# solver	iter	edge-exp-congestion
		(h12,s12) : 0.0889584564637
ecmp	5	
		(s1,s2) : 0.00746839826974
		(s1,h1) : 0.00171545416319
		(s2,s1) : 0.0171545416319
		(s2,s5) : 0.501599957735
		(s2,s6) : 0.330780107951
		(s2,s12) : 0.481379952363
		(s2,h2) : 0.0319522731102
		(s3,s6) : 0.254904892402
		(s3,s9) : 0.19554217907
		(s3,h3) : 0.0565717930387
		(s4,s7) : 0.249559901392
		(s4,s10) : 0.0397774725694
		(s4,s11) : 0.124873338327
		(s4,h4) : 0.0136743700701
		(s5,s2) : 0.45131390479
		(s5,s7) : 0.189459484169
		(s5,s8) : 0.420949095609
		(s5,h5) : 0.0157611379386
		(s6,s2) : 0.241903428908
		(s6,s3) : 0.42925750335
		(s6,s7) : 0.290233541123
		(s6,h6) : 0.0343770012922
		(s7,s4) : 0.244975190723
		(s7,s5) : 0.143381429737
		(s7,s6) : 0.34874561698
		(s7,h7) : 0.0125418160136
		(s8,s5) : 0.371211675725
		(s8,s10) : 0.0977803564897
		(s8,h8) : 0.0413428913205
		(s9,s3) : 0.435884567403
		(s9,s12) : 0.35532194105
		(s9,h9) : 0.0457089455279
		(s10,s4) : 0.0302594361488
		(s10,s8) : 0.0772825741962
		(s10,s11) : 0.0489231179113
		(s10,h10) : 0.00543619791094
		(s11,s4) : 0.111797647004
		(s11,s10) : 0.0411147570602
		(s11,h11) : 0.0173796456239
		(s12,s2) : 0.702986578349
		(s12,s9) : 0.454416748582
		(s12,h12) : 0.0500601305848
		(h1,s1) : 0.000746839826974
		(h2,s2) : 0.0246764980466
		(h3,s3) : 0.0151022931105
		(h4,s4) : 0.0163922139113
		(h5,s5) : 0.0203140800758
		(h6,s6) : 0.037073386897
		(h7,s7) : 0.0133267470892
		(h8,s8) : 0.0384189275614
		(h9,s9) : 0.0598337036082
		(h10,s10) : 0.00321545212464
		(h11,s11) : 0.0152912404064
		(h12,s12) : 0.0821302739366
ecmp	6	
		(s1,s2) : 0.00734452571418
		(s1,h1) : 0.00152238542652
		(s2,s1) : 0.0152238542652
		(s2,s5) : 0.531685085132
		(s2,s6) : 0.347237362464
		(s2,s12) : 0.477545442398
		(s2,h2) : 0.0340870015892
		(s3,s6) : 0.271486024059
		(s3,s9) : 0.204004547676
		(s3,h3) : 0.0582194446021
		(s4,s7) : 0.263885435312
		(s4,s10) : 0.0480208123014
		(s4,s11) : 0.11722123687
		(s4,h4) : 0.0145954699277
		(s5,s2) : 0.449581246924
		(s5,s7) : 0.188828352081
		(s5,s8) : 0.465400215461
		(s5,h5) : 0.0160185439683
		(s6,s2) : 0.260606882976
		(s6,s3) : 0.45905965987
		(s6,s7) : 0.302069746001
		(s6,h6) : 0.0373513825525
		(s7,s4) : 0.246348572707
		(s7,s5) : 0.153630307237
		(s7,s6) : 0.363684858756
		(s7,h7) : 0.0122272371918
		(s8,s5) : 0.375676462043
		(s8,s10) : 0.0955027182893
		(s8,h8) : 0.0468560725264
		(s9,s3) : 0.434808036034
		(s9,s12) : 0.359741920935
		(s9,h9) : 0.0460955337958
		(s10,s4) : 0.0419352282226
		(s10,s8) : 0.0923496818874
		(s10,s11) : 0.0453745210619
		(s10,h10) : 0.00576320066631
		(s11,s4) : 0.0963462357147
		(s11,s10) : 0.0368331965637
		(s11,h11) : 0.0162595757932
		(s12,s2) : 0.706744849366
		(s12,s9) : 0.440662993817
		(s12,h12) : 0.0479403036615
		(h1,s1) : 0.000734452571418
		(h2,s2) : 0.0288284255172
		(h3,s3) : 0.0163817321852
		(h4,s4) : 0.0190452147117
		(h5,s5) : 0.0203003399736
		(h6,s6) : 0.0412841869092
		(h7,s7) : 0.0131152577223
		(h8,s8) : 0.0381990008248
		(h9,s9) : 0.0610837753434
		(h10,s10) : 0.00569347106806
		(h11,s11) : 0.0133179432278
		(h12,s12) : 0.0789523516465
ecmp	7	
		(s1,s2) : 0.00899200900278
		(s1,h1) : 0.00166549766293
		(s2,s1) : 0.0166549766293
		(s2,s5) : 0.506330254843
		(s2,s6) : 0.328420157939
		(s2,s12) : 0.483093139475
		(s2,h2) : 0.0314517233581
		(s3,s6) : 0.266000126055
		(s3,s9) : 0.20971748699
		(s3,h3) : 0.0567367643363
		(s4,s7) : 0.257133728763
		(s4,s10) : 0.0470508704015
		(s4,s11) : 0.113172191022
		(s4,h4) : 0.0157210678075
		(s5,s2) : 0.454560509204
		(s5,s7) : 0.189993686016
		(s5,s8) : 0.454671767344
		(s5,h5) : 0.0136720824339
		(s6,s2) : 0.251583392937
		(s6,s3) : 0.448651837522
		(s6,s7) : 0.300797148637
		(s6,h6) : 0.0353591120679
		(s7,s4) : 0.252668471144
		(s7,s5) : 0.149344623657
		(s7,s6) : 0.363082392755
		(s7,h7) : 0.0123375460197
		(s8,s5) : 0.367977426042
		(s8,s10) : 0.0967498133222
		(s8,h8) : 0.0455381816028
		(s9,s3) : 0.432908590213
		(s9,s12) : 0.356414398939
		(s9,h9) : 0.0472663568257
		(s10,s4) : 0.0395538918852
		(s10,s8) : 0.0868661237242
		(s10,s11) : 0.0436208299516
		(s10,h10) : 0.00595449550145
		(s11,s4) : 0.101216695908
		(s11,s10) : 0.0380536933813
		(s11,h11) : 0.0156793020973
		(s12,s2) : 0.69000030449
		(s12,s9) : 0.448825010319
		(s12,h12) : 0.0493714776855
		(h1,s1) : 0.000899200900278
		(h2,s2) : 0.0243879546832
		(h3,s3) : 0.0161524828674
		(h4,s4) : 0.0181128409324
		(h5,s5) : 0.0212294482361
		(h6,s6) : 0.0397120823026
		(h7,s7) : 0.0140546384338
		(h8,s8) : 0.0378571164324
		(h9,s9) : 0.06034440601
		(h10,s10) : 0.00477314234706
		(h11,s11) : 0.0139270389289
		(h12,s12) : 0.0793032553249
ecmp	8	
		(s1,s2) : 0.00869247592814
		(s1,h1) : 0.00155765216388
		(s2,s1) : 0.0155765216388
		(s2,s5) : 0.526338785481
		(s2,s6) : 0.330563435469
		(s2,s12) : 0.495566850861
		(s2,h2) : 0.0323696761479
		(s3,s6) : 0.259789911036
		(s3,s9) : 0.193565097923
		(s3,h3) : 0.0571571855341
		(s4,s7) : 0.255303722782
		(s4,s10) : 0.0527817269957
		(s4,s11) : 0.111054531296
		(s4,h4) : 0.0136922974095
		(s5,s2) : 0.504021288009
		(s5,s7) : 0.202751471557
		(s5,s8) : 0.535580896675
		(s5,h5) : 0.0104635878251
		(s6,s2) : 0.234666316559
		(s6,s3) : 0.446102404347
		(s6,s7) : 0.274173148737
		(s6,h6) : 0.0358243690238
		(s7,s4) : 0.232594561749
		(s7,s5) : 0.150570879394
		(s7,s6) : 0.37654722687
		(s7,h7) : 0.0115473296001
		(s8,s5) : 0.354437285803
		(s8,s10) : 0.0953622642563
		(s8,h8) : 0.0544676833542
		(s9,s3) : 0.424646067761
		(s9,s12) : 0.371746591044
		(s9,h9) : 0.0460160723134
		(s10,s4) : 0.0337030240107
		(s10,s8) : 0.0925736084239
		(s10,s11) : 0.0442821254168
		(s10,h10) : 0.00583610536494
		(s11,s4) : 0.0951893295066
		(s11,s10) : 0.0396632254205
		(s11,h11) : 0.0155336656713
		(s12,s2) : 0.693483943292
		(s12,s9) : 0.442664378709
		(s12,h12) : 0.0490753962375
		(h1,s1) : 0.000869247592814
		(h2,s2) : 0.0250878331141
		(h3,s3) : 0.0154178392191
		(h4,s4) : 0.0194576039903
		(h5,s5) : 0.0315642583813
		(h6,s6) : 0.0346284986506
		(h7,s7) : 0.0142957620939
		(h8,s8) : 0.0366321878503
		(h9,s9) : 0.0620323905307
		(h10,s10) : 0.00411125948284
		(h11,s11) : 0.0134852554927
		(h12,s12) : 0.0759588842472
ecmp	9	
		(s1,s2) : 0.0087937043479
		(s1,h1) : 0.00153783542929
		(s2,s1) : 0.0153783542929
		(s2,s5) : 0.463631924921
		(s2,s6) : 0.331569151433
		(s2,s12) : 0.457163676487
		(s2,h2) : 0.0334944099647
		(s3,s6) : 0.265054775143
		(s3,s9) : 0.1905343364
		(s3,h3) : 0.0571441446241
		(s4,s7) : 0.237892951534
		(s4,s10) : 0.0411333782613
		(s4,s11) : 0.122311634692
		(s4,h4) : 0.0147391030285
		(s5,s2) : 0.44664377745
		(s5,s7) : 0.186253336553
		(s5,s8) : 0.415737914614
		(s5,h5) : 0.00988392852672
		(s6,s2) : 0.211215824535
		(s6,s3) : 0.419363601936
		(s6,s7) : 0.277904118734
		(s6,h6) : 0.0347222818696
		(s7,s4) : 0.252979482805
		(s7,s5) : 0.125880147923
		(s7,s6) : 0.350345327211
		(s7,h7) : 0.0112181222231
		(s8,s5) : 0.362054632715
		(s8,s10) : 0.102425322828
		(s8,h8) : 0.0403421048494
		(s9,s3) : 0.458823025218
		(s9,s12) : 0.359427535189
		(s9,h9) : 0.0465558833828
		(s10,s4) : 0.0337853086607
		(s10,s8) : 0.0731586846926
		(s10,s11) : 0.048063533047
		(s10,h10) : 0.00603783154884
		(s11,s4) : 0.101181639363
		(s11,s10) : 0.0358198486987
		(s11,h11) : 0.0170375167739
		(s12,s2) : 0.687657197053
		(s12,s9) : 0.466709400604
		(s12,h12) : 0.046887292559
		(h1,s1) : 0.00087937043479
		(h2,s2) : 0.0248376703395
		(h3,s3) : 0.014884393063
		(h4,s4) : 0.0160782563943
		(h5,s5) : 0.0195907608326
		(h6,s6) : 0.0308737110114
		(h7,s7) : 0.0139335773348
		(h8,s8) : 0.0379004404731
		(h9,s9) : 0.0626565657231
		(h10,s10) : 0.00360072921003
		(h11,s11) : 0.0137001488062
		(h12,s12) : 0.0806648311571
ksp	0	
		(s1,s2) : 0.0116559737902
		(s1,h1) : 0.00320113592309
		(s2,s1) : 0.0320113592309
		(s2,s5) : 0.846022994648
		(s2,s6) : 0.566993684435
		(s2,s12) : 0.640891847899
		(s2,h2) : 0.0369449273546
		(s3,s6) : 0.625618742017
		(s3,s9) : 0.445215101288
		(s3,h3) : 0.0582356943824
		(s4,s7) : 0.62935111499
		(s4,s10) : 0.399496540674
		(s4,s11) : 0.219010838457
		(s4,h4) : 0.0156257359122
		(s5,s2) : 0.762684161695
		(s5,s7) : 0.539237885295
		(s5,s8) : 0.662706060962
		(s5,h5) : 0.015236957204
		(s6,s2) : 0.475765087066
		(s6,s3) : 0.793470187954
		(s6,s7) : 0.833489854509
		(s6,h6) : 0.0336447414994
		(s7,s4) : 0.623604745401
		(s7,s5) : 0.499792827919
		(s7,s6) : 0.853391327855
		(s7,h7) : 0.013676787294
		(s8,s5) : 0.572204623488
		(s8,s10) : 0.549037840687
		(s8,h8) : 0.0439888996715
		(s9,s3) : 0.690131410649
		(s9,s12) : 0.495282165914
		(s9,h9) : 0.0457381841051
		(s10,s4) : 0.417751367943
		(s10,s8) : 0.526062675966
		(s10,s11) : 0.200952391853
		(s10,h10) : 0.00729765308515
		(s11,s4) : 0.20764224689
		(s11,s10) : 0.210369040598
		(s11,h11) : 0.0150417311808
		(s12,s2) : 0.941779826257
		(s12,s9) : 0.556968113566
		(s12,h12) : 0.0471308840727
		(h1,s1) : 0.00116559737902
		(h2,s2) : 0.026348411095
		(h3,s3) : 0.0169589188526
		(h4,s4) : 0.015511749301
		(h5,s5) : 0.0198977233936
		(h6,s6) : 0.0393168790215
		(h7,s7) : 0.0111477919321
		(h8,s8) : 0.0372362723962
		(h9,s9) : 0.0640612202761
		(h10,s10) : 0.00588395446551
		(h11,s11) : 0.0148465368986
		(h12,s12) : 0.0833882766737
ksp	1	
		(s1,s2) : 0.0116867957948
		(s1,h1) : 0.00455153968561
		(s2,s1) : 0.0455153968561
		(s2,s5) : 0.834606334886
		(s2,s6) : 0.541261423136
		(s2,s12) : 0.625678166467
		(s2,h2) : 0.0343713611109
		(s3,s6) : 0.634773370945
		(s3,s9) : 0.434859842063
		(s3,h3) : 0.052118508971
		(s4,s7) : 0.593876312142
		(s4,s10) : 0.395513028551
		(s4,s11) : 0.214764989175
		(s4,h4) : 0.0153319544894
		(s5,s2) : 0.735024802386
		(s5,s7) : 0.501988744334
		(s5,s8) : 0.624468455201
		(s5,h5) : 0.0145284517668
		(s6,s2) : 0.460276342779
		(s6,s3) : 0.742261597384
		(s6,s7) : 0.824381060069
		(s6,h6) : 0.0324427155874
		(s7,s4) : 0.615986729619
		(s7,s5) : 0.501333040472
		(s7,s6) : 0.793853017833
		(s7,h7) : 0.0133093734417
		(s8,s5) : 0.577216132771
		(s8,s10) : 0.525019997412
		(s8,h8) : 0.0413628842678
		(s9,s3) : 0.673979971398
		(s9,s12) : 0.484659149453
		(s9,h9) : 0.0451615253788
		(s10,s4) : 0.397509554428
		(s10,s8) : 0.505075908883
		(s10,s11) : 0.196913827293
		(s10,h10) : 0.00733475778163
		(s11,s4) : 0.194108700703
		(s11,s10) : 0.197546891782
		(s11,h11) : 0.0162924505289
		(s12,s2) : 0.946763215022
		(s12,s9) : 0.534126882217
		(s12,h12) : 0.0481590990411
		(h1,s1) : 0.00116867957948
		(h2,s2) : 0.0237023776473
		(h3,s3) : 0.0174576733936
		(h4,s4) : 0.0149868890011
		(h5,s5) : 0.00936110114598
		(h6,s6) : 0.0381458344193
		(h7,s7) : 0.0124020405796
		(h8,s8) : 0.0386320608777
		(h9,s9) : 0.064126765036
		(h10,s10) : 0.00547669506764
		(h11,s11) : 0.0142901281306
		(h12,s12) : 0.085214377173
ksp	2	
		(s1,s2) : 0.0102023343479
		(s1,h1) : 0.00439308066357
		(s2,s1) : 0.0439308066357
		(s2,s5) : 0.854713128681
		(s2,s6) : 0.580637284478
		(s2,s12) : 0.664195051448
		(s2,h2) : 0.0332978975244
		(s3,s6) : 0.631785974608
		(s3,s9) : 0.462168142084
		(s3,h3) : 0.0553929560959
		(s4,s7) : 0.6339709747
		(s4,s10) : 0.418711132629
		(s4,s11) : 0.229297845091
		(s4,h4) : 0.0149781532422
		(s5,s2) : 0.769748086865
		(s5,s7) : 0.535442428846
		(s5,s8) : 0.664081414609
		(s5,h5) : 0.0182079076794
		(s6,s2) : 0.481262349427
		(s6,s3) : 0.792502363268
		(s6,s7) : 0.848452704544
		(s6,h6) : 0.0327106806408
		(s7,s4) : 0.64037224633
		(s7,s5) : 0.527661705493
		(s7,s6) : 0.853171282114
		(s7,h7) : 0.0119468577094
		(s8,s5) : 0.60179929079
		(s8,s10) : 0.554576024386
		(s8,h8) : 0.0467436696076
		(s9,s3) : 0.681227467867
		(s9,s12) : 0.486408941805
		(s9,h9) : 0.0477221463279
		(s10,s4) : 0.416616645167
		(s10,s8) : 0.534461607898
		(s10,s11) : 0.208650164044
		(s10,h10) : 0.00622604265806
		(s11,s4) : 0.202578673598
		(s11,s10) : 0.207812277226
		(s11,h11) : 0.0175891874341
		(s12,s2) : 0.967389233202
		(s12,s9) : 0.561989649802
		(s12,h12) : 0.0509084617907
		(h1,s1) : 0.00102023343479
		(h2,s2) : 0.0247853242644
		(h3,s3) : 0.0174153846516
		(h4,s4) : 0.0172193919746
		(h5,s5) : 0.016717688215
		(h6,s6) : 0.0383729682446
		(h7,s7) : 0.0122807702941
		(h8,s8) : 0.0425268988746
		(h9,s9) : 0.0620700081065
		(h10,s10) : 0.00408894094473
		(h11,s11) : 0.0148334816031
		(h12,s12) : 0.0887859507658
ksp	3	
		(s1,s2) : 0.00826187258817
		(s1,h1) : 0.00459560709214
		(s2,s1) : 0.0459560709214
		(s2,s5) : 0.856918654289
		(s2,s6) : 0.570262223623
		(s2,s12) : 0.661304218935
		(s2,h2) : 0.0336522132734
		(s3,s6) : 0.628581446414
		(s3,s9) : 0.461362784896
		(s3,h3) : 0.0571742996204
		(s4,s7) : 0.64190572605
		(s4,s10) : 0.382775379918
		(s4,s11) : 0.206562732506
		(s4,h4) : 0.0160050928636
		(s5,s2) : 0.763022219382
		(s5,s7) : 0.532741315072
		(s5,s8) : 0.612886229745
		(s5,h5) : 0.0145244194103
		(s6,s2) : 0.456214391568
		(s6,s3) : 0.80999446991
		(s6,s7) : 0.786943161139
		(s6,h6) : 0.0363954363732
		(s7,s4) : 0.594615835237
		(s7,s5) : 0.492864676302
		(s7,s6) : 0.871979452484
		(s7,h7) : 0.0122826790144
		(s8,s5) : 0.605989788969
		(s8,s10) : 0.56847540744
		(s8,h8) : 0.0360955924163
		(s9,s3) : 0.685296309489
		(s9,s12) : 0.484177539799
		(s9,h9) : 0.0482001921961
		(s10,s4) : 0.429953883711
		(s10,s8) : 0.482200182241
		(s10,s11) : 0.205736873733
		(s10,h10) : 0.00617530549861
		(s11,s4) : 0.204857848806
		(s11,s10) : 0.191032883525
		(s11,h11) : 0.0167589201823
		(s12,s2) : 0.987640062336
		(s12,s9) : 0.564979116923
		(s12,h12) : 0.0520805713924
		(h1,s1) : 0.000826187258817
		(h2,s2) : 0.0255824754628
		(h3,s3) : 0.0166396448114
		(h4,s4) : 0.0161867199358
		(h5,s5) : 0.00981208387427
		(h6,s6) : 0.0346283263827
		(h7,s7) : 0.0120696551905
		(h8,s8) : 0.0440334708586
		(h9,s9) : 0.062513386943
		(h10,s10) : 0.00373603237866
		(h11,s11) : 0.0151180327916
		(h12,s12) : 0.0927943134449
ksp	4	
		(s1,s2) : 0.00852875748807
		(s1,h1) : 0.00424337324572
		(s2,s1) : 0.0424337324572
		(s2,s5) : 0.830450924546
		(s2,s6) : 0.55107483873
		(s2,s12) : 0.631896864534
		(s2,h2) : 0.0352645453734
		(s3,s6) : 0.606726004351
		(s3,s9) : 0.436245442506
		(s3,h3) : 0.0587976418741
		(s4,s7) : 0.623560241307
		(s4,s10) : 0.37573555053
		(s4,s11) : 0.207562738776
		(s4,h4) : 0.0152436175098
		(s5,s2) : 0.749020308786
		(s5,s7) : 0.517756881053
		(s5,s8) : 0.598954133349
		(s5,h5) : 0.013291928536
		(s6,s2) : 0.448088389692
		(s6,s3) : 0.79553366596
		(s6,s7) : 0.769369377598
		(s6,h6) : 0.0342411013776
		(s7,s4) : 0.581800580566
		(s7,s5) : 0.481896711632
		(s7,s6) : 0.845733335494
		(s7,h7) : 0.0127753322537
		(s8,s5) : 0.583999281873
		(s8,s10) : 0.548004709669
		(s8,h8) : 0.0353870126922
		(s9,s3) : 0.674226433916
		(s9,s12) : 0.47199943058
		(s9,h9) : 0.0457345709318
		(s10,s4) : 0.412879284527
		(s10,s8) : 0.476568605798
