# solver	iter	edge-congestion
		(h12,s12) : 0.0459471404884
ecmp	5	
		(s1,s2) : 0.00551329593088
		(s1,h1) : 0.00102310753324
		(s2,s1) : 0.010152399579
		(s2,s5) : 0.16317074269
		(s2,s6) : 0.190926750481
		(s2,s12) : 0.0481379952363
		(s2,h2) : 0.017914939094
		(s3,s6) : 0.258886147739
		(s3,s9) : 0.197362509612
		(s3,h3) : 0.0565717930387
		(s4,s7) : 0.211956215815
		(s4,s10) : 0.0436036140621
		(s4,s11) : 0.0968492557085
		(s4,h4) : 0.0103579237234
		(s5,s2) : 0.240137457379
		(s5,s7) : 0.142731216039
		(s5,s8) : 0.200365000052
		(s5,h5) : 0.00902971034785
		(s6,s2) : 0.153791363672
		(s6,s3) : 0.431102432954
		(s6,s7) : 0.247434823715
		(s6,h6) : 0.025221630962
		(s7,s4) : 0.186952996023
		(s7,s5) : 0.114015172665
		(s7,s6) : 0.321248888574
		(s7,h7) : 0.0094923670777
		(s8,s5) : 0.242783064592
		(s8,s10) : 0.0662656763718
		(s8,h8) : 0.0226866135215
		(s9,s3) : 0.439917527355
		(s9,s12) : 0.204591172838
		(s9,h9) : 0.0333171895379
		(s10,s4) : 0.0321781629368
		(s10,s8) : 0.0631354363959
		(s10,s11) : 0.0349110766018
		(s10,h10) : 0.00409960148815
		(s11,s4) : 0.0964767037387
		(s11,s10) : 0.0334542854277
		(s11,h11) : 0.0132249124449
		(s12,s2) : 0.0702986578349
		(s12,s9) : 0.327274897071
		(s12,h12) : 0.0199314999756
		(h1,s1) : 0.000548823051628
		(h2,s2) : 0.0175022410237
		(h3,s3) : 0.0151022931105
		(h4,s4) : 0.0139236368619
		(h5,s5) : 0.0147017669171
		(h6,s6) : 0.0310849012877
		(h7,s7) : 0.0113270746502
		(h8,s8) : 0.0268257681063
		(h9,s9) : 0.0449758486689
		(h10,s10) : 0.00274285482489
		(h11,s11) : 0.0129636355642
		(h12,s12) : 0.0418606556429
ecmp	6	
		(s1,s2) : 0.00554026188842
		(s1,h1) : 0.000940351691402
		(s2,s1) : 0.00933737671684
		(s2,s5) : 0.188555965821
		(s2,s6) : 0.210739000033
		(s2,s12) : 0.0477545442398
		(s2,h2) : 0.0197381059246
		(s3,s6) : 0.275695408702
		(s3,s9) : 0.207165869324
		(s3,h3) : 0.0582194446021
		(s4,s7) : 0.229632064121
		(s4,s10) : 0.0520661949455
		(s4,s11) : 0.0933506660429
		(s4,h4) : 0.0113291174486
		(s5,s2) : 0.247290919228
		(s5,s7) : 0.146141467257
		(s5,s8) : 0.233519963595
		(s5,h5) : 0.00954788404253
		(s6,s2) : 0.173570071524
		(s6,s3) : 0.462263702081
		(s6,s7) : 0.263537578487
		(s6,h6) : 0.0281236037384
		(s7,s4) : 0.193257153861
		(s7,s5) : 0.126323879496
		(s7,s6) : 0.339625193789
		(s7,h7) : 0.00950602275659
		(s8,s5) : 0.250701489986
		(s8,s10) : 0.0661105660739
		(s8,h8) : 0.0268707628476
		(s9,s3) : 0.43907208801
		(s9,s12) : 0.197139471444
		(s9,h9) : 0.0332584648905
		(s10,s4) : 0.0452674321224
		(s10,s8) : 0.0756025923325
		(s10,s11) : 0.0334392356482
		(s10,h10) : 0.00445036960026
		(s11,s4) : 0.0843271986149
		(s11,s10) : 0.0308236780138
		(s11,h11) : 0.0127206248857
		(s12,s2) : 0.0706744849366
		(s12,s9) : 0.3076795072
		(s12,h12) : 0.0187371079498
		(h1,s1) : 0.000551713030091
		(h2,s2) : 0.020917326436
		(h3,s3) : 0.0163817321852
		(h4,s4) : 0.0164445035525
		(h5,s5) : 0.0150368036922
		(h6,s6) : 0.035198700241
		(h7,s7) : 0.011337423986
		(h8,s8) : 0.0272156129448
		(h9,s9) : 0.0450469376464
		(h10,s10) : 0.00493563701042
		(h11,s11) : 0.01149197413
		(h12,s12) : 0.0395882181744
ecmp	7	
		(s1,s2) : 0.00666918018113
		(s1,h1) : 0.00101377429295
		(s2,s1) : 0.0100636834556
		(s2,s5) : 0.168919298184
		(s2,s6) : 0.191977380177
		(s2,s12) : 0.0483093139475
		(s2,h2) : 0.0180861990179
		(s3,s6) : 0.270388053772
		(s3,s9) : 0.2124870533
		(s3,h3) : 0.0567367643363
		(s4,s7) : 0.220993415579
		(s4,s10) : 0.0512678398951
		(s4,s11) : 0.0893620477768
		(s4,h4) : 0.0120962318549
		(s5,s2) : 0.241957629637
		(s5,s7) : 0.144887974818
		(s5,s8) : 0.222843735259
		(s5,h5) : 0.00800347453064
		(s6,s2) : 0.16196932773
		(s6,s3) : 0.451458830404
		(s6,s7) : 0.260022379081
		(s6,h6) : 0.0263787119034
		(s7,s4) : 0.196185569257
		(s7,s5) : 0.120132364145
		(s7,s6) : 0.336714552696
		(s7,h7) : 0.00949460250567
		(s8,s5) : 0.239336049431
		(s8,s10) : 0.0663845148751
		(s8,h8) : 0.0256553491846
		(s9,s3) : 0.437353504003
		(s9,s12) : 0.202288857426
		(s9,h9) : 0.0344983304145
		(s10,s4) : 0.0424731644819
		(s10,s8) : 0.0707577530598
		(s10,s11) : 0.0317157583292
		(s10,h10) : 0.00455937380281
		(s11,s4) : 0.0879407952197
		(s11,s10) : 0.0314157430371
		(s11,h11) : 0.0121493099302
		(s12,s2) : 0.069000030449
		(s12,s9) : 0.316930647333
		(s12,h12) : 0.0195656245707
		(h1,s1) : 0.000663940032445
		(h2,s2) : 0.017409941684
		(h3,s3) : 0.0161524828674
		(h4,s4) : 0.015487968461
		(h5,s5) : 0.0154785447193
		(h6,s6) : 0.0335560950301
		(h7,s7) : 0.0120386368253
		(h8,s8) : 0.026438515726
		(h9,s9) : 0.0451844449971
		(h10,s10) : 0.00410100936958
		(h11,s11) : 0.0119101232474
		(h12,s12) : 0.0404033822696
ecmp	8	
		(s1,s2) : 0.00651061800506
		(s1,h1) : 0.000962072829988
		(s2,s1) : 0.00955304883012
		(s2,s5) : 0.175455126862
		(s2,s6) : 0.204960102573
		(s2,s12) : 0.0495566850861
		(s2,h2) : 0.0189006516272
		(s3,s6) : 0.264158400696
		(s3,s9) : 0.195884253424
		(s3,h3) : 0.0571571855341
		(s4,s7) : 0.218514052871
		(s4,s10) : 0.0569800157605
		(s4,s11) : 0.0887443211254
		(s4,h4) : 0.0106920260901
		(s5,s2) : 0.272201318182
		(s5,s7) : 0.163235122923
		(s5,s8) : 0.271815804854
		(s5,h5) : 0.00609761731046
		(s6,s2) : 0.154457877306
		(s6,s3) : 0.448452899788
		(s6,s7) : 0.238968556133
		(s6,h6) : 0.0273567979379
		(s7,s4) : 0.183928370974
		(s7,s5) : 0.121411470862
		(s7,s6) : 0.349769653718
		(s7,h7) : 0.00902599107388
		(s8,s5) : 0.231169995107
		(s8,s10) : 0.0667579629227
		(s8,h8) : 0.0312513373644
		(s9,s3) : 0.429071291053
		(s9,s12) : 0.203128637049
		(s9,h9) : 0.0321311837115
		(s10,s4) : 0.0361475392689
		(s10,s8) : 0.0784194839941
		(s10,s11) : 0.0331270203312
		(s10,h10) : 0.0045382197607
		(s11,s4) : 0.0827107250503
		(s11,s10) : 0.0334239231923
		(s11,h11) : 0.0122260473029
		(s12,s2) : 0.0693483943292
		(s12,s9) : 0.299923850973
		(s12,h12) : 0.0192439992845
		(h1,s1) : 0.000648264546758
		(h2,s2) : 0.0180928034223
		(h3,s3) : 0.0154178392191
		(h4,s4) : 0.0167347147496
		(h5,s5) : 0.023324448526
		(h6,s6) : 0.0294198534566
		(h7,s7) : 0.0123085451018
		(h8,s8) : 0.0255624997231
		(h9,s9) : 0.0454026139596
		(h10,s10) : 0.00354911391639
		(h11,s11) : 0.011589467508
		(h12,s12) : 0.0382516249907
ecmp	9	
		(s1,s2) : 0.00648775256488
		(s1,h1) : 0.0008987288184
		(s2,s1) : 0.00891466243276
		(s2,s5) : 0.147474146867
		(s2,s6) : 0.194062510835
		(s2,s12) : 0.0457163676487
		(s2,h2) : 0.0183057304782
		(s3,s6) : 0.269841708873
		(s3,s9) : 0.192700131237
		(s3,h3) : 0.0571441446241
		(s4,s7) : 0.204314399789
		(s4,s10) : 0.04573380808
		(s4,s11) : 0.0951363297986
		(s4,h4) : 0.011188575745
		(s5,s2) : 0.241779790384
		(s5,s7) : 0.140452406226
		(s5,s8) : 0.192301580726
		(s5,h5) : 0.00554711060139
		(s6,s2) : 0.137014413334
		(s6,s3) : 0.421558664271
		(s6,s7) : 0.236827954166
		(s6,h6) : 0.0257062126859
		(s7,s4) : 0.19423265894
		(s7,s5) : 0.0983761774076
		(s7,s6) : 0.325065686528
		(s7,h7) : 0.00850297134647
		(s8,s5) : 0.235372249098
		(s8,s10) : 0.0690905637145
		(s8,h8) : 0.021585852297
		(s9,s3) : 0.463672126919
		(s9,s12) : 0.205123297884
		(s9,h9) : 0.0335790101243
		(s10,s4) : 0.0360681734891
		(s10,s8) : 0.059415642507
		(s10,s11) : 0.0344758806006
		(s10,h10) : 0.00455526288198
		(s11,s4) : 0.0880853804795
		(s11,s10) : 0.0292717192571
		(s11,h11) : 0.0130086198275
		(s12,s2) : 0.0687657197053
		(s12,s9) : 0.333305217271
		(s12,h12) : 0.0195401436849
		(h1,s1) : 0.000645818908049
		(h2,s2) : 0.0175468943969
		(h3,s3) : 0.014884393063
		(h4,s4) : 0.013758513465
		(h5,s5) : 0.0142570692592
		(h6,s6) : 0.0261079761979
		(h7,s7) : 0.0119446681639
		(h8,s8) : 0.0264437581209
		(h9,s9) : 0.0475194430145
		(h10,s10) : 0.00309472425472
		(h11,s11) : 0.0117105248604
		(h12,s12) : 0.0419681622657
ksp	0	
		(s1,s2) : 0.0116559737902
		(s1,h1) : 0.00320113592309
		(s2,s1) : 0.0320113592309
		(s2,s5) : 0.846022994648
		(s2,s6) : 0.566993684435
		(s2,s12) : 0.640891847899
		(s2,h2) : 0.0369449273546
		(s3,s6) : 0.625618742017
		(s3,s9) : 0.445215101288
		(s3,h3) : 0.0582356943824
		(s4,s7) : 0.62935111499
		(s4,s10) : 0.399496540674
		(s4,s11) : 0.219010838457
		(s4,h4) : 0.0156257359122
		(s5,s2) : 0.762684161695
		(s5,s7) : 0.539237885295
		(s5,s8) : 0.662706060962
		(s5,h5) : 0.015236957204
		(s6,s2) : 0.475765087066
		(s6,s3) : 0.793470187954
		(s6,s7) : 0.833489854509
		(s6,h6) : 0.0336447414994
		(s7,s4) : 0.623604745401
		(s7,s5) : 0.499792827919
		(s7,s6) : 0.853391327855
		(s7,h7) : 0.013676787294
		(s8,s5) : 0.572204623488
		(s8,s10) : 0.549037840687
		(s8,h8) : 0.0439888996715
		(s9,s3) : 0.690131410649
		(s9,s12) : 0.495282165914
		(s9,h9) : 0.0457381841051
		(s10,s4) : 0.417751367943
		(s10,s8) : 0.526062675966
		(s10,s11) : 0.200952391853
		(s10,h10) : 0.00729765308515
		(s11,s4) : 0.20764224689
		(s11,s10) : 0.210369040598
		(s11,h11) : 0.0150417311808
		(s12,s2) : 0.941779826257
		(s12,s9) : 0.556968113566
		(s12,h12) : 0.0471308840727
		(h1,s1) : 0.00116559737902
		(h2,s2) : 0.026348411095
		(h3,s3) : 0.0169589188526
		(h4,s4) : 0.015511749301
		(h5,s5) : 0.0198977233936
		(h6,s6) : 0.0393168790215
		(h7,s7) : 0.0111477919321
		(h8,s8) : 0.0372362723962
		(h9,s9) : 0.0640612202761
		(h10,s10) : 0.00588395446551
		(h11,s11) : 0.0148465368986
		(h12,s12) : 0.0833882766737
ksp	1	
		(s1,s2) : 0.0116867957948
		(s1,h1) : 0.00455153968561
		(s2,s1) : 0.0455153968561
		(s2,s5) : 0.834606334886
		(s2,s6) : 0.541261423136
		(s2,s12) : 0.625678166467
		(s2,h2) : 0.0343713611109
		(s3,s6) : 0.634773370945
		(s3,s9) : 0.434859842063
		(s3,h3) : 0.052118508971
		(s4,s7) : 0.593876312142
		(s4,s10) : 0.395513028551
		(s4,s11) : 0.214764989175
		(s4,h4) : 0.0153319544894
		(s5,s2) : 0.735024802386
		(s5,s7) : 0.501988744334
		(s5,s8) : 0.624468455201
		(s5,h5) : 0.0145284517668
		(s6,s2) : 0.460276342779
		(s6,s3) : 0.742261597384
		(s6,s7) : 0.824381060069
		(s6,h6) : 0.0324427155874
		(s7,s4) : 0.615986729619
		(s7,s5) : 0.501333040472
		(s7,s6) : 0.793853017833
		(s7,h7) : 0.0133093734417
		(s8,s5) : 0.577216132771
		(s8,s10) : 0.525019997412
		(s8,h8) : 0.0413628842678
		(s9,s3) : 0.673979971398
		(s9,s12) : 0.484659149453
		(s9,h9) : 0.0451615253788
		(s10,s4) : 0.397509554428
		(s10,s8) : 0.505075908883
		(s10,s11) : 0.196913827293
		(s10,h10) : 0.00733475778163
		(s11,s4) : 0.194108700703
		(s11,s10) : 0.197546891782
		(s11,h11) : 0.0162924505289
		(s12,s2) : 0.946763215022
		(s12,s9) : 0.534126882217
		(s12,h12) : 0.0481590990411
		(h1,s1) : 0.00116867957948
		(h2,s2) : 0.0237023776473
		(h3,s3) : 0.0174576733936
		(h4,s4) : 0.0149868890011
		(h5,s5) : 0.00936110114598
		(h6,s6) : 0.0381458344193
		(h7,s7) : 0.0124020405796
		(h8,s8) : 0.0386320608777
		(h9,s9) : 0.064126765036
		(h10,s10) : 0.00547669506764
		(h11,s11) : 0.0142901281306
		(h12,s12) : 0.085214377173
ksp	2	
		(s1,s2) : 0.0102023343479
		(s1,h1) : 0.00426029686511
		(s2,s1) : 0.0426029686511
		(s2,s5) : 0.433752080156
		(s2,s6) : 0.399800130621
		(s2,s12) : 0.0664195051448
		(s2,h2) : 0.0322185509825
		(s3,s6) : 0.845042542689
		(s3,s9) : 0.621632726917
		(s3,h3) : 0.0461624515865
		(s4,s7) : 0.530203368396
		(s4,s10) : 0.287983386138
		(s4,s11) : 0.174121221971
		(s4,h4) : 0.0142127314462
		(s5,s2) : 0.597632028349
		(s5,s7) : 0.329902476776
		(s5,s8) : 0.470772225283
		(s5,h5) : 0.0174508330536
		(s6,s2) : 0.403558893345
		(s6,s3) : 0.845663441217
		(s6,s7) : 0.714292199097
		(s6,h6) : 0.030464959969
		(s7,s4) : 0.476925240761
		(s7,s5) : 0.473212413748
		(s7,s6) : 0.638200380932
		(s7,h7) : 0.011375135952
		(s8,s5) : 0.492031698099
		(s8,s10) : 0.385109309957
		(s8,h8) : 0.040490955906
		(s9,s3) : 0.912792249598
		(s9,s12) : 0.495867665119
		(s9,h9) : 0.0446435751262
		(s10,s4) : 0.268720891951
		(s10,s8) : 0.382065957435
		(s10,s11) : 0.192331199783
		(s10,h10) : 0.00470528959692
		(s11,s4) : 0.213168750658
		(s11,s10) : 0.172214002093
		(s11,h11) : 0.0130224242413
		(s12,s2) : 0.0967389233202
		(s12,s9) : 0.729012708809
		(s12,h12) : 0.0456737091664
		(h1,s1) : 0.00102023343479
		(h2,s2) : 0.0247853242644
		(h3,s3) : 0.0174153846516
		(h4,s4) : 0.0172193919746
		(h5,s5) : 0.016717688215
		(h6,s6) : 0.0383729682446
		(h7,s7) : 0.0122807702941
		(h8,s8) : 0.0425268988746
		(h9,s9) : 0.0620700081065
		(h10,s10) : 0.00408894094473
		(h11,s11) : 0.0148334816031
		(h12,s12) : 0.0833797709347
ksp	3	
		(s1,s2) : 0.00826187258817
		(s1,h1) : 0.00445484113628
		(s2,s1) : 0.0445484113628
		(s2,s5) : 0.418237364845
		(s2,s6) : 0.387914243714
		(s2,s12) : 0.0661304218935
		(s2,h2) : 0.0325422356157
		(s3,s6) : 0.837539522344
		(s3,s9) : 0.61372805356
		(s3,h3) : 0.0460793202387
		(s4,s7) : 0.522749653869
		(s4,s10) : 0.255728679484
		(s4,s11) : 0.150526543156
		(s4,h4) : 0.0151546950385
		(s5,s2) : 0.59234968584
		(s5,s7) : 0.315788825741
		(s5,s8) : 0.419059393719
		(s5,h5) : 0.013908349475
		(s6,s2) : 0.37782193071
		(s6,s3) : 0.835376243689
		(s6,s7) : 0.665879010709
		(s6,h6) : 0.0325122013808
		(s7,s4) : 0.436098927895
		(s7,s5) : 0.44658613593
		(s7,s6) : 0.630694918297
		(s7,h7) : 0.0116776846084
		(s8,s5) : 0.496579431778
		(s8,s10) : 0.379547015971
		(s8,h8) : 0.0321043121698
		(s9,s3) : 0.914229354998
		(s9,s12) : 0.504209624314
		(s9,h9) : 0.0451258711311
		(s10,s4) : 0.264051041258
		(s10,s8) : 0.333860752344
		(s10,s11) : 0.1879463997
		(s10,h10) : 0.00455863700842
		(s11,s4) : 0.214948472879
		(s11,s10) : 0.154631028022
		(s11,h11) : 0.0120921110873
		(s12,s2) : 0.0987640062336
		(s12,s9) : 0.760289833928
		(s12,h12) : 0.0467382436645
		(h1,s1) : 0.000826187258817
		(h2,s2) : 0.0255824754628
		(h3,s3) : 0.0166396448114
		(h4,s4) : 0.0161867199358
		(h5,s5) : 0.00981208387427
		(h6,s6) : 0.0346283263827
		(h7,s7) : 0.0120696551905
		(h8,s8) : 0.0440334708586
		(h9,s9) : 0.062513386943
		(h10,s10) : 0.00373603237866
		(h11,s11) : 0.0151180327916
		(h12,s12) : 0.0872004432411
ksp	4	
		(s1,s2) : 0.00852875748807
		(s1,h1) : 0.00411374412137
		(s2,s1) : 0.0411374412137
		(s2,s5) : 0.406439615677
		(s2,s6) : 0.372359805052
		(s2,s12) : 0.0631896864534
		(s2,h2) : 0.0341051911555
		(s3,s6) : 0.8272186172
		(s3,s9) : 0.577885282922
		(s3,h3) : 0.0477536901137
		(s4,s7) : 0.509466563633
		(s4,s10) : 0.256779031982
		(s4,s11) : 0.152606194967
		(s4,h4) : 0.0144430713754
		(s5,s2) : 0.584901035416
		(s5,s7) : 0.310127923671
		(s5,s8) : 0.417007266527
		(s5,h5) : 0.0127315134895
		(s6,s2) : 0.376794280767
		(s6,s3) : 0.814134981518
		(s6,s7) : 0.661301437447
		(s6,h6) : 0.0314311007629
		(s7,s4) : 0.430886218423
		(s7,s5) : 0.446108070494
		(s7,s6) : 0.61360807997
		(s7,h7) : 0.0121504703794
		(s8,s5) : 0.478085372722
		(s8,s10) : 0.367878572155
		(s8,h8) : 0.0321383548345
		(s9,s3) : 0.911270166109
		(s9,s12) : 0.46979247365
		(s9,h9) : 0.042793387366
		(s10,s4) : 0.254513850813
		(s10,s8) : 0.336319215398
