#solver	iter	latency-throughput
		2. : 0.34344548575
		3. : 0.622229512467
		4. : 0.68538472211
		5. : 0.884667254407
		6. : 0.952649197464
ecmp	16	
		1. : 0.174692118391
		2. : 0.339255755353
		3. : 0.621057406699
		4. : 0.684128763712
		5. : 0.886061764488
		6. : 0.954621156752
ecmp	17	
		1. : 0.174609005257
		2. : 0.33923293574
		3. : 0.601431133885
		4. : 0.664451490143
		5. : 0.827283217961
		6. : 0.895663963327
ecmp	18	
		1. : 0.174614990907
		2. : 0.337795780948
		3. : 0.597577279914
		4. : 0.660006491754
		5. : 0.817765637397
		6. : 0.886156034019
ecmp	19	
		1. : 0.170904207802
		2. : 0.33379755807
		3. : 0.590880777367
		4. : 0.6532067205
		5. : 0.803560478972
		6. : 0.872594639835
ecmp	20	
		1. : 0.170492657624
		2. : 0.333320297303
		3. : 0.588235946757
		4. : 0.650665618073
		5. : 0.797795856852
		6. : 0.866625644398
ecmp	21	
		1. : 0.171644539397
		2. : 0.335678402527
		3. : 0.599546908031
		4. : 0.661910752322
		5. : 0.824676451054
		6. : 0.893031898289
ecmp	22	
		1. : 0.171786509579
		2. : 0.338398281198
		3. : 0.594443627767
		4. : 0.656527966917
		5. : 0.801319222958
		6. : 0.869568288206
ecmp	23	
		1. : 0.171359262515
		2. : 0.337904299531
		3. : 0.592751492543
		4. : 0.654806742061
		5. : 0.796042377387
		6. : 0.864486446204
ksp	0	
		1. : 0.038749818936
		2. : 0.145492537791
		3. : 0.277428430458
		4. : 0.464313481927
		5. : 0.695474501407
		6. : 0.843327534514
		7. : 0.943365357106
		8. : 0.975254856572
		9. : 0.988498994525
		10. : 0.997569534433
		11. : 1.
ksp	1	
		1. : 0.0390978019207
		2. : 0.145651207474
		3. : 0.276673788042
		4. : 0.463550008921
		5. : 0.694684705843
		6. : 0.842341938767
		7. : 0.942731568814
		8. : 0.974681930324
		9. : 0.988131498058
		10. : 0.997371657825
		11. : 1.
ksp	2	
		1. : 0.079707832157
		2. : 0.143493354577
		3. : 0.292591974676
		4. : 0.399151357301
		5. : 0.588315664421
		6. : 0.687119948247
		7. : 0.759769767156
		8. : 0.841959910119
		9. : 0.891986198481
		10. : 0.904169277992
		11. : 0.907979837148
ksp	3	
		1. : 0.0797538851185
		2. : 0.143445915231
		3. : 0.333906645092
		4. : 0.441609632141
		5. : 0.636237793223
		6. : 0.735855434365
		7. : 0.807582558274
		8. : 0.891625699063
		9. : 0.944421615141
		10. : 0.956768875448
		11. : 0.960506392022
ksp	4	
		1. : 0.0801029463272
		2. : 0.142904366073
		3. : 0.346325343685
		4. : 0.45374843145
		5. : 0.648359378887
		6. : 0.748051720667
		7. : 0.819562770771
		8. : 0.903745048933
		9. : 0.956863915399
		10. : 0.969282828621
		11. : 0.973002732736
ksp	5	
		1. : 0.0787706038608
		2. : 0.142190520651
		3. : 0.345284421698
		4. : 0.452642275154
		5. : 0.647639333663
		6. : 0.746115052787
		7. : 0.817739008399
		8. : 0.903241390742
		9. : 0.956417765919
		10. : 0.969004145304
		11. : 0.972923641564
ksp	6	
		1. : 0.0783211487443
		2. : 0.141792656348
		3. : 0.344094140288
		4. : 0.451780657366
		5. : 0.647533318874
		6. : 0.745750304924
		7. : 0.817398083893
		8. : 0.903102036925
		9. : 0.956559297437
		10. : 0.969036495053
		11. : 0.972932338975
ksp	7	
		1. : 0.0774371133151
		2. : 0.141180506034
		3. : 0.343004269051
		4. : 0.450036997547
		5. : 0.645973226206
		6. : 0.743965134336
		7. : 0.816717804266
		8. : 0.903153684824
		9. : 0.956622556852
		10. : 0.96880326273
		11. : 0.972731481268
ksp	8	
		1. : 0.0769998630529
		2. : 0.141287082423
		3. : 0.342948574479
		4. : 0.450521365986
		5. : 0.647005437987
		6. : 0.744769254462
		7. : 0.817207190723
		8. : 0.903518970358
		9. : 0.956805820907
		10. : 0.968902288064
		11. : 0.9728134595
ksp	9	
		1. : 0.0780109264739
		2. : 0.14121046702
		3. : 0.338787049761
		4. : 0.445714347862
		5. : 0.642707753215
		6. : 0.741190373155
		7. : 0.812218089255
		8. : 0.897885015009
		9. : 0.951567128553
		10. : 0.963620872852
		11. : 0.967354437632
ksp	10	
		1. : 0.0782347312681
		2. : 0.141491294849
		3. : 0.33115491052
		4. : 0.437683315121
		5. : 0.634579187989
		6. : 0.732933563689
		7. : 0.804209324412
		8. : 0.890005575566
		9. : 0.943617305574
		10. : 0.955578854666
		11. : 0.959319631398
ksp	11	
		1. : 0.0781773121511
		2. : 0.141833140829
		3. : 0.323634323298
		4. : 0.430916289758
		5. : 0.626840198802
		6. : 0.724906394839
		7. : 0.79701699775
		8. : 0.883146478239
		9. : 0.936521762981
		10. : 0.948543538553
		11. : 0.952339722661
ksp	12	
		1. : 0.0779535065141
		2. : 0.141969643854
		3. : 0.29562510972
		4. : 0.403405234024
		5. : 0.599364271835
		6. : 0.697722533745
		7. : 0.769885121928
		8. : 0.855625913519
		9. : 0.908707556415
		10. : 0.920668804631
		11. : 0.924445875673
ksp	13	
		1. : 0.0791053929973
		2. : 0.141640466022
		3. : 0.293861159581
		4. : 0.40088276078
		5. : 0.594032886373
		6. : 0.69272439797
		7. : 0.763940443737
		8. : 0.848146466676
		9. : 0.900476634296
		10. : 0.9129420623
		11. : 0.91672828202
ksp	14	
		1. : 0.0787417406442
		2. : 0.14268400373
		3. : 0.293533794608
		4. : 0.402187161561
		5. : 0.59303563321
		6. : 0.691940607349
		7. : 0.763504952957
		8. : 0.846146597386
		9. : 0.896913206721
		10. : 0.909226034595
		11. : 0.912959065176
ksp	15	
		1. : 0.07897850682
		2. : 0.143295937776
		3. : 0.330893264005
		4. : 0.440021157596
		5. : 0.635706349581
		6. : 0.733687395873
		7. : 0.805194756084
		8. : 0.889420231451
		9. : 0.942368713592
		10. : 0.954369626042
		11. : 0.95811871527
ksp	16	
		1. : 0.0792168373929
		2. : 0.142314866322
		3. : 0.33289212927
		4. : 0.440631555159
		5. : 0.636672747387
		6. : 0.734753764021
		7. : 0.806265781781
		8. : 0.890923360124
		9. : 0.944200642349
		10. : 0.956303492417
		11. : 0.960084426993
ksp	17	
		1. : 0.0792218847913
		2. : 0.142317974035
		3. : 0.292353712028
		4. : 0.400094397277
		5. : 0.588008722015
		6. : 0.68605324543
		7. : 0.757437129741
		8. : 0.838044855358
		9. : 0.887295873743
		10. : 0.899406364389
		11. : 0.903189685885
ksp	18	
		1. : 0.0790529848081
		2. : 0.141650297431
		3. : 0.290092283297
		4. : 0.39696386911
		5. : 0.581867316286
		6. : 0.67981915313
		7. : 0.750837276455
		8. : 0.830037397
		9. : 0.877939975603
		10. : 0.890120803696
		11. : 0.893932141059
ksp	19	
		1. : 0.0783053803916
		2. : 0.140897831803
		3. : 0.286056784329
		4. : 0.392635578417
		5. : 0.572809731476
		6. : 0.670358148916
		7. : 0.7417534632
		8. : 0.819197024277
		9. : 0.864923720067
		10. : 0.876965692147
		11. : 0.88070808151
ksp	20	
		1. : 0.0781670469551
		2. : 0.140817549674
		3. : 0.284448794889
		4. : 0.390858948449
		5. : 0.568754281622
		6. : 0.666372537781
		7. : 0.738000214785
		8. : 0.814141615014
		9. : 0.858624210102
		10. : 0.870920248168
		11. : 0.874932476595
ksp	21	
		1. : 0.0784590114964
		2. : 0.141604372202
		3. : 0.290616768457
		4. : 0.397615779005
		5. : 0.585147641609
		6. : 0.683135264852
		7. : 0.755064628892
		8. : 0.835599918828
		9. : 0.884465787167
		10. : 0.896653140012
		11. : 0.900628544707
ksp	22	
		1. : 0.0783999565868
		2. : 0.142992639022
		3. : 0.287515984653
		4. : 0.394530165491
		5. : 0.572709162739
		6. : 0.670916967401
		7. : 0.742319552427
		8. : 0.818081429688
		9. : 0.862224536505
		10. : 0.873994340154
		11. : 0.877577288777
ksp	23	
		1. : 0.0783828982296
		2. : 0.142899011651
		3. : 0.286572580915
		4. : 0.393687855273
		5. : 0.569977828854
		6. : 0.668144040364
		7. : 0.739343667313
		8. : 0.814093274242
		9. : 0.857288059616
		10. : 0.869081624288
		11. : 0.872674810236
mcf	0	
		1. : 0.16041892592
		2. : 0.397848025027
		3. : 0.634424624503
		4. : 0.727223498553
		5. : 0.76100802013
		6. : 0.874674675636
		7. : 0.981376691243
		8. : 0.993180763307
		9. : 1.
mcf	1	
		1. : 0.142775860252
		2. : 0.363272036611
		3. : 0.656570281778
		4. : 0.698541410395
		5. : 0.763338941571
		6. : 0.882507777846
		7. : 0.907571025161
		8. : 1.
mcf	2	
		1. : 0.125530982053
		2. : 0.197202974893
		3. : 0.444875591502
		4. : 0.504180143204
		5. : 0.569417644726
		6. : 0.669087322509
		7. : 0.745776590727
		8. : 0.76821781208
		9. : 0.901962120535
mcf	3	
		1. : 0.122463512256
		2. : 0.195934952043
		3. : 0.437430796183
		4. : 0.500305164879
		5. : 0.577471386583
		6. : 0.672586345976
		7. : 0.749439638229
		8. : 0.772898294939
		9. : 0.95970743684
mcf	4	
		1. : 0.125603184448
		2. : 0.199763304535
		3. : 0.451702285257
		4. : 0.508842739711
		5. : 0.582645109773
		6. : 0.677039458872
		7. : 0.745777238859
		8. : 0.76880958264
		9. : 0.963403380757
		10. : 0.96429402862
mcf	5	
		1. : 0.123276118592
		2. : 0.194099705526
		3. : 0.441023431027
		4. : 0.499220382317
		5. : 0.572604586129
		6. : 0.670559674513
		7. : 0.745555271144
		8. : 0.770795466258
		9. : 0.965681193449
		10. : 0.966796509949
mcf	6	
		1. : 0.120090143721
		2. : 0.190797379182
		3. : 0.440119432817
		4. : 0.497958797833
		5. : 0.57620505136
		6. : 0.670527204736
		7. : 0.738858426644
		8. : 0.765984289344
		9. : 0.964025506989
		10. : 0.965150840775
mcf	7	
		1. : 0.119170166045
		2. : 0.188980286914
		3. : 0.440640875527
		4. : 0.497775403778
		5. : 0.568949444301
		6. : 0.664658919111
		7. : 0.738847188044
		8. : 0.766369995334
		9. : 0.964654275078
mcf	8	
		1. : 0.120150113155
		2. : 0.189661023576
		3. : 0.442260722106
		4. : 0.499697300277
		5. : 0.572653006178
		6. : 0.668470154568
		7. : 0.741521488054
		8. : 0.767876497562
		9. : 0.965300292509
mcf	9	
		1. : 0.12206734573
		2. : 0.192903608849
		3. : 0.443183877869
		4. : 0.502998165394
		5. : 0.57591422275
		6. : 0.67268277626
		7. : 0.74375750892
		8. : 0.76663110026
		9. : 0.957998436836
		10. : 0.95889478206
mcf	10	
		1. : 0.124530477332
		2. : 0.193892817246
		3. : 0.443443827805
		4. : 0.502170858618
		5. : 0.570517388513
		6. : 0.669499192067
		7. : 0.746873219016
		8. : 0.769434663847
		9. : 0.953353680316
mcf	11	
		1. : 0.124388700347
		2. : 0.193061477399
		3. : 0.441179798132
		4. : 0.499289112739
		5. : 0.564682471972
		6. : 0.66278143902
		7. : 0.742163325802
		8. : 0.769006549377
		9. : 0.946114403943
mcf	12	
		1. : 0.123423270463
		2. : 0.195519603685
		3. : 0.443435996161
		4. : 0.499685777427
		5. : 0.567797425216
		6. : 0.666839295933
		7. : 0.743621676849
		8. : 0.770052420795
		9. : 0.91816806953
mcf	13	
		1. : 0.122469935264
		2. : 0.193307864178
		3. : 0.443429703084
		4. : 0.502171101698
		5. : 0.57720706636
		6. : 0.674093224833
		7. : 0.744753532605
		8. : 0.768434186678
		9. : 0.907408479221
mcf	14	
		1. : 0.121727399364
		2. : 0.196303546078
		3. : 0.446070305386
		4. : 0.502475987799
		5. : 0.578964360541
		6. : 0.675923042071
		7. : 0.745461841304
		8. : 0.76985575154
		9. : 0.904045812841
mcf	15	
		1. : 0.124526397587
		2. : 0.199109518802
		3. : 0.445762706298
		4. : 0.505129196437
		5. : 0.576189343459
		6. : 0.672323985602
		7. : 0.74656438508
		8. : 0.771212281912
		9. : 0.950610621009
		10. : 0.95158017958
mcf	16	
		1. : 0.124194566201
		2. : 0.197253041812
		3. : 0.445225078957
		4. : 0.500569049042
		5. : 0.572275555693
		6. : 0.669105605308
		7. : 0.744272732437
		8. : 0.769529660937
		9. : 0.95271483776
		10. : 0.953692631913
mcf	17	
		1. : 0.125224864417
		2. : 0.197498041685
		3. : 0.441168881837
		4. : 0.498466028121
		5. : 0.57109074879
		6. : 0.66757795311
		7. : 0.745053737109
		8. : 0.770496836554
		9. : 0.897283227466
mcf	18	
		1. : 0.123299666565
		2. : 0.193832477315
		3. : 0.443062393288
		4. : 0.50183144664
		5. : 0.574676854179
		6. : 0.668261357368
		7. : 0.738767586282
		8. : 0.763390874552
		9. : 0.885878158857
mcf	19	
		1. : 0.124483660219
		2. : 0.193429816319
		3. : 0.432004439789
		4. : 0.487719225109
		5. : 0.55508449551
		6. : 0.653831292275
		7. : 0.732108757966
		8. : 0.756908377354
		9. : 0.875438066558
mcf	20	
		1. : 0.121563141981
		2. : 0.192051252873
		3. : 0.43360449525
		4. : 0.491111840513
		5. : 0.564256355198
		6. : 0.658880712491
		7. : 0.730345574354
		8. : 0.754265012816
		9. : 0.867815403615
mcf	21	
		1. : 0.123933665455
		2. : 0.192917995927
		3. : 0.440465868242
		4. : 0.49798025644
		5. : 0.567715978023
		6. : 0.665999901094
		7. : 0.744092008678
		8. : 0.768666148925
		9. : 0.894853337281
mcf	22	
		1. : 0.123748022119
		2. : 0.192262582325
		3. : 0.431107098956
		4. : 0.489974933982
		5. : 0.555743764709
		6. : 0.655427212099
		7. : 0.736219436252
		8. : 0.759556124397
		9. : 0.87083874225
		10. : 0.871816225526
mcf	23	
		1. : 0.1246269996
		2. : 0.19410302423
		3. : 0.438389941256
		4. : 0.495474914737
		5. : 0.56272823229
		6. : 0.663059685719
		7. : 0.741663282787
		8. : 0.765793625902
		9. : 0.867468638684
raeke	0	
		1. : 0.129307916157
		2. : 0.419286191755
		3. : 0.630319480034
		4. : 0.779454422709
		5. : 0.920886835813
		6. : 0.964885766554
		7. : 0.985694748996
		8. : 0.996806491071
		9. : 0.998156066269
		10. : 1.
raeke	1	
		1. : 0.129459528566
		2. : 0.418875639843
		3. : 0.628876123361
		4. : 0.778869665779
		5. : 0.920553326574
		6. : 0.964717600901
		7. : 0.985710158804
		8. : 0.996805313918
		9. : 0.9981606408
		10. : 1.
raeke	2	
		1. : 0.115192333588
		2. : 0.357363370303
		3. : 0.511209940532
		4. : 0.724264959752
		5. : 0.826885431677
		6. : 0.878855547564
		7. : 0.907953085832
		8. : 0.915642739911
		9. : 0.919511343992
		10. : 0.920323070296
raeke	3	
		1. : 0.119290109254
		2. : 0.406065331271
		3. : 0.562372652516
		4. : 0.789412892973
		5. : 0.891706864256
		6. : 0.944687844624
		7. : 0.976208521062
		8. : 0.980975577965
		9. : 0.985030673097
		10. : 0.985564787038
raeke	4	
		1. : 0.118393914978
		2. : 0.434720476217
		3. : 0.590253157094
		4. : 0.791438855235
		5. : 0.902361739892
		6. : 0.950418150251
		7. : 0.985803120794
		8. : 0.994384156302
		9. : 0.99825863474
		10. : 0.999926644532
raeke	5	
		1. : 0.115178733954
		2. : 0.437107811029
		3. : 0.593831147776
		4. : 0.792264204153
		5. : 0.900799288253
		6. : 0.951465590829
		7. : 0.983776261062
		8. : 0.995113170875
		9. : 0.99805255399
		10. : 1.00008339979
raeke	6	
		1. : 0.116754342449
		2. : 0.421494085699
		3. : 0.573475496775
		4. : 0.803243544969
		5. : 0.90257159405
		6. : 0.958979265517
		7. : 0.988430588207
		8. : 0.995604345164
		9. : 0.999189959225
		10. : 0.999900699437
raeke	7	
		1. : 0.11396125496
		2. : 0.433981030422
		3. : 0.588624385855
		4. : 0.803134836563
		5. : 0.903090587688
		6. : 0.957121043615
		7. : 0.98906872172
		8. : 0.996080756235
		9. : 0.999812393416
		10. : 1.00036031469
raeke	8	
		1. : 0.110831236573
		2. : 0.424220082641
		3. : 0.581255590272
		4. : 0.803051966717
		5. : 0.910562670229
		6. : 0.964684014375
		7. : 0.989787787498
		8. : 0.996858399483
		9. : 0.999209589667
		10. : 0.999991512133
raeke	9	
		1. : 0.112918685844
		2. : 0.421122843938
		3. : 0.579364721573
		4. : 0.792936033853
		5. : 0.896805008681
		6. : 0.950621848046
		7. : 0.978987237028
		8. : 0.989282139804
		9. : 0.992150287383
		10. : 0.993670714676
raeke	10	
		1. : 0.111733873757
		2. : 0.40898759704
		3. : 0.567831672983
		4. : 0.785730367875
		5. : 0.892390825206
		6. : 0.942888699263
		7. : 0.973289969492
		8. : 0.980281662082
		9. : 0.983573588248
		10. : 0.984522981254
raeke	11	
		1. : 0.112727627613
		2. : 0.4030982587
		3. : 0.560498700683
		4. : 0.781358847325
		5. : 0.886623932878
		6. : 0.938066612394
		7. : 0.968223274667
		8. : 0.972581793374
		9. : 0.976537450838
		10. : 0.976653437353
raeke	12	
		1. : 0.113274983942
		2. : 0.368313696755
		3. : 0.530005005463
		4. : 0.751822595477
		5. : 0.855311308733
		6. : 0.908630240468
		7. : 0.930380280977
		8. : 0.940027736046
		9. : 0.942916527157
		10. : 0.944269110087
raeke	13	
		1. : 0.117372218486
		2. : 0.366590515843
		3. : 0.524023079269
		4. : 0.742026319123
		5. : 0.841576858004
		6. : 0.897265400986
		7. : 0.921110786158
		8. : 0.931044170202
		9. : 0.934007055469
		10. : 0.935307959011
raeke	14	
		1. : 0.117098450338
		2. : 0.35388829238
		3. : 0.510026498736
		4. : 0.725586233705
		5. : 0.828307036269
		6. : 0.883847265454
		7. : 0.91647024616
		8. : 0.925523375711
		9. : 0.92948434459
		10. : 0.930749712359
raeke	15	
		1. : 0.11617753213
		2. : 0.40997542116
		3. : 0.571436433356
		4. : 0.785838430775
		5. : 0.89064278897
		6. : 0.943607581028
		7. : 0.971024305834
		8. : 0.978800481511
		9. : 0.981728700473
		10. : 0.982690062436
raeke	16	
		1. : 0.115032652024
		2. : 0.411930878657
		3. : 0.567716370671
		4. : 0.78933004976
		5. : 0.895664781311
		6. : 0.950849679738
		7. : 0.974989961458
		8. : 0.981964341982
		9. : 0.984266708476
		10. : 0.984950052589
raeke	17	
		1. : 0.136387907234
		2. : 0.295747325369
		3. : 0.499862211949
		4. : 0.683254923626
		5. : 0.802421494978
		6. : 0.873454739424
		7. : 0.928034437289
		8. : 0.959253685872
		9. : 0.975645884242
		10. : 0.978163877346
		11. : 0.979047747627
raeke	18	
		1. : 0.137134444829
		2. : 0.30177747689
		3. : 0.504105044927
		4. : 0.682210672741
		5. : 0.800067034187
		6. : 0.868033031366
		7. : 0.928027534387
		8. : 0.979865412522
		9. : 0.98610715093
		10. : 0.98986232215
		11. : 0.990020346264
raeke	19	
		1. : 0.137570416173
		2. : 0.29469810124
		3. : 0.501264337804
		4. : 0.654596940036
		5. : 0.783326747705
		6. : 0.851926783645
		7. : 0.912863447553
		8. : 0.967092305431
		9. : 0.970808339313
		10. : 0.976015779823
		11. : 0.97604692347
raeke	20	
		1. : 0.137357348653
		2. : 0.251512227947
		3. : 0.456771521985
		4. : 0.559950393949
		5. : 0.717160871815
		6. : 0.776842932141
		7. : 0.815528655622
		8. : 0.865106591134
		9. : 0.876161479989
		10. : 0.877990827561
		11. : 0.878750137055
raeke	21	
		1. : 0.140398867748
		2. : 0.255620891945
		3. : 0.466892705308
		4. : 0.563054565478
		5. : 0.74082148965
		6. : 0.808509250362
		7. : 0.847484022152
		8. : 0.895903033387
		9. : 0.914791544535
		10. : 0.916465443511
		11. : 0.917074858382
raeke	22	
		1. : 0.137808686244
		2. : 0.258166228357
		3. : 0.471493316147
		4. : 0.567762050433
		5. : 0.731740340826
		6. : 0.801683688808
		7. : 0.835896296056
		8. : 0.873225446717
		9. : 0.889372225967
		10. : 0.890533271213
		11. : 0.891225431899
raeke	23	
		1. : 0.139144349694
		2. : 0.258837903221
		3. : 0.471106439375
		4. : 0.57053859446
		5. : 0.729488416345
		6. : 0.794590950036
		7. : 0.830448767224
		8. : 0.87136345571
		9. : 0.883243729614
		10. : 0.88516205846
		11. : 0.885649499854
semimcfecmp	0	
		1. : 0.178406510936
		2. : 0.647752571109
		3. : 0.887069419925
		4. : 0.93912374185
		5. : 1.
semimcfecmp	1	
		1. : 0.178757795664
		2. : 0.646273636836
		3. : 0.884881771424
		4. : 0.93922327362
		5. : 1.
semimcfecmp	2	
		1. : 0.174733632032
		2. : 0.339696213175
		3. : 0.630672117571
		4. : 0.69456990386
		5. : 0.831491678484
		6. : 0.900632780102
semimcfecmp	3	
		1. : 0.178558617784
		2. : 0.341457310612
		3. : 0.638042611509
		4. : 0.705839681916
		5. : 0.908936090986
		6. : 0.985413216445
semimcfecmp	4	
		1. : 0.179356529617
		2. : 0.339406121191
		3. : 0.636231568707
		4. : 0.704437114008
		5. : 0.922640751221
		6. : 1.
semimcfecmp	5	
		1. : 0.17385441022
		2. : 0.338093238444
		3. : 0.63531206498
		4. : 0.702205402536
		5. : 0.922679325631
		6. : 1.
semimcfecmp	6	
		1. : 0.173727571892
		2. : 0.33868445144
		3. : 0.634974408117
		4. : 0.701340525562
		5. : 0.923492722968
		6. : 1.
semimcfecmp	7	
		1. : 0.169786256706
		2. : 0.334401626255
		3. : 0.633036257592
		4. : 0.698569217429
		5. : 0.922665303958
		6. : 1.
semimcfecmp	8	
		1. : 0.168639093096
		2. : 0.33420236985
		3. : 0.633801690748
		4. : 0.69905836355
		5. : 0.922741694328
		6. : 1.
semimcfecmp	9	
		1. : 0.171958906008
		2. : 0.332557321642
		3. : 0.632624732329
		4. : 0.698601743706
		5. : 0.91526151351
		6. : 0.993756400684
semimcfecmp	10	
		1. : 0.170871739504
		2. : 0.331244336604
		3. : 0.63266790301
		4. : 0.698332765257
		5. : 0.906179418732
		6. : 0.984521562848
semimcfecmp	11	
		1. : 0.170433060953
		2. : 0.332492388557
		3. : 0.6324784346
		4. : 0.699094471944
		5. : 0.898431207335
		6. : 0.976455991412
semimcfecmp	12	
		1. : 0.170161843066
		2. : 0.333562349574
		3. : 0.633566207144
		4. : 0.700013075936
		5. : 0.866064908354
		6. : 0.944275104108
semimcfecmp	13	
		1. : 0.174569187538
		2. : 0.334690870707
		3. : 0.633540117068
		4. : 0.700866715173
		5. : 0.857882594205
		6. : 0.935406384413
semimcfecmp	14	
		1. : 0.174036514875
		2. : 0.33791170063
		3. : 0.635206211832
		4. : 0.70338472607
		5. : 0.853554431515
		6. : 0.930835229787
semimcfecmp	15	
		1. : 0.1747979111
		2. : 0.340247593662
		3. : 0.638048645529
		4. : 0.704121234054
		5. : 0.907076957189
		6. : 0.982612449475
semimcfecmp	16	
		1. : 0.174629067576
		2. : 0.336030699872
		3. : 0.636230565006
		4. : 0.702270585231
		5. : 0.908888804178
		6. : 0.985065906694
semimcfecmp	17	
		1. : 0.174545914638
		2. : 0.336005844268
		3. : 0.634958466209
		4. : 0.700951825682
		5. : 0.843896174706
		6. : 0.919874780668
semimcfecmp	18	
		1. : 0.174551433095
		2. : 0.334538957044
		3. : 0.629455854235
		4. : 0.694835809604
		5. : 0.833598583698
		6. : 0.909587913277
semimcfecmp	19	
		1. : 0.170840051715
		2. : 0.330516907598
		3. : 0.620362447306
		4. : 0.685611796613
		5. : 0.818224382777
		6. : 0.894929005957
semimcfecmp	20	
		1. : 0.17042869147
		2. : 0.330057176557
		3. : 0.616290574801
		4. : 0.681637698108
		5. : 0.811913855146
		6. : 0.888391396864
semimcfecmp	21	
		1. : 0.17158097048
		2. : 0.332433320417
		3. : 0.632567163796
		4. : 0.697819036906
		5. : 0.841109973641
		6. : 0.917060470569
semimcfecmp	22	
		1. : 0.171723039594
		2. : 0.335162076162
		3. : 0.622331064924
		4. : 0.68729515408
		5. : 0.815280422939
		6. : 0.891112717659
semimcfecmp	23	
		1. : 0.171296070161
		2. : 0.334703828105
		3. : 0.619738237192
		4. : 0.684686686851
		5. : 0.809543873052
		6. : 0.885592838404
semimcfksp	0	
		1. : 0.142909605353
		2. : 0.430014272383
		3. : 0.649128427397
		4. : 0.69190156622
		5. : 0.92914218231
		6. : 0.958714112505
		7. : 0.978851463039
		8. : 0.987526999164
		9. : 0.987526999164
		10. : 0.987847672165
		11. : 1.
semimcfksp	1	
		1. : 0.147363706764
		2. : 0.522386480976
		3. : 0.719582734513
		4. : 0.815781583793
		5. : 0.902289146332
		6. : 0.97449070888
		7. : 0.98173896756
		8. : 0.98173896756
		9. : 0.986858289124
		10. : 1.
		11. : 1.
semimcfksp	2	
		1. : 0.148428245924
		2. : 0.29292008192
		3. : 0.566152948469
		4. : 0.630451967058
		5. : 0.770319331814
		6. : 0.872548493351
		7. : 0.881161000286
		8. : 0.900613583033
		9. : 0.908160421275
		10. : 0.912874416092
		11. : 0.912874416092
semimcfksp	3	
		1. : 0.151597002818
		2. : 0.293058499121
		3. : 0.570482778912
		4. : 0.63543928165
		5. : 0.836932390058
		6. : 0.940907833235
		7. : 0.950727557344
		8. : 0.972061537281
		9. : 0.981847245141
		10. : 0.985378055237
		11. : 0.985413216445
semimcfksp	4	
		1. : 0.15237721839
		2. : 0.290938367504
		3. : 0.569064495228
		4. : 0.634399971526
		5. : 0.851130448654
		6. : 0.955299708674
		7. : 0.965134493509
		8. : 0.98644786312
		9. : 0.996560409988
		10. : 0.999966123257
		11. : 1.
semimcfksp	5	
		1. : 0.148237478418
		2. : 0.291678953885
		3. : 0.570580637989
		4. : 0.635146915649
		5. : 0.853299501818
		6. : 0.955723615842
		7. : 0.965605926824
		8. : 0.985603401956
		9. : 0.995671498671
		10. : 0.999922651797
		11. : 0.999965074051
semimcfksp	6	
