# solver	iter	edge-congestion
		(s3,s9) : 0.632029621389
		(s3,h3) : 0.0722779887207
		(s4,s7) : 0.504562038078
		(s4,s10) : 0.118501367541
		(s4,s11) : 0.196491662216
		(s4,h4) : 0.0234127211206
		(s5,s2) : 0.618039922422
		(s5,s7) : 0.397636074347
		(s5,s8) : 0.481988257689
		(s5,h5) : 0.0286327938566
		(s6,s2) : 0.491379381433
		(s6,s3) : 0.93241081844
		(s6,s7) : 0.65946465073
		(s6,h6) : 0.0428410843503
		(s7,s4) : 0.420806669516
		(s7,s5) : 0.331767673685
		(s7,s6) : 0.84297723335
		(s7,h7) : 0.0195813213144
		(s8,s5) : 0.723582995999
		(s8,s10) : 0.144394732888
		(s8,h8) : 0.05441351689
		(s9,s3) : 0.946712970165
		(s9,s12) : 0.621867802717
		(s9,h9) : 0.0597000847217
		(s10,s4) : 0.0858373717143
		(s10,s8) : 0.143342091391
		(s10,s11) : 0.072122025331
		(s10,h10) : 0.0111089654363
		(s11,s4) : 0.215213058415
		(s11,s10) : 0.0701957484677
		(s11,h11) : 0.0269548635126
		(s12,s2) : 0.1
		(s12,s9) : 0.885942211788
		(s12,h12) : 0.0597589283394
		(h1,s1) : 0.00190363083795
		(h2,s2) : 0.0459515675199
		(h3,s3) : 0.0348307693031
		(h4,s4) : 0.0331407285403
		(h5,s5) : 0.0311044936435
		(h6,s6) : 0.073681266035
		(h7,s7) : 0.0236439955308
		(h8,s8) : 0.0785172763807
		(h9,s9) : 0.115683253487
		(h10,s10) : 0.00787720393466
		(h11,s11) : 0.0285408806883
		(h12,s12) : 0.155091034386
ecmp	3	
		(s1,s2) : 0.0153604323591
		(s1,h1) : 0.00762687426118
		(s2,s1) : 0.0762687426118
		(s2,s5) : 0.361283715775
		(s2,s6) : 0.596610797314
		(s2,s12) : 0.0960767341379
		(s2,h2) : 0.0382429166049
		(s3,s6) : 0.805158146123
		(s3,s9) : 0.629696923207
		(s3,h3) : 0.0739457993218
		(s4,s7) : 0.509723627475
		(s4,s10) : 0.105434437827
		(s4,s11) : 0.185810692781
		(s4,h4) : 0.0242565703219
		(s5,s2) : 0.585550179052
		(s5,s7) : 0.372706509151
		(s5,s8) : 0.382869489536
		(s5,h5) : 0.0235123403769
		(s6,s2) : 0.457034184163
		(s6,s3) : 0.924320837869
		(s6,s7) : 0.630674066503
		(s6,h6) : 0.0455521505617
		(s7,s4) : 0.415681723574
		(s7,s5) : 0.282949137402
		(s7,s6) : 0.845232483228
		(s7,h7) : 0.0196698126441
		(s8,s5) : 0.746330086765
		(s8,s10) : 0.140767060676
		(s8,h8) : 0.0425551231854
		(s9,s3) : 0.976845045005
		(s9,s12) : 0.633631493813
		(s9,h9) : 0.0603943534392
		(s10,s4) : 0.0875489527753
		(s10,s8) : 0.116189761189
		(s10,s11) : 0.0665460316011
		(s10,h10) : 0.0109285201726
		(s11,s4) : 0.22911880747
		(s11,s10) : 0.0610256251824
		(s11,h11) : 0.0253269531235
		(s12,s2) : 0.1
		(s12,s9) : 0.911648592634
		(s12,h12) : 0.062019212722
		(h1,s1) : 0.00153604323591
		(h2,s2) : 0.0472352444552
		(h3,s3) : 0.0332792896229
		(h4,s4) : 0.0310680788425
		(h5,s5) : 0.0182040748432
		(h6,s6) : 0.0662718413114
		(h7,s7) : 0.023176544413
		(h8,s8) : 0.0812029117789
		(h9,s9) : 0.117553390232
		(h10,s10) : 0.00717913116436
		(h11,s11) : 0.0290144432652
		(h12,s12) : 0.162794089815
ecmp	4	
		(s1,s2) : 0.0159096697824
		(s1,h1) : 0.00706291137677
		(s2,s1) : 0.0706291137677
		(s2,s5) : 0.354387934029
		(s2,s6) : 0.572514217519
		(s2,s12) : 0.0889946738329
		(s2,h2) : 0.0405859043269
		(s3,s6) : 0.80075665717
		(s3,s9) : 0.617623403185
		(s3,h3) : 0.0757914492359
		(s4,s7) : 0.510073439244
		(s4,s10) : 0.0989478664436
		(s4,s11) : 0.194735082023
		(s4,h4) : 0.0236084829482
		(s5,s2) : 0.566522336686
		(s5,s7) : 0.359466425767
		(s5,s8) : 0.387062151812
		(s5,h5) : 0.0220039002188
		(s6,s2) : 0.465245957624
		(s6,s3) : 0.933573395617
		(s6,s7) : 0.632577315265
		(s6,h6) : 0.0438857804646
		(s7,s4) : 0.413709050301
		(s7,s5) : 0.285855118782
		(s7,s6) : 0.837976375976
		(s7,h7) : 0.0205649094619
		(s8,s5) : 0.698912287093
		(s8,s10) : 0.132455601154
		(s8,h8) : 0.0431482155192
		(s9,s3) : 0.976914268883
		(s9,s12) : 0.599789556225
		(s9,h9) : 0.0588254349501
		(s10,s4) : 0.0805140632431
		(s10,s8) : 0.114779550991
		(s10,s11) : 0.0664786425651
		(s10,h10) : 0.00960419206866
		(s11,s4) : 0.2237594618
		(s11,s10) : 0.0593691860225
		(s11,h11) : 0.0262119398445
		(s12,s2) : 0.1
		(s12,s9) : 0.898786058581
		(s12,h12) : 0.0581341716154
		(h1,s1) : 0.00159096697824
		(h2,s2) : 0.0453006518447
		(h3,s3) : 0.0322375531446
		(h4,s4) : 0.0321371080863
		(h5,s5) : 0.0190477979318
		(h6,s6) : 0.0675371928422
		(h7,s7) : 0.0243506013699
		(h8,s8) : 0.0759488562523
		(h9,s9) : 0.114786899386
		(h10,s10) : 0.00665076295384
		(h11,s11) : 0.0283128647822
		(h12,s12) : 0.156139031421
ecmp	5	
		(s1,s2) : 0.0139341799554
		(s1,h1) : 0.00288666046139
		(s2,s1) : 0.0288666046139
		(s2,s5) : 0.391182505555
		(s2,s6) : 0.60186075666
		(s2,s12) : 0.0962759904726
		(s2,h2) : 0.0395448406232
		(s3,s6) : 0.790230055499
		(s3,s9) : 0.612645493453
		(s3,h3) : 0.0738821367112
		(s4,s7) : 0.50056787238
		(s4,s10) : 0.102853079857
		(s4,s11) : 0.203044401166
		(s4,h4) : 0.0224165236821
		(s5,s2) : 0.605126085915
		(s5,s7) : 0.410313603234
		(s5,s8) : 0.468549867249
		(s5,h5) : 0.0260273271285
		(s6,s2) : 0.454550786847
		(s6,s3) : 0.941412670901
		(s6,s7) : 0.648390110884
		(s6,h6) : 0.0459748469958
		(s7,s4) : 0.416696920481
		(s7,s5) : 0.31600527957
		(s7,s6) : 0.854168778067
		(s7,h7) : 0.020983245315
		(s8,s5) : 0.655794799663
		(s8,s10) : 0.132531352744
		(s8,h8) : 0.0517726601498
		(s9,s3) : 0.948211221209
		(s9,s12) : 0.594879168219
		(s9,h9) : 0.0581312172512
		(s10,s4) : 0.0712957292624
		(s10,s8) : 0.126270872792
		(s10,s11) : 0.0698221532036
		(s10,h10) : 0.00973426767459
		(s11,s4) : 0.2271308963
		(s11,s10) : 0.0669085708554
		(s11,h11) : 0.0273667801105
		(s12,s2) : 0.1
		(s12,s9) : 0.87313934079
		(s12,h12) : 0.0580937115652
		(h1,s1) : 0.00139341799554
		(h2,s2) : 0.0457204608917
		(h3,s3) : 0.030204586221
		(h4,s4) : 0.0315345153926
		(h5,s5) : 0.0377864826029
		(h6,s6) : 0.0711146291817
		(h7,s7) : 0.0256410018042
		(h8,s8) : 0.0709679009683
		(h9,s9) : 0.11214444269
		(h10,s10) : 0.00619161447726
		(h11,s11) : 0.0294039467155
		(h12,s12) : 0.143870867724
ecmp	6	
		(s1,s2) : 0.013763787928
		(s1,h1) : 0.00258748965559
		(s2,s1) : 0.0258748965559
		(s2,s5) : 0.438140844204
		(s2,s6) : 0.645761333313
		(s2,s12) : 0.0955090884797
		(s2,h2) : 0.0431229524252
		(s3,s6) : 0.805001891298
		(s3,s9) : 0.62051605457
		(s3,h3) : 0.0754890064814
		(s4,s7) : 0.534737046495
		(s4,s10) : 0.119437847392
		(s4,s11) : 0.197589286674
		(s4,h4) : 0.0240403064829
		(s5,s2) : 0.612472751554
		(s5,s7) : 0.410173847613
		(s5,s8) : 0.530248857854
		(s5,h5) : 0.0269483748597
		(s6,s2) : 0.489508521639
		(s6,s3) : 0.967062613426
		(s6,s7) : 0.676224591978
		(s6,h6) : 0.050881240985
		(s7,s4) : 0.427283419214
		(s7,s5) : 0.338777306189
		(s7,s6) : 0.869030328897
		(s7,h7) : 0.0209683182435
		(s8,s5) : 0.662678042513
		(s8,s10) : 0.132221132148
		(s8,h8) : 0.0596670393431
		(s9,s3) : 0.94742544359
		(s9,s12) : 0.578923036183
		(s9,h9) : 0.0586049531765
		(s10,s4) : 0.101662554205
		(s10,s8) : 0.151205184665
		(s10,s11) : 0.0668784712964
		(s10,h10) : 0.0104024067289
		(s11,s4) : 0.195466095376
		(s11,s10) : 0.0616473560276
		(s11,h11) : 0.0265095019196
		(s12,s2) : 0.1
		(s12,s9) : 0.857516733118
		(s12,h12) : 0.055600993324
		(h1,s1) : 0.0013763787928
		(h2,s2) : 0.0536512312464
		(h3,s3) : 0.0327634643704
		(h4,s4) : 0.0367736136466
		(h5,s5) : 0.0379355982858
		(h6,s6) : 0.0794871147459
		(h7,s7) : 0.0253303464642
		(h8,s8) : 0.0708367925965
		(h9,s9) : 0.114047632866
		(h10,s10) : 0.0110032286892
		(h11,s11) : 0.0257113451403
		(h12,s12) : 0.137973496472
ecmp	7	
		(s1,s2) : 0.0167928237381
		(s1,h1) : 0.00281888790521
		(s2,s1) : 0.0281888790521
		(s2,s5) : 0.395954074818
		(s2,s6) : 0.602590014141
		(s2,s12) : 0.096618627895
		(s2,h2) : 0.0402326367411
		(s3,s6) : 0.800199633215
		(s3,s9) : 0.628589364812
		(s3,h3) : 0.0742236333385
		(s4,s7) : 0.51933325569
		(s4,s10) : 0.118818263398
		(s4,s11) : 0.191970343511
		(s4,h4) : 0.0254683317775
		(s5,s2) : 0.608524454746
		(s5,s7) : 0.414385145109
		(s5,s8) : 0.512514690549
		(s5,h5) : 0.0228899189298
		(s6,s2) : 0.465385310009
		(s6,s3) : 0.958140046958
		(s6,s7) : 0.66921576413
		(s6,h6) : 0.0481278674171
		(s7,s4) : 0.435456528347
		(s7,s5) : 0.323071539543
		(s7,s6) : 0.867427048054
		(s7,h7) : 0.0210481342038
		(s8,s5) : 0.646337628221
		(s8,s10) : 0.13276902975
		(s8,h8) : 0.0575957152713
		(s9,s3) : 0.945922658748
		(s9,s12) : 0.588195247946
		(s9,h9) : 0.0599255050008
		(s10,s4) : 0.0948156233167
		(s10,s8) : 0.14151550612
		(s10,s11) : 0.0634315166583
		(s10,h10) : 0.0107162841105
		(s11,s4) : 0.205497061206
		(s11,s10) : 0.0628314860743
		(s11,h11) : 0.0255982517355
		(s12,s2) : 0.1
		(s12,s9) : 0.865131542318
		(s12,h12) : 0.0571575006405
		(h1,s1) : 0.00167928237381
		(h2,s2) : 0.0452427382276
		(h3,s3) : 0.0323049657349
		(h4,s4) : 0.0348966325123
		(h5,s5) : 0.0395470465903
		(h6,s6) : 0.0763072090242
		(h7,s7) : 0.0270885165595
		(h8,s8) : 0.0699326628868
		(h9,s9) : 0.113012882393
		(h10,s10) : 0.00920596419919
		(h11,s11) : 0.026832854728
		(h12,s12) : 0.138910372394
ecmp	8	
		(s1,s2) : 0.0162660503573
		(s1,h1) : 0.00264755207277
		(s2,s1) : 0.0264755207277
		(s2,s5) : 0.398405007775
		(s2,s6) : 0.64669337894
		(s2,s12) : 0.0983091125704
		(s2,h2) : 0.0424043378229
		(s3,s6) : 0.794964828113
		(s3,s9) : 0.608947839279
		(s3,h3) : 0.0748661329024
		(s4,s7) : 0.512478685076
		(s4,s10) : 0.12904816868
		(s4,s11) : 0.193452155188
		(s4,h4) : 0.0233206164779
		(s5,s2) : 0.68299797785
		(s5,s7) : 0.466834954056
		(s5,s8) : 0.610451916635
		(s5,h5) : 0.0174982578936
		(s6,s2) : 0.447803428917
		(s6,s3) : 0.955791577585
		(s6,s7) : 0.63491072459
		(s6,h6) : 0.0505543245981
		(s7,s4) : 0.419225304702
		(s7,s5) : 0.320783825344
		(s7,s6) : 0.879381971809
		(s7,h7) : 0.0205335444242
		(s8,s5) : 0.624882246258
		(s8,s10) : 0.133515925845
		(s8,h8) : 0.0687234222223
		(s9,s3) : 0.938972042197
		(s9,s12) : 0.589097757232
		(s9,h9) : 0.0583201062173
		(s10,s4) : 0.0805493678678
		(s10,s8) : 0.156838967988
		(s10,s11) : 0.0662540406624
		(s10,h10) : 0.010556785054
		(s11,s4) : 0.193258336965
		(s11,s10) : 0.0668478463847
		(s11,h11) : 0.0260183260638
		(s12,s2) : 0.1
		(s12,s9) : 0.852400856547
		(s12,h12) : 0.0563491521057
		(h1,s1) : 0.00162660503573
		(h2,s2) : 0.0466338790424
		(h3,s3) : 0.0308356784382
		(h4,s4) : 0.037536529884
		(h5,s5) : 0.0589564611397
		(h6,s6) : 0.0666197085954
		(h7,s7) : 0.027585338369
		(h8,s8) : 0.0676594703197
		(h9,s9) : 0.115644641025
		(h10,s10) : 0.00793788829912
		(h11,s11) : 0.0260106183349
		(h12,s12) : 0.132825485327
ecmp	9	
		(s1,s2) : 0.0164048693199
		(s1,h1) : 0.00257357604582
		(s2,s1) : 0.0257357604582
		(s2,s5) : 0.351988760065
		(s2,s6) : 0.608951089293
		(s2,s12) : 0.0914327352974
		(s2,h2) : 0.0406672912065
		(s3,s6) : 0.799434842852
		(s3,s9) : 0.607981977228
		(s3,h3) : 0.0747089775894
		(s4,s7) : 0.478703720402
		(s4,s10) : 0.108745003642
		(s4,s11) : 0.201235815835
		(s4,h4) : 0.0239678078902
		(s5,s2) : 0.60538046752
		(s5,s7) : 0.402725699203
		(s5,s8) : 0.462207110828
		(s5,h5) : 0.0163607669893
		(s6,s2) : 0.414022543827
		(s6,s3) : 0.932912842728
		(s6,s7) : 0.6238318583
		(s6,h6) : 0.0468992398641
		(s7,s4) : 0.433445389898
		(s7,s5) : 0.274730327629
		(s7,s6) : 0.856680903245
		(s7,h7) : 0.0194567699752
		(s8,s5) : 0.63896920109
		(s8,s10) : 0.138181127429
		(s8,h8) : 0.0505557603849
		(s9,s3) : 0.967898060004
		(s9,s12) : 0.594946202346
		(s9,h9) : 0.0590328755149
		(s10,s4) : 0.0795662931574
		(s10,s8) : 0.118831285014
		(s10,s11) : 0.0689517612011
		(s10,h10) : 0.0108056656679
		(s11,s4) : 0.205385492314
		(s11,s10) : 0.0585434385141
		(s11,h11) : 0.0270928700784
		(s12,s2) : 0.1
		(s12,s9) : 0.879102645197
		(s12,h12) : 0.057212667453
		(h1,s1) : 0.00164048693199
		(h2,s2) : 0.0459838085562
		(h3,s3) : 0.0297687861259
		(h4,s4) : 0.0309819594067
		(h5,s5) : 0.0364809183368
		(h6,s6) : 0.0593343917374
		(h7,s7) : 0.0268601120515
		(h8,s8) : 0.0700000291224
		(h9,s9) : 0.117648765518
		(h10,s10) : 0.00694525337939
		(h11,s11) : 0.0263928930828
		(h12,s12) : 0.141736412243
ksp	0	
		(s1,s2) : 0.0233119475804
		(s1,h1) : 0.00640227184618
		(s2,s1) : 0.0640227184618
		(s2,s5) : 0.991391572203
		(s2,s6) : 0.829713913573
		(s2,s12) : 1.
		(s2,h2) : 0.0558686646314
		(s3,s6) : 0.963401493325
		(s3,s9) : 0.630454588014
		(s3,h3) : 0.0745322295712
		(s4,s7) : 0.610844765703
		(s4,s10) : 0.307306480972
		(s4,s11) : 0.253958832691
		(s4,h4) : 0.0312514718244
		(s5,s2) : 1.
		(s5,s7) : 0.994069518861
		(s5,s8) : 0.630618437941
		(s5,h5) : 0.0304739144079
		(s6,s2) : 0.917209805955
		(s6,s3) : 1.
		(s6,s7) : 1.
		(s6,h6) : 0.0541022583542
		(s7,s4) : 0.672305006727
		(s7,s5) : 0.891881606761
		(s7,s6) : 0.990147763838
		(s7,h7) : 0.0273535745879
		(s8,s5) : 0.773851092398
		(s8,s10) : 0.376781540691
		(s8,h8) : 0.0628495444229
		(s9,s3) : 1.
		(s9,s12) : 0.916491579847
		(s9,h9) : 0.0722883202763
		(s10,s4) : 0.285246285098
		(s10,s8) : 0.403784191453
		(s10,s11) : 0.158668809286
		(s10,h10) : 0.0145953061703
		(s11,s4) : 0.216838519765
		(s11,s10) : 0.191885236567
		(s11,h11) : 0.0300834623616
		(s12,s2) : 1.
		(s12,s9) : 0.990341561614
		(s12,h12) : 0.077136560832
		(h1,s1) : 0.00233119475804
		(h2,s2) : 0.0526968221901
		(h3,s3) : 0.0339178377052
		(h4,s4) : 0.0310234986019
		(h5,s5) : 0.0397954467873
		(h6,s6) : 0.078633758043
		(h7,s7) : 0.0222955838641
		(h8,s8) : 0.0744725447924
		(h9,s9) : 0.128122440552
		(h10,s10) : 0.011767908931
		(h11,s11) : 0.0296930737972
		(h12,s12) : 0.166776553347
ksp	1	
		(s1,s2) : 0.0233735915896
		(s1,h1) : 0.00910307937122
		(s2,s1) : 0.0910307937122
		(s2,s5) : 0.962099596824
		(s2,s6) : 0.792560110694
		(s2,s12) : 1.
		(s2,h2) : 0.0524019123884
		(s3,s6) : 0.978044687864
		(s3,s9) : 0.636835566734
		(s3,h3) : 0.0705180020584
		(s4,s7) : 0.576089100688
		(s4,s10) : 0.291295853679
		(s4,s11) : 0.251562839684
		(s4,h4) : 0.030335384507
		(s5,s2) : 1.
		(s5,s7) : 0.890180638084
		(s5,s8) : 0.579066223331
		(s5,h5) : 0.0290569035336
		(s6,s2) : 0.899483457435
		(s6,s3) : 0.970906807311
		(s6,s7) : 1.
		(s6,h6) : 0.0508090232391
		(s7,s4) : 0.655787359688
		(s7,s5) : 0.888126411115
		(s7,s6) : 0.904209310727
		(s7,h7) : 0.0266187468834
		(s8,s5) : 0.785852017155
		(s8,s10) : 0.356302537856
		(s8,h8) : 0.0575059868452
		(s9,s3) : 1.
		(s9,s12) : 0.924956244966
		(s9,h9) : 0.072672649128
		(s10,s4) : 0.257809264242
		(s10,s8) : 0.365506982578
		(s10,s11) : 0.160916860455
		(s10,h10) : 0.0146695155633
		(s11,s4) : 0.208967235169
		(s11,s10) : 0.173795970019
		(s11,h11) : 0.0315519057563
		(s12,s2) : 1.
		(s12,s9) : 0.990070674197
		(s12,h12) : 0.0797661327687
		(h1,s1) : 0.00233735915896
		(h2,s2) : 0.0474047552945
		(h3,s3) : 0.0349153467872
		(h4,s4) : 0.0299737780022
		(h5,s5) : 0.018722202292
		(h6,s6) : 0.0762916688385
		(h7,s7) : 0.0248040811592
		(h8,s8) : 0.0772641217555
		(h9,s9) : 0.128253530072
		(h10,s10) : 0.0109533901353
		(h11,s11) : 0.0285802562613
		(h12,s12) : 0.170428754346
ksp	2	
		(s1,s2) : 0.0204046686958
		(s1,h1) : 0.00834342790413
		(s2,s1) : 0.0834342790413
		(s2,s5) : 0.689792769881
		(s2,s6) : 0.677869808355
		(s2,s12) : 0.1
		(s2,h2) : 0.0455289751467
		(s3,s6) : 0.996805817546
		(s3,s9) : 0.753586076462
		(s3,h3) : 0.0462973304373
		(s4,s7) : 0.754966752718
		(s4,s10) : 0.458069539217
		(s4,s11) : 0.206240952552
		(s4,h4) : 0.0259621612159
		(s5,s2) : 0.871587996671
		(s5,s7) : 0.776032026681
		(s5,s8) : 0.662549721362
		(s5,h5) : 0.0302254378337
		(s6,s2) : 0.661365114173
		(s6,s3) : 0.986774304592
		(s6,s7) : 0.898020355815
		(s6,h6) : 0.0374047094867
		(s7,s4) : 0.660247530455
		(s7,s5) : 0.723036439927
		(s7,s6) : 0.979315022311
		(s7,h7) : 0.021211206074
		(s8,s5) : 0.902016281782
		(s8,s10) : 0.577506202323
		(s8,h8) : 0.056194783112
		(s9,s3) : 1.
		(s9,s12) : 0.709419252092
		(s9,h9) : 0.0510979649179
		(s10,s4) : 0.497915602848
		(s10,s8) : 0.532501530824
		(s10,s11) : 0.170120420811
		(s10,h10) : 0.0111522195382
		(s11,s4) : 0.180813797157
		(s11,s10) : 0.204798710146
		(s11,h11) : 0.0276783474974
		(s12,s2) : 0.1
		(s12,s9) : 0.943051334098
		(s12,h12) : 0.0629292950842
		(h1,s1) : 0.00204046686958
		(h2,s2) : 0.0495706485288
		(h3,s3) : 0.0348307693031
		(h4,s4) : 0.0344387839492
		(h5,s5) : 0.0334353764301
		(h6,s6) : 0.0767459364892
		(h7,s7) : 0.0245615405882
		(h8,s8) : 0.0850537977492
		(h9,s9) : 0.124140016213
		(h10,s10) : 0.00787720393466
		(h11,s11) : 0.0285408806883
		(h12,s12) : 0.168883812625
ksp	3	
		(s1,s2) : 0.0165237451763
		(s1,h1) : 0.00871198095118
		(s2,s1) : 0.0871198095118
		(s2,s5) : 0.665496880272
		(s2,s6) : 0.676638943652
		(s2,s12) : 0.1
		(s2,h2) : 0.044524921108
		(s3,s6) : 0.99500119868
		(s3,s9) : 0.757843712193
		(s3,h3) : 0.0458783556261
		(s4,s7) : 0.736216532575
		(s4,s10) : 0.409726727835
		(s4,s11) : 0.181795792812
		(s4,h4) : 0.0266098431217
		(s5,s2) : 0.865478659057
		(s5,s7) : 0.734651255949
		(s5,s8) : 0.571906317658
		(s5,h5) : 0.025334873996
		(s6,s2) : 0.62576547267
		(s6,s3) : 0.985364633548
		(s6,s7) : 0.855484916396
		(s6,h6) : 0.0393467529071
		(s7,s4) : 0.612743796768
		(s7,s5) : 0.680133559188
		(s7,s6) : 0.974634382767
		(s7,h7) : 0.0212700077787
		(s8,s5) : 0.921287627087
		(s8,s10) : 0.555915589977
		(s8,h8) : 0.0442433608616
		(s9,s3) : 1.
		(s9,s12) : 0.740229258021
		(s9,h9) : 0.0503125973672
		(s10,s4) : 0.485161444161
		(s10,s8) : 0.471004926799
		(s10,s11) : 0.159266975461
		(s10,h10) : 0.0109724575622
		(s11,s4) : 0.176609236944
		(s11,s10) : 0.194841028007
		(s11,h11) : 0.026030289174
		(s12,s2) : 0.1
		(s12,s9) : 0.948271516787
		(s12,h12) : 0.0658471912765
		(h1,s1) : 0.00165237451763
		(h2,s2) : 0.0511649509256
		(h3,s3) : 0.0332792896229
		(h4,s4) : 0.0323734398715
		(h5,s5) : 0.0196241677485
		(h6,s6) : 0.0692566527655
		(h7,s7) : 0.0241393103811
		(h8,s8) : 0.0880669417172
		(h9,s9) : 0.125026773886
		(h10,s10) : 0.00717913116436
		(h11,s11) : 0.0290144432652
		(h12,s12) : 0.177811615697
ksp	4	
		(s1,s2) : 0.0170575149761
		(s1,h1) : 0.00804658930108
		(s2,s1) : 0.0804658930108
		(s2,s5) : 0.653580851088
		(s2,s6) : 0.656113718203
		(s2,s12) : 0.1
		(s2,h2) : 0.0468500070634
		(s3,s6) : 0.992879872645
		(s3,s9) : 0.738097085169
		(s3,h3) : 0.0474418830112
		(s4,s7) : 0.723015634232
		(s4,s10) : 0.4119371127
		(s4,s11) : 0.184711585346
		(s4,h4) : 0.0261306724093
		(s5,s2) : 0.860301744022
		(s5,s7) : 0.715096166833
		(s5,s8) : 0.572145562323
		(s5,h5) : 0.0238011609595
		(s6,s2) : 0.630892220731
		(s6,s3) : 0.985156194178
		(s6,s7) : 0.858298157148
		(s6,h6) : 0.0383322438402
		(s7,s4) : 0.612475575522
		(s7,s5) : 0.683099772555
		(s7,s6) : 0.966970852355
		(s7,h7) : 0.0221507777749
		(s8,s5) : 0.877973497783
		(s8,s10) : 0.537033610487
		(s8,h8) : 0.0446299007365
		(s9,s3) : 1.
		(s9,s12) : 0.706089987755
		(s9,h9) : 0.0497700904759
		(s10,s4) : 0.46776685211
		(s10,s8) : 0.472400045863
		(s10,s11) : 0.162309697963
		(s10,h10) : 0.00964282900656
		(s11,s4) : 0.171110727015
		(s11,s10) : 0.190435776398
		(s11,h11) : 0.0269148168536
		(s12,s2) : 0.1
		(s12,s9) : 0.946151163314
		(s12,h12) : 0.0623484966238
		(h1,s1) : 0.00170575149761
		(h2,s2) : 0.048924567241
