# solver	iter	congestion-drop	stddev
semimcfksp	2	0.278517	0.000000
semimcfksp	3	0.252679	0.000000
semimcfksp	4	0.226708	0.000000
semimcfksp	5	0.244164	0.000000
semimcfksp	6	0.221488	0.000000
semimcfksp	7	0.225658	0.000000
semimcfksp	8	0.239136	0.000000
semimcfksp	9	0.252089	0.000000
semimcfksp	10	0.257931	0.000000
semimcfksp	11	0.261967	0.000000
semimcfksp	12	0.276798	0.000000
semimcfksp	13	0.281215	0.000000
semimcfksp	14	0.281489	0.000000
semimcfksp	15	0.254273	0.000000
semimcfksp	16	0.255133	0.000000
semimcfksp	17	0.287724	0.000000
semimcfksp	18	0.293679	0.000000
semimcfksp	19	0.303932	0.000000
semimcfksp	20	0.307824	0.000000
semimcfksp	21	0.290250	0.000000
semimcfksp	22	0.305054	0.000000
semimcfksp	23	0.309876	0.000000
semimcfmcf	0	0.122374	0.000000
semimcfmcf	1	0.115072	0.000000
semimcfmcf	2	0.357805	0.000000
semimcfmcf	3	0.319823	0.000000
semimcfmcf	4	0.274456	0.000000
semimcfmcf	5	0.298591	0.000000
semimcfmcf	6	0.265087	0.000000
semimcfmcf	7	0.269146	0.000000
semimcfmcf	8	0.291100	0.000000
semimcfmcf	9	0.310390	0.000000
semimcfmcf	10	0.318051	0.000000
semimcfmcf	11	0.323749	0.000000
semimcfmcf	12	0.352430	0.000000
semimcfmcf	13	0.360061	0.000000
semimcfmcf	14	0.364821	0.000000
semimcfmcf	15	0.321964	0.000000
semimcfmcf	16	0.319524	0.000000
semimcfmcf	17	0.375947	0.000000
semimcfmcf	18	0.383217	0.000000
semimcfmcf	19	0.395426	0.000000
semimcfmcf	20	0.401012	0.000000
semimcfmcf	21	0.376883	0.000000
semimcfmcf	22	0.398783	0.000000
semimcfmcf	23	0.406845	0.000000
semimcfraeke	0	0.100593	0.000000
semimcfraeke	1	0.075060	0.000000
semimcfraeke	2	0.277417	0.000000
semimcfraeke	3	0.252590	0.000000
semimcfraeke	4	0.226596	0.000000
semimcfraeke	5	0.244443	0.000000
semimcfraeke	6	0.221317	0.000000
semimcfraeke	7	0.225785	0.000000
semimcfraeke	8	0.239096	0.000000
semimcfraeke	9	0.251928	0.000000
semimcfraeke	10	0.257753	0.000000
semimcfraeke	11	0.262138	0.000000
semimcfraeke	12	0.276621	0.000000
semimcfraeke	13	0.281312	0.000000
semimcfraeke	14	0.281823	0.000000
semimcfraeke	15	0.254490	0.000000
semimcfraeke	16	0.255067	0.000000
semimcfraeke	17	0.287652	0.000000
semimcfraeke	18	0.293614	0.000000
semimcfraeke	19	0.304747	0.000000
semimcfraeke	20	0.308283	0.000000
semimcfraeke	21	0.290345	0.000000
semimcfraeke	22	0.306294	0.000000
semimcfraeke	23	0.311366	0.000000
semimcfvlb	0	0.081804	0.000000
semimcfvlb	1	0.075060	0.000000
semimcfvlb	2	0.276202	0.000000
semimcfvlb	3	0.252888	0.000000
semimcfvlb	4	0.226504	0.000000
semimcfvlb	5	0.243779	0.000000
semimcfvlb	6	0.221726	0.000000
semimcfvlb	7	0.225414	0.000000
semimcfvlb	8	0.239461	0.000000
semimcfvlb	9	0.251851	0.000000
semimcfvlb	10	0.258445	0.000000
semimcfvlb	11	0.261468	0.000000
semimcfvlb	12	0.276965	0.000000
semimcfvlb	13	0.281572	0.000000
semimcfvlb	14	0.281471	0.000000
semimcfvlb	15	0.254158	0.000000
semimcfvlb	16	0.255319	0.000000
semimcfvlb	17	0.287262	0.000000
semimcfvlb	18	0.295909	0.000000
semimcfvlb	19	0.304772	0.000000
semimcfvlb	20	0.307042	0.000000
semimcfvlb	21	0.290611	0.000000
semimcfvlb	22	0.307495	0.000000
semimcfvlb	23	0.309643	0.000000
spf	0	0.196908	0.000000
spf	1	0.192938	0.000000
spf	2	0.274504	0.000000
spf	3	0.242271	0.000000
spf	4	0.216379	0.000000
spf	5	0.233771	0.000000
spf	6	0.211487	0.000000
spf	7	0.215649	0.000000
spf	8	0.228981	0.000000
spf	9	0.241448	0.000000
spf	10	0.247170	0.000000
spf	11	0.251276	0.000000
spf	12	0.266160	0.000000
spf	13	0.270558	0.000000
spf	14	0.270887	0.000000
spf	15	0.243812	0.000000
spf	16	0.244590	0.000000
spf	17	0.277178	0.000000
spf	18	0.283096	0.000000
spf	19	0.292393	0.000000
spf	20	0.295607	0.000000
spf	21	0.279657	0.000000
spf	22	0.291484	0.000000
spf	23	0.294358	0.000000
vlb	0	0.168796	0.000000
vlb	1	0.170112	0.000000
vlb	2	0.273634	0.000000
vlb	3	0.239647	0.000000
vlb	4	0.215255	0.000000
vlb	5	0.235264	0.000000
vlb	6	0.208304	0.000000
vlb	7	0.215223	0.000000
vlb	8	0.228977	0.000000
vlb	9	0.241135	0.000000
vlb	10	0.245336	0.000000
vlb	11	0.250596	0.000000
vlb	12	0.267131	0.000000
vlb	13	0.270041	0.000000
vlb	14	0.269084	0.000000
vlb	15	0.243235	0.000000
vlb	16	0.243729	0.000000
vlb	17	0.276556	0.000000
vlb	18	0.283302	0.000000
vlb	19	0.292196	0.000000
vlb	20	0.296907	0.000000
vlb	21	0.278380	0.000000
vlb	22	0.295046	0.000000
vlb	23	0.298910	0.000000

