#solver	iter	latency-throughput
		5. : 0.565001513553
		6. : 0.671877983499
		7. : 0.724885126197
		8. : 0.758062660252
		9. : 0.77181233245
mcf	3	
		1. : 0.185217917958
		2. : 0.302067141306
		3. : 0.405414437982
		4. : 0.493060873835
		5. : 0.584787411657
		6. : 0.673302790039
		7. : 0.717686477705
		8. : 0.757202816565
		9. : 0.768411438703
mcf	4	
		1. : 0.186159827731
		2. : 0.304649326535
		3. : 0.410023215173
		4. : 0.502669593236
		5. : 0.582206068126
		6. : 0.677634505169
		7. : 0.726256088312
		8. : 0.76401694647
		9. : 0.775231297322
mcf	5	
		1. : 0.184250664556
		2. : 0.308695071009
		3. : 0.418160243717
		4. : 0.497131023654
		5. : 0.579644089351
		6. : 0.681275385957
		7. : 0.731748132183
		8. : 0.770316693928
		9. : 0.7858326768
mcf	6	
		1. : 0.186147811819
		2. : 0.308516144514
		3. : 0.409840566927
		4. : 0.499416851996
		5. : 0.573620358733
		6. : 0.680442726566
		7. : 0.736124105532
		8. : 0.770092235636
		9. : 0.783277392667
mcf	7	
		1. : 0.181227433717
		2. : 0.289363837681
		3. : 0.386073961586
		4. : 0.48399483679
		5. : 0.565134453339
		6. : 0.678182838868
		7. : 0.738643497621
		8. : 0.773345303308
		9. : 0.787785272141
mcf	8	
		1. : 0.190307793854
		2. : 0.304304672674
		3. : 0.412166646731
		4. : 0.50653103094
		5. : 0.582192745491
		6. : 0.682925236023
		7. : 0.748621159067
		8. : 0.78768763086
		9. : 0.802456464294
mcf	9	
		1. : 0.190856677715
		2. : 0.31820643353
		3. : 0.418289209631
		4. : 0.505310361282
		5. : 0.577008544386
		6. : 0.682575220942
		7. : 0.740582246683
		8. : 0.777601693547
		9. : 0.791738117217
raeke	0	
		1. : 0.202659042283
		2. : 0.400993751475
		3. : 0.601557141002
		4. : 0.767994923289
		5. : 0.879744964175
		6. : 0.946970017128
		7. : 0.971693428164
		8. : 0.977371450165
		9. : 0.981534576008
		10. : 0.983062859576
raeke	1	
		1. : 0.200874667981
		2. : 0.395275319651
		3. : 0.593205734917
		4. : 0.759294536648
		5. : 0.874277386417
		6. : 0.944258249255
		7. : 0.969536954112
		8. : 0.974868337176
		9. : 0.978924132624
		10. : 0.980526250258
raeke	2	
		1. : 0.156268041058
		2. : 0.281622240832
		3. : 0.402142066383
		4. : 0.519881487541
		5. : 0.628735834204
		6. : 0.709325405076
		7. : 0.748973900914
		8. : 0.769422333815
		9. : 0.777036666453
		10. : 0.779014687974
		11. : 0.779148003801
raeke	3	
		1. : 0.146856530453
		2. : 0.252884564151
		3. : 0.354547029431
		4. : 0.463779476143
		5. : 0.575472408401
		6. : 0.673127483714
		7. : 0.725322058127
		8. : 0.759528207413
		9. : 0.77253282753
		10. : 0.776301114546
		11. : 0.776603310887
raeke	4	
		1. : 0.14895731966
		2. : 0.260516763351
		3. : 0.36832995377
		4. : 0.48341645843
		5. : 0.595406676631
		6. : 0.694691458911
		7. : 0.745071612629
		8. : 0.776885576574
		9. : 0.790083732754
		10. : 0.793261157063
		11. : 0.793506270702
raeke	5	
		1. : 0.15823548205
		2. : 0.272385338091
		3. : 0.387508813478
		4. : 0.506090043409
		5. : 0.621694784541
		6. : 0.718951938316
		7. : 0.766981488507
		8. : 0.798852566459
		9. : 0.810363475702
		10. : 0.812976684241
		11. : 0.813069748706
raeke	6	
		1. : 0.16025569139
		2. : 0.277878287388
		3. : 0.400101701461
		4. : 0.519806387186
		5. : 0.636524160061
		6. : 0.728360533935
		7. : 0.772948922352
		8. : 0.800039136194
		9. : 0.809080557292
		10. : 0.812172903932
		11. : 0.812251055831
raeke	7	
		1. : 0.160605088599
		2. : 0.276336801313
		3. : 0.398001345752
		4. : 0.515924626511
		5. : 0.634941485351
		6. : 0.728771583721
		7. : 0.774237753341
		8. : 0.802496887905
		9. : 0.812687297696
		10. : 0.814939177206
		11. : 0.815005616653
raeke	8	
		1. : 0.164572961789
		2. : 0.281545738575
		3. : 0.400115180887
		4. : 0.51528072116
		5. : 0.629658656408
		6. : 0.725642928103
		7. : 0.775571915805
		8. : 0.808790411393
		9. : 0.820118137011
		10. : 0.821956400048
		11. : 0.822007255788
raeke	9	
		1. : 0.16182057021
		2. : 0.27564285043
		3. : 0.388971835739
		4. : 0.504447890057
		5. : 0.621457511846
		6. : 0.722687093071
		7. : 0.772337196777
		8. : 0.806838418158
		9. : 0.816846062579
		10. : 0.819849115997
		11. : 0.81994549352
semimcfecmp	0	
		1. : 0.273570149543
		2. : 0.613609499418
		3. : 0.81092620977
		4. : 0.956517226375
		5. : 1.
semimcfecmp	1	
		1. : 0.270868530688
		2. : 0.606176920707
		3. : 0.801516574825
		4. : 0.95144250059
		5. : 0.999830325014
semimcfecmp	2	
		1. : 0.204607083776
		2. : 0.416075555924
		3. : 0.555343332111
		4. : 0.66543353854
		5. : 0.733514860631
		6. : 0.764014483693
semimcfecmp	3	
		1. : 0.180518517844
		2. : 0.354115882184
		3. : 0.502019793683
		4. : 0.628374124952
		5. : 0.730455572601
		6. : 0.792407617415
semimcfecmp	4	
		1. : 0.182329472427
		2. : 0.362134623889
		3. : 0.514418097492
		4. : 0.6434261323
		5. : 0.744791543951
		6. : 0.807546382266
semimcfecmp	5	
		1. : 0.192235664148
		2. : 0.374828879613
		3. : 0.532405115526
		4. : 0.660282302216
		5. : 0.762232705018
		6. : 0.822675631809
semimcfecmp	6	
		1. : 0.195073205547
		2. : 0.383118460812
		3. : 0.546944375984
		4. : 0.672097445128
		5. : 0.768691981958
		6. : 0.824726350961
semimcfecmp	7	
		1. : 0.194895353795
		2. : 0.381026111766
		3. : 0.543112457309
		4. : 0.670063664451
		5. : 0.769380579748
		6. : 0.826618487471
semimcfecmp	8	
		1. : 0.201298960382
		2. : 0.393485839936
		3. : 0.556961172248
		4. : 0.682031578139
		5. : 0.776523894969
		6. : 0.832164791852
semimcfecmp	9	
		1. : 0.1945891822
		2. : 0.379295118461
		3. : 0.538323116668
		4. : 0.666871960132
		5. : 0.766719428193
		6. : 0.828158615778
semimcfksp	0	
		1. : 0.228185395799
		2. : 0.486628060973
		3. : 0.636831585894
		4. : 0.732714605352
		5. : 0.914931501295
		6. : 0.972978624646
		7. : 0.997556268645
		8. : 0.998118836906
		9. : 1.
		10. : 1.
		11. : 1.
semimcfksp	1	
		1. : 0.216835000908
		2. : 0.423551997331
		3. : 0.60425254852
		4. : 0.755697771819
		5. : 0.877309712075
		6. : 0.961741111215
		7. : 0.988584499576
		8. : 0.997149483098
		9. : 1.
		10. : 1.
		11. : 1.
semimcfksp	2	
		1. : 0.161337609123
		2. : 0.284232015883
		3. : 0.414026613245
		4. : 0.553889810183
		5. : 0.685575286865
		6. : 0.766428418897
		7. : 0.790738040374
		8. : 0.800540733825
		9. : 0.805744474389
		10. : 0.805744474389
		11. : 0.807436765411
semimcfksp	3	
		1. : 0.157207656522
		2. : 0.276272119718
		3. : 0.395536211754
		4. : 0.537748158286
		5. : 0.652482434798
		6. : 0.749231315557
		7. : 0.772668036971
		8. : 0.783576899791
		9. : 0.790888490331
		10. : 0.792407617415
		11. : 0.792407617415
semimcfksp	4	
		1. : 0.149455417548
		2. : 0.265445133838
		3. : 0.397891481422
		4. : 0.534605368931
		5. : 0.655310121366
		6. : 0.746890332557
		7. : 0.775787898902
		8. : 0.788071561411
		9. : 0.803161243698
		10. : 0.80450600203
		11. : 0.807546382266
semimcfksp	5	
		1. : 0.151396575533
		2. : 0.261568551703
		3. : 0.399590908926
		4. : 0.542698008555
		5. : 0.665732257957
		6. : 0.762064541016
		7. : 0.794344564613
		8. : 0.806838092884
		9. : 0.814193680101
		10. : 0.821542139845
		11. : 0.822675631809
semimcfksp	6	
		1. : 0.158948026919
		2. : 0.264949632642
		3. : 0.417217382092
		4. : 0.5294819664
		5. : 0.654851161619
		6. : 0.745910025936
		7. : 0.782218813875
		8. : 0.801945575765
		9. : 0.810136365981
		10. : 0.824476547826
		11. : 0.824699968692
semimcfksp	7	
		1. : 0.155074753269
		2. : 0.280788612548
		3. : 0.435393966032
		4. : 0.536807750468
		5. : 0.669123624714
		6. : 0.754085181332
		7. : 0.805378619025
		8. : 0.819287254041
		9. : 0.826427744385
		10. : 0.826618487471
		11. : 0.826618487471
semimcfksp	8	
		1. : 0.169913429915
		2. : 0.304662650847
		3. : 0.468013068678
		4. : 0.574500612011
		5. : 0.678367679583
		6. : 0.744667591213
		7. : 0.767537743638
		8. : 0.812752126746
		9. : 0.824006077574
		10. : 0.83193897673
		11. : 0.832164791852
semimcfksp	9	
		1. : 0.159069833821
		2. : 0.28108252842
		3. : 0.418525617434
		4. : 0.541897392865
		5. : 0.68558404064
		6. : 0.775487143121
		7. : 0.793218359226
		8. : 0.818614681079
		9. : 0.825205742374
		10. : 0.827127365137
		11. : 0.828158615778
semimcfmcf	0	
		1. : 0.250237394853
		2. : 0.436677134587
		3. : 0.554312018174
		4. : 0.612459043798
		5. : 0.713569902633
		6. : 0.854354611472
		7. : 0.953645705578
		8. : 1.
semimcfmcf	1	
		1. : 0.248107739035
		2. : 0.439218323263
		3. : 0.549133799819
		4. : 0.607629635331
		5. : 0.708195097838
		6. : 0.85041470842
		7. : 0.950916174552
		8. : 1.
semimcfmcf	2	
		1. : 0.177420059716
		2. : 0.292121166201
		3. : 0.384427866543
		4. : 0.467711523942
		5. : 0.553425172746
		6. : 0.660039388402
		7. : 0.714114813528
		8. : 0.749865579467
		9. : 0.763615251666
semimcfmcf	3	
		1. : 0.158958304159
		2. : 0.255245843569
		3. : 0.352744287086
		4. : 0.462018986843
		5. : 0.550343959363
		6. : 0.644764160229
		7. : 0.701506234529
		8. : 0.762024243604
		9. : 0.786250395595
semimcfmcf	4	
		1. : 0.163336747826
		2. : 0.261468874118
		3. : 0.363290084658
		4. : 0.477312826341
		5. : 0.566692662353
		6. : 0.658794950188
		7. : 0.717554332268
		8. : 0.779263780403
		9. : 0.802150210713
semimcfmcf	5	
		1. : 0.165056818024
		2. : 0.261612429257
		3. : 0.367086658179
		4. : 0.477013638592
		5. : 0.559700268779
		6. : 0.653830350154
		7. : 0.717319213484
		8. : 0.782867031178
		9. : 0.812127784132
semimcfmcf	6	
		1. : 0.161147227204
		2. : 0.253862008398
		3. : 0.359594299424
		4. : 0.467184620899
		5. : 0.547340653216
		6. : 0.643154677238
		7. : 0.713075140281
		8. : 0.774254785754
		9. : 0.801163269489
semimcfmcf	7	
		1. : 0.161977185572
		2. : 0.253240252321
		3. : 0.360412268678
		4. : 0.472931472096
		5. : 0.554708520333
		6. : 0.650206038226
		7. : 0.718886179031
		8. : 0.782426656022
		9. : 0.811895980171
semimcfmcf	8	
		1. : 0.172035630384
		2. : 0.264853378313
		3. : 0.376036429733
		4. : 0.490256187103
		5. : 0.564371100793
		6. : 0.661217374338
		7. : 0.732747941862
		8. : 0.798599467504
		9. : 0.828740687047
semimcfmcf	9	
		1. : 0.172491422785
		2. : 0.26949751649
		3. : 0.375920186139
		4. : 0.488068092889
		5. : 0.565363070053
		6. : 0.666657066833
		7. : 0.733884549648
		8. : 0.799939624621
		9. : 0.828042368908
semimcfraeke	0	
		1. : 0.21897469505
		2. : 0.458211535646
		3. : 0.65200936442
		4. : 0.775538921273
		5. : 0.876297469831
		6. : 0.919091744218
		7. : 0.966042950417
		8. : 0.988642211626
		9. : 0.988642211626
		10. : 1.
semimcfraeke	1	
		1. : 0.222540294976
		2. : 0.421244087777
		3. : 0.569088702631
		4. : 0.757765875113
		5. : 0.857464281781
		6. : 0.934188661591
		7. : 0.974489714634
		8. : 0.98530607163
		9. : 0.996596090338
		10. : 1.
semimcfraeke	2	
		1. : 0.155397246736
		2. : 0.28401616558
		3. : 0.430582151322
		4. : 0.561423481497
		5. : 0.682813420906
		6. : 0.761933870409
		7. : 0.795472067365
		8. : 0.798865617834
		9. : 0.799001735194
		10. : 0.805202539319
		11. : 0.805202539319
semimcfraeke	3	
		1. : 0.153278073493
		2. : 0.266901028242
		3. : 0.38883979547
		4. : 0.517997467599
		5. : 0.644436871325
		6. : 0.734767190417
		7. : 0.768293890984
		8. : 0.782646382354
		9. : 0.793169596129
		10. : 0.793169596129
		11. : 0.79339655117
semimcfraeke	4	
		1. : 0.155948960778
		2. : 0.27386337036
		3. : 0.415578386088
		4. : 0.535952736226
		5. : 0.662021817637
		6. : 0.75487605334
		7. : 0.786170745711
		8. : 0.79505132002
		9. : 0.795691978729
		10. : 0.806277436356
		11. : 0.807627482884
semimcfraeke	5	
		1. : 0.158117658359
		2. : 0.271303083995
		3. : 0.424734047761
		4. : 0.540975883696
		5. : 0.687556252562
		6. : 0.784862317055
		7. : 0.813080986261
		8. : 0.819743266769
		9. : 0.82201335051
		10. : 0.822943217413
		11. : 0.823226590404
semimcfraeke	6	
		1. : 0.166251319978
		2. : 0.284576970362
		3. : 0.426139121252
		4. : 0.550976759893
		5. : 0.677613234369
		6. : 0.762036789354
		7. : 0.797741193137
		8. : 0.81419280158
		9. : 0.816436480719
		10. : 0.82427447039
		11. : 0.824394297356
semimcfraeke	7	
		1. : 0.155491489337
		2. : 0.279010381599
		3. : 0.428612137386
		4. : 0.539223098534
		5. : 0.680953631531
		6. : 0.756254392066
		7. : 0.801112775533
		8. : 0.81102098786
		9. : 0.822072736134
		10. : 0.826233917908
		11. : 0.826233917908
semimcfraeke	8	
		1. : 0.155747915602
		2. : 0.289171474561
		3. : 0.449142036545
		4. : 0.572895773393
		5. : 0.687932524129
		6. : 0.768638625383
		7. : 0.795231660451
		8. : 0.816859287563
		9. : 0.826270873118
		10. : 0.831243643708
		11. : 0.832089302081
semimcfraeke	9	
		1. : 0.168435021067
		2. : 0.28834363768
		3. : 0.436385164438
		4. : 0.581324997963
		5. : 0.696814781614
		6. : 0.772630834848
		7. : 0.814346734987
		8. : 0.820050768608
		9. : 0.825278218394
		10. : 0.828010985688
		11. : 0.82823814575
semimcfvlb	0	
		1. : 0.240096146693
		2. : 0.475578914292
		3. : 0.651910572753
		4. : 0.811519863631
		5. : 0.901182926449
		6. : 0.943901344179
		7. : 0.989108301339
		8. : 0.989960842856
		9. : 1.
		10. : 1.
semimcfvlb	1	
		1. : 0.246310046034
		2. : 0.468458675189
		3. : 0.636981026805
		4. : 0.799070396539
		5. : 0.93741183299
		6. : 0.963993455645
		7. : 0.989226760838
		8. : 0.998907917813
		9. : 0.99944660724
		10. : 1.
semimcfvlb	2	
		1. : 0.163990770439
		2. : 0.300234196116
		3. : 0.443379559478
		4. : 0.572763437647
		5. : 0.693710317803
		6. : 0.780480461839
		7. : 0.795393999338
		8. : 0.803047804819
		9. : 0.805751171729
		10. : 0.807479468943
semimcfvlb	3	
		1. : 0.156813607125
		2. : 0.277102451955
		3. : 0.417171200146
		4. : 0.569339955075
		5. : 0.694269217503
		6. : 0.768061741125
		7. : 0.78727231048
		8. : 0.787821576081
		9. : 0.791840474434
		10. : 0.792072258306
semimcfvlb	4	
		1. : 0.161442871229
		2. : 0.280352735365
		3. : 0.427388493286
		4. : 0.578181929556
		5. : 0.696429593298
		6. : 0.783471426527
		7. : 0.797904587095
		8. : 0.803184258242
		9. : 0.803399923096
		10. : 0.80537617025
		11. : 0.807162393638
semimcfvlb	5	
		1. : 0.166627160128
		2. : 0.298043927514
		3. : 0.448873447779
		4. : 0.574782244394
		5. : 0.710052655018
		6. : 0.804476717678
		7. : 0.821953443004
		8. : 0.82244668368
		9. : 0.822729724449
		10. : 0.82301309744
		11. : 0.823678640665
semimcfvlb	6	
		1. : 0.156784613998
		2. : 0.288810648679
		3. : 0.440097355134
		4. : 0.57974736099
		5. : 0.718734054317
		6. : 0.79933879928
		7. : 0.819843186204
		8. : 0.823460938864
		9. : 0.823573700821
		10. : 0.824484128189
		11. : 0.824484128189
semimcfvlb	7	
		1. : 0.160245911301
		2. : 0.292567422654
		3. : 0.457191079534
		4. : 0.596905943768
		5. : 0.718971707333
		6. : 0.791263500852
		7. : 0.817844265753
		8. : 0.824096340226
		9. : 0.825096463185
		10. : 0.826176753138
		11. : 0.826696728152
semimcfvlb	8	
		1. : 0.176445436765
		2. : 0.326889979304
		3. : 0.491881827025
		4. : 0.617693688478
		5. : 0.738726813898
		6. : 0.806609452798
		7. : 0.825735936925
		8. : 0.832748263079
		9. : 0.832940717935
		10. : 0.833759699312
		11. : 0.833759699312
semimcfvlb	9	
		1. : 0.171862464578
		2. : 0.30050889915
		3. : 0.452116097868
		4. : 0.58718146452
		5. : 0.713632978562
		6. : 0.789856054426
		7. : 0.817101803606
		8. : 0.826046584148
		9. : 0.827105473378
		10. : 0.827714639371
		11. : 0.827972452031
spf	0	
		1. : 0.273570149543
		2. : 0.613609499418
		3. : 0.81092620977
		4. : 0.956517226375
		5. : 1.
spf	1	
		1. : 0.270868530688
		2. : 0.606176920707
		3. : 0.801516574825
		4. : 0.95144250059
		5. : 0.999830325014
spf	2	
		1. : 0.204607083776
		2. : 0.416075555924
		3. : 0.555343332111
		4. : 0.66543353854
		5. : 0.733514860631
		6. : 0.764014483693
spf	3	
		1. : 0.205100990231
		2. : 0.414293006207
		3. : 0.548295026868
		4. : 0.658324472618
		5. : 0.72688251441
		6. : 0.759097577714
spf	4	
		1. : 0.206259657443
		2. : 0.420905527666
		3. : 0.558177217003
		4. : 0.6699822898
		5. : 0.738118862858
		6. : 0.770751378781
spf	5	
		1. : 0.211774910108
		2. : 0.42710017391
		3. : 0.570840606027
		4. : 0.679932115526
		5. : 0.748081519548
		6. : 0.779511841479
spf	6	
		1. : 0.213145783303
		2. : 0.434173401205
		3. : 0.583386919072
		4. : 0.691853352616
		5. : 0.755892405827
		6. : 0.785030277709
spf	7	
		1. : 0.213230633963
		2. : 0.43132347154
		3. : 0.579348716469
		4. : 0.689234346026
		5. : 0.755129906348
		6. : 0.784893618364
spf	8	
		1. : 0.21568571185
		2. : 0.436364399068
		3. : 0.587092972709
		4. : 0.695786675388
		5. : 0.758592094415
		6. : 0.787525360794
spf	9	
		1. : 0.213923093413
		2. : 0.430246881315
		3. : 0.5729636377
		4. : 0.684504581551
		5. : 0.752173105658
		6. : 0.784121483202
vlb	0	
		1. : 0.184045601907
		2. : 0.360525673068
		3. : 0.543118254423
		4. : 0.721306224739
		5. : 0.834967249596
		6. : 0.895765861806
		7. : 0.915293179657
		8. : 0.929858781765
		9. : 0.940755305184
		10. : 0.94452637408
vlb	1	
		1. : 0.181513318071
		2. : 0.356336470977
		3. : 0.539501809921
		4. : 0.718234473874
		5. : 0.838014299406
		6. : 0.908610636638
		7. : 0.931588142227
		8. : 0.944776968609
		9. : 0.953495134224
		10. : 0.953571832796
vlb	2	
		1. : 0.156848739513
		2. : 0.279415279646
		3. : 0.409064354171
		4. : 0.542458034846
		5. : 0.652480315103
		6. : 0.725978128845
		7. : 0.750930653274
		8. : 0.764749558594
		9. : 0.771839586187
		10. : 0.773548094334
vlb	3	
		1. : 0.155352522943
		2. : 0.277064338687
		3. : 0.402182222952
		4. : 0.534780026633
		5. : 0.642454771102
		6. : 0.720564281597
		7. : 0.745313590317
		8. : 0.760519864307
		9. : 0.76651766099
		10. : 0.769044638982
vlb	4	
		1. : 0.15802142907
		2. : 0.283810075151
		3. : 0.413973019099
		4. : 0.548001038255
		5. : 0.654537152031
		6. : 0.736639218012
		7. : 0.761543493278
		8. : 0.775543613083
		9. : 0.780930937979
		10. : 0.782602802235
		11. : 0.78277043258
vlb	5	
		1. : 0.165934905477
		2. : 0.294165064422
		3. : 0.43094800926
		4. : 0.567391220377
		5. : 0.682816440361
		6. : 0.762959756919
		7. : 0.785105262671
		8. : 0.796850972751
		9. : 0.80055170337
		10. : 0.801250992364
vlb	6	
		1. : 0.16688125961
		2. : 0.30023388229
		3. : 0.439507816514
		4. : 0.57406676462
		5. : 0.682734772543
		6. : 0.756951210702
		7. : 0.781448746329
		8. : 0.795444218938
		9. : 0.801784624621
		10. : 0.803675754281
vlb	7	
		1. : 0.167888694883
		2. : 0.296923892592
		3. : 0.43652680503
		4. : 0.57263760038
		5. : 0.683728436474
		6. : 0.764482701559
		7. : 0.788129864348
		8. : 0.800528387923
		9. : 0.805276993307
		10. : 0.805389707458
		11. : 0.805408467073
vlb	8	
		1. : 0.171670330218
		2. : 0.303635500917
		3. : 0.446530602891
		4. : 0.580988009939
		5. : 0.690973563949
		6. : 0.767452739198
		7. : 0.792355636075
		8. : 0.805872960395
		9. : 0.810620770304
		10. : 0.81137798409
vlb	9	
		1. : 0.170111865833
		2. : 0.297766207813
		3. : 0.434675678528
		4. : 0.574311968759
		5. : 0.686462305875
		6. : 0.766213411134
		7. : 0.78866769916
		8. : 0.800803818372
		9. : 0.805948621403
		10. : 0.806842376009

