# solver	iter	mean-exp-congestion	stddev
semimcfvlb	6	0.105735	0.000000
semimcfvlb	7	0.101898	0.000000
semimcfvlb	8	0.112782	0.000000
semimcfvlb	9	0.111110	0.000000
semimcfvlb	10	0.112591	0.000000
semimcfvlb	11	0.114599	0.000000
semimcfvlb	12	0.129568	0.000000
semimcfvlb	13	0.126533	0.000000
semimcfvlb	14	0.131106	0.000000
semimcfvlb	15	0.120173	0.000000
semimcfvlb	16	0.118577	0.000000
semimcfvlb	17	0.137177	0.000000
semimcfvlb	18	0.134436	0.000000
semimcfvlb	19	0.137621	0.000000
semimcfvlb	20	0.140055	0.000000
semimcfvlb	21	0.131409	0.000000
semimcfvlb	22	0.140973	0.000000
semimcfvlb	23	0.142905	0.000000
spf	0	0.115346	0.000000
spf	1	0.113265	0.000000
spf	2	0.112037	0.000000
spf	3	0.098574	0.000000
spf	4	0.088287	0.000000
spf	5	0.094676	0.000000
spf	6	0.086788	0.000000
spf	7	0.087195	0.000000
spf	8	0.092641	0.000000
spf	9	0.096007	0.000000
spf	10	0.097455	0.000000
spf	11	0.099169	0.000000
spf	12	0.106989	0.000000
spf	13	0.108721	0.000000
spf	14	0.110994	0.000000
spf	15	0.099234	0.000000
spf	16	0.097938	0.000000
spf	17	0.113302	0.000000
spf	18	0.115644	0.000000
spf	19	0.119027	0.000000
spf	20	0.121077	0.000000
spf	21	0.113731	0.000000
spf	22	0.122081	0.000000
spf	23	0.123754	0.000000
vlb	0	0.138575	0.000000
vlb	1	0.136393	0.000000
vlb	2	0.134905	0.000000
vlb	3	0.120222	0.000000
vlb	4	0.106291	0.000000
vlb	5	0.114616	0.000000
vlb	6	0.104414	0.000000
vlb	7	0.104837	0.000000
vlb	8	0.110483	0.000000
vlb	9	0.116352	0.000000
vlb	10	0.117083	0.000000
vlb	11	0.119488	0.000000
vlb	12	0.128491	0.000000
vlb	13	0.130448	0.000000
vlb	14	0.136769	0.000000
vlb	15	0.121284	0.000000
vlb	16	0.117452	0.000000
vlb	17	0.138423	0.000000
vlb	18	0.139045	0.000000
vlb	19	0.144712	0.000000
vlb	20	0.146086	0.000000
vlb	21	0.136593	0.000000
vlb	22	0.146379	0.000000
vlb	23	0.149229	0.000000

