#solver	iter	latency-throughput
		4. : 0.554776810371
		5. : 0.56881987344
ecmp	18	
		1. : 0.174614990907
		2. : 0.337795780948
		3. : 0.530681174046
		4. : 0.553292455628
		5. : 0.566942798425
ecmp	19	
		1. : 0.170904207802
		2. : 0.33379755807
		3. : 0.527660367814
		4. : 0.550427370133
		5. : 0.564085133539
ecmp	20	
		1. : 0.170492657624
		2. : 0.333320297303
		3. : 0.527280128474
		4. : 0.550236916559
		5. : 0.564178704409
ecmp	21	
		1. : 0.171644539397
		2. : 0.335678402527
		3. : 0.531000838571
		4. : 0.554165496028
		5. : 0.568183374785
ecmp	22	
		1. : 0.171786509579
		2. : 0.338398281198
		3. : 0.533352995547
		4. : 0.556342671596
		5. : 0.569884071875
ecmp	23	
		1. : 0.171359262515
		2. : 0.337904299531
		3. : 0.533079104104
		4. : 0.55597021404
		5. : 0.569550305272
ksp	0	
		1. : 0.0605558624246
		2. : 0.234532235584
		3. : 0.45185392382
		4. : 0.731292957199
		5. : 0.948427728814
		6. : 0.989966515566
		7. : 1.
ksp	1	
		1. : 0.0608981762606
		2. : 0.234483357222
		3. : 0.450257996827
		4. : 0.729830278943
		5. : 0.947954646643
		6. : 0.989671403152
		7. : 1.
ksp	2	
		1. : 0.0937893058211
		2. : 0.180811019463
		3. : 0.452095429344
		4. : 0.615409967158
		5. : 0.858532756599
		6. : 0.877649483951
		7. : 0.888700941947
ksp	3	
		1. : 0.0940798179205
		2. : 0.181245003699
		3. : 0.454209262134
		4. : 0.619619153028
		5. : 0.881808549909
		6. : 0.902832564614
		7. : 0.913673740998
ksp	4	
		1. : 0.0944228062801
		2. : 0.180253164485
		3. : 0.453699021485
		4. : 0.618995337716
		5. : 0.881029694176
		6. : 0.902310259604
		7. : 0.912891985099
ksp	5	
		1. : 0.0923143933767
		2. : 0.179386989097
		3. : 0.451972344946
		4. : 0.616625717414
		5. : 0.880404898415
		6. : 0.901107877685
		7. : 0.912886692692
ksp	6	
		1. : 0.0919118385141
		2. : 0.179114711123
		3. : 0.45112919995
		4. : 0.615775140309
		5. : 0.88115351027
		6. : 0.901714560461
		7. : 0.913608250975
ksp	7	
		1. : 0.0909807685249
		2. : 0.178341805447
		3. : 0.449783038568
		4. : 0.613212315178
		5. : 0.881056409591
		6. : 0.90074164159
		7. : 0.912733563895
ksp	8	
		1. : 0.0903969267515
		2. : 0.178416949985
		3. : 0.449861275025
		4. : 0.613587628666
		5. : 0.881482648849
		6. : 0.900910795916
		7. : 0.912852974801
ksp	9	
		1. : 0.09162419392
		2. : 0.177841679478
		3. : 0.450841914914
		4. : 0.613782503927
		5. : 0.880991868776
		6. : 0.90128896486
		7. : 0.912020538822
ksp	10	
		1. : 0.0917459661228
		2. : 0.177985829449
		3. : 0.451377565193
		4. : 0.613593556991
		5. : 0.881376218552
		6. : 0.901117774383
		7. : 0.911870078024
ksp	11	
		1. : 0.0916348879305
		2. : 0.178361712622
		3. : 0.450673989494
		4. : 0.614141325992
		5. : 0.881247363939
		6. : 0.901011167865
		7. : 0.912177152889
ksp	12	
		1. : 0.0913881074768
		2. : 0.17869509343
		3. : 0.451085233989
		4. : 0.615305506532
		5. : 0.874749526253
		6. : 0.89451720631
		7. : 0.90562697272
ksp	13	
		1. : 0.0928185302685
		2. : 0.178337676594
		3. : 0.45146817284
		4. : 0.615089240555
		5. : 0.866133039449
		6. : 0.887095191266
		7. : 0.898231867333
ksp	14	
		1. : 0.0924000502258
		2. : 0.179791413372
		3. : 0.452006772641
		4. : 0.617997625697
		5. : 0.861914103973
		6. : 0.88276440114
		7. : 0.89374553344
ksp	15	
		1. : 0.0926767832896
		2. : 0.180491340456
		3. : 0.453613297654
		4. : 0.619148793506
		5. : 0.883543302603
		6. : 0.903743823222
		7. : 0.914771543289
ksp	16	
		1. : 0.0928729891036
		2. : 0.179044497929
		3. : 0.453286300156
		4. : 0.617815853163
		5. : 0.882628970047
		6. : 0.902958594866
		7. : 0.914079986103
ksp	17	
		1. : 0.0928671545411
		2. : 0.179036644273
		3. : 0.453409127664
		4. : 0.617945635759
		5. : 0.851858068003
		6. : 0.872200471003
		7. : 0.883328883221
ksp	18	
		1. : 0.0927396338902
		2. : 0.178276970543
		3. : 0.453157571076
		4. : 0.616309672401
		5. : 0.842556313239
		6. : 0.862906223318
		7. : 0.874118868945
ksp	19	
		1. : 0.0917965194887
		2. : 0.177269745884
		3. : 0.451844561687
		4. : 0.614316681739
		5. : 0.829273764906
		6. : 0.849160058379
		7. : 0.8602693594
ksp	20	
		1. : 0.0916184501409
		2. : 0.177137741385
		3. : 0.451245676234
		4. : 0.613493501834
		5. : 0.822761176268
		6. : 0.842708242495
		7. : 0.8543444581
ksp	21	
		1. : 0.0920249816373
		2. : 0.178226441584
		3. : 0.45232722381
		4. : 0.615189878001
		5. : 0.849238798203
		6. : 0.869178318105
		7. : 0.880762913569
ksp	22	
		1. : 0.0920576183353
		2. : 0.180093374479
		3. : 0.454420004401
		4. : 0.617258871961
		5. : 0.826390500411
		6. : 0.846183404844
		7. : 0.856980201095
ksp	23	
		1. : 0.091986175408
		2. : 0.179912133405
		3. : 0.454555726887
		4. : 0.617517318835
		5. : 0.821220708365
		6. : 0.841001122281
		7. : 0.851828767508
mcf	0	
		1. : 0.16041892592
		2. : 0.397848025027
		3. : 0.634424624503
		4. : 0.727223498553
		5. : 0.76100802013
		6. : 0.874674675636
		7. : 0.981376691243
		8. : 0.993180763307
		9. : 1.
mcf	1	
		1. : 0.142775860252
		2. : 0.363272036611
		3. : 0.656570281778
		4. : 0.698541410395
		5. : 0.763338941571
		6. : 0.882507777846
		7. : 0.907571025161
		8. : 1.
mcf	2	
		1. : 0.154962569059
		2. : 0.241036128038
		3. : 0.489024827287
		4. : 0.530373431262
		5. : 0.550284815919
		6. : 0.629801554961
		7. : 0.709031020958
		8. : 0.712103881076
		9. : 0.71914325424
mcf	3	
		1. : 0.0851306527586
		2. : 0.192039853764
		3. : 0.349943514223
		4. : 0.411766991681
		5. : 0.560828802205
		6. : 0.605013651861
		7. : 0.673511376019
		8. : 0.673745679784
		9. : 0.791795572804
mcf	4	
		1. : 0.137637502925
		2. : 0.247428640023
		3. : 0.521113639829
		4. : 0.566759949687
		5. : 0.630719226911
		6. : 0.681185437328
		7. : 0.711762023836
		8. : 0.713284064432
mcf	5	
		1. : 0.155130784125
		2. : 0.244545228323
		3. : 0.491854775846
		4. : 0.529009965999
		5. : 0.554041042744
		6. : 0.630122138847
		7. : 0.707050928395
		8. : 0.71221891694
		9. : 0.719187272504
mcf	6	
		1. : 0.096762047277
		2. : 0.194192778032
		3. : 0.484455573284
		4. : 0.541133707223
		5. : 0.623163203499
		6. : 0.675682797548
		7. : 0.695940428446
		8. : 0.702336505284
		9. : 0.709231555203
mcf	7	
		1. : 0.0984589352441
		2. : 0.193734474154
		3. : 0.487143225361
		4. : 0.545672559578
		5. : 0.621718013063
		6. : 0.675509995123
		7. : 0.695543432841
		8. : 0.697305421585
		9. : 0.704257769639
mcf	8	
		1. : 0.0938841030374
		2. : 0.190247598019
		3. : 0.483873186469
		4. : 0.542082165781
		5. : 0.619064223615
		6. : 0.671854877457
		7. : 0.695579025825
		8. : 0.702296865801
		9. : 0.709219043084
mcf	9	
		1. : 0.133866807958
		2. : 0.243401457668
		3. : 0.535439260013
		4. : 0.580576981676
		5. : 0.638122367039
		6. : 0.689863997678
		7. : 0.721010092614
		8. : 0.722221043626
mcf	10	
		1. : 0.15287191873
		2. : 0.237425330456
		3. : 0.487888528419
		4. : 0.527886890959
		5. : 0.549912706629
		6. : 0.628035861824
		7. : 0.705006350951
		8. : 0.710738696586
		9. : 0.717699820982
mcf	11	
		1. : 0.152854455353
		2. : 0.238607185473
		3. : 0.488738443012
		4. : 0.52894186557
		5. : 0.549433926333
		6. : 0.627958842973
		7. : 0.70532828161
		8. : 0.711959200295
		9. : 0.718892125531
mcf	12	
		1. : 0.151876197675
		2. : 0.240934279668
		3. : 0.491260469621
		4. : 0.53281108582
		5. : 0.553488875084
		6. : 0.631617754716
		7. : 0.708588920894
		8. : 0.712875378369
		9. : 0.719773397643
mcf	13	
		1. : 0.12696218926
		2. : 0.248615449742
		3. : 0.525983190636
		4. : 0.555933025686
		5. : 0.61903941827
		6. : 0.673714319582
		7. : 0.697439547353
		8. : 0.698598842677
mcf	14	
		1. : 0.134363891194
		2. : 0.243728487478
		3. : 0.517838151056
		4. : 0.553397054632
		5. : 0.616806872213
		6. : 0.675978581051
		7. : 0.696800827611
		8. : 0.698229973989
mcf	15	
		1. : 0.156691449049
		2. : 0.246344562712
		3. : 0.494493398696
		4. : 0.541159031243
		5. : 0.561630036443
		6. : 0.637002005041
		7. : 0.713251257476
		8. : 0.713720741158
		9. : 0.720567657583
mcf	16	
		1. : 0.15608005497
		2. : 0.243784935888
		3. : 0.49404838063
		4. : 0.533190908063
		5. : 0.553669728699
		6. : 0.62824526982
		7. : 0.708045275167
		8. : 0.712146068506
		9. : 0.719051143705
mcf	17	
		1. : 0.156586854451
		2. : 0.245459855688
		3. : 0.494886958201
		4. : 0.533260926358
		5. : 0.566647419255
		6. : 0.642659416212
		7. : 0.71932367707
		8. : 0.723455626438
		9. : 0.730365060839
mcf	18	
		1. : 0.134783165192
		2. : 0.241825774489
		3. : 0.536015662647
		4. : 0.580641277053
		5. : 0.626169456219
		6. : 0.677622919682
		7. : 0.709231516847
		8. : 0.715486849195
mcf	19	
		1. : 0.153416201198
		2. : 0.239017855732
		3. : 0.490173887272
		4. : 0.527934519027
		5. : 0.548962483599
		6. : 0.625084782845
		7. : 0.70306052922
		8. : 0.713989235781
		9. : 0.720880294301
mcf	20	
		1. : 0.0965822132143
		2. : 0.19058863192
		3. : 0.487545247175
		4. : 0.544461318849
		5. : 0.624361512662
		6. : 0.675142233077
		7. : 0.69395710623
		8. : 0.695747806146
		9. : 0.702618463918
mcf	21	
		1. : 0.153954249379
		2. : 0.240092030148
		3. : 0.490658916347
		4. : 0.530676190764
		5. : 0.552345823592
		6. : 0.62834607187
		7. : 0.706443984728
		8. : 0.715600391308
		9. : 0.723018714611
mcf	22	
		1. : 0.153721884832
		2. : 0.23912387471
		3. : 0.489377672932
		4. : 0.531717883325
		5. : 0.553051189734
		6. : 0.633716539647
		7. : 0.711716387457
		8. : 0.712213617329
		9. : 0.719620395451
mcf	23	
		1. : 0.15292246417
		2. : 0.239475170042
		3. : 0.490791852671
		4. : 0.531765534691
		5. : 0.552396459155
		6. : 0.631082410643
		7. : 0.711428487922
		8. : 0.716939416595
		9. : 0.723477972453
raeke	0	
		1. : 0.136729788364
		2. : 0.437668026125
		3. : 0.674352952485
		4. : 0.812047531198
		5. : 0.94991201662
		6. : 0.977727842948
		7. : 0.984140558307
		8. : 0.999464304545
		10. : 1.
raeke	1	
		1. : 0.136929149905
		2. : 0.437048880887
		3. : 0.672713629463
		4. : 0.811337736914
		5. : 0.949697884513
		6. : 0.977885583135
		7. : 0.984227323295
		8. : 0.999433478655
		10. : 1.
raeke	2	
		1. : 0.145795269369
		2. : 0.271487030227
		3. : 0.532208222067
		4. : 0.640296162468
		5. : 0.786921307311
		6. : 0.856065382696
		7. : 0.866375280775
		8. : 0.910370985617
		10. : 0.911895360191
raeke	3	
		1. : 0.148425809827
		2. : 0.274515019321
		3. : 0.555222891063
		4. : 0.664737571634
		5. : 0.842643046181
		6. : 0.910699149173
		7. : 0.92154891381
		8. : 0.964768649797
		10. : 0.966263804446
raeke	4	
		1. : 0.149132940256
		2. : 0.273009228214
		3. : 0.554099317619
		4. : 0.66354014408
		5. : 0.854507343675
		6. : 0.923161353517
		7. : 0.934265439445
		8. : 0.977641974669
		10. : 0.979128756673
raeke	5	
		1. : 0.144744762853
		2. : 0.271698480571
		3. : 0.552532662701
		4. : 0.661290133741
		5. : 0.854437725887
		6. : 0.923140447749
		7. : 0.933735948772
		8. : 0.977517301024
		10. : 0.979091836413
raeke	6	
		1. : 0.144552324237
		2. : 0.271928516516
		3. : 0.552170895864
		4. : 0.660526025761
		5. : 0.854767123572
		6. : 0.922756170131
		7. : 0.933258579444
		8. : 0.977524506861
		10. : 0.979090296218
raeke	7	
		1. : 0.141685450533
		2. : 0.269203402326
		3. : 0.550101996391
		4. : 0.657481568005
		5. : 0.853330264755
		6. : 0.921963692287
		7. : 0.932765441925
		8. : 0.977372503162
		10. : 0.97895130429
raeke	8	
		1. : 0.140735665749
		2. : 0.269091131989
		3. : 0.550435141688
		4. : 0.657590971832
		5. : 0.853550773443
		6. : 0.922148645531
		7. : 0.932929970383
		8. : 0.977444866372
		10. : 0.979016816053
raeke	9	
		1. : 0.143336952683
		2. : 0.267920533068
		3. : 0.550318552932
		4. : 0.657097299182
		5. : 0.846861634498
		6. : 0.916235508153
		7. : 0.927345925285
		8. : 0.971864981256
		10. : 0.973357332668
raeke	10	
		1. : 0.142667493724
		2. : 0.267240740377
		3. : 0.550444597913
		4. : 0.656749448875
		5. : 0.838700763541
		6. : 0.908101138741
		7. : 0.919024605381
		8. : 0.963629656728
		10. : 0.965124890846
raeke	11	
		1. : 0.142274910541
		2. : 0.267826431369
		3. : 0.549904591851
		4. : 0.657438941372
		5. : 0.831870920119
		6. : 0.901143258488
		7. : 0.912155258736
		8. : 0.95647159684
		10. : 0.957992152153
raeke	12	
		1. : 0.14199169864
		2. : 0.268485669797
		3. : 0.539410934661
		4. : 0.647401259781
		5. : 0.802895728843
		6. : 0.872448765794
		7. : 0.883424155505
		8. : 0.927517369262
		10. : 0.929030268868
raeke	13	
		1. : 0.145454480766
		2. : 0.269428127938
		3. : 0.536317382786
		4. : 0.644411156503
		5. : 0.795780412225
		6. : 0.864492856392
		7. : 0.875211131711
		8. : 0.919411146384
		10. : 0.920927710478
raeke	14	
		1. : 0.144877401248
		2. : 0.271491745738
		3. : 0.534981063455
		4. : 0.644720155491
		5. : 0.792129828464
		6. : 0.860972999113
		7. : 0.87182364045
		8. : 0.915442689215
		10. : 0.916937948487
raeke	15	
		1. : 0.145400901595
		2. : 0.272720929401
		3. : 0.554500659601
		4. : 0.662933750408
		5. : 0.840572792598
		6. : 0.907653265468
		7. : 0.918532929403
		8. : 0.962310898991
		10. : 0.963812590528
raeke	16	
		1. : 0.145524508724
		2. : 0.270430916693
		3. : 0.553520507735
		4. : 0.661248928257
		5. : 0.841559911656
		6. : 0.909207591017
		7. : 0.920178486555
		8. : 0.964328313031
		10. : 0.96584276017
raeke	17	
		1. : 0.145472794479
		2. : 0.270402084272
		3. : 0.531509062172
		4. : 0.639227359133
		5. : 0.782757804336
		6. : 0.85021099285
		7. : 0.861186128556
		8. : 0.905363827
		10. : 0.906879230215
raeke	18	
		1. : 0.145501356759
		2. : 0.269542386275
		3. : 0.526689011583
		4. : 0.633280323978
		5. : 0.773150391783
		6. : 0.840325710086
		7. : 0.851220079067
		8. : 0.895805543026
		10. : 0.897332167951
raeke	19	
		1. : 0.14276298025
		2. : 0.266761505754
		3. : 0.517999994869
		4. : 0.624296072237
		5. : 0.758427533327
		6. : 0.826209228511
		7. : 0.837206147053
		8. : 0.88221046518
		10. : 0.883710696087
raeke	20	
		1. : 0.142434392296
		2. : 0.266446058629
		3. : 0.51433952323
		4. : 0.620557697911
		5. : 0.752604417724
		6. : 0.820246822258
		7. : 0.831211819472
		8. : 0.876085134432
		10. : 0.877690167827
raeke	21	
		1. : 0.143272557102
		2. : 0.268229860207
		3. : 0.529119071696
		4. : 0.635549595365
		5. : 0.780180817855
		6. : 0.847366489659
		7. : 0.85833304541
		8. : 0.902647441708
		10. : 0.904238419745
raeke	22	
		1. : 0.143337201117
		2. : 0.27068452151
		3. : 0.519711973682
		4. : 0.626082939822
		5. : 0.756833958707
		6. : 0.823830021496
		7. : 0.834779970684
		8. : 0.879022274479
		10. : 0.880460563622
raeke	23	
		1. : 0.143103223099
		2. : 0.27037100381
		3. : 0.517192776383
		4. : 0.623617039148
		5. : 0.751394328334
		6. : 0.818576092246
		7. : 0.829556311964
		8. : 0.873925026386
		10. : 0.875367425058
semimcfecmp	0	
		1. : 0.178406510936
		2. : 0.647752571109
		3. : 0.887069419925
		4. : 0.93912374185
		5. : 1.
semimcfecmp	1	
		1. : 0.178757795664
		2. : 0.646273636836
		3. : 0.884881771424
		4. : 0.93922327362
		5. : 1.
semimcfecmp	2	
		1. : 0.174733632032
		2. : 0.339696213175
		3. : 0.529598661679
		4. : 0.553023208354
		5. : 0.567417851558
semimcfecmp	3	
		1. : 0.178630636578
		2. : 0.344657967062
		3. : 0.533403594001
		4. : 0.556810277219
		5. : 0.570650355633
semimcfecmp	4	
		1. : 0.179430292648
		2. : 0.34261505349
		3. : 0.531521358206
		4. : 0.554862629733
		5. : 0.568584436929
semimcfecmp	5	
		1. : 0.173923040264
		2. : 0.341330171934
		3. : 0.530148972467
		4. : 0.553539937889
		5. : 0.567615049494
semimcfecmp	6	
		1. : 0.173795479963
		2. : 0.341926912752
		3. : 0.530959703171
		4. : 0.554157598535
		5. : 0.568151509611
semimcfecmp	7	
		1. : 0.169846796824
		2. : 0.337661278441
		3. : 0.528087706176
		4. : 0.551393465334
		5. : 0.565679140525
semimcfecmp	8	
		1. : 0.168697911017
		2. : 0.337453975385
		3. : 0.529361742956
		4. : 0.552598058283
		5. : 0.566994205147
semimcfecmp	9	
		1. : 0.172021613571
		2. : 0.335806730911
		3. : 0.527784233261
		4. : 0.551128945677
		5. : 0.564872059023
semimcfecmp	10	
		1. : 0.170931934885
		2. : 0.334497236148
		3. : 0.527619019816
		4. : 0.55108891051
		5. : 0.564858570785
semimcfecmp	11	
		1. : 0.170493012485
		2. : 0.335725969078
		3. : 0.527847475055
		4. : 0.551563318973
		5. : 0.565815951466
semimcfecmp	12	
		1. : 0.170221492753
		2. : 0.336779649631
		3. : 0.529462044611
		4. : 0.5532414992
		5. : 0.567599148195
semimcfecmp	13	
		1. : 0.174643241306
		2. : 0.337930399066
		3. : 0.529180852073
		4. : 0.553056122904
		5. : 0.56674510572
semimcfecmp	14	
		1. : 0.174109528329
		2. : 0.341109646702
		3. : 0.532307933526
		4. : 0.556197491459
		5. : 0.570327801758
semimcfecmp	15	
		1. : 0.174860430862
		2. : 0.34344548575
		3. : 0.534725300364
		4. : 0.557924314764
		5. : 0.57183841921
semimcfecmp	16	
		1. : 0.174692118391
		2. : 0.339255755353
		3. : 0.532029575263
		4. : 0.554805342891
		5. : 0.568837635906
semimcfecmp	17	
		1. : 0.174609005257
		2. : 0.33923293574
		3. : 0.532077482269
		4. : 0.554776810371
		5. : 0.568809562933
semimcfecmp	18	
		1. : 0.174614990907
		2. : 0.337795780948
		3. : 0.530681174046
		4. : 0.553292455628
		5. : 0.56693425665
semimcfecmp	19	
		1. : 0.170904207802
		2. : 0.33379755807
		3. : 0.527660367814
		4. : 0.550427370133
		5. : 0.564116977895
semimcfecmp	20	
		1. : 0.170492657624
		2. : 0.333322226755
		3. : 0.527282057926
		4. : 0.550238846012
		5. : 0.564212383943
semimcfecmp	21	
		1. : 0.171644539397
		2. : 0.335678402527
		3. : 0.531000838571
		4. : 0.554165496028
		5. : 0.568215312662
semimcfecmp	22	
		1. : 0.171786509579
		2. : 0.338398281198
		3. : 0.533352995547
		4. : 0.556342671596
		5. : 0.569915960047
semimcfecmp	23	
		1. : 0.171359262515
		2. : 0.337906242912
		3. : 0.533081047485
		4. : 0.555972157421
		5. : 0.569584227937
semimcfksp	0	
		1. : 0.146124912465
		2. : 0.469153952518
		3. : 0.703855777427
		4. : 0.768077962963
		5. : 0.995141818725
		6. : 1.
		7. : 1.
semimcfksp	1	
		1. : 0.153608477582
		2. : 0.475393182586
		3. : 0.777911271028
		4. : 0.851019703857
		5. : 0.974975036518
		6. : 0.986858289124
		7. : 1.
semimcfksp	2	
		1. : 0.157891053783
		2. : 0.312524989529
		3. : 0.615781671928
		4. : 0.67561799543
		5. : 0.878802334887
		6. : 0.890226885977
		7. : 0.891481528515
semimcfksp	3	
		1. : 0.157531048322
		2. : 0.311441021947
		3. : 0.608912293066
		4. : 0.687659653798
		5. : 0.910368152889
		6. : 0.916805477749
		7. : 0.916805477749
semimcfksp	4	
		1. : 0.156436650479
		2. : 0.30545860033
		3. : 0.596911259296
		4. : 0.674063319574
		5. : 0.909460405922
		6. : 0.915676684654
		7. : 0.915676684654
semimcfksp	5	
		1. : 0.158503339164
		2. : 0.314058891974
		3. : 0.620683237118
		4. : 0.682522454006
		5. : 0.903378153108
		6. : 0.915164411549
		7. : 0.915164411549
semimcfksp	6	
		1. : 0.158467460609
		2. : 0.314856217733
		3. : 0.620537128452
		4. : 0.681870863265
		5. : 0.904170072133
		6. : 0.915858301313
		7. : 0.915858301313
semimcfksp	7	
		1. : 0.158784654396
		2. : 0.315695575334
		3. : 0.615355020998
		4. : 0.679104914301
		5. : 0.904199616028
		6. : 0.916681175899
		7. : 0.917920307766
semimcfksp	8	
		1. : 0.157190653016
		2. : 0.316121579386
		3. : 0.622326051642
		4. : 0.687401683805
		5. : 0.902864262448
		6. : 0.915273750943
		7. : 0.915273750943
semimcfksp	9	
		1. : 0.160217810427
		2. : 0.312142655274
		3. : 0.618650340745
		4. : 0.683492226508
		5. : 0.901201109027
		6. : 0.914195262358
		7. : 0.915433566478
semimcfksp	10	
		1. : 0.159261609237
		2. : 0.311525127839
		3. : 0.618831462958
		4. : 0.683576909615
		5. : 0.901522353043
		6. : 0.913995442719
		7. : 0.915236138813
semimcfksp	11	
		1. : 0.148628624616
		2. : 0.304215596379
		3. : 0.613051474318
		4. : 0.67916700988
		5. : 0.904136785162
		6. : 0.913353039834
		7. : 0.914588709931
semimcfksp	12	
		1. : 0.148173954151
		2. : 0.30576909775
		3. : 0.616131913585
		4. : 0.682514683716
		5. : 0.898463447603
		6. : 0.907596125453
		7. : 0.907596125453
semimcfksp	13	
		1. : 0.159106598946
		2. : 0.309796180946
		3. : 0.616784461079
		4. : 0.677663382043
		5. : 0.889288311651
		6. : 0.901209532664
		7. : 0.901209532664
semimcfksp	14	
		1. : 0.152152098498
		2. : 0.307590940166
		3. : 0.616403778471
		4. : 0.684831087641
		5. : 0.884877586641
		6. : 0.895839036874
		7. : 0.895839036874
semimcfksp	15	
		1. : 0.152351176557
		2. : 0.311415284138
		3. : 0.619912630124
		4. : 0.685973147091
		5. : 0.907398259851
		6. : 0.916794429989
		7. : 0.916794429989
semimcfksp	16	
		1. : 0.153304160996
		2. : 0.30838103265
		3. : 0.619307715281
		4. : 0.685092898501
		5. : 0.906635987397
		6. : 0.916109171185
		7. : 0.916109171185
semimcfksp	17	
		1. : 0.153379586174
		2. : 0.308416865896
		3. : 0.619519634916
		4. : 0.685274185515
		5. : 0.875750203194
		6. : 0.885229367442
		7. : 0.885229367442
semimcfksp	18	
		1. : 0.161900417124
		2. : 0.307710755212
		3. : 0.618368041981
		4. : 0.67682762676
		5. : 0.866034602527
		6. : 0.876986069033
		7. : 0.876986069033
semimcfksp	19	
		1. : 0.16024881338
		2. : 0.312545918577
		3. : 0.62102093937
		4. : 0.684708667742
		5. : 0.848388948273
		6. : 0.861260640692
		7. : 0.86246978349
semimcfksp	20	
		1. : 0.159867706062
		2. : 0.312144915109
		3. : 0.620115389042
		4. : 0.683785507385
		5. : 0.842099214166
		6. : 0.855202150414
		7. : 0.856523317816
semimcfksp	21	
		1. : 0.160798658887
		2. : 0.31413079895
		3. : 0.622196116803
		4. : 0.685881872725
		5. : 0.86857542219
		6. : 0.881592345676
		7. : 0.882896407662
semimcfksp	22	
		1. : 0.147776354512
		2. : 0.302640685462
		3. : 0.608771241709
		4. : 0.686180407174
		5. : 0.852184163915
		6. : 0.85762296443
		7. : 0.858766038409
semimcfksp	23	
		1. : 0.147981665142
		2. : 0.302696316861
		3. : 0.609067002146
		4. : 0.686308671504
		5. : 0.847001269397
		6. : 0.85245441315
		7. : 0.853600753159
semimcfmcf	0	
		1. : 0.16041892592
		2. : 0.397848025027
		3. : 0.634424624503
		4. : 0.727223498553
		5. : 0.76100802013
		6. : 0.874674675636
		7. : 0.981376691243
		8. : 0.993180763307
		9. : 1.
semimcfmcf	1	
		1. : 0.159634747338
		2. : 0.39387528665
		3. : 0.627182575238
		4. : 0.721441591553
		5. : 0.756433904566
		6. : 0.870401352553
		7. : 0.978972373431
		8. : 0.992629075024
		9. : 1.
semimcfmcf	2	
		1. : 0.155524168627
		2. : 0.241455805257
		3. : 0.48724000776
		4. : 0.531577115414
		5. : 0.553052416849
		6. : 0.634795228627
		7. : 0.711199453768
		8. : 0.7156605383
		9. : 0.722699911464
semimcfmcf	3	
		1. : 0.159170665018
		2. : 0.2464725663
		3. : 0.492020512508
		4. : 0.536026222599
		5. : 0.558280237377
		6. : 0.63883635656
		7. : 0.713871529329
		8. : 0.719475103201
		9. : 0.726379542365
semimcfmcf	4	
		1. : 0.160104193322
		2. : 0.246760679816
		3. : 0.49295091931
		4. : 0.536272472716
		5. : 0.55885821341
		6. : 0.637553792966
		7. : 0.712303254678
		8. : 0.718195859958
		9. : 0.72512265502
semimcfmcf	5	
		1. : 0.155798172597
		2. : 0.245536191951
		3. : 0.491150403446
		4. : 0.53266698049
		5. : 0.555189457515
		6. : 0.633779153338
		7. : 0.711016922763
		8. : 0.716807810728
		9. : 0.723776166292
semimcfmcf	6	
		1. : 0.155836726366
		2. : 0.245870248749
		3. : 0.490186855013
		4. : 0.531903243792
