# solver	iter	edge-exp-congestion
		(s12,s13) : 2.79396772385
		(h3,s13) : 0.0186264514923
		(s13,h3) : 0.0186264514923
		(s13,s12) : 2.79396772385
		(s13,s14) : 1.86264514923
		(h4,s14) : 0.0186264514923
		(s14,h4) : 0.0186264514923
		(s14,s13) : 1.86264514923
ecmp	7	
		(h0,s10) : 0.0186264514923
		(s10,h0) : 0.0186264514923
		(s10,s11) : 1.86264514923
		(h1,s11) : 0.0186264514923
		(s11,h1) : 0.0186264514923
		(s11,s10) : 1.86264514923
		(s11,s12) : 2.79396772385
		(h2,s12) : 0.0186264514923
		(s12,h2) : 0.0186264514923
		(s12,s11) : 2.79396772385
		(s12,s13) : 2.79396772385
		(h3,s13) : 0.0186264514923
		(s13,h3) : 0.0186264514923
		(s13,s12) : 2.79396772385
		(s13,s14) : 1.86264514923
		(h4,s14) : 0.0186264514923
		(s14,h4) : 0.0186264514923
		(s14,s13) : 1.86264514923
ecmp	8	
		(h0,s10) : 0.0186264514923
		(s10,h0) : 0.0186264514923
		(s10,s11) : 1.86264514923
		(h1,s11) : 0.0186264514923
		(s11,h1) : 0.0186264514923
		(s11,s10) : 1.86264514923
		(s11,s12) : 2.79396772385
		(h2,s12) : 0.0186264514923
		(s12,h2) : 0.0186264514923
		(s12,s11) : 2.79396772385
		(s12,s13) : 2.79396772385
		(h3,s13) : 0.0186264514923
		(s13,h3) : 0.0186264514923
		(s13,s12) : 2.79396772385
		(s13,s14) : 1.86264514923
		(h4,s14) : 0.0186264514923
		(s14,h4) : 0.0186264514923
		(s14,s13) : 1.86264514923
ecmp	9	
		(h0,s10) : 0.0186264514923
		(s10,h0) : 0.0186264514923
		(s10,s11) : 1.86264514923
		(h1,s11) : 0.0186264514923
		(s11,h1) : 0.0186264514923
		(s11,s10) : 1.86264514923
		(s11,s12) : 2.79396772385
		(h2,s12) : 0.0186264514923
		(s12,h2) : 0.0186264514923
		(s12,s11) : 2.79396772385
		(s12,s13) : 2.79396772385
		(h3,s13) : 0.0186264514923
		(s13,h3) : 0.0186264514923
		(s13,s12) : 2.79396772385
		(s13,s14) : 1.86264514923
		(h4,s14) : 0.0186264514923
		(s14,h4) : 0.0186264514923
		(s14,s13) : 1.86264514923
ksp	0	
		(s5,s6) : 0.465661287308
		(s5,s10) : 0.155220429103
		(s6,s5) : 0.155220429103
		(s6,s7) : 0.465661287308
		(s6,s11) : 0.776102145513
		(s7,s6) : 0.465661287308
		(s7,s8) : 0.62088171641
		(s7,s12) : 0.776102145513
		(s8,s7) : 0.62088171641
		(s8,s9) : 0.155220429103
		(s8,s13) : 0.931322574615
		(s9,s8) : 0.465661287308
		(s9,s14) : 0.155220429103
		(h0,s10) : 0.0186264514923
		(s10,h0) : 0.0186264514923
		(s10,s5) : 0.465661287308
		(s10,s11) : 0.931322574615
		(s10,s15) : 0.465661287308
		(h1,s11) : 0.0186264514923
		(s11,h1) : 0.0186264514923
		(s11,s6) : 0.465661287308
		(s11,s10) : 1.24176343282
		(s11,s12) : 1.86264514923
		(s11,s16) : 0.310440858205
		(h2,s12) : 0.0186264514923
		(s12,h2) : 0.0186264514923
		(s12,s7) : 0.776102145513
		(s12,s11) : 1.24176343282
		(s12,s13) : 0.931322574615
		(s12,s17) : 1.55220429103
		(h3,s13) : 0.0186264514923
		(s13,h3) : 0.0186264514923
		(s13,s8) : 0.62088171641
		(s13,s12) : 1.39698386192
		(s13,s14) : 0.931322574615
		(s13,s18) : 0.62088171641
		(h4,s14) : 0.0186264514923
		(s14,h4) : 0.0186264514923
		(s14,s9) : 0.465661287308
		(s14,s13) : 0.931322574615
		(s14,s19) : 0.465661287308
		(s15,s10) : 0.465661287308
		(s15,s16) : 0.465661287308
		(s16,s11) : 0.931322574615
		(s16,s15) : 0.465661287308
		(s16,s17) : 0.465661287308
		(s17,s12) : 0.465661287308
		(s17,s16) : 1.08654300372
		(s17,s18) : 1.24176343282
		(s18,s13) : 0.776102145513
		(s18,s17) : 0.776102145513
		(s18,s19) : 0.776102145513
		(s19,s14) : 0.776102145513
		(s19,s18) : 0.465661287308
ksp	1	
		(s5,s6) : 0.465661287308
		(s5,s10) : 0.155220429103
		(s6,s5) : 0.155220429103
		(s6,s7) : 0.465661287308
		(s6,s11) : 0.776102145513
		(s7,s6) : 0.465661287308
		(s7,s8) : 0.62088171641
		(s7,s12) : 0.776102145513
		(s8,s7) : 0.62088171641
		(s8,s9) : 0.155220429103
		(s8,s13) : 0.931322574615
		(s9,s8) : 0.465661287308
		(s9,s14) : 0.155220429103
		(h0,s10) : 0.0186264514923
		(s10,h0) : 0.0186264514923
		(s10,s5) : 0.465661287308
		(s10,s11) : 0.931322574615
		(s10,s15) : 0.465661287308
		(h1,s11) : 0.0186264514923
		(s11,h1) : 0.0186264514923
		(s11,s6) : 0.465661287308
		(s11,s10) : 1.24176343282
		(s11,s12) : 1.86264514923
		(s11,s16) : 0.310440858205
		(h2,s12) : 0.0186264514923
		(s12,h2) : 0.0186264514923
		(s12,s7) : 0.776102145513
		(s12,s11) : 1.24176343282
		(s12,s13) : 0.931322574615
		(s12,s17) : 1.55220429103
		(h3,s13) : 0.0186264514923
		(s13,h3) : 0.0186264514923
		(s13,s8) : 0.62088171641
		(s13,s12) : 1.39698386192
		(s13,s14) : 0.931322574615
		(s13,s18) : 0.62088171641
		(h4,s14) : 0.0186264514923
		(s14,h4) : 0.0186264514923
		(s14,s9) : 0.465661287308
		(s14,s13) : 0.931322574615
		(s14,s19) : 0.465661287308
		(s15,s10) : 0.465661287308
		(s15,s16) : 0.465661287308
		(s16,s11) : 0.931322574615
		(s16,s15) : 0.465661287308
		(s16,s17) : 0.465661287308
		(s17,s12) : 0.465661287308
		(s17,s16) : 1.08654300372
		(s17,s18) : 1.24176343282
		(s18,s13) : 0.776102145513
		(s18,s17) : 0.776102145513
		(s18,s19) : 0.776102145513
		(s19,s14) : 0.776102145513
		(s19,s18) : 0.465661287308
ksp	2	
		(s5,s6) : 0.465661287308
		(s5,s10) : 0.155220429103
		(s6,s5) : 0.155220429103
		(s6,s7) : 0.465661287308
		(s6,s11) : 0.776102145513
		(s7,s6) : 0.465661287308
		(s7,s8) : 0.62088171641
		(s7,s12) : 0.776102145513
		(s8,s7) : 0.62088171641
		(s8,s9) : 0.155220429103
		(s8,s13) : 0.931322574615
		(s9,s8) : 0.465661287308
		(s9,s14) : 0.155220429103
		(h0,s10) : 0.0186264514923
		(s10,h0) : 0.0186264514923
		(s10,s5) : 0.465661287308
		(s10,s11) : 0.931322574615
		(s10,s15) : 0.465661287308
		(h1,s11) : 0.0186264514923
		(s11,h1) : 0.0186264514923
		(s11,s6) : 0.465661287308
		(s11,s10) : 1.24176343282
		(s11,s12) : 1.86264514923
		(s11,s16) : 0.310440858205
		(h2,s12) : 0.0186264514923
		(s12,h2) : 0.0186264514923
		(s12,s7) : 0.776102145513
		(s12,s11) : 1.24176343282
		(s12,s13) : 0.931322574615
		(s12,s17) : 1.55220429103
		(h3,s13) : 0.0186264514923
		(s13,h3) : 0.0186264514923
		(s13,s8) : 0.62088171641
		(s13,s12) : 1.39698386192
		(s13,s14) : 0.931322574615
		(s13,s18) : 0.62088171641
		(h4,s14) : 0.0186264514923
		(s14,h4) : 0.0186264514923
		(s14,s9) : 0.465661287308
		(s14,s13) : 0.931322574615
		(s14,s19) : 0.465661287308
		(s15,s10) : 0.465661287308
		(s15,s16) : 0.465661287308
		(s16,s11) : 0.931322574615
		(s16,s15) : 0.465661287308
		(s16,s17) : 0.465661287308
		(s17,s12) : 0.465661287308
		(s17,s16) : 1.08654300372
		(s17,s18) : 1.24176343282
		(s18,s13) : 0.776102145513
		(s18,s17) : 0.776102145513
		(s18,s19) : 0.776102145513
		(s19,s14) : 0.776102145513
		(s19,s18) : 0.465661287308
ksp	3	
		(s5,s6) : 0.465661287308
		(s5,s10) : 0.155220429103
		(s6,s5) : 0.155220429103
		(s6,s7) : 0.465661287308
		(s6,s11) : 0.776102145513
		(s7,s6) : 0.465661287308
		(s7,s8) : 0.62088171641
		(s7,s12) : 0.776102145513
		(s8,s7) : 0.62088171641
		(s8,s9) : 0.155220429103
		(s8,s13) : 0.931322574615
		(s9,s8) : 0.465661287308
		(s9,s14) : 0.155220429103
		(h0,s10) : 0.0186264514923
		(s10,h0) : 0.0186264514923
		(s10,s5) : 0.465661287308
		(s10,s11) : 0.931322574615
		(s10,s15) : 0.465661287308
		(h1,s11) : 0.0186264514923
		(s11,h1) : 0.0186264514923
		(s11,s6) : 0.465661287308
		(s11,s10) : 1.24176343282
		(s11,s12) : 1.86264514923
		(s11,s16) : 0.310440858205
		(h2,s12) : 0.0186264514923
		(s12,h2) : 0.0186264514923
		(s12,s7) : 0.776102145513
		(s12,s11) : 1.24176343282
		(s12,s13) : 0.931322574615
		(s12,s17) : 1.55220429103
		(h3,s13) : 0.0186264514923
		(s13,h3) : 0.0186264514923
		(s13,s8) : 0.62088171641
		(s13,s12) : 1.39698386192
		(s13,s14) : 0.931322574615
		(s13,s18) : 0.62088171641
		(h4,s14) : 0.0186264514923
		(s14,h4) : 0.0186264514923
		(s14,s9) : 0.465661287308
		(s14,s13) : 0.931322574615
		(s14,s19) : 0.465661287308
		(s15,s10) : 0.465661287308
		(s15,s16) : 0.465661287308
		(s16,s11) : 0.931322574615
		(s16,s15) : 0.465661287308
		(s16,s17) : 0.465661287308
		(s17,s12) : 0.465661287308
		(s17,s16) : 1.08654300372
		(s17,s18) : 1.24176343282
		(s18,s13) : 0.776102145513
		(s18,s17) : 0.776102145513
		(s18,s19) : 0.776102145513
		(s19,s14) : 0.776102145513
		(s19,s18) : 0.465661287308
ksp	4	
		(s5,s6) : 0.465661287308
		(s5,s10) : 0.155220429103
		(s6,s5) : 0.155220429103
		(s6,s7) : 0.465661287308
		(s6,s11) : 0.776102145513
		(s7,s6) : 0.465661287308
		(s7,s8) : 0.62088171641
		(s7,s12) : 0.776102145513
		(s8,s7) : 0.62088171641
		(s8,s9) : 0.155220429103
		(s8,s13) : 0.931322574615
		(s9,s8) : 0.465661287308
		(s9,s14) : 0.155220429103
		(h0,s10) : 0.0186264514923
		(s10,h0) : 0.0186264514923
		(s10,s5) : 0.465661287308
		(s10,s11) : 0.931322574615
		(s10,s15) : 0.465661287308
		(h1,s11) : 0.0186264514923
		(s11,h1) : 0.0186264514923
		(s11,s6) : 0.465661287308
		(s11,s10) : 1.24176343282
		(s11,s12) : 1.86264514923
		(s11,s16) : 0.310440858205
		(h2,s12) : 0.0186264514923
		(s12,h2) : 0.0186264514923
		(s12,s7) : 0.776102145513
		(s12,s11) : 1.24176343282
		(s12,s13) : 0.931322574615
		(s12,s17) : 1.55220429103
		(h3,s13) : 0.0186264514923
		(s13,h3) : 0.0186264514923
		(s13,s8) : 0.62088171641
		(s13,s12) : 1.39698386192
		(s13,s14) : 0.931322574615
		(s13,s18) : 0.62088171641
		(h4,s14) : 0.0186264514923
		(s14,h4) : 0.0186264514923
		(s14,s9) : 0.465661287308
		(s14,s13) : 0.931322574615
		(s14,s19) : 0.465661287308
		(s15,s10) : 0.465661287308
		(s15,s16) : 0.465661287308
		(s16,s11) : 0.931322574615
		(s16,s15) : 0.465661287308
		(s16,s17) : 0.465661287308
		(s17,s12) : 0.465661287308
		(s17,s16) : 1.08654300372
		(s17,s18) : 1.24176343282
		(s18,s13) : 0.776102145513
		(s18,s17) : 0.776102145513
		(s18,s19) : 0.776102145513
		(s19,s14) : 0.776102145513
		(s19,s18) : 0.465661287308
ksp	5	
		(s5,s6) : 0.465661287308
		(s5,s10) : 0.155220429103
		(s6,s5) : 0.155220429103
		(s6,s7) : 0.465661287308
		(s6,s11) : 0.776102145513
		(s7,s6) : 0.465661287308
		(s7,s8) : 0.62088171641
		(s7,s12) : 0.776102145513
		(s8,s7) : 0.62088171641
		(s8,s9) : 0.155220429103
		(s8,s13) : 0.931322574615
		(s9,s8) : 0.465661287308
		(s9,s14) : 0.155220429103
		(h0,s10) : 0.0186264514923
		(s10,h0) : 0.0186264514923
		(s10,s5) : 0.465661287308
		(s10,s11) : 0.931322574615
		(s10,s15) : 0.465661287308
		(h1,s11) : 0.0186264514923
		(s11,h1) : 0.0186264514923
		(s11,s6) : 0.465661287308
		(s11,s10) : 1.24176343282
		(s11,s12) : 1.86264514923
		(s11,s16) : 0.310440858205
		(h2,s12) : 0.0186264514923
		(s12,h2) : 0.0186264514923
		(s12,s7) : 0.776102145513
		(s12,s11) : 1.24176343282
		(s12,s13) : 0.931322574615
		(s12,s17) : 1.55220429103
		(h3,s13) : 0.0186264514923
		(s13,h3) : 0.0186264514923
		(s13,s8) : 0.62088171641
		(s13,s12) : 1.39698386192
		(s13,s14) : 0.931322574615
		(s13,s18) : 0.62088171641
		(h4,s14) : 0.0186264514923
		(s14,h4) : 0.0186264514923
		(s14,s9) : 0.465661287308
		(s14,s13) : 0.931322574615
		(s14,s19) : 0.465661287308
		(s15,s10) : 0.465661287308
		(s15,s16) : 0.465661287308
		(s16,s11) : 0.931322574615
		(s16,s15) : 0.465661287308
		(s16,s17) : 0.465661287308
		(s17,s12) : 0.465661287308
		(s17,s16) : 1.08654300372
		(s17,s18) : 1.24176343282
		(s18,s13) : 0.776102145513
		(s18,s17) : 0.776102145513
		(s18,s19) : 0.776102145513
		(s19,s14) : 0.776102145513
		(s19,s18) : 0.465661287308
ksp	6	
		(s5,s6) : 0.465661287308
		(s5,s10) : 0.155220429103
		(s6,s5) : 0.155220429103
		(s6,s7) : 0.465661287308
		(s6,s11) : 0.776102145513
		(s7,s6) : 0.465661287308
		(s7,s8) : 0.62088171641
		(s7,s12) : 0.776102145513
		(s8,s7) : 0.62088171641
		(s8,s9) : 0.155220429103
		(s8,s13) : 0.931322574615
		(s9,s8) : 0.465661287308
		(s9,s14) : 0.155220429103
		(h0,s10) : 0.0186264514923
		(s10,h0) : 0.0186264514923
		(s10,s5) : 0.465661287308
		(s10,s11) : 0.931322574615
		(s10,s15) : 0.465661287308
		(h1,s11) : 0.0186264514923
		(s11,h1) : 0.0186264514923
		(s11,s6) : 0.465661287308
		(s11,s10) : 1.24176343282
		(s11,s12) : 1.86264514923
		(s11,s16) : 0.310440858205
		(h2,s12) : 0.0186264514923
		(s12,h2) : 0.0186264514923
		(s12,s7) : 0.776102145513
		(s12,s11) : 1.24176343282
		(s12,s13) : 0.931322574615
		(s12,s17) : 1.55220429103
		(h3,s13) : 0.0186264514923
		(s13,h3) : 0.0186264514923
		(s13,s8) : 0.62088171641
		(s13,s12) : 1.39698386192
		(s13,s14) : 0.931322574615
		(s13,s18) : 0.62088171641
		(h4,s14) : 0.0186264514923
		(s14,h4) : 0.0186264514923
		(s14,s9) : 0.465661287308
		(s14,s13) : 0.931322574615
		(s14,s19) : 0.465661287308
		(s15,s10) : 0.465661287308
		(s15,s16) : 0.465661287308
		(s16,s11) : 0.931322574615
		(s16,s15) : 0.465661287308
		(s16,s17) : 0.465661287308
		(s17,s12) : 0.465661287308
		(s17,s16) : 1.08654300372
		(s17,s18) : 1.24176343282
		(s18,s13) : 0.776102145513
		(s18,s17) : 0.776102145513
		(s18,s19) : 0.776102145513
		(s19,s14) : 0.776102145513
		(s19,s18) : 0.465661287308
ksp	7	
		(s5,s6) : 0.465661287308
		(s5,s10) : 0.155220429103
		(s6,s5) : 0.155220429103
		(s6,s7) : 0.465661287308
		(s6,s11) : 0.776102145513
		(s7,s6) : 0.465661287308
		(s7,s8) : 0.62088171641
		(s7,s12) : 0.776102145513
		(s8,s7) : 0.62088171641
		(s8,s9) : 0.155220429103
		(s8,s13) : 0.931322574615
		(s9,s8) : 0.465661287308
		(s9,s14) : 0.155220429103
		(h0,s10) : 0.0186264514923
		(s10,h0) : 0.0186264514923
		(s10,s5) : 0.465661287308
		(s10,s11) : 0.931322574615
		(s10,s15) : 0.465661287308
		(h1,s11) : 0.0186264514923
		(s11,h1) : 0.0186264514923
		(s11,s6) : 0.465661287308
		(s11,s10) : 1.24176343282
		(s11,s12) : 1.86264514923
		(s11,s16) : 0.310440858205
		(h2,s12) : 0.0186264514923
		(s12,h2) : 0.0186264514923
		(s12,s7) : 0.776102145513
		(s12,s11) : 1.24176343282
		(s12,s13) : 0.931322574615
		(s12,s17) : 1.55220429103
		(h3,s13) : 0.0186264514923
		(s13,h3) : 0.0186264514923
		(s13,s8) : 0.62088171641
		(s13,s12) : 1.39698386192
		(s13,s14) : 0.931322574615
		(s13,s18) : 0.62088171641
		(h4,s14) : 0.0186264514923
		(s14,h4) : 0.0186264514923
		(s14,s9) : 0.465661287308
		(s14,s13) : 0.931322574615
		(s14,s19) : 0.465661287308
		(s15,s10) : 0.465661287308
		(s15,s16) : 0.465661287308
		(s16,s11) : 0.931322574615
		(s16,s15) : 0.465661287308
		(s16,s17) : 0.465661287308
		(s17,s12) : 0.465661287308
		(s17,s16) : 1.08654300372
		(s17,s18) : 1.24176343282
		(s18,s13) : 0.776102145513
		(s18,s17) : 0.776102145513
		(s18,s19) : 0.776102145513
		(s19,s14) : 0.776102145513
		(s19,s18) : 0.465661287308
ksp	8	
		(s5,s6) : 0.465661287308
		(s5,s10) : 0.155220429103
		(s6,s5) : 0.155220429103
		(s6,s7) : 0.465661287308
		(s6,s11) : 0.776102145513
		(s7,s6) : 0.465661287308
		(s7,s8) : 0.62088171641
		(s7,s12) : 0.776102145513
		(s8,s7) : 0.62088171641
		(s8,s9) : 0.155220429103
		(s8,s13) : 0.931322574615
		(s9,s8) : 0.465661287308
		(s9,s14) : 0.155220429103
		(h0,s10) : 0.0186264514923
		(s10,h0) : 0.0186264514923
		(s10,s5) : 0.465661287308
		(s10,s11) : 0.931322574615
		(s10,s15) : 0.465661287308
		(h1,s11) : 0.0186264514923
		(s11,h1) : 0.0186264514923
		(s11,s6) : 0.465661287308
		(s11,s10) : 1.24176343282
		(s11,s12) : 1.86264514923
		(s11,s16) : 0.310440858205
		(h2,s12) : 0.0186264514923
		(s12,h2) : 0.0186264514923
		(s12,s7) : 0.776102145513
		(s12,s11) : 1.24176343282
		(s12,s13) : 0.931322574615
		(s12,s17) : 1.55220429103
		(h3,s13) : 0.0186264514923
		(s13,h3) : 0.0186264514923
		(s13,s8) : 0.62088171641
		(s13,s12) : 1.39698386192
		(s13,s14) : 0.931322574615
		(s13,s18) : 0.62088171641
		(h4,s14) : 0.0186264514923
		(s14,h4) : 0.0186264514923
		(s14,s9) : 0.465661287308
		(s14,s13) : 0.931322574615
		(s14,s19) : 0.465661287308
		(s15,s10) : 0.465661287308
		(s15,s16) : 0.465661287308
		(s16,s11) : 0.931322574615
		(s16,s15) : 0.465661287308
		(s16,s17) : 0.465661287308
		(s17,s12) : 0.465661287308
		(s17,s16) : 1.08654300372
		(s17,s18) : 1.24176343282
		(s18,s13) : 0.776102145513
		(s18,s17) : 0.776102145513
		(s18,s19) : 0.776102145513
		(s19,s14) : 0.776102145513
		(s19,s18) : 0.465661287308
ksp	9	
		(s5,s6) : 0.465661287308
		(s5,s10) : 0.155220429103
		(s6,s5) : 0.155220429103
		(s6,s7) : 0.465661287308
		(s6,s11) : 0.776102145513
		(s7,s6) : 0.465661287308
		(s7,s8) : 0.62088171641
		(s7,s12) : 0.776102145513
		(s8,s7) : 0.62088171641
		(s8,s9) : 0.155220429103
		(s8,s13) : 0.931322574615
		(s9,s8) : 0.465661287308
		(s9,s14) : 0.155220429103
		(h0,s10) : 0.0186264514923
		(s10,h0) : 0.0186264514923
		(s10,s5) : 0.465661287308
		(s10,s11) : 0.931322574615
		(s10,s15) : 0.465661287308
		(h1,s11) : 0.0186264514923
		(s11,h1) : 0.0186264514923
		(s11,s6) : 0.465661287308
		(s11,s10) : 1.24176343282
		(s11,s12) : 1.86264514923
		(s11,s16) : 0.310440858205
		(h2,s12) : 0.0186264514923
		(s12,h2) : 0.0186264514923
		(s12,s7) : 0.776102145513
		(s12,s11) : 1.24176343282
		(s12,s13) : 0.931322574615
		(s12,s17) : 1.55220429103
		(h3,s13) : 0.0186264514923
		(s13,h3) : 0.0186264514923
		(s13,s8) : 0.62088171641
		(s13,s12) : 1.39698386192
		(s13,s14) : 0.931322574615
		(s13,s18) : 0.62088171641
		(h4,s14) : 0.0186264514923
		(s14,h4) : 0.0186264514923
		(s14,s9) : 0.465661287308
		(s14,s13) : 0.931322574615
		(s14,s19) : 0.465661287308
		(s15,s10) : 0.465661287308
		(s15,s16) : 0.465661287308
		(s16,s11) : 0.931322574615
		(s16,s15) : 0.465661287308
		(s16,s17) : 0.465661287308
		(s17,s12) : 0.465661287308
		(s17,s16) : 1.08654300372
		(s17,s18) : 1.24176343282
		(s18,s13) : 0.776102145513
		(s18,s17) : 0.776102145513
		(s18,s19) : 0.776102145513
		(s19,s14) : 0.776102145513
		(s19,s18) : 0.465661287308
mcf	0	
		(s1,s2) : 0.465661287308
		(s1,s6) : 0.310440858205
		(s2,s1) : 0.310440858205
		(s2,s3) : 0.62088171641
		(s2,s7) : 0.310440858205
		(s3,s2) : 0.310440858205
		(s3,s8) : 0.62088171641
		(s5,s6) : 0.62088171641
		(s5,s10) : 0.62088171641
		(s6,s1) : 0.465661287308
		(s6,s5) : 0.62088171641
		(s6,s7) : 0.465661287308
		(s6,s11) : 0.62088171641
		(s7,s2) : 0.465661287308
		(s7,s6) : 0.62088171641
		(s7,s8) : 0.310440858205
		(s7,s12) : 0.62088171641
		(s8,s3) : 0.310440858205
		(s8,s7) : 0.62088171641
		(s8,s9) : 0.62088171641
		(s8,s13) : 0.62088171641
		(s9,s8) : 0.62088171641
		(s9,s14) : 0.62088171641
		(h0,s10) : 0.0186264514923
		(s10,h0) : 0.0186264514923
		(s10,s5) : 0.62088171641
		(s10,s11) : 0.62088171641
		(s10,s15) : 0.62088171641
		(h1,s11) : 0.0186264514923
		(s11,h1) : 0.0186264514923
		(s11,s6) : 0.62088171641
		(s11,s10) : 0.62088171641
		(s11,s12) : 0.62088171641
		(s11,s16) : 0.62088171641
		(h2,s12) : 0.0186264514923
		(s12,h2) : 0.0186264514923
		(s12,s7) : 0.62088171641
		(s12,s11) : 0.62088171641
		(s12,s13) : 0.62088171641
		(s12,s17) : 0.62088171641
		(h3,s13) : 0.0186264514923
		(s13,h3) : 0.0186264514923
		(s13,s8) : 0.62088171641
		(s13,s12) : 0.62088171641
		(s13,s14) : 0.62088171641
		(s13,s18) : 0.62088171641
		(h4,s14) : 0.0186264514923
		(s14,h4) : 0.0186264514923
		(s14,s9) : 0.62088171641
		(s14,s13) : 0.62088171641
		(s14,s19) : 0.62088171641
		(s15,s10) : 0.62088171641
		(s15,s20) : 0.62088171641
		(s16,s11) : 0.62088171641
		(s16,s17) : 0.62088171641
		(s16,s21) : 0.465661287308
		(s17,s12) : 0.62088171641
		(s17,s16) : 0.62088171641
		(s17,s18) : 0.62088171641
		(s17,s22) : 0.62088171641
		(s18,s13) : 0.62088171641
		(s18,s17) : 0.62088171641
		(s18,s19) : 0.155220429103
		(s19,s14) : 0.62088171641
		(s19,s24) : 0.62088171641
		(s20,s15) : 0.62088171641
		(s20,s21) : 0.62088171641
		(s21,s16) : 0.465661287308
		(s21,s20) : 0.62088171641
		(s21,s22) : 0.62088171641
		(s22,s17) : 0.62088171641
		(s22,s21) : 0.62088171641
		(s22,s23) : 0.62088171641
		(s23,s18) : 0.155220429103
		(s23,s22) : 0.62088171641
		(s23,s24) : 0.465661287308
		(s24,s19) : 0.465661287308
		(s24,s23) : 0.62088171641
mcf	1	
		(s1,s2) : 0.465661287308
