#solver	iter	latency-throughput
		4. : 0.491569316482
		5. : 0.574455235187
		6. : 0.654871036272
		7. : 0.678463866366
		8. : 0.68982587345
mcf	4	
		1. : 0.209268688822
		2. : 0.332176198426
		3. : 0.436298421709
		4. : 0.498772370488
		5. : 0.561837149778
		6. : 0.656835522163
		7. : 0.683984943065
		8. : 0.690979204133
mcf	5	
		1. : 0.2092730106
		2. : 0.331484399662
		3. : 0.435693430055
		4. : 0.481955133832
		5. : 0.562766491826
		6. : 0.661050673072
		7. : 0.686459323503
		8. : 0.69222005071
		9. : 0.693398264635
mcf	6	
		1. : 0.209916700732
		2. : 0.348568748793
		3. : 0.436033631989
		4. : 0.501166041255
		5. : 0.562136002357
		6. : 0.674684542285
		7. : 0.706883863391
		8. : 0.710150238261
mcf	7	
		1. : 0.202725758027
		2. : 0.306490241902
		3. : 0.375613405833
		4. : 0.451119611662
		5. : 0.529661892369
		6. : 0.656573729855
		7. : 0.699179181265
		8. : 0.701950165948
mcf	8	
		1. : 0.201767146921
		2. : 0.313363453773
		3. : 0.403440149286
		4. : 0.470083741579
		5. : 0.547826486804
		6. : 0.651845922305
		7. : 0.69971762015
		8. : 0.70577724178
mcf	9	
		1. : 0.207624163211
		2. : 0.352524893365
		3. : 0.442103169481
		4. : 0.494530832547
		5. : 0.556527050045
		6. : 0.654862942445
		7. : 0.694780492817
		8. : 0.698621005041
		9. : 0.698987084011
raeke	0	
		1. : 0.210492292838
		2. : 0.408040114191
		3. : 0.610552779448
		4. : 0.773858012088
		5. : 0.892985720778
		6. : 0.957917389387
		7. : 0.983613332428
		8. : 0.996887782533
		9. : 0.999073199638
		10. : 0.999904492076
		11. : 1.
raeke	1	
		1. : 0.209064858429
		2. : 0.403671314539
		3. : 0.605010094039
		4. : 0.767694010101
		5. : 0.889876706105
		6. : 0.957342460144
		7. : 0.983660182074
		8. : 0.997004538685
		9. : 0.999155007287
		10. : 0.9998587099
		11. : 1.
raeke	2	
		1. : 0.175850235819
		2. : 0.31758341526
		3. : 0.437999721216
		4. : 0.534397238614
		5. : 0.611853449694
		6. : 0.655927959671
		7. : 0.676100101176
		8. : 0.685721915471
		9. : 0.686275217104
		10. : 0.686695800301
		11. : 0.686824232941
raeke	3	
		1. : 0.179907935286
		2. : 0.322585618558
		3. : 0.440107446275
		4. : 0.534713463521
		5. : 0.609489612297
		6. : 0.652529519069
		7. : 0.67151818638
		8. : 0.68043634695
		9. : 0.681020200906
		10. : 0.681441162587
		11. : 0.681583571114
raeke	4	
		1. : 0.179754515023
		2. : 0.325425125586
		3. : 0.444210738244
		4. : 0.540241435451
		5. : 0.614709058604
		6. : 0.657085447161
		7. : 0.67549416213
		8. : 0.684006155438
		9. : 0.684597158025
		10. : 0.684994192734
		11. : 0.685126666563
raeke	5	
		1. : 0.179207411999
		2. : 0.323649365024
		3. : 0.44645697585
		4. : 0.542739293995
		5. : 0.61808938965
		6. : 0.660436054505
		7. : 0.679402210427
		8. : 0.688350071633
		9. : 0.688889922239
		10. : 0.689276568907
		11. : 0.689333462302
raeke	6	
		1. : 0.178373092746
		2. : 0.326162727927
		3. : 0.453696643112
		4. : 0.551190484473
		5. : 0.626984516706
		6. : 0.668412091937
		7. : 0.687065001806
		8. : 0.695717194943
		9. : 0.696280402773
		10. : 0.696671753262
		11. : 0.696717569482
raeke	7	
		1. : 0.179314126377
		2. : 0.324708987267
		3. : 0.450285651788
		4. : 0.546714007069
		5. : 0.622523653584
		6. : 0.664511584055
		7. : 0.683590129134
		8. : 0.692474400613
		9. : 0.693023055714
		10. : 0.693396460323
		11. : 0.69345107167
raeke	8	
		1. : 0.177132600064
		2. : 0.321534687791
		3. : 0.448460612172
		4. : 0.545700216396
		5. : 0.622633174077
		6. : 0.665558296195
		7. : 0.685911317962
		8. : 0.695357939096
		9. : 0.69590337592
		10. : 0.696315499392
		11. : 0.696364248283
raeke	9	
		1. : 0.180979016637
		2. : 0.325396893577
		3. : 0.445899505519
		4. : 0.542252762102
		5. : 0.617879972061
		6. : 0.660773378488
		7. : 0.680039840576
		8. : 0.688725872645
		9. : 0.689320067439
		10. : 0.689695471215
		11. : 0.689750330676
semimcfecmp	0	
		1. : 0.273570149543
		2. : 0.613609499418
		3. : 0.81092620977
		4. : 0.956517226375
		5. : 1.
semimcfecmp	1	
		1. : 0.270868530688
		2. : 0.606176920707
		3. : 0.801686249811
		4. : 0.951612175575
		5. : 1.
semimcfecmp	2	
		1. : 0.225446459961
		2. : 0.461092663827
		3. : 0.57064064999
		4. : 0.648884241628
		5. : 0.675001399863
semimcfecmp	3	
		1. : 0.229918779481
		2. : 0.467063167088
		3. : 0.569000617156
		4. : 0.64804272343
		5. : 0.674828905027
semimcfecmp	4	
		1. : 0.230040750372
		2. : 0.471999235228
		3. : 0.576005694322
		4. : 0.656289474387
		5. : 0.683006448369
semimcfecmp	5	
		1. : 0.230435538112
		2. : 0.470040636989
		3. : 0.580900405686
		4. : 0.656722505478
		5. : 0.682880901872
semimcfecmp	6	
		1. : 0.229842201998
		2. : 0.475530276148
		3. : 0.591758701088
		4. : 0.669121895278
		5. : 0.693238192387
semimcfecmp	7	
		1. : 0.230672638145
		2. : 0.47252984508
		3. : 0.587655466065
		4. : 0.66558640911
		5. : 0.690447399484
semimcfecmp	8	
		1. : 0.228226364964
		2. : 0.468950797206
		3. : 0.58774964114
		4. : 0.664937513825
		5. : 0.688682588466
semimcfecmp	9	
		1. : 0.232189218889
		2. : 0.472334746259
		3. : 0.580118673669
		4. : 0.659728605528
		5. : 0.687380382092
semimcfksp	0	
		1. : 0.228185395799
		2. : 0.486628060973
		3. : 0.636831585894
		4. : 0.732714605353
		5. : 0.914931501295
		6. : 0.972978624646
		7. : 0.997556268645
		8. : 0.998118836906
		9. : 1.
		10. : 1.
		11. : 1.
semimcfksp	1	
		1. : 0.216835000908
		2. : 0.423551997331
		3. : 0.60425254852
		4. : 0.75569777182
		5. : 0.877309712075
		6. : 0.961741111215
		7. : 0.988584499576
		8. : 0.997149483098
		9. : 1.
		10. : 1.
		11. : 1.
semimcfksp	2	
		1. : 0.187125342755
		2. : 0.333595450995
		3. : 0.433702514801
		4. : 0.521806463069
		5. : 0.636589643281
		6. : 0.689872602673
		7. : 0.710311067804
		8. : 0.710766055766
		9. : 0.710766055766
		10. : 0.710766055766
		11. : 0.710766055766
semimcfksp	3	
		1. : 0.195763533747
		2. : 0.350712606862
		3. : 0.444721238208
		4. : 0.527165828298
		5. : 0.631722360889
		6. : 0.680648764173
		7. : 0.700657357077
		8. : 0.701049264295
		9. : 0.701049264295
		10. : 0.701049264295
		11. : 0.701049264295
semimcfksp	4	
		1. : 0.193092867649
		2. : 0.364012167062
		3. : 0.442594256331
		4. : 0.521011948489
		5. : 0.641196991304
		6. : 0.67233873349
		7. : 0.697354176169
		8. : 0.697794308524
		9. : 0.700315396915
		10. : 0.700315396915
		11. : 0.700315396915
semimcfksp	5	
		1. : 0.185781625384
		2. : 0.349272400308
		3. : 0.43351572436
		4. : 0.515094860458
		5. : 0.628885541785
		6. : 0.670733803856
		7. : 0.693642120826
		8. : 0.694590185742
		9. : 0.69558283182
		10. : 0.69558283182
		11. : 0.69558283182
semimcfksp	6	
		1. : 0.180647476759
		2. : 0.355881768572
		3. : 0.453001781995
		4. : 0.521187064549
		5. : 0.618624752649
		6. : 0.698529634941
		7. : 0.720204815481
		8. : 0.721102670971
		9. : 0.721102670971
		10. : 0.721102670971
		11. : 0.721102670971
semimcfksp	7	
		1. : 0.174822334746
		2. : 0.335610479395
		3. : 0.456086425744
		4. : 0.542294450465
		5. : 0.620462744219
		6. : 0.684134015825
		7. : 0.705367779636
		8. : 0.707627223394
		9. : 0.707627223394
		10. : 0.707627223394
		11. : 0.707627223394
semimcfksp	8	
		1. : 0.164710861035
		2. : 0.323319601078
		3. : 0.449716102293
		4. : 0.51398219886
		5. : 0.653260230197
		6. : 0.682272840707
		7. : 0.710375875971
		8. : 0.711254385566
		9. : 0.711254385566
		10. : 0.711254385566
		11. : 0.711254385566
semimcfksp	9	
		1. : 0.195330588664
		2. : 0.340912482097
		3. : 0.44154804347
		4. : 0.531116369542
		5. : 0.636611939263
		6. : 0.692452344274
		7. : 0.712013246825
		8. : 0.712466957543
		9. : 0.712466957543
		10. : 0.712466957543
		11. : 0.712466957543
semimcfmcf	0	
		1. : 0.250237394853
		2. : 0.436677134587
		3. : 0.554312018174
		4. : 0.612459043798
		5. : 0.713569902633
		6. : 0.854354611472
		7. : 0.953645705578
		8. : 1.
semimcfmcf	1	
		1. : 0.248107739035
		2. : 0.439218323263
		3. : 0.549133799819
		4. : 0.607629635331
		5. : 0.708195097838
		6. : 0.85041470842
		7. : 0.950916174552
		8. : 1.
semimcfmcf	2	
		1. : 0.203166525707
		2. : 0.314060548572
		3. : 0.396287260629
		4. : 0.447064063029
		5. : 0.517930546593
		6. : 0.644179877087
		7. : 0.677925204483
		8. : 0.683846262308
semimcfmcf	3	
		1. : 0.209510100119
		2. : 0.330198800577
		3. : 0.400456759367
		4. : 0.4496240842
		5. : 0.519947281659
		6. : 0.634432482617
		7. : 0.666605006566
		8. : 0.672581965641
semimcfmcf	4	
		1. : 0.208752059068
		2. : 0.332229479814
		3. : 0.404267697106
		4. : 0.454633946014
		5. : 0.525479870288
		6. : 0.640708668969
		7. : 0.673989484591
		8. : 0.679823520761
semimcfmcf	5	
		1. : 0.209047465991
		2. : 0.325655454438
		3. : 0.405610672514
		4. : 0.456188036852
		5. : 0.525000499251
		6. : 0.646322490698
		7. : 0.681116669178
		8. : 0.686894251512
semimcfmcf	6	
		1. : 0.206508133273
		2. : 0.327723768916
		3. : 0.412057336696
		4. : 0.463337231188
		5. : 0.547861115206
		6. : 0.66049409376
		7. : 0.695153392368
		8. : 0.70100433086
semimcfmcf	7	
		1. : 0.209329501932
		2. : 0.32487050752
		3. : 0.409280469569
		4. : 0.461604488582
		5. : 0.535034002755
		6. : 0.654687645711
		7. : 0.689001573568
		8. : 0.695048231448
semimcfmcf	8	
		1. : 0.209607909439
		2. : 0.321959572503
		3. : 0.411171991863
		4. : 0.464085141681
		5. : 0.535288042926
		6. : 0.66635305887
		7. : 0.699375860852
		8. : 0.704963001918
semimcfmcf	9	
		1. : 0.213840594855
		2. : 0.325921032828
		3. : 0.402652305828
		4. : 0.455290026903
		5. : 0.523192913953
		6. : 0.646278624593
		7. : 0.678400738604
		8. : 0.684081391324
semimcfraeke	0	
		1. : 0.24332672215
		2. : 0.491652185669
		3. : 0.666984461068
		4. : 0.781638193685
		5. : 0.912742339725
		6. : 0.96936848501
		7. : 0.989960842856
		8. : 1.
		9. : 1.
		10. : 1.
semimcfraeke	1	
		1. : 0.234554101874
		2. : 0.415012681196
		3. : 0.591029985345
		4. : 0.763717298578
		5. : 0.886443381764
		6. : 0.952686850458
		7. : 0.983336723514
		8. : 1.
		9. : 1.
		10. : 1.
semimcfraeke	2	
		1. : 0.194326151024
		2. : 0.340242587835
		3. : 0.451936843929
		4. : 0.554542070857
		5. : 0.61589027085
		6. : 0.673232240995
		7. : 0.732308296432
		8. : 0.733506758737
		9. : 0.733506758737
		10. : 0.733506758737
semimcfraeke	3	
		1. : 0.202261305202
		2. : 0.35697743062
		3. : 0.457964177668
		4. : 0.559197529757
		5. : 0.615073084004
		6. : 0.667200829471
		7. : 0.723547326207
		8. : 0.724800453171
		9. : 0.724800453171
		10. : 0.724800453171
semimcfraeke	4	
		1. : 0.207046728797
		2. : 0.379460564337
		3. : 0.461378263607
		4. : 0.558082057996
		5. : 0.655147690583
		6. : 0.692682296073
		7. : 0.71279079388
		8. : 0.713972380591
		9. : 0.713972380591
		10. : 0.713972380591
semimcfraeke	5	
		1. : 0.190752430008
		2. : 0.357795817031
		3. : 0.473410640125
		4. : 0.57358670315
		5. : 0.66206741336
		6. : 0.700736463151
		7. : 0.717865522326
		8. : 0.718974578392
		9. : 0.718974578392
		10. : 0.718974578392
semimcfraeke	6	
		1. : 0.182168309549
		2. : 0.363246022367
		3. : 0.454351959255
		4. : 0.534573393605
		5. : 0.625523638704
		6. : 0.687577830112
		7. : 0.697571722576
		8. : 0.706975700263
		9. : 0.706975700263
		10. : 0.706975700263
semimcfraeke	7	
		1. : 0.194204084362
		2. : 0.340112827704
		3. : 0.455582356676
		4. : 0.590149806306
		5. : 0.668261497321
		6. : 0.70792726321
		7. : 0.71853719132
		8. : 0.71853719132
		9. : 0.71853719132
		10. : 0.71853719132
semimcfraeke	8	
		1. : 0.174579777324
		2. : 0.313551338116
		3. : 0.439316484093
		4. : 0.522784939362
		5. : 0.605955354868
		6. : 0.623194885855
		7. : 0.705156144234
		8. : 0.705235047228
		9. : 0.705235047228
		10. : 0.705235047228
semimcfraeke	9	
		1. : 0.199858733467
		2. : 0.359292030156
		3. : 0.457219949993
		4. : 0.574862943124
		5. : 0.649013695553
		6. : 0.691211230012
		7. : 0.716552190749
		8. : 0.717624329977
		9. : 0.717624329977
		10. : 0.717624329977
semimcfvlb	0	
		1. : 0.205727750866
		2. : 0.468915581911
		3. : 0.638882344351
		4. : 0.820954736924
		5. : 0.927092402305
		6. : 0.997886319959
		7. : 0.999852577522
		8. : 1.
		9. : 1.
		10. : 1.
semimcfvlb	1	
		1. : 0.236079513372
		2. : 0.490298616616
		3. : 0.634886273875
		4. : 0.759916414108
		5. : 0.852162047321
		6. : 0.924087063664
		7. : 0.963866304079
		8. : 0.984842393702
		9. : 1.
		10. : 1.
semimcfvlb	2	
		1. : 0.177218371277
		2. : 0.318254407402
		3. : 0.430839510553
		4. : 0.532282138852
		5. : 0.616168991933
		6. : 0.692271358069
		7. : 0.697691770924
		8. : 0.716538586566
		9. : 0.718966208127
		10. : 0.718966208127
semimcfvlb	3	
		1. : 0.189859680679
		2. : 0.340803645939
		3. : 0.443041805539
		4. : 0.538684716783
		5. : 0.614306041518
		6. : 0.687584973597
		7. : 0.688279966509
		8. : 0.707686113844
		9. : 0.710335943125
		10. : 0.710335943125
semimcfvlb	4	
		1. : 0.195494613726
		2. : 0.364087304719
		3. : 0.463203841803
		4. : 0.584661434899
		5. : 0.659151775867
		6. : 0.704874482714
		7. : 0.711012595092
		8. : 0.713310157116
		9. : 0.713310157116
		10. : 0.713310157116
semimcfvlb	5	
		1. : 0.191296665007
		2. : 0.3518825483
		3. : 0.46253972119
		4. : 0.584191173507
		5. : 0.664297539489
		6. : 0.71201958633
		7. : 0.713907120342
		8. : 0.71400989659
		9. : 0.71400989659
		10. : 0.71400989659
semimcfvlb	6	
		1. : 0.192893111924
		2. : 0.373010053799
		3. : 0.494784408192
		4. : 0.573479030986
		5. : 0.627796553248
		6. : 0.68125892665
		7. : 0.713931036707
		8. : 0.724399525807
		9. : 0.724399525807
		10. : 0.724399525807
semimcfvlb	7	
		1. : 0.198928395139
		2. : 0.357778516211
		3. : 0.474428688119
		4. : 0.567905976447
		5. : 0.667460830517
		6. : 0.700365295094
		7. : 0.719888273876
		8. : 0.723276611781
		9. : 0.723276611781
		10. : 0.723276611781
semimcfvlb	8	
		1. : 0.188791636457
		2. : 0.351109841693
		3. : 0.441085620698
		4. : 0.547612229228
		5. : 0.659335899546
		6. : 0.696636660224
		7. : 0.704064135937
		8. : 0.704704026151
		9. : 0.705604070369
		10. : 0.705604070369
semimcfvlb	9	
		1. : 0.182533975622
		2. : 0.330121363712
		3. : 0.450422218696
		4. : 0.581503983369
		5. : 0.676154022977
		6. : 0.70976463286
		7. : 0.712530931894
		8. : 0.720857073631
		9. : 0.721840402317
		10. : 0.721840402317
spf	0	
		1. : 0.273570149543
		2. : 0.613609499418
		3. : 0.81092620977
		4. : 0.956517226375
		5. : 1.
spf	1	
		1. : 0.270868530688
		2. : 0.606176920707
		3. : 0.801686249811
		4. : 0.951612175575
		5. : 1.
spf	2	
		1. : 0.225446459961
		2. : 0.461092663827
		3. : 0.57064064999
		4. : 0.648884241628
		5. : 0.675001399863
spf	3	
		1. : 0.229918779481
		2. : 0.467063167088
		3. : 0.569000617156
		4. : 0.64804272343
		5. : 0.674828905027
spf	4	
		1. : 0.230040750372
		2. : 0.471999235228
		3. : 0.576005694322
		4. : 0.656289474387
		5. : 0.683006448369
spf	5	
		1. : 0.230435538112
		2. : 0.470040636989
		3. : 0.580900405686
		4. : 0.656722505478
		5. : 0.682880901872
spf	6	
		1. : 0.229842201998
		2. : 0.475530276148
		3. : 0.591758701088
		4. : 0.669121895278
		5. : 0.693238192387
spf	7	
		1. : 0.230672638145
		2. : 0.47252984508
		3. : 0.587655466065
		4. : 0.66558640911
		5. : 0.690447399484
spf	8	
		1. : 0.228226364964
		2. : 0.468950797206
		3. : 0.58774964114
		4. : 0.664937513825
		5. : 0.688682588466
spf	9	
		1. : 0.232189218889
		2. : 0.472334746259
		3. : 0.580118673669
		4. : 0.659728605528
		5. : 0.687380382092
vlb	0	
		1. : 0.197623554168
		2. : 0.380422699551
		3. : 0.59191768595
		4. : 0.769029200426
		5. : 0.886547851785
		6. : 0.957769952141
		7. : 0.976455678417
		8. : 0.987771902311
		9. : 0.996822892812
		10. : 1.
vlb	1	
		1. : 0.197952318082
		2. : 0.376440568162
		3. : 0.587733171826
		4. : 0.773659232012
		5. : 0.89162970381
		6. : 0.961606547298
		7. : 0.983008784035
		8. : 0.994208299757
		9. : 0.999858043039
		10. : 1.
vlb	2	
		1. : 0.154244719618
		2. : 0.274849411419
		3. : 0.387382786497
		4. : 0.488310582473
		5. : 0.555503468311
		6. : 0.594253213153
		7. : 0.604820405157
		8. : 0.60907922485
		9. : 0.61227306907
		10. : 0.612281687476
vlb	3	
		1. : 0.155215124202
		2. : 0.272244617762
		3. : 0.379747196854
		4. : 0.480116688145
		5. : 0.543916638624
		6. : 0.580910540201
		7. : 0.591641217131
		8. : 0.597249293826
		9. : 0.601745276712
		10. : 0.601754238959
vlb	4	
		1. : 0.161296712599
		2. : 0.282585067983
		3. : 0.391679071669
		4. : 0.487742785468
		5. : 0.553381351956
		6. : 0.589611294229
		7. : 0.598312972394
		8. : 0.602924767938
		9. : 0.604729320192
		10. : 0.605832272713
vlb	5	
		1. : 0.159305540293
		2. : 0.280942892239
		3. : 0.394865131371
		4. : 0.49335591739
		5. : 0.560390672453
		6. : 0.596227331105
		7. : 0.604985515897
		8. : 0.607448413571
		9. : 0.608900792203
		10. : 0.608916102574
vlb	6	
		1. : 0.160917259848
		2. : 0.289904673785
		3. : 0.40924232708
		4. : 0.506813428984
		5. : 0.570881239232
		6. : 0.604143829852
		7. : 0.613906397988
		8. : 0.618984840636
		9. : 0.622266539161
		10. : 0.622992793493
vlb	7	
		1. : 0.159383858311
		2. : 0.282919063566
		3. : 0.402237424235
		4. : 0.502748960365
		5. : 0.569063202271
		6. : 0.603469112049
		7. : 0.612193182635
		8. : 0.614637961128
		9. : 0.616061078276
		10. : 0.616078250334
vlb	8	
		1. : 0.161771527057
		2. : 0.284701211294
		3. : 0.403753300093
		4. : 0.50490993315
		5. : 0.571550835557
		6. : 0.606343412946
		7. : 0.617011178737
		8. : 0.623262451796
		9. : 0.625689349437
		10. : 0.626376026063
vlb	9	
		1. : 0.158826099606
		2. : 0.281585692985
		3. : 0.391172966036
		4. : 0.490397185142
		5. : 0.558380336975
		6. : 0.596707637919
		7. : 0.608507031091
		8. : 0.614868577223
		9. : 0.61750600836
		10. : 0.617587952417

