# solver	iter	edge-congestion
		(s12,s9) : 0.585844257398
		(s12,h12) : 0.0642121320548
		(h1,s1) : 0.00155823943931
		(h2,s2) : 0.0316031701963
		(h3,s3) : 0.0232768978581
		(h4,s4) : 0.0199825186681
		(h5,s5) : 0.0124814681946
		(h6,s6) : 0.050861112559
		(h7,s7) : 0.0165360541061
		(h8,s8) : 0.0515094145036
		(h9,s9) : 0.0855023533814
		(h10,s10) : 0.00730226009019
		(h11,s11) : 0.0190535041742
		(h12,s12) : 0.113619169564
ecmp	2	
		(s1,s2) : 0.0136031124639
		(s1,h1) : 0.00345174685599
		(s2,s1) : 0.0342440942384
		(s2,s5) : 0.239192881722
		(s2,s6) : 0.243677391057
		(s2,s12) : 0.0648519088588
		(s2,h2) : 0.0246200542073
		(s3,s6) : 0.357125035727
		(s3,s9) : 0.272600748335
		(s3,h3) : 0.0738572747945
		(s4,s7) : 0.333974487117
		(s4,s10) : 0.0608170503224
		(s4,s11) : 0.128034397516
		(s4,h4) : 0.0149654289795
		(s5,s2) : 0.613546117897
		(s5,s7) : 0.180461896294
		(s5,s8) : 0.2851449776
		(s5,h5) : 0.0138632405836
		(s6,s2) : 0.344213777126
		(s6,s3) : 0.557754267588
		(s6,s7) : 0.343412504718
		(s6,h6) : 0.0316426678225
		(s7,s4) : 0.252474245296
		(s7,s5) : 0.20388621896
		(s7,s6) : 0.447258539864
		(s7,h7) : 0.0119466044706
		(s8,s5) : 0.546405996989
		(s8,s10) : 0.0962631552586
		(s8,h8) : 0.0329238254488
		(s9,s3) : 0.578339135731
		(s9,s12) : 0.515401332052
		(s9,h9) : 0.0464356962175
		(s10,s4) : 0.0481560855634
		(s10,s8) : 0.116269004414
		(s10,s11) : 0.0480813502207
		(s10,h10) : 0.00561878391677
		(s11,s4) : 0.141223207241
		(s11,s10) : 0.0565565474669
		(s11,h11) : 0.0176794896009
		(s12,s2) : 0.1
		(s12,s9) : 0.455942728966
		(s12,h12) : 0.0275489668466
		(h1,s1) : 0.00136031124639
		(h2,s2) : 0.0330470990192
		(h3,s3) : 0.0232205128688
		(h4,s4) : 0.0229591892995
		(h5,s5) : 0.0222902509534
		(h6,s6) : 0.0511639576595
		(h7,s7) : 0.0163743603921
		(h8,s8) : 0.0567025318328
		(h9,s9) : 0.0827600108086
		(h10,s10) : 0.00545192125964
		(h11,s11) : 0.0197779754708
		(h12,s12) : 0.118381267688
ecmp	3	
		(s1,s2) : 0.0110158301176
		(s1,h1) : 0.00347567973064
		(s2,s1) : 0.0344554568072
		(s2,s5) : 0.201088514258
		(s2,s6) : 0.25196982778
		(s2,s12) : 0.0640511560919
		(s2,h2) : 0.0237218703498
		(s3,s6) : 0.362201293103
		(s3,s9) : 0.268823922525
		(s3,h3) : 0.0762323994938
		(s4,s7) : 0.337624153431
		(s4,s10) : 0.0512183278398
		(s4,s11) : 0.119248030257
		(s4,h4) : 0.0156084137959
		(s5,s2) : 0.584183074136
		(s5,s7) : 0.169535156936
		(s5,s8) : 0.213412372367
		(s5,h5) : 0.0107753435323
		(s6,s2) : 0.318945486172
		(s6,s3) : 0.54537861289
		(s6,s7) : 0.323171160079
		(s6,h6) : 0.0342727751609
		(s7,s4) : 0.247276137327
		(s7,s5) : 0.173839131512
		(s7,s6) : 0.451978071881
		(s7,h7) : 0.0119801594261
		(s8,s5) : 0.564168899438
		(s8,s10) : 0.0938447071175
		(s8,h8) : 0.0244265116507
		(s9,s3) : 0.626108666857
		(s9,s12) : 0.498037694359
		(s9,h9) : 0.0478073825145
		(s10,s4) : 0.0496425971059
		(s10,s8) : 0.0985877604324
		(s10,s11) : 0.0443640210674
		(s10,h10) : 0.00541136865644
		(s11,s4) : 0.150302627011
		(s11,s10) : 0.0512711435437
		(s11,h11) : 0.016430786781
		(s12,s2) : 0.1
		(s12,s9) : 0.49801403561
		(s12,h12) : 0.0290818135803
		(h1,s1) : 0.00110158301176
		(h2,s2) : 0.0341099672837
		(h3,s3) : 0.0221861930819
		(h4,s4) : 0.0215822932477
		(h5,s5) : 0.013082778499
		(h6,s6) : 0.0461711018437
		(h7,s7) : 0.0160928735874
		(h8,s8) : 0.0587112944781
		(h9,s9) : 0.0833511825906
		(h10,s10) : 0.00498137650488
		(h11,s11) : 0.0201573770554
		(h12,s12) : 0.12372575126
ecmp	4	
		(s1,s2) : 0.0113716766508
		(s1,h1) : 0.00324370435434
		(s2,s1) : 0.0321627109707
		(s2,s5) : 0.19559511835
		(s2,s6) : 0.24771670711
		(s2,s12) : 0.0593297825553
		(s2,h2) : 0.025182998766
		(s3,s6) : 0.355924894087
		(s3,s9) : 0.26169828114
		(s3,h3) : 0.0783968558322
		(s4,s7) : 0.338806817971
		(s4,s10) : 0.0495415778684
		(s4,s11) : 0.124989374448
		(s4,h4) : 0.0149921927861
		(s5,s2) : 0.555644361338
		(s5,s7) : 0.16783237592
		(s5,s8) : 0.213387439951
		(s5,h5) : 0.00995720884963
		(s6,s2) : 0.319539717057
		(s6,s3) : 0.559997252993
		(s6,s7) : 0.324988433943
		(s6,h6) : 0.0325998902157
		(s7,s4) : 0.246566236402
		(s7,s5) : 0.174208289588
		(s7,s6) : 0.455443090176
		(s7,h7) : 0.012567010035
		(s8,s5) : 0.525430192268
		(s8,s10) : 0.0883037341028
		(s8,h8) : 0.0245348697481
		(s9,s3) : 0.626677459593
		(s9,s12) : 0.475188565452
		(s9,h9) : 0.0455818087508
		(s10,s4) : 0.0460109809442
		(s10,s8) : 0.0954431050302
		(s10,s11) : 0.0443190950434
		(s10,h10) : 0.00478863266949
		(s11,s4) : 0.146936184855
		(s11,s10) : 0.0492722126225
		(s11,h11) : 0.0170003459866
		(s12,s2) : 0.0980752845376
		(s12,s9) : 0.479430393248
		(s12,h12) : 0.0266380840488
		(h1,s1) : 0.00113716766508
		(h2,s2) : 0.0326163781606
		(h3,s3) : 0.0214917020964
		(h4,s4) : 0.0222662895711
		(h5,s5) : 0.0136404920663
		(h6,s6) : 0.0469157691267
		(h7,s7) : 0.0168663267029
		(h8,s8) : 0.0547135172422
		(h9,s9) : 0.0814805708715
		(h10,s10) : 0.00460282736629
		(h11,s11) : 0.0196208397477
		(h12,s12) : 0.118611275285
ecmp	5	
		(s1,s2) : 0.00995786435965
		(s1,h1) : 0.00136414337766
		(s2,s1) : 0.0135365327721
		(s2,s5) : 0.217560990253
		(s2,s6) : 0.254569000641
		(s2,s12) : 0.0641839936484
		(s2,h2) : 0.0238865854586
		(s3,s6) : 0.339873189869
		(s3,s9) : 0.260722905426
		(s3,h3) : 0.0754290573849
		(s4,s7) : 0.332746535189
		(s4,s10) : 0.0530366300925
		(s4,s11) : 0.129132340945
		(s4,h4) : 0.0138105649645
		(s5,s2) : 0.601751873053
		(s5,s7) : 0.190308288051
		(s5,s8) : 0.267153333403
		(s5,h5) : 0.0120396137971
		(s6,s2) : 0.322537905211
		(s6,s3) : 0.5723433378
		(s6,s7) : 0.324673697324
		(s6,h6) : 0.0336288412827
		(s7,s4) : 0.244100199887
		(s7,s5) : 0.191175239649
		(s7,s6) : 0.464994155973
		(s7,h7) : 0.0126564894369
		(s8,s5) : 0.494948900967
		(s8,s10) : 0.0883542351624
		(s8,h8) : 0.0302488180287
		(s9,s3) : 0.581179423204
		(s9,s12) : 0.473762588067
		(s9,h9) : 0.0441834885197
		(s10,s4) : 0.0403459148651
		(s10,s8) : 0.103043432262
		(s10,s11) : 0.0465481021357
		(s10,h10) : 0.00496287706713
		(s11,s4) : 0.149063529338
		(s11,s10) : 0.0548196760803
		(s11,h11) : 0.0176332165932
		(s12,s2) : 0.0937315437799
		(s12,s9) : 0.436366529427
		(s12,h12) : 0.0265753333008
		(h1,s1) : 0.000995786435965
		(h2,s2) : 0.0329019973954
		(h3,s3) : 0.020136390814
		(h4,s4) : 0.0218562852151
		(h5,s5) : 0.0270854401011
		(h6,s6) : 0.0494311825294
		(h7,s7) : 0.017768996119
		(h8,s8) : 0.0512252367485
		(h9,s9) : 0.0797782714775
		(h10,s10) : 0.00428726949952
		(h11,s11) : 0.0203883205419
		(h12,s12) : 0.109507031915
ecmp	6	
		(s1,s2) : 0.00979270095224
		(s1,h1) : 0.0012538022552
		(s2,s1) : 0.0124498356225
		(s2,s5) : 0.251407954428
		(s2,s6) : 0.280985333378
		(s2,s12) : 0.0636727256531
		(s2,h2) : 0.0263174745662
		(s3,s6) : 0.361981365412
		(s3,s9) : 0.272006063568
		(s3,h3) : 0.0776259261361
		(s4,s7) : 0.351847247083
		(s4,s10) : 0.0640277497351
		(s4,s11) : 0.124467554724
		(s4,h4) : 0.0151054899315
		(s5,s2) : 0.599441662565
		(s5,s7) : 0.194855289676
		(s5,s8) : 0.31135995146
		(s5,h5) : 0.0127305120567
		(s6,s2) : 0.347475843968
		(s6,s3) : 0.612079546493
		(s6,s7) : 0.345843814903
		(s6,h6) : 0.0374981383178
		(s7,s4) : 0.252209471845
		(s7,s5) : 0.20484040965
		(s7,s6) : 0.484913145008
		(s7,h7) : 0.0126746970088
		(s8,s5) : 0.500901949391
		(s8,s10) : 0.0881474214319
		(s8,h8) : 0.0358276837968
		(s9,s3) : 0.579744048045
		(s9,s12) : 0.47965589458
		(s9,h9) : 0.0439288063759
		(s10,s4) : 0.0559136376301
		(s10,s8) : 0.123132909183
		(s10,s11) : 0.0445856475309
		(s10,h10) : 0.00540173075886
		(s11,s4) : 0.12846164762
		(s11,s10) : 0.0491109287516
		(s11,h11) : 0.0169608331809
		(s12,s2) : 0.0942326465822
		(s12,s9) : 0.410239342933
		(s12,h12) : 0.0249828105997
		(h1,s1) : 0.000979270095224
		(h2,s2) : 0.0384379006896
		(h3,s3) : 0.0218423095803
		(h4,s4) : 0.0253936196156
		(h5,s5) : 0.0270671199649
		(h6,s6) : 0.0550455825456
		(h7,s7) : 0.0174870102964
		(h8,s8) : 0.0509320010998
		(h9,s9) : 0.0814450337912
		(h10,s10) : 0.00759129475741
		(h11,s11) : 0.0177572576371
		(h12,s12) : 0.105269802195
ecmp	7	
		(s1,s2) : 0.011989345337
		(s1,h1) : 0.00135169905726
		(s2,s1) : 0.0134182446075
		(s2,s5) : 0.225225730912
		(s2,s6) : 0.255969840236
		(s2,s12) : 0.0644124185967
		(s2,h2) : 0.0241149320239
		(s3,s6) : 0.35466683474
		(s3,s9) : 0.279623315987
		(s3,h3) : 0.0756490191151
		(s4,s7) : 0.342844971685
		(s4,s10) : 0.0627344938686
		(s4,s11) : 0.119149397036
		(s4,h4) : 0.0161283091398
		(s5,s2) : 0.606080678939
		(s5,s7) : 0.193183966424
		(s5,s8) : 0.297124980346
		(s5,h5) : 0.0106712993742
		(s6,s2) : 0.335444523917
		(s6,s3) : 0.59820245003
		(s6,s7) : 0.340921916585
		(s6,h6) : 0.0351716158711
		(s7,s4) : 0.255882151586
		(s7,s5) : 0.199126164876
		(s7,s6) : 0.484109857007
		(s7,h7) : 0.0126594700076
		(s8,s5) : 0.490636568055
		(s8,s10) : 0.0885126865002
		(s8,h8) : 0.0342071322462
		(s9,s3) : 0.577211453617
		(s9,s12) : 0.475219198585
		(s9,h9) : 0.0456334885876
		(s10,s4) : 0.0527385225137
		(s10,s8) : 0.115821498299
		(s10,s11) : 0.0422876777722
		(s10,h10) : 0.00552450061451
		(s11,s4) : 0.134955594544
		(s11,s10) : 0.0507382578417
		(s11,h11) : 0.0161990799069
		(s12,s2) : 0.0920000405987
		(s12,s9) : 0.422574196445
		(s12,h12) : 0.0260874994276
		(h1,s1) : 0.0011989345337
		(h2,s2) : 0.032517272911
		(h3,s3) : 0.0215366438232
		(h4,s4) : 0.0241504545766
		(h5,s5) : 0.0283059309815
		(h6,s6) : 0.0529494430701
		(h7,s7) : 0.0187395179117
		(h8,s8) : 0.0504761552432
		(h9,s9) : 0.0804592080133
		(h10,s10) : 0.00636418979607
		(h11,s11) : 0.0185693852386
		(h12,s12) : 0.105737673767
ecmp	8	
		(s1,s2) : 0.0115899679042
		(s1,h1) : 0.00128276377332
		(s2,s1) : 0.0127373984402
		(s2,s5) : 0.23394016915
		(s2,s6) : 0.273280136764
		(s2,s12) : 0.0660755801148
		(s2,h2) : 0.0252008688363
		(s3,s6) : 0.346386548047
		(s3,s9) : 0.25808679723
		(s3,h3) : 0.0762095807121
		(s4,s7) : 0.340404963709
		(s4,s10) : 0.0703756359942
		(s4,s11) : 0.1183257615
		(s4,h4) : 0.0142560347868
		(s5,s2) : 0.672028384012
		(s5,s7) : 0.217646830564
		(s5,s8) : 0.362421073139
		(s5,h5) : 0.00813015641395
		(s6,s2) : 0.312888422078
		(s6,s3) : 0.594803205797
		(s6,s7) : 0.312875733472
		(s6,h6) : 0.0364757305838
		(s7,s4) : 0.23956446477
		(s7,s5) : 0.200761172525
		(s7,s6) : 0.50206296916
		(s7,h7) : 0.0120346547652
		(s8,s5) : 0.472583047737
		(s8,s10) : 0.0890106172303
		(s8,h8) : 0.0416684498191
		(s9,s3) : 0.566194757014
		(s9,s12) : 0.495662121392
		(s9,h9) : 0.042536536207
		(s10,s4) : 0.0449373653476
		(s10,s8) : 0.123431477899
		(s10,s11) : 0.0441693604416
		(s10,h10) : 0.00549875232989
		(s11,s4) : 0.126919106009
		(s11,s10) : 0.0528843005606
		(s11,h11) : 0.0163013964039
		(s12,s2) : 0.0924645257723
		(s12,s9) : 0.399898467964
		(s12,h12) : 0.0256586657126
		(h1,s1) : 0.00115899679042
		(h2,s2) : 0.0334504441521
		(h3,s3) : 0.0205571189588
		(h4,s4) : 0.025943471987
		(h5,s5) : 0.0420856778418
		(h6,s6) : 0.0461713315342
		(h7,s7) : 0.0190610161252
		(h8,s8) : 0.0488429171337
		(h9,s9) : 0.0827098540409
		(h10,s10) : 0.00548167931045
		(h11,s11) : 0.0179803406569
		(h12,s12) : 0.10127851233
ecmp	9	
		(s1,s2) : 0.0117249391305
		(s1,h1) : 0.0011983050912
		(s2,s1) : 0.011886216577
		(s2,s5) : 0.196632195823
		(s2,s6) : 0.258750014446
		(s2,s12) : 0.0609551568649
		(s2,h2) : 0.0244076406376
		(s3,s6) : 0.353406366857
		(s3,s9) : 0.254045781867
		(s3,h3) : 0.0761921928321
		(s4,s7) : 0.317190602045
		(s4,s10) : 0.0548445043484
		(s4,s11) : 0.126848439732
		(s4,h4) : 0.0149181009934
		(s5,s2) : 0.5955250366
		(s5,s7) : 0.187269874968
		(s5,s8) : 0.256402107635
		(s5,h5) : 0.00739614746852
		(s6,s2) : 0.28162109938
		(s6,s3) : 0.559151469248
		(s6,s7) : 0.309470917875
		(s6,h6) : 0.0342749502478
		(s7,s4) : 0.252760081534
		(s7,s5) : 0.167840197231
		(s7,s6) : 0.467127102948
		(s7,h7) : 0.0113372951286
		(s8,s5) : 0.482739510286
		(s8,s10) : 0.0921207516193
		(s8,h8) : 0.028781136396
		(s9,s3) : 0.611764033624
		(s9,s12) : 0.479236713586
		(s9,h9) : 0.0444871431871
		(s10,s4) : 0.0450470782143
		(s10,s8) : 0.0975449129234
		(s10,s11) : 0.0459678408008
		(s10,h10) : 0.00546858226289
		(s11,s4) : 0.134908852484
		(s11,s10) : 0.047759798265
		(s11,h11) : 0.0173448264367
		(s12,s2) : 0.0916876262738
		(s12,s9) : 0.444406956362
		(s12,h12) : 0.0260535249132
		(h1,s1) : 0.00117249391305
		(h2,s2) : 0.033116893786
		(h3,s3) : 0.0198458574173
		(h4,s4) : 0.0214376751924
		(h5,s5) : 0.0261210144434
		(h6,s6) : 0.0411649480152
		(h7,s7) : 0.0185781031131
		(h8,s8) : 0.0505339206309
		(h9,s9) : 0.0835420876308
		(h10,s10) : 0.00480097228004
		(h11,s11) : 0.0182668650749
		(h12,s12) : 0.107553108209
ksp	0	
		(s1,s2) : 0.0155412983869
		(s1,h1) : 0.00426818123079
		(s2,s1) : 0.0426818123079
		(s2,s5) : 0.975606361373
		(s2,s6) : 0.672236395836
		(s2,s12) : 0.816816484778
		(s2,h2) : 0.0443048923721
		(s3,s6) : 0.834158322689
		(s3,s9) : 0.525560581814
		(s3,h3) : 0.0656471601999
		(s4,s7) : 0.77046570524
		(s4,s10) : 0.488490857497
		(s4,s11) : 0.292014451276
		(s4,h4) : 0.0208343145496
		(s5,s2) : 0.949183082274
		(s5,s7) : 0.642771697981
		(s5,s8) : 0.778335483742
		(s5,h5) : 0.0203159429386
		(s6,s2) : 0.634353449421
		(s6,s3) : 0.86989637427
		(s6,s7) : 1.
		(s6,h6) : 0.0430136211106
		(s7,s4) : 0.787301797133
		(s7,s5) : 0.591698793617
		(s7,s6) : 1.
		(s7,h7) : 0.018235716392
		(s8,s5) : 0.740841559812
		(s8,s10) : 0.663381339502
		(s8,h8) : 0.0527841920931
		(s9,s3) : 0.920175214199
		(s9,s12) : 0.660376221219
		(s9,h9) : 0.0541782901499
		(s10,s4) : 0.488332709177
		(s10,s8) : 0.657245704554
		(s10,s11) : 0.267936522471
		(s10,h10) : 0.00973020411354
		(s11,s4) : 0.276856329186
		(s11,s10) : 0.280492054131
		(s11,h11) : 0.0200556415744
		(s12,s2) : 1.
		(s12,s9) : 0.742624151422
		(s12,h12) : 0.0590705808549
		(h1,s1) : 0.00155412983869
		(h2,s2) : 0.0351312147934
		(h3,s3) : 0.0226118918034
		(h4,s4) : 0.0206823324013
		(h5,s5) : 0.0265302978582
		(h6,s6) : 0.052422505362
		(h7,s7) : 0.0148637225761
		(h8,s8) : 0.0496483631949
		(h9,s9) : 0.0854149603681
		(h10,s10) : 0.00784527262068
		(h11,s11) : 0.0197953825314
		(h12,s12) : 0.111184368898
ksp	1	
		(s1,s2) : 0.0155823943931
		(s1,h1) : 0.00606871958081
		(s2,s1) : 0.0606871958081
		(s2,s5) : 0.956520289913
		(s2,s6) : 0.635040164859
		(s2,s12) : 0.79261780102
		(s2,h2) : 0.0416054577518
		(s3,s6) : 0.846364494593
		(s3,s9) : 0.501093338052
		(s3,h3) : 0.0587552422657
		(s4,s7) : 0.72218865891
		(s4,s10) : 0.485779033345
		(s4,s11) : 0.2863533189
		(s4,h4) : 0.0204426059859
		(s5,s2) : 0.915604142388
		(s5,s7) : 0.591174247478
		(s5,s8) : 0.731316649101
		(s5,h5) : 0.0193712690224
		(s6,s2) : 0.613701790373
		(s6,s3) : 0.803601314857
		(s6,s7) : 1.
		(s6,h6) : 0.0409711084318
		(s7,s4) : 0.779743968102
		(s7,s5) : 0.602343324238
		(s7,s6) : 0.919177842553
		(s7,h7) : 0.0177458312556
		(s8,s5) : 0.748129433094
		(s8,s10) : 0.630380239271
		(s8,h8) : 0.0499763995561
		(s9,s3) : 0.898639961864
		(s9,s12) : 0.646212199271
		(s9,h9) : 0.0523433887019
		(s10,s4) : 0.460366315292
		(s10,s8) : 0.631862873788
		(s10,s11) : 0.262551769724
		(s10,h10) : 0.00977967704218
		(s11,s4) : 0.258811600938
		(s11,s10) : 0.263395855709
		(s11,h11) : 0.0217232673719
		(s12,s2) : 1.
		(s12,s9) : 0.712169176289
		(s12,h12) : 0.0600501566279
		(h1,s1) : 0.00155823943931
		(h2,s2) : 0.0316031701963
		(h3,s3) : 0.0232768978581
		(h4,s4) : 0.0199825186681
		(h5,s5) : 0.0124814681946
		(h6,s6) : 0.050861112559
		(h7,s7) : 0.0165360541061
		(h8,s8) : 0.0515094145036
		(h9,s9) : 0.0855023533814
		(h10,s10) : 0.00730226009019
		(h11,s11) : 0.0190535041742
		(h12,s12) : 0.113619169564
ksp	2	
		(s1,s2) : 0.0136031124639
		(s1,h1) : 0.00487583344581
		(s2,s1) : 0.0486467881582
		(s2,s5) : 0.456723002516
		(s2,s6) : 0.369799091896
		(s2,s12) : 0.0842037458191
		(s2,h2) : 0.0350634663206
		(s3,s6) : 0.799719115535
		(s3,s9) : 0.465138469497
		(s3,h3) : 0.036989125632
		(s4,s7) : 0.649537683469
		(s4,s10) : 0.43853872177
		(s4,s11) : 0.258591003961
		(s4,h4) : 0.0127472090209
		(s5,s2) : 0.994488494527
		(s5,s7) : 0.405488355317
		(s5,s8) : 0.482972048617
		(s5,h5) : 0.0175786041314
		(s6,s2) : 0.64168313257
		(s6,s3) : 0.655458939806
		(s6,s7) : 0.892998316407
		(s6,h6) : 0.0248385607118
		(s7,s4) : 0.639239203824
		(s7,s5) : 0.60832713135
		(s7,s6) : 0.763357750151
		(s7,h7) : 0.0106034069758
		(s8,s5) : 0.787025170018
		(s8,s10) : 0.486652135249
		(s8,h8) : 0.0404412803061
		(s9,s3) : 0.742816705595
		(s9,s12) : 0.64854525574
		(s9,h9) : 0.0291193772662
		(s10,s4) : 0.341527742857
		(s10,s8) : 0.624626576338
		(s10,s11) : 0.225541104234
		(s10,h10) : 0.00600563078724
		(s11,s4) : 0.260210419739
		(s11,s10) : 0.269151273453
		(s11,h11) : 0.0153713777036
		(s12,s2) : 0.1
		(s12,s9) : 0.384927012467
		(s12,h12) : 0.0250202729616
		(h1,s1) : 0.00136031124639
		(h2,s2) : 0.0330470990192
		(h3,s3) : 0.0232205128688
		(h4,s4) : 0.0229591892995
		(h5,s5) : 0.0222902509534
		(h6,s6) : 0.0511639576595
		(h7,s7) : 0.0163743603921
		(h8,s8) : 0.0567025318328
		(h9,s9) : 0.0827600108086
		(h10,s10) : 0.00545192125964
		(h11,s11) : 0.0197779754708
		(h12,s12) : 0.118381267688
ksp	3	
		(s1,s2) : 0.0110158301176
		(s1,h1) : 0.00508854442564
		(s2,s1) : 0.0507673838362
		(s2,s5) : 0.437513459105
		(s2,s6) : 0.354240450106
		(s2,s12) : 0.0857368619827
		(s2,h2) : 0.0356396919519
		(s3,s6) : 0.795123747266
		(s3,s9) : 0.449393388154
		(s3,h3) : 0.0376565543305
		(s4,s7) : 0.637663582384
		(s4,s10) : 0.407579697214
		(s4,s11) : 0.227537245247
		(s4,h4) : 0.0133337958888
		(s5,s2) : 0.997223371937
		(s5,s7) : 0.382457499473
		(s5,s8) : 0.421946664417
		(s5,h5) : 0.013910209725
		(s6,s2) : 0.608285855424
		(s6,s3) : 0.640875140485
		(s6,s7) : 0.840180964316
		(s6,h6) : 0.0269044425016
		(s7,s4) : 0.589851568362
		(s7,s5) : 0.584670358522
		(s7,s6) : 0.745104753995
		(s7,h7) : 0.0107556513008
		(s8,s5) : 0.796057809324
		(s8,s10) : 0.478628373224
		(s8,h8) : 0.0311405146193
		(s9,s3) : 0.754107701509
		(s9,s12) : 0.645570053066
		(s9,h9) : 0.0289921232504
		(s10,s4) : 0.334718702514
		(s10,s8) : 0.573159211034
		(s10,s11) : 0.219525487386
		(s10,h10) : 0.00580701188333
		(s11,s4) : 0.261813673946
		(s11,s10) : 0.246268425987
		(s11,h11) : 0.0141751477701
		(s12,s2) : 0.1
		(s12,s9) : 0.40193781017
		(s12,h12) : 0.0258346887227
		(h1,s1) : 0.00110158301176
		(h2,s2) : 0.0341099672837
		(h3,s3) : 0.0221861930819
		(h4,s4) : 0.0215822932477
		(h5,s5) : 0.013082778499
		(h6,s6) : 0.0461711018437
		(h7,s7) : 0.0160928735874
		(h8,s8) : 0.0587112944781
		(h9,s9) : 0.0833511825906
		(h10,s10) : 0.00498137650488
		(h11,s11) : 0.0201573770554
		(h12,s12) : 0.12372575126
ksp	4	
		(s1,s2) : 0.0113716766508
		(s1,h1) : 0.00470056063463
		(s2,s1) : 0.0468968256236
		(s2,s5) : 0.427572796393
		(s2,s6) : 0.345424805
		(s2,s12) : 0.0833788398898
		(s2,h2) : 0.0379741672727
		(s3,s6) : 0.767937612811
		(s3,s9) : 0.429648886574
		(s3,h3) : 0.0387555209797
		(s4,s7) : 0.620659156642
		(s4,s10) : 0.405236108076
		(s4,s11) : 0.229697408343
		(s4,h4) : 0.0127893496288
		(s5,s2) : 0.995924800242
		(s5,s7) : 0.373892252108
		(s5,s8) : 0.417530539611
		(s5,h5) : 0.0127621180207
		(s6,s2) : 0.597451186255
		(s6,s3) : 0.631820213538
		(s6,s7) : 0.828097117705
		(s6,h6) : 0.0255712090373
		(s7,s4) : 0.583451106577
		(s7,s5) : 0.575567562819
		(s7,s6) : 0.726156598176
		(s7,h7) : 0.0112262209033
		(s8,s5) : 0.769053903804
		(s8,s10) : 0.461434672787
		(s8,h8) : 0.0309632098067
		(s9,s3) : 0.73402739112
		(s9,s12) : 0.629332574107
		(s9,h9) : 0.0276217493583
		(s10,s4) : 0.320481869507
		(s10,s8) : 0.571492233184
		(s10,s11) : 0.217568674444
		(s10,h10) : 0.00513254167594
		(s11,s4) : 0.252948978656
