# solver	iter	num_paths	stddev
semimcfksp	5	542.000000	0.000000
semimcfksp	6	542.000000	0.000000
semimcfksp	7	542.000000	0.000000
semimcfksp	8	542.000000	0.000000
semimcfksp	9	542.000000	0.000000
semimcfksp	10	542.000000	0.000000
semimcfksp	11	542.000000	0.000000
semimcfksp	12	542.000000	0.000000
semimcfksp	13	542.000000	0.000000
semimcfksp	14	542.000000	0.000000
semimcfksp	15	542.000000	0.000000
semimcfksp	16	542.000000	0.000000
semimcfksp	17	542.000000	0.000000
semimcfksp	18	542.000000	0.000000
semimcfksp	19	542.000000	0.000000
semimcfksp	20	542.000000	0.000000
semimcfksp	21	542.000000	0.000000
semimcfksp	22	542.000000	0.000000
semimcfksp	23	542.000000	0.000000
semimcfmcf	0	135.000000	0.000000
semimcfmcf	1	135.000000	0.000000
semimcfmcf	2	135.000000	0.000000
semimcfmcf	3	132.000000	0.000000
semimcfmcf	4	132.000000	0.000000
semimcfmcf	5	132.000000	0.000000
semimcfmcf	6	132.000000	0.000000
semimcfmcf	7	132.000000	0.000000
semimcfmcf	8	132.000000	0.000000
semimcfmcf	9	132.000000	0.000000
semimcfmcf	10	132.000000	0.000000
semimcfmcf	11	132.000000	0.000000
semimcfmcf	12	132.000000	0.000000
semimcfmcf	13	132.000000	0.000000
semimcfmcf	14	132.000000	0.000000
semimcfmcf	15	132.000000	0.000000
semimcfmcf	16	132.000000	0.000000
semimcfmcf	17	132.000000	0.000000
semimcfmcf	18	132.000000	0.000000
semimcfmcf	19	132.000000	0.000000
semimcfmcf	20	132.000000	0.000000
semimcfmcf	21	132.000000	0.000000
semimcfmcf	22	132.000000	0.000000
semimcfmcf	23	132.000000	0.000000
semimcfraeke	0	606.000000	0.000000
semimcfraeke	1	606.000000	0.000000
semimcfraeke	2	606.000000	0.000000
semimcfraeke	3	530.000000	0.000000
semimcfraeke	4	525.000000	0.000000
semimcfraeke	5	531.000000	0.000000
semimcfraeke	6	523.000000	0.000000
semimcfraeke	7	529.000000	0.000000
semimcfraeke	8	529.000000	0.000000
semimcfraeke	9	532.000000	0.000000
semimcfraeke	10	526.000000	0.000000
semimcfraeke	11	531.000000	0.000000
semimcfraeke	12	529.000000	0.000000
semimcfraeke	13	534.000000	0.000000
semimcfraeke	14	536.000000	0.000000
semimcfraeke	15	535.000000	0.000000
semimcfraeke	16	528.000000	0.000000
semimcfraeke	17	523.000000	0.000000
semimcfraeke	18	525.000000	0.000000
semimcfraeke	19	522.000000	0.000000
semimcfraeke	20	536.000000	0.000000
semimcfraeke	21	526.000000	0.000000
semimcfraeke	22	535.000000	0.000000
semimcfraeke	23	537.000000	0.000000
semimcfvlb	0	500.000000	0.000000
semimcfvlb	1	500.000000	0.000000
semimcfvlb	2	500.000000	0.000000
semimcfvlb	3	412.000000	0.000000
semimcfvlb	4	405.000000	0.000000
semimcfvlb	5	405.000000	0.000000
semimcfvlb	6	390.000000	0.000000
semimcfvlb	7	396.000000	0.000000
semimcfvlb	8	403.000000	0.000000
semimcfvlb	9	405.000000	0.000000
semimcfvlb	10	400.000000	0.000000
semimcfvlb	11	401.000000	0.000000
semimcfvlb	12	403.000000	0.000000
semimcfvlb	13	406.000000	0.000000
semimcfvlb	14	416.000000	0.000000
semimcfvlb	15	394.000000	0.000000
semimcfvlb	16	403.000000	0.000000
semimcfvlb	17	400.000000	0.000000
semimcfvlb	18	407.000000	0.000000
semimcfvlb	19	408.000000	0.000000
semimcfvlb	20	405.000000	0.000000
semimcfvlb	21	407.000000	0.000000
semimcfvlb	22	398.000000	0.000000
semimcfvlb	23	414.000000	0.000000
spf	0	132.000000	0.000000
spf	1	132.000000	0.000000
spf	2	132.000000	0.000000
spf	3	132.000000	0.000000
spf	4	132.000000	0.000000
spf	5	132.000000	0.000000
spf	6	132.000000	0.000000
spf	7	132.000000	0.000000
spf	8	132.000000	0.000000
spf	9	132.000000	0.000000
spf	10	132.000000	0.000000
spf	11	132.000000	0.000000
spf	12	132.000000	0.000000
spf	13	132.000000	0.000000
spf	14	132.000000	0.000000
spf	15	132.000000	0.000000
spf	16	132.000000	0.000000
spf	17	132.000000	0.000000
spf	18	132.000000	0.000000
spf	19	132.000000	0.000000
spf	20	132.000000	0.000000
spf	21	132.000000	0.000000
spf	22	132.000000	0.000000
spf	23	132.000000	0.000000
vlb	0	504.000000	0.000000
vlb	1	501.000000	0.000000
vlb	2	497.000000	0.000000
vlb	3	490.000000	0.000000
vlb	4	499.000000	0.000000
vlb	5	508.000000	0.000000
vlb	6	509.000000	0.000000
vlb	7	500.000000	0.000000
vlb	8	499.000000	0.000000
vlb	9	501.000000	0.000000
vlb	10	502.000000	0.000000
vlb	11	491.000000	0.000000
vlb	12	501.000000	0.000000
vlb	13	507.000000	0.000000
vlb	14	492.000000	0.000000
vlb	15	499.000000	0.000000
vlb	16	502.000000	0.000000
vlb	17	509.000000	0.000000
vlb	18	502.000000	0.000000
vlb	19	501.000000	0.000000
vlb	20	504.000000	0.000000
vlb	21	493.000000	0.000000
vlb	22	501.000000	0.000000
vlb	23	508.000000	0.000000

