# solver	iter	edge-congestion
		(s3,s9) : 0.408901122503
		(s3,h3) : 0.110785912192
		(s4,s7) : 0.500961730676
		(s4,s10) : 0.0912255754835
		(s4,s11) : 0.192051596274
		(s4,h4) : 0.0224481434692
		(s5,s2) : 0.920319176846
		(s5,s7) : 0.270692844441
		(s5,s8) : 0.398296326937
		(s5,h5) : 0.0206883078924
		(s6,s2) : 0.516320665689
		(s6,s3) : 0.836631401382
		(s6,s7) : 0.515118757077
		(s6,h6) : 0.046181027317
		(s7,s4) : 0.378711367944
		(s7,s5) : 0.30582932844
		(s7,s6) : 0.670887809797
		(s7,h7) : 0.0179199067058
		(s8,s5) : 0.819608995483
		(s8,s10) : 0.144394732888
		(s8,h8) : 0.0461984480647
		(s9,s3) : 0.867508703597
		(s9,s12) : 0.773101998077
		(s9,h9) : 0.0696535443262
		(s10,s4) : 0.0722341283451
		(s10,s8) : 0.174403506621
		(s10,s11) : 0.072122025331
		(s10,h10) : 0.00842817587516
		(s11,s4) : 0.211834810862
		(s11,s10) : 0.0848348212004
		(s11,h11) : 0.0265192344013
		(s12,s2) : 0.1
		(s12,s9) : 0.683914093449
		(s12,h12) : 0.0413234502699
		(h1,s1) : 0.00204046686958
		(h2,s2) : 0.0495706485288
		(h3,s3) : 0.0348307693031
		(h4,s4) : 0.0344387839492
		(h5,s5) : 0.0334353764301
		(h6,s6) : 0.0767459364892
		(h7,s7) : 0.0245615405882
		(h8,s8) : 0.0850537977492
		(h9,s9) : 0.124140016213
		(h10,s10) : 0.00817788188947
		(h11,s11) : 0.0296669632062
		(h12,s12) : 0.177571901532
ecmp	3	
		(s1,s2) : 0.0165237451763
		(s1,h1) : 0.00521351959595
		(s2,s1) : 0.0516831852109
		(s2,s5) : 0.27971725676
		(s2,s6) : 0.363001125106
		(s2,s12) : 0.0960767341379
		(s2,h2) : 0.0337697186439
		(s3,s6) : 0.543301939655
		(s3,s9) : 0.403235883788
		(s3,h3) : 0.114348599241
		(s4,s7) : 0.506436230146
		(s4,s10) : 0.0768274917597
		(s4,s11) : 0.178872045386
		(s4,h4) : 0.0234126206939
		(s5,s2) : 0.876274611204
		(s5,s7) : 0.254302735404
		(s5,s8) : 0.296210724412
		(s5,h5) : 0.0161630152985
		(s6,s2) : 0.478418229258
		(s6,s3) : 0.818067919335
		(s6,s7) : 0.484756740119
		(s6,h6) : 0.0497778591162
		(s7,s4) : 0.37091420599
		(s7,s5) : 0.260758697268
		(s7,s6) : 0.677967107822
		(s7,h7) : 0.0179702391392
		(s8,s5) : 0.846253349156
		(s8,s10) : 0.140767060676
		(s8,h8) : 0.034049752111
		(s9,s3) : 0.939163000286
		(s9,s12) : 0.747056541538
		(s9,h9) : 0.0717110737717
		(s10,s4) : 0.0744638956589
		(s10,s8) : 0.147881640649
		(s10,s11) : 0.0665460316011
		(s10,h10) : 0.00811705298465
		(s11,s4) : 0.225453940516
		(s11,s10) : 0.0769067153156
		(s11,h11) : 0.0246461801716
		(s12,s2) : 0.1
		(s12,s9) : 0.747021053415
		(s12,h12) : 0.0436227203704
		(h1,s1) : 0.00165237451763
		(h2,s2) : 0.0511649509256
		(h3,s3) : 0.0332792896229
		(h4,s4) : 0.0323734398715
		(h5,s5) : 0.0196241677485
		(h6,s6) : 0.0692566527655
		(h7,s7) : 0.0241393103811
		(h8,s8) : 0.0880669417172
		(h9,s9) : 0.125026773886
		(h10,s10) : 0.00747206475732
		(h11,s11) : 0.0302360655832
		(h12,s12) : 0.18558862689
ecmp	4	
		(s1,s2) : 0.0170575149761
		(s1,h1) : 0.00486555653151
		(s2,s1) : 0.048244066456
		(s2,s5) : 0.272875804946
		(s2,s6) : 0.358315040281
		(s2,s12) : 0.0889946738329
		(s2,h2) : 0.0359697654966
		(s3,s6) : 0.533887341131
		(s3,s9) : 0.39254742171
		(s3,h3) : 0.117595283748
		(s4,s7) : 0.508210226957
		(s4,s10) : 0.0743123668025
		(s4,s11) : 0.187484061672
		(s4,h4) : 0.0224882891791
		(s5,s2) : 0.833466542007
		(s5,s7) : 0.251748563879
		(s5,s8) : 0.297699117113
		(s5,h5) : 0.0149358132744
		(s6,s2) : 0.479309575585
		(s6,s3) : 0.839995879489
		(s6,s7) : 0.487482650915
		(s6,h6) : 0.0474532876452
		(s7,s4) : 0.369849354602
		(s7,s5) : 0.261312434381
		(s7,s6) : 0.683164635264
		(s7,h7) : 0.0188505150525
		(s8,s5) : 0.788145288402
		(s8,s10) : 0.132455601154
		(s8,h8) : 0.0343775833174
		(s9,s3) : 0.940016189389
		(s9,s12) : 0.712782848177
		(s9,h9) : 0.0683727131263
		(s10,s4) : 0.0690164714162
		(s10,s8) : 0.143164657545
		(s10,s11) : 0.0664786425651
		(s10,h10) : 0.00718294900423
		(s11,s4) : 0.220404277282
		(s11,s10) : 0.0739083189338
		(s11,h11) : 0.0255005189799
		(s12,s2) : 0.1
		(s12,s9) : 0.719145589872
		(s12,h12) : 0.0399571260733
		(h1,s1) : 0.00170575149761
		(h2,s2) : 0.048924567241
		(h3,s3) : 0.0322375531446
		(h4,s4) : 0.0333994343566
		(h5,s5) : 0.0204607380995
		(h6,s6) : 0.07037365369
		(h7,s7) : 0.0252994900544
		(h8,s8) : 0.0820702758633
		(h9,s9) : 0.122220856307
		(h10,s10) : 0.00690424104943
		(h11,s11) : 0.0294312596216
		(h12,s12) : 0.177916912927
ecmp	5	
		(s1,s2) : 0.0149367965395
		(s1,h1) : 0.00204621506649
		(s2,s1) : 0.0203047991581
		(s2,s5) : 0.303207571316
		(s2,s6) : 0.370986515322
		(s2,s12) : 0.0962759904726
		(s2,h2) : 0.0347642634345
		(s3,s6) : 0.509809784803
		(s3,s9) : 0.391084358139
		(s3,h3) : 0.113143586077
		(s4,s7) : 0.499119802783
		(s4,s10) : 0.0795549451387
		(s4,s11) : 0.193698511417
		(s4,h4) : 0.0207158474468
		(s5,s2) : 0.90262780958
		(s5,s7) : 0.285462432077
		(s5,s8) : 0.375493002945
		(s5,h5) : 0.0180594206957
		(s6,s2) : 0.483806857816
		(s6,s3) : 0.858515006701
		(s6,s7) : 0.487010545986
		(s6,h6) : 0.0492577725816
		(s7,s4) : 0.366150299831
		(s7,s5) : 0.286762859474
		(s7,s6) : 0.697491233959
		(s7,h7) : 0.0189847341554
		(s8,s5) : 0.74242335145
		(s8,s10) : 0.132531352744
		(s8,h8) : 0.0426392190174
		(s9,s3) : 0.871769134806
		(s9,s12) : 0.7106438821
		(s9,h9) : 0.0662752327795
		(s10,s4) : 0.0605188722977
		(s10,s8) : 0.154565148392
		(s10,s11) : 0.0698221532036
		(s10,h10) : 0.0074443156007
		(s11,s4) : 0.223595294008
		(s11,s10) : 0.0822295141205
		(s11,h11) : 0.0264498248898
		(s12,s2) : 0.1
		(s12,s9) : 0.654549794141
		(s12,h12) : 0.0398629999512
		(h1,s1) : 0.00149367965395
		(h2,s2) : 0.0493529960932
		(h3,s3) : 0.030204586221
		(h4,s4) : 0.0327844278227
		(h5,s5) : 0.0406281601516
		(h6,s6) : 0.074146773794
		(h7,s7) : 0.0266534941784
		(h8,s8) : 0.0768378551228
		(h9,s9) : 0.119667407216
		(h10,s10) : 0.00643090424928
		(h11,s11) : 0.0305824808128
		(h12,s12) : 0.164260547873
ecmp	6	
		(s1,s2) : 0.0146890514284
		(s1,h1) : 0.0018807033828
		(s2,s1) : 0.0186747534337
		(s2,s5) : 0.352011297007
		(s2,s6) : 0.411127018066
		(s2,s12) : 0.0955090884797
		(s2,h2) : 0.0384729868268
		(s3,s6) : 0.542972048118
		(s3,s9) : 0.408009095352
		(s3,h3) : 0.116438889204
		(s4,s7) : 0.527770870625
		(s4,s10) : 0.0960416246027
		(s4,s11) : 0.186701332086
		(s4,h4) : 0.0226582348972
		(s5,s2) : 0.899162493847
		(s5,s7) : 0.292282934514
		(s5,s8) : 0.439657416679
		(s5,h5) : 0.0190957680851
		(s6,s2) : 0.521213765952
		(s6,s3) : 0.918119319739
		(s6,s7) : 0.518765722354
		(s6,h6) : 0.0551180094403
		(s7,s4) : 0.378314207768
		(s7,s5) : 0.307260614474
		(s7,s6) : 0.727369717512
		(s7,h7) : 0.0190120455132
		(s8,s5) : 0.751352924086
		(s8,s10) : 0.132221132148
		(s8,h8) : 0.0507750870565
		(s9,s3) : 0.869616072068
		(s9,s12) : 0.719483841869
		(s9,h9) : 0.0658932095639
		(s10,s4) : 0.0838704564451
		(s10,s8) : 0.184699363775
		(s10,s11) : 0.0668784712964
		(s10,h10) : 0.0081025961383
		(s11,s4) : 0.192692471429
		(s11,s10) : 0.0736663931274
		(s11,h11) : 0.0254412497713
		(s12,s2) : 0.1
		(s12,s9) : 0.615359014399
		(s12,h12) : 0.0374742158995
		(h1,s1) : 0.00146890514284
		(h2,s2) : 0.0576568510344
		(h3,s3) : 0.0327634643704
		(h4,s4) : 0.0380904294234
		(h5,s5) : 0.0406006799473
		(h6,s6) : 0.0825683738185
		(h7,s7) : 0.0262305154446
		(h8,s8) : 0.0763980016497
		(h9,s9) : 0.122167550687
		(h10,s10) : 0.0113869421361
		(h11,s11) : 0.0266358864557
		(h12,s12) : 0.157904703293
ecmp	7	
		(s1,s2) : 0.0179840180056
		(s1,h1) : 0.0020275485859
		(s2,s1) : 0.0201273669112
		(s2,s5) : 0.313147263564
		(s2,s6) : 0.374297306944
		(s2,s12) : 0.096618627895
		(s2,h2) : 0.0354272699585
		(s3,s6) : 0.532000252111
		(s3,s9) : 0.419434973981
		(s3,h3) : 0.113473528673
		(s4,s7) : 0.514267457527
		(s4,s10) : 0.094101740803
		(s4,s11) : 0.178724095554
		(s4,h4) : 0.0241924637098
		(s5,s2) : 0.909121018409
		(s5,s7) : 0.289775949636
		(s5,s8) : 0.418751471096
		(s5,h5) : 0.0160069490613
		(s6,s2) : 0.503166785875
		(s6,s3) : 0.897303675045
		(s6,s7) : 0.511382874878
		(s6,h6) : 0.0517038834346
		(s7,s4) : 0.383823227379
		(s7,s5) : 0.298689247314
		(s7,s6) : 0.72616478551
		(s7,h7) : 0.0189892050113
		(s8,s5) : 0.735954852083
		(s8,s10) : 0.13276902975
		(s8,h8) : 0.0483926317651
		(s9,s3) : 0.865817180425
		(s9,s12) : 0.712828797878
		(s9,h9) : 0.0684502328813
		(s10,s4) : 0.0791077837705
		(s10,s8) : 0.173732247448
		(s10,s11) : 0.0634315166583
		(s10,h10) : 0.00828675092176
		(s11,s4) : 0.202433391816
		(s11,s10) : 0.0761073867625
		(s11,h11) : 0.0242986198604
		(s12,s2) : 0.1
		(s12,s9) : 0.633861294667
		(s12,h12) : 0.0391312491414
		(h1,s1) : 0.00179840180056
		(h2,s2) : 0.0487759093665
		(h3,s3) : 0.0323049657349
		(h4,s4) : 0.0362256818649
		(h5,s5) : 0.0424588964722
		(h6,s6) : 0.0794241646052
		(h7,s7) : 0.0281092768676
		(h8,s8) : 0.0757142328647
		(h9,s9) : 0.12068881202
		(h10,s10) : 0.00954628469411
		(h11,s11) : 0.0278540778578
		(h12,s12) : 0.15860651065
ecmp	8	
		(s1,s2) : 0.0173849518563
		(s1,h1) : 0.00192414565998
		(s2,s1) : 0.0191060976602
		(s2,s5) : 0.320444124155
		(s2,s6) : 0.402872213323
		(s2,s12) : 0.0983091125704
		(s2,h2) : 0.0372960686412
		(s3,s6) : 0.519579822071
		(s3,s9) : 0.387130195846
		(s3,h3) : 0.114314371068
		(s4,s7) : 0.510607445564
		(s4,s10) : 0.105563453991
		(s4,s11) : 0.177488642251
		(s4,h4) : 0.0213840521802
		(s5,s2) : 1.
		(s5,s7) : 0.326470245847
		(s5,s8) : 0.510395831996
		(s5,h5) : 0.0121952346209
		(s6,s2) : 0.469332633117
		(s6,s3) : 0.892204808695
		(s6,s7) : 0.469313600208
		(s6,h6) : 0.0539447240405
		(s7,s4) : 0.359346697155
		(s7,s5) : 0.301141758788
		(s7,s6) : 0.753094453741
		(s7,h7) : 0.0180519821478
		(s8,s5) : 0.708874571606
		(s8,s10) : 0.133515925845
		(s8,h8) : 0.0589021321432
		(s9,s3) : 0.849292135521
		(s9,s12) : 0.743493182088
		(s9,h9) : 0.0638048043105
		(s10,s4) : 0.0674060480214
		(s10,s8) : 0.185147216848
		(s10,s11) : 0.0662540406624
		(s10,h10) : 0.00824812849483
		(s11,s4) : 0.190378659013
		(s11,s10) : 0.0793264508409
		(s11,h11) : 0.0244520946059
		(s12,s2) : 0.1
		(s12,s9) : 0.599847701946
		(s12,h12) : 0.0383995302328
		(h1,s1) : 0.00173849518563
		(h2,s2) : 0.0501756662281
		(h3,s3) : 0.0308356784382
		(h4,s4) : 0.0389152079805
		(h5,s5) : 0.0631285167627
		(h6,s6) : 0.0692569973013
		(h7,s7) : 0.0285915241878
		(h8,s8) : 0.0732643757005
		(h9,s9) : 0.124064781061
		(h10,s10) : 0.00822251896567
		(h11,s11) : 0.0269705109854
		(h12,s12) : 0.151917768494
ecmp	9	
		(s1,s2) : 0.0175874086958
		(s1,h1) : 0.0017974576368
		(s2,s1) : 0.0178293248655
		(s2,s5) : 0.274010787251
		(s2,s6) : 0.378830897546
		(s2,s12) : 0.0914327352974
		(s2,h2) : 0.0355061656819
		(s3,s6) : 0.530109550286
		(s3,s9) : 0.3810686728
		(s3,h3) : 0.114288289248
		(s4,s7) : 0.475785903068
		(s4,s10) : 0.0822667565226
		(s4,s11) : 0.190272659597
		(s4,h4) : 0.0223771514901
		(s5,s2) : 0.893287554899
		(s5,s7) : 0.280904812451
		(s5,s8) : 0.361762245288
		(s5,h5) : 0.0110942212028
		(s6,s2) : 0.42243164907
		(s6,s3) : 0.838727203872
		(s6,s7) : 0.464206376812
		(s6,h6) : 0.0503985209219
		(s7,s4) : 0.379140122301
		(s7,s5) : 0.251760295846
		(s7,s6) : 0.700690654421
		(s7,h7) : 0.0170059426929
		(s8,s5) : 0.724109265429
		(s8,s10) : 0.138181127429
		(s8,h8) : 0.0406972720095
		(s9,s3) : 0.917646050436
		(s9,s12) : 0.718855070379
		(s9,h9) : 0.0667307147807
		(s10,s4) : 0.0675706173214
		(s10,s8) : 0.146317369385
		(s10,s11) : 0.0689517612011
		(s10,h10) : 0.00820287339433
		(s11,s4) : 0.202363278726
		(s11,s10) : 0.0716396973974
		(s11,h11) : 0.026017239655
		(s12,s2) : 0.1
		(s12,s9) : 0.666610434543
		(s12,h12) : 0.0390802873698
		(h1,s1) : 0.00175874086958
		(h2,s2) : 0.049675340679
		(h3,s3) : 0.0297687861259
		(h4,s4) : 0.0321565127886
		(h5,s5) : 0.0391815216651
		(h6,s6) : 0.0617474220228
		(h7,s7) : 0.0278671546697
		(h8,s8) : 0.0758008809463
		(h9,s9) : 0.125313131446
		(h10,s10) : 0.00720145842006
		(h11,s11) : 0.0274002976123
		(h12,s12) : 0.161329662314
ksp	0	
		(s1,s2) : 0.0233119475804
		(s1,h1) : 0.00640227184618
		(s2,s1) : 0.0640227184618
		(s2,s5) : 0.991391572203
		(s2,s6) : 0.829713913573
		(s2,s12) : 1.
		(s2,h2) : 0.0558686646314
		(s3,s6) : 0.963401493325
		(s3,s9) : 0.630454588014
		(s3,h3) : 0.0745322295712
		(s4,s7) : 0.610844765703
		(s4,s10) : 0.307306480972
		(s4,s11) : 0.253958832691
		(s4,h4) : 0.0312514718244
		(s5,s2) : 1.
		(s5,s7) : 0.994069518861
		(s5,s8) : 0.630618437941
		(s5,h5) : 0.0304739144079
		(s6,s2) : 0.917209805955
		(s6,s3) : 1.
		(s6,s7) : 1.
		(s6,h6) : 0.0541022583542
		(s7,s4) : 0.672305006727
		(s7,s5) : 0.891881606761
		(s7,s6) : 0.990147763838
		(s7,h7) : 0.0273535745879
		(s8,s5) : 0.773851092398
		(s8,s10) : 0.376781540691
		(s8,h8) : 0.0628495444229
		(s9,s3) : 1.
		(s9,s12) : 0.916491579847
		(s9,h9) : 0.0722883202763
		(s10,s4) : 0.285246285098
		(s10,s8) : 0.403784191453
		(s10,s11) : 0.158668809286
		(s10,h10) : 0.0145953061703
		(s11,s4) : 0.216838519765
		(s11,s10) : 0.191885236567
		(s11,h11) : 0.0300834623616
		(s12,s2) : 1.
		(s12,s9) : 0.990341561614
		(s12,h12) : 0.077136560832
		(h1,s1) : 0.00233119475804
		(h2,s2) : 0.0526968221901
		(h3,s3) : 0.0339178377052
		(h4,s4) : 0.0310234986019
		(h5,s5) : 0.0397954467873
		(h6,s6) : 0.078633758043
		(h7,s7) : 0.0222955838641
		(h8,s8) : 0.0744725447924
		(h9,s9) : 0.128122440552
		(h10,s10) : 0.011767908931
		(h11,s11) : 0.0296930737972
		(h12,s12) : 0.166776553347
ksp	1	
		(s1,s2) : 0.0233735915896
		(s1,h1) : 0.00910307937122
		(s2,s1) : 0.0910307937122
		(s2,s5) : 0.962099596824
		(s2,s6) : 0.792560110694
		(s2,s12) : 1.
		(s2,h2) : 0.0524019123884
		(s3,s6) : 0.978044687864
		(s3,s9) : 0.636835566734
		(s3,h3) : 0.0705180020584
		(s4,s7) : 0.576089100688
		(s4,s10) : 0.291295853679
		(s4,s11) : 0.251562839684
		(s4,h4) : 0.030335384507
		(s5,s2) : 1.
		(s5,s7) : 0.890180638084
		(s5,s8) : 0.579066223331
		(s5,h5) : 0.0290569035336
		(s6,s2) : 0.899483457435
		(s6,s3) : 0.970906807311
		(s6,s7) : 1.
		(s6,h6) : 0.0508090232391
		(s7,s4) : 0.655787359688
		(s7,s5) : 0.888126411115
		(s7,s6) : 0.904209310727
		(s7,h7) : 0.0266187468834
		(s8,s5) : 0.785852017155
		(s8,s10) : 0.356302537856
		(s8,h8) : 0.0575059868452
		(s9,s3) : 1.
		(s9,s12) : 0.924956244966
		(s9,h9) : 0.072672649128
		(s10,s4) : 0.257809264242
		(s10,s8) : 0.365506982578
		(s10,s11) : 0.160916860455
		(s10,h10) : 0.0146695155633
		(s11,s4) : 0.208967235169
		(s11,s10) : 0.173795970019
		(s11,h11) : 0.0315519057563
		(s12,s2) : 1.
		(s12,s9) : 0.990070674197
		(s12,h12) : 0.0797661327687
		(h1,s1) : 0.00233735915896
		(h2,s2) : 0.0474047552945
		(h3,s3) : 0.0349153467872
		(h4,s4) : 0.0299737780022
		(h5,s5) : 0.018722202292
		(h6,s6) : 0.0762916688385
		(h7,s7) : 0.0248040811592
		(h8,s8) : 0.0772641217555
		(h9,s9) : 0.128253530072
		(h10,s10) : 0.0109533901353
		(h11,s11) : 0.0285802562613
		(h12,s12) : 0.170428754346
ksp	2	
		(s1,s2) : 0.0204046686958
		(s1,h1) : 0.00672344316772
		(s2,s1) : 0.0670000318864
		(s2,s5) : 0.560057765417
		(s2,s6) : 0.471059590544
		(s2,s12) : 0.1
		(s2,h2) : 0.0435442118697
		(s3,s6) : 0.996805817546
		(s3,s9) : 0.609888055477
		(s3,h3) : 0.0530623252049
		(s4,s7) : 0.618487347751
		(s4,s10) : 0.267445313261
		(s4,s11) : 0.186209250617
		(s4,h4) : 0.02157607847
		(s5,s2) : 1.
		(s5,s7) : 0.688173419592
		(s5,s8) : 0.532968404635
		(s5,h5) : 0.0266464306169
		(s6,s2) : 0.965465502933
		(s6,s3) : 0.86994242062
		(s6,s7) : 0.868435322001
		(s6,h6) : 0.0395337827003
		(s7,s4) : 0.455039710013
		(s7,s5) : 0.938191843954
		(s7,s6) : 0.868821515615
		(s7,h7) : 0.0163412863631
		(s8,s5) : 0.849179438247
		(s8,s10) : 0.339198312653
		(s8,h8) : 0.0572081059888
		(s9,s3) : 1.
		(s9,s12) : 0.905899224079
		(s9,h9) : 0.0438995978535
		(s10,s4) : 0.26596517802
		(s10,s8) : 0.37566625771
		(s10,s11) : 0.148773997308
		(s10,h10) : 0.00878967302315
		(s11,s4) : 0.219976188927
		(s11,s10) : 0.188875119131
		(s11,h11) : 0.022413584517
		(s12,s2) : 0.1
		(s12,s9) : 0.540858981775
		(s12,h12) : 0.0374537395957
		(h1,s1) : 0.00204046686958
		(h2,s2) : 0.0495706485288
		(h3,s3) : 0.0348307693031
		(h4,s4) : 0.0344387839492
		(h5,s5) : 0.0334353764301
		(h6,s6) : 0.0767459364892
		(h7,s7) : 0.0245615405882
		(h8,s8) : 0.0850537977492
		(h9,s9) : 0.124140016213
		(h10,s10) : 0.00817788188947
		(h11,s11) : 0.0296669632062
		(h12,s12) : 0.177571901532
ksp	3	
		(s1,s2) : 0.0165237451763
		(s1,h1) : 0.00696437021637
		(s2,s1) : 0.0693906517129
		(s2,s5) : 0.513847062443
		(s2,s6) : 0.471829113979
		(s2,s12) : 0.1
		(s2,h2) : 0.0431543680795
		(s3,s6) : 0.99500119868
		(s3,s9) : 0.601814365213
		(s3,h3) : 0.0530115324079
		(s4,s7) : 0.601314768691
		(s4,s10) : 0.217718995265
		(s4,s11) : 0.160591573975
		(s4,h4) : 0.0224666304339
		(s5,s2) : 1.
		(s5,s7) : 0.644595412989
		(s5,s8) : 0.432295180557
		(s5,h5) : 0.0210992925157
		(s6,s2) : 0.91742861128
		(s6,s3) : 0.857679766143
		(s6,s7) : 0.818768913953
		(s6,h6) : 0.0421076877178
		(s7,s4) : 0.407393433341
		(s7,s5) : 0.887449865855
		(s7,s6) : 0.852388545083
		(s7,h7) : 0.0164188509264
		(s8,s5) : 0.874043063181
		(s8,s10) : 0.317671885085
		(s8,h8) : 0.0437037974677
		(s9,s3) : 1.
		(s9,s12) : 0.921805020057
		(s9,h9) : 0.0437961509992
		(s10,s4) : 0.254603622679
		(s10,s8) : 0.314205065514
		(s10,s11) : 0.135280432027
		(s10,h10) : 0.00848539314776
		(s11,s4) : 0.215989883468
		(s11,s10) : 0.177801029887
		(s11,h11) : 0.0205756732194
		(s12,s2) : 0.1
		(s12,s9) : 0.581469544916
		(s12,h12) : 0.038406504754
		(h1,s1) : 0.00165237451763
		(h2,s2) : 0.0511649509256
		(h3,s3) : 0.0332792896229
		(h4,s4) : 0.0323734398715
		(h5,s5) : 0.0196241677485
		(h6,s6) : 0.0692566527655
		(h7,s7) : 0.0241393103811
		(h8,s8) : 0.0880669417172
		(h9,s9) : 0.125026773886
		(h10,s10) : 0.00747206475732
		(h11,s11) : 0.0302360655832
		(h12,s12) : 0.18558862689
ksp	4	
		(s1,s2) : 0.0170575149761
		(s1,h1) : 0.0064381092087
		(s2,s1) : 0.0641482923957
		(s2,s5) : 0.500258718831
		(s2,s6) : 0.465579020528
		(s2,s12) : 0.1
		(s2,h2) : 0.0454859749614
		(s3,s6) : 0.992879872645
		(s3,s9) : 0.582688267763
		(s3,h3) : 0.0557503943453
		(s4,s7) : 0.596335792472
		(s4,s10) : 0.217063355686
		(s4,s11) : 0.163632001747
		(s4,h4) : 0.021571568556
		(s5,s2) : 1.
		(s5,s7) : 0.622966846781
		(s5,s8) : 0.432834956515
		(s5,h5) : 0.0194280609963
		(s6,s2) : 0.914395764457
		(s6,s3) : 0.85562654365
		(s6,s7) : 0.820120262146
		(s6,h6) : 0.0408417429451
		(s7,s4) : 0.401252849945
		(s7,s5) : 0.892008084414
		(s7,s6) : 0.832929907442
		(s7,h7) : 0.0171587661316
		(s8,s5) : 0.820755255075
		(s8,s10) : 0.309193605116
		(s8,h8) : 0.0437359616782
		(s9,s3) : 1.
		(s9,s12) : 0.902665376651
		(s9,h9) : 0.0421256963712
		(s10,s4) : 0.247243715315
		(s10,s8) : 0.312153493078
		(s10,s11) : 0.136587453741
		(s10,h10) : 0.00750619931166
		(s11,s4) : 0.207702967484
		(s11,s10) : 0.174771819571
		(s11,h11) : 0.0213399574221
		(s12,s2) : 0.1
		(s12,s9) : 0.564313957726
		(s12,h12) : 0.036228139514
		(h1,s1) : 0.00170575149761
		(h2,s2) : 0.048924567241
		(h3,s3) : 0.0322375531446
