# solver	iter	congestion-drop	stddev
raeke	18	0.192494	0.000000
raeke	19	0.203987	0.000000
raeke	20	0.208819	0.000000
raeke	21	0.186794	0.000000
raeke	22	0.204618	0.000000
raeke	23	0.209936	0.000000
semimcfecmp	0	0.077412	0.000000
semimcfecmp	1	0.071675	0.000000
semimcfecmp	2	0.169137	0.000000
semimcfecmp	3	0.133633	0.000000
semimcfecmp	4	0.093756	0.000000
semimcfecmp	5	0.119853	0.000000
semimcfecmp	6	0.086016	0.000000
semimcfecmp	7	0.090345	0.000000
semimcfecmp	8	0.111639	0.000000
semimcfecmp	9	0.129167	0.000000
semimcfecmp	10	0.136705	0.000000
semimcfecmp	11	0.142756	0.000000
semimcfecmp	12	0.166261	0.000000
semimcfecmp	13	0.172904	0.000000
semimcfecmp	14	0.175327	0.000000
semimcfecmp	15	0.135830	0.000000
semimcfecmp	16	0.135033	0.000000
semimcfecmp	17	0.183924	0.000000
semimcfecmp	18	0.192033	0.000000
semimcfecmp	19	0.204058	0.000000
semimcfecmp	20	0.208961	0.000000
semimcfecmp	21	0.186595	0.000000
semimcfecmp	22	0.205351	0.000000
semimcfecmp	23	0.209548	0.000000
semimcfksp	0	0.000000	0.000000
semimcfksp	1	0.000000	0.000000
semimcfksp	2	0.172067	0.000000
semimcfksp	3	0.133633	0.000000
semimcfksp	4	0.093756	0.000000
semimcfksp	5	0.119853	0.000000
semimcfksp	6	0.086016	0.000000
semimcfksp	7	0.090345	0.000000
semimcfksp	8	0.111639	0.000000
semimcfksp	9	0.129167	0.000000
semimcfksp	10	0.136705	0.000000
semimcfksp	11	0.142756	0.000000
semimcfksp	12	0.166261	0.000000
semimcfksp	13	0.172904	0.000000
semimcfksp	14	0.175327	0.000000
semimcfksp	15	0.135830	0.000000
semimcfksp	16	0.135033	0.000000
semimcfksp	17	0.183924	0.000000
semimcfksp	18	0.192033	0.000000
semimcfksp	19	0.204058	0.000000
semimcfksp	20	0.208961	0.000000
semimcfksp	21	0.186595	0.000000
semimcfksp	22	0.205351	0.000000
semimcfksp	23	0.209548	0.000000
semimcfmcf	0	0.000000	0.000000
semimcfmcf	1	0.000000	0.000000
semimcfmcf	2	0.193374	0.000000
semimcfmcf	3	0.136647	0.000000
semimcfmcf	4	0.093817	0.000000
semimcfmcf	5	0.119753	0.000000
semimcfmcf	6	0.085986	0.000000
semimcfmcf	7	0.090147	0.000000
semimcfmcf	8	0.111671	0.000000
semimcfmcf	9	0.129314	0.000000
semimcfmcf	10	0.136752	0.000000
semimcfmcf	11	0.144047	0.000000
semimcfmcf	12	0.181177	0.000000
semimcfmcf	13	0.190449	0.000000
semimcfmcf	14	0.196373	0.000000
semimcfmcf	15	0.141552	0.000000
semimcfmcf	16	0.137726	0.000000
semimcfmcf	17	0.209773	0.000000
semimcfmcf	18	0.221006	0.000000
semimcfmcf	19	0.236295	0.000000
semimcfmcf	20	0.243558	0.000000
semimcfmcf	21	0.212883	0.000000
semimcfmcf	22	0.241404	0.000000
semimcfmcf	23	0.249944	0.000000
semimcfmcfenv	0	0.000000	0.000000
semimcfmcfenv	1	0.000000	0.000000
semimcfmcfenv	2	0.193798	0.000000
semimcfmcfenv	3	0.137005	0.000000
semimcfmcfenv	4	0.093756	0.000000
semimcfmcfenv	5	0.119853	0.000000
semimcfmcfenv	6	0.086016	0.000000
semimcfmcfenv	7	0.090345	0.000000
semimcfmcfenv	8	0.111639	0.000000
semimcfmcfenv	9	0.129167	0.000000
semimcfmcfenv	10	0.136705	0.000000
semimcfmcfenv	11	0.146353	0.000000
semimcfmcfenv	12	0.182121	0.000000
semimcfmcfenv	13	0.191114	0.000000
semimcfmcfenv	14	0.197632	0.000000
semimcfmcfenv	15	0.142104	0.000000
semimcfmcfenv	16	0.138793	0.000000
semimcfmcfenv	17	0.210900	0.000000
semimcfmcfenv	18	0.221405	0.000000
semimcfmcfenv	19	0.237144	0.000000
semimcfmcfenv	20	0.244126	0.000000
semimcfmcfenv	21	0.213377	0.000000
semimcfmcfenv	22	0.243664	0.000000
semimcfmcfenv	23	0.250272	0.000000
semimcfraeke	0	0.000000	0.000000
semimcfraeke	1	0.000000	0.000000
semimcfraeke	2	0.172122	0.000000
semimcfraeke	3	0.133439	0.000000
semimcfraeke	4	0.093799	0.000000
semimcfraeke	5	0.120433	0.000000
semimcfraeke	6	0.085359	0.000000
semimcfraeke	7	0.090867	0.000000
semimcfraeke	8	0.111819	0.000000
semimcfraeke	9	0.129016	0.000000
semimcfraeke	10	0.136516	0.000000
semimcfraeke	11	0.142687	0.000000
semimcfraeke	12	0.166358	0.000000
semimcfraeke	13	0.172804	0.000000
semimcfraeke	14	0.175128	0.000000
semimcfraeke	15	0.136390	0.000000
semimcfraeke	16	0.134625	0.000000
semimcfraeke	17	0.183994	0.000000
semimcfraeke	18	0.192220	0.000000
semimcfraeke	19	0.203966	0.000000
semimcfraeke	20	0.208941	0.000000
semimcfraeke	21	0.186909	0.000000
semimcfraeke	22	0.205076	0.000000
semimcfraeke	23	0.209493	0.000000
semimcfvlb	0	0.000000	0.000000
semimcfvlb	1	0.000000	0.000000
semimcfvlb	2	0.171691	0.000000
semimcfvlb	3	0.133541	0.000000
semimcfvlb	4	0.094107	0.000000
semimcfvlb	5	0.119649	0.000000
semimcfvlb	6	0.085890	0.000000
semimcfvlb	7	0.090600	0.000000
semimcfvlb	8	0.111782	0.000000
semimcfvlb	9	0.128843	0.000000
semimcfvlb	10	0.136505	0.000000
semimcfvlb	11	0.142725	0.000000
semimcfvlb	12	0.166510	0.000000
semimcfvlb	13	0.172904	0.000000
semimcfvlb	14	0.175207	0.000000
semimcfvlb	15	0.135514	0.000000
semimcfvlb	16	0.135413	0.000000
semimcfvlb	17	0.184035	0.000000
semimcfvlb	18	0.191651	0.000000
semimcfvlb	19	0.203706	0.000000
semimcfvlb	20	0.209331	0.000000
semimcfvlb	21	0.186805	0.000000
semimcfvlb	22	0.205399	0.000000
semimcfvlb	23	0.208859	0.000000
spf	0	0.077412	0.000000
spf	1	0.071675	0.000000
spf	2	0.170412	0.000000
spf	3	0.125645	0.000000
spf	4	0.087601	0.000000
spf	5	0.112243	0.000000
spf	6	0.080328	0.000000
spf	7	0.084393	0.000000
spf	8	0.104411	0.000000
spf	9	0.121177	0.000000
spf	10	0.128456	0.000000
spf	11	0.134370	0.000000
spf	12	0.157192	0.000000
spf	13	0.163620	0.000000
spf	14	0.165980	0.000000
spf	15	0.127727	0.000000
spf	16	0.126920	0.000000
spf	17	0.174345	0.000000
spf	18	0.182212	0.000000
spf	19	0.193952	0.000000
spf	20	0.198756	0.000000
spf	21	0.176917	0.000000
spf	22	0.195512	0.000000
spf	23	0.199657	0.000000
vlb	0	0.064023	0.000000
vlb	1	0.055492	0.000000
vlb	2	0.169557	0.000000
vlb	3	0.126027	0.000000
vlb	4	0.087720	0.000000
vlb	5	0.112683	0.000000
vlb	6	0.080439	0.000000
vlb	7	0.084455	0.000000
vlb	8	0.103894	0.000000
vlb	9	0.121074	0.000000
vlb	10	0.127847	0.000000
vlb	11	0.136531	0.000000
vlb	12	0.156915	0.000000
vlb	13	0.163419	0.000000
vlb	14	0.167506	0.000000
vlb	15	0.127654	0.000000
vlb	16	0.126779	0.000000
vlb	17	0.172689	0.000000
vlb	18	0.182218	0.000000
vlb	19	0.193445	0.000000
vlb	20	0.199394	0.000000
vlb	21	0.175069	0.000000
vlb	22	0.193159	0.000000
vlb	23	0.199882	0.000000

