#solver	iter	latency-throughput
		4. : 0.506165227242
		5. : 0.604294429541
		6. : 0.684710230626
		7. : 0.70830306072
		8. : 0.719665067804
mcf	4	
		1. : 0.209268688822
		2. : 0.353109472188
		3. : 0.457231695472
		4. : 0.51970564425
		5. : 0.582770423541
		6. : 0.677768795925
		7. : 0.706288008448
		8. : 0.713282269516
mcf	5	
		1. : 0.2092730106
		2. : 0.373253672426
		3. : 0.477462702819
		4. : 0.523724406597
		5. : 0.604535764591
		6. : 0.702819945836
		7. : 0.728228596268
		8. : 0.733989323474
		9. : 0.735167537399
mcf	6	
		1. : 0.209916700732
		2. : 0.36437121006
		3. : 0.460281571162
		4. : 0.525413980428
		5. : 0.58638394153
		6. : 0.698932481458
		7. : 0.731131802564
		8. : 0.734398177434
mcf	7	
		1. : 0.202725758027
		2. : 0.32876215527
		3. : 0.399872421318
		4. : 0.475378627147
		5. : 0.553920907854
		6. : 0.68083274534
		7. : 0.724951482628
		8. : 0.727722467311
mcf	8	
		1. : 0.201767146921
		2. : 0.339676826544
		3. : 0.440988569206
		4. : 0.507632161499
		5. : 0.585374906723
		6. : 0.689394342224
		7. : 0.745310458918
		8. : 0.751370080548
mcf	9	
		1. : 0.207624163211
		2. : 0.372568160331
		3. : 0.462146436447
		4. : 0.514574099513
		5. : 0.576570317011
		6. : 0.674906209411
		7. : 0.715783646128
		8. : 0.719624158352
		9. : 0.719990237322
raeke	0	
		1. : 0.207498530838
		2. : 0.406308714478
		3. : 0.604485230098
		4. : 0.76772423374
		5. : 0.893372154023
		6. : 0.967939413973
		7. : 0.989315840066
		8. : 0.993221745997
		9. : 0.995692566938
		10. : 0.996431574371
raeke	1	
		1. : 0.204364261388
		2. : 0.400115661807
		3. : 0.594959355392
		4. : 0.757343604879
		5. : 0.886728392468
		6. : 0.96447657868
		7. : 0.986377429636
		8. : 0.98992872798
		9. : 0.992211893681
		10. : 0.992980380094
raeke	2	
		1. : 0.159417928798
		2. : 0.291837712854
		3. : 0.421645348069
		4. : 0.550658272754
		5. : 0.665981818424
		6. : 0.747142551876
		7. : 0.780166628164
		8. : 0.785523423568
		9. : 0.786511321675
		10. : 0.787200711905
raeke	3	
		1. : 0.161449084559
		2. : 0.292272880034
		3. : 0.418127198067
		4. : 0.544440644624
		5. : 0.658730876656
		6. : 0.742059587615
		7. : 0.775647378224
		8. : 0.780091459672
		9. : 0.78111263092
		10. : 0.781866159835
raeke	4	
		1. : 0.163386637857
		2. : 0.298451501261
		3. : 0.428531120127
		4. : 0.557596202404
		5. : 0.672309168671
		6. : 0.755573274026
		7. : 0.789832029531
		8. : 0.79413233733
		9. : 0.795132821215
		10. : 0.795848407377
raeke	5	
		1. : 0.169877608499
		2. : 0.305604141425
		3. : 0.441547373653
		4. : 0.57311311039
		5. : 0.689931086329
		6. : 0.770322561681
		7. : 0.804410987683
		8. : 0.809904485711
		9. : 0.810781821232
		10. : 0.811158093876
raeke	6	
		1. : 0.170881396047
		2. : 0.308734897244
		3. : 0.448076713171
		4. : 0.579822610326
		5. : 0.696088271913
		6. : 0.774492588044
		7. : 0.806069114264
		8. : 0.811170318203
		9. : 0.812079246616
		10. : 0.812404014321
raeke	7	
		1. : 0.171805930234
		2. : 0.30884203618
		3. : 0.447813675335
		4. : 0.580174368665
		5. : 0.696449951113
		6. : 0.775815802909
		7. : 0.808401642699
		8. : 0.813393718483
		9. : 0.814269118156
		10. : 0.814639106177
raeke	8	
		1. : 0.174639231252
		2. : 0.313397083013
		3. : 0.455519037506
		4. : 0.587818850237
		5. : 0.702178342977
		6. : 0.781094452105
		7. : 0.814381541968
		8. : 0.819709381902
		9. : 0.820599092436
		10. : 0.820941970673
raeke	9	
		1. : 0.173102394655
		2. : 0.308861329106
		3. : 0.443952518523
		4. : 0.575486288895
		5. : 0.693312562728
		6. : 0.776809905557
		7. : 0.811128282856
		8. : 0.81565595419
		9. : 0.816572388696
		10. : 0.816954917862
semimcfecmp	0	
		1. : 0.273570149543
		2. : 0.613609499418
		3. : 0.81092620977
		4. : 0.956517226375
		5. : 1.
semimcfecmp	1	
		1. : 0.270868530688
		2. : 0.606176920707
		3. : 0.801516574825
		4. : 0.95144250059
		5. : 0.999830325014
semimcfecmp	2	
		1. : 0.225446459961
		2. : 0.461092663827
		3. : 0.569744694565
		4. : 0.647988286203
		5. : 0.674105444438
semimcfecmp	3	
		1. : 0.229918779481
		2. : 0.466993199097
		3. : 0.56874569993
		4. : 0.647787806204
		5. : 0.674573987801
semimcfecmp	4	
		1. : 0.230040750372
		2. : 0.471999235228
		3. : 0.576005694322
		4. : 0.656289474387
		5. : 0.683006448369
semimcfecmp	5	
		1. : 0.230435538112
		2. : 0.470040636989
		3. : 0.580900405686
		4. : 0.656722505478
		5. : 0.682880901872
semimcfecmp	6	
		1. : 0.229842201998
		2. : 0.475530276148
		3. : 0.591758701088
		4. : 0.669121895278
		5. : 0.693238192387
semimcfecmp	7	
		1. : 0.230672638145
		2. : 0.47252984508
		3. : 0.587655466065
		4. : 0.66558640911
		5. : 0.690447399484
semimcfecmp	8	
		1. : 0.228226364964
		2. : 0.468950797206
		3. : 0.58774964114
		4. : 0.664937513825
		5. : 0.688682588466
semimcfecmp	9	
		1. : 0.232189218889
		2. : 0.472334746259
		3. : 0.580118673669
		4. : 0.659728605528
		5. : 0.687380382092
semimcfksp	0	
		1. : 0.228185395799
		2. : 0.486628060973
		3. : 0.636831585894
		4. : 0.732714605352
		5. : 0.914931501295
		6. : 0.972978624646
		7. : 0.997556268645
		8. : 0.998118836906
		9. : 1.
		10. : 1.
		11. : 1.
semimcfksp	1	
		1. : 0.216835000908
		2. : 0.423551997331
		3. : 0.60425254852
		4. : 0.755697771819
		5. : 0.877309712075
		6. : 0.961741111215
		7. : 0.988584499576
		8. : 0.997149483098
		9. : 1.
		10. : 1.
		11. : 1.
semimcfksp	2	
		1. : 0.157526559648
		2. : 0.290033333011
		3. : 0.426879358525
		4. : 0.563049428294
		5. : 0.713594289377
		6. : 0.786677482772
		7. : 0.810319742457
		8. : 0.810878601531
		9. : 0.812553660409
		10. : 0.812553660409
		11. : 0.812553660409
semimcfksp	3	
		1. : 0.171158416787
		2. : 0.315921861189
		3. : 0.460164100745
		4. : 0.592095605882
		5. : 0.72550166618
		6. : 0.790519483825
		7. : 0.80257760852
		8. : 0.803037437158
		9. : 0.803037437158
		10. : 0.803037437158
		11. : 0.803037437158
semimcfksp	4	
		1. : 0.176153992312
		2. : 0.322449605891
		3. : 0.457678786404
		4. : 0.599639031689
		5. : 0.735809144657
		6. : 0.800975624862
		7. : 0.812734538953
		8. : 0.813242647605
		9. : 0.815763735996
		10. : 0.815763735996
		11. : 0.815763735996
semimcfksp	5	
		1. : 0.175216062005
		2. : 0.317729860418
		3. : 0.442060843273
		4. : 0.57522998274
		5. : 0.717035031301
		6. : 0.803759633546
		7. : 0.824223045238
		8. : 0.825044958901
		9. : 0.826037604979
		10. : 0.826037604979
		11. : 0.826037604979
semimcfksp	6	
		1. : 0.176153944245
		2. : 0.334475167589
		3. : 0.470289651317
		4. : 0.601992126356
		5. : 0.735558311359
		6. : 0.817850431604
		7. : 0.828520591965
		8. : 0.829102630553
		9. : 0.829102630553
		10. : 0.829102630553
		11. : 0.829102630553
semimcfksp	7	
		1. : 0.177632450392
		2. : 0.328200469585
		3. : 0.467353269026
		4. : 0.600769562062
		5. : 0.731549969437
		6. : 0.811026570041
		7. : 0.828497075971
		8. : 0.830334547357
		9. : 0.830334547357
		10. : 0.830334547357
		11. : 0.830334547357
semimcfksp	8	
		1. : 0.17208181464
		2. : 0.333214986618
		3. : 0.497046202693
		4. : 0.622371994882
		5. : 0.747359947971
		6. : 0.815522169855
		7. : 0.830509839729
		8. : 0.830773392608
		9. : 0.830773392608
		10. : 0.831040472817
		11. : 0.831040472817
semimcfksp	9	
		1. : 0.187952150303
		2. : 0.338541360072
		3. : 0.470656403326
		4. : 0.603673925495
		5. : 0.743115391015
		6. : 0.820076208744
		7. : 0.833380905137
		8. : 0.833889923942
		9. : 0.833889923942
		10. : 0.833889923942
		11. : 0.833889923942
semimcfmcf	0	
		1. : 0.250237394853
		2. : 0.436677134587
		3. : 0.554312018174
		4. : 0.612459043798
		5. : 0.713569902633
		6. : 0.854354611472
		7. : 0.953645705578
		8. : 1.
semimcfmcf	1	
		1. : 0.248107739035
		2. : 0.439218323263
		3. : 0.549133799819
		4. : 0.607629635331
		5. : 0.708195097838
		6. : 0.85041470842
		7. : 0.950916174552
		8. : 1.
semimcfmcf	2	
		1. : 0.203166525707
		2. : 0.340494595107
		3. : 0.422721307164
		4. : 0.473498109564
		5. : 0.560230649208
		6. : 0.670831266857
		7. : 0.704576594252
		8. : 0.710497652077
semimcfmcf	3	
		1. : 0.209510100119
		2. : 0.355714269688
		3. : 0.425972228478
		4. : 0.475139553311
		5. : 0.562343385948
		6. : 0.660179193307
		7. : 0.692351717256
		8. : 0.69832867633
semimcfmcf	4	
		1. : 0.208752059068
		2. : 0.356951704031
		3. : 0.428989921322
		4. : 0.47935617023
		5. : 0.567336734988
		6. : 0.665665614288
		7. : 0.698946429909
		8. : 0.70478046608
semimcfmcf	5	
		1. : 0.209047465991
		2. : 0.348729514723
		3. : 0.4286847328
		4. : 0.479262097138
		5. : 0.563694218278
		6. : 0.669610518912
		7. : 0.704404697392
		8. : 0.710182279726
semimcfmcf	6	
		1. : 0.206508133273
		2. : 0.348891685178
		3. : 0.433225252959
		4. : 0.484505147451
		5. : 0.574060030806
		6. : 0.681730927821
		7. : 0.71639022643
		8. : 0.722241164921
semimcfmcf	7	
		1. : 0.209329501932
		2. : 0.347142420887
		3. : 0.431552382937
		4. : 0.483876401949
		5. : 0.567845723558
		6. : 0.677103940003
		7. : 0.711417867859
		8. : 0.717464525739
semimcfmcf	8	
		1. : 0.209607909439
		2. : 0.343739392302
		3. : 0.432951811661
		4. : 0.48586496148
		5. : 0.567247986704
		6. : 0.688272332422
		7. : 0.721295134404
		8. : 0.726882275469
semimcfmcf	9	
		1. : 0.213840594855
		2. : 0.354980440192
		3. : 0.431711713192
		4. : 0.484349434267
		5. : 0.568499503481
		6. : 0.675560596097
		7. : 0.707682710107
		8. : 0.713363362827
semimcfraeke	0	
		1. : 0.212371725441
		2. : 0.456083357206
		3. : 0.615776115067
		4. : 0.775877263865
		5. : 0.839633158411
		6. : 0.951553006955
		7. : 0.984378835559
		8. : 0.998118836906
		9. : 1.
		10. : 1.
semimcfraeke	1	
		1. : 0.21760118848
		2. : 0.408208994526
		3. : 0.598256049892
		4. : 0.764121892443
		5. : 0.859113900087
		6. : 0.948469488765
		7. : 0.971111355054
		8. : 1.
		9. : 1.
		10. : 1.
semimcfraeke	2	
		1. : 0.138619811257
		2. : 0.303622087815
		3. : 0.51891979495
		4. : 0.690266644527
		5. : 0.812874538041
		6. : 0.876930609657
		7. : 0.895557056482
		8. : 0.906700577224
		9. : 0.908691006141
		10. : 0.908691006141
semimcfraeke	3	
		1. : 0.142052589152
		2. : 0.314499388933
		3. : 0.531425569808
		4. : 0.70012147963
		5. : 0.829176026841
		6. : 0.883254966885
		7. : 0.908285702403
		8. : 0.91483508596
		9. : 0.916931198964
		10. : 0.916931198964
semimcfraeke	4	
		1. : 0.180124188019
		2. : 0.332552410375
		3. : 0.524244508948
		4. : 0.69743365635
		5. : 0.782505130876
		6. : 0.841223269325
		7. : 0.860861343101
		8. : 0.863336193761
		9. : 0.863815200555
		10. : 0.863815200555
semimcfraeke	5	
		1. : 0.146303245803
		2. : 0.330056398507
		3. : 0.53786775135
		4. : 0.727117088572
		5. : 0.85246874257
		6. : 0.903468226685
		7. : 0.921651619454
		8. : 0.93133098206
		9. : 0.931638702344
		10. : 0.931638702344
semimcfraeke	6	
		1. : 0.174929219872
		2. : 0.334057172543
		3. : 0.538803008308
		4. : 0.702936249646
		5. : 0.777299718216
		6. : 0.845072630447
		7. : 0.878691598138
		8. : 0.879242701865
		9. : 0.879242701865
		10. : 0.879242701865
semimcfraeke	7	
		1. : 0.143582961359
		2. : 0.328159262183
		3. : 0.527038586339
		4. : 0.726519394516
		5. : 0.870415503057
		6. : 0.90728094638
		7. : 0.927522121112
		8. : 0.927609049691
		9. : 0.928267113338
		10. : 0.928267113338
semimcfraeke	8	
		1. : 0.16090626697
		2. : 0.333364205933
		3. : 0.525287273842
		4. : 0.689659021103
		5. : 0.807631077874
		6. : 0.879222238909
		7. : 0.914865187011
		8. : 0.91951540624
		9. : 0.92013643675
		10. : 0.92013643675
semimcfraeke	9	
		1. : 0.179358032952
		2. : 0.31893162036
		3. : 0.514606440858
		4. : 0.672109438815
		5. : 0.740196923245
		6. : 0.825748727408
		7. : 0.854886230352
		8. : 0.856082580382
		9. : 0.856082580382
		10. : 0.856082580382
semimcfvlb	0	
		1. : 0.227105754229
		2. : 0.484512952386
		3. : 0.622728078316
		4. : 0.782531993947
		5. : 0.915085290969
		6. : 0.974690312805
		7. : 0.988893227193
		8. : 1.
		9. : 1.
		10. : 1.
semimcfvlb	1	
		1. : 0.224757915565
		2. : 0.424342131915
		3. : 0.606351178037
		4. : 0.78024406244
		5. : 0.893511946882
		6. : 0.95097426392
		7. : 0.979126826378
		8. : 0.990416845086
		9. : 1.
		10. : 1.
semimcfvlb	2	
		1. : 0.173638514867
		2. : 0.313962949282
		3. : 0.453989950211
		4. : 0.608251193964
		5. : 0.733075026067
		6. : 0.794577844583
		7. : 0.803674171759
		8. : 0.805531798068
		9. : 0.805531798068
		10. : 0.805531798068
semimcfvlb	3	
		1. : 0.172980034862
		2. : 0.327912531153
		3. : 0.455881840224
		4. : 0.5984267037
		5. : 0.716827179397
		6. : 0.78742851053
		7. : 0.793642369796
		8. : 0.795499391174
		9. : 0.797327773378
		10. : 0.797327773378
semimcfvlb	4	
		1. : 0.169108549494
		2. : 0.336504250287
		3. : 0.471224050535
		4. : 0.617802586807
		5. : 0.730981695399
		6. : 0.799109216348
		7. : 0.806546527638
		8. : 0.808371159783
		9. : 0.810110710773
		10. : 0.810110710773
semimcfvlb	5	
		1. : 0.178900089903
		2. : 0.331263531744
		3. : 0.473140868999
		4. : 0.623974861787
		5. : 0.740828255783
		6. : 0.811396116889
		7. : 0.820115467764
		8. : 0.821410069497
		9. : 0.821410069497
		10. : 0.821410069497
semimcfvlb	6	
		1. : 0.177126695057
		2. : 0.344491730342
		3. : 0.497751055998
		4. : 0.643689407496
		5. : 0.750441422204
		6. : 0.817489661344
		7. : 0.825632585422
		8. : 0.825737568249
		9. : 0.826763874403
		10. : 0.826763874403
semimcfvlb	7	
		1. : 0.184318281068
		2. : 0.339559694939
		3. : 0.494290185846
		4. : 0.637776552433
		5. : 0.759446911787
		6. : 0.823186833884
		7. : 0.829744764833
		8. : 0.829744764833
		9. : 0.829744764833
		10. : 0.829744764833
semimcfvlb	8	
		1. : 0.185272245989
		2. : 0.351775816149
		3. : 0.513043958149
		4. : 0.650846638057
		5. : 0.765483023018
		6. : 0.825506925073
		7. : 0.831533659769
		8. : 0.83165786857
		9. : 0.83227889908
		10. : 0.83227889908
semimcfvlb	9	
		1. : 0.185903806989
		2. : 0.340804201518
		3. : 0.486308936207
		4. : 0.635531771577
		5. : 0.751446692097
		6. : 0.816014546228
		7. : 0.824978835077
		8. : 0.826257530604
		9. : 0.826936027397
		10. : 0.826936027397
spf	0	
		1. : 0.273570149543
		2. : 0.613609499418
		3. : 0.81092620977
		4. : 0.956517226375
		5. : 1.
spf	1	
		1. : 0.270868530688
		2. : 0.606176920707
		3. : 0.801516574825
		4. : 0.95144250059
		5. : 0.999830325014
spf	2	
		1. : 0.225446459961
		2. : 0.461092663827
		3. : 0.569744694565
		4. : 0.647988286203
		5. : 0.674105444438
spf	3	
		1. : 0.229918779481
		2. : 0.466993199097
		3. : 0.56874569993
		4. : 0.647787806204
		5. : 0.674573987801
spf	4	
		1. : 0.230040750372
		2. : 0.471999235228
		3. : 0.576005694322
		4. : 0.656289474387
		5. : 0.683006448369
spf	5	
		1. : 0.230435538112
		2. : 0.470040636989
		3. : 0.580900405686
		4. : 0.656722505478
		5. : 0.682880901872
spf	6	
		1. : 0.229842201998
		2. : 0.475530276148
		3. : 0.591758701088
		4. : 0.669121895278
		5. : 0.693238192387
spf	7	
		1. : 0.230672638145
		2. : 0.47252984508
		3. : 0.587655466065
		4. : 0.66558640911
		5. : 0.690447399484
spf	8	
		1. : 0.228226364964
		2. : 0.468950797206
		3. : 0.58774964114
		4. : 0.664937513825
		5. : 0.688682588466
spf	9	
		1. : 0.232189218889
		2. : 0.472334746259
		3. : 0.580118673669
		4. : 0.659728605528
		5. : 0.687380382092
vlb	0	
		1. : 0.18346391677
		2. : 0.361403152193
		3. : 0.552836437932
		4. : 0.730886850319
		5. : 0.840757272494
		6. : 0.900730121908
		7. : 0.921189504814
		8. : 0.932521514898
		9. : 0.940555125959
		10. : 0.940829756824
vlb	1	
		1. : 0.182903834923
		2. : 0.359771645743
		3. : 0.548490190484
		4. : 0.727641925439
		5. : 0.843290920754
		6. : 0.90868902155
		7. : 0.929593652538
		8. : 0.943234652193
		9. : 0.951895367642
		10. : 0.955433025432
vlb	2	
		1. : 0.161937357081
		2. : 0.293780469958
		3. : 0.430287886148
		4. : 0.568770331325
		5. : 0.683748761626
		6. : 0.760205251037
		7. : 0.774981969551
		8. : 0.781993450335
		9. : 0.78383963095
		10. : 0.784243486092
vlb	3	
		1. : 0.16422076304
		2. : 0.294522803738
		3. : 0.430158615883
		4. : 0.568375286278
		5. : 0.680499065116
		6. : 0.754844733788
		7. : 0.767458688014
		8. : 0.773226876819
		9. : 0.775109408984
		10. : 0.776007484666
vlb	4	
		1. : 0.162769057038
		2. : 0.297681725339
		3. : 0.431665376134
		4. : 0.569554946522
		5. : 0.685415400229
		6. : 0.765964736752
		7. : 0.779615753552
		8. : 0.787789989783
		9. : 0.789537441718
		10. : 0.789552864734
vlb	5	
		1. : 0.171738117852
		2. : 0.305942691239
		3. : 0.450121657065
		4. : 0.596520986112
		5. : 0.711676525853
		6. : 0.781807160395
		7. : 0.795960963878
		8. : 0.800479576909
		9. : 0.803315559269
		10. : 0.803323987965
vlb	6	
		1. : 0.169919433462
		2. : 0.310223898877
		3. : 0.459338723647
		4. : 0.602921925648
		5. : 0.718964668211
		6. : 0.785411563159
		7. : 0.799138597766
		8. : 0.801259235991
		9. : 0.805396605498
		10. : 0.805414655748
vlb	7	
		1. : 0.173033538338
		2. : 0.308129017211
		3. : 0.452345653105
		4. : 0.598509366709
		5. : 0.71279296256
		6. : 0.785709035384
		7. : 0.800527341523
		8. : 0.806869825808
		9. : 0.810348796897
		10. : 0.810357768437
vlb	8	
		1. : 0.177571082275
		2. : 0.317402636032
		3. : 0.465020195496
		4. : 0.603365147986
		5. : 0.711348053064
		6. : 0.783799771409
		7. : 0.801556661002
		8. : 0.809738533171
		9. : 0.813595991556
		10. : 0.814444272466
vlb	9	
		1. : 0.171932724359
		2. : 0.306280268227
		3. : 0.45102736177
		4. : 0.596727927758
		5. : 0.712909731619
		6. : 0.784400067516
		7. : 0.798545980455
		8. : 0.8026215089
		9. : 0.807396429919
		10. : 0.808019020521

