# solver	iter	congestion-drop	stddev
raeke	18	0.181649	0.000000
raeke	19	0.193276	0.000000
raeke	20	0.198042	0.000000
raeke	21	0.176375	0.000000
raeke	22	0.194653	0.000000
raeke	23	0.198759	0.000000
semimcfecmp	0	0.077412	0.000000
semimcfecmp	1	0.071675	0.000000
semimcfecmp	2	0.000000	0.000000
semimcfecmp	3	0.000000	0.000000
semimcfecmp	4	0.000000	0.000000
semimcfecmp	5	0.000000	0.000000
semimcfecmp	6	0.000000	0.000000
semimcfecmp	7	0.000000	0.000000
semimcfecmp	8	0.000000	0.000000
semimcfecmp	9	0.000000	0.000000
semimcfecmp	10	0.000000	0.000000
semimcfecmp	11	0.000000	0.000000
semimcfecmp	12	0.000000	0.000000
semimcfecmp	13	0.000000	0.000000
semimcfecmp	14	0.000000	0.000000
semimcfecmp	15	0.000000	0.000000
semimcfecmp	16	0.000000	0.000000
semimcfecmp	17	0.000000	0.000000
semimcfecmp	18	0.000000	0.000000
semimcfecmp	19	0.000000	0.000000
semimcfecmp	20	0.000000	0.000000
semimcfecmp	21	0.000000	0.000000
semimcfecmp	22	0.000000	0.000000
semimcfecmp	23	0.000000	0.000000
semimcfksp	0	0.000000	0.000000
semimcfksp	1	0.000000	0.000000
semimcfksp	2	0.171919	0.000000
semimcfksp	3	0.127414	0.000000
semimcfksp	4	0.089537	0.000000
semimcfksp	5	0.115470	0.000000
semimcfksp	6	0.083213	0.000000
semimcfksp	7	0.085984	0.000000
semimcfksp	8	0.107512	0.000000
semimcfksp	9	0.123147	0.000000
semimcfksp	10	0.130312	0.000000
semimcfksp	11	0.136084	0.000000
semimcfksp	12	0.160150	0.000000
semimcfksp	13	0.164720	0.000000
semimcfksp	14	0.167841	0.000000
semimcfksp	15	0.130764	0.000000
semimcfksp	16	0.130002	0.000000
semimcfksp	17	0.177316	0.000000
semimcfksp	18	0.183014	0.000000
semimcfksp	19	0.195753	0.000000
semimcfksp	20	0.200644	0.000000
semimcfksp	21	0.178543	0.000000
semimcfksp	22	0.197332	0.000000
semimcfksp	23	0.201494	0.000000
semimcfmcf	0	0.000000	0.000000
semimcfmcf	1	0.000000	0.000000
semimcfmcf	2	0.000000	0.000000
semimcfmcf	3	0.000000	0.000000
semimcfmcf	4	0.000000	0.000000
semimcfmcf	5	0.000000	0.000000
semimcfmcf	6	0.000000	0.000000
semimcfmcf	7	0.000000	0.000000
semimcfmcf	8	0.000000	0.000000
semimcfmcf	9	0.000000	0.000000
semimcfmcf	10	0.000000	0.000000
semimcfmcf	11	0.000000	0.000000
semimcfmcf	12	0.000000	0.000000
semimcfmcf	13	0.000000	0.000000
semimcfmcf	14	0.000000	0.000000
semimcfmcf	15	0.000000	0.000000
semimcfmcf	16	0.000000	0.000000
semimcfmcf	17	0.000000	0.000000
semimcfmcf	18	0.000000	0.000000
semimcfmcf	19	0.000000	0.000000
semimcfmcf	20	0.000000	0.000000
semimcfmcf	21	0.000000	0.000000
semimcfmcf	22	0.000000	0.000000
semimcfmcf	23	0.000000	0.000000
semimcfmcfenv	0	0.000000	0.000000
semimcfmcfenv	1	0.000000	0.000000
semimcfmcfenv	2	0.000000	0.000000
semimcfmcfenv	3	0.000000	0.000000
semimcfmcfenv	4	0.000000	0.000000
semimcfmcfenv	5	0.000000	0.000000
semimcfmcfenv	6	0.000000	0.000000
semimcfmcfenv	7	0.000000	0.000000
semimcfmcfenv	8	0.000000	0.000000
semimcfmcfenv	9	0.000000	0.000000
semimcfmcfenv	10	0.000000	0.000000
semimcfmcfenv	11	0.000000	0.000000
semimcfmcfenv	12	0.000000	0.000000
semimcfmcfenv	13	0.000000	0.000000
semimcfmcfenv	14	0.000000	0.000000
semimcfmcfenv	15	0.000000	0.000000
semimcfmcfenv	16	0.000000	0.000000
semimcfmcfenv	17	0.000000	0.000000
semimcfmcfenv	18	0.000000	0.000000
semimcfmcfenv	19	0.000000	0.000000
semimcfmcfenv	20	0.000000	0.000000
semimcfmcfenv	21	0.000000	0.000000
semimcfmcfenv	22	0.000000	0.000000
semimcfmcfenv	23	0.000000	0.000000
semimcfraeke	0	0.000000	0.000000
semimcfraeke	1	0.000000	0.000000
semimcfraeke	2	0.171417	0.000000
semimcfraeke	3	0.126664	0.000000
semimcfraeke	4	0.087980	0.000000
semimcfraeke	5	0.114435	0.000000
semimcfraeke	6	0.081700	0.000000
semimcfraeke	7	0.085006	0.000000
semimcfraeke	8	0.106763	0.000000
semimcfraeke	9	0.122230	0.000000
semimcfraeke	10	0.129540	0.000000
semimcfraeke	11	0.135336	0.000000
semimcfraeke	12	0.159437	0.000000
semimcfraeke	13	0.164546	0.000000
semimcfraeke	14	0.168245	0.000000
semimcfraeke	15	0.129952	0.000000
semimcfraeke	16	0.129163	0.000000
semimcfraeke	17	0.176592	0.000000
semimcfraeke	18	0.183175	0.000000
semimcfraeke	19	0.194870	0.000000
semimcfraeke	20	0.199620	0.000000
semimcfraeke	21	0.177946	0.000000
semimcfraeke	22	0.196174	0.000000
semimcfraeke	23	0.200251	0.000000
semimcfvlb	0	0.000000	0.000000
semimcfvlb	1	0.000000	0.000000
semimcfvlb	2	0.171341	0.000000
semimcfvlb	3	0.126817	0.000000
semimcfvlb	4	0.088919	0.000000
semimcfvlb	5	0.113345	0.000000
semimcfvlb	6	0.081119	0.000000
semimcfvlb	7	0.085645	0.000000
semimcfvlb	8	0.105710	0.000000
semimcfvlb	9	0.122400	0.000000
semimcfvlb	10	0.129586	0.000000
semimcfvlb	11	0.135364	0.000000
semimcfvlb	12	0.158065	0.000000
semimcfvlb	13	0.164472	0.000000
semimcfvlb	14	0.166902	0.000000
semimcfvlb	15	0.128843	0.000000
semimcfvlb	16	0.128065	0.000000
semimcfvlb	17	0.175380	0.000000
semimcfvlb	18	0.183216	0.000000
semimcfvlb	19	0.194945	0.000000
semimcfvlb	20	0.199783	0.000000
semimcfvlb	21	0.177918	0.000000
semimcfvlb	22	0.196372	0.000000
semimcfvlb	23	0.200535	0.000000
spf	0	0.077412	0.000000
spf	1	0.071675	0.000000
spf	2	0.001980	0.000000
spf	3	0.000557	0.000000
spf	4	0.000000	0.000000
spf	5	0.000114	0.000000
spf	6	0.000000	0.000000
spf	7	0.000000	0.000000
spf	8	0.000000	0.000000
spf	9	0.000304	0.000000
spf	10	0.000494	0.000000
spf	11	0.000719	0.000000
spf	12	0.001442	0.000000
spf	13	0.001627	0.000000
spf	14	0.001702	0.000000
spf	15	0.000558	0.000000
spf	16	0.000505	0.000000
spf	17	0.001970	0.000000
spf	18	0.002219	0.000000
spf	19	0.002546	0.000000
spf	20	0.002660	0.000000
spf	21	0.002032	0.000000
spf	22	0.002739	0.000000
spf	23	0.002852	0.000000
vlb	0	0.059057	0.000000
vlb	1	0.053037	0.000000
vlb	2	0.170701	0.000000
vlb	3	0.126435	0.000000
vlb	4	0.088521	0.000000
vlb	5	0.113366	0.000000
vlb	6	0.081235	0.000000
vlb	7	0.085335	0.000000
vlb	8	0.105602	0.000000
vlb	9	0.122174	0.000000
vlb	10	0.130891	0.000000
vlb	11	0.135200	0.000000
vlb	12	0.157456	0.000000
vlb	13	0.164399	0.000000
vlb	14	0.166053	0.000000
vlb	15	0.128574	0.000000
vlb	16	0.127765	0.000000
vlb	17	0.175907	0.000000
vlb	18	0.182842	0.000000
vlb	19	0.194601	0.000000
vlb	20	0.200385	0.000000
vlb	21	0.177314	0.000000
vlb	22	0.195866	0.000000
vlb	23	0.200898	0.000000

