# solver	iter	edge-congestion
		(h12,s12) : 0.0780695157105
ecmp	5	
		(s1,s2) : 0.00696708997772
		(s1,h1) : 0.00144333023069
		(s2,s1) : 0.0144333023069
		(s2,s5) : 0.24232205879
		(s2,s6) : 0.30636387115
		(s2,s12) : 0.0481379952363
		(s2,h2) : 0.0259426015407
		(s3,s6) : 0.633722501414
		(s3,s9) : 0.46162391973
		(s3,h3) : 0.0505771501671
		(s4,s7) : 0.25028393619
		(s4,s10) : 0.0514265399284
		(s4,s11) : 0.12275523906
		(s4,h4) : 0.0124017801929
		(s5,s2) : 0.302563042958
		(s5,s7) : 0.205156801617
		(s5,s8) : 0.314901614828
		(s5,h5) : 0.0131153786203
		(s6,s2) : 0.320508121437
		(s6,s3) : 0.700153043534
		(s6,s7) : 0.403530462154
		(s6,h6) : 0.029758034544
		(s7,s4) : 0.242142497745
		(s7,s5) : 0.193166488766
		(s7,s6) : 0.434927445915
		(s7,h7) : 0.0113851284862
		(s8,s5) : 0.327897399832
		(s8,s10) : 0.0662656763718
		(s8,h8) : 0.0339258350244
		(s9,s3) : 0.760396902025
		(s9,s12) : 0.388501906936
		(s9,h9) : 0.0408733370935
		(s10,s4) : 0.0356478646312
		(s10,s8) : 0.0631354363959
		(s10,s11) : 0.0349110766018
		(s10,h10) : 0.0048671338373
		(s11,s4) : 0.11356544815
		(s11,s10) : 0.0334542854277
		(s11,h11) : 0.0157666315661
		(s12,s2) : 0.0702986578349
		(s12,s9) : 0.622925259227
		(s12,h12) : 0.037984049446
		(h1,s1) : 0.000696708997772
		(h2,s2) : 0.0228602304459
		(h3,s3) : 0.0151022931105
		(h4,s4) : 0.0157672576963
		(h5,s5) : 0.0188932413014
		(h6,s6) : 0.0355573145909
		(h7,s7) : 0.0128205009021
		(h8,s8) : 0.0354839504842
		(h9,s9) : 0.0560722213451
		(h10,s10) : 0.00309580723863
		(h11,s11) : 0.0147019733577
		(h12,s12) : 0.0719354338622
ecmp	6	
		(s1,s2) : 0.00688189396399
		(s1,h1) : 0.0012937448278
		(s2,s1) : 0.012937448278
		(s2,s5) : 0.271085871529
		(s2,s6) : 0.328056157657
		(s2,s12) : 0.0477545442398
		(s2,h2) : 0.0278930344509
		(s3,s6) : 0.6502266449
		(s3,s9) : 0.468515942463
		(s3,h3) : 0.052313931845
		(s4,s7) : 0.267368523247
		(s4,s10) : 0.0597189236961
		(s4,s11) : 0.115417065819
		(s4,h4) : 0.0133421021159
		(s5,s2) : 0.306236375777
		(s5,s7) : 0.205086923806
		(s5,s8) : 0.356259436702
		(s5,h5) : 0.0134766714438
		(s6,s2) : 0.344329012812
		(s6,s3) : 0.728346509081
		(s6,s7) : 0.41651686471
		(s6,h6) : 0.0325377237914
		(s7,s4) : 0.244046675763
		(s7,s5) : 0.208853785204
		(s7,s6) : 0.447675005706
		(s7,h7) : 0.011195052406
		(s8,s5) : 0.331339021257
		(s8,s10) : 0.0661105660739
		(s8,h8) : 0.0389149939551
		(s9,s3) : 0.760145448943
		(s9,s12) : 0.375560316411
		(s9,h9) : 0.0410781143217
		(s10,s4) : 0.0508312771026
		(s10,s8) : 0.0756025923325
		(s10,s11) : 0.0334392356482
		(s10,h10) : 0.00520120336447
		(s11,s4) : 0.0977330476878
		(s11,s10) : 0.0308236780138
		(s11,h11) : 0.0148856301468
		(s12,s2) : 0.0706744849366
		(s12,s9) : 0.596682006109
		(s12,h12) : 0.0362510666519
		(h1,s1) : 0.000688189396399
		(h2,s2) : 0.0268256156232
		(h3,s3) : 0.0163817321852
		(h4,s4) : 0.0183868068233
		(h5,s5) : 0.0189677991429
		(h6,s6) : 0.039743557373
		(h7,s7) : 0.0126651732321
		(h8,s8) : 0.0354183962983
		(h9,s9) : 0.0570238164328
		(h10,s10) : 0.0055016143446
		(h11,s11) : 0.0128556725702
		(h12,s12) : 0.0689867482358
ecmp	7	
		(s1,s2) : 0.00839641186903
		(s1,h1) : 0.0014094439526
		(s2,s1) : 0.014094439526
		(s2,s5) : 0.24864085652
		(s2,s6) : 0.306123733776
		(s2,s12) : 0.0483093139475
		(s2,h2) : 0.0260661589543
		(s3,s6) : 0.642633814512
		(s3,s9) : 0.477041000817
		(s3,h3) : 0.0511420834353
		(s4,s7) : 0.259666627845
		(s4,s10) : 0.0594091316989
		(s4,s11) : 0.111372587172
		(s4,h4) : 0.0143301423838
		(s5,s2) : 0.304262227373
		(s5,s7) : 0.207192572555
		(s5,s8) : 0.344942459563
		(s5,h5) : 0.0114449594649
		(s6,s2) : 0.328525997574
		(s6,s3) : 0.720806282743
		(s6,s7) : 0.413653066885
		(s6,h6) : 0.0309232543942
		(s7,s4) : 0.249666900774
		(s7,s5) : 0.199853922481
		(s7,s6) : 0.450734061439
		(s7,h7) : 0.0112591881351
		(s8,s5) : 0.323168814111
		(s8,s10) : 0.0663845148751
		(s8,h8) : 0.0376366833113
		(s9,s3) : 0.759266383757
		(s9,s12) : 0.384307619769
		(s9,h9) : 0.0422724984495
		(s10,s4) : 0.0474078116583
		(s10,s8) : 0.0707577530598
		(s10,s11) : 0.0317157583292
		(s10,h10) : 0.00535814205526
		(s11,s4) : 0.102748530603
		(s11,s10) : 0.0314157430371
		(s11,h11) : 0.0143088345501
		(s12,s2) : 0.069000030449
		(s12,s9) : 0.602524652044
		(s12,h12) : 0.0374326035789
		(h1,s1) : 0.000839641186903
		(h2,s2) : 0.0226213691138
		(h3,s3) : 0.0161524828674
		(h4,s4) : 0.0174483162561
		(h5,s5) : 0.0197735232952
		(h6,s6) : 0.0381536045121
		(h7,s7) : 0.0135442582797
		(h8,s8) : 0.0349663314434
		(h9,s9) : 0.0565064411966
		(h10,s10) : 0.00460298209959
		(h11,s11) : 0.013416427364
		(h12,s12) : 0.069455186197
ecmp	8	
		(s1,s2) : 0.00813302517863
		(s1,h1) : 0.00132377603639
		(s2,s1) : 0.0132377603639
		(s2,s5) : 0.261603315663
		(s2,s6) : 0.326870685381
		(s2,s12) : 0.0495566850861
		(s2,h2) : 0.0269483044429
		(s3,s6) : 0.640734342181
		(s3,s9) : 0.467465605171
		(s3,h3) : 0.051612206753
		(s4,s7) : 0.256239342538
		(s4,s10) : 0.0645240843399
		(s4,s11) : 0.109368294481
		(s4,h4) : 0.0125410305078
		(s5,s2) : 0.342383672287
		(s5,s7) : 0.233417477028
		(s5,s8) : 0.414432387563
		(s5,h5) : 0.00874912894682
		(s6,s2) : 0.327895199538
		(s6,s3) : 0.724958580104
		(s6,s7) : 0.391057349236
		(s6,h6) : 0.0317930825056
		(s7,s4) : 0.231466798335
		(s7,s5) : 0.207559659663
		(s7,s6) : 0.470389071384
		(s7,h7) : 0.0105909598143
		(s8,s5) : 0.312441123129
		(s8,s10) : 0.0667579629227
		(s8,h8) : 0.0452461410836
		(s9,s3) : 0.755894250417
		(s9,s12) : 0.385112958645
		(s9,h9) : 0.0405984538695
		(s10,s4) : 0.0402746839339
		(s10,s8) : 0.0784194839941
		(s10,s11) : 0.0331270203312
		(s10,h10) : 0.00527839252698
		(s11,s4) : 0.0966291684823
		(s11,s10) : 0.0334239231923
		(s11,h11) : 0.0142495314812
		(s12,s2) : 0.0693483943292
		(s12,s9) : 0.576761956907
		(s12,h12) : 0.0371072472087
		(h1,s1) : 0.000813302517863
		(h2,s2) : 0.0233169395212
		(h3,s3) : 0.0154178392191
		(h4,s4) : 0.018768264942
		(h5,s5) : 0.0294782305698
		(h6,s6) : 0.0333098542977
		(h7,s7) : 0.0137926691845
		(h8,s8) : 0.0338297351598
		(h9,s9) : 0.0578223205127
		(h10,s10) : 0.00396894414956
		(h11,s11) : 0.0130053091675
		(h12,s12) : 0.0664127426633
ecmp	9	
		(s1,s2) : 0.00820243465995
		(s1,h1) : 0.00128678802291
		(s2,s1) : 0.0128678802291
		(s2,s5) : 0.219562438816
		(s2,s6) : 0.309122606708
		(s2,s12) : 0.0457163676487
		(s2,h2) : 0.0269004514661
		(s3,s6) : 0.635793891361
		(s3,s9) : 0.443145484405
		(s3,h3) : 0.0506983054764
		(s4,s7) : 0.239351860201
		(s4,s10) : 0.0543725018212
		(s4,s11) : 0.120257687229
		(s4,h4) : 0.0133766913965
		(s5,s2) : 0.30269023376
		(s5,s7) : 0.201362849601
		(s5,s8) : 0.307496724374
		(s5,h5) : 0.00818038349466
		(s6,s2) : 0.301978053598
		(s6,s3) : 0.676546386706
		(s6,s7) : 0.385146224594
		(s6,h6) : 0.0303231754171
		(s7,s4) : 0.250923700733
		(s7,s5) : 0.170464469356
		(s7,s6) : 0.433943485648
		(s7,h7) : 0.0101882374078
		(s8,s5) : 0.319484600545
		(s8,s10) : 0.0690905637145
		(s8,h8) : 0.032889777552
		(s9,s3) : 0.770515519707
		(s9,s12) : 0.371916662937
		(s9,h9) : 0.0414899720091
		(s10,s4) : 0.0397831465787
		(s10,s8) : 0.059415642507
		(s10,s11) : 0.0344758806006
		(s10,h10) : 0.00540283283395
		(s11,s4) : 0.102692746157
		(s11,s10) : 0.0292717192571
		(s11,h11) : 0.0154733567829
		(s12,s2) : 0.0687657197053
		(s12,s9) : 0.61740734331
		(s12,h12) : 0.0359122088545
		(h1,s1) : 0.000820243465995
		(h2,s2) : 0.0229919042781
		(h3,s3) : 0.014884393063
		(h4,s4) : 0.0154909797034
		(h5,s5) : 0.0182404591684
		(h6,s6) : 0.0296671958687
		(h7,s7) : 0.0134300560257
		(h8,s8) : 0.0350000145612
		(h9,s9) : 0.0588243827589
		(h10,s10) : 0.0034726266897
		(h11,s11) : 0.0131964465414
		(h12,s12) : 0.0708682061213
ksp	0	
		(s1,s2) : 0.0116559737902
		(s1,h1) : 0.00320113592309
		(s2,s1) : 0.0320113592309
		(s2,s5) : 0.846022994648
		(s2,s6) : 0.566993684435
		(s2,s12) : 0.640891847899
		(s2,h2) : 0.0369449273546
		(s3,s6) : 0.625618742017
		(s3,s9) : 0.445215101288
		(s3,h3) : 0.0582356943824
		(s4,s7) : 0.62935111499
		(s4,s10) : 0.399496540674
		(s4,s11) : 0.219010838457
		(s4,h4) : 0.0156257359122
		(s5,s2) : 0.762684161695
		(s5,s7) : 0.539237885295
		(s5,s8) : 0.662706060962
		(s5,h5) : 0.015236957204
		(s6,s2) : 0.475765087066
		(s6,s3) : 0.793470187954
		(s6,s7) : 0.833489854509
		(s6,h6) : 0.0336447414994
		(s7,s4) : 0.623604745401
		(s7,s5) : 0.499792827919
		(s7,s6) : 0.853391327855
		(s7,h7) : 0.013676787294
		(s8,s5) : 0.572204623488
		(s8,s10) : 0.549037840687
		(s8,h8) : 0.0439888996715
		(s9,s3) : 0.690131410649
		(s9,s12) : 0.495282165914
		(s9,h9) : 0.0457381841051
		(s10,s4) : 0.417751367943
		(s10,s8) : 0.526062675966
		(s10,s11) : 0.200952391853
		(s10,h10) : 0.00729765308515
		(s11,s4) : 0.20764224689
		(s11,s10) : 0.210369040598
		(s11,h11) : 0.0150417311808
		(s12,s2) : 0.941779826257
		(s12,s9) : 0.556968113566
		(s12,h12) : 0.0471308840727
		(h1,s1) : 0.00116559737902
		(h2,s2) : 0.026348411095
		(h3,s3) : 0.0169589188526
		(h4,s4) : 0.015511749301
		(h5,s5) : 0.0198977233936
		(h6,s6) : 0.0393168790215
		(h7,s7) : 0.0111477919321
		(h8,s8) : 0.0372362723962
		(h9,s9) : 0.0640612202761
		(h10,s10) : 0.00588395446551
		(h11,s11) : 0.0148465368986
		(h12,s12) : 0.0833882766737
ksp	1	
		(s1,s2) : 0.0116867957948
		(s1,h1) : 0.00455153968561
		(s2,s1) : 0.0455153968561
		(s2,s5) : 0.834606334886
		(s2,s6) : 0.541261423136
		(s2,s12) : 0.625678166467
		(s2,h2) : 0.0343713611109
		(s3,s6) : 0.634773370945
		(s3,s9) : 0.434859842063
		(s3,h3) : 0.052118508971
		(s4,s7) : 0.593876312142
		(s4,s10) : 0.395513028551
		(s4,s11) : 0.214764989175
		(s4,h4) : 0.0153319544894
		(s5,s2) : 0.735024802386
		(s5,s7) : 0.501988744334
		(s5,s8) : 0.624468455201
		(s5,h5) : 0.0145284517668
		(s6,s2) : 0.460276342779
		(s6,s3) : 0.742261597384
		(s6,s7) : 0.824381060069
		(s6,h6) : 0.0324427155874
		(s7,s4) : 0.615986729619
		(s7,s5) : 0.501333040472
		(s7,s6) : 0.793853017833
		(s7,h7) : 0.0133093734417
		(s8,s5) : 0.577216132771
		(s8,s10) : 0.525019997412
		(s8,h8) : 0.0413628842678
		(s9,s3) : 0.673979971398
		(s9,s12) : 0.484659149453
		(s9,h9) : 0.0451615253788
		(s10,s4) : 0.397509554428
		(s10,s8) : 0.505075908883
		(s10,s11) : 0.196913827293
		(s10,h10) : 0.00733475778163
		(s11,s4) : 0.194108700703
		(s11,s10) : 0.197546891782
		(s11,h11) : 0.0162924505289
		(s12,s2) : 0.946763215022
		(s12,s9) : 0.534126882217
		(s12,h12) : 0.0481590990411
		(h1,s1) : 0.00116867957948
		(h2,s2) : 0.0237023776473
		(h3,s3) : 0.0174576733936
		(h4,s4) : 0.0149868890011
		(h5,s5) : 0.00936110114598
		(h6,s6) : 0.0381458344193
		(h7,s7) : 0.0124020405796
		(h8,s8) : 0.0386320608777
		(h9,s9) : 0.064126765036
		(h10,s10) : 0.00547669506764
		(h11,s11) : 0.0142901281306
		(h12,s12) : 0.085214377173
ksp	2	
		(s1,s2) : 0.0102023343479
		(s1,h1) : 0.00422305206214
		(s2,s1) : 0.0422305206214
		(s2,s5) : 0.516984719447
		(s2,s6) : 0.39376492931
		(s2,s12) : 0.0664195051448
		(s2,h2) : 0.0319158028314
		(s3,s6) : 0.886597597089
		(s3,s9) : 0.616365104211
		(s3,h3) : 0.0419151866354
		(s4,s7) : 0.567952558118
		(s4,s10) : 0.369679968436
		(s4,s11) : 0.265403874411
		(s4,h4) : 0.0140555787284
		(s5,s2) : 0.613978045093
		(s5,s7) : 0.390136519646
		(s5,s8) : 0.509578145393
		(s5,h5) : 0.0173364367362
		(s6,s2) : 0.462492041105
		(s6,s3) : 0.839478223401
		(s6,s7) : 0.716574612981
		(s6,h6) : 0.0277806468471
		(s7,s4) : 0.602308435526
		(s7,s5) : 0.454113382286
		(s7,s6) : 0.631497949148
		(s7,h7) : 0.011252862948
		(s8,s5) : 0.544386426809
		(s8,s10) : 0.509820591916
		(s8,h8) : 0.0430050250501
		(s9,s3) : 0.912792249598
		(s9,s12) : 0.492477200161
		(s9,h9) : 0.0444558593515
		(s10,s4) : 0.32716311537
		(s10,s8) : 0.549352519156
		(s10,s11) : 0.250910049455
		(s10,h10) : 0.00559466377411
		(s11,s4) : 0.242465424563
		(s11,s10) : 0.264525795827
		(s11,h11) : 0.0155688838443
		(s12,s2) : 0.0967389233202
		(s12,s9) : 0.768703649342
		(s12,h12) : 0.0453346626705
		(h1,s1) : 0.00102023343479
		(h2,s2) : 0.0247853242644
		(h3,s3) : 0.0174153846516
		(h4,s4) : 0.0172193919746
		(h5,s5) : 0.016717688215
		(h6,s6) : 0.0383729682446
		(h7,s7) : 0.0122807702941
		(h8,s8) : 0.0425268988746
		(h9,s9) : 0.0620700081065
		(h10,s10) : 0.00408894094473
		(h11,s11) : 0.0148334816031
		(h12,s12) : 0.087417297644
ksp	3	
		(s1,s2) : 0.00826187258817
		(s1,h1) : 0.0044136253313
		(s2,s1) : 0.044136253313
		(s2,s5) : 0.497046178885
		(s2,s6) : 0.38523534133
		(s2,s12) : 0.0661304218935
		(s2,h2) : 0.0322172378403
		(s3,s6) : 0.87021141261
		(s3,s9) : 0.608597146242
		(s3,h3) : 0.0427265843077
		(s4,s7) : 0.558889026287
		(s4,s10) : 0.33059776597
		(s4,s11) : 0.237857817035
		(s4,h4) : 0.0149777183483
		(s5,s2) : 0.612387814467
		(s5,s7) : 0.370694801213
		(s5,s8) : 0.455933128004
		(s5,h5) : 0.0138134867142
		(s6,s2) : 0.431715476368
		(s6,s3) : 0.829389867327
		(s6,s7) : 0.66162515852
		(s6,h6) : 0.0302112131971
		(s7,s4) : 0.547700774403
		(s7,s5) : 0.4303184629
		(s7,s6) : 0.621834551555
		(s7,h7) : 0.0115438962573
		(s8,s5) : 0.54709484827
		(s8,s10) : 0.50635570009
		(s8,h8) : 0.0333639631044
		(s9,s3) : 0.914229354998
		(s9,s12) : 0.500897806745
		(s9,h9) : 0.0449439621562
		(s10,s4) : 0.326631941164
		(s10,s8) : 0.490553573909
		(s10,s11) : 0.24454902043
		(s10,h10) : 0.00550537588259
		(s11,s4) : 0.241065757767
		(s11,s10) : 0.24366185726
		(s11,h11) : 0.0147025122315
		(s12,s2) : 0.0987640062336
		(s12,s9) : 0.801358754411
		(s12,h12) : 0.0464070619076
		(h1,s1) : 0.000826187258817
		(h2,s2) : 0.0255824754628
		(h3,s3) : 0.0166396448114
		(h4,s4) : 0.0161867199358
		(h5,s5) : 0.00981208387427
		(h6,s6) : 0.0346283263827
		(h7,s7) : 0.0120696551905
		(h8,s8) : 0.0440334708586
		(h9,s9) : 0.062513386943
		(h10,s10) : 0.00373603237866
		(h11,s11) : 0.0151180327916
		(h12,s12) : 0.091378143773
ksp	4	
		(s1,s2) : 0.00852875748807
		(s1,h1) : 0.00407637312614
		(s2,s1) : 0.0407637312614
		(s2,s5) : 0.483054673609
		(s2,s6) : 0.372028587348
		(s2,s12) : 0.0631896864534
		(s2,h2) : 0.0337709590037
		(s3,s6) : 0.858460409069
		(s3,s9) : 0.573035771988
		(s3,h3) : 0.0445392465632
		(s4,s7) : 0.541723247757
		(s4,s10) : 0.32873174487
		(s4,s11) : 0.239070181049
		(s4,h4) : 0.0142767839991
		(s5,s2) : 0.607534217034
		(s5,s7) : 0.362190719355
		(s5,s8) : 0.449642561766
		(s5,h5) : 0.0126462146662
		(s6,s2) : 0.428191129858
		(s6,s3) : 0.808382826948
		(s6,s7) : 0.652854647075
		(s6,h6) : 0.0296588255724
		(s7,s4) : 0.54019601085
		(s7,s5) : 0.423553449976
		(s7,s6) : 0.602635814528
		(s7,h7) : 0.0120136728373
		(s8,s5) : 0.532602170974
		(s8,s10) : 0.487721224401
		(s8,h8) : 0.0329216590717
		(s9,s3) : 0.911270166109
		(s9,s12) : 0.466711735843
		(s9,h9) : 0.0426165100533
		(s10,s4) : 0.312963563444
		(s10,s8) : 0.489372759336
