# solver	iter	mean-exp-congestion	stddev
mcf	23	0.120904	0.000000
raeke	0	0.103238	0.000000
raeke	1	0.101315	0.000000
raeke	2	0.100270	0.000000
raeke	3	0.088320	0.000000
raeke	4	0.079110	0.000000
raeke	5	0.084759	0.000000
raeke	6	0.077726	0.000000
raeke	7	0.078035	0.000000
raeke	8	0.082863	0.000000
raeke	9	0.085920	0.000000
raeke	10	0.087183	0.000000
raeke	11	0.088704	0.000000
raeke	12	0.095664	0.000000
raeke	13	0.097358	0.000000
raeke	14	0.099321	0.000000
raeke	15	0.088888	0.000000
raeke	16	0.087706	0.000000
raeke	17	0.101470	0.000000
raeke	18	0.103615	0.000000
raeke	19	0.106591	0.000000
raeke	20	0.108421	0.000000
raeke	21	0.101805	0.000000
raeke	22	0.109281	0.000000
raeke	23	0.110789	0.000000
semimcfecmp	0	0.076897	0.000000
semimcfecmp	1	0.075510	0.000000
semimcfecmp	2	0.074691	0.000000
semimcfecmp	3	0.065716	0.000000
semimcfecmp	4	0.058858	0.000000
semimcfecmp	5	0.063117	0.000000
semimcfecmp	6	0.057859	0.000000
semimcfecmp	7	0.058130	0.000000
semimcfecmp	8	0.061761	0.000000
semimcfecmp	9	0.064005	0.000000
semimcfecmp	10	0.064970	0.000000
semimcfecmp	11	0.066113	0.000000
semimcfecmp	12	0.071326	0.000000
semimcfecmp	13	0.072481	0.000000
semimcfecmp	14	0.073996	0.000000
semimcfecmp	15	0.066156	0.000000
semimcfecmp	16	0.065292	0.000000
semimcfecmp	17	0.075535	0.000000
semimcfecmp	18	0.077096	0.000000
semimcfecmp	19	0.079351	0.000000
semimcfecmp	20	0.080718	0.000000
semimcfecmp	21	0.075821	0.000000
semimcfecmp	22	0.081387	0.000000
semimcfecmp	23	0.082503	0.000000
semimcfksp	0	0.104328	0.000000
semimcfksp	1	0.093771	0.000000
semimcfksp	2	0.092269	0.000000
semimcfksp	3	0.085253	0.000000
semimcfksp	4	0.076183	0.000000
semimcfksp	5	0.086316	0.000000
semimcfksp	6	0.079160	0.000000
semimcfksp	7	0.071919	0.000000
semimcfksp	8	0.084132	0.000000
semimcfksp	9	0.079709	0.000000
semimcfksp	10	0.080895	0.000000
semimcfksp	11	0.081524	0.000000
semimcfksp	12	0.097748	0.000000
semimcfksp	13	0.093891	0.000000
semimcfksp	14	0.097262	0.000000
semimcfksp	15	0.091052	0.000000
semimcfksp	16	0.089770	0.000000
semimcfksp	17	0.103840	0.000000
semimcfksp	18	0.099537	0.000000
semimcfksp	19	0.098023	0.000000
semimcfksp	20	0.100024	0.000000
semimcfksp	21	0.093820	0.000000
semimcfksp	22	0.100303	0.000000
semimcfksp	23	0.101652	0.000000
semimcfmcf	0	0.110769	0.000000
semimcfmcf	1	0.109509	0.000000
semimcfmcf	2	0.107847	0.000000
semimcfmcf	3	0.095090	0.000000
semimcfmcf	4	0.085027	0.000000
semimcfmcf	5	0.091145	0.000000
semimcfmcf	6	0.083437	0.000000
semimcfmcf	7	0.084213	0.000000
semimcfmcf	8	0.089252	0.000000
semimcfmcf	9	0.092151	0.000000
semimcfmcf	10	0.093754	0.000000
semimcfmcf	11	0.095667	0.000000
semimcfmcf	12	0.102764	0.000000
semimcfmcf	13	0.104392	0.000000
semimcfmcf	14	0.106385	0.000000
semimcfmcf	15	0.094764	0.000000
semimcfmcf	16	0.093876	0.000000
semimcfmcf	17	0.108561	0.000000
semimcfmcf	18	0.111147	0.000000
semimcfmcf	19	0.114531	0.000000
semimcfmcf	20	0.116286	0.000000
semimcfmcf	21	0.109338	0.000000
semimcfmcf	22	0.117433	0.000000
semimcfmcf	23	0.118646	0.000000
semimcfmcfenv	0	0.110729	0.000000
semimcfmcfenv	1	0.109469	0.000000
semimcfmcfenv	2	0.107836	0.000000
semimcfmcfenv	3	0.095071	0.000000
semimcfmcfenv	4	0.085016	0.000000
semimcfmcfenv	5	0.091110	0.000000
semimcfmcfenv	6	0.083403	0.000000
semimcfmcfenv	7	0.084179	0.000000
semimcfmcfenv	8	0.089216	0.000000
semimcfmcfenv	9	0.092131	0.000000
semimcfmcfenv	10	0.093734	0.000000
semimcfmcfenv	11	0.095641	0.000000
semimcfmcfenv	12	0.102737	0.000000
semimcfmcfenv	13	0.104364	0.000000
semimcfmcfenv	14	0.106359	0.000000
semimcfmcfenv	15	0.094740	0.000000
semimcfmcfenv	16	0.093853	0.000000
semimcfmcfenv	17	0.108535	0.000000
semimcfmcfenv	18	0.111117	0.000000
semimcfmcfenv	19	0.114499	0.000000
semimcfmcfenv	20	0.116253	0.000000
semimcfmcfenv	21	0.109308	0.000000
semimcfmcfenv	22	0.117396	0.000000
semimcfmcfenv	23	0.118608	0.000000
semimcfraeke	0	0.096130	0.000000
semimcfraeke	1	0.090733	0.000000
semimcfraeke	2	0.090912	0.000000
semimcfraeke	3	0.084810	0.000000
semimcfraeke	4	0.075975	0.000000
semimcfraeke	5	0.085024	0.000000
semimcfraeke	6	0.077873	0.000000
semimcfraeke	7	0.074966	0.000000
semimcfraeke	8	0.083170	0.000000
semimcfraeke	9	0.077613	0.000000
semimcfraeke	10	0.078631	0.000000
semimcfraeke	11	0.078730	0.000000
semimcfraeke	12	0.096479	0.000000
semimcfraeke	13	0.093422	0.000000
semimcfraeke	14	0.091937	0.000000
semimcfraeke	15	0.089310	0.000000
semimcfraeke	16	0.088322	0.000000
semimcfraeke	17	0.102158	0.000000
semimcfraeke	18	0.099290	0.000000
semimcfraeke	19	0.094475	0.000000
semimcfraeke	20	0.096102	0.000000
semimcfraeke	21	0.090213	0.000000
semimcfraeke	22	0.097021	0.000000
semimcfraeke	23	0.098312	0.000000
semimcfvlb	0	0.093304	0.000000
semimcfvlb	1	0.087445	0.000000
semimcfvlb	2	0.085643	0.000000
semimcfvlb	3	0.079988	0.000000
semimcfvlb	4	0.071640	0.000000
semimcfvlb	5	0.078111	0.000000
semimcfvlb	6	0.071556	0.000000
semimcfvlb	7	0.068512	0.000000
semimcfvlb	8	0.076189	0.000000
semimcfvlb	9	0.073360	0.000000
semimcfvlb	10	0.074274	0.000000
semimcfvlb	11	0.076241	0.000000
semimcfvlb	12	0.089854	0.000000
semimcfvlb	13	0.087975	0.000000
semimcfvlb	14	0.090061	0.000000
semimcfvlb	15	0.083432	0.000000
semimcfvlb	16	0.082355	0.000000
semimcfvlb	17	0.095281	0.000000
semimcfvlb	18	0.093795	0.000000
semimcfvlb	19	0.091607	0.000000
semimcfvlb	20	0.093200	0.000000
semimcfvlb	21	0.087434	0.000000
semimcfvlb	22	0.093861	0.000000
semimcfvlb	23	0.095089	0.000000
spf	0	0.076897	0.000000
spf	1	0.075510	0.000000
spf	2	0.074691	0.000000
spf	3	0.065716	0.000000
spf	4	0.058858	0.000000
spf	5	0.063117	0.000000
spf	6	0.057859	0.000000
spf	7	0.058130	0.000000
spf	8	0.061761	0.000000
spf	9	0.064005	0.000000
spf	10	0.064970	0.000000
spf	11	0.066113	0.000000
spf	12	0.071326	0.000000
spf	13	0.072481	0.000000
spf	14	0.073996	0.000000
spf	15	0.066156	0.000000
spf	16	0.065292	0.000000
spf	17	0.075535	0.000000
spf	18	0.077096	0.000000
spf	19	0.079351	0.000000
spf	20	0.080718	0.000000
spf	21	0.075821	0.000000
spf	22	0.081387	0.000000
spf	23	0.082503	0.000000
vlb	0	0.098367	0.000000
vlb	1	0.097982	0.000000
vlb	2	0.096649	0.000000
vlb	3	0.085327	0.000000
vlb	4	0.076802	0.000000
vlb	5	0.080452	0.000000
vlb	6	0.075034	0.000000
vlb	7	0.074911	0.000000
vlb	8	0.080968	0.000000
vlb	9	0.082397	0.000000
vlb	10	0.083767	0.000000
vlb	11	0.085263	0.000000
vlb	12	0.092864	0.000000
vlb	13	0.092665	0.000000
vlb	14	0.097445	0.000000
vlb	15	0.085591	0.000000
vlb	16	0.083706	0.000000
vlb	17	0.098727	0.000000
vlb	18	0.100439	0.000000
vlb	19	0.101618	0.000000
vlb	20	0.105178	0.000000
vlb	21	0.096544	0.000000
vlb	22	0.105323	0.000000
vlb	23	0.104802	0.000000

