#solver	iter	latency-throughput
		4. : 0.554776810371
		5. : 0.56881987344
ecmp	18	
		1. : 0.174614990907
		2. : 0.337795780948
		3. : 0.530681174046
		4. : 0.553292455628
		5. : 0.566942798425
ecmp	19	
		1. : 0.170904207802
		2. : 0.33379755807
		3. : 0.527660367814
		4. : 0.550427370133
		5. : 0.564085133539
ecmp	20	
		1. : 0.170492657624
		2. : 0.333339675197
		3. : 0.527299506367
		4. : 0.550256294453
		5. : 0.564198082302
ecmp	21	
		1. : 0.171644539397
		2. : 0.335678402527
		3. : 0.531000838571
		4. : 0.554165496028
		5. : 0.568183374785
ecmp	22	
		1. : 0.171786509579
		2. : 0.338398281198
		3. : 0.533352995547
		4. : 0.556342671596
		5. : 0.569884071875
ecmp	23	
		1. : 0.171359262515
		2. : 0.337948683094
		3. : 0.533123487667
		4. : 0.556014597603
		5. : 0.569594688835
ksp	0	
		1. : 0.038749818936
		2. : 0.145492537791
		3. : 0.277428430458
		4. : 0.464313481927
		5. : 0.695474501407
		6. : 0.843327534514
		7. : 0.943365357106
		8. : 0.975254856572
		9. : 0.988498994525
		10. : 0.997569534433
		11. : 1.
ksp	1	
		1. : 0.0390978019207
		2. : 0.145651207474
		3. : 0.276673788042
		4. : 0.463550008921
		5. : 0.694684705843
		6. : 0.842341938767
		7. : 0.942731568814
		8. : 0.974681930324
		9. : 0.988131498058
		10. : 0.997371657825
		11. : 1.
ksp	2	
		1. : 0.0788434808728
		2. : 0.143182085567
		3. : 0.353665434528
		4. : 0.470911342481
		5. : 0.760629608185
		6. : 0.906296143972
		7. : 0.947052390873
		8. : 0.955185464862
		9. : 0.957712687876
		10. : 0.9619382961
		11. : 0.964987077468
ksp	3	
		1. : 0.0786834028276
		2. : 0.142911699777
		3. : 0.354666913921
		4. : 0.473079555736
		5. : 0.760320043486
		6. : 0.906220383544
		7. : 0.947230550821
		8. : 0.955315987138
		9. : 0.957996436492
		10. : 0.962366261668
		11. : 0.965356602568
ksp	4	
		1. : 0.0790069885866
		2. : 0.142342569261
		3. : 0.354469414627
		4. : 0.472676498557
		5. : 0.76020531837
		6. : 0.906459202219
		7. : 0.947080405615
		8. : 0.954841904325
		9. : 0.957533471752
		10. : 0.961939782326
		11. : 0.964939805657
ksp	5	
		1. : 0.0776680704163
		2. : 0.141626117105
		3. : 0.353311451332
		4. : 0.471150222214
		5. : 0.759581025161
		6. : 0.904612638829
		7. : 0.94555057393
		8. : 0.954610412327
		9. : 0.957360121666
		10. : 0.961771508063
		11. : 0.964789531418
ksp	6	
		1. : 0.0772302137212
		2. : 0.141233304905
		3. : 0.3521811985
		4. : 0.470260932411
		5. : 0.760249507452
		6. : 0.904609126765
		7. : 0.945694769485
		8. : 0.954881367295
		9. : 0.95761032163
		10. : 0.961975301163
		11. : 0.964961575543
ksp	7	
		1. : 0.0765610617271
		2. : 0.140840993874
		3. : 0.351576150112
		4. : 0.46901253094
		5. : 0.759940997788
		6. : 0.904575832045
		7. : 0.945800213753
		8. : 0.955012654759
		9. : 0.957528547721
		10. : 0.961694619503
		11. : 0.96470570994
ksp	8	
		1. : 0.0761249419378
		2. : 0.140941290729
		3. : 0.351475025755
		4. : 0.469390362364
		5. : 0.760661472316
		6. : 0.904808935681
		7. : 0.945753254242
		8. : 0.954946398619
		9. : 0.957451409728
		10. : 0.961599402208
		11. : 0.964597425559
ksp	9	
		1. : 0.0770504280644
		2. : 0.140784305184
		3. : 0.352594468369
		4. : 0.469978627108
		5. : 0.761942465608
		6. : 0.907749951956
		7. : 0.947074502707
		8. : 0.954881433845
		9. : 0.957398598217
		10. : 0.961651318307
		11. : 0.964660397317
ksp	10	
		1. : 0.077331422102
		2. : 0.14113165427
		3. : 0.353232469572
		4. : 0.470182958166
		5. : 0.762221084487
		6. : 0.907887601102
		7. : 0.947099173955
		8. : 0.954924922558
		9. : 0.957402605862
		10. : 0.961603214546
		11. : 0.964618106052
ksp	11	
		1. : 0.0772821822755
		2. : 0.141494277452
		3. : 0.352751060622
		4. : 0.470583167532
		5. : 0.761301316608
		6. : 0.906593632251
		7. : 0.946687948526
		8. : 0.954974676479
		9. : 0.957503336539
		10. : 0.961702394858
		11. : 0.964705073192
ksp	12	
		1. : 0.0770628834475
		2. : 0.14163538771
		3. : 0.352700011404
		4. : 0.470963483028
		5. : 0.761132469956
		6. : 0.906386498907
		7. : 0.946397168346
		8. : 0.9546496295
		9. : 0.957165588175
		10. : 0.961343505033
		11. : 0.964331065452
ksp	13	
		1. : 0.0780494573961
		2. : 0.141144564734
		3. : 0.352963786409
		4. : 0.470426344766
		5. : 0.760613829514
		6. : 0.906310607812
		7. : 0.946373571955
		8. : 0.954727833701
		9. : 0.957564531704
		10. : 0.962076481783
		11. : 0.965071278558
ksp	14	
		1. : 0.0776991415549
		2. : 0.142190026115
		3. : 0.352829499271
		4. : 0.472002212189
		5. : 0.760647390258
		6. : 0.905888718702
		7. : 0.946146501908
		8. : 0.954412120518
		9. : 0.957252626675
		10. : 0.961723707765
		11. : 0.964676433377
ksp	15	
		1. : 0.0779357528633
		2. : 0.142793662978
		3. : 0.354286613292
		4. : 0.473902669263
		5. : 0.763461488392
		6. : 0.906406481246
		7. : 0.946717688954
		8. : 0.954932467949
		9. : 0.957512481078
		10. : 0.961739626319
		11. : 0.964705053885
ksp	16	
		1. : 0.0781652261217
		2. : 0.141801348999
		3. : 0.354200783718
		4. : 0.472424574188
		5. : 0.762634389108
		6. : 0.906003520208
		7. : 0.946312335869
		8. : 0.954586634888
		9. : 0.95718850042
		10. : 0.961451551691
		11. : 0.964442168061
ksp	17	
		1. : 0.0781696096336
		2. : 0.141804132526
		3. : 0.354308908796
		4. : 0.47253749703
		5. : 0.762806212128
		6. : 0.906000817534
		7. : 0.946294973785
		8. : 0.954574496403
		9. : 0.957178004504
		10. : 0.961443747057
		11. : 0.964436251415
ksp	18	
		1. : 0.077991443931
		2. : 0.141124023867
		3. : 0.35427319267
		4. : 0.471566249694
		5. : 0.762930135958
		6. : 0.906339657821
		7. : 0.94651235307
		8. : 0.954860443268
		9. : 0.957446782624
		10. : 0.961729426317
		11. : 0.964744090464
ksp	19	
		1. : 0.0773865111304
		2. : 0.140519692846
		3. : 0.353673338977
		4. : 0.470620260606
		5. : 0.76310999345
		6. : 0.906537945822
		7. : 0.946369875402
		8. : 0.954740714905
		9. : 0.957321712532
		10. : 0.961536561867
		11. : 0.964474778866
ksp	20	
		1. : 0.0772508979756
		2. : 0.140439934325
		3. : 0.353148863749
		4. : 0.469904953048
		5. : 0.762217495158
		6. : 0.905583835957
		7. : 0.945711791739
		8. : 0.954187140813
		9. : 0.956840086584
		10. : 0.96133217384
		11. : 0.964542610628
ksp	21	
		1. : 0.0775336795758
		2. : 0.141220519233
		3. : 0.353505658878
		4. : 0.47080436051
		5. : 0.762247393637
		6. : 0.905449142036
		7. : 0.94583946459
		8. : 0.95436068137
		9. : 0.957009682647
		10. : 0.961448774387
		11. : 0.964617645014
ksp	22	
		1. : 0.0774760647657
		2. : 0.142617695153
		3. : 0.355212670058
		4. : 0.472515917889
		5. : 0.763697373353
		6. : 0.907033710668
		7. : 0.946957124962
		8. : 0.955337760864
		9. : 0.957871176688
		10. : 0.961904777897
		11. : 0.964682447666
ksp	23	
		1. : 0.0774616252474
		2. : 0.142527772733
		3. : 0.355411574117
		4. : 0.472831139453
		5. : 0.763618301187
		6. : 0.907044646654
		7. : 0.946872662307
		8. : 0.955272145047
		9. : 0.957812795692
		10. : 0.961857921845
		11. : 0.964643528067
mcf	0	
		1. : 0.16041892592
		2. : 0.397848025027
		3. : 0.634424624503
		4. : 0.727223498552
		5. : 0.76100802013
		6. : 0.874674675635
		7. : 0.981376691243
		8. : 0.993180763307
		9. : 1.
mcf	1	
		1. : 0.142775860252
		2. : 0.363272036611
		3. : 0.656570281778
		4. : 0.698541410395
		5. : 0.763338941571
		6. : 0.882507777846
		7. : 0.907571025162
		8. : 1.
mcf	2	
		1. : 0.154962569059
		2. : 0.241036128038
		3. : 0.489024827287
		4. : 0.530373431262
		5. : 0.55028481592
		6. : 0.629801554961
		7. : 0.709031020958
		8. : 0.712103881076
		9. : 0.71914325424
mcf	3	
		1. : 0.0851306527586
		2. : 0.192039853764
		3. : 0.349943514222
		4. : 0.411766991681
		5. : 0.560828802205
		6. : 0.605013651861
		7. : 0.673511376019
		8. : 0.673745679784
		9. : 0.791795572804
mcf	4	
		1. : 0.137637502925
		2. : 0.247428640023
		3. : 0.521113639829
		4. : 0.566759949686
		5. : 0.630719226911
		6. : 0.681185437328
		7. : 0.711762023836
		8. : 0.713284064432
mcf	5	
		1. : 0.155130784125
		2. : 0.244545228323
		3. : 0.491854775846
		4. : 0.529009965999
		5. : 0.554041042744
		6. : 0.630122138847
		7. : 0.707050928395
		8. : 0.71221891694
		9. : 0.719187272504
mcf	6	
		1. : 0.0967620472767
		2. : 0.194192778031
		3. : 0.484455573284
		4. : 0.541133707223
		5. : 0.623163203499
		6. : 0.675682797548
		7. : 0.695940428446
		8. : 0.702336505284
		9. : 0.709231555203
mcf	7	
		1. : 0.0984589352446
		2. : 0.193734474155
		3. : 0.487143225361
		4. : 0.545672559578
		5. : 0.621718013063
		6. : 0.675509995123
		7. : 0.695543432841
		8. : 0.697305421585
		9. : 0.704257769639
mcf	8	
		1. : 0.0938841030374
		2. : 0.190247598019
		3. : 0.483873186469
		4. : 0.542082165781
		5. : 0.619064223615
		6. : 0.671854877457
		7. : 0.695579025825
		8. : 0.702296865801
		9. : 0.709219043084
mcf	9	
		1. : 0.133866807958
		2. : 0.243401457668
		3. : 0.535439260013
		4. : 0.580576981676
		5. : 0.638122367039
		6. : 0.689863997678
		7. : 0.721010092614
		8. : 0.722221043626
mcf	10	
		1. : 0.15287191873
		2. : 0.237425330456
		3. : 0.487888528419
		4. : 0.527886890959
		5. : 0.549912706629
		6. : 0.628035861824
		7. : 0.705006350951
		8. : 0.710738696586
		9. : 0.717699820982
mcf	11	
		1. : 0.152854455353
		2. : 0.238607185473
		3. : 0.488738443012
		4. : 0.52894186557
		5. : 0.549433926333
		6. : 0.627958842973
		7. : 0.70532828161
		8. : 0.711959200295
		9. : 0.718892125531
mcf	12	
		1. : 0.151876197675
		2. : 0.240934279668
		3. : 0.491260469621
		4. : 0.532811085821
		5. : 0.553488875084
		6. : 0.631617754716
		7. : 0.708588920894
		8. : 0.712875378369
		9. : 0.719773397643
mcf	13	
		1. : 0.12696218926
		2. : 0.248615449742
		3. : 0.525983190637
		4. : 0.555933025687
		5. : 0.61903941827
		6. : 0.673714319582
		7. : 0.697439547353
		8. : 0.698598842677
mcf	14	
		1. : 0.134363891194
		2. : 0.243728487478
		3. : 0.517838151056
		4. : 0.553397054632
		5. : 0.616806872213
		6. : 0.675978581051
		7. : 0.696800827611
		8. : 0.698229973989
mcf	15	
		1. : 0.156691449049
		2. : 0.246344562712
		3. : 0.494493398696
		4. : 0.541159031243
		5. : 0.561630036443
		6. : 0.637002005041
		7. : 0.713251257476
		8. : 0.713720741158
		9. : 0.720567657583
mcf	16	
		1. : 0.15608005497
		2. : 0.243784935888
		3. : 0.49404838063
		4. : 0.533190908063
		5. : 0.553669728699
		6. : 0.628245269819
		7. : 0.708045275167
		8. : 0.712146068506
		9. : 0.719051143705
mcf	17	
		1. : 0.156586854451
		2. : 0.245459855688
		3. : 0.494886958201
		4. : 0.533260926358
		5. : 0.566647419255
		6. : 0.642659416212
		7. : 0.71932367707
		8. : 0.723455626438
		9. : 0.730365060839
mcf	18	
		1. : 0.134783165192
		2. : 0.241825774489
		3. : 0.536015662647
		4. : 0.580641277053
		5. : 0.626169456219
		6. : 0.677622919682
		7. : 0.709231516847
		8. : 0.715486849195
mcf	19	
		1. : 0.153416201198
		2. : 0.239017855732
		3. : 0.490173887272
		4. : 0.527934519027
		5. : 0.548962483599
		6. : 0.625084782845
		7. : 0.70306052922
		8. : 0.713989235781
		9. : 0.720880294301
mcf	20	
		1. : 0.0965822132142
		2. : 0.19058863192
		3. : 0.487545247175
		4. : 0.544461318849
		5. : 0.624361512662
		6. : 0.675142233077
		7. : 0.69395710623
		8. : 0.695747806146
		9. : 0.702618463918
mcf	21	
		1. : 0.153954249379
		2. : 0.240092030148
		3. : 0.490658916347
		4. : 0.530676190764
		5. : 0.552345823593
		6. : 0.628346071871
		7. : 0.706443984728
		8. : 0.715600391308
		9. : 0.723018714611
mcf	22	
		1. : 0.153721884832
		2. : 0.23912387471
		3. : 0.489377672932
		4. : 0.531717883325
		5. : 0.553051189734
		6. : 0.633716539647
		7. : 0.711716387457
		8. : 0.712213617329
		9. : 0.719620395451
mcf	23	
		1. : 0.15292246417
		2. : 0.239475170042
		3. : 0.490791852671
		4. : 0.531765534691
		5. : 0.552396459155
		6. : 0.631082410643
		7. : 0.711428487922
		8. : 0.716939416595
		9. : 0.723477972453
raeke	0	
		1. : 0.13089301837
		2. : 0.431020872185
		3. : 0.632464652583
		4. : 0.78869132157
		5. : 0.92831935284
		6. : 0.972495853392
		7. : 0.992458224557
		8. : 0.996941988435
		9. : 0.999254575396
		10. : 1.
raeke	1	
		1. : 0.131453186119
		2. : 0.430919856528
		3. : 0.631534721691
		4. : 0.788444850839
		5. : 0.928278969027
		6. : 0.972599231951
		7. : 0.992446301441
		8. : 0.996970837188
		9. : 0.999256241678
		10. : 1.
raeke	2	
		1. : 0.138457130317
		2. : 0.328331379309
		3. : 0.537187766706
		4. : 0.731386002027
		5. : 0.89634227838
		6. : 0.9493984176
		7. : 0.981599458487
		8. : 0.98353139108
		9. : 0.983707207067
		10. : 0.983736213085
raeke	3	
		1. : 0.142848560644
		2. : 0.332868278049
		3. : 0.541021444939
		4. : 0.734162128918
		5. : 0.897202667312
		6. : 0.949893183515
		7. : 0.981766556261
		8. : 0.983675703217
		9. : 0.983850974679
		10. : 0.983879359782
raeke	4	
		1. : 0.143647432919
		2. : 0.33185346246
		3. : 0.54034949719
		4. : 0.73347682798
		5. : 0.896943214752
		6. : 0.949865356379
		7. : 0.981797970144
		8. : 0.98366031706
		9. : 0.983836898863
		10. : 0.983865454063
raeke	5	
		1. : 0.140486538586
		2. : 0.330903311898
		3. : 0.53791507358
		4. : 0.732320411295
		5. : 0.896359144004
		6. : 0.949075626142
		7. : 0.981630478585
		8. : 0.983613301926
		9. : 0.983785017021
		10. : 0.983812782158
raeke	6	
		1. : 0.140199886666
		2. : 0.329966130087
		3. : 0.536819966943
		4. : 0.732055757891
		5. : 0.896495865988
		6. : 0.948904367269
		7. : 0.981541102628
		8. : 0.983565647045
		9. : 0.983737572721
		10. : 0.983765079109
raeke	7	
		1. : 0.135219939539
		2. : 0.325800091748
		3. : 0.533884561857
		4. : 0.729706550693
		5. : 0.895369300895
		6. : 0.948337940399
		7. : 0.981330952403
		8. : 0.983414569733
		9. : 0.983586722726
		10. : 0.983614043049
raeke	8	
		1. : 0.134590386861
		2. : 0.325487355116
		3. : 0.533998067483
		4. : 0.729991809623
		5. : 0.895526299781
		6. : 0.948407966784
		7. : 0.981344504416
		8. : 0.983440173848
		9. : 0.983611756546
		10. : 0.983639090379
raeke	9	
		1. : 0.137745110685
		2. : 0.326764604291
		3. : 0.535742443743
		4. : 0.730220064012
		5. : 0.896090245722
		6. : 0.949118908402
		7. : 0.981689316089
		8. : 0.983523442752
		9. : 0.983696972172
		10. : 0.983724702211
raeke	10	
		1. : 0.136528155423
		2. : 0.325728534794
		3. : 0.535425969559
		4. : 0.729980925612
		5. : 0.895961227459
		6. : 0.949029599071
		7. : 0.981665218335
		8. : 0.983503525196
		9. : 0.983677414911
		10. : 0.983705061545
raeke	11	
		1. : 0.13613853875
		2. : 0.325501384986
		3. : 0.534737593164
		4. : 0.729911588734
		5. : 0.895768901138
		6. : 0.948799868463
		7. : 0.98155158346
		8. : 0.983542036062
		9. : 0.983715758982
		10. : 0.983744172003
raeke	12	
		1. : 0.135901553738
		2. : 0.325665002419
		3. : 0.535428566896
		4. : 0.730414911685
		5. : 0.895748223596
		6. : 0.949019664113
		7. : 0.981591280325
		8. : 0.98358452748
		9. : 0.983757446173
		10. : 0.983785639793
raeke	13	
		1. : 0.141130242803
		2. : 0.328662294631
		3. : 0.536966135061
		4. : 0.731429756877
		5. : 0.896471101362
		6. : 0.949124794982
		7. : 0.981776442623
		8. : 0.983611280097
		9. : 0.983786595396
		10. : 0.983814322161
raeke	14	
		1. : 0.140555196569
		2. : 0.329336048329
		3. : 0.538030324185
		4. : 0.732550898445
		5. : 0.896612715042
		6. : 0.94950538552
		7. : 0.981721132905
		8. : 0.98369752335
		9. : 0.9838710139
		10. : 0.983899433204
raeke	15	
		1. : 0.140172920729
		2. : 0.330463948323
		3. : 0.539616460227
		4. : 0.734197754549
		5. : 0.897739246661
		6. : 0.949877270278
		7. : 0.981783269299
		8. : 0.983761430393
		9. : 0.98393553221
		10. : 0.983963921769
raeke	16	
		1. : 0.140282910604
		2. : 0.328553811376
		3. : 0.53818354656
		4. : 0.732964882247
		5. : 0.897046121747
		6. : 0.94956527015
		7. : 0.981670898508
		8. : 0.983664790004
		9. : 0.983839834134
		10. : 0.983868139614
raeke	17	
		1. : 0.140227279702
		2. : 0.328566653059
		3. : 0.538288643932
		4. : 0.733118008689
		5. : 0.897153230201
		6. : 0.949547688322
		7. : 0.981673431024
		8. : 0.983668552136
		9. : 0.983843706772
		10. : 0.983872030121
raeke	18	
		1. : 0.140289675081
		2. : 0.328382710749
		3. : 0.537764152729
		4. : 0.732581650552
		5. : 0.897115186307
		6. : 0.949288358418
		7. : 0.981668400292
		8. : 0.98358991105
		9. : 0.983765781809
		10. : 0.983793366949
raeke	19	
		1. : 0.136918504649
		2. : 0.325235392781
		3. : 0.535337212217
		4. : 0.730884769188
		5. : 0.896462730839
		6. : 0.948918532439
		7. : 0.981550945067
		8. : 0.983488486048
		9. : 0.983663276651
		10. : 0.983690578344
raeke	20	
		1. : 0.136601493247
		2. : 0.325602599055
		3. : 0.535466228456
		4. : 0.730707129752
		5. : 0.896362421146
		6. : 0.948905167717
		7. : 0.981570447566
		8. : 0.983506978904
		9. : 0.983682001859
		10. : 0.98370926275
raeke	21	
		1. : 0.13737211832
		2. : 0.326254336651
		3. : 0.536758619223
		4. : 0.731756029549
		5. : 0.896587821591
		6. : 0.949085027797
		7. : 0.981626485785
		8. : 0.983573867569
		9. : 0.983749965291
		10. : 0.983777221667
raeke	22	
		1. : 0.137547962144
		2. : 0.327570941431
		3. : 0.53815221415
		4. : 0.732878506208
		5. : 0.896986209229
		6. : 0.949322625635
		7. : 0.98163465656
		8. : 0.983573414501
		9. : 0.983749026245
		10. : 0.983776188473
raeke	23	
		1. : 0.137413350301
		2. : 0.327485852385
		3. : 0.538108412252
		4. : 0.732838987839
		5. : 0.89686093359
		6. : 0.949260994205
		7. : 0.981633306048
		8. : 0.983577499778
		9. : 0.983753507191
		10. : 0.983780746779
semimcfecmp	0	
		1. : 0.178406510936
		2. : 0.647752571109
		3. : 0.887069419925
		4. : 0.93912374185
		5. : 1.
semimcfecmp	1	
		1. : 0.178757795664
		2. : 0.646273636836
		3. : 0.884881771424
		4. : 0.93922327362
		5. : 1.
semimcfecmp	2	
		1. : 0.174733632032
		2. : 0.339696213175
		3. : 0.529598661679
		4. : 0.553023208354
		5. : 0.567417851558
semimcfecmp	3	
		1. : 0.178630636578
		2. : 0.344657967062
		3. : 0.533403594001
		4. : 0.556810277219
		5. : 0.570650355633
semimcfecmp	4	
		1. : 0.179430292648
		2. : 0.34261505349
		3. : 0.531521358206
		4. : 0.554862629733
		5. : 0.568584436929
semimcfecmp	5	
		1. : 0.173923040264
		2. : 0.341330171934
		3. : 0.530148972467
		4. : 0.553539937889
		5. : 0.567615049494
semimcfecmp	6	
		1. : 0.173795479963
		2. : 0.341926912752
		3. : 0.530959703171
		4. : 0.554157598535
		5. : 0.568151509611
semimcfecmp	7	
		1. : 0.169846796824
		2. : 0.337661278441
		3. : 0.528087706176
		4. : 0.551393465334
		5. : 0.565679140525
semimcfecmp	8	
		1. : 0.168697911017
		2. : 0.337453975385
		3. : 0.529361742956
		4. : 0.552598058283
		5. : 0.566994205147
semimcfecmp	9	
		1. : 0.172021613571
		2. : 0.335806730911
		3. : 0.527784233261
		4. : 0.551128945677
		5. : 0.564872059023
semimcfecmp	10	
		1. : 0.170931934885
		2. : 0.334497236148
		3. : 0.527619019816
		4. : 0.55108891051
		5. : 0.564858570785
semimcfecmp	11	
		1. : 0.170493012485
		2. : 0.335725969078
		3. : 0.527847475055
		4. : 0.551563318973
		5. : 0.565815951466
semimcfecmp	12	
		1. : 0.170221492753
		2. : 0.336779649631
		3. : 0.529462044611
		4. : 0.5532414992
		5. : 0.567599148195
semimcfecmp	13	
		1. : 0.174643241306
		2. : 0.337930399066
		3. : 0.529180852073
		4. : 0.553056122904
		5. : 0.56674510572
semimcfecmp	14	
		1. : 0.174109528329
		2. : 0.341109646702
		3. : 0.532307933526
		4. : 0.556197491459
		5. : 0.570327801758
semimcfecmp	15	
		1. : 0.174860430862
		2. : 0.34344548575
		3. : 0.534725300364
		4. : 0.557924314764
		5. : 0.57183841921
semimcfecmp	16	
		1. : 0.174692118391
		2. : 0.339255755353
		3. : 0.532029575263
		4. : 0.554805342891
		5. : 0.568837635906
semimcfecmp	17	
		1. : 0.174609005257
		2. : 0.33923293574
		3. : 0.532077482269
		4. : 0.554776810371
		5. : 0.568809562933
semimcfecmp	18	
		1. : 0.174614990907
		2. : 0.337795780948
		3. : 0.530681174046
		4. : 0.553292455628
		5. : 0.56693425665
semimcfecmp	19	
		1. : 0.170904207802
		2. : 0.33379755807
		3. : 0.527660367814
		4. : 0.550427370133
		5. : 0.564116977895
semimcfecmp	20	
		1. : 0.170492657624
		2. : 0.333339675197
		3. : 0.527299506367
		4. : 0.550256294453
		5. : 0.564229832385
semimcfecmp	21	
		1. : 0.171644539397
		2. : 0.335678402527
		3. : 0.531000838571
		4. : 0.554165496028
		5. : 0.568215312662
semimcfecmp	22	
		1. : 0.171786509579
		2. : 0.338398281198
		3. : 0.533352995547
		4. : 0.556342671596
		5. : 0.569915960047
semimcfecmp	23	
		1. : 0.171359262515
		2. : 0.337948683094
		3. : 0.533123487667
		4. : 0.556014597603
		5. : 0.569626668119
semimcfksp	0	
		1. : 0.142909605353
		2. : 0.430014272383
		3. : 0.649128427397
		4. : 0.69190156622
		5. : 0.92914218231
		6. : 0.958714112505
		7. : 0.978851463039
		8. : 0.987526999164
		9. : 0.987526999164
		10. : 0.987847672165
		11. : 1.
semimcfksp	1	
		1. : 0.147363706764
		2. : 0.522386480976
		3. : 0.719582734513
		4. : 0.815781583793
		5. : 0.902289146332
		6. : 0.97449070888
		7. : 0.98173896756
		8. : 0.98173896756
		9. : 0.986858289124
		10. : 1.
		11. : 1.
semimcfksp	2	
		1. : 0.157139105747
		2. : 0.303112270212
		3. : 0.577626676197
		4. : 0.640669913108
		5. : 0.868268655433
		6. : 0.957347527971
		7. : 0.963034519816
		8. : 0.967041825124
		9. : 0.967623593358
		10. : 0.969254628658
		11. : 0.969254628658
semimcfksp	3	
		1. : 0.159781465812
		2. : 0.303690297019
		3. : 0.583154290463
		4. : 0.644759221943
		5. : 0.86748040137
		6. : 0.953502920988
		7. : 0.96149723025
		8. : 0.966350108119
		9. : 0.966350108119
		10. : 0.966990669419
		11. : 0.968713499567
semimcfksp	4	
		1. : 0.16054232071
		2. : 0.301103005027
		3. : 0.581002519786
		4. : 0.643025793524
		5. : 0.86613331608
		6. : 0.953011398846
		7. : 0.960935186379
		8. : 0.965827883566
		9. : 0.965827883566
		10. : 0.966482443881
		11. : 0.968210852385
semimcfksp	5	
		1. : 0.140454164573
		2. : 0.291148489021
		3. : 0.577015302838
		4. : 0.632277097408
		5. : 0.859766214611
		6. : 0.951709637615
		7. : 0.964329368793
		8. : 0.968274052491
		9. : 0.969415306584
		10. : 0.970062389542
		11. : 0.971801168429
semimcfksp	6	
		1. : 0.140568338422
		2. : 0.292186958207
		3. : 0.577231467511
		4. : 0.632053317503
		5. : 0.861022456446
		6. : 0.952035411334
		7. : 0.964520692478
		8. : 0.968421516141
		9. : 0.96957302048
		10. : 0.970213296261
		11. : 0.971933783558
semimcfksp	7	
		1. : 0.1362742797
		2. : 0.290205644406
		3. : 0.584105520401
		4. : 0.638446633415
		5. : 0.866464662406
		6. : 0.94892258165
		7. : 0.960145669432
		8. : 0.963535170847
		9. : 0.965120175362
		10. : 0.966731046789
		11. : 0.966731046789
semimcfksp	8	
		1. : 0.135307506643
		2. : 0.288962319408
		3. : 0.577111335979
		4. : 0.63150460851
		5. : 0.862007053988
		6. : 0.951575738725
		7. : 0.964127727475
		8. : 0.968110162884
		9. : 0.969266197615
		10. : 0.969783978736
		11. : 0.971511234988
semimcfksp	9	
		1. : 0.13898143737
		2. : 0.287492610579
		3. : 0.576791828154
		4. : 0.633856611706
		5. : 0.863777545691
		6. : 0.951761814565
		7. : 0.962326699838
		8. : 0.965686344815
		9. : 0.967153536207
		10. : 0.968763331562
		11. : 0.968763331562
semimcfksp	10	
		1. : 0.137967798783
		2. : 0.286875196407
		3. : 0.577442134152
		4. : 0.63437942282
		5. : 0.864433643906
		6. : 0.951627016298
		7. : 0.96226995385
		8. : 0.965684478361
		9. : 0.967161578085
		10. : 0.968774483006
		11. : 0.968774483006
semimcfksp	11	
		1. : 0.147559828488
