# solver	iter	mean-exp-congestion	stddev
semimcfvlb	6	0.106661	0.000000
semimcfvlb	7	0.102441	0.000000
semimcfvlb	8	0.113699	0.000000
semimcfvlb	9	0.117454	0.000000
semimcfvlb	10	0.119054	0.000000
semimcfvlb	11	0.119410	0.000000
semimcfvlb	12	0.130469	0.000000
semimcfvlb	13	0.125437	0.000000
semimcfvlb	14	0.129305	0.000000
semimcfvlb	15	0.121270	0.000000
semimcfvlb	16	0.119332	0.000000
semimcfvlb	17	0.138036	0.000000
semimcfvlb	18	0.133208	0.000000
semimcfvlb	19	0.143563	0.000000
semimcfvlb	20	0.146062	0.000000
semimcfvlb	21	0.136910	0.000000
semimcfvlb	22	0.146877	0.000000
semimcfvlb	23	0.148953	0.000000
spf	0	0.115346	0.000000
spf	1	0.113265	0.000000
spf	2	0.112037	0.000000
spf	3	0.098574	0.000000
spf	4	0.088287	0.000000
spf	5	0.094676	0.000000
spf	6	0.086788	0.000000
spf	7	0.087195	0.000000
spf	8	0.092641	0.000000
spf	9	0.096007	0.000000
spf	10	0.097455	0.000000
spf	11	0.099169	0.000000
spf	12	0.106989	0.000000
spf	13	0.108721	0.000000
spf	14	0.110994	0.000000
spf	15	0.099234	0.000000
spf	16	0.097938	0.000000
spf	17	0.113302	0.000000
spf	18	0.115644	0.000000
spf	19	0.119027	0.000000
spf	20	0.121077	0.000000
spf	21	0.113731	0.000000
spf	22	0.122081	0.000000
spf	23	0.123754	0.000000
vlb	0	0.136995	0.000000
vlb	1	0.134230	0.000000
vlb	2	0.134980	0.000000
vlb	3	0.117167	0.000000
vlb	4	0.105957	0.000000
vlb	5	0.114771	0.000000
vlb	6	0.103332	0.000000
vlb	7	0.105294	0.000000
vlb	8	0.110348	0.000000
vlb	9	0.114842	0.000000
vlb	10	0.117923	0.000000
vlb	11	0.120116	0.000000
vlb	12	0.127234	0.000000
vlb	13	0.130818	0.000000
vlb	14	0.132470	0.000000
vlb	15	0.119026	0.000000
vlb	16	0.117508	0.000000
vlb	17	0.137255	0.000000
vlb	18	0.140537	0.000000
vlb	19	0.144405	0.000000
vlb	20	0.144586	0.000000
vlb	21	0.137399	0.000000
vlb	22	0.146589	0.000000
vlb	23	0.149743	0.000000

