# solver	iter	edge-congestion
		(s12,s9) : 0.585844257398
		(s12,h12) : 0.0642121320548
		(h1,s1) : 0.00155823943931
		(h2,s2) : 0.0316031701963
		(h3,s3) : 0.0232768978581
		(h4,s4) : 0.0199825186681
		(h5,s5) : 0.0124814681946
		(h6,s6) : 0.050861112559
		(h7,s7) : 0.0165360541061
		(h8,s8) : 0.0515094145036
		(h9,s9) : 0.0855023533814
		(h10,s10) : 0.00730226009019
		(h11,s11) : 0.0190535041742
		(h12,s12) : 0.113619169564
ecmp	2	
		(s1,s2) : 0.0136031124639
		(s1,h1) : 0.00345174685599
		(s2,s1) : 0.0342440942384
		(s2,s5) : 0.239192881722
		(s2,s6) : 0.243677391057
		(s2,s12) : 0.0648519088588
		(s2,h2) : 0.0246200542073
		(s3,s6) : 0.357125035727
		(s3,s9) : 0.272600748335
		(s3,h3) : 0.0738572747945
		(s4,s7) : 0.333974487117
		(s4,s10) : 0.0608170503224
		(s4,s11) : 0.128034397516
		(s4,h4) : 0.0149654289795
		(s5,s2) : 0.613546117897
		(s5,s7) : 0.180461896294
		(s5,s8) : 0.2851449776
		(s5,h5) : 0.0138632405836
		(s6,s2) : 0.344213777126
		(s6,s3) : 0.557754267588
		(s6,s7) : 0.343412504718
		(s6,h6) : 0.0316426678225
		(s7,s4) : 0.252474245296
		(s7,s5) : 0.20388621896
		(s7,s6) : 0.447258539864
		(s7,h7) : 0.0119466044706
		(s8,s5) : 0.546405996989
		(s8,s10) : 0.0962631552586
		(s8,h8) : 0.0329238254488
		(s9,s3) : 0.578339135731
		(s9,s12) : 0.515401332052
		(s9,h9) : 0.0464356962175
		(s10,s4) : 0.0481560855634
		(s10,s8) : 0.116269004414
		(s10,s11) : 0.0480813502207
		(s10,h10) : 0.00561878391677
		(s11,s4) : 0.141223207241
		(s11,s10) : 0.0565565474669
		(s11,h11) : 0.0176794896009
		(s12,s2) : 0.1
		(s12,s9) : 0.455942728966
		(s12,h12) : 0.0275489668466
		(h1,s1) : 0.00136031124639
		(h2,s2) : 0.0330470990192
		(h3,s3) : 0.0232205128688
		(h4,s4) : 0.0229591892995
		(h5,s5) : 0.0222902509534
		(h6,s6) : 0.0511639576595
		(h7,s7) : 0.0163743603921
		(h8,s8) : 0.0567025318328
		(h9,s9) : 0.0827600108086
		(h10,s10) : 0.00545192125964
		(h11,s11) : 0.0197779754708
		(h12,s12) : 0.118381267688
ecmp	3	
		(s1,s2) : 0.0110158301176
		(s1,h1) : 0.00347567973064
		(s2,s1) : 0.0344554568072
		(s2,s5) : 0.201088514258
		(s2,s6) : 0.25196982778
		(s2,s12) : 0.0640511560919
		(s2,h2) : 0.0237218703498
		(s3,s6) : 0.362201293103
		(s3,s9) : 0.268823922525
		(s3,h3) : 0.0762323994938
		(s4,s7) : 0.337624153431
		(s4,s10) : 0.0512183278398
		(s4,s11) : 0.119248030257
		(s4,h4) : 0.0156084137959
		(s5,s2) : 0.584183074136
		(s5,s7) : 0.169535156936
		(s5,s8) : 0.213412372367
		(s5,h5) : 0.0107753435323
		(s6,s2) : 0.318945486172
		(s6,s3) : 0.54537861289
		(s6,s7) : 0.323171160079
		(s6,h6) : 0.0342727751609
		(s7,s4) : 0.247276137327
		(s7,s5) : 0.173839131512
		(s7,s6) : 0.451978071881
		(s7,h7) : 0.0119801594261
		(s8,s5) : 0.564168899438
		(s8,s10) : 0.0938447071175
		(s8,h8) : 0.0244265116507
		(s9,s3) : 0.626108666857
		(s9,s12) : 0.498037694359
		(s9,h9) : 0.0478073825145
		(s10,s4) : 0.0496425971059
		(s10,s8) : 0.0985877604324
		(s10,s11) : 0.0443640210674
		(s10,h10) : 0.00541136865644
		(s11,s4) : 0.150302627011
		(s11,s10) : 0.0512711435437
		(s11,h11) : 0.016430786781
		(s12,s2) : 0.1
		(s12,s9) : 0.49801403561
		(s12,h12) : 0.0290818135803
		(h1,s1) : 0.00110158301176
		(h2,s2) : 0.0341099672837
		(h3,s3) : 0.0221861930819
		(h4,s4) : 0.0215822932477
		(h5,s5) : 0.013082778499
		(h6,s6) : 0.0461711018437
		(h7,s7) : 0.0160928735874
		(h8,s8) : 0.0587112944781
		(h9,s9) : 0.0833511825906
		(h10,s10) : 0.00498137650488
		(h11,s11) : 0.0201573770554
		(h12,s12) : 0.12372575126
ecmp	4	
		(s1,s2) : 0.0113716766508
		(s1,h1) : 0.00324370435434
		(s2,s1) : 0.0321627109707
		(s2,s5) : 0.19559511835
		(s2,s6) : 0.24771670711
		(s2,s12) : 0.0593297825553
		(s2,h2) : 0.025182998766
		(s3,s6) : 0.355924894087
		(s3,s9) : 0.26169828114
		(s3,h3) : 0.0783968558322
		(s4,s7) : 0.338806817971
		(s4,s10) : 0.0495415778684
		(s4,s11) : 0.124989374448
		(s4,h4) : 0.0149921927861
		(s5,s2) : 0.555644361338
		(s5,s7) : 0.16783237592
		(s5,s8) : 0.213387439951
		(s5,h5) : 0.00995720884963
		(s6,s2) : 0.319539717057
		(s6,s3) : 0.559997252993
		(s6,s7) : 0.324988433943
		(s6,h6) : 0.0325998902157
		(s7,s4) : 0.246566236402
		(s7,s5) : 0.174208289588
		(s7,s6) : 0.455443090176
		(s7,h7) : 0.012567010035
		(s8,s5) : 0.525430192268
		(s8,s10) : 0.0883037341028
		(s8,h8) : 0.0245348697481
		(s9,s3) : 0.626677459593
		(s9,s12) : 0.475188565452
		(s9,h9) : 0.0455818087508
		(s10,s4) : 0.0460109809442
		(s10,s8) : 0.0954431050302
		(s10,s11) : 0.0443190950434
		(s10,h10) : 0.00478863266949
		(s11,s4) : 0.146936184855
		(s11,s10) : 0.0492722126225
		(s11,h11) : 0.0170003459866
		(s12,s2) : 0.0980752845376
		(s12,s9) : 0.479430393248
		(s12,h12) : 0.0266380840488
		(h1,s1) : 0.00113716766508
		(h2,s2) : 0.0326163781606
		(h3,s3) : 0.0214917020964
		(h4,s4) : 0.0222662895711
		(h5,s5) : 0.0136404920663
		(h6,s6) : 0.0469157691267
		(h7,s7) : 0.0168663267029
		(h8,s8) : 0.0547135172422
		(h9,s9) : 0.0814805708715
		(h10,s10) : 0.00460282736629
		(h11,s11) : 0.0196208397477
		(h12,s12) : 0.118611275285
ecmp	5	
		(s1,s2) : 0.00995786435965
		(s1,h1) : 0.00136414337766
		(s2,s1) : 0.0135365327721
		(s2,s5) : 0.217560990253
		(s2,s6) : 0.254569000641
		(s2,s12) : 0.0641839936484
		(s2,h2) : 0.0238865854586
		(s3,s6) : 0.339873189869
		(s3,s9) : 0.260722905426
		(s3,h3) : 0.0754290573849
		(s4,s7) : 0.332746535189
		(s4,s10) : 0.0530366300925
		(s4,s11) : 0.129132340945
		(s4,h4) : 0.0138105649645
		(s5,s2) : 0.601751873053
		(s5,s7) : 0.190308288051
		(s5,s8) : 0.267153333403
		(s5,h5) : 0.0120396137971
		(s6,s2) : 0.322537905211
		(s6,s3) : 0.5723433378
		(s6,s7) : 0.324673697324
		(s6,h6) : 0.0336288412827
		(s7,s4) : 0.244100199887
		(s7,s5) : 0.191175239649
		(s7,s6) : 0.464994155973
		(s7,h7) : 0.0126564894369
		(s8,s5) : 0.494948900967
		(s8,s10) : 0.0883542351624
		(s8,h8) : 0.0302488180287
		(s9,s3) : 0.581179423204
		(s9,s12) : 0.473762588067
		(s9,h9) : 0.0441834885197
		(s10,s4) : 0.0403459148651
		(s10,s8) : 0.103043432262
		(s10,s11) : 0.0465481021357
		(s10,h10) : 0.00496287706713
		(s11,s4) : 0.149063529338
		(s11,s10) : 0.0548196760803
		(s11,h11) : 0.0176332165932
		(s12,s2) : 0.0937315437799
		(s12,s9) : 0.436366529427
		(s12,h12) : 0.0265753333008
		(h1,s1) : 0.000995786435965
		(h2,s2) : 0.0329019973954
		(h3,s3) : 0.020136390814
		(h4,s4) : 0.0218562852151
		(h5,s5) : 0.0270854401011
		(h6,s6) : 0.0494311825294
		(h7,s7) : 0.017768996119
		(h8,s8) : 0.0512252367485
		(h9,s9) : 0.0797782714775
		(h10,s10) : 0.00428726949952
		(h11,s11) : 0.0203883205419
		(h12,s12) : 0.109507031915
ecmp	6	
		(s1,s2) : 0.00979270095224
		(s1,h1) : 0.0012538022552
		(s2,s1) : 0.0124498356225
		(s2,s5) : 0.251407954428
		(s2,s6) : 0.280985333378
		(s2,s12) : 0.0636727256531
		(s2,h2) : 0.0263174745662
		(s3,s6) : 0.361981365412
		(s3,s9) : 0.272006063568
		(s3,h3) : 0.0776259261361
		(s4,s7) : 0.351847247083
		(s4,s10) : 0.0640277497351
		(s4,s11) : 0.124467554724
		(s4,h4) : 0.0151054899315
		(s5,s2) : 0.599441662565
		(s5,s7) : 0.194855289676
		(s5,s8) : 0.31135995146
		(s5,h5) : 0.0127305120567
		(s6,s2) : 0.347475843968
		(s6,s3) : 0.612079546493
		(s6,s7) : 0.345843814903
		(s6,h6) : 0.0374981383178
		(s7,s4) : 0.252209471845
		(s7,s5) : 0.20484040965
		(s7,s6) : 0.484913145008
		(s7,h7) : 0.0126746970088
		(s8,s5) : 0.500901949391
		(s8,s10) : 0.0881474214319
		(s8,h8) : 0.0358276837968
		(s9,s3) : 0.579744048045
		(s9,s12) : 0.47965589458
		(s9,h9) : 0.0439288063759
		(s10,s4) : 0.0559136376301
		(s10,s8) : 0.123132909183
		(s10,s11) : 0.0445856475309
		(s10,h10) : 0.00540173075886
		(s11,s4) : 0.12846164762
		(s11,s10) : 0.0491109287516
		(s11,h11) : 0.0169608331809
		(s12,s2) : 0.0942326465822
		(s12,s9) : 0.410239342933
		(s12,h12) : 0.0249828105997
		(h1,s1) : 0.000979270095224
		(h2,s2) : 0.0384379006896
		(h3,s3) : 0.0218423095803
		(h4,s4) : 0.0253936196156
		(h5,s5) : 0.0270671199649
		(h6,s6) : 0.0550455825456
		(h7,s7) : 0.0174870102964
		(h8,s8) : 0.0509320010998
		(h9,s9) : 0.0814450337912
		(h10,s10) : 0.00759129475741
		(h11,s11) : 0.0177572576371
		(h12,s12) : 0.105269802195
ecmp	7	
		(s1,s2) : 0.011989345337
		(s1,h1) : 0.00135169905726
		(s2,s1) : 0.0134182446075
		(s2,s5) : 0.225225730912
		(s2,s6) : 0.255969840236
		(s2,s12) : 0.0644124185967
		(s2,h2) : 0.0241149320239
		(s3,s6) : 0.35466683474
		(s3,s9) : 0.279623315987
		(s3,h3) : 0.0756490191151
		(s4,s7) : 0.342844971685
		(s4,s10) : 0.0627344938686
		(s4,s11) : 0.119149397036
		(s4,h4) : 0.0161283091398
		(s5,s2) : 0.606080678939
		(s5,s7) : 0.193183966424
		(s5,s8) : 0.297124980346
		(s5,h5) : 0.0106712993742
		(s6,s2) : 0.335444523917
		(s6,s3) : 0.59820245003
		(s6,s7) : 0.340921916585
		(s6,h6) : 0.0351716158711
		(s7,s4) : 0.255882151586
		(s7,s5) : 0.199126164876
		(s7,s6) : 0.484109857007
		(s7,h7) : 0.0126594700076
		(s8,s5) : 0.490636568055
		(s8,s10) : 0.0885126865002
		(s8,h8) : 0.0342071322462
		(s9,s3) : 0.577211453617
		(s9,s12) : 0.475219198585
		(s9,h9) : 0.0456334885876
		(s10,s4) : 0.0527385225137
		(s10,s8) : 0.115821498299
		(s10,s11) : 0.0422876777722
		(s10,h10) : 0.00552450061451
		(s11,s4) : 0.134955594544
		(s11,s10) : 0.0507382578417
		(s11,h11) : 0.0161990799069
		(s12,s2) : 0.0920000405987
		(s12,s9) : 0.422574196445
		(s12,h12) : 0.0260874994276
		(h1,s1) : 0.0011989345337
		(h2,s2) : 0.032517272911
		(h3,s3) : 0.0215366438232
		(h4,s4) : 0.0241504545766
		(h5,s5) : 0.0283059309815
		(h6,s6) : 0.0529494430701
		(h7,s7) : 0.0187395179117
		(h8,s8) : 0.0504761552432
		(h9,s9) : 0.0804592080133
		(h10,s10) : 0.00636418979607
		(h11,s11) : 0.0185693852386
		(h12,s12) : 0.105737673767
ecmp	8	
		(s1,s2) : 0.0115899679042
		(s1,h1) : 0.00128276377332
		(s2,s1) : 0.0127373984402
		(s2,s5) : 0.23394016915
		(s2,s6) : 0.273280136764
		(s2,s12) : 0.0660755801148
		(s2,h2) : 0.0252008688363
		(s3,s6) : 0.346386548047
		(s3,s9) : 0.25808679723
		(s3,h3) : 0.0762095807121
		(s4,s7) : 0.340404963709
		(s4,s10) : 0.0703756359942
		(s4,s11) : 0.1183257615
		(s4,h4) : 0.0142560347868
		(s5,s2) : 0.672028384012
		(s5,s7) : 0.217646830564
		(s5,s8) : 0.362421073139
		(s5,h5) : 0.00813015641395
		(s6,s2) : 0.312888422078
		(s6,s3) : 0.594803205797
		(s6,s7) : 0.312875733472
		(s6,h6) : 0.0364757305838
		(s7,s4) : 0.23956446477
		(s7,s5) : 0.200761172525
		(s7,s6) : 0.50206296916
		(s7,h7) : 0.0120346547652
		(s8,s5) : 0.472583047737
		(s8,s10) : 0.0890106172303
		(s8,h8) : 0.0416684498191
		(s9,s3) : 0.566194757014
		(s9,s12) : 0.495662121392
		(s9,h9) : 0.042536536207
		(s10,s4) : 0.0449373653476
		(s10,s8) : 0.123431477899
		(s10,s11) : 0.0441693604416
		(s10,h10) : 0.00549875232989
		(s11,s4) : 0.126919106009
		(s11,s10) : 0.0528843005606
		(s11,h11) : 0.0163013964039
		(s12,s2) : 0.0924645257723
		(s12,s9) : 0.399898467964
		(s12,h12) : 0.0256586657126
		(h1,s1) : 0.00115899679042
		(h2,s2) : 0.0334504441521
		(h3,s3) : 0.0205571189588
		(h4,s4) : 0.025943471987
		(h5,s5) : 0.0420856778418
		(h6,s6) : 0.0461713315342
		(h7,s7) : 0.0190610161252
		(h8,s8) : 0.0488429171337
		(h9,s9) : 0.0827098540409
		(h10,s10) : 0.00548167931045
		(h11,s11) : 0.0179803406569
		(h12,s12) : 0.10127851233
ecmp	9	
		(s1,s2) : 0.0117249391305
		(s1,h1) : 0.0011983050912
		(s2,s1) : 0.011886216577
		(s2,s5) : 0.196632195823
		(s2,s6) : 0.258750014446
		(s2,s12) : 0.0609551568649
		(s2,h2) : 0.0244076406376
		(s3,s6) : 0.353406366857
		(s3,s9) : 0.254045781867
		(s3,h3) : 0.0761921928321
		(s4,s7) : 0.317190602045
		(s4,s10) : 0.0548445043484
		(s4,s11) : 0.126848439732
		(s4,h4) : 0.0149181009934
		(s5,s2) : 0.5955250366
		(s5,s7) : 0.187269874968
		(s5,s8) : 0.256402107635
		(s5,h5) : 0.00739614746852
		(s6,s2) : 0.28162109938
		(s6,s3) : 0.559151469248
		(s6,s7) : 0.309470917875
		(s6,h6) : 0.0342749502478
		(s7,s4) : 0.252760081534
		(s7,s5) : 0.167840197231
		(s7,s6) : 0.467127102948
		(s7,h7) : 0.0113372951286
		(s8,s5) : 0.482739510286
		(s8,s10) : 0.0921207516193
		(s8,h8) : 0.028781136396
		(s9,s3) : 0.611764033624
		(s9,s12) : 0.479236713586
		(s9,h9) : 0.0444871431871
		(s10,s4) : 0.0450470782143
		(s10,s8) : 0.0975449129234
		(s10,s11) : 0.0459678408008
		(s10,h10) : 0.00546858226289
		(s11,s4) : 0.134908852484
		(s11,s10) : 0.047759798265
		(s11,h11) : 0.0173448264367
		(s12,s2) : 0.0916876262738
		(s12,s9) : 0.444406956362
		(s12,h12) : 0.0260535249132
		(h1,s1) : 0.00117249391305
		(h2,s2) : 0.033116893786
		(h3,s3) : 0.0198458574173
		(h4,s4) : 0.0214376751924
		(h5,s5) : 0.0261210144434
		(h6,s6) : 0.0411649480152
		(h7,s7) : 0.0185781031131
		(h8,s8) : 0.0505339206309
		(h9,s9) : 0.0835420876308
		(h10,s10) : 0.00480097228004
		(h11,s11) : 0.0182668650749
		(h12,s12) : 0.107553108209
ksp	0	
		(s1,s2) : 0.0155412983869
		(s1,h1) : 0.00426818123079
		(s2,s1) : 0.0426818123079
		(s2,s5) : 0.840583747607
		(s2,s6) : 0.708360281285
		(s2,s12) : 0.802850718199
		(s2,h2) : 0.0464491538632
		(s3,s6) : 0.758585859648
		(s3,s9) : 0.501509254211
		(s3,h3) : 0.0692769617946
		(s4,s7) : 0.407229843802
		(s4,s10) : 0.227446888479
		(s4,s11) : 0.169305888461
		(s4,h4) : 0.0208343145496
		(s5,s2) : 0.80966037563
		(s5,s7) : 0.787779492713
		(s5,s8) : 0.516080966058
		(s5,h5) : 0.0203159429386
		(s6,s2) : 0.682454276079
		(s6,s3) : 0.860664807138
		(s6,s7) : 0.767288679001
		(s6,h6) : 0.0443669461375
		(s7,s4) : 0.470779238982
		(s7,s5) : 0.694892809333
		(s7,s6) : 0.762906029042
		(s7,h7) : 0.018235716392
		(s8,s5) : 0.515900728265
		(s8,s10) : 0.251187693794
		(s8,h8) : 0.053724153808
		(s9,s3) : 0.866081006632
		(s9,s12) : 0.630746491638
		(s9,h9) : 0.0560827175215
		(s10,s4) : 0.190164190066
		(s10,s8) : 0.291765362133
		(s10,s11) : 0.105779206191
		(s10,h10) : 0.00973020411354
		(s11,s4) : 0.144559013177
		(s11,s10) : 0.127923491045
		(s11,h11) : 0.0200556415744
		(s12,s2) : 1.
		(s12,s9) : 0.701995815592
		(s12,h12) : 0.0628411787635
		(h1,s1) : 0.00155412983869
		(h2,s2) : 0.0351312147934
		(h3,s3) : 0.0226118918034
		(h4,s4) : 0.0206823324013
		(h5,s5) : 0.0265302978582
		(h6,s6) : 0.052422505362
		(h7,s7) : 0.0148637225761
		(h8,s8) : 0.0496483631949
		(h9,s9) : 0.0854149603681
		(h10,s10) : 0.00784527262068
		(h11,s11) : 0.0197953825314
		(h12,s12) : 0.111184368898
ksp	1	
		(s1,s2) : 0.0155823943931
		(s1,h1) : 0.00606871958081
		(s2,s1) : 0.0606871958081
		(s2,s5) : 0.821842759725
		(s2,s6) : 0.674348099439
		(s2,s12) : 0.783716882236
		(s2,h2) : 0.0429960694068
		(s3,s6) : 0.772239941405
		(s3,s9) : 0.483565699409
		(s3,h3) : 0.0620278067692
		(s4,s7) : 0.384059400459
		(s4,s10) : 0.215817052111
		(s4,s11) : 0.172299650018
		(s4,h4) : 0.0204426059859
		(s5,s2) : 0.767498838377
		(s5,s7) : 0.719226939517
		(s5,s8) : 0.479631865847
		(s5,h5) : 0.0193712690224
		(s6,s2) : 0.671442696541
		(s6,s3) : 0.797191614335
		(s6,s7) : 0.767484566802
		(s6,h6) : 0.0422649233691
		(s7,s4) : 0.465592642825
		(s7,s5) : 0.689511547524
		(s7,s6) : 0.703568944934
		(s7,h7) : 0.0177458312556
		(s8,s5) : 0.52390134477
		(s8,s10) : 0.239830570352
		(s8,h8) : 0.0496285233804
		(s9,s3) : 0.846123115591
		(s9,s12) : 0.627180790332
		(s9,h9) : 0.0542578850598
		(s10,s4) : 0.171872842828
		(s10,s8) : 0.265291138043
		(s10,s11) : 0.109573452084
		(s10,h10) : 0.00977967704218
		(s11,s4) : 0.139311490113
		(s11,s10) : 0.115863980013
		(s11,h11) : 0.0217232673719
		(s12,s2) : 1.
		(s12,s9) : 0.677293523298
		(s12,h12) : 0.0642121320548
		(h1,s1) : 0.00155823943931
		(h2,s2) : 0.0316031701963
		(h3,s3) : 0.0232768978581
		(h4,s4) : 0.0199825186681
		(h5,s5) : 0.0124814681946
		(h6,s6) : 0.050861112559
		(h7,s7) : 0.0165360541061
		(h8,s8) : 0.0515094145036
		(h9,s9) : 0.0855023533814
		(h10,s10) : 0.00730226009019
		(h11,s11) : 0.0190535041742
		(h12,s12) : 0.113619169564
ksp	2	
		(s1,s2) : 0.0136031124639
		(s1,h1) : 0.00448229544515
		(s2,s1) : 0.0446666879242
		(s2,s5) : 0.396614118143
		(s2,s6) : 0.369348961088
		(s2,s12) : 0.0828546383868
		(s2,h2) : 0.032815952406
		(s3,s6) : 0.739186965803
		(s3,s9) : 0.444060701231
		(s3,h3) : 0.0397684034164
		(s4,s7) : 0.4123248985
		(s4,s10) : 0.181422621186
		(s4,s11) : 0.125025213712
		(s4,h4) : 0.0143840523134
		(s5,s2) : 0.821566243797
		(s5,s7) : 0.473560767487
		(s5,s8) : 0.37366226624
		(s5,h5) : 0.0178705301369
		(s6,s2) : 0.691695328631
		(s6,s3) : 0.640300799849
		(s6,s7) : 0.609280871275
		(s6,h6) : 0.0276907828708
		(s7,s4) : 0.30708473287
		(s7,s5) : 0.656122496836
		(s7,s6) : 0.591981958732
		(s7,h7) : 0.0108941909087
		(s8,s5) : 0.566119625498
		(s8,s10) : 0.226543432468
		(s8,h8) : 0.0403824421742
		(s9,s3) : 0.704274293186
		(s9,s12) : 0.62302814902
		(s9,h9) : 0.0314049008669
		(s10,s4) : 0.17731011868
		(s10,s8) : 0.253793185033
		(s10,s11) : 0.0996255215225
		(s10,h10) : 0.00585978201543
		(s11,s4) : 0.146650792618
		(s11,s10) : 0.125916746087
		(s11,h11) : 0.0150847364585
		(s12,s2) : 0.1
		(s12,s9) : 0.365036152489
		(s12,h12) : 0.0282191694951
		(h1,s1) : 0.00136031124639
		(h2,s2) : 0.0330470990192
		(h3,s3) : 0.0232205128688
		(h4,s4) : 0.0229591892995
		(h5,s5) : 0.0222902509534
		(h6,s6) : 0.0511639576595
		(h7,s7) : 0.0163743603921
		(h8,s8) : 0.0567025318328
		(h9,s9) : 0.0827600108086
		(h10,s10) : 0.00545192125964
		(h11,s11) : 0.0197779754708
		(h12,s12) : 0.118381267688
ksp	3	
		(s1,s2) : 0.0110158301176
		(s1,h1) : 0.00464291347758
		(s2,s1) : 0.0462604344752
		(s2,s5) : 0.361591933555
		(s2,s6) : 0.369285220071
		(s2,s12) : 0.0828515186404
		(s2,h2) : 0.0326821053635
		(s3,s6) : 0.737829870352
		(s3,s9) : 0.437225170056
		(s3,h3) : 0.0403950913362
		(s4,s7) : 0.400876512461
		(s4,s10) : 0.148135549123
		(s4,s11) : 0.108159150558
		(s4,h4) : 0.0150601810756
		(s5,s2) : 0.81197744901
		(s5,s7) : 0.445199997507
		(s5,s8) : 0.296830668693
		(s5,h5) : 0.0140799076447
		(s6,s2) : 0.658380876176
		(s6,s3) : 0.629716494425
		(s6,s7) : 0.568713190019
		(s6,h6) : 0.0299470119967
		(s7,s4) : 0.276156698274
		(s7,s5) : 0.614067896442
		(s7,s6) : 0.581349351312
		(s7,h7) : 0.0109459006176
		(s8,s5) : 0.582695375454
		(s8,s10) : 0.212291089442
		(s8,h8) : 0.030357055647
		(s9,s3) : 0.723343763786
		(s9,s12) : 0.633670946306
		(s9,h9) : 0.0312536502488
		(s10,s4) : 0.169735748453
		(s10,s8) : 0.212673135404
		(s10,s11) : 0.0907360053051
		(s10,h10) : 0.00565692876517
		(s11,s4) : 0.143993255645
		(s11,s10) : 0.118534019925
		(s11,h11) : 0.0138935960362
		(s12,s2) : 0.1
		(s12,s9) : 0.394264946862
		(s12,h12) : 0.0289599764149
		(h1,s1) : 0.00110158301176
		(h2,s2) : 0.0341099672837
		(h3,s3) : 0.0221861930819
		(h4,s4) : 0.0215822932477
		(h5,s5) : 0.013082778499
		(h6,s6) : 0.0461711018437
		(h7,s7) : 0.0160928735874
		(h8,s8) : 0.0587112944781
		(h9,s9) : 0.0833511825906
		(h10,s10) : 0.00498137650488
		(h11,s11) : 0.0201573770554
		(h12,s12) : 0.12372575126
ksp	4	
		(s1,s2) : 0.0113716766508
		(s1,h1) : 0.0042920728058
		(s2,s1) : 0.0427655282638
		(s2,s5) : 0.352264939585
		(s2,s6) : 0.356908171392
		(s2,s12) : 0.0792056609868
		(s2,h2) : 0.034313674231
		(s3,s6) : 0.711379564296
		(s3,s9) : 0.416634217257
		(s3,h3) : 0.041635087402
		(s4,s7) : 0.397557194981
		(s4,s10) : 0.147811338962
		(s4,s11) : 0.110091059146
		(s4,h4) : 0.0144114289187
		(s5,s2) : 0.79281611243
		(s5,s7) : 0.430753818017
		(s5,s8) : 0.296840960143
		(s5,h5) : 0.0129520406642
		(s6,s2) : 0.646780420732
		(s6,s3) : 0.620884529513
		(s6,s7) : 0.560756768444
		(s6,h6) : 0.0283666642978
		(s7,s4) : 0.271596273457
		(s7,s5) : 0.608513367189
		(s7,s6) : 0.568528470951
		(s7,h7) : 0.0114391774211
		(s8,s5) : 0.54717017005
		(s8,s10) : 0.206594775568
		(s8,h8) : 0.0303585034232
		(s9,s3) : 0.70435129623
		(s9,s12) : 0.615788498744
		(s9,h9) : 0.029727829313
		(s10,s4) : 0.164829143543
		(s10,s8) : 0.211426366403
		(s10,s11) : 0.0915598314848
		(s10,h10) : 0.00500413287444
