#solver	iter	latency-throughput
		3. : 0.530289566687
		4. : 0.552988894788
		5. : 0.567031957858
ecmp	18	
		1. : 0.174614990907
		2. : 0.335947131705
		3. : 0.528832524804
		4. : 0.551443806385
		5. : 0.565094149183
ecmp	19	
		1. : 0.170904207802
		2. : 0.331864142587
		3. : 0.525726952331
		4. : 0.54849395465
		5. : 0.562151718056
ecmp	20	
		1. : 0.170492657624
		2. : 0.331373252709
		3. : 0.52533308388
		4. : 0.548289871966
		5. : 0.562231659815
ecmp	21	
		1. : 0.171644539397
		2. : 0.333881189363
		3. : 0.529203625407
		4. : 0.552368282865
		5. : 0.566386161621
ecmp	22	
		1. : 0.171786509579
		2. : 0.336479617301
		3. : 0.53143433165
		4. : 0.554424007698
		5. : 0.567965407977
ecmp	23	
		1. : 0.171359262515
		2. : 0.336001476258
		3. : 0.531176280831
		4. : 0.554067390767
		5. : 0.567647481999
ksp	0	
		1. : 0.0605558624246
		2. : 0.176297051626
		3. : 0.393618739862
		4. : 0.614822589284
		5. : 0.797983021905
		6. : 0.839521808657
		7. : 0.849555293091
ksp	1	
		1. : 0.0608981762606
		2. : 0.178110589126
		3. : 0.39388522873
		4. : 0.617084742749
		5. : 0.804240596475
		6. : 0.845957352983
		7. : 0.856285949831
ksp	2	
		1. : 0.0896170721294
		2. : 0.176068315661
		3. : 0.375896827916
		4. : 0.537524613914
		5. : 0.66040011812
		6. : 0.679516845472
		7. : 0.690568303468
ksp	3	
		1. : 0.0940798179205
		2. : 0.180831564951
		3. : 0.392774122212
		4. : 0.557770574358
		5. : 0.690788385178
		6. : 0.711812399883
		7. : 0.722653576267
ksp	4	
		1. : 0.0944228062801
		2. : 0.179973493326
		3. : 0.404836784074
		4. : 0.569853429146
		5. : 0.715681681912
		6. : 0.736962247339
		7. : 0.747543972835
ksp	5	
		1. : 0.0923143933767
		2. : 0.179018014382
		3. : 0.395103121544
		4. : 0.559387519298
		5. : 0.698233915614
		6. : 0.718936894884
		7. : 0.730715709891
ksp	6	
		1. : 0.0919118385141
		2. : 0.178860073087
		3. : 0.406290921072
		4. : 0.570682223395
		5. : 0.720674783778
		6. : 0.741235833968
		7. : 0.753129524483
ksp	7	
		1. : 0.0909807685249
		2. : 0.178072914219
		3. : 0.403437329334
		4. : 0.566597714716
		5. : 0.71704623576
		6. : 0.736731467759
		7. : 0.748723390064
ksp	8	
		1. : 0.0903969267515
		2. : 0.178075946792
		3. : 0.396790482298
		4. : 0.560175832746
		5. : 0.704001767413
		6. : 0.72342991448
		7. : 0.735372093365
ksp	9	
		1. : 0.09162419392
		2. : 0.177442035956
		3. : 0.392180037497
		4. : 0.554720982988
		5. : 0.691803327438
		6. : 0.712100423522
		7. : 0.722831997484
ksp	10	
		1. : 0.0917459661228
		2. : 0.177564406918
		3. : 0.390046909358
		4. : 0.551841478625
		5. : 0.686656587333
		6. : 0.706398143164
		7. : 0.717150446805
ksp	11	
		1. : 0.0916348879305
		2. : 0.177922093968
		3. : 0.387191514347
		4. : 0.55021923219
		5. : 0.682369681388
		6. : 0.702133485314
		7. : 0.713299470339
ksp	12	
		1. : 0.0890458117204
		2. : 0.175834118266
		3. : 0.379062283544
		4. : 0.542763876678
		5. : 0.66738570637
		6. : 0.687153386427
		7. : 0.698263152837
ksp	13	
		1. : 0.0893042520636
		2. : 0.174282019608
		3. : 0.376895380528
		4. : 0.539975069462
		5. : 0.662536002204
		6. : 0.683498154021
		7. : 0.694634830087
ksp	14	
		1. : 0.0878142310274
		2. : 0.174658032558
		3. : 0.376217420454
		4. : 0.541068060827
		5. : 0.662058358847
		6. : 0.682908656014
		7. : 0.693889788314
ksp	15	
		1. : 0.0926767832896
		2. : 0.180075570132
		3. : 0.392080963534
		4. : 0.557200689062
		5. : 0.689259403615
		6. : 0.709459924234
		7. : 0.720487644301
ksp	16	
		1. : 0.0928729891036
		2. : 0.17863280325
		3. : 0.391831312518
		4. : 0.555949170846
		5. : 0.688045225327
		6. : 0.708374850146
		7. : 0.719496241383
ksp	17	
		1. : 0.0869787157927
		2. : 0.17257375275
		3. : 0.374068363833
		4. : 0.536667717829
		5. : 0.655945805807
		6. : 0.676288208808
		7. : 0.687416621025
ksp	18	
		1. : 0.0859952296464
		2. : 0.170930440127
		3. : 0.371216589482
		4. : 0.53161147821
		5. : 0.650357507021
		6. : 0.670707417099
		7. : 0.681920062726
ksp	19	
		1. : 0.0839428438982
		2. : 0.168774145225
		3. : 0.364896689367
		4. : 0.523527817535
		5. : 0.641477864863
		6. : 0.661364158336
		7. : 0.672473459356
ksp	20	
		1. : 0.0831345977504
		2. : 0.167999998436
		3. : 0.361911471194
		4. : 0.51965716128
		5. : 0.637724871689
		6. : 0.657671937915
		7. : 0.66930815352
ksp	21	
		1. : 0.0852502682119
		2. : 0.170871714415
		3. : 0.371421151429
		4. : 0.53200271556
		5. : 0.653565556898
		6. : 0.673505076801
		7. : 0.685089672265
ksp	22	
		1. : 0.083398538528
		2. : 0.170791680387
		3. : 0.365990603993
		4. : 0.524616040244
		5. : 0.643000768054
		6. : 0.662793672487
		7. : 0.673590468738
ksp	23	
		1. : 0.082986720852
		2. : 0.170258306691
		3. : 0.364524931077
		4. : 0.522927397031
		5. : 0.640027742159
		6. : 0.659808156075
		7. : 0.670635801303
mcf	0	
		1. : 0.151164339404
		2. : 0.347691435052
		3. : 0.531577725574
		4. : 0.614778905138
		5. : 0.648563426716
		6. : 0.762230082222
		7. : 0.859002542105
		8. : 0.870806614169
		9. : 0.877625850862
mcf	1	
		1. : 0.142775860252
		2. : 0.363144324873
		3. : 0.612935986507
		4. : 0.654907115124
		5. : 0.7197046463
		6. : 0.838873482576
		7. : 0.863936729891
		8. : 0.918963373824
mcf	2	
		1. : 0.153851058276
		2. : 0.239817584502
		3. : 0.417143291009
		4. : 0.458203779978
		5. : 0.478115164635
		6. : 0.557631903677
		7. : 0.634159746051
		8. : 0.637232606169
		9. : 0.644271979333
mcf	3	
		1. : 0.0851306527586
		2. : 0.192039853764
		3. : 0.349591120565
		4. : 0.411414598024
		5. : 0.542553316624
		6. : 0.58673816628
		7. : 0.647939294269
		8. : 0.648173598035
		9. : 0.691245552814
mcf	4	
		1. : 0.137637502925
		2. : 0.247428640023
		3. : 0.521113639829
		4. : 0.566759949687
		5. : 0.630719226911
		6. : 0.681185437328
		7. : 0.711762023836
		8. : 0.713284064432
mcf	5	
		1. : 0.155130784125
		2. : 0.244545228323
		3. : 0.47264374708
		4. : 0.509798937234
		5. : 0.534830013978
		6. : 0.610911110082
		7. : 0.68783989963
		8. : 0.693007888174
		9. : 0.699976243738
mcf	6	
		1. : 0.0967620472773
		2. : 0.194192778032
		3. : 0.484455573285
		4. : 0.541133707224
		5. : 0.623163203499
		6. : 0.675682797548
		7. : 0.695940428446
		8. : 0.702336505284
		9. : 0.709231555203
mcf	7	
		1. : 0.0984589352445
		2. : 0.193734474154
		3. : 0.487143225361
		4. : 0.545672559578
		5. : 0.621718013063
		6. : 0.675509995123
		7. : 0.695543432841
		8. : 0.697305421585
		9. : 0.704257769639
mcf	8	
		1. : 0.0938841030372
		2. : 0.190247598019
		3. : 0.479046089929
		4. : 0.53725506924
		5. : 0.614237127075
		6. : 0.667027780917
		7. : 0.690751929285
		8. : 0.697469769261
		9. : 0.704391946544
mcf	9	
		1. : 0.133866807958
		2. : 0.243401457668
		3. : 0.5062575474
		4. : 0.551395269063
		5. : 0.608940654426
		6. : 0.660682285065
		7. : 0.691828380001
		8. : 0.693008113016
mcf	10	
		1. : 0.15287191873
		2. : 0.237425330456
		3. : 0.457538994854
		4. : 0.497459965209
		5. : 0.519485780878
		6. : 0.597608936073
		7. : 0.6745794252
		8. : 0.680311770835
		9. : 0.687272895231
mcf	11	
		1. : 0.152854455353
		2. : 0.238607185473
		3. : 0.45328855951
		4. : 0.493374262025
		5. : 0.513866322788
		6. : 0.592391239429
		7. : 0.669760678065
		8. : 0.676391596751
		9. : 0.683324521986
mcf	12	
		1. : 0.151776659395
		2. : 0.24077528438
		3. : 0.433901740137
		4. : 0.475233188865
		5. : 0.495910978129
		6. : 0.574039857761
		7. : 0.650475910855
		8. : 0.65476236833
		9. : 0.661660387603
mcf	13	
		1. : 0.12696218926
		2. : 0.248615449742
		3. : 0.491616196133
		4. : 0.521566031183
		5. : 0.584672423767
		6. : 0.639347325079
		7. : 0.66307255285
		8. : 0.663908880095
mcf	14	
		1. : 0.134363891194
		2. : 0.243728487478
		3. : 0.483062453787
		4. : 0.518621357363
		5. : 0.582031174944
		6. : 0.641202883781
		7. : 0.662025130342
		8. : 0.663108452869
mcf	15	
		1. : 0.156691449049
		2. : 0.246344562712
		3. : 0.463849701276
		4. : 0.510428396071
		5. : 0.53089940127
		6. : 0.606271369868
		7. : 0.682520622303
		8. : 0.682990105985
		9. : 0.68983702241
mcf	16	
		1. : 0.15608005497
		2. : 0.243710265421
		3. : 0.464435324042
		4. : 0.503577851475
		5. : 0.524056672111
		6. : 0.598632213231
		7. : 0.678432218579
		8. : 0.682533011918
		9. : 0.689438087117
mcf	17	
		1. : 0.156082012636
		2. : 0.244789778244
		3. : 0.414680807653
		4. : 0.452754218627
		5. : 0.486140711525
		6. : 0.562152708481
		7. : 0.629210278746
		8. : 0.633342228114
		9. : 0.640251662515
mcf	18	
		1. : 0.134732403593
		2. : 0.241659276639
		3. : 0.47093637923
		4. : 0.515561993637
		5. : 0.561090172803
		6. : 0.612543636266
		7. : 0.644152233431
		8. : 0.650071241597
mcf	19	
		1. : 0.148992657223
		2. : 0.234068956788
		3. : 0.398520117789
		4. : 0.436219236021
		5. : 0.457247200593
		6. : 0.533369499839
		7. : 0.599715206954
		8. : 0.610643913515
		9. : 0.617534972035
mcf	20	
		1. : 0.0965822132142
		2. : 0.190582058829
		3. : 0.423576970572
		4. : 0.480493042246
		5. : 0.560334373919
		6. : 0.611115094334
		7. : 0.629929967486
		8. : 0.631169197477
		9. : 0.638039855249
mcf	21	
		1. : 0.153014268184
		2. : 0.239045449445
		3. : 0.412540208723
		4. : 0.452246879668
		5. : 0.473916512497
		6. : 0.549916760775
		7. : 0.620641216005
		8. : 0.629797622586
		9. : 0.637215945888
mcf	22	
		1. : 0.148459382647
		2. : 0.233316936114
		3. : 0.397705850979
		4. : 0.439945805794
		5. : 0.461279112203
		6. : 0.54189775641
		7. : 0.608163688667
		8. : 0.608660918539
		9. : 0.616067696661
mcf	23	
		1. : 0.146585679426
		2. : 0.232832084594
		3. : 0.394184136981
		4. : 0.434743872916
		5. : 0.455374797379
		6. : 0.532707255923
		7. : 0.598728280858
		8. : 0.60423920953
		9. : 0.610777765389
raeke	0	
		1. : 0.131436215585
		2. : 0.306211506388
		3. : 0.548546167055
		4. : 0.702839531511
		5. : 0.838615398497
		6. : 0.856422266997
		7. : 0.863687524609
raeke	1	
		1. : 0.131442384322
		2. : 0.308418053562
		3. : 0.549638581268
		4. : 0.705991843163
		5. : 0.842089275922
		6. : 0.860353232125
		7. : 0.867523624181
raeke	2	
		1. : 0.135234232369
		2. : 0.260474720732
		3. : 0.466748595668
		4. : 0.576203854185
		5. : 0.666280116287
		6. : 0.687936010029
		7. : 0.702006115129
raeke	3	
		1. : 0.143857738506
		2. : 0.269752359845
		3. : 0.488637287546
		4. : 0.60218349553
		5. : 0.697188232665
		6. : 0.718438093032
		7. : 0.73320942116
raeke	4	
		1. : 0.144562283997
		2. : 0.268427973964
		3. : 0.499942093833
		4. : 0.61358735679
		5. : 0.720807803459
		6. : 0.742129984655
		7. : 0.75717873475
raeke	5	
		1. : 0.140550478074
		2. : 0.267194431557
		3. : 0.490656105543
		4. : 0.603238164551
		5. : 0.704610461448
		6. : 0.725821254978
		7. : 0.740724563659
raeke	6	
		1. : 0.14031723583
		2. : 0.267571233255
		3. : 0.502234170807
		4. : 0.614417151633
		5. : 0.72619588719
		6. : 0.747219142443
		7. : 0.762004202033
raeke	7	
		1. : 0.137040082488
		2. : 0.264291067645
		3. : 0.498456646094
		4. : 0.609830807652
		5. : 0.721523058339
		6. : 0.742823846
		7. : 0.757906538493
raeke	8	
		1. : 0.136156884729
		2. : 0.264183219815
		3. : 0.49243890626
		4. : 0.603559821455
		5. : 0.709029354369
		6. : 0.7302094613
		7. : 0.745232701957
raeke	9	
		1. : 0.138829813316
		2. : 0.263241657478
		3. : 0.486871893552
		4. : 0.597530824753
		5. : 0.696715633342
		6. : 0.717692480984
		7. : 0.732915219941
raeke	10	
		1. : 0.138097799562
		2. : 0.262461637623
		3. : 0.484116925231
		4. : 0.594307229825
		5. : 0.691420106471
		6. : 0.712426128114
		7. : 0.727400068179
raeke	11	
		1. : 0.136839737624
		2. : 0.26198425426
		3. : 0.480214440441
		4. : 0.591605751281
		5. : 0.687605018755
		6. : 0.708673723444
		7. : 0.723670933485
raeke	12	
		1. : 0.132902051402
		2. : 0.258741319816
		3. : 0.469930269782
		4. : 0.581225104524
		5. : 0.673126870935
		6. : 0.69462437625
		7. : 0.709546320143
raeke	13	
		1. : 0.135878889874
		2. : 0.259415075675
		3. : 0.46812374415
		4. : 0.578887417834
		5. : 0.669665295496
		6. : 0.69028183129
		7. : 0.705239743282
raeke	14	
		1. : 0.134565820956
		2. : 0.260561354398
		3. : 0.467980079429
		4. : 0.57965323145
		5. : 0.669269706102
		6. : 0.690512624971
		7. : 0.705262504167
raeke	15	
		1. : 0.140719196258
		2. : 0.267619937835
		3. : 0.487605722804
		4. : 0.59947508276
		5. : 0.69510121762
		6. : 0.716561721504
		7. : 0.731369487077
raeke	16	
		1. : 0.141071484975
		2. : 0.265548344376
		3. : 0.486649252818
		4. : 0.59843102122
		5. : 0.69398167383
		6. : 0.715421804054
		7. : 0.730351677658
raeke	17	
		1. : 0.134088917826
		2. : 0.258362061452
		3. : 0.465075538329
		4. : 0.574306674359
		5. : 0.66296386278
		6. : 0.684185020642
		7. : 0.699124319536
raeke	18	
		1. : 0.133368524176
		2. : 0.256890005719
		3. : 0.461874719823
		4. : 0.569265859475
		5. : 0.657506846457
		6. : 0.678235508667
		7. : 0.693288803386
raeke	19	
		1. : 0.129119265277
		2. : 0.25244359698
		3. : 0.454913501992
		4. : 0.560809195446
		5. : 0.64806656929
		6. : 0.668945841136
		7. : 0.684098118506
raeke	20	
		1. : 0.128048556293
		2. : 0.251361988958
		3. : 0.452121593345
		4. : 0.557151867008
		5. : 0.644880067178
		6. : 0.665772768493
		7. : 0.680995547325
raeke	21	
		1. : 0.130963207799
		2. : 0.255366397468
		3. : 0.462014087721
		4. : 0.569790389052
		5. : 0.660404696343
		6. : 0.681228798465
		7. : 0.696433349928
raeke	22	
		1. : 0.128789221085
		2. : 0.255717241031
		3. : 0.457813547166
		4. : 0.563252703661
		5. : 0.649696882214
		6. : 0.670401246605
		7. : 0.685425318437
raeke	23	
		1. : 0.128131983171
		2. : 0.254920956629
		3. : 0.45633609145
		4. : 0.561471620539
		5. : 0.646871325137
		6. : 0.667565886279
		7. : 0.682630908256
semimcfecmp	0	
		1. : 0.178406510936
		2. : 0.468085474562
		3. : 0.707402323377
		4. : 0.759456645303
		5. : 0.820332903452
semimcfecmp	1	
		1. : 0.178757795664
		2. : 0.470333720902
		3. : 0.70894185549
		4. : 0.763283357687
		5. : 0.824060084066
semimcfecmp	2	
		1. : 0.174733632032
		2. : 0.337925137405
		3. : 0.527827585909
		4. : 0.551252132585
		5. : 0.565646775788
semimcfecmp	3	
		1. : 0.178630636578
		2. : 0.343196995211
		3. : 0.53194262215
		4. : 0.555349305368
		5. : 0.569189383782
semimcfecmp	4	
		1. : 0.179430292648
		2. : 0.341417724764
		3. : 0.53032402948
		4. : 0.553665301008
		5. : 0.567387108203
semimcfecmp	5	
		1. : 0.173923040264
		2. : 0.339950888697
		3. : 0.528769689231
		4. : 0.552160654652
		5. : 0.566235766258
semimcfecmp	6	
		1. : 0.173795479963
		2. : 0.340772595702
		3. : 0.529805386121
		4. : 0.553003281486
		5. : 0.566997192562
semimcfecmp	7	
		1. : 0.169846796824
		2. : 0.336476684858
		3. : 0.526903112593
		4. : 0.550208871751
		5. : 0.564494546942
semimcfecmp	8	
		1. : 0.168697911017
		2. : 0.336129949246
		3. : 0.528037716817
		4. : 0.551274032145
		5. : 0.565670179008
semimcfecmp	9	
		1. : 0.172021613571
		2. : 0.334361404623
		3. : 0.526338906973
		4. : 0.549683619389
		5. : 0.563426732735
semimcfecmp	10	
		1. : 0.170931934885
		2. : 0.333016277572
		3. : 0.52613806124
		4. : 0.549607951934
		5. : 0.563377612208
semimcfecmp	11	
		1. : 0.170493012485
		2. : 0.334210242421
		3. : 0.526331748398
		4. : 0.550047592317
		5. : 0.56430022481
semimcfecmp	12	
		1. : 0.170221492753
		2. : 0.335110057236
		3. : 0.527792452216
		4. : 0.551571906805
		5. : 0.5659295558
semimcfecmp	13	
		1. : 0.174643241306
		2. : 0.336207768167
		3. : 0.527458221173
		4. : 0.551333492004
		5. : 0.56502247482
semimcfecmp	14	
		1. : 0.174109528329
		2. : 0.339383585693
		3. : 0.530581872517
		4. : 0.55447143045
		5. : 0.568601740749
semimcfecmp	15	
		1. : 0.174860430862
		2. : 0.341985162448
		3. : 0.533264977062
		4. : 0.556463991462
		5. : 0.570378095908
semimcfecmp	16	
		1. : 0.174692118391
		2. : 0.337796033587
		3. : 0.530569853497
		4. : 0.553345621125
		5. : 0.56737791414
semimcfecmp	17	
		1. : 0.174609005257
		2. : 0.337447240069
		3. : 0.530291786598
		4. : 0.5529911147
		5. : 0.567023867262
semimcfecmp	18	
		1. : 0.174614990907
		2. : 0.33594904884
		3. : 0.528834441939
		4. : 0.55144572352
		5. : 0.565087524542
semimcfecmp	19	
		1. : 0.170904207802
		2. : 0.331866077768
		3. : 0.525728887513
		4. : 0.548495889831
		5. : 0.562185497594
semimcfecmp	20	
		1. : 0.170492657624
		2. : 0.331375182162
		3. : 0.525335013332
		4. : 0.548291801418
		5. : 0.56226533935
semimcfecmp	21	
		1. : 0.171644539397
		2. : 0.333883130228
		3. : 0.529205566272
		4. : 0.552370223729
		5. : 0.566420040363
semimcfecmp	22	
		1. : 0.171786509579
		2. : 0.336481555145
		3. : 0.531436269494
		4. : 0.554425945542
		5. : 0.567999233994
semimcfecmp	23	
		1. : 0.171359262515
		2. : 0.336003419639
		3. : 0.531178224212
		4. : 0.554069334147
		5. : 0.567681404664
semimcfksp	0	
		1. : 0.146124912465
		2. : 0.428251949059
		3. : 0.662953773968
		4. : 0.727175959504
		5. : 0.913337811807
		6. : 0.918195993082
		7. : 0.918195993082
semimcfksp	1	
		1. : 0.153608477582
		2. : 0.437863139942
		3. : 0.702851185741
		4. : 0.775959618569
		5. : 0.89991495123
		6. : 0.911798203836
		7. : 0.924939914712
semimcfksp	2	
		1. : 0.157825716657
		2. : 0.312086808962
		3. : 0.531251281236
		4. : 0.591083387569
		5. : 0.680824893018
		6. : 0.692249444108
		7. : 0.693504086646
semimcfksp	3	
		1. : 0.157531048322
		2. : 0.31136808803
		3. : 0.54434940406
		4. : 0.623096764793
		5. : 0.72005148133
		6. : 0.72648880619
		7. : 0.72648880619
semimcfksp	4	
		1. : 0.156436650479
		2. : 0.30545860033
		3. : 0.547922574041
		4. : 0.625074634319
		5. : 0.744357689512
		6. : 0.750573968245
		7. : 0.750573968245
semimcfksp	5	
		1. : 0.158503339164
		2. : 0.314058891974
		3. : 0.563653284031
		4. : 0.62549250092
		5. : 0.722846166085
		6. : 0.734632424526
		7. : 0.734632424526
semimcfksp	6	
		1. : 0.158467460609
		2. : 0.314856217733
		3. : 0.57617993379
		4. : 0.637513668603
		5. : 0.74443848789
		6. : 0.75612671707
		7. : 0.75612671707
semimcfksp	7	
		1. : 0.158784654396
		2. : 0.315695575334
		3. : 0.568616008141
		4. : 0.632365901444
		5. : 0.738783670286
		6. : 0.751265230157
		7. : 0.752504362024
semimcfksp	8	
		1. : 0.157190653016
		2. : 0.316121579386
		3. : 0.569812733005
		4. : 0.634888365168
		5. : 0.726790444931
		6. : 0.739199933427
		7. : 0.739199933427
semimcfksp	9	
		1. : 0.160217810427
		2. : 0.312111437277
		3. : 0.558015394703
		4. : 0.622857280466
		5. : 0.712846699662
		6. : 0.725840852994
		7. : 0.727079157113
semimcfksp	10	
		1. : 0.159261609237
		2. : 0.311447735653
		3. : 0.554032174929
		4. : 0.618777621585
		5. : 0.707409601797
		6. : 0.719882691474
		7. : 0.721123387567
semimcfksp	11	
		1. : 0.148628624616
		2. : 0.304097876336
		3. : 0.545195426498
		4. : 0.61131096206
		5. : 0.705945364054
		6. : 0.715161618725
		7. : 0.716397288822
semimcfksp	12	
		1. : 0.148173954151
		2. : 0.305490473271
		3. : 0.537549863248
		4. : 0.603932633379
		5. : 0.691880418453
		6. : 0.701013096304
		7. : 0.701013096304
semimcfksp	13	
		1. : 0.159096174419
		2. : 0.309462788341
		3. : 0.534925194847
		4. : 0.595804115811
		5. : 0.685880007086
		6. : 0.697801228099
		7. : 0.697801228099
semimcfksp	14	
		1. : 0.152133299259
		2. : 0.307226317075
		3. : 0.53341374565
		4. : 0.60184105482
		5. : 0.685967272512
		6. : 0.696928722746
		7. : 0.696928722746
semimcfksp	15	
		1. : 0.152351176557
		2. : 0.311328346386
		3. : 0.555014901175
		4. : 0.621075418141
		5. : 0.71459812769
		6. : 0.723994297828
		7. : 0.723994297828
semimcfksp	16	
		1. : 0.153304160996
		2. : 0.308306362183
		3. : 0.554782143092
		4. : 0.620567326311
		5. : 0.713520432038
		6. : 0.722993615827
		7. : 0.722993615827
semimcfksp	17	
		1. : 0.152254400788
		2. : 0.306891054413
		3. : 0.531440658004
		4. : 0.597195208603
		5. : 0.680415615168
		6. : 0.689894779416
		7. : 0.689894779416
semimcfksp	18	
		1. : 0.159818804756
		2. : 0.30517708241
		3. : 0.526467648954
		4. : 0.584927233733
		5. : 0.673751666451
		6. : 0.684703132957
		7. : 0.684703132957
semimcfksp	19	
		1. : 0.156549408467
		2. : 0.308321158694
		3. : 0.522722089828
		4. : 0.586366168917
		5. : 0.660497481512
		6. : 0.673369173931
		7. : 0.674578316729
semimcfksp	20	
		1. : 0.155189761649
		2. : 0.306908927681
		3. : 0.518943714081
		4. : 0.582549056843
		5. : 0.656917205485
		6. : 0.670020141733
		7. : 0.671341309135
semimcfksp	21	
		1. : 0.1588486897
		2. : 0.311766132116
		3. : 0.531459929054
		4. : 0.59513557907
		5. : 0.673067843362
		6. : 0.686084766847
		7. : 0.687388828834
semimcfksp	22	
		1. : 0.142984723917
		2. : 0.297304618455
		3. : 0.508789565482
		4. : 0.586151154257
		5. : 0.668723697179
		6. : 0.674162497694
		7. : 0.675305571673
semimcfksp	23	
		1. : 0.142724623463
		2. : 0.296867239374
		3. : 0.507310418598
		4. : 0.584400707667
		5. : 0.665732316147
		6. : 0.6711854599
		7. : 0.672331799909
semimcfmcf	0	
		1. : 0.151164339404
		2. : 0.347691435052
		3. : 0.531577725574
		4. : 0.614778905138
		5. : 0.648563426716
		6. : 0.762230082222
		7. : 0.859002542105
		8. : 0.870806614169
		9. : 0.877625850862
semimcfmcf	1	
		1. : 0.151470471874
		2. : 0.348180968542
		3. : 0.532260556184
		4. : 0.615203442424
		5. : 0.650195755437
		6. : 0.764163203424
		7. : 0.863900169864
		8. : 0.877556871456
		9. : 0.884927796432
semimcfmcf	2	
		1. : 0.155261802568
		2. : 0.240820595757
		3. : 0.414875641967
		4. : 0.459160839597
		5. : 0.480636141032
		6. : 0.56237895281
		7. : 0.634409381667
		8. : 0.638870466199
		9. : 0.645909839363
semimcfmcf	3	
		1. : 0.159170665018
		2. : 0.246399632383
		3. : 0.457296373449
		4. : 0.50130208354
		5. : 0.523556098319
		6. : 0.604112217501
		7. : 0.67914739027
		8. : 0.684750964142
		9. : 0.691655403306
semimcfmcf	4	
		1. : 0.160104193322
		2. : 0.246760679816
		3. : 0.484192207009
		4. : 0.527513760415
		5. : 0.550099501109
		6. : 0.628795080665
		7. : 0.703544542377
		8. : 0.709437147657
		9. : 0.716363942719
semimcfmcf	5	
		1. : 0.155798172597
		2. : 0.245536191951
		3. : 0.467259276598
		4. : 0.508775853642
		5. : 0.531298330667
		6. : 0.60988802649
		7. : 0.687125795915
		8. : 0.69291668388
		9. : 0.699885039444
semimcfmcf	6	
		1. : 0.155836726366
		2. : 0.245870248749
		3. : 0.489008649597
		4. : 0.530725038376
		5. : 0.553059105697
		6. : 0.631457459959
		7. : 0.709012084924
		8. : 0.714753099631
		9. : 0.721648149551
semimcfmcf	7	
		1. : 0.151534796643
		2. : 0.240951592152
		3. : 0.482862771652
		4. : 0.525130967912
		5. : 0.547442265451
		6. : 0.627031030105
		7. : 0.705242422613
		8. : 0.711082598101
		9. : 0.718034946156
semimcfmcf	8	
		1. : 0.150538497443
		2. : 0.240388220903
		3. : 0.470023178872
		4. : 0.512335673927
		5. : 0.535562096139
		6. : 0.614464938277
		7. : 0.692336920548
		8. : 0.69808111175
		9. : 0.705003289032
semimcfmcf	9	
		1. : 0.153941554345
		2. : 0.240050960285
		3. : 0.459311098716
		4. : 0.502105937665
		5. : 0.524923142739
		6. : 0.603999900313
		7. : 0.679964158662
		8. : 0.686224942075
		9. : 0.693172645917
semimcfmcf	10	
		1. : 0.15287191873
		2. : 0.23854690493
		3. : 0.452214690288
		4. : 0.495183205974
		5. : 0.517911738896
		6. : 0.597092205954
		7. : 0.674356550215
		8. : 0.680325059333
