#solver	iter	latency-throughput
mcf	8	
		1. : 0.201767146921
		2. : 0.313363453774
		3. : 0.403440149286
		4. : 0.470083741579
		5. : 0.547826486804
		6. : 0.651845922304
		7. : 0.69971762015
		8. : 0.70577724178
mcf	9	
		1. : 0.207624163211
		2. : 0.352524893365
		3. : 0.442103169481
		4. : 0.494530832547
		5. : 0.556527050045
		6. : 0.654862942445
		7. : 0.694780492817
		8. : 0.698621005041
		9. : 0.698987084011
raeke	0	
		1. : 0.212427190038
		2. : 0.418181348542
		3. : 0.639188153126
		4. : 0.82340412406
		5. : 0.928428231812
		6. : 0.997550527998
		7. : 1.
raeke	1	
		1. : 0.210978393177
		2. : 0.4131158873
		3. : 0.632029247508
		4. : 0.81520722558
		5. : 0.924538206192
		6. : 0.997550672238
		7. : 1.
raeke	2	
		1. : 0.174545690881
		2. : 0.317880933989
		3. : 0.443232915442
		4. : 0.550873983792
		5. : 0.612543970701
		6. : 0.65699905649
		7. : 0.657461060555
raeke	3	
		1. : 0.178423282642
		2. : 0.320946568047
		3. : 0.441102542071
		4. : 0.545853300511
		5. : 0.60597157911
		6. : 0.649440857956
		7. : 0.649927681091
raeke	4	
		1. : 0.178002818898
		2. : 0.323620402472
		3. : 0.445329711532
		4. : 0.55166427679
		5. : 0.611221494229
		6. : 0.653761536941
		7. : 0.654257011396
raeke	5	
		1. : 0.177899144149
		2. : 0.323684618225
		3. : 0.451344899876
		4. : 0.558093419224
		5. : 0.617741498896
		6. : 0.659893695937
		7. : 0.660301559844
raeke	6	
		1. : 0.176715575081
		2. : 0.326350524952
		3. : 0.459821569375
		4. : 0.569003378829
		5. : 0.628305961613
		6. : 0.669319970794
		7. : 0.669676752421
raeke	7	
		1. : 0.177761671445
		2. : 0.324683236858
		3. : 0.455987375856
		4. : 0.563718782066
		5. : 0.623584403166
		6. : 0.665570759143
		7. : 0.665945745988
raeke	8	
		1. : 0.175971526759
		2. : 0.323206380252
		3. : 0.4573330104
		4. : 0.566602854389
		5. : 0.626882759159
		6. : 0.669893801452
		7. : 0.670246452199
raeke	9	
		1. : 0.179562560006
		2. : 0.324765655107
		3. : 0.449540158022
		4. : 0.556731635062
		5. : 0.616792053314
		6. : 0.659625317924
		7. : 0.660019888926
semimcfecmp	0	
		1. : 0.273570149543
		2. : 0.613609499418
		3. : 0.81092620977
		4. : 0.956517226375
		5. : 1.
semimcfecmp	1	
		1. : 0.270868530688
		2. : 0.606176920707
		3. : 0.801686249811
		4. : 0.951612175575
		5. : 1.
semimcfecmp	2	
		1. : 0.225446459961
		2. : 0.461092663827
		3. : 0.57064064999
		4. : 0.648884241628
		5. : 0.675001399863
semimcfecmp	3	
		1. : 0.229918779481
		2. : 0.467063167088
		3. : 0.569000617156
		4. : 0.64804272343
		5. : 0.674828905027
semimcfecmp	4	
		1. : 0.230040750372
		2. : 0.471999235228
		3. : 0.576005694322
		4. : 0.656289474387
		5. : 0.683006448369
semimcfecmp	5	
		1. : 0.230435538112
		2. : 0.470040636989
		3. : 0.580900405686
		4. : 0.656722505478
		5. : 0.682880901872
semimcfecmp	6	
		1. : 0.229842201998
		2. : 0.475530276148
		3. : 0.591758701088
		4. : 0.669121895278
		5. : 0.693238192387
semimcfecmp	7	
		1. : 0.230672638145
		2. : 0.47252984508
		3. : 0.587655466065
		4. : 0.66558640911
		5. : 0.690447399484
semimcfecmp	8	
		1. : 0.228226364964
		2. : 0.468950797206
		3. : 0.58774964114
		4. : 0.664937513825
		5. : 0.688682588466
semimcfecmp	9	
		1. : 0.232189218889
		2. : 0.472334746259
		3. : 0.580118673669
		4. : 0.659728605528
		5. : 0.687380382092
semimcfksp	0	
		1. : 0.184077987048
		2. : 0.437471165195
		3. : 0.629342298124
		4. : 0.841028451229
		5. : 0.983716713665
		6. : 1.
		7. : 1.
semimcfksp	1	
		1. : 0.231765281031
		2. : 0.473670985859
		3. : 0.678793162845
		4. : 0.893248917755
		5. : 0.98903650325
		6. : 0.99934804196
		7. : 1.
semimcfksp	2	
		1. : 0.162321363224
		2. : 0.323124212575
		3. : 0.457905476534
		4. : 0.603503678514
		5. : 0.693798853085
		6. : 0.704576341161
		7. : 0.704576341161
semimcfksp	3	
		1. : 0.173325077003
		2. : 0.340095957095
		3. : 0.459841487373
		4. : 0.593531837075
		5. : 0.687593211819
		6. : 0.696666377148
		7. : 0.696666377148
semimcfksp	4	
		1. : 0.178000607515
		2. : 0.342627415367
		3. : 0.458708570189
		4. : 0.605209402297
		5. : 0.696944047489
		6. : 0.705263595555
		7. : 0.705263595555
semimcfksp	5	
		1. : 0.160263859113
		2. : 0.320063487097
		3. : 0.457157949429
		4. : 0.591933313368
		5. : 0.70042524421
		6. : 0.708933519259
		7. : 0.708933519259
semimcfksp	6	
		1. : 0.180299091312
		2. : 0.371172037323
		3. : 0.489520981874
		4. : 0.602463928751
		5. : 0.686773772343
		6. : 0.704440186351
		7. : 0.704440186351
semimcfksp	7	
		1. : 0.193607144224
		2. : 0.352932032109
		3. : 0.480391979091
		4. : 0.61891513793
		5. : 0.709144902906
		6. : 0.717484474941
		7. : 0.718258535412
semimcfksp	8	
		1. : 0.191023639216
		2. : 0.361308885457
		3. : 0.507466445421
		4. : 0.601650578772
		5. : 0.698729554718
		6. : 0.705087986749
		7. : 0.705489324978
semimcfksp	9	
		1. : 0.167115874124
		2. : 0.33343986379
		3. : 0.459897226754
		4. : 0.61859234879
		5. : 0.702522960625
		6. : 0.709635665219
		7. : 0.709635665219
semimcfmcf	0	
		1. : 0.250237394853
		2. : 0.436677134587
		3. : 0.554312018174
		4. : 0.612459043798
		5. : 0.713569902633
		6. : 0.854354611472
		7. : 0.953645705578
		8. : 1.
semimcfmcf	1	
		1. : 0.248107739035
		2. : 0.439218323263
		3. : 0.549133799819
		4. : 0.607629635331
		5. : 0.708195097838
		6. : 0.85041470842
		7. : 0.950916174552
		8. : 1.
semimcfmcf	2	
		1. : 0.203166525707
		2. : 0.314060548572
		3. : 0.396287260629
		4. : 0.447064063029
		5. : 0.517930546593
		6. : 0.644179877088
		7. : 0.677925204483
		8. : 0.683846262308
semimcfmcf	3	
		1. : 0.209510100119
		2. : 0.330198800577
		3. : 0.400456759366
		4. : 0.4496240842
		5. : 0.519947281659
		6. : 0.634432482617
		7. : 0.666605006566
		8. : 0.67258196564
semimcfmcf	4	
		1. : 0.208752059068
		2. : 0.332229479814
		3. : 0.404267697106
		4. : 0.454633946014
		5. : 0.525479870287
		6. : 0.640708668969
		7. : 0.673989484591
		8. : 0.679823520761
semimcfmcf	5	
		1. : 0.209047465991
		2. : 0.325655454437
		3. : 0.405610672514
		4. : 0.456188036852
		5. : 0.52500049925
		6. : 0.646322490698
		7. : 0.681116669178
		8. : 0.686894251512
semimcfmcf	6	
		1. : 0.206508133273
		2. : 0.327723768916
		3. : 0.412057336696
		4. : 0.463337231188
		5. : 0.547861115206
		6. : 0.660494093759
		7. : 0.695153392368
		8. : 0.70100433086
semimcfmcf	7	
		1. : 0.209329501932
		2. : 0.324870507519
		3. : 0.409280469569
		4. : 0.461604488582
		5. : 0.535034002754
		6. : 0.654687645711
		7. : 0.689001573567
		8. : 0.695048231447
semimcfmcf	8	
		1. : 0.209607909439
		2. : 0.321959572503
		3. : 0.411171991863
		4. : 0.464085141682
		5. : 0.535288042926
		6. : 0.666353058871
		7. : 0.699375860853
		8. : 0.704963001918
semimcfmcf	9	
		1. : 0.213840594855
		2. : 0.325921032828
		3. : 0.402652305827
		4. : 0.455290026903
		5. : 0.523192913953
		6. : 0.646278624593
		7. : 0.678400738604
		8. : 0.684081391323
semimcfraeke	0	
		1. : 0.218228475401
		2. : 0.472252142128
		3. : 0.697423719332
		4. : 0.854435154141
		5. : 0.942894864046
		6. : 0.978643015421
		7. : 0.978643015421
		8. : 0.978643015421
		10. : 1.
		11. : 1.
semimcfraeke	1	
		1. : 0.20112693536
		2. : 0.431162255604
		3. : 0.648858677615
		4. : 0.898431280005
		5. : 0.966291341264
		6. : 0.996087200973
		7. : 0.996087200973
		8. : 0.996087200973
		10. : 0.996087200973
		11. : 1.
semimcfraeke	2	
		1. : 0.171264105536
		2. : 0.339201325817
		3. : 0.471127638749
		4. : 0.611253365224
		5. : 0.676048728768
		6. : 0.70595504869
		7. : 0.70595504869
		8. : 0.70595504869
		10. : 0.70595504869
		11. : 0.70595504869
semimcfraeke	3	
		1. : 0.181994557799
		2. : 0.355699827036
		3. : 0.47819710637
		4. : 0.599830293194
		5. : 0.66327353365
		6. : 0.696236495192
		7. : 0.696236495192
		8. : 0.696236495192
		10. : 0.696236495192
		11. : 0.696236495192
semimcfraeke	4	
		1. : 0.203072987467
		2. : 0.384416693028
		3. : 0.524297262525
		4. : 0.621121066195
		5. : 0.67995147855
		6. : 0.694427403186
		7. : 0.694427403186
		8. : 0.694427403186
		10. : 0.698385941863
		11. : 0.698385941863
semimcfraeke	5	
		1. : 0.186456900549
		2. : 0.365843081551
		3. : 0.520664637616
		4. : 0.621211824425
		5. : 0.690373333011
		6. : 0.702807929203
		7. : 0.702807929203
		8. : 0.702807929203
		10. : 0.702807929203
		11. : 0.702807929203
semimcfraeke	6	
		1. : 0.17937865552
		2. : 0.367701019478
		3. : 0.495808252517
		4. : 0.597528643353
		5. : 0.699427607833
		6. : 0.712415426018
		7. : 0.712415426018
		8. : 0.712415426018
		10. : 0.712415426018
		11. : 0.713532530348
semimcfraeke	7	
		1. : 0.202824430815
		2. : 0.393035725515
		3. : 0.520735769965
		4. : 0.613722789138
		5. : 0.697539756615
		6. : 0.713543889526
		7. : 0.713543889526
		8. : 0.713543889526
		10. : 0.738146402238
		11. : 0.739431799918
semimcfraeke	8	
		1. : 0.184997075336
		2. : 0.378196678914
		3. : 0.508729028075
		4. : 0.59724295776
		5. : 0.686416423536
		6. : 0.720870308838
		7. : 0.720870308838
		8. : 0.720870308838
		10. : 0.720870308838
		11. : 0.722445273024
semimcfraeke	9	
		1. : 0.182259668572
		2. : 0.35163196101
		3. : 0.484230700774
		4. : 0.59912134942
		5. : 0.670566741734
		6. : 0.692050439807
		7. : 0.692050439807
		8. : 0.692050439807
		10. : 0.696045212673
		11. : 0.696045212673
semimcfvlb	0	
		1. : 0.201311599769
		2. : 0.463418943639
		3. : 0.649367897581
		4. : 0.825762058724
		5. : 0.955055679575
		6. : 0.98546118605
		7. : 0.991044362319
		8. : 0.991044362319
		9. : 1.
semimcfvlb	1	
		1. : 0.234230586288
		2. : 0.484721682097
		3. : 0.662315686567
		4. : 0.858953425216
		5. : 0.961400280258
		6. : 0.999642545834
		7. : 1.
		8. : 1.
		9. : 1.
semimcfvlb	2	
		1. : 0.179295940907
		2. : 0.352356214884
		3. : 0.51600323301
		4. : 0.616666020245
		5. : 0.684005499708
		6. : 0.705780625597
		7. : 0.706197043441
		8. : 0.706197043441
		9. : 0.709713633423
semimcfvlb	3	
		1. : 0.18810697692
		2. : 0.365841467379
		3. : 0.518339307569
		4. : 0.618354884715
		5. : 0.676531365861
		6. : 0.698887885613
		7. : 0.699157131725
		8. : 0.699157131725
		9. : 0.702905437792
semimcfvlb	4	
		1. : 0.191749013569
		2. : 0.365069658044
		3. : 0.46231667948
		4. : 0.597377250444
		5. : 0.678306272698
		6. : 0.706546765987
		7. : 0.707566999349
		8. : 0.707566999349
		9. : 0.708648394802
semimcfvlb	5	
		1. : 0.194076924996
		2. : 0.365495690467
		3. : 0.477024444277
		4. : 0.600504193357
		5. : 0.681488360084
		6. : 0.709391398299
		7. : 0.71044456093
		8. : 0.71044456093
		9. : 0.711175311008
semimcfvlb	6	
		1. : 0.186999522521
		2. : 0.368114467613
		3. : 0.47012317277
		4. : 0.581027443315
		5. : 0.72193853801
		6. : 0.731607826412
		7. : 0.73262393785
		8. : 0.73262393785
		9. : 0.733469822557
semimcfvlb	7	
		1. : 0.183726300601
		2. : 0.375365115613
		3. : 0.48307676841
		4. : 0.644318065384
		5. : 0.72813286185
		6. : 0.743303246177
		7. : 0.743593008106
		8. : 0.743593008106
		9. : 0.744546723537
semimcfvlb	8	
		1. : 0.18793670046
		2. : 0.359579498843
		3. : 0.474399067598
		4. : 0.588680081063
		5. : 0.688823444329
		6. : 0.695967191207
		7. : 0.696764371646
		8. : 0.716890166397
		9. : 0.717790210615
semimcfvlb	9	
		1. : 0.189239134551
		2. : 0.366227041762
		3. : 0.527549940006
		4. : 0.633424280741
		5. : 0.683943540033
		6. : 0.702601778248
		7. : 0.702947422153
		8. : 0.702947422153
		9. : 0.704016299007
spf	0	
		1. : 0.273570149543
		2. : 0.613609499418
		3. : 0.81092620977
		4. : 0.956517226375
		5. : 1.
spf	1	
		1. : 0.270868530688
		2. : 0.606176920707
		3. : 0.801686249811
		4. : 0.951612175575
		5. : 1.
spf	2	
		1. : 0.225446459961
		2. : 0.461092663827
		3. : 0.57064064999
		4. : 0.648884241628
		5. : 0.675001399863
spf	3	
		1. : 0.229918779481
		2. : 0.467063167088
		3. : 0.569000617156
		4. : 0.64804272343
		5. : 0.674828905027
spf	4	
		1. : 0.230040750372
		2. : 0.471999235228
		3. : 0.576005694322
		4. : 0.656289474387
		5. : 0.683006448369
spf	5	
		1. : 0.230435538112
		2. : 0.470040636989
		3. : 0.580900405686
		4. : 0.656722505478
		5. : 0.682880901872
spf	6	
		1. : 0.229842201998
		2. : 0.475530276148
		3. : 0.591758701088
		4. : 0.669121895278
		5. : 0.693238192387
spf	7	
		1. : 0.230672638145
		2. : 0.47252984508
		3. : 0.587655466065
		4. : 0.66558640911
		5. : 0.690447399484
spf	8	
		1. : 0.228226364964
		2. : 0.468950797206
		3. : 0.58774964114
		4. : 0.664937513825
		5. : 0.688682588466
spf	9	
		1. : 0.232189218889
		2. : 0.472334746259
		3. : 0.580118673669
		4. : 0.659728605528
		5. : 0.687380382092
vlb	0	
		1. : 0.205962060442
		2. : 0.404743825513
		3. : 0.637336841078
		4. : 0.838043718857
		5. : 0.943209619311
		6. : 0.991109217781
		7. : 0.993440097949
		8. : 0.997207097912
		9. : 1.
vlb	1	
		1. : 0.199491736107
		2. : 0.390810334916
		3. : 0.615582369609
		4. : 0.823130047956
		5. : 0.948543689614
		6. : 0.994173838067
		7. : 0.999292294828
		9. : 1.
vlb	2	
		1. : 0.163284011465
		2. : 0.294685632885
		3. : 0.416726182076
		4. : 0.525268808121
		5. : 0.582627644551
		6. : 0.610569121335
		7. : 0.612170201031
		8. : 0.613998530915
		9. : 0.614827786933
vlb	3	
		1. : 0.164734780758
		2. : 0.290769332925
		3. : 0.40799911907
		4. : 0.517095947661
		5. : 0.571761632598
		6. : 0.592771733805
		7. : 0.5937792696
		8. : 0.594179726266
		9. : 0.59659931045
		10. : 0.596820129557
vlb	4	
		1. : 0.163559401234
		2. : 0.29427018684
		3. : 0.415346485286
		4. : 0.525371440889
		5. : 0.582046871857
		6. : 0.604039980684
		7. : 0.605323494723
		8. : 0.60658535952
		9. : 0.60662202466
		10. : 0.606851214514
vlb	5	
		1. : 0.167720049588
		2. : 0.299902662637
		3. : 0.428169160769
		4. : 0.539726388818
		5. : 0.594533591302
		6. : 0.616784216524
		7. : 0.617198723836
		8. : 0.619214468871
		9. : 0.619783196895
vlb	6	
		1. : 0.1710954625
		2. : 0.307390607411
		3. : 0.440099570133
		4. : 0.550509668378
		5. : 0.610804517196
		6. : 0.628954389828
		7. : 0.630400077869
		8. : 0.630741990492
		9. : 0.63153080794
		10. : 0.631960662403
vlb	7	
		1. : 0.172414839634
		2. : 0.306173415191
		3. : 0.436215238297
		4. : 0.550096182651
		5. : 0.606475401575
		6. : 0.626282354552
		7. : 0.626504441508
		8. : 0.628514948532
		9. : 0.629115565852
		10. : 0.629150682092
vlb	8	
		1. : 0.16506083285
		2. : 0.295032388415
		3. : 0.428035327449
		4. : 0.544420948408
		5. : 0.602941914102
		6. : 0.624599637918
		7. : 0.62576457044
		8. : 0.626094477084
		9. : 0.626123347557
		10. : 0.626465129674
vlb	9	
		1. : 0.16449979321
		2. : 0.29526861059
		3. : 0.419981225359
		4. : 0.532865341399
		5. : 0.591625992909
		6. : 0.618755161839
		7. : 0.620510960923
		8. : 0.620548024025
		9. : 0.621045586634

