# solver	iter	congestion-drop	stddev
raeke	18	0.192137	0.000000
raeke	19	0.203478	0.000000
raeke	20	0.208963	0.000000
raeke	21	0.186695	0.000000
raeke	22	0.205576	0.000000
raeke	23	0.209123	0.000000
semimcfecmp	0	0.077412	0.000000
semimcfecmp	1	0.071675	0.000000
semimcfecmp	2	0.169137	0.000000
semimcfecmp	3	0.133633	0.000000
semimcfecmp	4	0.093756	0.000000
semimcfecmp	5	0.119853	0.000000
semimcfecmp	6	0.086016	0.000000
semimcfecmp	7	0.090345	0.000000
semimcfecmp	8	0.111639	0.000000
semimcfecmp	9	0.129167	0.000000
semimcfecmp	10	0.136705	0.000000
semimcfecmp	11	0.142756	0.000000
semimcfecmp	12	0.166261	0.000000
semimcfecmp	13	0.172904	0.000000
semimcfecmp	14	0.175327	0.000000
semimcfecmp	15	0.135830	0.000000
semimcfecmp	16	0.135033	0.000000
semimcfecmp	17	0.183924	0.000000
semimcfecmp	18	0.192033	0.000000
semimcfecmp	19	0.204058	0.000000
semimcfecmp	20	0.208961	0.000000
semimcfecmp	21	0.186595	0.000000
semimcfecmp	22	0.205351	0.000000
semimcfecmp	23	0.209548	0.000000
semimcfksp	0	0.000000	0.000000
semimcfksp	1	0.000000	0.000000
semimcfksp	2	0.170540	0.000000
semimcfksp	3	0.133633	0.000000
semimcfksp	4	0.093756	0.000000
semimcfksp	5	0.119853	0.000000
semimcfksp	6	0.086016	0.000000
semimcfksp	7	0.090345	0.000000
semimcfksp	8	0.111639	0.000000
semimcfksp	9	0.129167	0.000000
semimcfksp	10	0.136705	0.000000
semimcfksp	11	0.142756	0.000000
semimcfksp	12	0.166261	0.000000
semimcfksp	13	0.172904	0.000000
semimcfksp	14	0.175327	0.000000
semimcfksp	15	0.135830	0.000000
semimcfksp	16	0.135033	0.000000
semimcfksp	17	0.183924	0.000000
semimcfksp	18	0.192033	0.000000
semimcfksp	19	0.204058	0.000000
semimcfksp	20	0.208961	0.000000
semimcfksp	21	0.186595	0.000000
semimcfksp	22	0.205351	0.000000
semimcfksp	23	0.209548	0.000000
semimcfmcf	0	0.000000	0.000000
semimcfmcf	1	0.000000	0.000000
semimcfmcf	2	0.193374	0.000000
semimcfmcf	3	0.136647	0.000000
semimcfmcf	4	0.093817	0.000000
semimcfmcf	5	0.119753	0.000000
semimcfmcf	6	0.085986	0.000000
semimcfmcf	7	0.090147	0.000000
semimcfmcf	8	0.111671	0.000000
semimcfmcf	9	0.129314	0.000000
semimcfmcf	10	0.136752	0.000000
semimcfmcf	11	0.144047	0.000000
semimcfmcf	12	0.181177	0.000000
semimcfmcf	13	0.190449	0.000000
semimcfmcf	14	0.196373	0.000000
semimcfmcf	15	0.141552	0.000000
semimcfmcf	16	0.137726	0.000000
semimcfmcf	17	0.209773	0.000000
semimcfmcf	18	0.221006	0.000000
semimcfmcf	19	0.236295	0.000000
semimcfmcf	20	0.243558	0.000000
semimcfmcf	21	0.212883	0.000000
semimcfmcf	22	0.241404	0.000000
semimcfmcf	23	0.249944	0.000000
semimcfraeke	0	0.000000	0.000000
semimcfraeke	1	0.000000	0.000000
semimcfraeke	2	0.171413	0.000000
semimcfraeke	3	0.133555	0.000000
semimcfraeke	4	0.093791	0.000000
semimcfraeke	5	0.119772	0.000000
semimcfraeke	6	0.086259	0.000000
semimcfraeke	7	0.090137	0.000000
semimcfraeke	8	0.112053	0.000000
semimcfraeke	9	0.128762	0.000000
semimcfraeke	10	0.136722	0.000000
semimcfraeke	11	0.142669	0.000000
semimcfraeke	12	0.166783	0.000000
semimcfraeke	13	0.172571	0.000000
semimcfraeke	14	0.175199	0.000000
semimcfraeke	15	0.135725	0.000000
semimcfraeke	16	0.135204	0.000000
semimcfraeke	17	0.184638	0.000000
semimcfraeke	18	0.191221	0.000000
semimcfraeke	19	0.204669	0.000000
semimcfraeke	20	0.208259	0.000000
semimcfraeke	21	0.186460	0.000000
semimcfraeke	22	0.205316	0.000000
semimcfraeke	23	0.209759	0.000000
semimcfvlb	0	0.000000	0.000000
semimcfvlb	1	0.000000	0.000000
semimcfvlb	2	0.170795	0.000000
semimcfvlb	3	0.133877	0.000000
semimcfvlb	4	0.093327	0.000000
semimcfvlb	5	0.120132	0.000000
semimcfvlb	6	0.086364	0.000000
semimcfvlb	7	0.090035	0.000000
semimcfvlb	8	0.111610	0.000000
semimcfvlb	9	0.129413	0.000000
semimcfvlb	10	0.136649	0.000000
semimcfvlb	11	0.142407	0.000000
semimcfvlb	12	0.166577	0.000000
semimcfvlb	13	0.172660	0.000000
semimcfvlb	14	0.175531	0.000000
semimcfvlb	15	0.135850	0.000000
semimcfvlb	16	0.135023	0.000000
semimcfvlb	17	0.183907	0.000000
semimcfvlb	18	0.191962	0.000000
semimcfvlb	19	0.204263	0.000000
semimcfvlb	20	0.208909	0.000000
semimcfvlb	21	0.186609	0.000000
semimcfvlb	22	0.205228	0.000000
semimcfvlb	23	0.209482	0.000000
spf	0	0.077412	0.000000
spf	1	0.071675	0.000000
spf	2	0.170412	0.000000
spf	3	0.125645	0.000000
spf	4	0.087601	0.000000
spf	5	0.112243	0.000000
spf	6	0.080328	0.000000
spf	7	0.084393	0.000000
spf	8	0.104411	0.000000
spf	9	0.121177	0.000000
spf	10	0.128456	0.000000
spf	11	0.134370	0.000000
spf	12	0.157192	0.000000
spf	13	0.163620	0.000000
spf	14	0.165980	0.000000
spf	15	0.127727	0.000000
spf	16	0.126920	0.000000
spf	17	0.174345	0.000000
spf	18	0.182212	0.000000
spf	19	0.193952	0.000000
spf	20	0.198756	0.000000
spf	21	0.176917	0.000000
spf	22	0.195512	0.000000
spf	23	0.199657	0.000000
vlb	0	0.094622	0.000000
vlb	1	0.055703	0.000000
vlb	2	0.170719	0.000000
vlb	3	0.125227	0.000000
vlb	4	0.086814	0.000000
vlb	5	0.112220	0.000000
vlb	6	0.079731	0.000000
vlb	7	0.084341	0.000000
vlb	8	0.104014	0.000000
vlb	9	0.120447	0.000000
vlb	10	0.128568	0.000000
vlb	11	0.133585	0.000000
vlb	12	0.155812	0.000000
vlb	13	0.162325	0.000000
vlb	14	0.165318	0.000000
vlb	15	0.127445	0.000000
vlb	16	0.126315	0.000000
vlb	17	0.172604	0.000000
vlb	18	0.180613	0.000000
vlb	19	0.193450	0.000000
vlb	20	0.196867	0.000000
vlb	21	0.176433	0.000000
vlb	22	0.195473	0.000000
vlb	23	0.198325	0.000000

