#solver	iter	latency-throughput
		3. : 0.530289566687
		4. : 0.552988894788
		5. : 0.567031957858
ecmp	18	
		1. : 0.174614990907
		2. : 0.335947131705
		3. : 0.528832524804
		4. : 0.551443806385
		5. : 0.565094149183
ecmp	19	
		1. : 0.170904207802
		2. : 0.331864142587
		3. : 0.525726952331
		4. : 0.54849395465
		5. : 0.562151718056
ecmp	20	
		1. : 0.170492657624
		2. : 0.331373252709
		3. : 0.52533308388
		4. : 0.548289871966
		5. : 0.562231659815
ecmp	21	
		1. : 0.171644539397
		2. : 0.333881189363
		3. : 0.529203625407
		4. : 0.552368282865
		5. : 0.566386161621
ecmp	22	
		1. : 0.171786509579
		2. : 0.336479617301
		3. : 0.53143433165
		4. : 0.554424007698
		5. : 0.567965407977
ecmp	23	
		1. : 0.171359262515
		2. : 0.336001476258
		3. : 0.531176280831
		4. : 0.554067390767
		5. : 0.567647481999
ksp	0	
		1. : 0.038749818936
		2. : 0.115302348799
		3. : 0.241321346762
		4. : 0.38334520343
		5. : 0.550679618572
		6. : 0.692857905033
		7. : 0.750541726041
		8. : 0.767658473203
		9. : 0.780418821561
		10. : 0.789005571874
		11. : 0.791436037441
ksp	1	
		1. : 0.0390978019207
		2. : 0.11595304885
		3. : 0.242161131864
		4. : 0.385804519796
		5. : 0.554516151413
		6. : 0.697077378608
		7. : 0.755826153347
		8. : 0.773278321289
		9. : 0.78640878195
		10. : 0.795329834644
		11. : 0.797958176819
ksp	2	
		1. : 0.064034507138
		2. : 0.12807320942
		3. : 0.253038667944
		4. : 0.369732487483
		5. : 0.514615222901
		6. : 0.637434575042
		7. : 0.677480222472
		8. : 0.685467601065
		9. : 0.687990618602
		10. : 0.692212021351
		11. : 0.695260802719
ksp	3	
		1. : 0.0680525205503
		2. : 0.132010563202
		3. : 0.266090523499
		4. : 0.384216346362
		5. : 0.539459483819
		6. : 0.669663411969
		7. : 0.710340278477
		8. : 0.718302460585
		9. : 0.720982909939
		10. : 0.725352735115
		11. : 0.728343076015
ksp	4	
		1. : 0.0733057505803
		2. : 0.136416281895
		3. : 0.275899793451
		4. : 0.393927958402
		5. : 0.560349223052
		6. : 0.695787231437
		7. : 0.736229515853
		8. : 0.743913441265
		9. : 0.746605008692
		10. : 0.751011319266
		11. : 0.754011342597
ksp	5	
		1. : 0.068943337403
		2. : 0.132642945333
		3. : 0.268096391932
		4. : 0.385700033797
		5. : 0.545445496278
		6. : 0.67667143358
		7. : 0.717374239665
		8. : 0.726324000214
		9. : 0.729073709552
		10. : 0.733485095949
		11. : 0.736503119304
ksp	6	
		1. : 0.0730385555366
		2. : 0.136820360545
		3. : 0.277038155968
		4. : 0.394956819525
		5. : 0.563939671132
		6. : 0.698984541038
		7. : 0.739909113405
		8. : 0.749028810246
		9. : 0.75175776458
		10. : 0.756122744114
		11. : 0.759109018494
ksp	7	
		1. : 0.0719012558035
		2. : 0.13595426567
		3. : 0.274913197179
		4. : 0.392182190184
		5. : 0.560124478069
		6. : 0.694943158094
		7. : 0.736000151979
		8. : 0.745141338857
		9. : 0.74765723182
		10. : 0.751823303602
		11. : 0.754834394039
ksp	8	
		1. : 0.0687983898824
		2. : 0.133362250885
		3. : 0.269605973712
		4. : 0.38730792632
		5. : 0.55009668677
		6. : 0.681841455841
		7. : 0.7225723904
		8. : 0.731668039597
		9. : 0.734173050706
		10. : 0.738321043186
		11. : 0.741319066537
ksp	9	
		1. : 0.0675929829359
		2. : 0.131059766299
		3. : 0.266053323755
		4. : 0.383178632204
		5. : 0.541590591501
		6. : 0.672219461721
		7. : 0.711285162183
		8. : 0.718980563731
		9. : 0.721497728102
		10. : 0.725750448193
		11. : 0.728759527202
ksp	10	
		1. : 0.0663927378786
		2. : 0.129920136392
		3. : 0.264080241538
		4. : 0.380746714338
		5. : 0.537031279919
		6. : 0.666630909865
		7. : 0.705569649064
		8. : 0.71327847015
		9. : 0.715756153454
		10. : 0.719956762138
		11. : 0.722971653644
ksp	11	
		1. : 0.0654499235142
		2. : 0.129379964868
		3. : 0.261985939667
		4. : 0.37950650749
		5. : 0.532913445632
		6. : 0.661236318422
		7. : 0.70100311777
		8. : 0.709167275734
		9. : 0.711695935793
		10. : 0.715894994113
		11. : 0.718897672447
ksp	12	
		1. : 0.0628097898912
		2. : 0.127069439267
		3. : 0.255392320717
		4. : 0.373252512024
		5. : 0.521101402443
		6. : 0.646032144875
		7. : 0.685523008192
		8. : 0.693638190203
		9. : 0.696154148878
		10. : 0.700332065736
		11. : 0.703319626155
ksp	13	
		1. : 0.0633297834895
		2. : 0.126112295684
		3. : 0.253630395143
		4. : 0.370670699318
		5. : 0.51713877232
		6. : 0.641573926409
		7. : 0.681072203439
		8. : 0.689286145918
		9. : 0.692122843921
		10. : 0.696634794
		11. : 0.699629590775
ksp	14	
		1. : 0.0627025137853
		2. : 0.126899102765
		3. : 0.252875818278
		4. : 0.371524865503
		5. : 0.517357426638
		6. : 0.640530840531
		7. : 0.680174600516
		8. : 0.688298574339
		9. : 0.691139080497
		10. : 0.695610161586
		11. : 0.698562887199
ksp	15	
		1. : 0.0666861896463
		2. : 0.131270163582
		3. : 0.265560569115
		4. : 0.384879189631
		5. : 0.539797366101
		6. : 0.668308119405
		7. : 0.708309056863
		8. : 0.716403207142
		9. : 0.718983220271
		10. : 0.723210365512
		11. : 0.726175793078
ksp	16	
		1. : 0.0670621448388
		2. : 0.130425072944
		3. : 0.26523583533
		4. : 0.383175540964
		5. : 0.538162014571
		6. : 0.667242988259
		7. : 0.707276253103
		8. : 0.715431967029
		9. : 0.718033832562
		10. : 0.722296883833
		11. : 0.725287500202
ksp	17	
		1. : 0.0624622233079
		2. : 0.125795084965
		3. : 0.250887943312
		4. : 0.368502267633
		5. : 0.51285635944
		6. : 0.634311090136
		7. : 0.673921720745
		8. : 0.682054289412
		9. : 0.684647750458
		10. : 0.688903445956
		11. : 0.691895950314
ksp	18	
		1. : 0.0618013682607
		2. : 0.124627783036
		3. : 0.248556977516
		4. : 0.365045331208
		5. : 0.508492698175
		6. : 0.628759757993
		7. : 0.668194689906
		8. : 0.67639246785
		9. : 0.67896187547
		10. : 0.683227587427
		11. : 0.686242251573
ksp	19	
		1. : 0.0604717333101
		2. : 0.123292600774
		3. : 0.244542049441
		4. : 0.359991111377
		5. : 0.501721438513
		6. : 0.619536299772
		7. : 0.658554521513
		8. : 0.666770366728
		9. : 0.66932447184
		10. : 0.67351242866
		11. : 0.676450645658
ksp	20	
		1. : 0.0600260717335
		2. : 0.122893781766
		3. : 0.242825444497
		4. : 0.357669382681
		5. : 0.49879766043
		6. : 0.615206322409
		7. : 0.654492018105
		8. : 0.662811387714
		9. : 0.665433188485
		10. : 0.669894130741
		11. : 0.673104567529
ksp	21	
		1. : 0.0611856141935
		2. : 0.124571497001
		3. : 0.248532233469
		4. : 0.365193280427
		5. : 0.510360211069
		6. : 0.631268700336
		7. : 0.670960055072
		8. : 0.679335138403
		9. : 0.681973484865
		10. : 0.68640192179
		11. : 0.689570792417
ksp	22	
		1. : 0.0601295920035
		2. : 0.124902057555
		3. : 0.245904677601
		4. : 0.36138726464
		5. : 0.503659575944
		6. : 0.620546885774
		7. : 0.659600274713
		8. : 0.667826387185
		9. : 0.670323312553
		10. : 0.674320423305
		11. : 0.677098093074
ksp	23	
		1. : 0.059881856872
		2. : 0.124568691442
		3. : 0.244990824339
		4. : 0.360345991753
		5. : 0.501378128013
		6. : 0.617554744697
		7. : 0.656490176181
		8. : 0.664733678072
		9. : 0.667234686273
		10. : 0.67124016998
		11. : 0.674025776203
mcf	0	
		1. : 0.151164339404
		2. : 0.347691435052
		3. : 0.531577725574
		4. : 0.614778905138
		5. : 0.648563426716
		6. : 0.762230082222
		7. : 0.859002542105
		8. : 0.870806614169
		9. : 0.877625850862
mcf	1	
		1. : 0.142775860252
		2. : 0.363144324873
		3. : 0.612935986507
		4. : 0.654907115124
		5. : 0.7197046463
		6. : 0.838873482576
		7. : 0.863936729891
		8. : 0.918963373824
mcf	2	
		1. : 0.153851058276
		2. : 0.239817584502
		3. : 0.417143291009
		4. : 0.458203779978
		5. : 0.478115164635
		6. : 0.557631903677
		7. : 0.634159746051
		8. : 0.637232606169
		9. : 0.644271979333
mcf	3	
		1. : 0.0851306527586
		2. : 0.192039853764
		3. : 0.349591120565
		4. : 0.411414598024
		5. : 0.542553316624
		6. : 0.58673816628
		7. : 0.647939294269
		8. : 0.648173598035
		9. : 0.691245552814
mcf	4	
		1. : 0.137637502925
		2. : 0.247428640023
		3. : 0.521113639829
		4. : 0.566759949687
		5. : 0.630719226911
		6. : 0.681185437328
		7. : 0.711762023836
		8. : 0.713284064432
mcf	5	
		1. : 0.155130784125
		2. : 0.244545228323
		3. : 0.47264374708
		4. : 0.509798937234
		5. : 0.534830013978
		6. : 0.610911110082
		7. : 0.68783989963
		8. : 0.693007888174
		9. : 0.699976243738
mcf	6	
		1. : 0.0967620472773
		2. : 0.194192778032
		3. : 0.484455573285
		4. : 0.541133707224
		5. : 0.623163203499
		6. : 0.675682797548
		7. : 0.695940428446
		8. : 0.702336505284
		9. : 0.709231555203
mcf	7	
		1. : 0.0984589352445
		2. : 0.193734474154
		3. : 0.487143225361
		4. : 0.545672559578
		5. : 0.621718013063
		6. : 0.675509995123
		7. : 0.695543432841
		8. : 0.697305421585
		9. : 0.704257769639
mcf	8	
		1. : 0.0938841030372
		2. : 0.190247598019
		3. : 0.479046089929
		4. : 0.53725506924
		5. : 0.614237127075
		6. : 0.667027780917
		7. : 0.690751929285
		8. : 0.697469769261
		9. : 0.704391946544
mcf	9	
		1. : 0.133866807958
		2. : 0.243401457668
		3. : 0.5062575474
		4. : 0.551395269063
		5. : 0.608940654426
		6. : 0.660682285065
		7. : 0.691828380001
		8. : 0.693008113016
mcf	10	
		1. : 0.15287191873
		2. : 0.237425330456
		3. : 0.457538994854
		4. : 0.497459965209
		5. : 0.519485780878
		6. : 0.597608936073
		7. : 0.6745794252
		8. : 0.680311770835
		9. : 0.687272895231
mcf	11	
		1. : 0.152854455353
		2. : 0.238607185473
		3. : 0.45328855951
		4. : 0.493374262025
		5. : 0.513866322788
		6. : 0.592391239429
		7. : 0.669760678065
		8. : 0.676391596751
		9. : 0.683324521986
mcf	12	
		1. : 0.151776659395
		2. : 0.24077528438
		3. : 0.433901740137
		4. : 0.475233188865
		5. : 0.495910978129
		6. : 0.574039857761
		7. : 0.650475910855
		8. : 0.65476236833
		9. : 0.661660387603
mcf	13	
		1. : 0.12696218926
		2. : 0.248615449742
		3. : 0.491616196133
		4. : 0.521566031183
		5. : 0.584672423767
		6. : 0.639347325079
		7. : 0.66307255285
		8. : 0.663908880095
mcf	14	
		1. : 0.134363891194
		2. : 0.243728487478
		3. : 0.483062453787
		4. : 0.518621357363
		5. : 0.582031174944
		6. : 0.641202883781
		7. : 0.662025130342
		8. : 0.663108452869
mcf	15	
		1. : 0.156691449049
		2. : 0.246344562712
		3. : 0.463849701276
		4. : 0.510428396071
		5. : 0.53089940127
		6. : 0.606271369868
		7. : 0.682520622303
		8. : 0.682990105985
		9. : 0.68983702241
mcf	16	
		1. : 0.15608005497
		2. : 0.243710265421
		3. : 0.464435324042
		4. : 0.503577851475
		5. : 0.524056672111
		6. : 0.598632213231
		7. : 0.678432218579
		8. : 0.682533011918
		9. : 0.689438087117
mcf	17	
		1. : 0.156082012636
		2. : 0.244789778244
		3. : 0.414680807653
		4. : 0.452754218627
		5. : 0.486140711525
		6. : 0.562152708481
		7. : 0.629210278746
		8. : 0.633342228114
		9. : 0.640251662515
mcf	18	
		1. : 0.134732403593
		2. : 0.241659276639
		3. : 0.47093637923
		4. : 0.515561993637
		5. : 0.561090172803
		6. : 0.612543636266
		7. : 0.644152233431
		8. : 0.650071241597
mcf	19	
		1. : 0.148992657223
		2. : 0.234068956788
		3. : 0.398520117789
		4. : 0.436219236021
		5. : 0.457247200593
		6. : 0.533369499839
		7. : 0.599715206954
		8. : 0.610643913515
		9. : 0.617534972035
mcf	20	
		1. : 0.0965822132142
		2. : 0.190582058829
		3. : 0.423576970572
		4. : 0.480493042246
		5. : 0.560334373919
		6. : 0.611115094334
		7. : 0.629929967486
		8. : 0.631169197477
		9. : 0.638039855249
mcf	21	
		1. : 0.153014268184
		2. : 0.239045449445
		3. : 0.412540208723
		4. : 0.452246879668
		5. : 0.473916512497
		6. : 0.549916760775
		7. : 0.620641216005
		8. : 0.629797622586
		9. : 0.637215945888
mcf	22	
		1. : 0.148459382647
		2. : 0.233316936114
		3. : 0.397705850979
		4. : 0.439945805794
		5. : 0.461279112203
		6. : 0.54189775641
		7. : 0.608163688667
		8. : 0.608660918539
		9. : 0.616067696661
mcf	23	
		1. : 0.146585679426
		2. : 0.232832084594
		3. : 0.394184136981
		4. : 0.434743872916
		5. : 0.455374797379
		6. : 0.532707255923
		7. : 0.598728280858
		8. : 0.60423920953
		9. : 0.610777765389
raeke	0	
		1. : 0.13007527241
		2. : 0.306993972741
		3. : 0.516409172682
		4. : 0.675029992984
		5. : 0.821866138406
		6. : 0.873141755035
		7. : 0.894636278959
		8. : 0.895702811732
		9. : 0.897129263594
		10. : 0.897848388934
		11. : 0.897855645634
raeke	1	
		1. : 0.130202398067
		2. : 0.309302945548
		3. : 0.519477985929
		4. : 0.679774093546
		5. : 0.828495458369
		6. : 0.879743226981
		7. : 0.90124334758
		8. : 0.90239354163
		9. : 0.903826792109
		10. : 0.904581044283
		11. : 0.90458881848
raeke	2	
		1. : 0.12616092805
		2. : 0.244871654396
		3. : 0.416190029015
		4. : 0.525289975819
		5. : 0.625657555642
		6. : 0.687901191766
		7. : 0.712353193678
		8. : 0.713577352316
		9. : 0.713904180591
		10. : 0.714925333413
		11. : 0.71492607255
raeke	3	
		1. : 0.1324779319
		2. : 0.251801303388
		3. : 0.431789108649
		4. : 0.545780025108
		5. : 0.653248041943
		6. : 0.719132362132
		7. : 0.743748170681
		8. : 0.744968604995
		9. : 0.745286282986
		10. : 0.746330066264
		11. : 0.746330922702
raeke	4	
		1. : 0.136842856265
		2. : 0.254309873077
		3. : 0.442267153342
		4. : 0.558961623238
		5. : 0.673754928119
		6. : 0.743744154402
		7. : 0.768525529891
		8. : 0.769734252712
		9. : 0.770052172507
		10. : 0.771098439789
		11. : 0.771099385659
raeke	5	
		1. : 0.130571012291
		2. : 0.250923505449
		3. : 0.433237006639
		4. : 0.547709557271
		5. : 0.659090825178
		6. : 0.726887314546
		7. : 0.751826025772
		8. : 0.752992938225
		9. : 0.753298119795
		10. : 0.754361488461
		11. : 0.754362440007
raeke	6	
		1. : 0.134000922703
		2. : 0.254963037939
		3. : 0.444528084094
		4. : 0.560216617694
		5. : 0.678020910433
		6. : 0.748684536812
		7. : 0.773518231291
		8. : 0.774702385912
		9. : 0.775005745086
		10. : 0.776062287422
		11. : 0.776063228957
raeke	7	
		1. : 0.130664807338
		2. : 0.25172610482
		3. : 0.44089113183
		4. : 0.556140127113
		5. : 0.673777209587
		6. : 0.744376959629
		7. : 0.769446732301
		8. : 0.770673604509
		9. : 0.770984998354
		10. : 0.772012619376
		11. : 0.77201351766
raeke	8	
		1. : 0.127623697024
		2. : 0.249382338541
		3. : 0.434426481639
		4. : 0.549471572417
		5. : 0.663179033703
		6. : 0.731628610948
		7. : 0.756587771092
		8. : 0.757823807886
		9. : 0.758131176056
		10. : 0.759147167149
		11. : 0.759148255405
raeke	9	
		1. : 0.128607994834
		2. : 0.246568935861
		3. : 0.428837627368
		4. : 0.542059455961
		5. : 0.652211628321
		6. : 0.719485163433
		7. : 0.744296016126
		8. : 0.745444744984
		9. : 0.745747769593
		10. : 0.746738135572
		11. : 0.746739227841
raeke	10	
		1. : 0.126794372592
		2. : 0.244716884657
		3. : 0.425897622608
		4. : 0.538198527312
		5. : 0.647333808118
		6. : 0.713951957646
		7. : 0.73872186028
		8. : 0.739870530398
		9. : 0.740175923146
		10. : 0.741155042461
		11. : 0.74115613684
raeke	11	
		1. : 0.125805644093
		2. : 0.244608986996
		3. : 0.423652285679
		4. : 0.536368536637
		5. : 0.64398987288
		6. : 0.709898496097
		7. : 0.734770051983
		8. : 0.73602960677
		9. : 0.736339419624
		10. : 0.737335894908
		11. : 0.737336665967
raeke	12	
		1. : 0.123358756265
		2. : 0.242884000716
		3. : 0.41819620449
		4. : 0.528947318329
		5. : 0.631839567749
		6. : 0.695753926413
		7. : 0.72064295539
		8. : 0.721896871697
		9. : 0.722205881201
		10. : 0.723197758072
		11. : 0.723198525249
raeke	13	
		1. : 0.126252934399
		2. : 0.243342053397
		3. : 0.416208612484
		4. : 0.526440952444
		5. : 0.628216031674
		6. : 0.691488371383
		7. : 0.716260821293
		8. : 0.717386926247
		9. : 0.717694705199
		10. : 0.718753851326
		11. : 0.718754620361
raeke	14	
		1. : 0.125279946611
		2. : 0.244836491148
		3. : 0.417203117211
		4. : 0.528204461323
		5. : 0.628404833313
		6. : 0.691093665177
		7. : 0.715781948243
		8. : 0.71704554977
		9. : 0.717354712954
		10. : 0.718405156863
		11. : 0.718405991485
raeke	15	
		1. : 0.129275079526
		2. : 0.249699590894
		3. : 0.430225181857
		4. : 0.544093449392
		5. : 0.651609026332
		6. : 0.717503426799
		7. : 0.742283675956
		8. : 0.743531547917
		9. : 0.743838409256
		10. : 0.744839197003
		11. : 0.744839980315
raeke	16	
		1. : 0.12940340551
		2. : 0.247680455661
		3. : 0.429150137252
		4. : 0.542544899556
		5. : 0.650155284969
		6. : 0.716411354135
		7. : 0.741369533496
		8. : 0.742626308406
		9. : 0.74293445756
		10. : 0.743943746154
		11. : 0.74394453612
raeke	17	
		1. : 0.124984746087
		2. : 0.242961400109
		3. : 0.414744477272
		4. : 0.523902683248
		5. : 0.622663212217
		6. : 0.684593991256
		7. : 0.709506183823
		8. : 0.71076375214
		9. : 0.711072071685
		10. : 0.712081891208
		11. : 0.712082681673
raeke	18	
		1. : 0.124441949618
		2. : 0.241577873953
		3. : 0.411335664347
		4. : 0.519219831261
		5. : 0.617259971732
		6. : 0.678656288229
		7. : 0.70356843576
		8. : 0.70474811842
		9. : 0.70505387641
		10. : 0.706066062457
		11. : 0.706067012904
raeke	19	
		1. : 0.120810355163
		2. : 0.237818612958
		3. : 0.404917123942
		4. : 0.5118824729
		5. : 0.608270726943
		6. : 0.669183184163
		7. : 0.694089003971
		8. : 0.695277842655
		9. : 0.695581978943
		10. : 0.696586851464
		11. : 0.696587777809
raeke	20	
		1. : 0.120035215959
		2. : 0.237048897031
		3. : 0.402531320647
		4. : 0.508892490088
		5. : 0.605018725266
		6. : 0.665466957212
		7. : 0.690705764001
		8. : 0.691897186797
		9. : 0.69221309234
		10. : 0.693260122896
		11. : 0.693261135065
raeke	21	
		1. : 0.122159453294
		2. : 0.240190657757
		3. : 0.411352724837
		4. : 0.519727576531
		5. : 0.619891927868
		6. : 0.681767176453
		7. : 0.70696749874
		8. : 0.708166558961
		9. : 0.708484329285
		10. : 0.70952427202
		11. : 0.709525290175
raeke	22	
		1. : 0.120759000421
		2. : 0.24103987704
		3. : 0.407745946073
		4. : 0.514601318359
		5. : 0.610260728719
		6. : 0.670606239597
		7. : 0.695231455528
		8. : 0.696421973008
		9. : 0.69672279304
		10. : 0.697699014665
		11. : 0.697699907128
raeke	23	
		1. : 0.120208808324
		2. : 0.240383078167
		3. : 0.406315071586
		4. : 0.513028315449
		5. : 0.607450486069
		6. : 0.667627162919
		7. : 0.692307982721
		8. : 0.693500842486
		9. : 0.693801283325
		10. : 0.69477800054
		11. : 0.694778895552
semimcfecmp	0	
		1. : 0.178406510936
		2. : 0.468085474562
		3. : 0.707402323377
		4. : 0.759456645303
		5. : 0.820332903452
semimcfecmp	1	
		1. : 0.178757795664
		2. : 0.470333720902
		3. : 0.70894185549
		4. : 0.763283357687
		5. : 0.824060084066
semimcfecmp	2	
		1. : 0.174733632032
		2. : 0.337925137405
		3. : 0.527827585909
		4. : 0.551252132585
		5. : 0.565646775788
semimcfecmp	3	
		1. : 0.178630636578
		2. : 0.343196995211
		3. : 0.53194262215
		4. : 0.555349305368
		5. : 0.569189383782
semimcfecmp	4	
		1. : 0.179430292648
		2. : 0.341417724764
		3. : 0.53032402948
		4. : 0.553665301008
		5. : 0.567387108203
semimcfecmp	5	
		1. : 0.173923040264
		2. : 0.339950888697
		3. : 0.528769689231
		4. : 0.552160654652
		5. : 0.566235766258
semimcfecmp	6	
		1. : 0.173795479963
		2. : 0.340772595702
		3. : 0.529805386121
		4. : 0.553003281486
		5. : 0.566997192562
semimcfecmp	7	
		1. : 0.169846796824
		2. : 0.336476684858
		3. : 0.526903112593
		4. : 0.550208871751
		5. : 0.564494546942
semimcfecmp	8	
		1. : 0.168697911017
		2. : 0.336129949246
		3. : 0.528037716817
		4. : 0.551274032145
		5. : 0.565670179008
semimcfecmp	9	
		1. : 0.172021613571
		2. : 0.334361404623
		3. : 0.526338906973
		4. : 0.549683619389
		5. : 0.563426732735
semimcfecmp	10	
		1. : 0.170931934885
		2. : 0.333016277572
		3. : 0.52613806124
		4. : 0.549607951934
		5. : 0.563377612208
semimcfecmp	11	
		1. : 0.170493012485
		2. : 0.334210242421
		3. : 0.526331748398
		4. : 0.550047592317
		5. : 0.56430022481
semimcfecmp	12	
		1. : 0.170221492753
		2. : 0.335110057236
		3. : 0.527792452216
		4. : 0.551571906805
		5. : 0.5659295558
semimcfecmp	13	
		1. : 0.174643241306
		2. : 0.336207768167
		3. : 0.527458221173
		4. : 0.551333492004
		5. : 0.56502247482
semimcfecmp	14	
		1. : 0.174109528329
		2. : 0.339383585693
		3. : 0.530581872517
		4. : 0.55447143045
		5. : 0.568601740749
semimcfecmp	15	
		1. : 0.174860430862
		2. : 0.341985162448
		3. : 0.533264977062
		4. : 0.556463991462
		5. : 0.570378095908
semimcfecmp	16	
		1. : 0.174692118391
		2. : 0.337796033587
		3. : 0.530569853497
		4. : 0.553345621125
		5. : 0.56737791414
semimcfecmp	17	
		1. : 0.174609005257
		2. : 0.337447240069
		3. : 0.530291786598
		4. : 0.5529911147
		5. : 0.567023867262
semimcfecmp	18	
		1. : 0.174614990907
		2. : 0.33594904884
		3. : 0.528834441939
		4. : 0.55144572352
		5. : 0.565087524542
semimcfecmp	19	
		1. : 0.170904207802
		2. : 0.331866077768
		3. : 0.525728887513
		4. : 0.548495889831
		5. : 0.562185497594
semimcfecmp	20	
		1. : 0.170492657624
		2. : 0.331375182162
		3. : 0.525335013332
		4. : 0.548291801418
		5. : 0.56226533935
semimcfecmp	21	
		1. : 0.171644539397
		2. : 0.333883130228
		3. : 0.529205566272
		4. : 0.552370223729
		5. : 0.566420040363
semimcfecmp	22	
		1. : 0.171786509579
		2. : 0.336481555145
		3. : 0.531436269494
		4. : 0.554425945542
		5. : 0.567999233994
semimcfecmp	23	
		1. : 0.171359262515
		2. : 0.336003419639
		3. : 0.531178224212
		4. : 0.554069334147
		5. : 0.567681404664
semimcfksp	0	
		1. : 0.142909605353
		2. : 0.38875638751
		3. : 0.582315635515
		4. : 0.625088774338
		5. : 0.821427386969
		6. : 0.850999317164
		7. : 0.871136667698
		8. : 0.879812203823
		9. : 0.879812203823
		10. : 0.880132876824
		11. : 0.892285204659
semimcfksp	1	
		1. : 0.147363706764
		2. : 0.484856438333
		3. : 0.667646540857
		4. : 0.763845390137
		5. : 0.832624727232
		6. : 0.899430623593
		7. : 0.906678882272
		8. : 0.906678882272
		9. : 0.911798203836
		10. : 0.924939914712
		11. : 0.924939914712
semimcfksp	2	
		1. : 0.149897540855
		2. : 0.295497861878
		3. : 0.47262825478
		4. : 0.531624887452
		5. : 0.613315573937
		6. : 0.689017040539
		7. : 0.694704032384
		8. : 0.698711337693
		9. : 0.699293105927
		10. : 0.700924141227
		11. : 0.700924141227
semimcfksp	3	
		1. : 0.156963478406
		2. : 0.300799375695
		3. : 0.493891100414
		4. : 0.555387116409
		5. : 0.641204825906
		6. : 0.719245001671
		7. : 0.727239310933
		8. : 0.732092188802
		9. : 0.732092188802
		10. : 0.732732750102
		11. : 0.73445558025
semimcfksp	4	
		1. : 0.160493108421
		2. : 0.301053792739
		3. : 0.506147330267
		4. : 0.568170604005
		5. : 0.659412094354
		6. : 0.743667751023
		7. : 0.751591538556
		8. : 0.756484235743
		9. : 0.756484235743
		10. : 0.757138796058
		11. : 0.758867204562
semimcfksp	5	
		1. : 0.13944794704
		2. : 0.290142271488
		3. : 0.491482485242
		4. : 0.546631928316
		5. : 0.637439342178
		6. : 0.722907601601
		7. : 0.735527332779
		8. : 0.739472016477
		9. : 0.74061327057
		10. : 0.741260353528
		11. : 0.742999132415
semimcfksp	6	
		1. : 0.140497630903
		2. : 0.292116250687
		3. : 0.503897774448
		4. : 0.558713933412
		5. : 0.654500003713
		6. : 0.74470546474
		7. : 0.757190745884
		8. : 0.761091569547
		9. : 0.762243073886
		10. : 0.762883349666
		11. : 0.764603836963
semimcfksp	7	
		1. : 0.1362742797
		2. : 0.290205644406
		3. : 0.511414327474
		4. : 0.565755440488
		5. : 0.659505287191
		6. : 0.740918585326
		7. : 0.752141673109
		8. : 0.755531174523
		9. : 0.757116179038
		10. : 0.758727050465
		11. : 0.758727050465
semimcfksp	8	
		1. : 0.135046022468
		2. : 0.288700835233
		3. : 0.495465291854
		4. : 0.549823558309
		5. : 0.642740400017
		6. : 0.727625608863
		7. : 0.740177597613
		8. : 0.744160033022
