# solver	iter	congestion-drop	stddev
semimcfksp	2	0.278050	0.000000
semimcfksp	3	0.242609	0.000000
semimcfksp	4	0.216576	0.000000
semimcfksp	5	0.237169	0.000000
semimcfksp	6	0.214750	0.000000
semimcfksp	7	0.215612	0.000000
semimcfksp	8	0.232155	0.000000
semimcfksp	9	0.243661	0.000000
semimcfksp	10	0.249673	0.000000
semimcfksp	11	0.253741	0.000000
semimcfksp	12	0.270793	0.000000
semimcfksp	13	0.272406	0.000000
semimcfksp	14	0.273366	0.000000
semimcfksp	15	0.247539	0.000000
semimcfksp	16	0.248264	0.000000
semimcfksp	17	0.282594	0.000000
semimcfksp	18	0.285445	0.000000
semimcfksp	19	0.296819	0.000000
semimcfksp	20	0.300252	0.000000
semimcfksp	21	0.283650	0.000000
semimcfksp	22	0.295932	0.000000
semimcfksp	23	0.298932	0.000000
semimcfmcf	0	0.122374	0.000000
semimcfmcf	1	0.115072	0.000000
semimcfmcf	2	0.077794	0.000000
semimcfmcf	3	0.035507	0.000000
semimcfmcf	4	0.009031	0.000000
semimcfmcf	5	0.024648	0.000000
semimcfmcf	6	0.001210	0.000000
semimcfmcf	7	0.004466	0.000000
semimcfmcf	8	0.018444	0.000000
semimcfmcf	9	0.030111	0.000000
semimcfmcf	10	0.035991	0.000000
semimcfmcf	11	0.041160	0.000000
semimcfmcf	12	0.059944	0.000000
semimcfmcf	13	0.063693	0.000000
semimcfmcf	14	0.072218	0.000000
semimcfmcf	15	0.036020	0.000000
semimcfmcf	16	0.035086	0.000000
semimcfmcf	17	0.082205	0.000000
semimcfmcf	18	0.088708	0.000000
semimcfmcf	19	0.101423	0.000000
semimcfmcf	20	0.106061	0.000000
semimcfmcf	21	0.084801	0.000000
semimcfmcf	22	0.109821	0.000000
semimcfmcf	23	0.114352	0.000000
semimcfmcfenv	0	0.122374	0.000000
semimcfmcfenv	1	0.115072	0.000000
semimcfmcfenv	2	0.077794	0.000000
semimcfmcfenv	3	0.035507	0.000000
semimcfmcfenv	4	0.009031	0.000000
semimcfmcfenv	5	0.024648	0.000000
semimcfmcfenv	6	0.001210	0.000000
semimcfmcfenv	7	0.004466	0.000000
semimcfmcfenv	8	0.018444	0.000000
semimcfmcfenv	9	0.030111	0.000000
semimcfmcfenv	10	0.035991	0.000000
semimcfmcfenv	11	0.041160	0.000000
semimcfmcfenv	12	0.059944	0.000000
semimcfmcfenv	13	0.063693	0.000000
semimcfmcfenv	14	0.072218	0.000000
semimcfmcfenv	15	0.036020	0.000000
semimcfmcfenv	16	0.035086	0.000000
semimcfmcfenv	17	0.082205	0.000000
semimcfmcfenv	18	0.088708	0.000000
semimcfmcfenv	19	0.101423	0.000000
semimcfmcfenv	20	0.106061	0.000000
semimcfmcfenv	21	0.084801	0.000000
semimcfmcfenv	22	0.109836	0.000000
semimcfmcfenv	23	0.114363	0.000000
semimcfraeke	0	0.081804	0.000000
semimcfraeke	1	0.075060	0.000000
semimcfraeke	2	0.278285	0.000000
semimcfraeke	3	0.243381	0.000000
semimcfraeke	4	0.217537	0.000000
semimcfraeke	5	0.235132	0.000000
semimcfraeke	6	0.212740	0.000000
semimcfraeke	7	0.216963	0.000000
semimcfraeke	8	0.230200	0.000000
semimcfraeke	9	0.243391	0.000000
semimcfraeke	10	0.249345	0.000000
semimcfraeke	11	0.253359	0.000000
semimcfraeke	12	0.267746	0.000000
semimcfraeke	13	0.271831	0.000000
semimcfraeke	14	0.274070	0.000000
semimcfraeke	15	0.245243	0.000000
semimcfraeke	16	0.246012	0.000000
semimcfraeke	17	0.278801	0.000000
semimcfraeke	18	0.284473	0.000000
semimcfraeke	19	0.296027	0.000000
semimcfraeke	20	0.299371	0.000000
semimcfraeke	21	0.282898	0.000000
semimcfraeke	22	0.295149	0.000000
semimcfraeke	23	0.298110	0.000000
semimcfvlb	0	0.081804	0.000000
semimcfvlb	1	0.075060	0.000000
semimcfvlb	2	0.275279	0.000000
semimcfvlb	3	0.243055	0.000000
semimcfvlb	4	0.217256	0.000000
semimcfvlb	5	0.233488	0.000000
semimcfvlb	6	0.211127	0.000000
semimcfvlb	7	0.215538	0.000000
semimcfvlb	8	0.228934	0.000000
semimcfvlb	9	0.242365	0.000000
semimcfvlb	10	0.248151	0.000000
semimcfvlb	11	0.252155	0.000000
semimcfvlb	12	0.266606	0.000000
semimcfvlb	13	0.272206	0.000000
semimcfvlb	14	0.272328	0.000000
semimcfvlb	15	0.243727	0.000000
semimcfvlb	16	0.244399	0.000000
semimcfvlb	17	0.278622	0.000000
semimcfvlb	18	0.283979	0.000000
semimcfvlb	19	0.293355	0.000000
semimcfvlb	20	0.296617	0.000000
semimcfvlb	21	0.280537	0.000000
semimcfvlb	22	0.292527	0.000000
semimcfvlb	23	0.295478	0.000000
spf	0	0.196908	0.000000
spf	1	0.192938	0.000000
spf	2	0.005135	0.000000
spf	3	0.004129	0.000000
spf	4	0.003246	0.000000
spf	5	0.003844	0.000000
spf	6	0.003248	0.000000
spf	7	0.003405	0.000000
spf	8	0.003797	0.000000
spf	9	0.003992	0.000000
spf	10	0.004131	0.000000
spf	11	0.004296	0.000000
spf	12	0.004758	0.000000
spf	13	0.004877	0.000000
spf	14	0.004887	0.000000
spf	15	0.004112	0.000000
spf	16	0.004108	0.000000
spf	17	0.005084	0.000000
spf	18	0.005267	0.000000
spf	19	0.005516	0.000000
spf	20	0.005580	0.000000
spf	21	0.005141	0.000000
spf	22	0.005671	0.000000
spf	23	0.005764	0.000000
vlb	0	0.164384	0.000000
vlb	1	0.187189	0.000000
vlb	2	0.275707	0.000000
vlb	3	0.243600	0.000000
vlb	4	0.219164	0.000000
vlb	5	0.236609	0.000000
vlb	6	0.212856	0.000000
vlb	7	0.216281	0.000000
vlb	8	0.231575	0.000000
vlb	9	0.241294	0.000000
vlb	10	0.247464	0.000000
vlb	11	0.252848	0.000000
vlb	12	0.266763	0.000000
vlb	13	0.273036	0.000000
vlb	14	0.272702	0.000000
vlb	15	0.245346	0.000000
vlb	16	0.246438	0.000000
vlb	17	0.278865	0.000000
vlb	18	0.285971	0.000000
vlb	19	0.294115	0.000000
vlb	20	0.297353	0.000000
vlb	21	0.281348	0.000000
vlb	22	0.293572	0.000000
vlb	23	0.297662	0.000000

