# solver	iter	edge-congestion
		(s11,s4) : 0.125584573263
		(s11,s10) : 0.0680342994362
		(s11,h11) : 0.0305288755933
		(s12,s2) : 0.121804827562
		(s12,s9) : 0.047381306677
		(s12,h12) : 0.0945321976538
		(h1,s1) : 0.00671409076404
		(h2,s2) : 0.00198267592818
		(h3,s3) : 0.000261858715895
		(h4,s4) : 0.00435919347764
		(h5,s5) : 0.102108344065
		(h6,s6) : 0.0551297597653
		(h7,s7) : 0.0151592956127
		(h8,s8) : 0.00196931130319
		(h9,s9) : 0.0086208306197
		(h10,s10) : 0.00821740808086
		(h11,s11) : 0.0193618872699
		(h12,s12) : 0.0138141386811
ecmp	3	
		(s1,s2) : 0.0589027428158
		(s1,h1) : 0.00740683549043
		(s2,s1) : 0.0740683549043
		(s2,s5) : 0.110020293791
		(s2,s6) : 0.12483651171
		(s2,s12) : 0.807275767544
		(s2,h2) : 0.00576555986774
		(s3,s6) : 0.0199749105468
		(s3,s9) : 0.0143019781974
		(s3,h3) : 0.0242032379068
		(s4,s7) : 0.147088803813
		(s4,s10) : 0.0308291434722
		(s4,s11) : 0.18205074094
		(s4,h4) : 0.00644452546782
		(s5,s2) : 0.647472563608
		(s5,s7) : 0.228553880779
		(s5,s8) : 0.296746339774
		(s5,h5) : 0.00234981983128
		(s6,s2) : 0.338137876079
		(s6,s3) : 0.223356904157
		(s6,s7) : 0.191695847928
		(s6,h6) : 0.0110506777805
		(s7,s4) : 0.255704570331
		(s7,s5) : 0.111806988567
		(s7,s6) : 0.224301825454
		(s7,h7) : 0.0107336043324
		(s8,s5) : 0.0804302253144
		(s8,s10) : 0.120693730272
		(s8,h8) : 0.0213846663914
		(s9,s3) : 0.0506510726416
		(s9,s12) : 0.0450435432622
		(s9,h9) : 0.00309245499713
		(s10,s4) : 0.0193793279552
		(s10,s8) : 0.0958097030798
		(s10,s11) : 0.0847491096768
		(s10,h10) : 0.00830987345667
		(s11,s4) : 0.111028215423
		(s11,s10) : 0.0594118959601
		(s11,h11) : 0.0266799850617
		(s12,s2) : 0.107546537301
		(s12,s9) : 0.0411178579761
		(s12,h12) : 0.0825816814833
		(h1,s1) : 0.00589027428158
		(h2,s2) : 0.00217968068233
		(h3,s3) : 0.000230129101417
		(h4,s4) : 0.00383018291943
		(h5,s5) : 0.0894013474802
		(h6,s6) : 0.0494584158257
		(h7,s7) : 0.0131810895156
		(h8,s8) : 0.00224145766461
		(h9,s9) : 0.00711993297015
		(h10,s10) : 0.00721021055743
		(h11,s11) : 0.0170440111383
		(h12,s12) : 0.0122161899303
ecmp	4	
		(s1,s2) : 0.0527615381616
		(s1,h1) : 0.00626879145476
		(s2,s1) : 0.0626879145476
		(s2,s5) : 0.100887003648
		(s2,s6) : 0.110143530061
		(s2,s12) : 0.725562418619
		(s2,h2) : 0.00519166024568
		(s3,s6) : 0.0176484673697
		(s3,s9) : 0.0128475072286
		(s3,h3) : 0.0217973703772
		(s4,s7) : 0.131247873696
		(s4,s10) : 0.0276939062655
		(s4,s11) : 0.163887406875
		(s4,h4) : 0.00547940774748
		(s5,s2) : 0.578106302936
		(s5,s7) : 0.203577816998
		(s5,s8) : 0.267309418654
		(s5,h5) : 0.00233348865886
		(s6,s2) : 0.302915152495
		(s6,s3) : 0.200734161381
		(s6,s7) : 0.172537822163
		(s6,h6) : 0.00935045790745
		(s7,s4) : 0.227437976816
		(s7,s5) : 0.101019981081
		(s7,s6) : 0.198074889443
		(s7,h7) : 0.00984963936661
		(s8,s5) : 0.0725763422075
		(s8,s10) : 0.108823785356
		(s8,h8) : 0.0192508220499
		(s9,s3) : 0.045680145529
		(s9,s12) : 0.0404405446901
		(s9,h9) : 0.00278595240716
		(s10,s4) : 0.0170777107417
		(s10,s8) : 0.0861062755362
		(s10,s11) : 0.0763785808592
		(s10,h10) : 0.00748263765377
		(s11,s4) : 0.09880873427
		(s11,s10) : 0.0534165067491
		(s11,h11) : 0.0240265987734
		(s12,s2) : 0.0975382324314
		(s12,s9) : 0.0374795120803
		(s12,h12) : 0.0742205421233
		(h1,s1) : 0.00527615381616
		(h2,s2) : 0.00198762433078
		(h3,s3) : 0.00020553714599
		(h4,s4) : 0.00342988424837
		(h5,s5) : 0.079784509824
		(h6,s6) : 0.0443824828241
		(h7,s7) : 0.0117665728149
		(h8,s8) : 0.00204926538719
		(h9,s9) : 0.00636531949819
		(h10,s10) : 0.0064454745304
		(h11,s11) : 0.0152225241019
		(h12,s12) : 0.0111220202435
ecmp	5	
		(s1,s2) : 0.0559792359781
		(s1,h1) : 0.00839680881457
		(s2,s1) : 0.0839680881457
		(s2,s5) : 0.105641368664
		(s2,s6) : 0.118506549511
		(s2,s12) : 0.777741649215
		(s2,h2) : 0.00446279410902
		(s3,s6) : 0.0191047064828
		(s3,s9) : 0.0112466743871
		(s3,h3) : 0.0234524093279
		(s4,s7) : 0.140867606257
		(s4,s10) : 0.0296041360401
		(s4,s11) : 0.176364193218
		(s4,h4) : 0.00589614377329
		(s5,s2) : 0.622342117128
		(s5,s7) : 0.21903515019
		(s5,s8) : 0.27806755673
		(s5,h5) : 0.00251114068165
		(s6,s2) : 0.326422700229
		(s6,s3) : 0.213292158112
		(s6,s7) : 0.184513966021
		(s6,h6) : 0.0100621523346
		(s7,s4) : 0.244756171873
		(s7,s5) : 0.107175457727
		(s7,s6) : 0.212349179136
		(s7,h7) : 0.0105988443059
		(s8,s5) : 0.0783074911102
		(s8,s10) : 0.117086598734
		(s8,h8) : 0.0195881271526
		(s9,s3) : 0.0491485648304
		(s9,s12) : 0.0434843021952
		(s9,h9) : 0.0023665689057
		(s10,s4) : 0.0182792555158
		(s10,s8) : 0.091165620337
		(s10,s11) : 0.0821778825246
		(s10,h10) : 0.00805170040458
		(s11,s4) : 0.106077276273
		(s11,s10) : 0.0565348220807
		(s11,h11) : 0.0258542075743
		(s12,s2) : 0.104350550447
		(s12,s9) : 0.0367045838572
		(s12,h12) : 0.0798672027609
		(h1,s1) : 0.00559792359781
		(h2,s2) : 0.00213909928436
		(h3,s3) : 0.00024347512066
		(h4,s4) : 0.00366846695859
		(h5,s5) : 0.0853431913363
		(h6,s6) : 0.0474889912579
		(h7,s7) : 0.0125852529326
		(h8,s8) : 0.00220421843034
		(h9,s9) : 0.00683472978383
		(h10,s10) : 0.00689142055688
		(h11,s11) : 0.0162612098354
		(h12,s12) : 0.0118501210503
ecmp	6	
		(s1,s2) : 0.050856154007
		(s1,h1) : 0.00784348320515
		(s2,s1) : 0.0784348320515
		(s2,s5) : 0.0959808772786
		(s2,s6) : 0.109038693353
		(s2,s12) : 0.713340166259
		(s2,h2) : 0.00408748992317
		(s3,s6) : 0.0173041974714
		(s3,s9) : 0.0101364038282
		(s3,h3) : 0.0214669885451
		(s4,s7) : 0.128008617618
		(s4,s10) : 0.0268733252923
		(s4,s11) : 0.161218271883
		(s4,h4) : 0.00552105396254
		(s5,s2) : 0.57549607116
		(s5,s7) : 0.203276586043
		(s5,s8) : 0.255860047875
		(s5,h5) : 0.0022797005174
		(s6,s2) : 0.29682011519
		(s6,s3) : 0.195392194995
		(s6,s7) : 0.167867311467
		(s6,h6) : 0.00923535650846
		(s7,s4) : 0.224798948152
		(s7,s5) : 0.0974006862491
		(s7,s6) : 0.194270715265
		(s7,h7) : 0.00971209263542
		(s8,s5) : 0.0712051071546
		(s8,s10) : 0.108093243609
		(s8,h8) : 0.0179468817097
		(s9,s3) : 0.0446584313012
		(s9,s12) : 0.0394556904846
		(s9,h9) : 0.00216705144624
		(s10,s4) : 0.016656116835
		(s10,s8) : 0.0828628760797
		(s10,s11) : 0.0757226182425
		(s10,h10) : 0.00737610185511
		(s11,s4) : 0.0965229927215
		(s11,s10) : 0.0513723359077
		(s11,h11) : 0.0236940890126
		(s12,s2) : 0.0950476161336
		(s12,s9) : 0.0335114998366
		(s12,h12) : 0.0732085880395
		(h1,s1) : 0.0050856154007
		(h2,s2) : 0.00194495116826
		(h3,s3) : 0.000205986045401
		(h4,s4) : 0.00333326967103
		(h5,s5) : 0.0792843039569
		(h6,s6) : 0.0431819580648
		(h7,s7) : 0.0114438760894
		(h8,s8) : 0.00200442439056
		(h9,s9) : 0.00621367325834
		(h10,s10) : 0.0062663724899
		(h11,s11) : 0.0147895328629
		(h12,s12) : 0.0107849139621
ecmp	7	
		(s1,s2) : 0.0510376321121
		(s1,h1) : 0.00789956635142
		(s2,s1) : 0.0789956635142
		(s2,s5) : 0.095015754554
		(s2,s6) : 0.107796384175
		(s2,s12) : 0.719220616535
		(s2,h2) : 0.0045089178838
		(s3,s6) : 0.0168611757828
		(s3,s9) : 0.011141349387
		(s3,h3) : 0.0216252978316
		(s4,s7) : 0.126604865244
		(s4,s10) : 0.0271992707866
		(s4,s11) : 0.162412291309
		(s4,h4) : 0.00556265086637
		(s5,s2) : 0.583963730107
		(s5,s7) : 0.194790798607
		(s5,s8) : 0.260974441972
		(s5,h5) : 0.00216962548564
		(s6,s2) : 0.300971231385
		(s6,s3) : 0.19769783881
		(s6,s7) : 0.16258503943
		(s6,h6) : 0.00929662271086
		(s7,s4) : 0.226488456012
		(s7,s5) : 0.0987399233091
		(s7,s6) : 0.196739373914
		(s7,h7) : 0.00780008334103
		(s8,s5) : 0.0717834248041
		(s8,s10) : 0.108800391674
		(s8,h8) : 0.0184774542321
		(s9,s3) : 0.0444928929062
		(s9,s12) : 0.0399949152298
		(s9,h9) : 0.00239718321146
		(s10,s4) : 0.0161575885903
		(s10,s8) : 0.0843382357562
		(s10,s11) : 0.076273204229
		(s10,h10) : 0.00743108046828
		(s11,s4) : 0.0958011591552
		(s11,s10) : 0.0522523573376
		(s11,h11) : 0.0238685495538
		(s12,s2) : 0.0948563659173
		(s12,s9) : 0.0350166652608
		(s12,h12) : 0.0737196973948
		(h1,s1) : 0.00510376321121
		(h2,s2) : 0.00152886380943
		(h3,s3) : 0.000206477177043
		(h4,s4) : 0.0033395732246
		(h5,s5) : 0.0795886122875
		(h6,s6) : 0.0432823402863
		(h7,s7) : 0.0115987883364
		(h8,s8) : 0.00200456810714
		(h9,s9) : 0.00623016256028
		(h10,s10) : 0.00628278134599
		(h11,s11) : 0.0148053516493
		(h12,s12) : 0.0107854473362
ecmp	8	
		(s1,s2) : 0.0542202724426
		(s1,h1) : 0.00835138925491
		(s2,s1) : 0.0835138925491
		(s2,s5) : 0.103166159232
		(s2,s6) : 0.114140412247
		(s2,s12) : 0.759998017483
		(s2,h2) : 0.00447732031239
		(s3,s6) : 0.0184535737523
		(s3,s9) : 0.0122109993055
		(s3,h3) : 0.0228513798154
		(s4,s7) : 0.134094294435
		(s4,s10) : 0.0287760721826
		(s4,s11) : 0.175516416582
		(s4,h4) : 0.0058807138123
		(s5,s2) : 0.615498911081
		(s5,s7) : 0.207288199129
		(s5,s8) : 0.277305676271
		(s5,h5) : 0.0027916550893
		(s6,s2) : 0.318214302772
		(s6,s3) : 0.208906644361
		(s6,s7) : 0.174806252826
		(s6,h6) : 0.00983024417748
		(s7,s4) : 0.243161334119
		(s7,s5) : 0.106180699762
		(s7,s6) : 0.207709499016
		(s7,h7) : 0.00824635179231
		(s8,s5) : 0.076402093405
		(s8,s10) : 0.11649713442
		(s8,h8) : 0.0195332083017
		(s9,s3) : 0.0471823796939
		(s9,s12) : 0.0428386828468
		(s9,h9) : 0.00253451691481
		(s10,s4) : 0.0170736697665
		(s10,s8) : 0.0896003315886
		(s10,s11) : 0.0823672661223
		(s10,h10) : 0.0078558672317
		(s11,s4) : 0.101444424858
		(s11,s10) : 0.0555036538308
		(s11,h11) : 0.0257883682705
		(s12,s2) : 0.101393731377
		(s12,s9) : 0.0370019929425
		(s12,h12) : 0.0779417332473
		(h1,s1) : 0.00542202724426
		(h2,s2) : 0.00162644669618
		(h3,s3) : 0.000308934715645
		(h4,s4) : 0.00355144925794
		(h5,s5) : 0.0842260384975
		(h6,s6) : 0.0459926156719
		(h7,s7) : 0.012332630443
		(h8,s8) : 0.00213253029826
		(h9,s9) : 0.00661532394408
		(h10,s10) : 0.00668230793611
		(h11,s11) : 0.0156948078688
		(h12,s12) : 0.0114976356463
ecmp	9	
		(s1,s2) : 0.0565310677828
		(s1,h1) : 0.00689873594275
		(s2,s1) : 0.0689873594275
		(s2,s5) : 0.107720558231
		(s2,s6) : 0.119912292069
		(s2,s12) : 0.794344624358
		(s2,h2) : 0.00467456820383
		(s3,s6) : 0.0195982384803
		(s3,s9) : 0.0129899624899
		(s3,h3) : 0.0238718476628
		(s4,s7) : 0.14162355395
		(s4,s10) : 0.0284014209377
		(s4,s11) : 0.182926289743
		(s4,h4) : 0.00614771502116
		(s5,s2) : 0.632954650509
		(s5,s7) : 0.220275902383
		(s5,s8) : 0.286295473621
		(s5,h5) : 0.00292546355034
		(s6,s2) : 0.326338059504
		(s6,s3) : 0.218353576111
		(s6,s7) : 0.183829808585
		(s6,h6) : 0.0102850760866
		(s7,s4) : 0.251948449754
		(s7,s5) : 0.109992569035
		(s7,s6) : 0.216508505652
		(s7,h7) : 0.00942729038455
		(s8,s5) : 0.0804626829258
		(s8,s10) : 0.119101440739
		(s8,h8) : 0.0203957480566
		(s9,s3) : 0.049291979935
		(s9,s12) : 0.0441927353123
		(s9,h9) : 0.00264864724933
		(s10,s4) : 0.0181163486318
		(s10,s8) : 0.0932370251425
		(s10,s11) : 0.0861397396282
		(s10,h10) : 0.00772404417971
		(s11,s4) : 0.107630438889
		(s11,s10) : 0.057955183753
		(s11,h11) : 0.0269066029372
		(s12,s2) : 0.10338810422
		(s12,s9) : 0.0385672855344
		(s12,h12) : 0.0814737510916
		(h1,s1) : 0.00565310677828
		(h2,s2) : 0.00184986341074
		(h3,s3) : 0.000366112155178
		(h4,s4) : 0.00367331775687
		(h5,s5) : 0.0870604851826
		(h6,s6) : 0.0475353168866
		(h7,s7) : 0.0126993163367
		(h8,s8) : 0.00239891054673
		(h9,s9) : 0.00684139397163
		(h10,s10) : 0.00692755097698
		(h11,s11) : 0.0165585622642
		(h12,s12) : 0.0118155541001
ecmp	10	
		(s1,s2) : 0.0574185397575
		(s1,h1) : 0.00699702817981
		(s2,s1) : 0.0699702817981
		(s2,s5) : 0.108708352275
		(s2,s6) : 0.122236680709
		(s2,s12) : 0.805813342915
		(s2,h2) : 0.00474417552207
		(s3,s6) : 0.0193633736762
		(s3,s9) : 0.0128426471844
		(s3,h3) : 0.0247492384736
		(s4,s7) : 0.143689572703
		(s4,s10) : 0.0288281462625
		(s4,s11) : 0.185639794792
		(s4,h4) : 0.00623585582797
		(s5,s2) : 0.643225889671
		(s5,s7) : 0.221553986727
		(s5,s8) : 0.290592579245
		(s5,h5) : 0.0029638466744
		(s6,s2) : 0.331461348592
		(s6,s3) : 0.226107216651
		(s6,s7) : 0.184453289298
		(s6,h6) : 0.0104270736638
		(s7,s4) : 0.255683111734
		(s7,s5) : 0.111706150936
		(s7,s6) : 0.221892595215
		(s7,h7) : 0.00897591686439
		(s8,s5) : 0.0806496203487
		(s8,s10) : 0.120564541244
		(s8,h8) : 0.0207033522704
		(s9,s3) : 0.0506000699939
		(s9,s12) : 0.0445547573326
		(s9,h9) : 0.00268635047431
		(s10,s4) : 0.0183158487345
		(s10,s8) : 0.0947245909357
		(s10,s11) : 0.0872288365191
		(s10,h10) : 0.00783402687583
		(s11,s4) : 0.10922231917
		(s11,s10) : 0.0588798394756
		(s11,h11) : 0.0272868631311
		(s12,s2) : 0.104508607825
		(s12,s9) : 0.0396626360314
		(s12,h12) : 0.0826222575993
		(h1,s1) : 0.00574185397575
		(h2,s2) : 0.00175560270722
		(h3,s3) : 0.000299111895174
		(h4,s4) : 0.00372947923992
		(h5,s5) : 0.0883946798828
		(h6,s6) : 0.048279994158
		(h7,s7) : 0.01293441778
		(h8,s8) : 0.00229305141156
		(h9,s9) : 0.00695130488537
		(h10,s10) : 0.00703370179659
		(h11,s11) : 0.0168102158646
		(h12,s12) : 0.0120025719602
ecmp	11	
		(s1,s2) : 0.0580234414337
		(s1,h1) : 0.00777810798117
		(s2,s1) : 0.0777810798117
		(s2,s5) : 0.106458912546
		(s2,s6) : 0.124119844618
		(s2,s12) : 0.818342991985
		(s2,h2) : 0.00480480848133
		(s3,s6) : 0.0197620852222
		(s3,s9) : 0.0150498227181
		(s3,h3) : 0.0250655462414
		(s4,s7) : 0.145671120975
		(s4,s10) : 0.0291965845321
		(s4,s11) : 0.18801236513
		(s4,h4) : 0.00687070722502
		(s5,s2) : 0.657343054732
		(s5,s7) : 0.226951378462
		(s5,s8) : 0.294306499177
		(s5,h5) : 0.00212351003533
		(s6,s2) : 0.33616450331
		(s6,s3) : 0.231031427929
		(s6,s7) : 0.186925264796
		(s6,h6) : 0.0105603369317
		(s7,s4) : 0.26363819296
		(s7,s5) : 0.110094435177
		(s7,s6) : 0.226037844243
		(s7,h7) : 0.00909063361536
		(s8,s5) : 0.0809601769489
		(s8,s10) : 0.122170978277
		(s8,h8) : 0.020967951569
		(s9,s3) : 0.0514001732263
		(s9,s12) : 0.0449150117848
		(s9,h9) : 0.00320162057564
		(s10,s4) : 0.0188940142674
		(s10,s8) : 0.0952639752082
		(s10,s11) : 0.0883436651062
		(s10,h10) : 0.00793414969604
		(s11,s4) : 0.111347548949
		(s11,s10) : 0.0591666943072
		(s11,h11) : 0.0276356030237
		(s12,s2) : 0.105418082682
		(s12,s9) : 0.0429358763908
		(s12,h12) : 0.0836782117812
		(h1,s1) : 0.00580234414337
		(h2,s2) : 0.00178018316167
		(h3,s3) : 0.000303576919903
		(h4,s4) : 0.00377073867126
		(h5,s5) : 0.0902322508053
		(h6,s6) : 0.0489804791267
		(h7,s7) : 0.0131129044301
		(h8,s8) : 0.00232401965307
		(h9,s9) : 0.00703456916585
		(h10,s10) : 0.00713088944261
		(h11,s11) : 0.0170514243256
		(h12,s12) : 0.0121878073115
ecmp	12	
		(s1,s2) : 0.0625345187034
		(s1,h1) : 0.00834908069794
		(s2,s1) : 0.0834908069794
		(s2,s5) : 0.116024846385
		(s2,s6) : 0.132940557905
		(s2,s12) : 0.878124168699
		(s2,h2) : 0.00515748441164
		(s3,s6) : 0.021667956074
		(s3,s9) : 0.0165058471187
		(s3,h3) : 0.0268966217977
		(s4,s7) : 0.156312613736
		(s4,s10) : 0.0361542365148
		(s4,s11) : 0.201850365175
		(s4,h4) : 0.00694855339377
		(s5,s2) : 0.705362945782
		(s5,s7) : 0.24156026931
		(s5,s8) : 0.324152312733
		(s5,h5) : 0.00227981657421
		(s6,s2) : 0.360805172565
		(s6,s3) : 0.24790861849
		(s6,s7) : 0.203000667947
		(s6,h6) : 0.0113370752298
		(s7,s4) : 0.28394750684
		(s7,s5) : 0.118175870378
		(s7,s6) : 0.242550246064
		(s7,h7) : 0.00975806737843
		(s8,s5) : 0.0868744386853
		(s8,s10) : 0.139522861101
		(s8,h8) : 0.0225062852431
		(s9,s3) : 0.0552371393728
		(s9,s12) : 0.0487390973031
		(s9,h9) : 0.00343685794516
		(s10,s4) : 0.0200651923117
		(s10,s8) : 0.102223150752
		(s10,s11) : 0.0947973016706
		(s10,h10) : 0.0100096770124
		(s11,s4) : 0.119027094163
		(s11,s10) : 0.0651459162409
		(s11,h11) : 0.0296647666846
		(s12,s2) : 0.114267995906
		(s12,s9) : 0.046072406231
		(s12,h12) : 0.0898253370487
		(h1,s1) : 0.00625345187034
		(h2,s2) : 0.00191845911273
		(h3,s3) : 0.0003994263307
		(h4,s4) : 0.00407629560487
		(h5,s5) : 0.0972798538119
		(h6,s6) : 0.0527926451256
		(h7,s7) : 0.0141380746074
		(h8,s8) : 0.00250846887321
		(h9,s9) : 0.00757665627779
		(h10,s10) : 0.0076359401002
		(h11,s11) : 0.0184173010404
		(h12,s12) : 0.0131730506622
ecmp	13	
		(s1,s2) : 0.0636392962747
		(s1,h1) : 0.0085698504461
		(s2,s1) : 0.085698504461
		(s2,s5) : 0.118649109006
		(s2,s6) : 0.139005450815
		(s2,s12) : 0.898019509066
		(s2,h2) : 0.00527622696843
		(s3,s6) : 0.0223856969162
		(s3,s9) : 0.0134939542651
		(s3,h3) : 0.0275990937186
		(s4,s7) : 0.161731631687
		(s4,s10) : 0.0295694328451
		(s4,s11) : 0.207113478885
		(s4,h4) : 0.00712839223023
		(s5,s2) : 0.718190014726
		(s5,s7) : 0.25683759072
		(s5,s8) : 0.320033892496
		(s5,h5) : 0.00234447445591
		(s6,s2) : 0.369112115498
		(s6,s3) : 0.251074006425
		(s6,s7) : 0.208889636826
		(s6,h6) : 0.0116453448508
		(s7,s4) : 0.284347433588
		(s7,s5) : 0.120896674529
		(s7,s6) : 0.246713347855
		(s7,h7) : 0.0118176879501
		(s8,s5) : 0.0888804589984
		(s8,s10) : 0.130169564932
		(s8,h8) : 0.0230923962715
		(s9,s3) : 0.0567331837921
		(s9,s12) : 0.0495522252068
		(s9,h9) : 0.00272665244019
		(s10,s4) : 0.0210309093534
		(s10,s8) : 0.104457531256
		(s10,s11) : 0.0972877741926
		(s10,h10) : 0.00795492883252
		(s11,s4) : 0.122869022912
		(s11,s10) : 0.0640844448035
		(s11,h11) : 0.0304401253077
		(s12,s2) : 0.116192465834
		(s12,s9) : 0.042631725165
		(s12,h12) : 0.0922225538481
		(h1,s1) : 0.00636392962747
		(h2,s2) : 0.00270009506996
		(h3,s3) : 0.000406339815032
		(h4,s4) : 0.00414510998664
		(h5,s5) : 0.0990079999967
		(h6,s6) : 0.0537424711671
		(h7,s7) : 0.014267547624
		(h8,s8) : 0.0025482562894
		(h9,s9) : 0.00774262539706
		(h10,s10) : 0.0078502060546
		(h11,s11) : 0.0186953467716
		(h12,s12) : 0.0133477995207
ecmp	14	
		(s1,s2) : 0.0649111316561
		(s1,h1) : 0.00862044223701
		(s2,s1) : 0.0862044223701
		(s2,s5) : 0.123535351177
		(s2,s6) : 0.139826064284
		(s2,s12) : 0.906993114669
		(s2,h2) : 0.00530737497656
		(s3,s6) : 0.0228682029882
		(s3,s9) : 0.0169165243405
		(s3,h3) : 0.027762023934
		(s4,s7) : 0.163853388273
		(s4,s10) : 0.0370540323052
		(s4,s11) : 0.208336165545
		(s4,h4) : 0.00717047442659
		(s5,s2) : 0.72579326527
		(s5,s7) : 0.25835382181
		(s5,s8) : 0.334603946932
		(s5,h5) : 0.00259590778477
		(s6,s2) : 0.371733215481
		(s6,s3) : 0.255881974914
		(s6,s7) : 0.215963847151
		(s6,h6) : 0.0117140927077
		(s7,s4) : 0.292877568644
		(s7,s5) : 0.122550303657
		(s7,s6) : 0.249570495089
		(s7,h7) : 0.011887453228
		(s8,s5) : 0.0899664223355
		(s8,s10) : 0.143919038571
		(s8,h8) : 0.0232287213675
