# solver	iter	congestion-drop	stddev
raeke	18	0.182488	0.000000
raeke	19	0.194084	0.000000
raeke	20	0.198824	0.000000
raeke	21	0.177168	0.000000
raeke	22	0.195441	0.000000
raeke	23	0.199511	0.000000
semimcfecmp	0	0.077412	0.000000
semimcfecmp	1	0.071675	0.000000
semimcfecmp	2	0.000000	0.000000
semimcfecmp	3	0.000000	0.000000
semimcfecmp	4	0.000000	0.000000
semimcfecmp	5	0.000000	0.000000
semimcfecmp	6	0.000000	0.000000
semimcfecmp	7	0.000000	0.000000
semimcfecmp	8	0.000000	0.000000
semimcfecmp	9	0.000000	0.000000
semimcfecmp	10	0.000000	0.000000
semimcfecmp	11	0.000000	0.000000
semimcfecmp	12	0.000000	0.000000
semimcfecmp	13	0.000000	0.000000
semimcfecmp	14	0.000000	0.000000
semimcfecmp	15	0.000000	0.000000
semimcfecmp	16	0.000000	0.000000
semimcfecmp	17	0.000000	0.000000
semimcfecmp	18	0.000000	0.000000
semimcfecmp	19	0.000000	0.000000
semimcfecmp	20	0.000000	0.000000
semimcfecmp	21	0.000000	0.000000
semimcfecmp	22	0.000000	0.000000
semimcfecmp	23	0.000000	0.000000
semimcfksp	0	0.000000	0.000000
semimcfksp	1	0.000000	0.000000
semimcfksp	2	0.124613	0.000000
semimcfksp	3	0.081472	0.000000
semimcfksp	4	0.043443	0.000000
semimcfksp	5	0.067903	0.000000
semimcfksp	6	0.036241	0.000000
semimcfksp	7	0.040247	0.000000
semimcfksp	8	0.060443	0.000000
semimcfksp	9	0.076497	0.000000
semimcfksp	10	0.083574	0.000000
semimcfksp	11	0.089473	0.000000
semimcfksp	12	0.111763	0.000000
semimcfksp	13	0.118030	0.000000
semimcfksp	14	0.120986	0.000000
semimcfksp	15	0.085169	0.000000
semimcfksp	16	0.084039	0.000000
semimcfksp	17	0.130692	0.000000
semimcfksp	18	0.138251	0.000000
semimcfksp	19	0.149391	0.000000
semimcfksp	20	0.154250	0.000000
semimcfksp	21	0.133517	0.000000
semimcfksp	22	0.151440	0.000000
semimcfksp	23	0.155342	0.000000
semimcfmcf	0	0.000000	0.000000
semimcfmcf	1	0.000000	0.000000
semimcfmcf	2	0.000000	0.000000
semimcfmcf	3	0.000000	0.000000
semimcfmcf	4	0.000000	0.000000
semimcfmcf	5	0.000000	0.000000
semimcfmcf	6	0.000000	0.000000
semimcfmcf	7	0.000000	0.000000
semimcfmcf	8	0.000000	0.000000
semimcfmcf	9	0.000000	0.000000
semimcfmcf	10	0.000000	0.000000
semimcfmcf	11	0.000000	0.000000
semimcfmcf	12	0.000000	0.000000
semimcfmcf	13	0.000000	0.000000
semimcfmcf	14	0.000000	0.000000
semimcfmcf	15	0.000000	0.000000
semimcfmcf	16	0.000000	0.000000
semimcfmcf	17	0.000000	0.000000
semimcfmcf	18	0.000000	0.000000
semimcfmcf	19	0.000000	0.000000
semimcfmcf	20	0.000000	0.000000
semimcfmcf	21	0.000000	0.000000
semimcfmcf	22	0.000000	0.000000
semimcfmcf	23	0.000000	0.000000
semimcfraeke	0	0.000000	0.000000
semimcfraeke	1	0.000000	0.000000
semimcfraeke	2	0.171371	0.000000
semimcfraeke	3	0.127056	0.000000
semimcfraeke	4	0.089174	0.000000
semimcfraeke	5	0.113609	0.000000
semimcfraeke	6	0.081466	0.000000
semimcfraeke	7	0.085263	0.000000
semimcfraeke	8	0.105774	0.000000
semimcfraeke	9	0.122401	0.000000
semimcfraeke	10	0.129631	0.000000
semimcfraeke	11	0.135458	0.000000
semimcfraeke	12	0.158106	0.000000
semimcfraeke	13	0.164360	0.000000
semimcfraeke	14	0.166983	0.000000
semimcfraeke	15	0.128809	0.000000
semimcfraeke	16	0.128049	0.000000
semimcfraeke	17	0.175281	0.000000
semimcfraeke	18	0.182604	0.000000
semimcfraeke	19	0.195333	0.000000
semimcfraeke	20	0.200169	0.000000
semimcfraeke	21	0.178139	0.000000
semimcfraeke	22	0.196303	0.000000
semimcfraeke	23	0.200430	0.000000
semimcfvlb	0	0.000000	0.000000
semimcfvlb	1	0.000000	0.000000
semimcfvlb	2	0.171477	0.000000
semimcfvlb	3	0.126431	0.000000
semimcfvlb	4	0.088546	0.000000
semimcfvlb	5	0.113723	0.000000
semimcfvlb	6	0.081604	0.000000
semimcfvlb	7	0.085592	0.000000
semimcfvlb	8	0.105826	0.000000
semimcfvlb	9	0.122618	0.000000
semimcfvlb	10	0.129848	0.000000
semimcfvlb	11	0.135611	0.000000
semimcfvlb	12	0.158369	0.000000
semimcfvlb	13	0.163766	0.000000
semimcfvlb	14	0.166038	0.000000
semimcfvlb	15	0.128536	0.000000
semimcfvlb	16	0.127774	0.000000
semimcfvlb	17	0.174223	0.000000
semimcfvlb	18	0.181957	0.000000
semimcfvlb	19	0.195148	0.000000
semimcfvlb	20	0.199983	0.000000
semimcfvlb	21	0.178163	0.000000
semimcfvlb	22	0.196574	0.000000
semimcfvlb	23	0.200796	0.000000
spf	0	0.077412	0.000000
spf	1	0.071675	0.000000
spf	2	0.001980	0.000000
spf	3	0.000557	0.000000
spf	4	0.000000	0.000000
spf	5	0.000114	0.000000
spf	6	0.000000	0.000000
spf	7	0.000000	0.000000
spf	8	0.000000	0.000000
spf	9	0.000304	0.000000
spf	10	0.000494	0.000000
spf	11	0.000719	0.000000
spf	12	0.001442	0.000000
spf	13	0.001627	0.000000
spf	14	0.001702	0.000000
spf	15	0.000558	0.000000
spf	16	0.000505	0.000000
spf	17	0.001970	0.000000
spf	18	0.002219	0.000000
spf	19	0.002546	0.000000
spf	20	0.002660	0.000000
spf	21	0.002032	0.000000
spf	22	0.002739	0.000000
spf	23	0.002852	0.000000
vlb	0	0.059979	0.000000
vlb	1	0.054289	0.000000
vlb	2	0.137777	0.000000
vlb	3	0.113981	0.000000
vlb	4	0.055879	0.000000
vlb	5	0.113386	0.000000
vlb	6	0.036154	0.000000
vlb	7	0.039896	0.000000
vlb	8	0.105593	0.000000
vlb	9	0.088699	0.000000
vlb	10	0.095782	0.000000
vlb	11	0.101633	0.000000
vlb	12	0.112099	0.000000
vlb	13	0.117889	0.000000
vlb	14	0.121590	0.000000
vlb	15	0.097471	0.000000
vlb	16	0.127802	0.000000
vlb	17	0.130799	0.000000
vlb	18	0.139676	0.000000
vlb	19	0.193933	0.000000
vlb	20	0.157097	0.000000
vlb	21	0.145550	0.000000
vlb	22	0.163670	0.000000
vlb	23	0.167905	0.000000

