#solver	iter	latency-throughput
		3. : 0.531327558407
		4. : 0.554026886508
		5. : 0.568069949578
ecmp	18	
		1. : 0.174614990907
		2. : 0.336963337508
		3. : 0.529848730606
		4. : 0.552460012188
		5. : 0.566110354986
ecmp	19	
		1. : 0.170904207802
		2. : 0.332854011776
		3. : 0.52671682152
		4. : 0.549483823839
		5. : 0.563141587245
ecmp	20	
		1. : 0.170492657624
		2. : 0.332346775006
		3. : 0.526306606177
		4. : 0.549263394263
		5. : 0.563205182112
ecmp	21	
		1. : 0.171644539397
		2. : 0.33491774368
		3. : 0.530240179724
		4. : 0.553404837182
		5. : 0.567422715938
ecmp	22	
		1. : 0.171786509579
		2. : 0.337444250114
		3. : 0.532398964463
		4. : 0.555388640512
		5. : 0.568930040791
ecmp	23	
		1. : 0.171359262515
		2. : 0.336952887894
		3. : 0.532127692467
		4. : 0.555018802403
		5. : 0.568598893636
ksp	0	
		1. : 0.0605558624246
		2. : 0.22742455595
		3. : 0.444746244187
		4. : 0.717077597932
		5. : 0.934212369546
		6. : 0.975751156298
		7. : 0.985784640732
ksp	1	
		1. : 0.0608981762606
		2. : 0.230243025754
		3. : 0.446017665358
		4. : 0.721349616006
		5. : 0.939473983707
		6. : 0.981190740215
		7. : 0.991519337063
ksp	2	
		1. : 0.0937893058211
		2. : 0.180766424969
		3. : 0.427374075758
		4. : 0.590644019079
		5. : 0.761682454163
		6. : 0.780799181515
		7. : 0.791850639511
ksp	3	
		1. : 0.0940798179205
		2. : 0.181245003699
		3. : 0.448658912081
		4. : 0.614068802974
		5. : 0.803087808846
		6. : 0.824111823552
		7. : 0.834952999936
ksp	4	
		1. : 0.0944228062801
		2. : 0.180253164485
		3. : 0.453699021485
		4. : 0.618995337716
		5. : 0.839139616639
		6. : 0.860420182066
		7. : 0.871001907561
ksp	5	
		1. : 0.0923143933767
		2. : 0.179386989097
		3. : 0.451972344946
		4. : 0.616625717414
		5. : 0.814769172392
		6. : 0.835472151662
		7. : 0.847250966669
ksp	6	
		1. : 0.0919118385141
		2. : 0.179114711123
		3. : 0.45112919995
		4. : 0.615775140309
		5. : 0.846178506482
		6. : 0.866739556673
		7. : 0.878633247188
ksp	7	
		1. : 0.0909807685249
		2. : 0.178341805447
		3. : 0.449783038568
		4. : 0.613212315178
		5. : 0.842464326346
		6. : 0.862149558346
		7. : 0.874141480651
ksp	8	
		1. : 0.0903969267515
		2. : 0.178416949985
		3. : 0.449861275025
		4. : 0.613587628666
		5. : 0.823106929254
		6. : 0.842535076321
		7. : 0.854477255206
ksp	9	
		1. : 0.09162419392
		2. : 0.177841679478
		3. : 0.449753978874
		4. : 0.612694567887
		5. : 0.807337422943
		6. : 0.827634519027
		7. : 0.838366092989
ksp	10	
		1. : 0.0917459661228
		2. : 0.177985829449
		3. : 0.446974025001
		4. : 0.609190016799
		5. : 0.800871816604
		6. : 0.820613372435
		7. : 0.831365676076
ksp	11	
		1. : 0.0916348879305
		2. : 0.178361712622
		3. : 0.443251387131
		4. : 0.606718723629
		5. : 0.794994858531
		6. : 0.814758662457
		7. : 0.825924647481
ksp	12	
		1. : 0.0913881074768
		2. : 0.17869509343
		3. : 0.432556700733
		4. : 0.596776973276
		5. : 0.773083482187
		6. : 0.792851162245
		7. : 0.803960928655
ksp	13	
		1. : 0.0928185302685
		2. : 0.178337676594
		3. : 0.430024270861
		4. : 0.593645338575
		5. : 0.766487313503
		6. : 0.78744946532
		7. : 0.798586141387
ksp	14	
		1. : 0.0924000502258
		2. : 0.179774663208
		3. : 0.428617048581
		4. : 0.594591151472
		5. : 0.764211296511
		6. : 0.785061593678
		7. : 0.796042725979
ksp	15	
		1. : 0.0926767832896
		2. : 0.180491340456
		3. : 0.447697863928
		4. : 0.613233359781
		5. : 0.801191002528
		6. : 0.821391523147
		7. : 0.832419243213
ksp	16	
		1. : 0.0928729891036
		2. : 0.179044497929
		3. : 0.448218016489
		4. : 0.612747569497
		5. : 0.801371950063
		6. : 0.821701574882
		7. : 0.832822966119
ksp	17	
		1. : 0.0928671545411
		2. : 0.178981187358
		3. : 0.425718067887
		4. : 0.590199119067
		5. : 0.756251915949
		6. : 0.77659431895
		7. : 0.787722731167
ksp	18	
		1. : 0.0927396338902
		2. : 0.178182947272
		3. : 0.422118984885
		4. : 0.585177062939
		5. : 0.748877332841
		6. : 0.76922724292
		7. : 0.780439888547
ksp	19	
		1. : 0.0917965194887
		2. : 0.17712275541
		3. : 0.415748023624
		4. : 0.578073153202
		5. : 0.737899147787
		6. : 0.75778544126
		7. : 0.76889474228
ksp	20	
		1. : 0.0916184501409
		2. : 0.176967427617
		3. : 0.412651350354
		4. : 0.574728862187
		5. : 0.732793734201
		6. : 0.752740800428
		7. : 0.764377016032
ksp	21	
		1. : 0.0920249816373
		2. : 0.178164704999
		3. : 0.423445463112
		4. : 0.586246380718
		5. : 0.753752327857
		6. : 0.773691847759
		7. : 0.785276443223
ksp	22	
		1. : 0.0920576183353
		2. : 0.179928951709
		3. : 0.416662134063
		4. : 0.579336578854
		5. : 0.737261731255
		6. : 0.757054635687
		7. : 0.767851431939
ksp	23	
		1. : 0.091986175408
		2. : 0.179726849946
		3. : 0.414964959348
		4. : 0.577741267837
		5. : 0.733223302426
		6. : 0.753003716342
		7. : 0.763831361569
mcf	0	
		1. : 0.16041892592
		2. : 0.397848025027
		3. : 0.634424624502
		4. : 0.727223498552
		5. : 0.76100802013
		6. : 0.874674675635
		7. : 0.981376691243
		8. : 0.993180763307
		9. : 1.
mcf	1	
		1. : 0.142775860252
		2. : 0.363272036611
		3. : 0.656570281778
		4. : 0.698541410395
		5. : 0.763338941571
		6. : 0.882507777846
		7. : 0.907571025162
		8. : 1.
mcf	2	
		1. : 0.154962569059
		2. : 0.241036128038
		3. : 0.489024827287
		4. : 0.530373431262
		5. : 0.550284815919
		6. : 0.629801554961
		7. : 0.709031020958
		8. : 0.712103881076
		9. : 0.71914325424
mcf	3	
		1. : 0.0851306527586
		2. : 0.192039853764
		3. : 0.349943514223
		4. : 0.411766991681
		5. : 0.560828802205
		6. : 0.605013651862
		7. : 0.673511376019
		8. : 0.673745679784
		9. : 0.791795572804
mcf	4	
		1. : 0.137637502925
		2. : 0.247428640023
		3. : 0.521113639829
		4. : 0.566759949686
		5. : 0.630719226911
		6. : 0.681185437328
		7. : 0.711762023836
		8. : 0.713284064432
mcf	5	
		1. : 0.155130784125
		2. : 0.244545228323
		3. : 0.491854775846
		4. : 0.529009965999
		5. : 0.554041042744
		6. : 0.630122138847
		7. : 0.707050928395
		8. : 0.71221891694
		9. : 0.719187272504
mcf	6	
		1. : 0.0967620472769
		2. : 0.194192778032
		3. : 0.484455573284
		4. : 0.541133707223
		5. : 0.623163203499
		6. : 0.675682797548
		7. : 0.695940428446
		8. : 0.702336505284
		9. : 0.709231555203
mcf	7	
		1. : 0.0984589352442
		2. : 0.193734474154
		3. : 0.487143225361
		4. : 0.545672559578
		5. : 0.621718013063
		6. : 0.675509995123
		7. : 0.695543432841
		8. : 0.697305421585
		9. : 0.704257769639
mcf	8	
		1. : 0.0938841030373
		2. : 0.190247598019
		3. : 0.483873186469
		4. : 0.54208216578
		5. : 0.619064223615
		6. : 0.671854877457
		7. : 0.695579025825
		8. : 0.702296865801
		9. : 0.709219043084
mcf	9	
		1. : 0.133866807958
		2. : 0.243401457668
		3. : 0.535439260013
		4. : 0.580576981676
		5. : 0.638122367039
		6. : 0.689863997678
		7. : 0.721010092614
		8. : 0.722221043626
mcf	10	
		1. : 0.15287191873
		2. : 0.237425330456
		3. : 0.487888528419
		4. : 0.527886890959
		5. : 0.549912706629
		6. : 0.628035861824
		7. : 0.705006350951
		8. : 0.710738696586
		9. : 0.717699820982
mcf	11	
		1. : 0.152854455353
		2. : 0.238607185473
		3. : 0.488738443012
		4. : 0.52894186557
		5. : 0.549433926333
		6. : 0.627958842973
		7. : 0.70532828161
		8. : 0.711959200295
		9. : 0.718892125531
mcf	12	
		1. : 0.151876197675
		2. : 0.240934279668
		3. : 0.491260469621
		4. : 0.53281108582
		5. : 0.553488875084
		6. : 0.631617754716
		7. : 0.708588920894
		8. : 0.712875378369
		9. : 0.719773397643
mcf	13	
		1. : 0.12696218926
		2. : 0.248615449742
		3. : 0.525983190637
		4. : 0.555933025687
		5. : 0.61903941827
		6. : 0.673714319582
		7. : 0.697439547353
		8. : 0.698598842677
mcf	14	
		1. : 0.134363891194
		2. : 0.243728487478
		3. : 0.517838151056
		4. : 0.553397054632
		5. : 0.616806872213
		6. : 0.675978581051
		7. : 0.696800827611
		8. : 0.698229973989
mcf	15	
		1. : 0.156691449049
		2. : 0.246344562712
		3. : 0.494493398696
		4. : 0.541159031243
		5. : 0.561630036443
		6. : 0.637002005041
		7. : 0.713251257476
		8. : 0.713720741158
		9. : 0.720567657583
mcf	16	
		1. : 0.15608005497
		2. : 0.243784935888
		3. : 0.49404838063
		4. : 0.533190908064
		5. : 0.553669728699
		6. : 0.62824526982
		7. : 0.708045275167
		8. : 0.712146068506
		9. : 0.719051143705
mcf	17	
		1. : 0.156586854451
		2. : 0.245459855688
		3. : 0.494886958201
		4. : 0.533260926358
		5. : 0.566647419256
		6. : 0.642659416212
		7. : 0.71932367707
		8. : 0.723455626438
		9. : 0.730365060839
mcf	18	
		1. : 0.134783165192
		2. : 0.241825774489
		3. : 0.536015662647
		4. : 0.580641277053
		5. : 0.626169456219
		6. : 0.677622919682
		7. : 0.709231516847
		8. : 0.715486849195
mcf	19	
		1. : 0.153416201198
		2. : 0.239017855732
		3. : 0.490173887272
		4. : 0.527934519027
		5. : 0.548962483599
		6. : 0.625084782845
		7. : 0.70306052922
		8. : 0.713989235781
		9. : 0.720880294301
mcf	20	
		1. : 0.0965822132145
		2. : 0.19058863192
		3. : 0.487545247176
		4. : 0.544461318849
		5. : 0.624361512662
		6. : 0.675142233077
		7. : 0.69395710623
		8. : 0.695747806146
		9. : 0.702618463918
mcf	21	
		1. : 0.153954249379
		2. : 0.240092030148
		3. : 0.490658916347
		4. : 0.530676190764
		5. : 0.552345823592
		6. : 0.62834607187
		7. : 0.706443984728
		8. : 0.715600391308
		9. : 0.723018714611
mcf	22	
		1. : 0.153721884832
		2. : 0.23912387471
		3. : 0.489377672932
		4. : 0.531717883325
		5. : 0.553051189734
		6. : 0.633716539647
		7. : 0.711716387457
		8. : 0.712213617329
		9. : 0.719620395451
mcf	23	
		1. : 0.15292246417
		2. : 0.239475170042
		3. : 0.490791852671
		4. : 0.531765534691
		5. : 0.552396459155
		6. : 0.631082410643
		7. : 0.711428487922
		8. : 0.716939416595
		9. : 0.723477972453
raeke	0	
		1. : 0.133581120329
		2. : 0.433379188326
		3. : 0.673061257623
		4. : 0.834362531719
		5. : 0.945508387951
		6. : 0.993253605954
		7. : 0.998940572533
		8. : 0.999203744979
		10. : 1.
raeke	1	
		1. : 0.133751579787
		2. : 0.432901151387
		3. : 0.671396639009
		4. : 0.833629260955
		5. : 0.94551172054
		6. : 0.993302312891
		7. : 0.998923144844
		8. : 0.999208360892
		10. : 1.
raeke	2	
		1. : 0.142785980482
		2. : 0.267157129009
		3. : 0.500126484324
		4. : 0.618974382588
		5. : 0.729216716866
		6. : 0.806445625784
		7. : 0.814352708764
		8. : 0.814360906083
		10. : 0.814375906969
raeke	3	
		1. : 0.14542953527
		2. : 0.270200428677
		3. : 0.523061043009
		4. : 0.64313325746
		5. : 0.772367832248
		6. : 0.848796348484
		7. : 0.856979932971
		8. : 0.856987947059
		10. : 0.857002971421
raeke	4	
		1. : 0.146118679249
		2. : 0.268636864473
		3. : 0.540159591247
		4. : 0.660400077844
		5. : 0.808151307467
		6. : 0.885272390919
		7. : 0.893579509408
		8. : 0.893587534705
		10. : 0.893602025935
raeke	5	
		1. : 0.141878006646
		2. : 0.267766800151
		3. : 0.527450324259
		4. : 0.646650075812
		5. : 0.784314700044
		6. : 0.861219140773
		7. : 0.86949270806
		8. : 0.869500808625
		10. : 0.869518404279
raeke	6	
		1. : 0.141678600174
		2. : 0.268010166191
		3. : 0.543889895461
		4. : 0.66273296795
		5. : 0.816278498193
		6. : 0.892405544212
		7. : 0.900605538369
		8. : 0.900613540295
		10. : 0.90063158646
raeke	7	
		1. : 0.138761324852
		2. : 0.265163140405
		3. : 0.540024155857
		4. : 0.658122130399
		5. : 0.811304562533
		6. : 0.888145327045
		7. : 0.896496815947
		8. : 0.896504884369
		10. : 0.896522959669
raeke	8	
		1. : 0.137832952543
		2. : 0.265062774707
		3. : 0.530495799333
		4. : 0.648650224229
		5. : 0.791924170513
		6. : 0.868656082103
		7. : 0.876972072132
		8. : 0.876980212989
		10. : 0.876998668489
raeke	9	
		1. : 0.140421465791
		2. : 0.263627282721
		3. : 0.522131268422
		4. : 0.6401626238
		5. : 0.774572599443
		6. : 0.852399244048
		7. : 0.860773655645
		8. : 0.860781881156
		10. : 0.860797065034
raeke	10	
		1. : 0.139759289597
		2. : 0.262936293369
		3. : 0.51885331309
		4. : 0.636470400006
		5. : 0.767744552283
		6. : 0.845553695791
		7. : 0.853821596334
		8. : 0.853829924532
		10. : 0.853845137741
raeke	11	
		1. : 0.139395076808
		2. : 0.263699374403
		3. : 0.515657591659
		4. : 0.634248553674
		5. : 0.762338601593
		6. : 0.840008978987
		7. : 0.848298193074
		8. : 0.848306517736
		10. : 0.848322142082
raeke	12	
		1. : 0.139056703158
		2. : 0.264249129994
		3. : 0.505398469057
		4. : 0.624398321895
		5. : 0.740665275364
		6. : 0.818505172329
		7. : 0.826752597547
		8. : 0.826760936096
		10. : 0.826776481776
raeke	13	
		1. : 0.142578514906
		2. : 0.265366792268
		3. : 0.503007289319
		4. : 0.621950565487
		5. : 0.735071674744
		6. : 0.812325498728
		7. : 0.820592697472
		8. : 0.820601056217
		10. : 0.820616639552
raeke	14	
		1. : 0.141954192622
		2. : 0.267308257164
		3. : 0.502556278143
		4. : 0.623108270118
		5. : 0.733221157786
		6. : 0.810398597398
		7. : 0.818549853996
		8. : 0.818558095317
		10. : 0.818573640452
raeke	15	
		1. : 0.142515210684
		2. : 0.268608503395
		3. : 0.523263548134
		4. : 0.642201400512
		5. : 0.771489362684
		6. : 0.846784941606
		7. : 0.854968492887
		8. : 0.854976780565
		10. : 0.854992262694
raeke	16	
		1. : 0.142569346488
		2. : 0.266237672464
		3. : 0.52265579345
		4. : 0.641500223063
		5. : 0.771608091634
		6. : 0.847303606399
		7. : 0.855553330077
		8. : 0.855561443602
		10. : 0.855577057238
raeke	17	
		1. : 0.142524417891
		2. : 0.266204303698
		3. : 0.500286501037
		4. : 0.6191134763
		5. : 0.726809485068
		6. : 0.802318840157
		7. : 0.81057377192
		8. : 0.810581890567
		10. : 0.81059751406
raeke	18	
		1. : 0.142581020466
		2. : 0.265389244809
		3. : 0.496379964425
		4. : 0.614187726493
		5. : 0.719341436443
		6. : 0.794694480655
		7. : 0.803010242187
		8. : 0.803018267505
		10. : 0.803034371318
raeke	19	
		1. : 0.139845559637
		2. : 0.262478992602
		3. : 0.48891197583
		4. : 0.60651734672
		5. : 0.707331665178
		6. : 0.783384267376
		7. : 0.791702765971
		8. : 0.791710866833
		10. : 0.791727044048
raeke	20	
		1. : 0.139525654565
		2. : 0.262131243097
		3. : 0.485908423985
		4. : 0.603395855417
		5. : 0.702782889952
		6. : 0.778633497761
		7. : 0.787130404595
		8. : 0.787138566354
		10. : 0.787154905201
raeke	21	
		1. : 0.140360195258
		2. : 0.264076250983
		3. : 0.497736106339
		4. : 0.615482987242
		5. : 0.724129252675
		6. : 0.79958022784
		7. : 0.80805412221
		8. : 0.808063070495
		10. : 0.808079505983
raeke	22	
		1. : 0.140419253708
		2. : 0.266312368373
		3. : 0.491281924265
		4. : 0.608939774227
		5. : 0.707227973762
		6. : 0.782579565206
		7. : 0.790761485365
		8. : 0.790770481343
		10. : 0.790786597647
raeke	23	
		1. : 0.140165367165
		2. : 0.265920274352
		3. : 0.489420348856
		4. : 0.607199730596
		5. : 0.70316838502
		6. : 0.778635162141
		7. : 0.786840287263
		8. : 0.786848259141
		10. : 0.786864421493
semimcfecmp	0	
		1. : 0.178406510936
		2. : 0.57034048321
		3. : 0.809657332025
		4. : 0.861711653951
		5. : 0.922587912101
semimcfecmp	1	
		1. : 0.178757795664
		2. : 0.574598594159
		3. : 0.813206728747
		4. : 0.867548230943
		5. : 0.928324957323
semimcfecmp	2	
		1. : 0.174733632032
		2. : 0.338976888638
		3. : 0.528879337142
		4. : 0.552303883818
		5. : 0.566698527021
semimcfecmp	3	
		1. : 0.178630636578
		2. : 0.344387454837
		3. : 0.533133081776
		4. : 0.556539764994
		5. : 0.570379843408
semimcfecmp	4	
		1. : 0.179430292648
		2. : 0.34261505349
		3. : 0.531521358206
		4. : 0.554862629733
		5. : 0.568584436929
semimcfecmp	5	
		1. : 0.173923040264
		2. : 0.341194001231
		3. : 0.530012801765
		4. : 0.553403767186
		5. : 0.567478878792
semimcfecmp	6	
		1. : 0.173795479963
		2. : 0.341926912752
		3. : 0.530959703171
		4. : 0.554157598535
		5. : 0.568151509611
semimcfecmp	7	
		1. : 0.169846796824
		2. : 0.337661278441
		3. : 0.528087706176
		4. : 0.551393465334
		5. : 0.565679140525
semimcfecmp	8	
		1. : 0.168697911017
		2. : 0.337404921177
		3. : 0.529312688748
		4. : 0.552549004075
		5. : 0.566945150939
semimcfecmp	9	
		1. : 0.172021613571
		2. : 0.335590633782
		3. : 0.527568136132
		4. : 0.550912848549
		5. : 0.564655961895
semimcfecmp	10	
		1. : 0.170931934885
		2. : 0.334228539932
		3. : 0.5273503236
		4. : 0.550820214294
		5. : 0.564589874569
semimcfecmp	11	
		1. : 0.170493012485
		2. : 0.335402358128
		3. : 0.527523864105
		4. : 0.551239708023
		5. : 0.565492340516
semimcfecmp	12	
		1. : 0.170221492753
		2. : 0.336215422299
		3. : 0.528897817278
		4. : 0.552677271868
		5. : 0.567034920862
semimcfecmp	13	
		1. : 0.174643241306
		2. : 0.337290873883
		3. : 0.52854132689
		4. : 0.552416597721
		5. : 0.566105580537
semimcfecmp	14	
		1. : 0.174109528329
		2. : 0.340445208597
		3. : 0.531643495421
		4. : 0.555533053353
		5. : 0.569663363653
semimcfecmp	15	
		1. : 0.174860430862
		2. : 0.343169591503
		3. : 0.534449406117
		4. : 0.557648420517
		5. : 0.571562524963
semimcfecmp	16	
		1. : 0.174692118391
		2. : 0.338997026241
		3. : 0.531770846151
		4. : 0.554546613779
		5. : 0.568578906794
semimcfecmp	17	
		1. : 0.174609005257
		2. : 0.338485231788
		3. : 0.531329778318
		4. : 0.554029106419
		5. : 0.568061858981
semimcfecmp	18	
		1. : 0.174614990907
		2. : 0.336965254643
		3. : 0.529850647742
		4. : 0.552461929323
		5. : 0.566103730345
semimcfecmp	19	
		1. : 0.170904207802
		2. : 0.332855946957
		3. : 0.526718756701
		4. : 0.54948575902
		5. : 0.563175366782
semimcfecmp	20	
		1. : 0.170492657624
		2. : 0.332348704458
		3. : 0.526308535629
		4. : 0.549265323715
		5. : 0.563238861647
semimcfecmp	21	
		1. : 0.171644539397
		2. : 0.334919684545
		3. : 0.530242120589
		4. : 0.553406778046
		5. : 0.56745659468
semimcfecmp	22	
		1. : 0.171786509579
		2. : 0.337446187958
		3. : 0.532400902307
		4. : 0.555390578356
		5. : 0.568963866807
semimcfecmp	23	
		1. : 0.171359262515
		2. : 0.336954831275
		3. : 0.532129635848
		4. : 0.555020745784
		5. : 0.568632816301
semimcfksp	0	
		1. : 0.146124912465
		2. : 0.469153952518
		3. : 0.703855777427
		4. : 0.768077962963
		5. : 0.995141818725
		6. : 1.
		7. : 1.
semimcfksp	1	
		1. : 0.153608477582
		2. : 0.475393182586
		3. : 0.777911271029
		4. : 0.851019703857
		5. : 0.974975036518
		6. : 0.986858289124
		7. : 1.
semimcfksp	2	
		1. : 0.157891053783
		2. : 0.312524989529
		3. : 0.590905944749
		4. : 0.65074226825
		5. : 0.782041221439
		6. : 0.793465772529
		7. : 0.794720415068
semimcfksp	3	
		1. : 0.157531048322
		2. : 0.311441021947
		3. : 0.603271639559
		4. : 0.682019000291
		5. : 0.831466804921
		6. : 0.83790412978
		7. : 0.83790412978
semimcfksp	4	
		1. : 0.156436650479
		2. : 0.30545860033
		3. : 0.596911259296
		4. : 0.674063319574
		5. : 0.867387444401
		6. : 0.873603723133
		7. : 0.873603723133
semimcfksp	5	
		1. : 0.158503339164
		2. : 0.314058891974
		3. : 0.620683237118
		4. : 0.682522454006
		5. : 0.837619537712
		6. : 0.849405796153
		7. : 0.849405796153
semimcfksp	6	
		1. : 0.158467460609
		2. : 0.314856217733
		3. : 0.620537128452
		4. : 0.681870863265
		5. : 0.869073471743
		6. : 0.880761700922
		7. : 0.880761700922
semimcfksp	7	
		1. : 0.158784654396
		2. : 0.315695575334
		3. : 0.615355020998
		4. : 0.679104914301
		5. : 0.865214829986
		6. : 0.877696389857
		7. : 0.878935521724
semimcfksp	8	
		1. : 0.157190653016
		2. : 0.316121579386
		3. : 0.622326051642
		4. : 0.687401683805
		5. : 0.844328496291
		6. : 0.856737984786
		7. : 0.856737984786
semimcfksp	9	
		1. : 0.160217810427
		2. : 0.312142655274
		3. : 0.617384616527
		4. : 0.68222650229
		5. : 0.827110144163
		6. : 0.840104297495
		7. : 0.841342601614
semimcfksp	10	
		1. : 0.159261609237
		2. : 0.311525127839
		3. : 0.614207985016
		4. : 0.678953431672
		5. : 0.820577652562
		6. : 0.833050742239
		7. : 0.834291438332
semimcfksp	11	
		1. : 0.148628624616
		2. : 0.304215596379
		3. : 0.605427248675
		4. : 0.671542784238
		5. : 0.817481033196
		6. : 0.826697287868
		7. : 0.827932957964
semimcfksp	12	
		1. : 0.148173954151
		2. : 0.30576909775
		3. : 0.597539059249
		4. : 0.66392182938
		5. : 0.796769861822
		6. : 0.805902539672
		7. : 0.805902539672
semimcfksp	13	
		1. : 0.159106598946
		2. : 0.309796180946
		3. : 0.5952420042
		4. : 0.656120925164
		5. : 0.789642585705
		6. : 0.801563806718
		7. : 0.801563806718
semimcfksp	14	
		1. : 0.152152098498
		2. : 0.307590940166
		3. : 0.592929788903
		4. : 0.661357098073
		5. : 0.787208279507
		6. : 0.798169729741
		7. : 0.798169729741
semimcfksp	15	
		1. : 0.152351176557
		2. : 0.311415284138
		3. : 0.613933780963
		4. : 0.679994297929
		5. : 0.824919128904
		6. : 0.834315299042
		7. : 0.834315299042
semimcfksp	16	
		1. : 0.153304160996
		2. : 0.30838103265
		3. : 0.614175477519
		4. : 0.679960660738
		5. : 0.82525105922
		6. : 0.834724243008
		7. : 0.834724243008
semimcfksp	17	
		1. : 0.153379586174
		2. : 0.308416865896
		3. : 0.59182006558
		4. : 0.657574616179
		5. : 0.78025496497
		6. : 0.789734129218
		7. : 0.789734129218
semimcfksp	18	
		1. : 0.161900417124
		2. : 0.307710755212
		3. : 0.587213207033
		4. : 0.645672791812
		5. : 0.772432508548
		6. : 0.783383975054
		7. : 0.783383975054
semimcfksp	19	
		1. : 0.16024881338
		2. : 0.312545918577
		3. : 0.584856302958
		4. : 0.64854403133
		5. : 0.75730746077
		6. : 0.770179153189
		7. : 0.771388295987
semimcfksp	20	
		1. : 0.159867706062
		2. : 0.312144915109
		3. : 0.58148940789
		4. : 0.645159526233
		5. : 0.752474211302
		6. : 0.76557714755
		7. : 0.766898314953
semimcfksp	21	
		1. : 0.160798658887
		2. : 0.31413079895
		3. : 0.593150030549
		4. : 0.656835786471
		5. : 0.773212425016
		6. : 0.786229348501
		7. : 0.787533410488
semimcfksp	22	
		1. : 0.147776354512
		2. : 0.302640685462
		3. : 0.570945928663
		4. : 0.648355094129
		5. : 0.763348238895
		6. : 0.76878703941
		7. : 0.769930113389
semimcfksp	23	
		1. : 0.147981665142
		2. : 0.302696316861
		3. : 0.569472517565
		4. : 0.646714186923
		5. : 0.759342728727
		6. : 0.76479587248
		7. : 0.765942212489
semimcfmcf	0	
		1. : 0.16041892592
		2. : 0.397848025027
		3. : 0.634424624502
		4. : 0.727223498552
		5. : 0.76100802013
		6. : 0.874674675635
		7. : 0.981376691243
		8. : 0.993180763307
		9. : 1.
semimcfmcf	1	
		1. : 0.159634747338
		2. : 0.39387528665
		3. : 0.627182575238
		4. : 0.721441591553
		5. : 0.756433904565
		6. : 0.870401352553
		7. : 0.978972373431
		8. : 0.992629075024
		9. : 1.
semimcfmcf	2	
		1. : 0.155524168627
		2. : 0.241455805257
		3. : 0.48724000776
		4. : 0.531577115414
		5. : 0.553052416849
		6. : 0.634795228627
		7. : 0.711199453768
		8. : 0.7156605383
		9. : 0.722699911464
semimcfmcf	3	
		1. : 0.159170665018
		2. : 0.2464725663
		3. : 0.492020512508
		4. : 0.536026222599
		5. : 0.558280237377
		6. : 0.63883635656
		7. : 0.713871529328
		8. : 0.719475103201
		9. : 0.726379542365
semimcfmcf	4	
		1. : 0.160104193322
		2. : 0.246760679816
		3. : 0.49295091931
		4. : 0.536272472716
		5. : 0.55885821341
		6. : 0.637553792966
		7. : 0.712303254678
		8. : 0.718195859958
		9. : 0.72512265502
semimcfmcf	5	
		1. : 0.155798172597
		2. : 0.245536191951
		3. : 0.491150403446
		4. : 0.53266698049
		5. : 0.555189457515
		6. : 0.633779153338
		7. : 0.711016922763
		8. : 0.716807810728
		9. : 0.723776166292
semimcfmcf	6	
		1. : 0.155836726366
		2. : 0.245870248749
