# solver	iter	edge-congestion
		(s8,s10) : 0.0712876440395
		(s8,h8) : 0.0240637282775
		(s9,s3) : 0.313054333429
		(s9,s12) : 0.249018847179
		(s9,h9) : 0.032133461464
		(s10,s4) : 0.024821298553
		(s10,s8) : 0.0492938802162
		(s10,s11) : 0.0321553801625
		(s10,h10) : 0.0041168703324
		(s11,s4) : 0.0751513135053
		(s11,s10) : 0.0256355717719
		(s11,h11) : 0.0111726134549
		(s12,s2) : 0.508459653623
		(s12,s9) : 0.332239921033
		(s12,h12) : 0.0347203809282
		(h1,s1) : 0.000550791505878
		(h2,s2) : 0.0170549836419
		(h3,s3) : 0.011093096541
		(h4,s4) : 0.0107911466238
		(h5,s5) : 0.00654138924951
		(h6,s6) : 0.0230855509218
		(h7,s7) : 0.00804643679369
		(h8,s8) : 0.0293556472391
		(h9,s9) : 0.0416755912953
		(h10,s10) : 0.00249068825244
		(h11,s11) : 0.0100786885277
		(h12,s12) : 0.0618628756299
ecmp	4	
		(s1,s2) : 0.00568583832538
		(s1,h1) : 0.00282891549715
		(s2,s1) : 0.0282891549715
		(s2,s5) : 0.31129720436
		(s2,s6) : 0.22540394975
		(s2,s12) : 0.296648912776
		(s2,h2) : 0.0235096969156
		(s3,s6) : 0.177962447044
		(s3,s9) : 0.13084914057
		(s3,h3) : 0.0391984279161
		(s4,s7) : 0.169403408986
		(s4,s10) : 0.0247707889342
		(s4,s11) : 0.0824177446307
		(s4,h4) : 0.0101624116732
		(s5,s2) : 0.277822180669
		(s5,s7) : 0.119046264294
		(s5,s8) : 0.243837603749
		(s5,h5) : 0.00886128569069
		(s6,s2) : 0.159769858528
		(s6,s3) : 0.279998626496
		(s6,s7) : 0.197624293306
		(s6,h6) : 0.0228274009184
		(s7,s4) : 0.170411028527
		(s7,s5) : 0.0871041447938
		(s7,s6) : 0.227721545088
		(s7,h7) : 0.00851688816914
		(s8,s5) : 0.262715096134
		(s8,s10) : 0.066498228393
		(s8,h8) : 0.0235913417948
		(s9,s3) : 0.313338729796
		(s9,s12) : 0.237594282726
		(s9,h9) : 0.0304897139545
		(s10,s4) : 0.0230054904721
		(s10,s8) : 0.0477215525151
		(s10,s11) : 0.0321210762251
		(s10,h10) : 0.00360711412576
		(s11,s4) : 0.0734680924273
		(s11,s10) : 0.0246361063113
		(s11,h11) : 0.0114538820856
		(s12,s2) : 0.490376422688
		(s12,s9) : 0.31757815714
		(s12,h12) : 0.0319344992099
		(h1,s1) : 0.000568583832538
		(h2,s2) : 0.0163081890803
		(h3,s3) : 0.0107458510482
		(h4,s4) : 0.0111331447855
		(h5,s5) : 0.00682024603317
		(h6,s6) : 0.0234578845633
		(h7,s7) : 0.00843316335145
		(h8,s8) : 0.0273567586211
		(h9,s9) : 0.0407402854357
		(h10,s10) : 0.00230141368314
		(h11,s11) : 0.00981041987386
		(h12,s12) : 0.0593056376425
ecmp	5	
		(s1,s2) : 0.00497893217982
		(s1,h1) : 0.00114363610879
		(s2,s1) : 0.0114363610879
		(s2,s5) : 0.334399971823
		(s2,s6) : 0.220520071967
		(s2,s12) : 0.320919968242
		(s2,h2) : 0.0213015154068
		(s3,s6) : 0.169936594934
		(s3,s9) : 0.130361452713
		(s3,h3) : 0.0377145286925
		(s4,s7) : 0.166373267594
		(s4,s10) : 0.0265183150462
		(s4,s11) : 0.0832488922183
		(s4,h4) : 0.00911624671339
		(s5,s2) : 0.300875936527
		(s5,s7) : 0.126306322779
		(s5,s8) : 0.280632730406
		(s5,h5) : 0.0105074252924
		(s6,s2) : 0.161268952605
		(s6,s3) : 0.2861716689
		(s6,s7) : 0.193489027415
		(s6,h6) : 0.0229180008614
		(s7,s4) : 0.163316793815
		(s7,s5) : 0.0955876198245
		(s7,s6) : 0.232497077986
		(s7,h7) : 0.00836121067573
		(s8,s5) : 0.247474450483
		(s8,s10) : 0.0651869043264
		(s8,h8) : 0.027561927547
		(s9,s3) : 0.290589711602
		(s9,s12) : 0.236881294033
		(s9,h9) : 0.030472630352
		(s10,s4) : 0.0201729574326
		(s10,s8) : 0.0515217161308
		(s10,s11) : 0.0326154119408
		(s10,h10) : 0.00362413194063
		(s11,s4) : 0.0745317646692
		(s11,s10) : 0.0274098380402
		(s11,h11) : 0.0115864304159
		(s12,s2) : 0.468657718899
		(s12,s9) : 0.302944499054
		(s12,h12) : 0.0333734203899
		(h1,s1) : 0.000497893217982
		(h2,s2) : 0.0164509986977
		(h3,s3) : 0.010068195407
		(h4,s4) : 0.0109281426076
		(h5,s5) : 0.0135427200505
		(h6,s6) : 0.0247155912647
		(h7,s7) : 0.00888449805948
		(h8,s8) : 0.0256126183743
		(h9,s9) : 0.0398891357388
		(h10,s10) : 0.00214363474976
		(h11,s11) : 0.0101941602709
		(h12,s12) : 0.0547535159577
ecmp	6	
		(s1,s2) : 0.00489635047612
		(s1,h1) : 0.00101492361768
		(s2,s1) : 0.0101492361768
		(s2,s5) : 0.354456723421
		(s2,s6) : 0.231491574976
		(s2,s12) : 0.318363628266
		(s2,h2) : 0.0227246677262
		(s3,s6) : 0.180990682706
		(s3,s9) : 0.136003031784
		(s3,h3) : 0.038812963068
		(s4,s7) : 0.175923623542
		(s4,s10) : 0.0320138748676
		(s4,s11) : 0.0781474912468
		(s4,h4) : 0.00973031328512
		(s5,s2) : 0.299720831282
		(s5,s7) : 0.125885568054
		(s5,s8) : 0.310266810307
		(s5,h5) : 0.0106790293122
		(s6,s2) : 0.173737921984
		(s6,s3) : 0.306039773246
		(s6,s7) : 0.201379830667
		(s6,h6) : 0.0249009217017
		(s7,s4) : 0.164232381804
		(s7,s5) : 0.102420204825
		(s7,s6) : 0.242456572504
		(s7,h7) : 0.0081514914612
		(s8,s5) : 0.250450974695
		(s8,s10) : 0.0636684788595
		(s8,h8) : 0.0312373816843
		(s9,s3) : 0.289872024023
		(s9,s12) : 0.23982794729
		(s9,h9) : 0.0307303558638
		(s10,s4) : 0.027956818815
		(s10,s8) : 0.0615664545916
		(s10,s11) : 0.0302496807079
		(s10,h10) : 0.00384213377754
		(s11,s4) : 0.0642308238098
		(s11,s10) : 0.0245554643758
		(s11,h11) : 0.0108397171955
		(s12,s2) : 0.471163232911
		(s12,s9) : 0.293775329211
		(s12,h12) : 0.031960202441
		(h1,s1) : 0.000489635047612
		(h2,s2) : 0.0192189503448
		(h3,s3) : 0.0109211547901
		(h4,s4) : 0.0126968098078
		(h5,s5) : 0.0135335599824
		(h6,s6) : 0.0275227912728
		(h7,s7) : 0.0087435051482
		(h8,s8) : 0.0254660005499
		(h9,s9) : 0.0407225168956
		(h10,s10) : 0.00379564737871
		(h11,s11) : 0.00887862881856
		(h12,s12) : 0.0526349010977
ecmp	7	
		(s1,s2) : 0.00599467266852
		(s1,h1) : 0.00111033177529
		(s2,s1) : 0.0111033177529
		(s2,s5) : 0.337553503229
		(s2,s6) : 0.218946771959
		(s2,s12) : 0.322062092983
		(s2,h2) : 0.020967815572
		(s3,s6) : 0.17733341737
		(s3,s9) : 0.139811657994
		(s3,h3) : 0.0378245095576
		(s4,s7) : 0.171422485842
		(s4,s10) : 0.0313672469343
		(s4,s11) : 0.0754481273477
		(s4,h4) : 0.0104807118717
		(s5,s2) : 0.30304033947
		(s5,s7) : 0.126662457344
		(s5,s8) : 0.303114511563
		(s5,h5) : 0.00911472162259
		(s6,s2) : 0.167722261958
		(s6,s3) : 0.299101225015
		(s6,s7) : 0.200531432424
		(s6,h6) : 0.0235727413786
		(s7,s4) : 0.16844564743
		(s7,s5) : 0.0995630824381
		(s7,s6) : 0.242054928503
		(s7,h7) : 0.00822503067981
		(s8,s5) : 0.245318284028
		(s8,s10) : 0.0644998755481
		(s8,h8) : 0.0303587877352
		(s9,s3) : 0.288605726808
		(s9,s12) : 0.237609599293
		(s9,h9) : 0.0315109045505
		(s10,s4) : 0.0263692612568
		(s10,s8) : 0.0579107491495
		(s10,s11) : 0.029080553301
		(s10,h10) : 0.00396966366763
		(s11,s4) : 0.067477797272
		(s11,s10) : 0.0253691289208
		(s11,h11) : 0.0104528680649
		(s12,s2) : 0.460000202994
		(s12,s9) : 0.299216673546
		(s12,h12) : 0.032914318457
		(h1,s1) : 0.000599467266852
		(h2,s2) : 0.0162586364555
		(h3,s3) : 0.0107683219116
		(h4,s4) : 0.0120752272883
		(h5,s5) : 0.0141529654907
		(h6,s6) : 0.0264747215351
		(h7,s7) : 0.00936975895586
		(h8,s8) : 0.0252380776216
		(h9,s9) : 0.0402296040066
		(h10,s10) : 0.00318209489804
		(h11,s11) : 0.00928469261928
		(h12,s12) : 0.0528688368833
ecmp	8	
		(s1,s2) : 0.00579498395209
		(s1,h1) : 0.00103843477592
		(s2,s1) : 0.0103843477592
		(s2,s5) : 0.350892523654
		(s2,s6) : 0.220375623646
		(s2,s12) : 0.330377900574
		(s2,h2) : 0.0215797840986
		(s3,s6) : 0.173193274024
		(s3,s9) : 0.129043398615
		(s3,h3) : 0.0381047903561
		(s4,s7) : 0.170202481855
		(s4,s10) : 0.0351878179971
		(s4,s11) : 0.0740363541976
		(s4,h4) : 0.00912819827298
		(s5,s2) : 0.336014192006
		(s5,s7) : 0.135167647704
		(s5,s8) : 0.357053931116
		(s5,h5) : 0.00697572521675
		(s6,s2) : 0.156444211039
		(s6,s3) : 0.297401602898
		(s6,s7) : 0.182782099158
		(s6,h6) : 0.0238829126826
		(s7,s4) : 0.155063041166
		(s7,s5) : 0.100380586263
		(s7,s6) : 0.25103148458
		(s7,h7) : 0.00769821973343
		(s8,s5) : 0.236291523869
		(s8,s10) : 0.0635748428375
		(s8,h8) : 0.0363117889028
		(s9,s3) : 0.283097378507
		(s9,s12) : 0.247831060696
		(s9,h9) : 0.0306773815423
		(s10,s4) : 0.0224686826738
		(s10,s8) : 0.0617157389493
		(s10,s11) : 0.0295214169445
		(s10,h10) : 0.00389073690996
		(s11,s4) : 0.0634595530044
		(s11,s10) : 0.0264421502803
		(s11,h11) : 0.0103557771142
		(s12,s2) : 0.462322628862
		(s12,s9) : 0.295109585806
		(s12,h12) : 0.032716930825
		(h1,s1) : 0.000579498395209
		(h2,s2) : 0.016725222076
		(h3,s3) : 0.0102785594794
		(h4,s4) : 0.0129717359935
		(h5,s5) : 0.0210428389209
		(h6,s6) : 0.0230856657671
		(h7,s7) : 0.00953050806259
		(h8,s8) : 0.0244214585668
		(h9,s9) : 0.0413549270205
		(h10,s10) : 0.00274083965522
		(h11,s11) : 0.00899017032847
		(h12,s12) : 0.0506392561648
ecmp	9	
		(s1,s2) : 0.00586246956527
		(s1,h1) : 0.00102522361953
		(s2,s1) : 0.0102522361953
		(s2,s5) : 0.309087949947
		(s2,s6) : 0.221046100956
		(s2,s12) : 0.304775784325
		(s2,h2) : 0.0223296066432
		(s3,s6) : 0.176703183429
		(s3,s9) : 0.127022890933
		(s3,h3) : 0.0380960964161
		(s4,s7) : 0.158595301023
		(s4,s10) : 0.0274222521742
		(s4,s11) : 0.0815410897944
		(s4,h4) : 0.00982606868566
		(s5,s2) : 0.2977625183
		(s5,s7) : 0.124168891036
		(s5,s8) : 0.277158609742
		(s5,h5) : 0.00658928568448
		(s6,s2) : 0.14081054969
		(s6,s3) : 0.279575734624
		(s6,s7) : 0.185269412489
		(s6,h6) : 0.0231481879131
		(s7,s4) : 0.168652988537
		(s7,s5) : 0.0839200986153
		(s7,s6) : 0.233563551474
		(s7,h7) : 0.00747874814874
		(s8,s5) : 0.241369755143
		(s8,s10) : 0.0682835485523
		(s8,h8) : 0.0268947365663
		(s9,s3) : 0.305882016812
		(s9,s12) : 0.239618356793
		(s9,h9) : 0.0310372555885
		(s10,s4) : 0.0225235391071
		(s10,s8) : 0.0487724564617
		(s10,s11) : 0.0320423553647
		(s10,h10) : 0.00402522103256
		(s11,s4) : 0.0674544262419
		(s11,s10) : 0.0238798991325
		(s11,h11) : 0.0113583445159
		(s12,s2) : 0.458438131369
		(s12,s9) : 0.311139600403
		(s12,h12) : 0.0312581950393
		(h1,s1) : 0.000586246956527
		(h2,s2) : 0.016558446893
		(h3,s3) : 0.00992292870865
		(h4,s4) : 0.0107188375962
		(h5,s5) : 0.0130605072217
		(h6,s6) : 0.0205824740076
		(h7,s7) : 0.00928905155656
		(h8,s8) : 0.0252669603154
		(h9,s9) : 0.0417710438154
		(h10,s10) : 0.00240048614002
		(h11,s11) : 0.00913343253744
		(h12,s12) : 0.0537765541047
ksp	0	
		(s1,s2) : 0.00777064919345
		(s1,h1) : 0.00213409061539
		(s2,s1) : 0.0213409061539
		(s2,s5) : 0.471397870974
		(s2,s6) : 0.396537044886
		(s2,s12) : 0.401425359099
		(s2,h2) : 0.0246299515697
		(s3,s6) : 0.379292929824
		(s3,s9) : 0.275262266866
		(s3,h3) : 0.0388237962549
		(s4,s7) : 0.203614921901
		(s4,s10) : 0.121668178828
		(s4,s11) : 0.0846529442304
		(s4,h4) : 0.0104171572748
		(s5,s2) : 0.404830187815
		(s5,s7) : 0.4362466506
		(s5,s8) : 0.274734310544
		(s5,h5) : 0.0101579714693
		(s6,s2) : 0.34122713804
		(s6,s3) : 0.496693196906
		(s6,s7) : 0.391589074088
		(s6,h6) : 0.0224298276662
		(s7,s4) : 0.243334354079
		(s7,s5) : 0.355391139255
		(s7,s6) : 0.415865184176
		(s7,h7) : 0.00911785819598
		(s8,s5) : 0.257950364133
		(s8,s10) : 0.125593846897
		(s8,h8) : 0.0293259331143
		(s9,s3) : 0.433040503316
		(s9,s12) : 0.315373245819
		(s9,h9) : 0.0304921227368
		(s10,s4) : 0.0950820950328
		(s10,s8) : 0.153827415654
		(s10,s11) : 0.0528896030955
		(s10,h10) : 0.00486510205677
		(s11,s4) : 0.0722795065885
		(s11,s10) : 0.0639617455225
		(s11,h11) : 0.0100278207872
		(s12,s2) : 0.607516647796
		(s12,s9) : 0.350997907796
		(s12,h12) : 0.0314205893818
		(h1,s1) : 0.000777064919345
		(h2,s2) : 0.0175656073967
		(h3,s3) : 0.0113059459017
		(h4,s4) : 0.0103411662006
		(h5,s5) : 0.0132651489291
		(h6,s6) : 0.026211252681
		(h7,s7) : 0.00743186128804
		(h8,s8) : 0.0248241815975
		(h9,s9) : 0.042707480184
		(h10,s10) : 0.00392263631034
		(h11,s11) : 0.00989769126572
		(h12,s12) : 0.0555921844491
ksp	1	
		(s1,s2) : 0.00779119719653
		(s1,h1) : 0.00303435979041
		(s2,s1) : 0.0303435979041
		(s2,s5) : 0.465690469782
		(s2,s6) : 0.382080161608
		(s2,s12) : 0.391858441118
		(s2,h2) : 0.0229142407406
		(s3,s6) : 0.386119970703
		(s3,s9) : 0.271570260264
		(s3,h3) : 0.0347456726474
		(s4,s7) : 0.192029700229
		(s4,s10) : 0.116782009481
		(s4,s11) : 0.0861498250092
		(s4,h4) : 0.0102213029929
		(s5,s2) : 0.383749419189
		(s5,s7) : 0.404519581647
		(s5,s8) : 0.258552394381
		(s5,h5) : 0.0096856345112
		(s6,s2) : 0.335721348271
		(s6,s3) : 0.465700910355
		(s6,s7) : 0.392615766827
		(s6,h6) : 0.0216284770583
		(s7,s4) : 0.241669804838
		(s7,s5) : 0.353629257188
		(s7,s6) : 0.387817100929
		(s7,h7) : 0.0088729156278
		(s8,s5) : 0.261950672385
		(s8,s10) : 0.119915285176
		(s8,h8) : 0.0275752561785
		(s9,s3) : 0.423061557795
		(s9,s12) : 0.313590395166
		(s9,h9) : 0.0301076835859
		(s10,s4) : 0.0859364214141
		(s10,s8) : 0.141519052447
		(s10,s11) : 0.0547867260422
		(s10,h10) : 0.00488983852109
		(s11,s4) : 0.0696557450563
		(s11,s10) : 0.0579319900064
		(s11,h11) : 0.010861633686
		(s12,s2) : 0.61383726218
		(s12,s9) : 0.338646761649
		(s12,h12) : 0.0321060660274
		(h1,s1) : 0.000779119719653
		(h2,s2) : 0.0158015850982
		(h3,s3) : 0.0116384489291
		(h4,s4) : 0.00999125933405
		(h5,s5) : 0.00624073409732
		(h6,s6) : 0.0254305562795
		(h7,s7) : 0.00826802705307
		(h8,s8) : 0.0257547072518
		(h9,s9) : 0.0427511766907
		(h10,s10) : 0.00365113004509
		(h11,s11) : 0.00952675208709
		(h12,s12) : 0.056809584782
ksp	2	
		(s1,s2) : 0.00680155623194
		(s1,h1) : 0.00292872044238
		(s2,s1) : 0.0292872044238
		(s2,s5) : 0.485427961931
		(s2,s6) : 0.403070036099
		(s2,s12) : 0.414273191934
		(s2,h2) : 0.0221985983496
		(s3,s6) : 0.381468869677
		(s3,s9) : 0.288827627206
		(s3,h3) : 0.0369286373972
		(s4,s7) : 0.20616244925
		(s4,s10) : 0.127571041463
		(s4,s11) : 0.0951079222342
		(s4,h4) : 0.00998543549477
		(s5,s2) : 0.410783121898
		(s5,s7) : 0.435983529012
		(s5,s8) : 0.28309182655
		(s5,h5) : 0.0121386051196
		(s6,s2) : 0.345847664315
		(s6,s3) : 0.497587022689
		(s6,s7) : 0.396853710776
		(s6,h6) : 0.0218071204272
		(s7,s4) : 0.251919365748
		(s7,s5) : 0.37130549921
		(s7,s6) : 0.418000907979
		(s7,h7) : 0.00796457180624
		(s8,s5) : 0.283059812749
		(s8,s10) : 0.128782700577
		(s8,h8) : 0.0311624464051
		(s9,s3) : 0.425893283824
		(s9,s12) : 0.31151407451
		(s9,h9) : 0.0318147642186
		(s10,s4) : 0.0886550593399
		(s10,s8) : 0.156862491662
		(s10,s11) : 0.0595472193254
		(s10,h10) : 0.00415069510537
		(s11,s4) : 0.0733253963092
		(s11,s10) : 0.0629583730435
		(s11,h11) : 0.0117261249561
		(s12,s2) : 0.625376540341
		(s12,s9) : 0.35292731927
		(s12,h12) : 0.0339389745271
		(h1,s1) : 0.000680155623194
		(h2,s2) : 0.0165235495096
		(h3,s3) : 0.0116102564344
		(h4,s4) : 0.0114795946497
		(h5,s5) : 0.0111451254767
		(h6,s6) : 0.0255819788297
		(h7,s7) : 0.00818718019606
		(h8,s8) : 0.0283512659164
		(h9,s9) : 0.0413800054043
		(h10,s10) : 0.00272596062982
		(h11,s11) : 0.0098889877354
		(h12,s12) : 0.0591906338439
ksp	3	
		(s1,s2) : 0.00550791505878
		(s1,h1) : 0.00306373806143
		(s2,s1) : 0.0306373806143
		(s2,s5) : 0.467167339555
		(s2,s6) : 0.413926721408
		(s2,s12) : 0.414257593202
		(s2,h2) : 0.0224348088489
		(s3,s6) : 0.381392012591
		(s3,s9) : 0.29210116191
		(s3,h3) : 0.0381161997469
		(s4,s7) : 0.20043825623
		(s4,s10) : 0.105812187787
		(s4,s11) : 0.0868615147752
		(s4,h4) : 0.0106700619091
		(s5,s2) : 0.405988724505
		(s5,s7) : 0.433895517583
		(s5,s8) : 0.22982036767
		(s5,h5) : 0.00968294627353
		(s6,s2) : 0.329190438088
		(s6,s3) : 0.509619415318
		(s6,s7) : 0.372019765694
		(s6,h6) : 0.0242636242488
		(s7,s4) : 0.235036609596
		(s7,s5) : 0.342605152715
		(s7,s6) : 0.427291618371
		(s7,h7) : 0.00818845267624
		(s8,s5) : 0.291347687727
		(s8,s10) : 0.122151883605
		(s8,h8) : 0.0240637282775
		(s9,s3) : 0.434104791242
		(s9,s12) : 0.316835473153
		(s9,h9) : 0.032133461464
		(s10,s4) : 0.0848678742264
		(s10,s8) : 0.130760014046
		(s10,s11) : 0.0553413722814
		(s10,h10) : 0.0041168703324
		(s11,s4) : 0.0719966278227
		(s11,s10) : 0.0592670099623
		(s11,h11) : 0.0111726134549
		(s12,s2) : 0.639100209199
		(s12,s9) : 0.363417804173
		(s12,h12) : 0.0347203809282
		(h1,s1) : 0.000550791505878
		(h2,s2) : 0.0170549836419
		(h3,s3) : 0.011093096541
		(h4,s4) : 0.0107911466238
		(h5,s5) : 0.00654138924951
		(h6,s6) : 0.0230855509218
		(h7,s7) : 0.00804643679369
		(h8,s8) : 0.0293556472391
		(h9,s9) : 0.0416755912953
		(h10,s10) : 0.00249068825244
		(h11,s11) : 0.0100786885277
		(h12,s12) : 0.0618628756299
ksp	4	
		(s1,s2) : 0.00568583832538
		(s1,h1) : 0.00282891549715
		(s2,s1) : 0.0282891549715
		(s2,s5) : 0.450808340543
		(s2,s6) : 0.399017138992
		(s2,s12) : 0.396028304934
		(s2,h2) : 0.0235096969156
		(s3,s6) : 0.367769561155
		(s3,s9) : 0.275718934656
		(s3,h3) : 0.0391984279161
		(s4,s7) : 0.198778597491
		(s4,s10) : 0.103138785718
		(s4,s11) : 0.0881847733564
		(s4,h4) : 0.0101624116732
		(s5,s2) : 0.396408056215
		(s5,s7) : 0.419091017765
		(s5,s8) : 0.225747878497
		(s5,h5) : 0.00886128569069
		(s6,s2) : 0.323390210366
		(s6,s3) : 0.500723838649
		(s6,s7) : 0.364663867231
		(s6,h6) : 0.0228274009184
		(s7,s4) : 0.228745931175
		(s7,s5) : 0.337263923484
		(s7,s6) : 0.41568637965
		(s7,h7) : 0.00851688816914
		(s8,s5) : 0.273585085025
		(s8,s10) : 0.118483025368
		(s8,h8) : 0.0235913417948
		(s9,s3) : 0.427290425841
		(s9,s12) : 0.307894249372
		(s9,h9) : 0.0304897139545
