#solver	iter	latency-throughput
mcf	8	
		1. : 0.201767146921
		2. : 0.313363453774
		3. : 0.403440149286
		4. : 0.470083741579
		5. : 0.547826486804
		6. : 0.651845922304
		7. : 0.69971762015
		8. : 0.70577724178
mcf	9	
		1. : 0.207624163211
		2. : 0.352524893365
		3. : 0.442103169481
		4. : 0.494530832547
		5. : 0.556527050045
		6. : 0.654862942445
		7. : 0.694780492817
		8. : 0.698621005041
		9. : 0.698987084011
mwmcf	0	
		1. : 0.273570149543
		2. : 0.613609499418
		3. : 0.81092620977
		4. : 0.956517226375
		5. : 1.
mwmcf	1	
		1. : 0.270868530688
		2. : 0.606176920707
		3. : 0.801686249811
		4. : 0.951612175575
		5. : 1.
mwmcf	2	
		1. : 0.225446459961
		2. : 0.461092663827
		3. : 0.57064064999
		4. : 0.648884241628
		5. : 0.675001399863
mwmcf	3	
		1. : 0.229918779481
		2. : 0.467063167088
		3. : 0.569000617156
		4. : 0.64804272343
		5. : 0.674828905027
mwmcf	4	
		1. : 0.230040750372
		2. : 0.471999235228
		3. : 0.576005694322
		4. : 0.656289474387
		5. : 0.683006448369
mwmcf	5	
		1. : 0.230435538112
		2. : 0.470040636989
		3. : 0.580900405686
		4. : 0.656722505478
		5. : 0.682880901872
mwmcf	6	
		1. : 0.229842201998
		2. : 0.475530276148
		3. : 0.591758701088
		4. : 0.669121895278
		5. : 0.693238192387
mwmcf	7	
		1. : 0.230672638145
		2. : 0.47252984508
		3. : 0.587655466065
		4. : 0.66558640911
		5. : 0.690447399484
mwmcf	8	
		1. : 0.228226364964
		2. : 0.468950797206
		3. : 0.58774964114
		4. : 0.664937513825
		5. : 0.688682588466
mwmcf	9	
		1. : 0.232189218889
		2. : 0.472334746259
		3. : 0.580118673669
		4. : 0.659728605528
		5. : 0.687380382092
raeke	0	
		1. : 0.218173538444
		2. : 0.429096821226
		3. : 0.646808238436
		4. : 0.816890125242
		5. : 0.919588405418
		6. : 0.971976631971
		7. : 0.995326502046
		8. : 0.996615930984
		10. : 1.
raeke	1	
		1. : 0.216981123835
		2. : 0.424277931219
		3. : 0.640567332298
		4. : 0.810244682013
		5. : 0.91504858221
		6. : 0.970478216775
		7. : 0.995047006599
		8. : 0.996275931305
		10. : 1.
raeke	2	
		1. : 0.180239535723
		2. : 0.327778534852
		3. : 0.452351282353
		4. : 0.543957977524
		5. : 0.603253390777
		6. : 0.635638061101
		7. : 0.658176285423
		8. : 0.658353265463
		10. : 0.658981385171
raeke	3	
		1. : 0.184662542255
		2. : 0.332357465423
		3. : 0.452623843508
		4. : 0.542028678357
		5. : 0.600701547204
		6. : 0.632634716843
		7. : 0.653589301466
		8. : 0.653769458838
		10. : 0.654466015963
raeke	4	
		1. : 0.184269163364
		2. : 0.334957202248
		3. : 0.456521955219
		4. : 0.547176707304
		5. : 0.606023075682
		6. : 0.637366448457
		7. : 0.657412148439
		8. : 0.657607545165
		10. : 0.658267161087
raeke	5	
		1. : 0.183640341395
		2. : 0.333737457895
		3. : 0.460344456863
		4. : 0.551858580022
		5. : 0.610197664618
		6. : 0.640809651797
		7. : 0.661278767969
		8. : 0.661455779286
		10. : 0.662069187509
raeke	6	
		1. : 0.182242300116
		2. : 0.335720083172
		3. : 0.467511869356
		4. : 0.560589643536
		5. : 0.61873103549
		6. : 0.648872355608
		7. : 0.66910592696
		8. : 0.669305276448
		10. : 0.669853526827
raeke	7	
		1. : 0.183505778205
		2. : 0.33465259952
		3. : 0.464578315891
		4. : 0.556803471246
		5. : 0.614937355368
		6. : 0.645625225231
		7. : 0.666482336904
		8. : 0.666680393703
		10. : 0.667272006398
raeke	8	
		1. : 0.181430833154
		2. : 0.3320954611
		3. : 0.464026575863
		4. : 0.557018832389
		5. : 0.614944341944
		6. : 0.646171421286
		7. : 0.66867675354
		8. : 0.668874418606
		10. : 0.669425284832
raeke	9	
		1. : 0.185864564044
		2. : 0.33547806628
		3. : 0.459187285273
		4. : 0.550526082225
		5. : 0.608975812059
		6. : 0.640669464258
		7. : 0.661591099249
		8. : 0.661778213976
		10. : 0.662421686558
semimcfecmp	0	
		1. : 0.273570149543
		2. : 0.613609499418
		3. : 0.81092620977
		4. : 0.956517226375
		5. : 1.
semimcfecmp	1	
		1. : 0.270868530688
		2. : 0.606176920707
		3. : 0.801686249811
		4. : 0.951612175575
		5. : 1.
semimcfecmp	2	
		1. : 0.225446459961
		2. : 0.461092663827
		3. : 0.57064064999
		4. : 0.648884241628
		5. : 0.675001399863
semimcfecmp	3	
		1. : 0.229918779481
		2. : 0.467063167088
		3. : 0.569000617156
		4. : 0.64804272343
		5. : 0.674828905027
semimcfecmp	4	
		1. : 0.230040750372
		2. : 0.471999235228
		3. : 0.576005694322
		4. : 0.656289474387
		5. : 0.683006448369
semimcfecmp	5	
		1. : 0.230435538112
		2. : 0.470040636989
		3. : 0.580900405686
		4. : 0.656722505478
		5. : 0.682880901872
semimcfecmp	6	
		1. : 0.229842201998
		2. : 0.475530276148
		3. : 0.591758701088
		4. : 0.669121895278
		5. : 0.693238192387
semimcfecmp	7	
		1. : 0.230672638145
		2. : 0.47252984508
		3. : 0.587655466065
		4. : 0.66558640911
		5. : 0.690447399484
semimcfecmp	8	
		1. : 0.228226364964
		2. : 0.468950797206
		3. : 0.58774964114
		4. : 0.664937513825
		5. : 0.688682588466
semimcfecmp	9	
		1. : 0.232189218889
		2. : 0.472334746259
		3. : 0.580118673669
		4. : 0.659728605528
		5. : 0.687380382092
semimcfksp	0	
		1. : 0.184077987048
		2. : 0.437471165195
		3. : 0.629342298124
		4. : 0.841028451229
		5. : 0.983716713665
		6. : 1.
		7. : 1.
semimcfksp	1	
		1. : 0.231765281031
		2. : 0.473670985859
		3. : 0.678793162845
		4. : 0.893248917755
		5. : 0.98903650325
		6. : 0.99934804196
		7. : 1.
semimcfksp	2	
		1. : 0.162321363224
		2. : 0.323124212575
		3. : 0.457905476534
		4. : 0.603503678514
		5. : 0.693798853085
		6. : 0.704576341161
		7. : 0.704576341161
semimcfksp	3	
		1. : 0.173325077003
		2. : 0.340095957095
		3. : 0.459841487373
		4. : 0.593531837075
		5. : 0.687593211819
		6. : 0.696666377148
		7. : 0.696666377148
semimcfksp	4	
		1. : 0.178000607515
		2. : 0.342627415367
		3. : 0.458708570189
		4. : 0.605209402297
		5. : 0.696944047489
		6. : 0.705263595555
		7. : 0.705263595555
semimcfksp	5	
		1. : 0.160263859113
		2. : 0.320063487097
		3. : 0.457157949429
		4. : 0.591933313368
		5. : 0.70042524421
		6. : 0.708933519259
		7. : 0.708933519259
semimcfksp	6	
		1. : 0.180299091312
		2. : 0.371172037323
		3. : 0.489520981874
		4. : 0.602463928751
		5. : 0.686773772343
		6. : 0.704440186351
		7. : 0.704440186351
semimcfksp	7	
		1. : 0.193607144224
		2. : 0.352932032109
		3. : 0.480391979091
		4. : 0.61891513793
		5. : 0.709144902906
		6. : 0.717484474941
		7. : 0.718258535412
semimcfksp	8	
		1. : 0.191023639216
		2. : 0.361308885457
		3. : 0.507466445421
		4. : 0.601650578772
		5. : 0.698729554718
		6. : 0.705087986749
		7. : 0.705489324978
semimcfksp	9	
		1. : 0.167115874124
		2. : 0.33343986379
		3. : 0.459897226754
		4. : 0.61859234879
		5. : 0.702522960625
		6. : 0.709635665219
		7. : 0.709635665219
semimcfmcf	0	
		1. : 0.250237394853
		2. : 0.436677134587
		3. : 0.554312018174
		4. : 0.612459043798
		5. : 0.713569902633
		6. : 0.854354611472
		7. : 0.953645705578
		8. : 1.
semimcfmcf	1	
		1. : 0.248107739035
		2. : 0.439218323263
		3. : 0.549133799819
		4. : 0.607629635331
		5. : 0.708195097838
		6. : 0.85041470842
		7. : 0.950916174552
		8. : 1.
semimcfmcf	2	
		1. : 0.203166525707
		2. : 0.314060548572
		3. : 0.396287260629
		4. : 0.447064063029
		5. : 0.517930546593
		6. : 0.644179877088
		7. : 0.677925204483
		8. : 0.683846262308
semimcfmcf	3	
		1. : 0.209510100119
		2. : 0.330198800577
		3. : 0.400456759366
		4. : 0.4496240842
		5. : 0.519947281659
		6. : 0.634432482617
		7. : 0.666605006566
		8. : 0.67258196564
semimcfmcf	4	
		1. : 0.208752059068
		2. : 0.332229479814
		3. : 0.404267697106
		4. : 0.454633946014
		5. : 0.525479870287
		6. : 0.640708668969
		7. : 0.673989484591
		8. : 0.679823520761
semimcfmcf	5	
		1. : 0.209047465991
		2. : 0.325655454437
		3. : 0.405610672514
		4. : 0.456188036852
		5. : 0.52500049925
		6. : 0.646322490698
		7. : 0.681116669178
		8. : 0.686894251512
semimcfmcf	6	
		1. : 0.206508133273
		2. : 0.327723768916
		3. : 0.412057336696
		4. : 0.463337231188
		5. : 0.547861115206
		6. : 0.660494093759
		7. : 0.695153392368
		8. : 0.70100433086
semimcfmcf	7	
		1. : 0.209329501932
		2. : 0.324870507519
		3. : 0.409280469569
		4. : 0.461604488582
		5. : 0.535034002754
		6. : 0.654687645711
		7. : 0.689001573567
		8. : 0.695048231447
semimcfmcf	8	
		1. : 0.209607909439
		2. : 0.321959572503
		3. : 0.411171991863
		4. : 0.464085141682
		5. : 0.535288042926
		6. : 0.666353058871
		7. : 0.699375860853
		8. : 0.704963001918
semimcfmcf	9	
		1. : 0.213840594855
		2. : 0.325921032828
		3. : 0.402652305827
		4. : 0.455290026903
		5. : 0.523192913953
		6. : 0.646278624593
		7. : 0.678400738604
		8. : 0.684081391323
semimcfraeke	0	
		1. : 0.227058234845
		2. : 0.476576538165
		3. : 0.711060839945
		4. : 0.881808854694
		5. : 0.953176250566
		6. : 1.
		7. : 1.
		9. : 1.
		10. : 1.
semimcfraeke	1	
		1. : 0.202713057093
		2. : 0.434068894332
		3. : 0.656396932507
		4. : 0.874347717295
		5. : 0.948897609584
		6. : 0.990135067813
		7. : 1.
		9. : 1.
		10. : 1.
semimcfraeke	2	
		1. : 0.173087861576
		2. : 0.341025081857
		3. : 0.475575247454
		4. : 0.626918684551
		5. : 0.694037939196
		6. : 0.700810779639
		7. : 0.70595504869
		9. : 0.70595504869
		10. : 0.70595504869
semimcfraeke	3	
		1. : 0.1834428581
		2. : 0.357148127336
		3. : 0.480186353111
		4. : 0.61447574864
		5. : 0.683860973577
		6. : 0.690659975818
		7. : 0.696236495192
		9. : 0.696236495192
		10. : 0.696236495192
semimcfraeke	4	
		1. : 0.201596741426
		2. : 0.382940446987
		3. : 0.531644290659
		4. : 0.642213421816
		5. : 0.67995147855
		6. : 0.693505411868
		7. : 0.698385941863
		9. : 0.698385941863
		10. : 0.698385941863
semimcfraeke	5	
		1. : 0.184565454637
		2. : 0.363951635639
		3. : 0.529911151717
		4. : 0.643801538858
		5. : 0.69129171973
		6. : 0.698888308212
		7. : 0.703408754923
		9. : 0.703408754923
		10. : 0.703408754923
semimcfraeke	6	
		1. : 0.17937865552
		2. : 0.368215269224
		3. : 0.496322502263
		4. : 0.606068960898
		5. : 0.686037172149
		6. : 0.711930830819
		7. : 0.715895013483
		9. : 0.715895013483
		10. : 0.715895013483
semimcfraeke	7	
		1. : 0.204515788298
		2. : 0.394727082999
		3. : 0.51690763309
		4. : 0.62299931421
		5. : 0.697583372607
		6. : 0.737863447997
		7. : 0.741721156963
		9. : 0.741721156963
		10. : 0.741721156963
semimcfraeke	8	
		1. : 0.183072102773
		2. : 0.376271706351
		3. : 0.497198288787
		4. : 0.600841604898
		5. : 0.654833117415
		6. : 0.721001249941
		7. : 0.722576214127
		9. : 0.722576214127
		10. : 0.722576214127
semimcfraeke	9	
		1. : 0.183986859576
		2. : 0.353359152014
		3. : 0.483785540972
		4. : 0.6040611658
		5. : 0.68390609128
		6. : 0.690785484663
		7. : 0.695885421759
		9. : 0.695885421759
		10. : 0.695885421759
semimcfvlb	0	
		1. : 0.221834375129
		2. : 0.504121844511
		3. : 0.692732782167
		4. : 0.905838410973
		5. : 0.960290382753
		6. : 1.
		7. : 1.
		8. : 1.
		9. : 1.
semimcfvlb	1	
		1. : 0.227095183655
		2. : 0.435603656641
		3. : 0.622685221462
		4. : 0.82858917546
		5. : 0.921600584511
		6. : 0.972083958407
		7. : 0.974062107138
		8. : 0.997149483098
		9. : 1.
semimcfvlb	2	
		1. : 0.193975800003
		2. : 0.381007669868
		3. : 0.486087912756
		4. : 0.625546765318
		5. : 0.684698883475
		6. : 0.711690707563
		7. : 0.714107970597
		8. : 0.721926919114
		9. : 0.724354540676
semimcfvlb	3	
		1. : 0.199874576838
		2. : 0.391828389629
		3. : 0.488514175073
		4. : 0.619159934122
		5. : 0.676164812085
		6. : 0.701775753694
		7. : 0.70435394657
		8. : 0.711814879894
		9. : 0.714464709175
semimcfvlb	4	
		1. : 0.210249819115
		2. : 0.404540575749
		3. : 0.514979774255
		4. : 0.659101276374
		5. : 0.688593388519
		6. : 0.724942562036
		7. : 0.724942562036
		8. : 0.727143015067
		9. : 0.727143015067
semimcfvlb	5	
		1. : 0.21035389275
		2. : 0.402350019416
		3. : 0.524731516709
		4. : 0.661974474562
		5. : 0.68409125059
		6. : 0.721007533614
		7. : 0.721007533614
		8. : 0.721007533614
		9. : 0.721007533614
semimcfvlb	6	
		1. : 0.175362826825
		2. : 0.356948186727
		3. : 0.501424028148
		4. : 0.603738189425
		5. : 0.663852204946
		6. : 0.696617843693
		7. : 0.697372595992
		8. : 0.718242561994
		9. : 0.718242561994
semimcfvlb	7	
		1. : 0.190442780359
		2. : 0.388089410609
		3. : 0.513518424482
		4. : 0.665323194382
		5. : 0.712945223258
		6. : 0.726859861544
		7. : 0.730607483801
		8. : 0.730902575374
		9. : 0.730902575374
semimcfvlb	8	
		1. : 0.190384427525
		2. : 0.390699944255
		3. : 0.518032290099
		4. : 0.62191521037
		5. : 0.682831826308
		6. : 0.710733871462
		7. : 0.712342771853
		8. : 0.713832601833
		9. : 0.71473264605
semimcfvlb	9	
		1. : 0.202672844103
		2. : 0.389515563007
		3. : 0.509373157495
		4. : 0.649373476484
		5. : 0.711452311354
		6. : 0.73369736957
		7. : 0.73369736957
		8. : 0.735271876676
		9. : 0.736255205362
spf	0	
		1. : 0.273570149543
		2. : 0.613609499418
		3. : 0.81092620977
		4. : 0.956517226375
		5. : 1.
spf	1	
		1. : 0.270868530688
		2. : 0.606176920707
		3. : 0.801686249811
		4. : 0.951612175575
		5. : 1.
spf	2	
		1. : 0.225446459961
		2. : 0.461092663827
		3. : 0.57064064999
		4. : 0.648884241628
		5. : 0.675001399863
spf	3	
		1. : 0.229918779481
		2. : 0.467063167088
		3. : 0.569000617156
		4. : 0.64804272343
		5. : 0.674828905027
spf	4	
		1. : 0.230040750372
		2. : 0.471999235228
		3. : 0.576005694322
		4. : 0.656289474387
		5. : 0.683006448369
spf	5	
		1. : 0.230435538112
		2. : 0.470040636989
		3. : 0.580900405686
		4. : 0.656722505478
		5. : 0.682880901872
spf	6	
		1. : 0.229842201998
		2. : 0.475530276148
		3. : 0.591758701088
		4. : 0.669121895278
		5. : 0.693238192387
spf	7	
		1. : 0.230672638145
		2. : 0.47252984508
		3. : 0.587655466065
		4. : 0.66558640911
		5. : 0.690447399484
spf	8	
		1. : 0.228226364964
		2. : 0.468950797206
		3. : 0.58774964114
		4. : 0.664937513825
		5. : 0.688682588466
spf	9	
		1. : 0.232189218889
		2. : 0.472334746259
		3. : 0.580118673669
		4. : 0.659728605528
		5. : 0.687380382092
vlb	0	
		1. : 0.203206576687
		2. : 0.403126053424
		3. : 0.634497843239
		4. : 0.836176238902
		5. : 0.941137553027
		6. : 0.985629262297
		7. : 0.989406892567
		8. : 0.992679601535
		9. : 1.
vlb	1	
		1. : 0.202943696715
		2. : 0.390051695923
		3. : 0.618268132378
		4. : 0.828717450821
		5. : 0.9467145242
		6. : 0.99273410388
		7. : 0.995085931258
		8. : 0.998708318697
		9. : 1.
vlb	2	
		1. : 0.162901952334
		2. : 0.292150689578
		3. : 0.413492871516
		4. : 0.519281923108
		5. : 0.57823625928
		6. : 0.608304943787
		7. : 0.6097744613
		8. : 0.611636404809
		9. : 0.612102734265
vlb	3	
		1. : 0.166462637094
		2. : 0.291910203568
		3. : 0.410000802661
		4. : 0.522755291012
		5. : 0.580378051828
		6. : 0.604264962264
		7. : 0.60476576193
		8. : 0.607058753344
		9. : 0.607726847558
vlb	4	
		1. : 0.169554850467
		2. : 0.300032936507
		3. : 0.419247038345
		4. : 0.531372137732
		5. : 0.591713948004
		6. : 0.620925261233
		7. : 0.621615750112
		8. : 0.621653479134
		9. : 0.621911959256
vlb	5	
		1. : 0.171506491916
		2. : 0.303765260135
		3. : 0.428525382517
		4. : 0.536032486079
		5. : 0.594876249924
		6. : 0.614498163497
		7. : 0.614881720553
		8. : 0.6148870569
		9. : 0.616696127256
		10. : 0.617174400032
vlb	6	
		1. : 0.16611955997
		2. : 0.301539323978
		3. : 0.433114084429
		4. : 0.545283720282
		5. : 0.59948983143
		6. : 0.619082324016
		7. : 0.621567886855
		8. : 0.624172126369
		9. : 0.624687506344
vlb	7	
		1. : 0.165268458815
		2. : 0.298014309891
		3. : 0.428837169812
		4. : 0.541729600444
		5. : 0.598426842525
		6. : 0.61597442535
		7. : 0.618110013356
		9. : 0.619721597277
		10. : 0.619801073563
vlb	8	
		1. : 0.168421802678
		2. : 0.302436796111
		3. : 0.433301035936
		4. : 0.544823284346
		5. : 0.606682603899
		6. : 0.623255563807
		7. : 0.62362575228
		8. : 0.624214144039
		9. : 0.624332924941
vlb	9	
		1. : 0.16943562394
		2. : 0.303276361229
		3. : 0.428675825538
		4. : 0.538616790956
		5. : 0.597579892286
		6. : 0.612965964375
		7. : 0.613522315769
		8. : 0.61352942677
		9. : 0.614775628626
		10. : 0.615998787792

