# solver	iter	edge-exp-congestion
		(s8,s10) : 0.0712876440395
		(s8,h8) : 0.0240637282775
		(s9,s3) : 0.313054333429
		(s9,s12) : 0.249018847179
		(s9,h9) : 0.032133461464
		(s10,s4) : 0.024821298553
		(s10,s8) : 0.0492938802162
		(s10,s11) : 0.0321553801625
		(s10,h10) : 0.0041168703324
		(s11,s4) : 0.0751513135053
		(s11,s10) : 0.0256355717719
		(s11,h11) : 0.0111726134549
		(s12,s2) : 0.508459653623
		(s12,s9) : 0.332239921033
		(s12,h12) : 0.0347203809282
		(h1,s1) : 0.000550791505878
		(h2,s2) : 0.0170549836419
		(h3,s3) : 0.011093096541
		(h4,s4) : 0.0107911466238
		(h5,s5) : 0.00654138924951
		(h6,s6) : 0.0230855509218
		(h7,s7) : 0.00804643679369
		(h8,s8) : 0.0293556472391
		(h9,s9) : 0.0416755912953
		(h10,s10) : 0.00249068825244
		(h11,s11) : 0.0100786885277
		(h12,s12) : 0.0618628756299
ecmp	4	
		(s1,s2) : 0.00568583832538
		(s1,h1) : 0.00282891549715
		(s2,s1) : 0.0282891549715
		(s2,s5) : 0.31129720436
		(s2,s6) : 0.22540394975
		(s2,s12) : 0.296648912776
		(s2,h2) : 0.0235096969156
		(s3,s6) : 0.177962447044
		(s3,s9) : 0.13084914057
		(s3,h3) : 0.0391984279161
		(s4,s7) : 0.169403408986
		(s4,s10) : 0.0247707889342
		(s4,s11) : 0.0824177446307
		(s4,h4) : 0.0101624116732
		(s5,s2) : 0.277822180669
		(s5,s7) : 0.119046264294
		(s5,s8) : 0.243837603749
		(s5,h5) : 0.00886128569069
		(s6,s2) : 0.159769858528
		(s6,s3) : 0.279998626496
		(s6,s7) : 0.197624293306
		(s6,h6) : 0.0228274009184
		(s7,s4) : 0.170411028527
		(s7,s5) : 0.0871041447938
		(s7,s6) : 0.227721545088
		(s7,h7) : 0.00851688816914
		(s8,s5) : 0.262715096134
		(s8,s10) : 0.066498228393
		(s8,h8) : 0.0235913417948
		(s9,s3) : 0.313338729796
		(s9,s12) : 0.237594282726
		(s9,h9) : 0.0304897139545
		(s10,s4) : 0.0230054904721
		(s10,s8) : 0.0477215525151
		(s10,s11) : 0.0321210762251
		(s10,h10) : 0.00360711412576
		(s11,s4) : 0.0734680924273
		(s11,s10) : 0.0246361063113
		(s11,h11) : 0.0114538820856
		(s12,s2) : 0.490376422688
		(s12,s9) : 0.31757815714
		(s12,h12) : 0.0319344992099
		(h1,s1) : 0.000568583832538
		(h2,s2) : 0.0163081890803
		(h3,s3) : 0.0107458510482
		(h4,s4) : 0.0111331447855
		(h5,s5) : 0.00682024603317
		(h6,s6) : 0.0234578845633
		(h7,s7) : 0.00843316335145
		(h8,s8) : 0.0273567586211
		(h9,s9) : 0.0407402854357
		(h10,s10) : 0.00230141368314
		(h11,s11) : 0.00981041987386
		(h12,s12) : 0.0593056376425
ecmp	5	
		(s1,s2) : 0.00497893217982
		(s1,h1) : 0.00114363610879
		(s2,s1) : 0.0114363610879
		(s2,s5) : 0.334399971823
		(s2,s6) : 0.220520071967
		(s2,s12) : 0.320919968242
		(s2,h2) : 0.0213015154068
		(s3,s6) : 0.169936594934
		(s3,s9) : 0.130361452713
		(s3,h3) : 0.0377145286925
		(s4,s7) : 0.166373267594
		(s4,s10) : 0.0265183150462
		(s4,s11) : 0.0832488922183
		(s4,h4) : 0.00911624671339
		(s5,s2) : 0.300875936527
		(s5,s7) : 0.126306322779
		(s5,s8) : 0.280632730406
		(s5,h5) : 0.0105074252924
		(s6,s2) : 0.161268952605
		(s6,s3) : 0.2861716689
		(s6,s7) : 0.193489027415
		(s6,h6) : 0.0229180008614
		(s7,s4) : 0.163316793815
		(s7,s5) : 0.0955876198245
		(s7,s6) : 0.232497077986
		(s7,h7) : 0.00836121067573
		(s8,s5) : 0.247474450483
		(s8,s10) : 0.0651869043264
		(s8,h8) : 0.027561927547
		(s9,s3) : 0.290589711602
		(s9,s12) : 0.236881294033
		(s9,h9) : 0.030472630352
		(s10,s4) : 0.0201729574326
		(s10,s8) : 0.0515217161308
		(s10,s11) : 0.0326154119408
		(s10,h10) : 0.00362413194063
		(s11,s4) : 0.0745317646692
		(s11,s10) : 0.0274098380402
		(s11,h11) : 0.0115864304159
		(s12,s2) : 0.468657718899
		(s12,s9) : 0.302944499054
		(s12,h12) : 0.0333734203899
		(h1,s1) : 0.000497893217982
		(h2,s2) : 0.0164509986977
		(h3,s3) : 0.010068195407
		(h4,s4) : 0.0109281426076
		(h5,s5) : 0.0135427200505
		(h6,s6) : 0.0247155912647
		(h7,s7) : 0.00888449805948
		(h8,s8) : 0.0256126183743
		(h9,s9) : 0.0398891357388
		(h10,s10) : 0.00214363474976
		(h11,s11) : 0.0101941602709
		(h12,s12) : 0.0547535159577
ecmp	6	
		(s1,s2) : 0.00489635047612
		(s1,h1) : 0.00101492361768
		(s2,s1) : 0.0101492361768
		(s2,s5) : 0.354456723421
		(s2,s6) : 0.231491574976
		(s2,s12) : 0.318363628266
		(s2,h2) : 0.0227246677262
		(s3,s6) : 0.180990682706
		(s3,s9) : 0.136003031784
		(s3,h3) : 0.038812963068
		(s4,s7) : 0.175923623542
		(s4,s10) : 0.0320138748676
		(s4,s11) : 0.0781474912468
		(s4,h4) : 0.00973031328512
		(s5,s2) : 0.299720831282
		(s5,s7) : 0.125885568054
		(s5,s8) : 0.310266810307
		(s5,h5) : 0.0106790293122
		(s6,s2) : 0.173737921984
		(s6,s3) : 0.306039773246
		(s6,s7) : 0.201379830667
		(s6,h6) : 0.0249009217017
		(s7,s4) : 0.164232381804
		(s7,s5) : 0.102420204825
		(s7,s6) : 0.242456572504
		(s7,h7) : 0.0081514914612
		(s8,s5) : 0.250450974695
		(s8,s10) : 0.0636684788595
		(s8,h8) : 0.0312373816843
		(s9,s3) : 0.289872024023
		(s9,s12) : 0.23982794729
		(s9,h9) : 0.0307303558638
		(s10,s4) : 0.027956818815
		(s10,s8) : 0.0615664545916
		(s10,s11) : 0.0302496807079
		(s10,h10) : 0.00384213377754
		(s11,s4) : 0.0642308238098
		(s11,s10) : 0.0245554643758
		(s11,h11) : 0.0108397171955
		(s12,s2) : 0.471163232911
		(s12,s9) : 0.293775329211
		(s12,h12) : 0.031960202441
		(h1,s1) : 0.000489635047612
		(h2,s2) : 0.0192189503448
		(h3,s3) : 0.0109211547901
		(h4,s4) : 0.0126968098078
		(h5,s5) : 0.0135335599824
		(h6,s6) : 0.0275227912728
		(h7,s7) : 0.0087435051482
		(h8,s8) : 0.0254660005499
		(h9,s9) : 0.0407225168956
		(h10,s10) : 0.00379564737871
		(h11,s11) : 0.00887862881856
		(h12,s12) : 0.0526349010977
ecmp	7	
		(s1,s2) : 0.00599467266852
		(s1,h1) : 0.00111033177529
		(s2,s1) : 0.0111033177529
		(s2,s5) : 0.337553503229
		(s2,s6) : 0.218946771959
		(s2,s12) : 0.322062092983
		(s2,h2) : 0.020967815572
		(s3,s6) : 0.17733341737
		(s3,s9) : 0.139811657994
		(s3,h3) : 0.0378245095576
		(s4,s7) : 0.171422485842
		(s4,s10) : 0.0313672469343
		(s4,s11) : 0.0754481273477
		(s4,h4) : 0.0104807118717
		(s5,s2) : 0.30304033947
		(s5,s7) : 0.126662457344
		(s5,s8) : 0.303114511563
		(s5,h5) : 0.00911472162259
		(s6,s2) : 0.167722261958
		(s6,s3) : 0.299101225015
		(s6,s7) : 0.200531432424
		(s6,h6) : 0.0235727413786
		(s7,s4) : 0.16844564743
		(s7,s5) : 0.0995630824381
		(s7,s6) : 0.242054928503
		(s7,h7) : 0.00822503067981
		(s8,s5) : 0.245318284028
		(s8,s10) : 0.0644998755481
		(s8,h8) : 0.0303587877352
		(s9,s3) : 0.288605726808
		(s9,s12) : 0.237609599293
		(s9,h9) : 0.0315109045505
		(s10,s4) : 0.0263692612568
		(s10,s8) : 0.0579107491495
		(s10,s11) : 0.029080553301
		(s10,h10) : 0.00396966366763
		(s11,s4) : 0.067477797272
		(s11,s10) : 0.0253691289208
		(s11,h11) : 0.0104528680649
		(s12,s2) : 0.460000202994
		(s12,s9) : 0.299216673546
		(s12,h12) : 0.032914318457
		(h1,s1) : 0.000599467266852
		(h2,s2) : 0.0162586364555
		(h3,s3) : 0.0107683219116
		(h4,s4) : 0.0120752272883
		(h5,s5) : 0.0141529654907
		(h6,s6) : 0.0264747215351
		(h7,s7) : 0.00936975895586
		(h8,s8) : 0.0252380776216
		(h9,s9) : 0.0402296040066
		(h10,s10) : 0.00318209489804
		(h11,s11) : 0.00928469261928
		(h12,s12) : 0.0528688368833
ecmp	8	
		(s1,s2) : 0.00579498395209
		(s1,h1) : 0.00103843477592
		(s2,s1) : 0.0103843477592
		(s2,s5) : 0.350892523654
		(s2,s6) : 0.220375623646
		(s2,s12) : 0.330377900574
		(s2,h2) : 0.0215797840986
		(s3,s6) : 0.173193274024
		(s3,s9) : 0.129043398615
		(s3,h3) : 0.0381047903561
		(s4,s7) : 0.170202481855
		(s4,s10) : 0.0351878179971
		(s4,s11) : 0.0740363541976
		(s4,h4) : 0.00912819827298
		(s5,s2) : 0.336014192006
		(s5,s7) : 0.135167647704
		(s5,s8) : 0.357053931116
		(s5,h5) : 0.00697572521675
		(s6,s2) : 0.156444211039
		(s6,s3) : 0.297401602898
		(s6,s7) : 0.182782099158
		(s6,h6) : 0.0238829126826
		(s7,s4) : 0.155063041166
		(s7,s5) : 0.100380586263
		(s7,s6) : 0.25103148458
		(s7,h7) : 0.00769821973343
		(s8,s5) : 0.236291523869
		(s8,s10) : 0.0635748428375
		(s8,h8) : 0.0363117889028
		(s9,s3) : 0.283097378507
		(s9,s12) : 0.247831060696
		(s9,h9) : 0.0306773815423
		(s10,s4) : 0.0224686826738
		(s10,s8) : 0.0617157389493
		(s10,s11) : 0.0295214169445
		(s10,h10) : 0.00389073690996
		(s11,s4) : 0.0634595530044
		(s11,s10) : 0.0264421502803
		(s11,h11) : 0.0103557771142
		(s12,s2) : 0.462322628862
		(s12,s9) : 0.295109585806
		(s12,h12) : 0.032716930825
		(h1,s1) : 0.000579498395209
		(h2,s2) : 0.016725222076
		(h3,s3) : 0.0102785594794
		(h4,s4) : 0.0129717359935
		(h5,s5) : 0.0210428389209
		(h6,s6) : 0.0230856657671
		(h7,s7) : 0.00953050806259
		(h8,s8) : 0.0244214585668
		(h9,s9) : 0.0413549270205
		(h10,s10) : 0.00274083965522
		(h11,s11) : 0.00899017032847
		(h12,s12) : 0.0506392561648
ecmp	9	
		(s1,s2) : 0.00586246956527
		(s1,h1) : 0.00102522361953
		(s2,s1) : 0.0102522361953
		(s2,s5) : 0.309087949947
		(s2,s6) : 0.221046100956
		(s2,s12) : 0.304775784325
		(s2,h2) : 0.0223296066432
		(s3,s6) : 0.176703183429
		(s3,s9) : 0.127022890933
		(s3,h3) : 0.0380960964161
		(s4,s7) : 0.158595301023
		(s4,s10) : 0.0274222521742
		(s4,s11) : 0.0815410897944
		(s4,h4) : 0.00982606868566
		(s5,s2) : 0.2977625183
		(s5,s7) : 0.124168891036
		(s5,s8) : 0.277158609742
		(s5,h5) : 0.00658928568448
		(s6,s2) : 0.14081054969
		(s6,s3) : 0.279575734624
		(s6,s7) : 0.185269412489
		(s6,h6) : 0.0231481879131
		(s7,s4) : 0.168652988537
		(s7,s5) : 0.0839200986153
		(s7,s6) : 0.233563551474
		(s7,h7) : 0.00747874814874
		(s8,s5) : 0.241369755143
		(s8,s10) : 0.0682835485523
		(s8,h8) : 0.0268947365663
		(s9,s3) : 0.305882016812
		(s9,s12) : 0.239618356793
		(s9,h9) : 0.0310372555885
		(s10,s4) : 0.0225235391071
		(s10,s8) : 0.0487724564617
		(s10,s11) : 0.0320423553647
		(s10,h10) : 0.00402522103256
		(s11,s4) : 0.0674544262419
		(s11,s10) : 0.0238798991325
		(s11,h11) : 0.0113583445159
		(s12,s2) : 0.458438131369
		(s12,s9) : 0.311139600403
		(s12,h12) : 0.0312581950393
		(h1,s1) : 0.000586246956527
		(h2,s2) : 0.016558446893
		(h3,s3) : 0.00992292870865
		(h4,s4) : 0.0107188375962
		(h5,s5) : 0.0130605072217
		(h6,s6) : 0.0205824740076
		(h7,s7) : 0.00928905155656
		(h8,s8) : 0.0252669603154
		(h9,s9) : 0.0417710438154
		(h10,s10) : 0.00240048614002
		(h11,s11) : 0.00913343253744
		(h12,s12) : 0.0537765541047
ksp	0	
		(s1,s2) : 0.00777064919345
		(s1,h1) : 0.00213409061539
		(s2,s1) : 0.0213409061539
		(s2,s5) : 0.564015329766
		(s2,s6) : 0.377995789623
		(s2,s12) : 0.427261231933
		(s2,h2) : 0.0246299515697
		(s3,s6) : 0.417079161345
		(s3,s9) : 0.296810067525
		(s3,h3) : 0.0388237962549
		(s4,s7) : 0.419567409993
		(s4,s10) : 0.266331027116
		(s4,s11) : 0.146007225638
		(s4,h4) : 0.0104171572748
		(s5,s2) : 0.508456107797
		(s5,s7) : 0.35949192353
		(s5,s8) : 0.441804040641
		(s5,h5) : 0.0101579714693
		(s6,s2) : 0.317176724711
		(s6,s3) : 0.528980125303
		(s6,s7) : 0.555659903006
		(s6,h6) : 0.0224298276662
		(s7,s4) : 0.415736496934
		(s7,s5) : 0.333195218612
		(s7,s6) : 0.568927551903
		(s7,h7) : 0.00911785819598
		(s8,s5) : 0.381469748992
		(s8,s10) : 0.366025227125
		(s8,h8) : 0.0293259331143
		(s9,s3) : 0.460087607099
		(s9,s12) : 0.330188110609
		(s9,h9) : 0.0304921227368
		(s10,s4) : 0.278500911962
		(s10,s8) : 0.350708450644
		(s10,s11) : 0.133968261235
		(s10,h10) : 0.00486510205677
		(s11,s4) : 0.138428164593
		(s11,s10) : 0.140246027065
		(s11,h11) : 0.0100278207872
		(s12,s2) : 0.627853217505
		(s12,s9) : 0.371312075711
		(s12,h12) : 0.0314205893818
		(h1,s1) : 0.000777064919345
		(h2,s2) : 0.0175656073967
		(h3,s3) : 0.0113059459017
		(h4,s4) : 0.0103411662006
		(h5,s5) : 0.0132651489291
		(h6,s6) : 0.026211252681
		(h7,s7) : 0.00743186128804
		(h8,s8) : 0.0248241815975
		(h9,s9) : 0.042707480184
		(h10,s10) : 0.00392263631034
		(h11,s11) : 0.00989769126572
		(h12,s12) : 0.0555921844491
ksp	1	
		(s1,s2) : 0.00779119719653
		(s1,h1) : 0.00303435979041
		(s2,s1) : 0.0303435979041
		(s2,s5) : 0.556404223258
		(s2,s6) : 0.360840948758
		(s2,s12) : 0.417118777645
		(s2,h2) : 0.0229142407406
		(s3,s6) : 0.423182247297
		(s3,s9) : 0.289906561375
		(s3,h3) : 0.0347456726474
		(s4,s7) : 0.395917541428
		(s4,s10) : 0.263675352367
		(s4,s11) : 0.14317665945
		(s4,h4) : 0.0102213029929
		(s5,s2) : 0.490016534924
		(s5,s7) : 0.334659162889
		(s5,s8) : 0.416312303467
		(s5,h5) : 0.0096856345112
		(s6,s2) : 0.306850895186
		(s6,s3) : 0.494841064923
		(s6,s7) : 0.54958737338
		(s6,h6) : 0.0216284770583
		(s7,s4) : 0.410657819746
		(s7,s5) : 0.334222026981
		(s7,s6) : 0.529235345222
		(s7,h7) : 0.0088729156278
		(s8,s5) : 0.384810755181
		(s8,s10) : 0.350013331608
		(s8,h8) : 0.0275752561785
		(s9,s3) : 0.449319980932
		(s9,s12) : 0.323106099636
		(s9,h9) : 0.0301076835859
		(s10,s4) : 0.265006369619
		(s10,s8) : 0.336717272589
		(s10,s11) : 0.131275884862
		(s10,h10) : 0.00488983852109
		(s11,s4) : 0.129405800469
		(s11,s10) : 0.131697927855
		(s11,h11) : 0.010861633686
		(s12,s2) : 0.631175476682
		(s12,s9) : 0.356084588144
		(s12,h12) : 0.0321060660274
		(h1,s1) : 0.000779119719653
		(h2,s2) : 0.0158015850982
		(h3,s3) : 0.0116384489291
		(h4,s4) : 0.00999125933405
		(h5,s5) : 0.00624073409732
		(h6,s6) : 0.0254305562795
		(h7,s7) : 0.00826802705307
		(h8,s8) : 0.0257547072518
		(h9,s9) : 0.0427511766907
		(h10,s10) : 0.00365113004509
		(h11,s11) : 0.00952675208709
		(h12,s12) : 0.056809584782
ksp	2	
		(s1,s2) : 0.00680155623194
		(s1,h1) : 0.00292872044238
		(s2,s1) : 0.0292872044238
		(s2,s5) : 0.569808752454
		(s2,s6) : 0.387091522985
		(s2,s12) : 0.442796700965
		(s2,h2) : 0.0221985983496
		(s3,s6) : 0.421190649739
		(s3,s9) : 0.308112094723
		(s3,h3) : 0.0369286373972
		(s4,s7) : 0.422647316467
		(s4,s10) : 0.279140755086
		(s4,s11) : 0.15286523006
		(s4,h4) : 0.00998543549477
		(s5,s2) : 0.513165391243
		(s5,s7) : 0.356961619231
		(s5,s8) : 0.442720943072
		(s5,h5) : 0.0121386051196
		(s6,s2) : 0.320841566285
		(s6,s3) : 0.528334908845
		(s6,s7) : 0.565635136363
		(s6,h6) : 0.0218071204272
		(s7,s4) : 0.426914830887
		(s7,s5) : 0.351774470329
		(s7,s6) : 0.568780854743
		(s7,h7) : 0.00796457180624
		(s8,s5) : 0.401199527193
		(s8,s10) : 0.369717349591
		(s8,h8) : 0.0311624464051
		(s9,s3) : 0.454151645245
		(s9,s12) : 0.32427262787
		(s9,h9) : 0.0318147642186
		(s10,s4) : 0.277744430111
		(s10,s8) : 0.356307738598
		(s10,s11) : 0.139100109363
		(s10,h10) : 0.00415069510537
		(s11,s4) : 0.135052449066
		(s11,s10) : 0.138541518151
		(s11,h11) : 0.0117261249561
		(s12,s2) : 0.644926155468
		(s12,s9) : 0.374659766535
		(s12,h12) : 0.0339389745271
		(h1,s1) : 0.000680155623194
		(h2,s2) : 0.0165235495096
		(h3,s3) : 0.0116102564344
		(h4,s4) : 0.0114795946497
		(h5,s5) : 0.0111451254767
		(h6,s6) : 0.0255819788297
		(h7,s7) : 0.00818718019606
		(h8,s8) : 0.0283512659164
		(h9,s9) : 0.0413800054043
		(h10,s10) : 0.00272596062982
		(h11,s11) : 0.0098889877354
		(h12,s12) : 0.0591906338439
ksp	3	
		(s1,s2) : 0.00550791505878
		(s1,h1) : 0.00306373806143
		(s2,s1) : 0.0306373806143
		(s2,s5) : 0.571279102859
		(s2,s6) : 0.380174815749
		(s2,s12) : 0.44086947929
		(s2,h2) : 0.0224348088489
		(s3,s6) : 0.419054297609
		(s3,s9) : 0.30757518993
		(s3,h3) : 0.0381161997469
		(s4,s7) : 0.4279371507
		(s4,s10) : 0.255183586612
		(s4,s11) : 0.137708488337
		(s4,h4) : 0.0106700619091
		(s5,s2) : 0.508681479588
		(s5,s7) : 0.355160876715
		(s5,s8) : 0.40859081983
		(s5,h5) : 0.00968294627353
		(s6,s2) : 0.304142927712
		(s6,s3) : 0.539996313273
		(s6,s7) : 0.524628774092
		(s6,h6) : 0.0242636242488
		(s7,s4) : 0.396410556824
		(s7,s5) : 0.328576450868
		(s7,s6) : 0.581319634989
		(s7,h7) : 0.00818845267624
		(s8,s5) : 0.403993192646
		(s8,s10) : 0.37898360496
		(s8,h8) : 0.0240637282775
		(s9,s3) : 0.456864206326
		(s9,s12) : 0.322785026533
		(s9,h9) : 0.032133461464
		(s10,s4) : 0.286635922474
		(s10,s8) : 0.321466788161
		(s10,s11) : 0.137157915822
		(s10,h10) : 0.0041168703324
		(s11,s4) : 0.136571899204
		(s11,s10) : 0.127355255684
		(s11,h11) : 0.0111726134549
		(s12,s2) : 0.658426708224
		(s12,s9) : 0.376652744616
		(s12,h12) : 0.0347203809282
		(h1,s1) : 0.000550791505878
		(h2,s2) : 0.0170549836419
		(h3,s3) : 0.011093096541
		(h4,s4) : 0.0107911466238
		(h5,s5) : 0.00654138924951
		(h6,s6) : 0.0230855509218
		(h7,s7) : 0.00804643679369
		(h8,s8) : 0.0293556472391
		(h9,s9) : 0.0416755912953
		(h10,s10) : 0.00249068825244
		(h11,s11) : 0.0100786885277
		(h12,s12) : 0.0618628756299
ksp	4	
		(s1,s2) : 0.00568583832538
		(s1,h1) : 0.00282891549715
		(s2,s1) : 0.0282891549715
		(s2,s5) : 0.553633949697
		(s2,s6) : 0.36738322582
		(s2,s12) : 0.421264576356
		(s2,h2) : 0.0235096969156
		(s3,s6) : 0.404484002901
		(s3,s9) : 0.290830295004
		(s3,h3) : 0.0391984279161
		(s4,s7) : 0.415706827538
		(s4,s10) : 0.25049036702
		(s4,s11) : 0.138375159184
		(s4,h4) : 0.0101624116732
		(s5,s2) : 0.499346872524
		(s5,s7) : 0.345171254035
		(s5,s8) : 0.399302755566
		(s5,h5) : 0.00886128569069
		(s6,s2) : 0.298725593128
		(s6,s3) : 0.530355777307
		(s6,s7) : 0.512912918399
		(s6,h6) : 0.0228274009184
		(s7,s4) : 0.387867053711
		(s7,s5) : 0.321264474421
		(s7,s6) : 0.563822223663
		(s7,h7) : 0.00851688816914
		(s8,s5) : 0.389332854582
		(s8,s10) : 0.365336473112
		(s8,h8) : 0.0235913417948
		(s9,s3) : 0.449484289277
		(s9,s12) : 0.314666287054
		(s9,h9) : 0.0304897139545
		(s10,s4) : 0.275252856351
