# solver	iter	edge-congestion
		(s8,s10) : 0.0469223535587
		(s8,h8) : 0.0122803935006
		(s9,s3) : 0.31616989378
		(s9,s12) : 0.148749299331
		(s9,h9) : 0.0240468830321
		(s10,s4) : 0.0263512928598
		(s10,s8) : 0.0387299203963
		(s10,s11) : 0.0221820105337
		(s10,h10) : 0.00299726882259
		(s11,s4) : 0.0645639200832
		(s11,s10) : 0.0203418750608
		(s11,h11) : 0.00821539339052
		(s12,s2) : 0.0508459653623
		(s12,s9) : 0.249007017805
		(s12,h12) : 0.0145409067901
		(h1,s1) : 0.000397621984941
		(h2,s2) : 0.0118808701225
		(h3,s3) : 0.011093096541
		(h4,s4) : 0.00907242126895
		(h5,s5) : 0.00467160025753
		(h6,s6) : 0.019155549174
		(h7,s7) : 0.00677879493572
		(h8,s8) : 0.0203180078203
		(h9,s9) : 0.0318356361513
		(h10,s10) : 0.00210499235504
		(h11,s11) : 0.00847021914244
		(h12,s12) : 0.0318500684809
ecmp	4	
		(s1,s2) : 0.00419363957353
		(s1,h1) : 0.00162185217717
		(s2,s1) : 0.0160813554853
		(s2,s5) : 0.097797559175
		(s2,s6) : 0.123858353555
		(s2,s12) : 0.0296648912776
		(s2,h2) : 0.012591499383
		(s3,s6) : 0.180667032697
		(s3,s9) : 0.132160498699
		(s3,h3) : 0.0391984279161
		(s4,s7) : 0.144789199587
		(s4,s10) : 0.0273700011204
		(s4,s11) : 0.062494687224
		(s4,h4) : 0.00749609639305
		(s5,s2) : 0.152934824933
		(s5,s7) : 0.0839161879598
		(s5,s8) : 0.106693719975
		(s5,h5) : 0.00497860442482
		(s6,s2) : 0.104152453572
		(s6,s3) : 0.28132770568
		(s6,s7) : 0.165163678136
		(s6,h6) : 0.0162999451078
		(s7,s4) : 0.125917454876
		(s7,s5) : 0.0681143298999
		(s7,s6) : 0.210078530434
		(s7,h7) : 0.0062835050175
		(s8,s5) : 0.173797039458
		(s8,s10) : 0.0441518670514
		(s8,h8) : 0.0122674348741
		(s9,s3) : 0.316078439939
		(s9,s12) : 0.138213132614
		(s9,h9) : 0.0229202680827
		(s10,s4) : 0.0243877328236
		(s10,s8) : 0.0382598503304
		(s10,s11) : 0.0221595475217
		(s10,h10) : 0.00265072510447
		(s11,s4) : 0.0637753371532
		(s11,s10) : 0.0197897286742
		(s11,h11) : 0.0085001729933
		(s12,s2) : 0.0490376422688
		(s12,s9) : 0.239715196624
		(s12,h12) : 0.0133190420244
		(h1,s1) : 0.00041745088203
		(h2,s2) : 0.0115367004752
		(h3,s3) : 0.0107458510482
		(h4,s4) : 0.00947108186299
		(h5,s5) : 0.00495987481241
		(h6,s6) : 0.0197232111137
		(h7,s7) : 0.00718379325025
		(h8,s8) : 0.0192968894666
		(h9,s9) : 0.0309522421567
		(h10,s10) : 0.00196766752394
		(h11,s11) : 0.00833786666874
		(h12,s12) : 0.0306314269923
ecmp	5	
		(s1,s2) : 0.00367553062058
		(s1,h1) : 0.00068207168883
		(s2,s1) : 0.00676826638603
		(s2,s5) : 0.108780495126
		(s2,s6) : 0.127284500321
		(s2,s12) : 0.0320919968242
		(s2,h2) : 0.0119432927293
		(s3,s6) : 0.172590765159
		(s3,s9) : 0.131575006408
		(s3,h3) : 0.0377145286925
		(s4,s7) : 0.141304143877
		(s4,s10) : 0.0290690760414
		(s4,s11) : 0.0645661704723
		(s4,h4) : 0.00690528248227
		(s5,s2) : 0.160091638253
		(s5,s7) : 0.0951541440257
		(s5,s8) : 0.133576666702
		(s5,h5) : 0.00601980689857
		(s6,s2) : 0.102527575781
		(s6,s3) : 0.287401621969
		(s6,s7) : 0.164956549143
		(s6,h6) : 0.0168144206414
		(s7,s4) : 0.124635330682
		(s7,s5) : 0.0760101151103
		(s7,s6) : 0.214165925716
		(s7,h7) : 0.00632824471847
		(s8,s5) : 0.161855376395
		(s8,s10) : 0.0441771175812
		(s8,h8) : 0.0151244090143
		(s9,s3) : 0.29327835157
		(s9,s12) : 0.136394115225
		(s9,h9) : 0.0222114596919
		(s10,s4) : 0.0214521086245
		(s10,s8) : 0.0420902909306
		(s10,s11) : 0.0232740510679
		(s10,h10) : 0.00273306765876
		(s11,s4) : 0.0643178024924
		(s11,s10) : 0.0223028569518
		(s11,h11) : 0.0088166082966
		(s12,s2) : 0.0468657718899
		(s12,s9) : 0.218183264714
		(s12,h12) : 0.0132876666504
		(h1,s1) : 0.000365882034418
		(h2,s2) : 0.0116681606825
		(h3,s3) : 0.010068195407
		(h4,s4) : 0.00928242457459
		(h5,s5) : 0.00980117794474
		(h6,s6) : 0.0207232675252
		(h7,s7) : 0.0075513831001
		(h8,s8) : 0.0178838454042
		(h9,s9) : 0.0299838991126
		(h10,s10) : 0.00182856988326
		(h11,s11) : 0.00864242370947
		(h12,s12) : 0.0279071037619
ecmp	6	
		(s1,s2) : 0.00369350792561
		(s1,h1) : 0.000626901127601
		(s2,s1) : 0.00622491781123
		(s2,s5) : 0.125703977214
		(s2,s6) : 0.140492666689
		(s2,s12) : 0.0318363628266
		(s2,h2) : 0.0131587372831
		(s3,s6) : 0.183796939135
		(s3,s9) : 0.13811057955
		(s3,h3) : 0.038812963068
		(s4,s7) : 0.153088042747
		(s4,s10) : 0.0347107966303
		(s4,s11) : 0.062233777362
		(s4,h4) : 0.00755274496575
		(s5,s2) : 0.164860612818
		(s5,s7) : 0.097427644838
		(s5,s8) : 0.15567997573
		(s5,h5) : 0.00636525602835
		(s6,s2) : 0.115713381016
		(s6,s3) : 0.308175801387
		(s6,s7) : 0.175691718991
		(s6,h6) : 0.0187490691589
		(s7,s4) : 0.128838102574
		(s7,s5) : 0.0842159196638
		(s7,s6) : 0.226416795859
		(s7,h7) : 0.00633734850439
		(s8,s5) : 0.167134326657
		(s8,s10) : 0.0440737107159
		(s8,h8) : 0.0179138418984
		(s9,s3) : 0.29271472534
		(s9,s12) : 0.131426314296
		(s9,h9) : 0.022172309927
		(s10,s4) : 0.0301782880816
		(s10,s8) : 0.0504017282217
		(s10,s11) : 0.0222928237655
		(s10,h10) : 0.00296691306684
		(s11,s4) : 0.0562181324099
		(s11,s10) : 0.0205491186759
		(s11,h11) : 0.00848041659045
		(s12,s2) : 0.0471163232911
		(s12,s9) : 0.205119671466
		(s12,h12) : 0.0124914052998
		(h1,s1) : 0.000367808686727
		(h2,s2) : 0.0139448842906
		(h3,s3) : 0.0109211547901
		(h4,s4) : 0.0109630023683
		(h5,s5) : 0.0100245357948
		(h6,s6) : 0.0234658001607
		(h7,s7) : 0.00755828265734
		(h8,s8) : 0.0181437419632
		(h9,s9) : 0.0300312917643
		(h10,s10) : 0.00329042467361
		(h11,s11) : 0.00766131608665
		(h12,s12) : 0.0263921454496
ecmp	7	
		(s1,s2) : 0.00444612012076
		(s1,h1) : 0.000675849528632
		(s2,s1) : 0.00670912230374
		(s2,s5) : 0.112612865456
		(s2,s6) : 0.127984920118
		(s2,s12) : 0.0322062092983
		(s2,h2) : 0.0120574660119
		(s3,s6) : 0.180258702514
		(s3,s9) : 0.141658035533
		(s3,h3) : 0.0378245095576
		(s4,s7) : 0.147328943719
		(s4,s10) : 0.03417855993
		(s4,s11) : 0.0595746985179
		(s4,h4) : 0.00806415456992
		(s5,s2) : 0.161305086424
		(s5,s7) : 0.0965919832121
		(s5,s8) : 0.148562490173
		(s5,h5) : 0.00533564968709
		(s6,s2) : 0.10797955182
		(s6,s3) : 0.300972553603
		(s6,s7) : 0.173348252721
		(s6,h6) : 0.0175858079356
		(s7,s4) : 0.130790379505
		(s7,s5) : 0.0800882427633
		(s7,s6) : 0.224476368464
		(s7,h7) : 0.00632973500378
		(s8,s5) : 0.159557366287
		(s8,s10) : 0.0442563432501
		(s8,h8) : 0.0171035661231
		(s9,s3) : 0.291569002669
		(s9,s12) : 0.134859238284
		(s9,h9) : 0.022998886943
		(s10,s4) : 0.0283154429879
		(s10,s8) : 0.0471718353732
		(s10,s11) : 0.0211438388861
		(s10,h10) : 0.00303958253521
		(s11,s4) : 0.0586271968131
		(s11,s10) : 0.0209438286914
		(s11,h11) : 0.00809953995347
		(s12,s2) : 0.0460000202994
		(s12,s9) : 0.211287098222
		(s12,h12) : 0.0130437497138
		(h1,s1) : 0.000442626688296
		(h2,s2) : 0.0116066277893
		(h3,s3) : 0.0107683219116
		(h4,s4) : 0.0103253123073
		(h5,s5) : 0.0103190298129
		(h6,s6) : 0.02237073002
		(h7,s7) : 0.00802575788351
		(h8,s8) : 0.0176256771507
		(h9,s9) : 0.0301229633314
		(h10,s10) : 0.00273400624639
		(h11,s11) : 0.00794008216496
		(h12,s12) : 0.0269355881797
ecmp	8	
		(s1,s2) : 0.00434041200337
		(s1,h1) : 0.000641381886659
		(s2,s1) : 0.00636869922008
		(s2,s5) : 0.116970084575
		(s2,s6) : 0.136640068382
		(s2,s12) : 0.0330377900574
		(s2,h2) : 0.0126004344181
		(s3,s6) : 0.176105600464
		(s3,s9) : 0.130589502283
		(s3,h3) : 0.0381047903561
		(s4,s7) : 0.145676035247
		(s4,s10) : 0.0379866771737
		(s4,s11) : 0.0591628807502
		(s4,h4) : 0.0071280173934
		(s5,s2) : 0.181467545455
		(s5,s7) : 0.108823415282
		(s5,s8) : 0.181210536569
		(s5,h5) : 0.00406507820698
		(s6,s2) : 0.102971918204
		(s6,s3) : 0.298968599859
		(s6,s7) : 0.159312370755
		(s6,h6) : 0.0182378652919
		(s7,s4) : 0.122618913983
		(s7,s5) : 0.0809409805746
		(s7,s6) : 0.233179769145
		(s7,h7) : 0.00601732738259
		(s8,s5) : 0.154113330071
		(s8,s10) : 0.0445053086151
		(s8,h8) : 0.0208342249096
		(s9,s3) : 0.286047527369
		(s9,s12) : 0.135419091366
		(s9,h9) : 0.021420789141
		(s10,s4) : 0.0240983595126
		(s10,s8) : 0.052279655996
		(s10,s11) : 0.0220846802208
		(s10,h10) : 0.00302547984047
		(s11,s4) : 0.0551404833669
		(s11,s10) : 0.0222826154616
		(s11,h11) : 0.00815069820196
		(s12,s2) : 0.0462322628862
		(s12,s9) : 0.199949233982
		(s12,h12) : 0.0128293328563
		(h1,s1) : 0.000432176364505
		(h2,s2) : 0.0120618689482
		(h3,s3) : 0.0102785594794
		(h4,s4) : 0.0111564764997
		(h5,s5) : 0.0155496323507
		(h6,s6) : 0.0196132356377
		(h7,s7) : 0.00820569673453
		(h8,s8) : 0.0170416664821
		(h9,s9) : 0.0302684093064
		(h10,s10) : 0.00236607594426
		(h11,s11) : 0.007726311672
		(h12,s12) : 0.0255010833271
ecmp	9	
		(s1,s2) : 0.00432516837659
		(s1,h1) : 0.0005991525456
		(s2,s1) : 0.00594310828851
		(s2,s5) : 0.0983160979116
		(s2,s6) : 0.129375007223
		(s2,s12) : 0.0304775784325
		(s2,h2) : 0.0122038203188
		(s3,s6) : 0.179894472582
		(s3,s9) : 0.128466754158
		(s3,h3) : 0.0380960964161
		(s4,s7) : 0.136209599859
		(s4,s10) : 0.0304892053867
		(s4,s11) : 0.0634242198658
		(s4,h4) : 0.00745905049669
		(s5,s2) : 0.161186526923
		(s5,s7) : 0.0936349374838
		(s5,s8) : 0.128201053818
		(s5,h5) : 0.00369807373426
		(s6,s2) : 0.0913429422224
		(s6,s3) : 0.281039109514
		(s6,s7) : 0.157885302777
		(s6,h6) : 0.0171374751239
		(s7,s4) : 0.129488439293
		(s7,s5) : 0.0655841182717
		(s7,s6) : 0.216710457685
		(s7,h7) : 0.00566864756431
		(s8,s5) : 0.156914832732
		(s8,s10) : 0.0460603758097
		(s8,h8) : 0.014390568198
		(s9,s3) : 0.309114751279
		(s9,s12) : 0.136748865256
		(s9,h9) : 0.0223860067495
		(s10,s4) : 0.0240454489927
		(s10,s8) : 0.039610428338
		(s10,s11) : 0.0229839204004
		(s10,h10) : 0.00303684192132
		(s11,s4) : 0.0587235869863
		(s11,s10) : 0.0195144795047
		(s11,h11) : 0.00867241321835
		(s12,s2) : 0.0458438131369
		(s12,s9) : 0.222203478181
		(s12,h12) : 0.0130267624566
		(h1,s1) : 0.000430545938699
		(h2,s2) : 0.0116979295979
		(h3,s3) : 0.00992292870865
		(h4,s4) : 0.00917234231
		(h5,s5) : 0.00950471283943
		(h6,s6) : 0.0174053174653
		(h7,s7) : 0.00796311210925
		(h8,s8) : 0.0176291720806
		(h9,s9) : 0.0316796286763
		(h10,s10) : 0.00206314950315
		(h11,s11) : 0.00780701657361
		(h12,s12) : 0.0279787748438
ksp	0	
		(s1,s2) : 0.00777064919345
		(s1,h1) : 0.00213409061539
		(s2,s1) : 0.0213409061539
		(s2,s5) : 0.564015329766
		(s2,s6) : 0.377995789623
		(s2,s12) : 0.427261231933
		(s2,h2) : 0.0246299515697
		(s3,s6) : 0.417079161345
		(s3,s9) : 0.296810067525
		(s3,h3) : 0.0388237962549
		(s4,s7) : 0.419567409993
		(s4,s10) : 0.266331027116
		(s4,s11) : 0.146007225638
		(s4,h4) : 0.0104171572748
		(s5,s2) : 0.508456107797
		(s5,s7) : 0.35949192353
		(s5,s8) : 0.441804040641
		(s5,h5) : 0.0101579714693
		(s6,s2) : 0.317176724711
		(s6,s3) : 0.528980125302
		(s6,s7) : 0.555659903006
		(s6,h6) : 0.0224298276662
		(s7,s4) : 0.415736496934
		(s7,s5) : 0.333195218612
		(s7,s6) : 0.568927551903
		(s7,h7) : 0.00911785819598
		(s8,s5) : 0.381469748992
		(s8,s10) : 0.366025227125
		(s8,h8) : 0.0293259331143
		(s9,s3) : 0.460087607099
		(s9,s12) : 0.330188110609
		(s9,h9) : 0.0304921227368
		(s10,s4) : 0.278500911962
		(s10,s8) : 0.350708450644
		(s10,s11) : 0.133968261235
		(s10,h10) : 0.00486510205677
		(s11,s4) : 0.138428164593
		(s11,s10) : 0.140246027065
		(s11,h11) : 0.0100278207872
		(s12,s2) : 0.627853217505
		(s12,s9) : 0.371312075711
		(s12,h12) : 0.0314205893818
		(h1,s1) : 0.000777064919345
		(h2,s2) : 0.0175656073967
		(h3,s3) : 0.0113059459017
		(h4,s4) : 0.0103411662006
		(h5,s5) : 0.0132651489291
		(h6,s6) : 0.026211252681
		(h7,s7) : 0.00743186128804
		(h8,s8) : 0.0248241815975
		(h9,s9) : 0.042707480184
		(h10,s10) : 0.00392263631034
		(h11,s11) : 0.00989769126572
		(h12,s12) : 0.0555921844491
ksp	1	
		(s1,s2) : 0.00779119719653
		(s1,h1) : 0.00303435979041
		(s2,s1) : 0.0303435979041
		(s2,s5) : 0.556404223258
		(s2,s6) : 0.360840948758
		(s2,s12) : 0.417118777645
		(s2,h2) : 0.0229142407406
		(s3,s6) : 0.423182247297
		(s3,s9) : 0.289906561375
		(s3,h3) : 0.0347456726474
		(s4,s7) : 0.395917541428
		(s4,s10) : 0.263675352367
		(s4,s11) : 0.14317665945
		(s4,h4) : 0.0102213029929
		(s5,s2) : 0.490016534924
		(s5,s7) : 0.334659162889
		(s5,s8) : 0.416312303467
		(s5,h5) : 0.0096856345112
		(s6,s2) : 0.306850895186
		(s6,s3) : 0.494841064923
		(s6,s7) : 0.54958737338
		(s6,h6) : 0.0216284770583
		(s7,s4) : 0.410657819746
		(s7,s5) : 0.334222026981
		(s7,s6) : 0.529235345222
		(s7,h7) : 0.0088729156278
		(s8,s5) : 0.384810755181
		(s8,s10) : 0.350013331608
		(s8,h8) : 0.0275752561785
		(s9,s3) : 0.449319980932
		(s9,s12) : 0.323106099636
		(s9,h9) : 0.0301076835859
		(s10,s4) : 0.265006369619
		(s10,s8) : 0.336717272589
		(s10,s11) : 0.131275884862
		(s10,h10) : 0.00488983852109
		(s11,s4) : 0.129405800469
		(s11,s10) : 0.131697927855
		(s11,h11) : 0.010861633686
		(s12,s2) : 0.631175476682
		(s12,s9) : 0.356084588144
		(s12,h12) : 0.0321060660274
		(h1,s1) : 0.000779119719653
		(h2,s2) : 0.0158015850982
		(h3,s3) : 0.0116384489291
		(h4,s4) : 0.00999125933405
		(h5,s5) : 0.00624073409732
		(h6,s6) : 0.0254305562795
		(h7,s7) : 0.00826802705307
		(h8,s8) : 0.0257547072518
		(h9,s9) : 0.0427511766907
		(h10,s10) : 0.00365113004509
		(h11,s11) : 0.00952675208709
		(h12,s12) : 0.056809584782
ksp	2	
		(s1,s2) : 0.00680155623194
		(s1,h1) : 0.00284019791007
		(s2,s1) : 0.0284019791007
		(s2,s5) : 0.289168053437
		(s2,s6) : 0.266533420414
		(s2,s12) : 0.0442796700965
		(s2,h2) : 0.0214790339884
		(s3,s6) : 0.594602048601
		(s3,s9) : 0.414421817945
		(s3,h3) : 0.0349804093199
		(s4,s7) : 0.353468912264
		(s4,s10) : 0.191988924092
		(s4,s11) : 0.116080814648
		(s4,h4) : 0.00947515429746
		(s5,s2) : 0.398421352233
		(s5,s7) : 0.219934984517
		(s5,s8) : 0.340224925554
		(s5,h5) : 0.0116338887024
		(s6,s2) : 0.26903926223
		(s6,s3) : 0.563775627478
		(s6,s7) : 0.503294226143
		(s6,h6) : 0.0206829602573
		(s7,s4) : 0.317950160507
		(s7,s5) : 0.342213043554
		(s7,s6) : 0.425466920621
		(s7,h7) : 0.007583423968
		(s8,s5) : 0.328021132066
		(s8,s10) : 0.256739539971
		(s8,h8) : 0.0295955155715
		(s9,s3) : 0.682787340691
		(s9,s12) : 0.330578443413
		(s9,h9) : 0.0297623834175
		(s10,s4) : 0.179147261301
		(s10,s8) : 0.25471063829
		(s10,s11) : 0.128220799856
		(s10,h10) : 0.00313685973128
		(s11,s4) : 0.142112500438
		(s11,s10) : 0.114809334729
		(s11,h11) : 0.00868161616087
		(s12,s2) : 0.0644926155468
		(s12,s9) : 0.48600847254
		(s12,h12) : 0.0304491394443
		(h1,s1) : 0.000680155623194
		(h2,s2) : 0.0165235495096
		(h3,s3) : 0.0116102564344
		(h4,s4) : 0.0114795946497
		(h5,s5) : 0.0111451254767
		(h6,s6) : 0.0255819788297
		(h7,s7) : 0.00818718019606
		(h8,s8) : 0.0283512659164
		(h9,s9) : 0.0413800054043
		(h10,s10) : 0.00272596062982
		(h11,s11) : 0.0098889877354
		(h12,s12) : 0.0555865139565
ksp	3	
		(s1,s2) : 0.00550791505878
		(s1,h1) : 0.00296989409085
		(s2,s1) : 0.0296989409085
		(s2,s5) : 0.278824909897
		(s2,s6) : 0.258609495809
		(s2,s12) : 0.044086947929
		(s2,h2) : 0.0216948237438
		(s3,s6) : 0.586271133464
		(s3,s9) : 0.409152035707
		(s3,h3) : 0.0361091681496
		(s4,s7) : 0.348499769246
		(s4,s10) : 0.170485786323
		(s4,s11) : 0.100351028771
		(s4,h4) : 0.0101031300257
		(s5,s2) : 0.39489979056
		(s5,s7) : 0.210525883827
		(s5,s8) : 0.293460036292
		(s5,h5) : 0.00927223298332
		(s6,s2) : 0.25188128714
		(s6,s3) : 0.556917495792
		(s6,s7) : 0.458392395759
		(s6,h6) : 0.0229819149874
		(s7,s4) : 0.290732618597
		(s7,s5) : 0.312004171837
		(s7,s6) : 0.420463278865
		(s7,h7) : 0.00778512307227
		(s8,s5) : 0.331052954519
		(s8,s10) : 0.253031343981
		(s8,h8) : 0.0227922880874
		(s9,s3) : 0.692370318451
		(s9,s12) : 0.336139749542
		(s9,h9) : 0.0300839140874
		(s10,s4) : 0.176034027505
		(s10,s8) : 0.222573834896
		(s10,s11) : 0.1252975998
		(s10,h10) : 0.00303909133895
		(s11,s4) : 0.143298981919
		(s11,s10) : 0.103087352015
		(s11,h11) : 0.00806140739153
		(s12,s2) : 0.0658426708224
		(s12,s9) : 0.506859889285
		(s12,h12) : 0.0311588291097
		(h1,s1) : 0.000550791505878
		(h2,s2) : 0.0170549836419
		(h3,s3) : 0.011093096541
		(h4,s4) : 0.0107911466238
		(h5,s5) : 0.00654138924951
		(h6,s6) : 0.0230855509218
		(h7,s7) : 0.00804643679369
		(h8,s8) : 0.0293556472391
		(h9,s9) : 0.0416755912953
		(h10,s10) : 0.00249068825244
		(h11,s11) : 0.0100786885277
		(h12,s12) : 0.0581336288274
ksp	4	
		(s1,s2) : 0.00568583832538
		(s1,h1) : 0.00274249608092
		(s2,s1) : 0.0274249608092
		(s2,s5) : 0.270959743785
		(s2,s6) : 0.248239870035
		(s2,s12) : 0.0421264576356
		(s2,h2) : 0.0227367941036
		(s3,s6) : 0.568260688571
		(s3,s9) : 0.385256855281
		(s3,h3) : 0.0371275251882
		(s4,s7) : 0.339644375755
		(s4,s10) : 0.171186021321
		(s4,s11) : 0.101737463311
		(s4,h4) : 0.00962871425024
		(s5,s2) : 0.389934023611
		(s5,s7) : 0.206751949114
		(s5,s8) : 0.287551977454
		(s5,h5) : 0.00848767565965
		(s6,s2) : 0.251196187178
		(s6,s3) : 0.542756654345
		(s6,s7) : 0.450676323358
		(s6,h6) : 0.0216292773133
		(s7,s4) : 0.287257478949
		(s7,s5) : 0.307083296077
		(s7,s6) : 0.409072053313
		(s7,h7) : 0.0081003135863
		(s8,s5) : 0.318723581815
		(s8,s10) : 0.245252381437
		(s8,h8) : 0.0223672049354
		(s9,s3) : 0.678129463461
		(s9,s12) : 0.313194982433
		(s9,h9) : 0.0285289249107
