# solver	iter	max-exp-congestion	stddev
mcf	20	1.286610	0.000000
mcf	21	1.200037	0.000000
mcf	22	1.282199	0.000000
mcf	23	1.300625	0.000000
raeke	0	1.625472	0.000000
raeke	1	1.596042	0.000000
raeke	2	1.593510	0.000000
raeke	3	2.061265	0.000000
raeke	4	1.852593	0.000000
raeke	5	1.982068	0.000000
raeke	6	1.817465	0.000000
raeke	7	1.833837	0.000000
raeke	8	1.937809	0.000000
raeke	9	2.025396	0.000000
raeke	10	2.063841	0.000000
raeke	11	2.098749	0.000000
raeke	12	2.252066	0.000000
raeke	13	2.298187	0.000000
raeke	14	2.325750	0.000000
raeke	15	2.073401	0.000000
raeke	16	2.062174	0.000000
raeke	17	2.385963	0.000000
raeke	18	2.444851	0.000000
raeke	19	2.530732	0.000000
raeke	20	2.573221	0.000000
raeke	21	2.400073	0.000000
raeke	22	2.564398	0.000000
raeke	23	2.601250	0.000000
semimcfecmp	0	1.878525	0.000000
semimcfecmp	1	1.843716	0.000000
semimcfecmp	2	1.841965	0.000000
semimcfecmp	3	2.061265	0.000000
semimcfecmp	4	1.852593	0.000000
semimcfecmp	5	1.982068	0.000000
semimcfecmp	6	1.817465	0.000000
semimcfecmp	7	1.833837	0.000000
semimcfecmp	8	1.937809	0.000000
semimcfecmp	9	2.025396	0.000000
semimcfecmp	10	2.063841	0.000000
semimcfecmp	11	2.098749	0.000000
semimcfecmp	12	2.252066	0.000000
semimcfecmp	13	2.298187	0.000000
semimcfecmp	14	2.325750	0.000000
semimcfecmp	15	2.073401	0.000000
semimcfecmp	16	2.062174	0.000000
semimcfecmp	17	2.385963	0.000000
semimcfecmp	18	2.444851	0.000000
semimcfecmp	19	2.530732	0.000000
semimcfecmp	20	2.573221	0.000000
semimcfecmp	21	2.400073	0.000000
semimcfecmp	22	2.564398	0.000000
semimcfecmp	23	2.601250	0.000000
semimcfksp	0	1.200000	0.000000
semimcfksp	1	1.179975	0.000000
semimcfksp	2	1.177249	0.000000
semimcfksp	3	2.061265	0.000000
semimcfksp	4	1.852593	0.000000
semimcfksp	5	1.982068	0.000000
semimcfksp	6	1.817465	0.000000
semimcfksp	7	1.833837	0.000000
semimcfksp	8	1.937809	0.000000
semimcfksp	9	2.025396	0.000000
semimcfksp	10	2.063841	0.000000
semimcfksp	11	2.098749	0.000000
semimcfksp	12	2.252066	0.000000
semimcfksp	13	2.298187	0.000000
semimcfksp	14	2.325750	0.000000
semimcfksp	15	2.073401	0.000000
semimcfksp	16	2.062174	0.000000
semimcfksp	17	2.385963	0.000000
semimcfksp	18	2.444851	0.000000
semimcfksp	19	2.530732	0.000000
semimcfksp	20	2.573221	0.000000
semimcfksp	21	2.400073	0.000000
semimcfksp	22	2.564398	0.000000
semimcfksp	23	2.601250	0.000000
semimcfmcf	0	1.200000	0.000000
semimcfmcf	1	1.179975	0.000000
semimcfmcf	2	1.177249	0.000000
semimcfmcf	3	2.061265	0.000000
semimcfmcf	4	1.852593	0.000000
semimcfmcf	5	1.982068	0.000000
semimcfmcf	6	1.817465	0.000000
semimcfmcf	7	1.833837	0.000000
semimcfmcf	8	1.937809	0.000000
semimcfmcf	9	2.025396	0.000000
semimcfmcf	10	2.063841	0.000000
semimcfmcf	11	2.098749	0.000000
semimcfmcf	12	2.252066	0.000000
semimcfmcf	13	2.298187	0.000000
semimcfmcf	14	2.325750	0.000000
semimcfmcf	15	2.073401	0.000000
semimcfmcf	16	2.062174	0.000000
semimcfmcf	17	2.385963	0.000000
semimcfmcf	18	2.444851	0.000000
semimcfmcf	19	2.530732	0.000000
semimcfmcf	20	2.573221	0.000000
semimcfmcf	21	2.400073	0.000000
semimcfmcf	22	2.564398	0.000000
semimcfmcf	23	2.601250	0.000000
semimcfmcfenv	0	1.200000	0.000000
semimcfmcfenv	1	1.179975	0.000000
semimcfmcfenv	2	1.177249	0.000000
semimcfmcfenv	3	2.061265	0.000000
semimcfmcfenv	4	1.852593	0.000000
semimcfmcfenv	5	1.982068	0.000000
semimcfmcfenv	6	1.817465	0.000000
semimcfmcfenv	7	1.833837	0.000000
semimcfmcfenv	8	1.937809	0.000000
semimcfmcfenv	9	2.025396	0.000000
semimcfmcfenv	10	2.063841	0.000000
semimcfmcfenv	11	2.098749	0.000000
semimcfmcfenv	12	2.252066	0.000000
semimcfmcfenv	13	2.298187	0.000000
semimcfmcfenv	14	2.325750	0.000000
semimcfmcfenv	15	2.073401	0.000000
semimcfmcfenv	16	2.062174	0.000000
semimcfmcfenv	17	2.385963	0.000000
semimcfmcfenv	18	2.444851	0.000000
semimcfmcfenv	19	2.530732	0.000000
semimcfmcfenv	20	2.573221	0.000000
semimcfmcfenv	21	2.400073	0.000000
semimcfmcfenv	22	2.564398	0.000000
semimcfmcfenv	23	2.601250	0.000000
semimcfraeke	0	1.200000	0.000000
semimcfraeke	1	1.179975	0.000000
semimcfraeke	2	1.177249	0.000000
semimcfraeke	3	2.061265	0.000000
semimcfraeke	4	1.852593	0.000000
semimcfraeke	5	1.982068	0.000000
semimcfraeke	6	1.817465	0.000000
semimcfraeke	7	1.833837	0.000000
semimcfraeke	8	1.937809	0.000000
semimcfraeke	9	2.025396	0.000000
semimcfraeke	10	2.063841	0.000000
semimcfraeke	11	2.098749	0.000000
semimcfraeke	12	2.252066	0.000000
semimcfraeke	13	2.298187	0.000000
semimcfraeke	14	2.325750	0.000000
semimcfraeke	15	2.073401	0.000000
semimcfraeke	16	2.062174	0.000000
semimcfraeke	17	2.385963	0.000000
semimcfraeke	18	2.444851	0.000000
semimcfraeke	19	2.530732	0.000000
semimcfraeke	20	2.573221	0.000000
semimcfraeke	21	2.400073	0.000000
semimcfraeke	22	2.564398	0.000000
semimcfraeke	23	2.601250	0.000000
semimcfvlb	0	1.200000	0.000000
semimcfvlb	1	1.179975	0.000000
semimcfvlb	2	1.177249	0.000000
semimcfvlb	3	2.061265	0.000000
semimcfvlb	4	1.852593	0.000000
semimcfvlb	5	1.982068	0.000000
semimcfvlb	6	1.817465	0.000000
semimcfvlb	7	1.833837	0.000000
semimcfvlb	8	1.937809	0.000000
semimcfvlb	9	2.025396	0.000000
semimcfvlb	10	2.063841	0.000000
semimcfvlb	11	2.098749	0.000000
semimcfvlb	12	2.252066	0.000000
semimcfvlb	13	2.298187	0.000000
semimcfvlb	14	2.325750	0.000000
semimcfvlb	15	2.073401	0.000000
semimcfvlb	16	2.062174	0.000000
semimcfvlb	17	2.385963	0.000000
semimcfvlb	18	2.444851	0.000000
semimcfvlb	19	2.530732	0.000000
semimcfvlb	20	2.573221	0.000000
semimcfvlb	21	2.400073	0.000000
semimcfvlb	22	2.564398	0.000000
semimcfvlb	23	2.601250	0.000000
spf	0	1.878525	0.000000
spf	1	1.843716	0.000000
spf	2	1.841965	0.000000
spf	3	1.613617	0.000000
spf	4	1.450285	0.000000
spf	5	1.554770	0.000000
spf	6	1.426033	0.000000
spf	7	1.437723	0.000000
spf	8	1.519237	0.000000
spf	9	1.587899	0.000000
spf	10	1.610824	0.000000
spf	11	1.635730	0.000000
spf	12	1.755222	0.000000
spf	13	1.795227	0.000000
spf	14	1.812935	0.000000
spf	15	1.616467	0.000000
spf	16	1.607715	0.000000
spf	17	1.860169	0.000000
spf	18	1.908641	0.000000
spf	19	1.975624	0.000000
spf	20	2.008962	0.000000
spf	21	1.865981	0.000000
spf	22	1.993500	0.000000
spf	23	2.022304	0.000000
vlb	0	1.782608	0.000000
vlb	1	1.720930	0.000000
vlb	2	1.762612	0.000000
vlb	3	1.563685	0.000000
vlb	4	1.393433	0.000000
vlb	5	1.477872	0.000000
vlb	6	1.370428	0.000000
vlb	7	1.338663	0.000000
vlb	8	1.432703	0.000000
vlb	9	1.499572	0.000000
vlb	10	1.521730	0.000000
vlb	11	1.637090	0.000000
vlb	12	1.688313	0.000000
vlb	13	1.701884	0.000000
vlb	14	1.719283	0.000000
vlb	15	1.547508	0.000000
vlb	16	1.519260	0.000000
vlb	17	1.782567	0.000000
vlb	18	1.823875	0.000000
vlb	19	1.869772	0.000000
vlb	20	1.902141	0.000000
vlb	21	1.795817	0.000000
vlb	22	1.874238	0.000000
vlb	23	1.922166	0.000000

