# solver	iter	congestion-drop	stddev
semimcfksp	2	0.277728	0.000000
semimcfksp	3	0.252679	0.000000
semimcfksp	4	0.226708	0.000000
semimcfksp	5	0.244164	0.000000
semimcfksp	6	0.221488	0.000000
semimcfksp	7	0.225658	0.000000
semimcfksp	8	0.239136	0.000000
semimcfksp	9	0.252089	0.000000
semimcfksp	10	0.257931	0.000000
semimcfksp	11	0.261967	0.000000
semimcfksp	12	0.276798	0.000000
semimcfksp	13	0.281215	0.000000
semimcfksp	14	0.281489	0.000000
semimcfksp	15	0.254273	0.000000
semimcfksp	16	0.255133	0.000000
semimcfksp	17	0.287801	0.000000
semimcfksp	18	0.294771	0.000000
semimcfksp	19	0.305013	0.000000
semimcfksp	20	0.308896	0.000000
semimcfksp	21	0.290250	0.000000
semimcfksp	22	0.306216	0.000000
semimcfksp	23	0.310733	0.000000
semimcfmcf	0	0.122374	0.000000
semimcfmcf	1	0.115072	0.000000
semimcfmcf	2	0.357805	0.000000
semimcfmcf	3	0.319823	0.000000
semimcfmcf	4	0.274456	0.000000
semimcfmcf	5	0.298591	0.000000
semimcfmcf	6	0.265087	0.000000
semimcfmcf	7	0.269146	0.000000
semimcfmcf	8	0.291100	0.000000
semimcfmcf	9	0.310390	0.000000
semimcfmcf	10	0.318051	0.000000
semimcfmcf	11	0.323749	0.000000
semimcfmcf	12	0.352430	0.000000
semimcfmcf	13	0.360061	0.000000
semimcfmcf	14	0.364821	0.000000
semimcfmcf	15	0.321964	0.000000
semimcfmcf	16	0.319524	0.000000
semimcfmcf	17	0.375947	0.000000
semimcfmcf	18	0.383217	0.000000
semimcfmcf	19	0.395426	0.000000
semimcfmcf	20	0.401012	0.000000
semimcfmcf	21	0.376883	0.000000
semimcfmcf	22	0.398783	0.000000
semimcfmcf	23	0.406845	0.000000
semimcfraeke	0	0.081804	0.000000
semimcfraeke	1	0.075060	0.000000
semimcfraeke	2	0.276384	0.000000
semimcfraeke	3	0.253249	0.000000
semimcfraeke	4	0.226215	0.000000
semimcfraeke	5	0.175118	0.000000
semimcfraeke	6	0.216151	0.000000
semimcfraeke	7	0.225788	0.000000
semimcfraeke	8	0.238748	0.000000
semimcfraeke	9	0.252197	0.000000
semimcfraeke	10	0.258546	0.000000
semimcfraeke	11	0.261665	0.000000
semimcfraeke	12	0.277630	0.000000
semimcfraeke	13	0.279886	0.000000
semimcfraeke	14	0.281622	0.000000
semimcfraeke	15	0.254379	0.000000
semimcfraeke	16	0.255140	0.000000
semimcfraeke	17	0.287714	0.000000
semimcfraeke	18	0.294444	0.000000
semimcfraeke	19	0.302357	0.000000
semimcfraeke	20	0.306913	0.000000
semimcfraeke	21	0.290288	0.000000
semimcfraeke	22	0.301584	0.000000
semimcfraeke	23	0.307856	0.000000
semimcfvlb	0	0.081804	0.000000
semimcfvlb	1	0.075060	0.000000
semimcfvlb	2	0.277041	0.000000
semimcfvlb	3	0.252394	0.000000
semimcfvlb	4	0.226778	0.000000
semimcfvlb	5	0.243961	0.000000
semimcfvlb	6	0.221762	0.000000
semimcfvlb	7	0.225621	0.000000
semimcfvlb	8	0.238684	0.000000
semimcfvlb	9	0.252352	0.000000
semimcfvlb	10	0.258193	0.000000
semimcfvlb	11	0.261573	0.000000
semimcfvlb	12	0.276658	0.000000
semimcfvlb	13	0.281292	0.000000
semimcfvlb	14	0.281638	0.000000
semimcfvlb	15	0.254472	0.000000
semimcfvlb	16	0.255264	0.000000
semimcfvlb	17	0.287373	0.000000
semimcfvlb	18	0.293566	0.000000
semimcfvlb	19	0.303102	0.000000
semimcfvlb	20	0.308129	0.000000
semimcfvlb	21	0.290058	0.000000
semimcfvlb	22	0.306165	0.000000
semimcfvlb	23	0.306550	0.000000
spf	0	0.196908	0.000000
spf	1	0.192938	0.000000
spf	2	0.274504	0.000000
spf	3	0.242271	0.000000
spf	4	0.216379	0.000000
spf	5	0.233771	0.000000
spf	6	0.211487	0.000000
spf	7	0.215649	0.000000
spf	8	0.228981	0.000000
spf	9	0.241448	0.000000
spf	10	0.247170	0.000000
spf	11	0.251276	0.000000
spf	12	0.266160	0.000000
spf	13	0.270558	0.000000
spf	14	0.270887	0.000000
spf	15	0.243812	0.000000
spf	16	0.244590	0.000000
spf	17	0.277178	0.000000
spf	18	0.283096	0.000000
spf	19	0.292393	0.000000
spf	20	0.295607	0.000000
spf	21	0.279657	0.000000
spf	22	0.291484	0.000000
spf	23	0.294358	0.000000
vlb	0	0.157820	0.000000
vlb	1	0.158730	0.000000
vlb	2	0.275357	0.000000
vlb	3	0.245013	0.000000
vlb	4	0.217562	0.000000
vlb	5	0.234433	0.000000
vlb	6	0.210969	0.000000
vlb	7	0.214998	0.000000
vlb	8	0.228582	0.000000
vlb	9	0.240205	0.000000
vlb	10	0.247781	0.000000
vlb	11	0.250192	0.000000
vlb	12	0.267485	0.000000
vlb	13	0.269834	0.000000
vlb	14	0.269987	0.000000
vlb	15	0.245871	0.000000
vlb	16	0.241969	0.000000
vlb	17	0.276285	0.000000
vlb	18	0.282366	0.000000
vlb	19	0.291688	0.000000
vlb	20	0.295791	0.000000
vlb	21	0.279310	0.000000
vlb	22	0.291004	0.000000
vlb	23	0.294117	0.000000

