# solver	iter	churn	stddev
semimcfraeke	12	68.000000	0.000000
semimcfraeke	13	72.000000	0.000000
semimcfraeke	14	66.000000	0.000000
semimcfraeke	15	84.000000	0.000000
semimcfraeke	16	62.000000	0.000000
semimcfraeke	17	82.000000	0.000000
semimcfraeke	18	65.000000	0.000000
semimcfraeke	19	59.000000	0.000000
semimcfraeke	20	60.000000	0.000000
semimcfraeke	21	116.000000	0.000000
semimcfraeke	22	102.000000	0.000000
semimcfraeke	23	24.000000	0.000000
semimcfvlb	0	375.000000	0.000000
semimcfvlb	1	0.000000	0.000000
semimcfvlb	2	0.000000	0.000000
semimcfvlb	3	204.000000	0.000000
semimcfvlb	4	58.000000	0.000000
semimcfvlb	5	67.000000	0.000000
semimcfvlb	6	53.000000	0.000000
semimcfvlb	7	48.000000	0.000000
semimcfvlb	8	37.000000	0.000000
semimcfvlb	9	50.000000	0.000000
semimcfvlb	10	36.000000	0.000000
semimcfvlb	11	54.000000	0.000000
semimcfvlb	12	47.000000	0.000000
semimcfvlb	13	63.000000	0.000000
semimcfvlb	14	55.000000	0.000000
semimcfvlb	15	46.000000	0.000000
semimcfvlb	16	63.000000	0.000000
semimcfvlb	17	47.000000	0.000000
semimcfvlb	18	69.000000	0.000000
semimcfvlb	19	71.000000	0.000000
semimcfvlb	20	42.000000	0.000000
semimcfvlb	21	56.000000	0.000000
semimcfvlb	22	71.000000	0.000000
semimcfvlb	23	58.000000	0.000000
spf	0	132.000000	0.000000
spf	1	0.000000	0.000000
spf	2	0.000000	0.000000
spf	3	0.000000	0.000000
spf	4	0.000000	0.000000
spf	5	0.000000	0.000000
spf	6	0.000000	0.000000
spf	7	0.000000	0.000000
spf	8	0.000000	0.000000
spf	9	0.000000	0.000000
spf	10	0.000000	0.000000
spf	11	0.000000	0.000000
spf	12	0.000000	0.000000
spf	13	0.000000	0.000000
spf	14	0.000000	0.000000
spf	15	0.000000	0.000000
spf	16	0.000000	0.000000
spf	17	0.000000	0.000000
spf	18	0.000000	0.000000
spf	19	0.000000	0.000000
spf	20	0.000000	0.000000
spf	21	0.000000	0.000000
spf	22	0.000000	0.000000
spf	23	0.000000	0.000000
vlb	0	376.000000	0.000000
vlb	1	61.000000	0.000000
vlb	2	65.000000	0.000000
vlb	3	81.000000	0.000000
vlb	4	97.000000	0.000000
vlb	5	88.000000	0.000000
vlb	6	71.000000	0.000000
vlb	7	98.000000	0.000000
vlb	8	98.000000	0.000000
vlb	9	70.000000	0.000000
vlb	10	73.000000	0.000000
vlb	11	83.000000	0.000000
vlb	12	72.000000	0.000000
vlb	13	75.000000	0.000000
vlb	14	64.000000	0.000000
vlb	15	72.000000	0.000000
vlb	16	80.000000	0.000000
vlb	17	74.000000	0.000000
vlb	18	67.000000	0.000000
vlb	19	93.000000	0.000000
vlb	20	80.000000	0.000000
vlb	21	59.000000	0.000000
vlb	22	84.000000	0.000000
vlb	23	88.000000	0.000000

