# solver	iter	churn	stddev
semimcfraeke	12	0.000000	0.000000
semimcfraeke	13	0.000000	0.000000
semimcfraeke	14	0.000000	0.000000
semimcfraeke	15	0.000000	0.000000
semimcfraeke	16	0.000000	0.000000
semimcfraeke	17	0.000000	0.000000
semimcfraeke	18	0.000000	0.000000
semimcfraeke	19	0.000000	0.000000
semimcfraeke	20	0.000000	0.000000
semimcfraeke	21	0.000000	0.000000
semimcfraeke	22	0.000000	0.000000
semimcfraeke	23	0.000000	0.000000
semimcfvlb	0	488.000000	0.000000
semimcfvlb	1	0.000000	0.000000
semimcfvlb	2	0.000000	0.000000
semimcfvlb	3	0.000000	0.000000
semimcfvlb	4	0.000000	0.000000
semimcfvlb	5	0.000000	0.000000
semimcfvlb	6	0.000000	0.000000
semimcfvlb	7	0.000000	0.000000
semimcfvlb	8	0.000000	0.000000
semimcfvlb	9	0.000000	0.000000
semimcfvlb	10	0.000000	0.000000
semimcfvlb	11	0.000000	0.000000
semimcfvlb	12	0.000000	0.000000
semimcfvlb	13	0.000000	0.000000
semimcfvlb	14	0.000000	0.000000
semimcfvlb	15	0.000000	0.000000
semimcfvlb	16	0.000000	0.000000
semimcfvlb	17	0.000000	0.000000
semimcfvlb	18	0.000000	0.000000
semimcfvlb	19	0.000000	0.000000
semimcfvlb	20	0.000000	0.000000
semimcfvlb	21	0.000000	0.000000
semimcfvlb	22	0.000000	0.000000
semimcfvlb	23	0.000000	0.000000
spf	0	132.000000	0.000000
spf	1	0.000000	0.000000
spf	2	0.000000	0.000000
spf	3	0.000000	0.000000
spf	4	0.000000	0.000000
spf	5	0.000000	0.000000
spf	6	0.000000	0.000000
spf	7	0.000000	0.000000
spf	8	0.000000	0.000000
spf	9	0.000000	0.000000
spf	10	0.000000	0.000000
spf	11	0.000000	0.000000
spf	12	0.000000	0.000000
spf	13	0.000000	0.000000
spf	14	0.000000	0.000000
spf	15	0.000000	0.000000
spf	16	0.000000	0.000000
spf	17	0.000000	0.000000
spf	18	0.000000	0.000000
spf	19	0.000000	0.000000
spf	20	0.000000	0.000000
spf	21	0.000000	0.000000
spf	22	0.000000	0.000000
spf	23	0.000000	0.000000
vlb	0	502.000000	0.000000
vlb	1	112.000000	0.000000
vlb	2	93.000000	0.000000
vlb	3	109.000000	0.000000
vlb	4	98.000000	0.000000
vlb	5	102.000000	0.000000
vlb	6	103.000000	0.000000
vlb	7	92.000000	0.000000
vlb	8	135.000000	0.000000
vlb	9	132.000000	0.000000
vlb	10	97.000000	0.000000
vlb	11	80.000000	0.000000
vlb	12	64.000000	0.000000
vlb	13	116.000000	0.000000
vlb	14	123.000000	0.000000
vlb	15	110.000000	0.000000
vlb	16	92.000000	0.000000
vlb	17	103.000000	0.000000
vlb	18	114.000000	0.000000
vlb	19	90.000000	0.000000
vlb	20	104.000000	0.000000
vlb	21	74.000000	0.000000
vlb	22	87.000000	0.000000
vlb	23	118.000000	0.000000

