# solver	iter	max-exp-congestion	stddev
mcf	20	1.286610	0.000000
mcf	21	1.200037	0.000000
mcf	22	1.282199	0.000000
mcf	23	1.300625	0.000000
raeke	0	1.552217	0.000000
raeke	1	1.524641	0.000000
raeke	2	1.523116	0.000000
raeke	3	1.331690	0.000000
raeke	4	1.195901	0.000000
raeke	5	1.281265	0.000000
raeke	6	1.176463	0.000000
raeke	7	1.185759	0.000000
raeke	8	1.253304	0.000000
raeke	9	1.310146	0.000000
raeke	10	1.331634	0.000000
raeke	11	1.352852	0.000000
raeke	12	1.451931	0.000000
raeke	13	1.484957	0.000000
raeke	14	1.500647	0.000000
raeke	15	1.337387	0.000000
raeke	16	1.329660	0.000000
raeke	17	1.538488	0.000000
raeke	18	1.577751	0.000000
raeke	19	1.632399	0.000000
raeke	20	1.660695	0.000000
raeke	21	1.545416	0.000000
raeke	22	1.652794	0.000000
raeke	23	1.677389	0.000000
semimcfecmp	0	1.878525	0.000000
semimcfecmp	1	1.843716	0.000000
semimcfecmp	2	1.841965	0.000000
semimcfecmp	3	1.613617	0.000000
semimcfecmp	4	1.450285	0.000000
semimcfecmp	5	1.554770	0.000000
semimcfecmp	6	1.426033	0.000000
semimcfecmp	7	1.437723	0.000000
semimcfecmp	8	1.519237	0.000000
semimcfecmp	9	1.587899	0.000000
semimcfecmp	10	1.610824	0.000000
semimcfecmp	11	1.635730	0.000000
semimcfecmp	12	1.755222	0.000000
semimcfecmp	13	1.795227	0.000000
semimcfecmp	14	1.812935	0.000000
semimcfecmp	15	1.616467	0.000000
semimcfecmp	16	1.607715	0.000000
semimcfecmp	17	1.860169	0.000000
semimcfecmp	18	1.908641	0.000000
semimcfecmp	19	1.975624	0.000000
semimcfecmp	20	2.008962	0.000000
semimcfecmp	21	1.865981	0.000000
semimcfecmp	22	1.993500	0.000000
semimcfecmp	23	2.022304	0.000000
semimcfksp	0	1.200000	0.000000
semimcfksp	1	1.179975	0.000000
semimcfksp	2	1.177249	0.000000
semimcfksp	3	1.030633	0.000000
semimcfksp	4	0.926297	0.000000
semimcfksp	5	0.991034	0.000000
semimcfksp	6	0.908732	0.000000
semimcfksp	7	0.916918	0.000000
semimcfksp	8	0.968905	0.000000
semimcfksp	9	1.012698	0.000000
semimcfksp	10	1.031921	0.000000
semimcfksp	11	1.049374	0.000000
semimcfksp	12	1.126033	0.000000
semimcfksp	13	1.149094	0.000000
semimcfksp	14	1.162875	0.000000
semimcfksp	15	1.036700	0.000000
semimcfksp	16	1.031087	0.000000
semimcfksp	17	1.192981	0.000000
semimcfksp	18	1.222426	0.000000
semimcfksp	19	1.265366	0.000000
semimcfksp	20	1.286610	0.000000
semimcfksp	21	1.200037	0.000000
semimcfksp	22	1.282199	0.000000
semimcfksp	23	1.300625	0.000000
semimcfmcf	0	1.200000	0.000000
semimcfmcf	1	1.179975	0.000000
semimcfmcf	2	1.177249	0.000000
semimcfmcf	3	1.030633	0.000000
semimcfmcf	4	0.926297	0.000000
semimcfmcf	5	0.991034	0.000000
semimcfmcf	6	0.908732	0.000000
semimcfmcf	7	0.916918	0.000000
semimcfmcf	8	0.968905	0.000000
semimcfmcf	9	1.012698	0.000000
semimcfmcf	10	1.031921	0.000000
semimcfmcf	11	1.049374	0.000000
semimcfmcf	12	1.126033	0.000000
semimcfmcf	13	1.149094	0.000000
semimcfmcf	14	1.162875	0.000000
semimcfmcf	15	1.037696	0.000000
semimcfmcf	16	1.031087	0.000000
semimcfmcf	17	1.192981	0.000000
semimcfmcf	18	1.222426	0.000000
semimcfmcf	19	1.265366	0.000000
semimcfmcf	20	1.286610	0.000000
semimcfmcf	21	1.200037	0.000000
semimcfmcf	22	1.284972	0.000000
semimcfmcf	23	1.306550	0.000000
semimcfraeke	0	1.200000	0.000000
semimcfraeke	1	1.179975	0.000000
semimcfraeke	2	1.177249	0.000000
semimcfraeke	3	1.030633	0.000000
semimcfraeke	4	0.926297	0.000000
semimcfraeke	5	0.991034	0.000000
semimcfraeke	6	0.908732	0.000000
semimcfraeke	7	0.916918	0.000000
semimcfraeke	8	0.968905	0.000000
semimcfraeke	9	1.012698	0.000000
semimcfraeke	10	1.031921	0.000000
semimcfraeke	11	1.049374	0.000000
semimcfraeke	12	1.126033	0.000000
semimcfraeke	13	1.149094	0.000000
semimcfraeke	14	1.162875	0.000000
semimcfraeke	15	1.036700	0.000000
semimcfraeke	16	1.031087	0.000000
semimcfraeke	17	1.192981	0.000000
semimcfraeke	18	1.222426	0.000000
semimcfraeke	19	1.265366	0.000000
semimcfraeke	20	1.286610	0.000000
semimcfraeke	21	1.200037	0.000000
semimcfraeke	22	1.282199	0.000000
semimcfraeke	23	1.300625	0.000000
semimcfvlb	0	1.200000	0.000000
semimcfvlb	1	1.179975	0.000000
semimcfvlb	2	1.177249	0.000000
semimcfvlb	3	1.030633	0.000000
semimcfvlb	4	0.926297	0.000000
semimcfvlb	5	0.991034	0.000000
semimcfvlb	6	0.908732	0.000000
semimcfvlb	7	0.916918	0.000000
semimcfvlb	8	0.968905	0.000000
semimcfvlb	9	1.012698	0.000000
semimcfvlb	10	1.031921	0.000000
semimcfvlb	11	1.049374	0.000000
semimcfvlb	12	1.126033	0.000000
semimcfvlb	13	1.149094	0.000000
semimcfvlb	14	1.162875	0.000000
semimcfvlb	15	1.036700	0.000000
semimcfvlb	16	1.031087	0.000000
semimcfvlb	17	1.192981	0.000000
semimcfvlb	18	1.222426	0.000000
semimcfvlb	19	1.265366	0.000000
semimcfvlb	20	1.286610	0.000000
semimcfvlb	21	1.200037	0.000000
semimcfvlb	22	1.282199	0.000000
semimcfvlb	23	1.300625	0.000000
spf	0	1.878525	0.000000
spf	1	1.843716	0.000000
spf	2	1.841965	0.000000
spf	3	1.613617	0.000000
spf	4	1.450285	0.000000
spf	5	1.554770	0.000000
spf	6	1.426033	0.000000
spf	7	1.437723	0.000000
spf	8	1.519237	0.000000
spf	9	1.587899	0.000000
spf	10	1.610824	0.000000
spf	11	1.635730	0.000000
spf	12	1.755222	0.000000
spf	13	1.795227	0.000000
spf	14	1.812935	0.000000
spf	15	1.616467	0.000000
spf	16	1.607715	0.000000
spf	17	1.860169	0.000000
spf	18	1.908641	0.000000
spf	19	1.975624	0.000000
spf	20	2.008962	0.000000
spf	21	1.865981	0.000000
spf	22	1.993500	0.000000
spf	23	2.022304	0.000000
vlb	0	1.803778	0.000000
vlb	1	1.837852	0.000000
vlb	2	1.739155	0.000000
vlb	3	1.517520	0.000000
vlb	4	1.358522	0.000000
vlb	5	1.481274	0.000000
vlb	6	1.338510	0.000000
vlb	7	1.361415	0.000000
vlb	8	1.427880	0.000000
vlb	9	1.487764	0.000000
vlb	10	1.536079	0.000000
vlb	11	1.535003	0.000000
vlb	12	1.655006	0.000000
vlb	13	1.724847	0.000000
vlb	14	1.806268	0.000000
vlb	15	1.515716	0.000000
vlb	16	1.513723	0.000000
vlb	17	1.788853	0.000000
vlb	18	1.777528	0.000000
vlb	19	1.848369	0.000000
vlb	20	1.907386	0.000000
vlb	21	1.785129	0.000000
vlb	22	1.879489	0.000000
vlb	23	1.914938	0.000000

