# solver	iter	max-exp-congestion	stddev
mcf	20	1.286610	0.000000
mcf	21	1.200037	0.000000
mcf	22	1.282199	0.000000
mcf	23	1.300625	0.000000
raeke	0	1.559506	0.000000
raeke	1	1.531942	0.000000
raeke	2	1.530282	0.000000
raeke	3	1.339960	0.000000
raeke	4	1.203771	0.000000
raeke	5	1.289349	0.000000
raeke	6	1.182911	0.000000
raeke	7	1.192081	0.000000
raeke	8	1.260047	0.000000
raeke	9	1.317265	0.000000
raeke	10	1.338191	0.000000
raeke	11	1.360025	0.000000
raeke	12	1.460110	0.000000
raeke	13	1.491999	0.000000
raeke	14	1.509187	0.000000
raeke	15	1.345977	0.000000
raeke	16	1.337392	0.000000
raeke	17	1.547425	0.000000
raeke	18	1.585821	0.000000
raeke	19	1.640560	0.000000
raeke	20	1.668907	0.000000
raeke	21	1.553242	0.000000
raeke	22	1.660382	0.000000
raeke	23	1.684301	0.000000
semimcfecmp	0	1.878525	0.000000
semimcfecmp	1	1.843716	0.000000
semimcfecmp	2	1.841965	0.000000
semimcfecmp	3	1.613617	0.000000
semimcfecmp	4	1.450285	0.000000
semimcfecmp	5	1.554770	0.000000
semimcfecmp	6	1.426033	0.000000
semimcfecmp	7	1.437723	0.000000
semimcfecmp	8	1.519237	0.000000
semimcfecmp	9	1.587899	0.000000
semimcfecmp	10	1.610824	0.000000
semimcfecmp	11	1.635730	0.000000
semimcfecmp	12	1.755222	0.000000
semimcfecmp	13	1.795227	0.000000
semimcfecmp	14	1.812935	0.000000
semimcfecmp	15	1.616467	0.000000
semimcfecmp	16	1.607715	0.000000
semimcfecmp	17	1.860169	0.000000
semimcfecmp	18	1.908641	0.000000
semimcfecmp	19	1.975624	0.000000
semimcfecmp	20	2.008962	0.000000
semimcfecmp	21	1.865981	0.000000
semimcfecmp	22	1.993500	0.000000
semimcfecmp	23	2.022304	0.000000
semimcfksp	0	1.200000	0.000000
semimcfksp	1	1.179975	0.000000
semimcfksp	2	1.177249	0.000000
semimcfksp	3	1.030633	0.000000
semimcfksp	4	0.926297	0.000000
semimcfksp	5	0.991034	0.000000
semimcfksp	6	0.908732	0.000000
semimcfksp	7	0.916918	0.000000
semimcfksp	8	0.968905	0.000000
semimcfksp	9	1.012698	0.000000
semimcfksp	10	1.031921	0.000000
semimcfksp	11	1.049374	0.000000
semimcfksp	12	1.126033	0.000000
semimcfksp	13	1.149094	0.000000
semimcfksp	14	1.162875	0.000000
semimcfksp	15	1.036700	0.000000
semimcfksp	16	1.031087	0.000000
semimcfksp	17	1.192981	0.000000
semimcfksp	18	1.222426	0.000000
semimcfksp	19	1.265366	0.000000
semimcfksp	20	1.286610	0.000000
semimcfksp	21	1.200037	0.000000
semimcfksp	22	1.282199	0.000000
semimcfksp	23	1.300625	0.000000
semimcfmcf	0	1.200000	0.000000
semimcfmcf	1	1.179975	0.000000
semimcfmcf	2	1.177249	0.000000
semimcfmcf	3	1.030633	0.000000
semimcfmcf	4	0.926297	0.000000
semimcfmcf	5	0.991034	0.000000
semimcfmcf	6	0.908732	0.000000
semimcfmcf	7	0.916918	0.000000
semimcfmcf	8	0.968905	0.000000
semimcfmcf	9	1.012698	0.000000
semimcfmcf	10	1.031921	0.000000
semimcfmcf	11	1.049374	0.000000
semimcfmcf	12	1.126033	0.000000
semimcfmcf	13	1.149094	0.000000
semimcfmcf	14	1.162875	0.000000
semimcfmcf	15	1.037696	0.000000
semimcfmcf	16	1.031087	0.000000
semimcfmcf	17	1.192981	0.000000
semimcfmcf	18	1.222426	0.000000
semimcfmcf	19	1.265366	0.000000
semimcfmcf	20	1.286610	0.000000
semimcfmcf	21	1.200037	0.000000
semimcfmcf	22	1.284972	0.000000
semimcfmcf	23	1.306550	0.000000
semimcfmcfenv	0	1.200000	0.000000
semimcfmcfenv	1	1.179975	0.000000
semimcfmcfenv	2	1.177249	0.000000
semimcfmcfenv	3	1.030633	0.000000
semimcfmcfenv	4	0.926297	0.000000
semimcfmcfenv	5	0.991034	0.000000
semimcfmcfenv	6	0.908732	0.000000
semimcfmcfenv	7	0.916918	0.000000
semimcfmcfenv	8	0.968905	0.000000
semimcfmcfenv	9	1.012698	0.000000
semimcfmcfenv	10	1.031921	0.000000
semimcfmcfenv	11	1.049374	0.000000
semimcfmcfenv	12	1.126033	0.000000
semimcfmcfenv	13	1.149094	0.000000
semimcfmcfenv	14	1.162875	0.000000
semimcfmcfenv	15	1.037696	0.000000
semimcfmcfenv	16	1.031087	0.000000
semimcfmcfenv	17	1.192981	0.000000
semimcfmcfenv	18	1.222426	0.000000
semimcfmcfenv	19	1.265366	0.000000
semimcfmcfenv	20	1.286610	0.000000
semimcfmcfenv	21	1.200037	0.000000
semimcfmcfenv	22	1.284972	0.000000
semimcfmcfenv	23	1.306550	0.000000
semimcfraeke	0	1.200000	0.000000
semimcfraeke	1	1.179975	0.000000
semimcfraeke	2	1.177249	0.000000
semimcfraeke	3	1.030633	0.000000
semimcfraeke	4	0.926297	0.000000
semimcfraeke	5	0.991034	0.000000
semimcfraeke	6	0.908732	0.000000
semimcfraeke	7	0.916918	0.000000
semimcfraeke	8	0.968905	0.000000
semimcfraeke	9	1.012698	0.000000
semimcfraeke	10	1.031921	0.000000
semimcfraeke	11	1.049374	0.000000
semimcfraeke	12	1.126033	0.000000
semimcfraeke	13	1.149094	0.000000
semimcfraeke	14	1.162875	0.000000
semimcfraeke	15	1.036700	0.000000
semimcfraeke	16	1.031087	0.000000
semimcfraeke	17	1.192981	0.000000
semimcfraeke	18	1.222426	0.000000
semimcfraeke	19	1.265366	0.000000
semimcfraeke	20	1.286610	0.000000
semimcfraeke	21	1.200037	0.000000
semimcfraeke	22	1.282199	0.000000
semimcfraeke	23	1.300625	0.000000
semimcfvlb	0	1.200000	0.000000
semimcfvlb	1	1.179975	0.000000
semimcfvlb	2	1.177249	0.000000
semimcfvlb	3	1.030633	0.000000
semimcfvlb	4	0.926297	0.000000
semimcfvlb	5	0.991034	0.000000
semimcfvlb	6	0.908732	0.000000
semimcfvlb	7	0.916918	0.000000
semimcfvlb	8	0.968905	0.000000
semimcfvlb	9	1.012698	0.000000
semimcfvlb	10	1.031921	0.000000
semimcfvlb	11	1.049374	0.000000
semimcfvlb	12	1.126033	0.000000
semimcfvlb	13	1.149094	0.000000
semimcfvlb	14	1.162875	0.000000
semimcfvlb	15	1.036700	0.000000
semimcfvlb	16	1.031087	0.000000
semimcfvlb	17	1.192981	0.000000
semimcfvlb	18	1.222426	0.000000
semimcfvlb	19	1.265366	0.000000
semimcfvlb	20	1.286610	0.000000
semimcfvlb	21	1.200037	0.000000
semimcfvlb	22	1.282199	0.000000
semimcfvlb	23	1.300625	0.000000
spf	0	1.878525	0.000000
spf	1	1.843716	0.000000
spf	2	1.841965	0.000000
spf	3	1.613617	0.000000
spf	4	1.450285	0.000000
spf	5	1.554770	0.000000
spf	6	1.426033	0.000000
spf	7	1.437723	0.000000
spf	8	1.519237	0.000000
spf	9	1.587899	0.000000
spf	10	1.610824	0.000000
spf	11	1.635730	0.000000
spf	12	1.755222	0.000000
spf	13	1.795227	0.000000
spf	14	1.812935	0.000000
spf	15	1.616467	0.000000
spf	16	1.607715	0.000000
spf	17	1.860169	0.000000
spf	18	1.908641	0.000000
spf	19	1.975624	0.000000
spf	20	2.008962	0.000000
spf	21	1.865981	0.000000
spf	22	1.993500	0.000000
spf	23	2.022304	0.000000
vlb	0	1.806043	0.000000
vlb	1	1.779239	0.000000
vlb	2	1.767381	0.000000
vlb	3	1.559610	0.000000
vlb	4	1.392558	0.000000
vlb	5	1.488860	0.000000
vlb	6	1.365778	0.000000
vlb	7	1.389750	0.000000
vlb	8	1.455043	0.000000
vlb	9	1.531451	0.000000
vlb	10	1.540041	0.000000
vlb	11	1.577362	0.000000
vlb	12	1.823988	0.000000
vlb	13	1.717508	0.000000
vlb	14	1.823104	0.000000
vlb	15	1.569071	0.000000
vlb	16	1.536765	0.000000
vlb	17	1.778180	0.000000
vlb	18	1.912756	0.000000
vlb	19	1.880075	0.000000
vlb	20	1.920465	0.000000
vlb	21	1.783529	0.000000
vlb	22	1.927414	0.000000
vlb	23	1.954215	0.000000

