# solver	iter	mean-exp-congestion	stddev
raeke	4	0.232959	0.000000
raeke	5	0.249589	0.000000
raeke	6	0.228921	0.000000
raeke	7	0.229841	0.000000
raeke	8	0.244056	0.000000
raeke	9	0.253046	0.000000
raeke	10	0.256776	0.000000
raeke	11	0.261280	0.000000
raeke	12	0.281790	0.000000
raeke	13	0.286707	0.000000
raeke	14	0.292536	0.000000
raeke	15	0.261849	0.000000
raeke	16	0.258335	0.000000
raeke	17	0.298876	0.000000
raeke	18	0.305152	0.000000
raeke	19	0.313923	0.000000
raeke	20	0.319292	0.000000
raeke	21	0.299815	0.000000
raeke	22	0.321817	0.000000
raeke	23	0.326233	0.000000
semimcfecmp	0	0.230691	0.000000
semimcfecmp	1	0.226530	0.000000
semimcfecmp	2	0.224073	0.000000
semimcfecmp	3	0.197148	0.000000
semimcfecmp	4	0.176573	0.000000
semimcfecmp	5	0.189352	0.000000
semimcfecmp	6	0.173576	0.000000
semimcfecmp	7	0.174389	0.000000
semimcfecmp	8	0.185283	0.000000
semimcfecmp	9	0.192014	0.000000
semimcfecmp	10	0.194909	0.000000
semimcfecmp	11	0.198339	0.000000
semimcfecmp	12	0.213977	0.000000
semimcfecmp	13	0.217442	0.000000
semimcfecmp	14	0.221987	0.000000
semimcfecmp	15	0.198467	0.000000
semimcfecmp	16	0.195875	0.000000
semimcfecmp	17	0.226605	0.000000
semimcfecmp	18	0.231287	0.000000
semimcfecmp	19	0.238054	0.000000
semimcfecmp	20	0.242154	0.000000
semimcfecmp	21	0.227462	0.000000
semimcfecmp	22	0.244162	0.000000
semimcfecmp	23	0.247509	0.000000
semimcfksp	0	0.312983	0.000000
semimcfksp	1	0.281314	0.000000
semimcfksp	2	0.276807	0.000000
semimcfksp	3	0.255758	0.000000
semimcfksp	4	0.228548	0.000000
semimcfksp	5	0.258947	0.000000
semimcfksp	6	0.237481	0.000000
semimcfksp	7	0.215756	0.000000
semimcfksp	8	0.252396	0.000000
semimcfksp	9	0.239128	0.000000
semimcfksp	10	0.242686	0.000000
semimcfksp	11	0.244572	0.000000
semimcfksp	12	0.293245	0.000000
semimcfksp	13	0.281672	0.000000
semimcfksp	14	0.291787	0.000000
semimcfksp	15	0.273157	0.000000
semimcfksp	16	0.269309	0.000000
semimcfksp	17	0.311521	0.000000
semimcfksp	18	0.298612	0.000000
semimcfksp	19	0.294068	0.000000
semimcfksp	20	0.300071	0.000000
semimcfksp	21	0.281460	0.000000
semimcfksp	22	0.300908	0.000000
semimcfksp	23	0.304956	0.000000
semimcfmcf	0	0.332307	0.000000
semimcfmcf	1	0.328528	0.000000
semimcfmcf	2	0.323540	0.000000
semimcfmcf	3	0.285269	0.000000
semimcfmcf	4	0.255082	0.000000
semimcfmcf	5	0.273434	0.000000
semimcfmcf	6	0.250310	0.000000
semimcfmcf	7	0.252639	0.000000
semimcfmcf	8	0.267756	0.000000
semimcfmcf	9	0.276454	0.000000
semimcfmcf	10	0.281261	0.000000
semimcfmcf	11	0.287000	0.000000
semimcfmcf	12	0.308293	0.000000
semimcfmcf	13	0.313177	0.000000
semimcfmcf	14	0.319155	0.000000
semimcfmcf	15	0.284070	0.000000
semimcfmcf	16	0.281629	0.000000
semimcfmcf	17	0.325682	0.000000
semimcfmcf	18	0.333440	0.000000
semimcfmcf	19	0.343592	0.000000
semimcfmcf	20	0.348858	0.000000
semimcfmcf	21	0.328015	0.000000
semimcfmcf	22	0.352299	0.000000
semimcfmcf	23	0.355938	0.000000
semimcfraeke	0	0.315241	0.000000
semimcfraeke	1	0.302467	0.000000
semimcfraeke	2	0.301385	0.000000
semimcfraeke	3	0.292583	0.000000
semimcfraeke	4	0.261391	0.000000
semimcfraeke	5	0.286014	0.000000
semimcfraeke	6	0.261208	0.000000
semimcfraeke	7	0.238317	0.000000
semimcfraeke	8	0.278200	0.000000
semimcfraeke	9	0.258739	0.000000
semimcfraeke	10	0.261929	0.000000
semimcfraeke	11	0.264416	0.000000
semimcfraeke	12	0.324219	0.000000
semimcfraeke	13	0.318754	0.000000
semimcfraeke	14	0.276994	0.000000
semimcfraeke	15	0.301116	0.000000
semimcfraeke	16	0.297514	0.000000
semimcfraeke	17	0.344252	0.000000
semimcfraeke	18	0.341594	0.000000
semimcfraeke	19	0.317691	0.000000
semimcfraeke	20	0.323140	0.000000
semimcfraeke	21	0.303016	0.000000
semimcfraeke	22	0.325747	0.000000
semimcfraeke	23	0.330088	0.000000
semimcfvlb	0	0.273495	0.000000
semimcfvlb	1	0.292545	0.000000
semimcfvlb	2	0.293942	0.000000
semimcfvlb	3	0.226524	0.000000
semimcfvlb	4	0.202958	0.000000
semimcfvlb	5	0.217073	0.000000
semimcfvlb	6	0.198553	0.000000
semimcfvlb	7	0.224628	0.000000
semimcfvlb	8	0.211305	0.000000
semimcfvlb	9	0.251687	0.000000
semimcfvlb	10	0.255224	0.000000
semimcfvlb	11	0.255260	0.000000
semimcfvlb	12	0.241113	0.000000
semimcfvlb	13	0.249619	0.000000
semimcfvlb	14	0.302348	0.000000
semimcfvlb	15	0.223933	0.000000
semimcfvlb	16	0.220668	0.000000
semimcfvlb	17	0.255284	0.000000
semimcfvlb	18	0.265008	0.000000
semimcfvlb	19	0.306146	0.000000
semimcfvlb	20	0.311376	0.000000
semimcfvlb	21	0.291860	0.000000
semimcfvlb	22	0.313637	0.000000
semimcfvlb	23	0.317851	0.000000
spf	0	0.230691	0.000000
spf	1	0.226530	0.000000
spf	2	0.224073	0.000000
spf	3	0.197148	0.000000
spf	4	0.176573	0.000000
spf	5	0.189352	0.000000
spf	6	0.173576	0.000000
spf	7	0.174389	0.000000
spf	8	0.185283	0.000000
spf	9	0.192014	0.000000
spf	10	0.194909	0.000000
spf	11	0.198339	0.000000
spf	12	0.213977	0.000000
spf	13	0.217442	0.000000
spf	14	0.221987	0.000000
spf	15	0.198467	0.000000
spf	16	0.195875	0.000000
spf	17	0.226605	0.000000
spf	18	0.231287	0.000000
spf	19	0.238054	0.000000
spf	20	0.242154	0.000000
spf	21	0.227462	0.000000
spf	22	0.244162	0.000000
spf	23	0.247509	0.000000
vlb	0	0.291117	0.000000
vlb	1	0.293844	0.000000
vlb	2	0.291617	0.000000
vlb	3	0.256391	0.000000
vlb	4	0.222817	0.000000
vlb	5	0.241320	0.000000
vlb	6	0.225986	0.000000
vlb	7	0.224978	0.000000
vlb	8	0.237575	0.000000
vlb	9	0.247176	0.000000
vlb	10	0.254529	0.000000
vlb	11	0.257977	0.000000
vlb	12	0.274927	0.000000
vlb	13	0.276706	0.000000
vlb	14	0.287218	0.000000
vlb	15	0.254796	0.000000
vlb	16	0.254129	0.000000
vlb	17	0.295550	0.000000
vlb	18	0.297470	0.000000
vlb	19	0.301287	0.000000
vlb	20	0.309192	0.000000
vlb	21	0.294118	0.000000
vlb	22	0.316218	0.000000
vlb	23	0.319290	0.000000

