# solver	iter	mean-exp-congestion	stddev
semimcfraeke	4	0.133695	0.000000
semimcfraeke	5	0.144917	0.000000
semimcfraeke	6	0.130516	0.000000
semimcfraeke	7	0.132461	0.000000
semimcfraeke	8	0.138885	0.000000
semimcfraeke	9	0.145579	0.000000
semimcfraeke	10	0.147836	0.000000
semimcfraeke	11	0.150330	0.000000
semimcfraeke	12	0.161522	0.000000
semimcfraeke	13	0.165399	0.000000
semimcfraeke	14	0.165146	0.000000
semimcfraeke	15	0.149444	0.000000
semimcfraeke	16	0.148323	0.000000
semimcfraeke	17	0.171745	0.000000
semimcfraeke	18	0.176313	0.000000
semimcfraeke	19	0.179702	0.000000
semimcfraeke	20	0.183560	0.000000
semimcfraeke	21	0.172323	0.000000
semimcfraeke	22	0.182972	0.000000
semimcfraeke	23	0.186848	0.000000
semimcfvlb	0	0.140157	0.000000
semimcfvlb	1	0.126717	0.000000
semimcfvlb	2	0.124012	0.000000
semimcfvlb	3	0.146199	0.000000
semimcfvlb	4	0.132117	0.000000
semimcfvlb	5	0.142331	0.000000
semimcfvlb	6	0.128074	0.000000
semimcfvlb	7	0.129659	0.000000
semimcfvlb	8	0.136997	0.000000
semimcfvlb	9	0.145677	0.000000
semimcfvlb	10	0.145609	0.000000
semimcfvlb	11	0.148310	0.000000
semimcfvlb	12	0.160873	0.000000
semimcfvlb	13	0.160976	0.000000
semimcfvlb	14	0.165641	0.000000
semimcfvlb	15	0.146722	0.000000
semimcfvlb	16	0.146066	0.000000
semimcfvlb	17	0.166922	0.000000
semimcfvlb	18	0.172541	0.000000
semimcfvlb	19	0.177565	0.000000
semimcfvlb	20	0.180983	0.000000
semimcfvlb	21	0.167033	0.000000
semimcfvlb	22	0.179471	0.000000
semimcfvlb	23	0.185440	0.000000
spf	0	0.115346	0.000000
spf	1	0.113265	0.000000
spf	2	0.112037	0.000000
spf	3	0.098574	0.000000
spf	4	0.088287	0.000000
spf	5	0.094676	0.000000
spf	6	0.086788	0.000000
spf	7	0.087195	0.000000
spf	8	0.092641	0.000000
spf	9	0.096007	0.000000
spf	10	0.097455	0.000000
spf	11	0.099169	0.000000
spf	12	0.106989	0.000000
spf	13	0.108721	0.000000
spf	14	0.110994	0.000000
spf	15	0.099234	0.000000
spf	16	0.097938	0.000000
spf	17	0.113302	0.000000
spf	18	0.115644	0.000000
spf	19	0.119027	0.000000
spf	20	0.121077	0.000000
spf	21	0.113731	0.000000
spf	22	0.122081	0.000000
spf	23	0.123754	0.000000
vlb	0	0.140176	0.000000
vlb	1	0.137004	0.000000
vlb	2	0.135524	0.000000
vlb	3	0.119166	0.000000
vlb	4	0.104919	0.000000
vlb	5	0.114833	0.000000
vlb	6	0.104294	0.000000
vlb	7	0.103669	0.000000
vlb	8	0.110500	0.000000
vlb	9	0.116960	0.000000
vlb	10	0.118083	0.000000
vlb	11	0.118253	0.000000
vlb	12	0.128000	0.000000
vlb	13	0.130037	0.000000
vlb	14	0.135313	0.000000
vlb	15	0.118649	0.000000
vlb	16	0.116889	0.000000
vlb	17	0.135159	0.000000
vlb	18	0.139602	0.000000
vlb	19	0.144963	0.000000
vlb	20	0.145162	0.000000
vlb	21	0.137267	0.000000
vlb	22	0.145818	0.000000
vlb	23	0.148110	0.000000

