#solver	iter	latency-throughput
		3. : 0.890961664686
		4. : 0.941562519175
		5. : 1.
ecmp	19	
		1. : 0.177255660344
		2. : 0.646558146159
		3. : 0.890113470374
		4. : 0.941133513675
		5. : 1.
ecmp	20	
		1. : 0.176825306905
		2. : 0.644381038589
		3. : 0.887919351889
		4. : 0.939045538778
		5. : 0.998062210638
ecmp	21	
		1. : 0.177937862237
		2. : 0.64488241115
		3. : 0.889515592658
		4. : 0.941271440555
		5. : 1.
ecmp	22	
		1. : 0.178070038083
		2. : 0.646138771394
		3. : 0.89028113268
		4. : 0.941817502528
		5. : 1.
ecmp	23	
		1. : 0.177615305544
		2. : 0.642071036044
		3. : 0.886574028184
		4. : 0.9372129052
		5. : 0.995561643697
ksp	0	
		1. : 0.0605558624246
		2. : 0.234532235584
		3. : 0.45185392382
		4. : 0.731292957199
		5. : 0.948427728814
		6. : 0.989966515566
		7. : 1.
ksp	1	
		1. : 0.0608981762606
		2. : 0.234483357222
		3. : 0.450257996827
		4. : 0.729830278943
		5. : 0.947954646643
		6. : 0.989671403152
		7. : 1.
ksp	2	
		1. : 0.0615725534339
		2. : 0.234630551703
		3. : 0.451665154378
		4. : 0.732125590947
		5. : 0.94840058964
		6. : 0.990693285
		7. : 1.
ksp	3	
		1. : 0.0631597962252
		2. : 0.235423147075
		3. : 0.454576471344
		4. : 0.73480074741
		5. : 0.948126515685
		6. : 0.990845715335
		7. : 1.
ksp	4	
		1. : 0.0634865044882
		2. : 0.234618030557
		3. : 0.454560671068
		4. : 0.734956915152
		5. : 0.948157224223
		6. : 0.991094539847
		7. : 1.
ksp	5	
		1. : 0.0613503902532
		2. : 0.234825006388
		3. : 0.453037504982
		4. : 0.733102266768
		5. : 0.947755964764
		6. : 0.989907507862
		7. : 1.
ksp	6	
		1. : 0.0612772647465
		2. : 0.23526039995
		3. : 0.453193036078
		4. : 0.733546375528
		5. : 0.947979240904
		6. : 0.98977489259
		7. : 1.
ksp	7	
		1. : 0.0597338926304
		2. : 0.234465008915
		3. : 0.451166352571
		4. : 0.731803978995
		5. : 0.948386365864
		6. : 0.98970000894
		7. : 1.
ksp	8	
		1. : 0.0592425405644
		2. : 0.234236982354
		3. : 0.451341026643
		4. : 0.73181915111
		5. : 0.948676875161
		6. : 0.989706418134
		7. : 1.
ksp	9	
		1. : 0.0604541225973
		2. : 0.233756954186
		3. : 0.452612375157
		4. : 0.732818460836
		5. : 0.94932541854
		6. : 0.990923102504
		7. : 1.
ksp	10	
		1. : 0.0599918645689
		2. : 0.233432309384
		3. : 0.452086267938
		4. : 0.732473065895
		5. : 0.949380858037
		6. : 0.990905569086
		7. : 1.
ksp	11	
		1. : 0.0598525439275
		2. : 0.232930693772
		3. : 0.451059028882
		4. : 0.731921060848
		5. : 0.948832865688
		6. : 0.990544372882
		7. : 1.
ksp	12	
		1. : 0.0597507226716
		2. : 0.232874683549
		3. : 0.451402637496
		4. : 0.732558034425
		5. : 0.949011954415
		6. : 0.990591980169
		7. : 1.
ksp	13	
		1. : 0.0617849456723
		2. : 0.233740557741
		3. : 0.452570840465
		4. : 0.73283504042
		5. : 0.948172430277
		6. : 0.990569192419
		7. : 1.
ksp	14	
		1. : 0.0615568822078
		2. : 0.233709677882
		3. : 0.453001485936
		4. : 0.734098421459
		5. : 0.948412121774
		6. : 0.990686590283
		7. : 1.
ksp	15	
		1. : 0.0614005475542
		2. : 0.234474495728
		3. : 0.454075572961
		4. : 0.735834204532
		5. : 0.948883184936
		6. : 0.99065736885
		7. : 1.
ksp	16	
		1. : 0.0613626993812
		2. : 0.23372799091
		3. : 0.45389152357
		4. : 0.735310091637
		5. : 0.948495564716
		6. : 0.990578011087
		7. : 1.
ksp	17	
		1. : 0.0613369722434
		2. : 0.233754659167
		3. : 0.454014733158
		4. : 0.735432674962
		5. : 0.948465849454
		6. : 0.990572062947
		7. : 1.
ksp	18	
		1. : 0.0613621748195
		2. : 0.234227162174
		3. : 0.454228569508
		4. : 0.734916200826
		5. : 0.948538726307
		6. : 0.990471807761
		7. : 1.
ksp	19	
		1. : 0.0601396432391
		2. : 0.233644546958
		3. : 0.452689562806
		4. : 0.734023119837
		5. : 0.948958714346
		6. : 0.990532437275
		7. : 1.
ksp	20	
		1. : 0.0600381371539
		2. : 0.233556181925
		3. : 0.452289090957
		4. : 0.73312107175
		5. : 0.948556847306
		6. : 0.990157626383
		7. : 1.
ksp	21	
		1. : 0.0604151601685
		2. : 0.233301285089
		3. : 0.452533693243
		4. : 0.733364802756
		5. : 0.948425665421
		6. : 0.990182476957
		7. : 1.
ksp	22	
		1. : 0.0604059217609
		2. : 0.234477778122
		3. : 0.453771751506
		4. : 0.734522363966
		5. : 0.94908574517
		6. : 0.990752128972
		7. : 1.
ksp	23	
		1. : 0.0602409202489
		2. : 0.234467085688
		3. : 0.453974138592
		4. : 0.734598238431
		5. : 0.949095038854
		6. : 0.990725705638
		7. : 1.
mcf	0	
		1. : 0.16041892592
		2. : 0.397848025027
		3. : 0.634424624503
		4. : 0.727223498553
		5. : 0.76100802013
		6. : 0.874674675636
		7. : 0.981376691243
		8. : 0.993180763307
		9. : 1.
mcf	1	
		1. : 0.142775860252
		2. : 0.363272036611
		3. : 0.656570281778
		4. : 0.698541410395
		5. : 0.763338941571
		6. : 0.882507777846
		7. : 0.907571025161
		8. : 1.
mcf	2	
		1. : 0.16131093441
		2. : 0.375050959083
		3. : 0.617092766739
		4. : 0.730137519594
		5. : 0.762100174744
		6. : 0.874588348508
		7. : 0.983870432277
		8. : 0.992960626836
		9. : 1.
mcf	3	
		1. : 0.0922605132807
		2. : 0.346063583401
		3. : 0.52081095597
		4. : 0.58745941052
		5. : 0.723909106095
		6. : 0.800168669125
		7. : 0.941242479208
		8. : 0.944521263633
		9. : 1.
mcf	4	
		1. : 0.144940042983
		2. : 0.36432516719
		3. : 0.65514421339
		4. : 0.705714410439
		5. : 0.798494805333
		6. : 0.872454673313
		7. : 0.907879442011
		8. : 1.
mcf	5	
		1. : 0.161925158467
		2. : 0.405373092386
		3. : 0.646163594705
		4. : 0.72793976322
		5. : 0.765046633188
		6. : 0.873414794599
		7. : 0.98214794689
		8. : 0.993031644436
		9. : 1.
mcf	6	
		1. : 0.103484946221
		2. : 0.308407671251
		3. : 0.615515557421
		4. : 0.677121938185
		5. : 0.78351776026
		6. : 0.869936716468
		7. : 0.892679726883
		8. : 0.99310495008
		9. : 1.
mcf	7	
		1. : 0.104452406921
		2. : 0.306995696174
		3. : 0.616600725149
		4. : 0.679789601181
		5. : 0.776550550971
		6. : 0.868083031535
		7. : 0.895398964747
		8. : 0.993047651945
		9. : 1.
mcf	8	
		1. : 0.099707077192
		2. : 0.300724243823
		3. : 0.610595732292
		4. : 0.673463744004
		5. : 0.776018557043
		6. : 0.862145753061
		7. : 0.885869901429
		8. : 0.993077822717
		9. : 1.
mcf	9	
		1. : 0.140074856669
		2. : 0.362937180501
		3. : 0.645297192719
		4. : 0.694995270737
		5. : 0.764845453771
		6. : 0.855729169268
		7. : 0.922265102867
		8. : 1.
mcf	10	
		1. : 0.158831261383
		2. : 0.367859604418
		3. : 0.610975403054
		4. : 0.727769827412
		5. : 0.762124209355
		6. : 0.872573545188
		7. : 0.981596752245
		8. : 0.993038875604
		9. : 1.
mcf	11	
		1. : 0.158789657012
		2. : 0.36945187697
		3. : 0.612373947204
		4. : 0.727794140466
		5. : 0.760635051419
		6. : 0.871564622458
		7. : 0.980749508374
		8. : 0.993067074764
		9. : 1.
mcf	12	
		1. : 0.157781516721
		2. : 0.371120192991
		3. : 0.614394493492
		4. : 0.731343416966
		5. : 0.764257880983
		6. : 0.874647089249
		7. : 0.983157506737
		8. : 0.993101980726
		9. : 1.
mcf	13	
		1. : 0.134293512292
		2. : 0.368003792195
		3. : 0.66421478135
		4. : 0.696499109143
		5. : 0.771871815692
		6. : 0.87178945522
		7. : 0.90032947959
		8. : 1.
mcf	14	
		1. : 0.141592223171
		2. : 0.358947006478
		3. : 0.649512410404
		4. : 0.690209724806
		5. : 0.765754154915
		6. : 0.874974260754
		7. : 0.903292663857
		8. : 1.
mcf	15	
		1. : 0.162880905535
		2. : 0.374108970951
		3. : 0.617235147047
		4. : 0.741003105373
		5. : 0.77375719225
		6. : 0.881085780277
		7. : 0.987284537549
		8. : 0.993153083575
		9. : 1.
mcf	16	
		1. : 0.162322085663
		2. : 0.407223516087
		3. : 0.652421637686
		4. : 0.734488270283
		5. : 0.767145652406
		6. : 0.87332642147
		7. : 0.983330327411
		8. : 0.993094924801
		9. : 1.
mcf	17	
		1. : 0.162832825763
		2. : 0.361437206114
		3. : 0.594371162467
		4. : 0.711069058751
		5. : 0.756641801511
		6. : 0.864278978921
		7. : 0.980773018834
		8. : 0.993090565599
		9. : 1.
mcf	18	
		1. : 0.141075388536
		2. : 0.378009866313
		3. : 0.67007150156
		4. : 0.71937158835
		5. : 0.777162072075
		6. : 0.86698332859
		7. : 0.918638927449
		8. : 1.
mcf	19	
		1. : 0.15976765374
		2. : 0.400831074122
		3. : 0.64179169537
		4. : 0.726822445903
		5. : 0.760228141082
		6. : 0.868257244531
		7. : 0.974020528187
		8. : 0.99310894148
		9. : 1.
mcf	20	
		1. : 0.102914862495
		2. : 0.30239790915
		3. : 0.615560412704
		4. : 0.677000708785
		5. : 0.777876746699
		6. : 0.865810433694
		7. : 0.892035052683
		8. : 0.993129342228
		9. : 1.
mcf	21	
		1. : 0.16024757222
		2. : 0.36987381059
		3. : 0.610390121748
		4. : 0.727774155411
		5. : 0.761857869924
		6. : 0.869389650206
		7. : 0.975241599853
		8. : 0.992581676698
		9. : 1.
mcf	22	
		1. : 0.160005413336
		2. : 0.39807367066
		3. : 0.642515125323
		4. : 0.731687723669
		5. : 0.765415791652
		6. : 0.87756360086
		7. : 0.986377848481
		8. : 0.992593221878
		9. : 1.
mcf	23	
		1. : 0.159178507199
		2. : 0.367950469532
		3. : 0.609416345185
		4. : 0.728804160372
		5. : 0.761865261147
		6. : 0.872123624692
		7. : 0.980236819843
		8. : 0.993461444142
		9. : 1.
raeke	0	
		1. : 0.13399265498
		2. : 0.452308741277
		3. : 0.682322543032
		4. : 0.838496949889
		5. : 0.967814938489
		6. : 0.991309839036
		7. : 0.997444508818
		8. : 0.999815211931
		9. : 1.
raeke	1	
		1. : 0.134346698455
		2. : 0.451900231434
		3. : 0.680731169014
		4. : 0.837895908381
		5. : 0.967569139289
		6. : 0.991458259737
		7. : 0.997520332198
		8. : 0.999816180323
		9. : 1.
raeke	2	
		1. : 0.136149543603
		2. : 0.45227541064
		3. : 0.682001248018
		4. : 0.839011728843
		5. : 0.967926281455
		6. : 0.99184187243
		7. : 0.997622129641
		8. : 0.999799186349
		9. : 1.
raeke	3	
		1. : 0.139567116114
		2. : 0.453887211627
		3. : 0.684849717266
		4. : 0.841295443501
		5. : 0.968267686173
		6. : 0.991758847666
		7. : 0.997565043955
		8. : 0.999814967216
		9. : 1.
raeke	4	
		1. : 0.140379999784
		2. : 0.452888479613
		3. : 0.684614730638
		4. : 0.841112887696
		5. : 0.968082817187
		6. : 0.991690342596
		7. : 0.997507756415
		8. : 0.999814368098
		9. : 1.
raeke	5	
		1. : 0.135669936304
		2. : 0.453196871114
		3. : 0.683378720625
		4. : 0.839750234507
		5. : 0.968063209411
		6. : 0.991551328221
		7. : 0.997545144384
		8. : 0.999813369449
		9. : 1.
raeke	6	
		1. : 0.135558867222
		2. : 0.454047267492
		3. : 0.683958750482
		4. : 0.840293585543
		5. : 0.968342419393
		6. : 0.991605722346
		7. : 0.997573536158
		8. : 0.999815388015
		9. : 1.
raeke	7	
		1. : 0.132135960478
		2. : 0.452327558428
		3. : 0.68223996999
		4. : 0.838908105457
		5. : 0.968096966408
		6. : 0.991490485384
		7. : 0.997532037931
		8. : 0.999813780741
		9. : 1.
raeke	8	
		1. : 0.131121961271
		2. : 0.451455198452
		3. : 0.682213752559
		4. : 0.838561313166
		5. : 0.968110657048
		6. : 0.991489070692
		7. : 0.997528668356
		8. : 0.999814256777
		9. : 1.
raeke	9	
		1. : 0.133875376769
		2. : 0.450452182779
		3. : 0.682553972312
		4. : 0.838390236349
		5. : 0.967986119221
		6. : 0.991512953111
		7. : 0.997465300032
		8. : 0.99981340297
		9. : 1.
raeke	10	
		1. : 0.13284635652
		2. : 0.449747345275
		3. : 0.681832917252
		4. : 0.838092233062
		5. : 0.967953515547
		6. : 0.991516824513
		7. : 0.997485124804
		8. : 0.999809271074
		9. : 1.
raeke	11	
		1. : 0.132407756107
		2. : 0.449149703822
		3. : 0.680965858841
		4. : 0.837840497036
		5. : 0.967787571203
		6. : 0.991477373355
		7. : 0.99749512472
		8. : 0.999809855992
		9. : 1.
raeke	12	
		1. : 0.13222756987
		2. : 0.448718288565
		3. : 0.680733287566
		4. : 0.838307125033
		5. : 0.967753066739
		6. : 0.991498453129
		7. : 0.997497812685
		8. : 0.999810539035
		9. : 1.
raeke	13	
		1. : 0.136689565542
		2. : 0.451524517775
		3. : 0.68287145707
		4. : 0.838914455708
		5. : 0.96799933253
		6. : 0.991478206301
		7. : 0.997492097279
		8. : 0.999810425428
		9. : 1.
raeke	14	
		1. : 0.136204027675
		2. : 0.450581654436
		3. : 0.682437967568
		4. : 0.839851662502
		5. : 0.967950037095
		6. : 0.99159522578
		7. : 0.997526994953
		8. : 0.999812755029
		9. : 1.
raeke	15	
		1. : 0.135780825258
		2. : 0.451871715591
		3. : 0.684187118964
		4. : 0.841587980364
		5. : 0.96851405356
		6. : 0.991719636021
		7. : 0.997523056613
		8. : 0.999812133908
		9. : 1.
raeke	16	
		1. : 0.135926362189
		2. : 0.451142844278
		3. : 0.684041999482
		4. : 0.841365249695
		5. : 0.968353635927
		6. : 0.991697386179
		7. : 0.997522870199
		8. : 0.999811111965
		9. : 1.
raeke	17	
		1. : 0.135863019487
		2. : 0.451227595051
		3. : 0.684228312485
		4. : 0.841427496831
		5. : 0.968403861126
		6. : 0.991692144705
		7. : 0.997521306376
		8. : 0.99981099272
		9. : 1.
raeke	18	
		1. : 0.135919717355
		2. : 0.452355421571
		3. : 0.685060059907
		4. : 0.841136853578
		5. : 0.968565758269
		6. : 0.991634875333
		7. : 0.997506642181
		8. : 0.999813283876
		9. : 1.
raeke	19	
		1. : 0.133258677193
		2. : 0.451088407259
		3. : 0.683654407234
		4. : 0.84012342596
		5. : 0.968419227055
		6. : 0.991571175287
		7. : 0.997483172005
		8. : 0.999811526302
		9. : 1.
raeke	20	
		1. : 0.132949747415
		2. : 0.451099095486
		3. : 0.68348543907
		4. : 0.839814375746
		5. : 0.968370454738
		6. : 0.991529315864
		7. : 0.997478741962
		8. : 0.9998118029
		9. : 1.
raeke	21	
		1. : 0.133692572906
		2. : 0.450294565774
		3. : 0.683339079416
		4. : 0.839838568301
		5. : 0.968359024617
		6. : 0.99148679702
		7. : 0.997475663847
		8. : 0.999810708966
		9. : 1.
raeke	22	
		1. : 0.133733083223
		2. : 0.451361023594
		3. : 0.684260754358
		4. : 0.84053050224
		5. : 0.96851826024
		6. : 0.991536462753
		7. : 0.997471125249
		8. : 0.999810799296
		9. : 1.
raeke	23	
		1. : 0.133494157075
		2. : 0.451549313314
		3. : 0.684676333438
		4. : 0.8408635083
		5. : 0.968519366039
		6. : 0.991551559804
		7. : 0.997465320648
		8. : 0.999810292986
		9. : 1.
semimcfecmp	0	
		1. : 0.178406510936
		2. : 0.647752571109
		3. : 0.887069419925
		4. : 0.93912374185
		5. : 1.
semimcfecmp	1	
		1. : 0.178757795664
		2. : 0.646273636836
		3. : 0.884881771424
		4. : 0.93922327362
		5. : 1.
semimcfecmp	2	
		1. : 0.181081997383
		2. : 0.647399880812
		3. : 0.886822282665
		4. : 0.939465004672
		5. : 1.
semimcfecmp	3	
		1. : 0.1857604971
		2. : 0.649710211222
		3. : 0.888901929447
		4. : 0.94090400933
		5. : 1.
semimcfecmp	4	
		1. : 0.186732832706
		2. : 0.648628288732
		3. : 0.888614155306
		4. : 0.940633897634
		5. : 1.
semimcfecmp	5	
		1. : 0.180717414607
		2. : 0.649244110433
		3. : 0.887904064209
		4. : 0.939963404434
		5. : 1.
semimcfecmp	6	
		1. : 0.180518378907
		2. : 0.650437320691
		3. : 0.888910137835
		4. : 0.940528110171
		5. : 1.
semimcfecmp	7	
		1. : 0.175840268501
		2. : 0.647892165553
		3. : 0.88787065466
		4. : 0.939901647535
		5. : 1.
semimcfecmp	8	
		1. : 0.174520885172
		2. : 0.646542142184
		3. : 0.887906840879
		4. : 0.939743732401
		5. : 1.
semimcfecmp	9	
		1. : 0.178229662281
		2. : 0.645523178218
		3. : 0.887636569232
		4. : 0.939496961001
		5. : 1.
semimcfecmp	10	
		1. : 0.176891277538
		2. : 0.644543746291
		3. : 0.887348111149
		4. : 0.939380090113
		5. : 1.
semimcfecmp	11	
		1. : 0.176428214144
		2. : 0.644215553631
		3. : 0.88668623247
		4. : 0.939086905871
		5. : 1.
semimcfecmp	12	
		1. : 0.1761268118
		2. : 0.64371604771
		3. : 0.886494117027
		4. : 0.939216815933
		5. : 1.
semimcfecmp	13	
		1. : 0.181974564339
		2. : 0.647030565388
		3. : 0.887725435855
		4. : 0.939736229177
		5. : 1.
semimcfecmp	14	
		1. : 0.181337860306
		2. : 0.646059964714
		3. : 0.887461026926
		4. : 0.939938842336
		5. : 1.
semimcfecmp	15	
		1. : 0.181049887348
		2. : 0.648490511464
		3. : 0.889686753869
		4. : 0.942014437022
		5. : 1.
semimcfecmp	16	
		1. : 0.180934149084
		2. : 0.646891881
		3. : 0.89000612661
		4. : 0.941521898624
		5. : 1.
semimcfecmp	17	
		1. : 0.180854976569
		2. : 0.647063273336
		3. : 0.890280025682
		4. : 0.941493380255
		5. : 1.
semimcfecmp	18	
		1. : 0.180907214251
		2. : 0.648185017128
		3. : 0.890961664686
		4. : 0.941562519175
		5. : 1.
semimcfecmp	19	
		1. : 0.177255660344
		2. : 0.646558146159
		3. : 0.890113470374
		4. : 0.941133513675
		5. : 1.
semimcfecmp	20	
		1. : 0.176825306905
		2. : 0.64457398382
		3. : 0.88811229712
		4. : 0.939238484009
		5. : 0.998255155869
semimcfecmp	21	
		1. : 0.177937862237
		2. : 0.64488241115
		3. : 0.889515592658
		4. : 0.941271440555
		5. : 1.
semimcfecmp	22	
		1. : 0.178070038083
		2. : 0.646138771394
		3. : 0.89028113268
		4. : 0.941817502528
		5. : 1.
semimcfecmp	23	
		1. : 0.177615305544
		2. : 0.642265374135
		3. : 0.886768366275
		4. : 0.937407243291
		5. : 0.995755981788
semimcfksp	0	
		1. : 0.146124912465
		2. : 0.469153952518
		3. : 0.703855777427
		4. : 0.768077962963
		5. : 0.995141818725
		6. : 1.
		7. : 1.
semimcfksp	1	
		1. : 0.153608477582
		2. : 0.475393182586
		3. : 0.777911271028
		4. : 0.851019703857
		5. : 0.974975036518
		6. : 0.986858289124
		7. : 1.
semimcfksp	2	
		1. : 0.150256654525
		2. : 0.456928614177
		3. : 0.76554203614
		4. : 0.836843224696
		5. : 0.975501877274
		6. : 0.987453574616
		7. : 1.
semimcfksp	3	
		1. : 0.146755256323
		2. : 0.46459803911
		3. : 0.762813082344
		4. : 0.83527779114
		5. : 0.990408496973
		6. : 1.
		7. : 1.
semimcfksp	4	
		1. : 0.147985292903
		2. : 0.463197051254
		3. : 0.76444920592
		4. : 0.836831505798
		5. : 0.990181559464
		6. : 1.
		7. : 1.
semimcfksp	5	
		1. : 0.149349307997
		2. : 0.507124774383
		3. : 0.798444615476
		4. : 0.885484670483
		5. : 0.988441462233
		6. : 1.
		7. : 1.
semimcfksp	6	
		1. : 0.149349457749
		2. : 0.508175885361
		3. : 0.800008496148
		4. : 0.886483313299
		5. : 0.98853033357
		6. : 1.
		7. : 1.
semimcfksp	7	
		1. : 0.150819008079
		2. : 0.45497968438
		3. : 0.689775519905
		4. : 0.753126244653
		5. : 0.974217955922
		6. : 0.98760868133
		7. : 1.
semimcfksp	8	
		1. : 0.144140864494
		2. : 0.504786944941
		3. : 0.800335538802
		4. : 0.886380013819
		5. : 0.989433188165
		6. : 1.
		7. : 1.
semimcfksp	9	
		1. : 0.147724698084
		2. : 0.4534667783
		3. : 0.765550980345
		4. : 0.837220588348
		5. : 0.974468737346
		6. : 0.987616958809
		7. : 1.
semimcfksp	10	
		1. : 0.146686286763
		2. : 0.453349516907
		3. : 0.766675188502
		4. : 0.838317478218
		5. : 0.974747838147
		6. : 0.987593039068
		7. : 1.
semimcfksp	11	
		1. : 0.151820557687
		2. : 0.472958863517
		3. : 0.783747811959
		4. : 0.854541999806
		5. : 0.974812526476
		6. : 0.987643299035
		7. : 1.
semimcfksp	12	
		1. : 0.140105853137
		2. : 0.506402117135
		3. : 0.804976377504
		4. : 0.885216534301
		5. : 0.989401406458
		6. : 1.
		7. : 1.
semimcfksp	13	
		1. : 0.144331600842
		2. : 0.462373526174
		3. : 0.76536575927
		4. : 0.835587560463
		5. : 0.989605857642
		6. : 1.
		7. : 1.
semimcfksp	14	
		1. : 0.140843147846
		2. : 0.474323598162
		3. : 0.790332737913
		4. : 0.884781620635
		5. : 0.980503533574
		6. : 1.
		7. : 1.
semimcfksp	15	
		1. : 0.144327555829
		2. : 0.511329923874
		3. : 0.80711216655
		4. : 0.887336924971
		5. : 0.989149257192
		6. : 1.
		7. : 1.
semimcfksp	16	
		1. : 0.145540970644
		2. : 0.510043898943
		3. : 0.808171672263
		4. : 0.887764304951
		5. : 0.989088187979
		6. : 1.
		7. : 1.
semimcfksp	17	
		1. : 0.145565116654
		2. : 0.510258106144
		3. : 0.808406858966
		4. : 0.887768814807
		5. : 0.989081299307
		6. : 1.
		7. : 1.
semimcfksp	18	
		1. : 0.144999363082
		2. : 0.464809070526
		3. : 0.769674223699
		4. : 0.839357489014
		5. : 0.990631476763
		6. : 1.
		7. : 1.
semimcfksp	19	
		1. : 0.152926357187
		2. : 0.475047070093
		3. : 0.788287373266
		4. : 0.858922273122
		5. : 0.975085560471
		6. : 0.987908572024
		7. : 1.
semimcfksp	20	
		1. : 0.152540477883
		2. : 0.474830289108
		3. : 0.787614165164
		4. : 0.85827743084
		5. : 0.973764644251
		6. : 0.986788325976
		7. : 1.
semimcfksp	21	
		1. : 0.153237633383
		2. : 0.475725097353
		3. : 0.787698492454
		4. : 0.85857322046
		5. : 0.973951601882
		6. : 0.986959380135
		7. : 1.
semimcfksp	22	
		1. : 0.153320398231
		2. : 0.477643775367
		3. : 0.788736289025
		4. : 0.859967178598
		5. : 0.975916121187
		6. : 0.988569260209
		7. : 1.
semimcfksp	23	
		1. : 0.153289276427
		2. : 0.477652170761
		3. : 0.789649979914
		4. : 0.860841052803
		5. : 0.975847307903
		6. : 0.988536599907
		7. : 1.
semimcfmcf	0	
		1. : 0.16041892592
		2. : 0.397848025027
		3. : 0.634424624503
		4. : 0.727223498553
		5. : 0.76100802013
		6. : 0.874674675636
		7. : 0.981376691243
		8. : 0.993180763307
		9. : 1.
semimcfmcf	1	
		1. : 0.159634747338
		2. : 0.39387528665
		3. : 0.627182575238
		4. : 0.721441591553
		5. : 0.756433904566
		6. : 0.870401352553
		7. : 0.978972373431
		8. : 0.992629075024
		9. : 1.
semimcfmcf	2	
		1. : 0.161872533978
		2. : 0.39776787871
		3. : 0.634178001734
		4. : 0.725422862758
		5. : 0.758949434685
		6. : 0.873663681185
		7. : 0.980120524099
		8. : 0.992960626836
		9. : 1.
semimcfmcf	3	
		1. : 0.16630052554
		2. : 0.401456688978
		3. : 0.637022411466
		4. : 0.725295029886
		5. : 0.759318861242
		6. : 0.871949693798
		7. : 0.977869618817
		8. : 0.993095560836
		9. : 1.
semimcfmcf	4	
		1. : 0.167406733379
		2. : 0.404440889726
		3. : 0.64081954191
		4. : 0.725115790747
		5. : 0.759705302502
		6. : 0.870495381613
		7. : 0.97626418221
		8. : 0.993073204938
		9. : 1.
semimcfmcf	5	
		1. : 0.16259254694
		2. : 0.402095695111
		3. : 0.638909306266
		4. : 0.72497122013
		5. : 0.759569490378
		6. : 0.870446251509
		7. : 0.97736788384
		8. : 0.993031644436
		9. : 1.
semimcfmcf	6	
		1. : 0.16255962531
		2. : 0.403436910865
		3. : 0.640364439852
		4. : 0.727244063608
		5. : 0.76154438587
		6. : 0.871942329584
		7. : 0.977505553761
		8. : 0.99310495008
		9. : 1.
semimcfmcf	7	
		1. : 0.15752826832
		2. : 0.39651480909
		3. : 0.63369644078
		4. : 0.723243521259
		5. : 0.757620513787
		6. : 0.869474785734
		7. : 0.97685087199
		8. : 0.993047651945
		9. : 1.
semimcfmcf	8	
		1. : 0.156361471598
		2. : 0.396547325106
		3. : 0.635157369331
		4. : 0.724088206204
		5. : 0.759574217029
		6. : 0.87068340119
		7. : 0.977593512585
		8. : 0.993077822717
		9. : 1.
semimcfmcf	9	
		1. : 0.160149603055
		2. : 0.403423860339
		3. : 0.642478283592
		4. : 0.724251960425
		5. : 0.759373963171
		6. : 0.870714578799
		7. : 0.976441826556
		8. : 0.993052296158
		9. : 1.
semimcfmcf	10	
		1. : 0.158831261383
		2. : 0.401577286708
		3. : 0.639679181872
		4. : 0.722055709547
		5. : 0.757112808743
		6. : 0.868619456438
		7. : 0.976700688292
		8. : 0.993038875604
		9. : 1.
semimcfmcf	11	
		1. : 0.158789657012
		2. : 0.39984220724
		3. : 0.635423226943
		4. : 0.720764693048
		5. : 0.754761487909
