# solver	iter	mean-exp-congestion	stddev
semimcfraeke	4	0.103100	0.000000
semimcfraeke	5	0.115865	0.000000
semimcfraeke	6	0.106195	0.000000
semimcfraeke	7	0.107415	0.000000
semimcfraeke	8	0.113189	0.000000
semimcfraeke	9	0.120791	0.000000
semimcfraeke	10	0.122396	0.000000
semimcfraeke	11	0.123645	0.000000
semimcfraeke	12	0.131134	0.000000
semimcfraeke	13	0.126898	0.000000
semimcfraeke	14	0.137860	0.000000
semimcfraeke	15	0.121763	0.000000
semimcfraeke	16	0.120049	0.000000
semimcfraeke	17	0.138886	0.000000
semimcfraeke	18	0.134899	0.000000
semimcfraeke	19	0.148338	0.000000
semimcfraeke	20	0.150786	0.000000
semimcfraeke	21	0.141374	0.000000
semimcfraeke	22	0.152149	0.000000
semimcfraeke	23	0.154147	0.000000
semimcfvlb	0	0.131518	0.000000
semimcfvlb	1	0.133962	0.000000
semimcfvlb	2	0.133849	0.000000
semimcfvlb	3	0.111184	0.000000
semimcfvlb	4	0.099528	0.000000
semimcfvlb	5	0.116987	0.000000
semimcfvlb	6	0.107180	0.000000
semimcfvlb	7	0.100002	0.000000
semimcfvlb	8	0.114191	0.000000
semimcfvlb	9	0.115001	0.000000
semimcfvlb	10	0.116334	0.000000
semimcfvlb	11	0.117441	0.000000
semimcfvlb	12	0.130892	0.000000
semimcfvlb	13	0.122412	0.000000
semimcfvlb	14	0.130916	0.000000
semimcfvlb	15	0.121532	0.000000
semimcfvlb	16	0.119850	0.000000
semimcfvlb	17	0.138637	0.000000
semimcfvlb	18	0.130124	0.000000
semimcfvlb	19	0.141032	0.000000
semimcfvlb	20	0.143490	0.000000
semimcfvlb	21	0.134466	0.000000
semimcfvlb	22	0.144318	0.000000
semimcfvlb	23	0.146368	0.000000
spf	0	0.115346	0.000000
spf	1	0.113265	0.000000
spf	2	0.112037	0.000000
spf	3	0.098574	0.000000
spf	4	0.088287	0.000000
spf	5	0.094676	0.000000
spf	6	0.086788	0.000000
spf	7	0.087195	0.000000
spf	8	0.092641	0.000000
spf	9	0.096007	0.000000
spf	10	0.097455	0.000000
spf	11	0.099169	0.000000
spf	12	0.106989	0.000000
spf	13	0.108721	0.000000
spf	14	0.110994	0.000000
spf	15	0.099234	0.000000
spf	16	0.097938	0.000000
spf	17	0.113302	0.000000
spf	18	0.115644	0.000000
spf	19	0.119027	0.000000
spf	20	0.121077	0.000000
spf	21	0.113731	0.000000
spf	22	0.122081	0.000000
spf	23	0.123754	0.000000
vlb	0	0.138317	0.000000
vlb	1	0.136374	0.000000
vlb	2	0.136733	0.000000
vlb	3	0.117852	0.000000
vlb	4	0.108180	0.000000
vlb	5	0.116173	0.000000
vlb	6	0.104192	0.000000
vlb	7	0.104298	0.000000
vlb	8	0.112436	0.000000
vlb	9	0.115639	0.000000
vlb	10	0.117217	0.000000
vlb	11	0.118360	0.000000
vlb	12	0.128311	0.000000
vlb	13	0.131736	0.000000
vlb	14	0.133234	0.000000
vlb	15	0.119670	0.000000
vlb	16	0.118732	0.000000
vlb	17	0.136705	0.000000
vlb	18	0.139602	0.000000
vlb	19	0.143157	0.000000
vlb	20	0.144930	0.000000
vlb	21	0.137770	0.000000
vlb	22	0.146659	0.000000
vlb	23	0.147773	0.000000

