#solver	iter	latency-throughput
		1. : 0.201767146921
		2. : 0.339676826545
		3. : 0.440988569205
		4. : 0.507632161498
		5. : 0.585374906723
		6. : 0.689394342224
		7. : 0.745310458918
		8. : 0.751370080548
mcf	9	
		1. : 0.207624163211
		2. : 0.372568160331
		3. : 0.462146436447
		4. : 0.514574099513
		5. : 0.576570317011
		6. : 0.67490620941
		7. : 0.715783646128
		8. : 0.719624158352
		9. : 0.719990237322
mwmcf	0	
		1. : 0.273570149543
		2. : 0.613609499418
		3. : 0.81092620977
		4. : 0.956517226375
		5. : 1.
mwmcf	1	
		1. : 0.270868530688
		2. : 0.606176920707
		3. : 0.801686249811
		4. : 0.951612175575
		5. : 1.
mwmcf	2	
		1. : 0.225446459961
		2. : 0.461092663827
		3. : 0.57064064999
		4. : 0.648884241628
		5. : 0.675001399863
mwmcf	3	
		1. : 0.229918779481
		2. : 0.467063167088
		3. : 0.569000617156
		4. : 0.64804272343
		5. : 0.674828905027
mwmcf	4	
		1. : 0.230040750372
		2. : 0.471999235228
		3. : 0.576005694322
		4. : 0.656289474387
		5. : 0.683006448369
mwmcf	5	
		1. : 0.230435538112
		2. : 0.470040636989
		3. : 0.580900405686
		4. : 0.656722505478
		5. : 0.682880901872
mwmcf	6	
		1. : 0.229842201998
		2. : 0.475530276148
		3. : 0.591758701088
		4. : 0.669121895278
		5. : 0.693238192387
mwmcf	7	
		1. : 0.230672638145
		2. : 0.47252984508
		3. : 0.587655466065
		4. : 0.66558640911
		5. : 0.690447399484
mwmcf	8	
		1. : 0.228226364964
		2. : 0.468950797206
		3. : 0.58774964114
		4. : 0.664937513825
		5. : 0.688682588466
mwmcf	9	
		1. : 0.232189218889
		2. : 0.472334746259
		3. : 0.580118673669
		4. : 0.659728605528
		5. : 0.687380382092
raeke	0	
		1. : 0.21533283944
		2. : 0.424784181888
		3. : 0.643658600357
		4. : 0.814114618735
		5. : 0.928160604974
		6. : 0.982266048473
		7. : 0.999866736409
		10. : 0.999948218049
		11. : 1.
raeke	1	
		1. : 0.214040287053
		2. : 0.420018613407
		3. : 0.637228390338
		4. : 0.80586051382
		5. : 0.923823066174
		6. : 0.981160593163
		7. : 0.999802723219
		10. : 0.999926191936
		11. : 1.
raeke	2	
		1. : 0.20129018465
		2. : 0.384958818437
		3. : 0.556182915793
		4. : 0.704219342305
		5. : 0.825131044688
		6. : 0.910544468428
		7. : 0.950643887896
		10. : 0.950850413381
		11. : 0.951066699727
raeke	3	
		1. : 0.207188186217
		2. : 0.393726711975
		3. : 0.563667075228
		4. : 0.710427410272
		5. : 0.827844093975
		6. : 0.912341447624
		7. : 0.949924211847
		10. : 0.950149641249
		11. : 0.950384401307
raeke	4	
		1. : 0.206846647635
		2. : 0.397054516067
		3. : 0.568340008957
		4. : 0.71694279166
		5. : 0.833110958083
		6. : 0.915256789987
		7. : 0.950673690604
		10. : 0.950888167609
		11. : 0.951107769918
raeke	5	
		1. : 0.205187613872
		2. : 0.392580814156
		3. : 0.568647048262
		4. : 0.717034542661
		5. : 0.833767518197
		6. : 0.915145499145
		7. : 0.951470501617
		10. : 0.951554949175
		11. : 0.951657941897
raeke	6	
		1. : 0.203645633248
		2. : 0.394838863815
		3. : 0.576145280741
		4. : 0.725045258409
		5. : 0.839723823761
		6. : 0.918017047542
		7. : 0.952819158883
		10. : 0.952891120985
		11. : 0.952975024311
raeke	7	
		1. : 0.20513415749
		2. : 0.393578088252
		3. : 0.572716609337
		4. : 0.720187213008
		5. : 0.836071442225
		6. : 0.916256391034
		7. : 0.952363700439
		10. : 0.952444836043
		11. : 0.952546706447
raeke	8	
		1. : 0.201728159536
		2. : 0.387824230503
		3. : 0.567559406306
		4. : 0.71580947532
		5. : 0.832962016917
		6. : 0.91430720458
		7. : 0.952636979943
		10. : 0.952713549566
		11. : 0.952805223521
raeke	9	
		1. : 0.207901218354
		2. : 0.395640068
		3. : 0.56876732187
		4. : 0.716875329801
		5. : 0.8327543298
		6. : 0.916092471612
		7. : 0.951673799046
		10. : 0.951757453944
		11. : 0.951859874826
semimcfecmp	0	
		1. : 0.273570149543
		2. : 0.613609499418
		3. : 0.81092620977
		4. : 0.956517226375
		5. : 1.
semimcfecmp	1	
		1. : 0.270868530688
		2. : 0.606176920707
		3. : 0.801686249811
		4. : 0.951612175575
		5. : 1.
semimcfecmp	2	
		1. : 0.225446459961
		2. : 0.461092663827
		3. : 0.57064064999
		4. : 0.648884241628
		5. : 0.675001399863
semimcfecmp	3	
		1. : 0.229918779481
		2. : 0.467063167088
		3. : 0.569000617156
		4. : 0.64804272343
		5. : 0.674828905027
semimcfecmp	4	
		1. : 0.230040750372
		2. : 0.471999235228
		3. : 0.576005694322
		4. : 0.656289474387
		5. : 0.683006448369
semimcfecmp	5	
		1. : 0.230435538112
		2. : 0.470040636989
		3. : 0.580900405686
		4. : 0.656722505478
		5. : 0.682880901872
semimcfecmp	6	
		1. : 0.229842201998
		2. : 0.475530276148
		3. : 0.591758701088
		4. : 0.669121895278
		5. : 0.693238192387
semimcfecmp	7	
		1. : 0.230672638145
		2. : 0.47252984508
		3. : 0.587655466065
		4. : 0.66558640911
		5. : 0.690447399484
semimcfecmp	8	
		1. : 0.228226364964
		2. : 0.468950797206
		3. : 0.58774964114
		4. : 0.664937513825
		5. : 0.688682588466
semimcfecmp	9	
		1. : 0.232189218889
		2. : 0.472334746259
		3. : 0.580118673669
		4. : 0.659728605528
		5. : 0.687380382092
semimcfksp	0	
		1. : 0.184077987048
		2. : 0.437471165195
		3. : 0.629342298124
		4. : 0.841028451229
		5. : 0.983716713665
		6. : 1.
		7. : 1.
semimcfksp	1	
		1. : 0.231765281031
		2. : 0.473670985859
		3. : 0.678793162845
		4. : 0.893248917755
		5. : 0.98903650325
		6. : 0.99934804196
		7. : 1.
semimcfksp	2	
		1. : 0.192403443059
		2. : 0.379082807477
		3. : 0.565379426455
		4. : 0.735200055376
		5. : 0.872038074878
		6. : 0.899597931036
		7. : 0.900012502248
semimcfksp	3	
		1. : 0.208676369968
		2. : 0.410829372657
		3. : 0.584876502465
		4. : 0.750268137525
		5. : 0.875541699949
		6. : 0.902598412601
		7. : 0.902858013725
semimcfksp	4	
		1. : 0.204143982431
		2. : 0.405125307785
		3. : 0.578101140297
		4. : 0.746901509231
		5. : 0.875111818131
		6. : 0.905221198968
		7. : 0.905221198968
semimcfksp	5	
		1. : 0.191419608785
		2. : 0.390685945661
		3. : 0.578661321971
		4. : 0.747726428185
		5. : 0.880831766058
		6. : 0.904539717984
		7. : 0.90475243754
semimcfksp	6	
		1. : 0.191544925907
		2. : 0.395532560562
		3. : 0.590399182801
		4. : 0.75376895068
		5. : 0.878194522355
		6. : 0.905161119803
		7. : 0.905596894438
semimcfksp	7	
		1. : 0.19402824558
		2. : 0.386407715009
		3. : 0.581489213527
		4. : 0.752641336642
		5. : 0.881531288246
		6. : 0.906154779875
		7. : 0.906928840346
semimcfksp	8	
		1. : 0.210060207739
		2. : 0.409173526876
		3. : 0.592042266804
		4. : 0.747220746668
		5. : 0.883042171259
		6. : 0.902901485121
		7. : 0.903017873207
semimcfksp	9	
		1. : 0.200962359148
		2. : 0.399451744069
		3. : 0.580408936422
		4. : 0.759767715471
		5. : 0.883629799083
		6. : 0.905737388587
		7. : 0.905926186092
semimcfmcf	0	
		1. : 0.250237394853
		2. : 0.436677134587
		3. : 0.554312018174
		4. : 0.612459043798
		5. : 0.713569902633
		6. : 0.854354611472
		7. : 0.953645705578
		8. : 1.
semimcfmcf	1	
		1. : 0.248107739035
		2. : 0.439218323263
		3. : 0.549133799819
		4. : 0.607629635331
		5. : 0.708195097838
		6. : 0.85041470842
		7. : 0.950916174552
		8. : 1.
semimcfmcf	2	
		1. : 0.203166525707
		2. : 0.340494595107
		3. : 0.422721307165
		4. : 0.473498109564
		5. : 0.560230649208
		6. : 0.670831266857
		7. : 0.704576594252
		8. : 0.710497652077
semimcfmcf	3	
		1. : 0.209510100119
		2. : 0.355714269688
		3. : 0.425972228478
		4. : 0.475139553311
		5. : 0.562343385948
		6. : 0.660179193307
		7. : 0.692351717256
		8. : 0.69832867633
semimcfmcf	4	
		1. : 0.208752059068
		2. : 0.356951704031
		3. : 0.428989921322
		4. : 0.47935617023
		5. : 0.567336734988
		6. : 0.665665614288
		7. : 0.698946429909
		8. : 0.70478046608
semimcfmcf	5	
		1. : 0.209047465991
		2. : 0.348729514723
		3. : 0.4286847328
		4. : 0.479262097138
		5. : 0.563694218278
		6. : 0.669610518912
		7. : 0.704404697392
		8. : 0.710182279726
semimcfmcf	6	
		1. : 0.206508133273
		2. : 0.348891685178
		3. : 0.433225252959
		4. : 0.484505147451
		5. : 0.574060030806
		6. : 0.681730927821
		7. : 0.71639022643
		8. : 0.722241164921
semimcfmcf	7	
		1. : 0.209329501932
		2. : 0.347142420887
		3. : 0.431552382937
		4. : 0.483876401949
		5. : 0.567845723558
		6. : 0.677103940003
		7. : 0.711417867859
		8. : 0.717464525739
semimcfmcf	8	
		1. : 0.209607909439
		2. : 0.343739392302
		3. : 0.432951811661
		4. : 0.48586496148
		5. : 0.567247986704
		6. : 0.688272332422
		7. : 0.721295134404
		8. : 0.726882275469
semimcfmcf	9	
		1. : 0.213840594855
		2. : 0.354980440192
		3. : 0.431711713192
		4. : 0.484349434267
		5. : 0.568499503481
		6. : 0.675560596097
		7. : 0.707682710107
		8. : 0.713363362827
semimcfraeke	0	
		1. : 0.22257612162
		2. : 0.472252142128
		3. : 0.704995512887
		4. : 0.870929294963
		5. : 0.941739934949
		6. : 1.
		7. : 1.
semimcfraeke	1	
		1. : 0.20112693536
		2. : 0.4255850968
		3. : 0.650411043302
		4. : 0.884604547187
		5. : 0.97285257491
		6. : 0.995719622226
		7. : 1.
semimcfraeke	2	
		1. : 0.190183038953
		2. : 0.373685112893
		3. : 0.561196503147
		4. : 0.74451426077
		5. : 0.86219012939
		6. : 0.952687188329
		7. : 0.952687188329
semimcfraeke	3	
		1. : 0.196134368141
		2. : 0.390979833402
		3. : 0.566022533334
		4. : 0.746564932411
		5. : 0.858377445644
		6. : 0.950752087979
		7. : 0.950752087979
semimcfraeke	4	
		1. : 0.20421461714
		2. : 0.404804991401
		3. : 0.589308412783
		4. : 0.764107396337
		5. : 0.867748760444
		6. : 0.951201383566
		7. : 0.951465233239
semimcfraeke	5	
		1. : 0.206075396821
		2. : 0.400309600216
		3. : 0.595621315714
		4. : 0.76736408273
		5. : 0.873419044598
		6. : 0.952438925173
		7. : 0.952438925173
semimcfraeke	6	
		1. : 0.19287331931
		2. : 0.394272502857
		3. : 0.581398046885
		4. : 0.756938632941
		5. : 0.877325750488
		6. : 0.953590603909
		7. : 0.954092529266
semimcfraeke	7	
		1. : 0.197056697141
		2. : 0.388994296916
		3. : 0.565170014592
		4. : 0.747813421961
		5. : 0.866338307697
		6. : 0.95810618382
		7. : 0.958478949147
semimcfraeke	8	
		1. : 0.199318712614
		2. : 0.404591623822
		3. : 0.581772670399
		4. : 0.741671220977
		5. : 0.858293522468
		6. : 0.95341422173
		7. : 0.953870961344
semimcfraeke	9	
		1. : 0.207000036039
		2. : 0.400421948654
		3. : 0.583973306192
		4. : 0.764008326929
		5. : 0.8722170613
		6. : 0.952986049374
		7. : 0.952986049374
semimcfvlb	0	
		1. : 0.197549982598
		2. : 0.4507711252
		3. : 0.610503703664
		4. : 0.784589720549
		5. : 0.91966849159
		6. : 0.975128741031
		7. : 0.991044362319
		8. : 0.991044362319
		9. : 1.
semimcfvlb	1	
		1. : 0.234520861361
		2. : 0.474003482002
		3. : 0.657445878934
		4. : 0.822260775725
		5. : 0.933074275085
		6. : 0.990328967604
		7. : 1.
		8. : 1.
		9. : 1.
semimcfvlb	2	
		1. : 0.206757660747
		2. : 0.398995129038
		3. : 0.571644440635
		4. : 0.730709086366
		5. : 0.852999035293
		6. : 0.893004903622
		7. : 0.895099985387
		8. : 0.895099985387
		9. : 0.896188953808
semimcfvlb	3	
		1. : 0.207687049067
		2. : 0.415924482003
		3. : 0.580421466314
		4. : 0.742950107849
		5. : 0.847253798729
		6. : 0.894334797395
		7. : 0.896268879831
		8. : 0.896268879831
		9. : 0.897367356618
semimcfvlb	4	
		1. : 0.199687312209
		2. : 0.410664988711
		3. : 0.569465050183
		4. : 0.740419354744
		5. : 0.847171813198
		6. : 0.896041275207
		7. : 0.901237959714
		8. : 0.901237959714
		9. : 0.902319355167
semimcfvlb	5	
		1. : 0.194873583336
		2. : 0.391985148472
		3. : 0.563302568551
		4. : 0.735327986036
		5. : 0.856873086868
		6. : 0.897266580066
		7. : 0.902009808868
		8. : 0.902009808868
		9. : 0.903004816598
semimcfvlb	6	
		1. : 0.199423491767
		2. : 0.40070425381
		3. : 0.582025572376
		4. : 0.758810501039
		5. : 0.866536878622
		6. : 0.9022540948
		7. : 0.906480256423
		8. : 0.906480256423
		9. : 0.906480256423
semimcfvlb	7	
		1. : 0.193252271986
		2. : 0.396657467048
		3. : 0.577416830203
		4. : 0.751610682813
		5. : 0.874674349557
		6. : 0.905254235229
		7. : 0.906511387425
		8. : 0.906511387425
		9. : 0.906511387425
semimcfvlb	8	
		1. : 0.198351261549
		2. : 0.402824418438
		3. : 0.574789151349
		4. : 0.738886032587
		5. : 0.85758462054
		6. : 0.895310886417
		7. : 0.89985150117
		8. : 0.89985150117
		9. : 0.89985150117
semimcfvlb	9	
		1. : 0.205415507253
		2. : 0.398632091406
		3. : 0.570420818152
		4. : 0.746817821907
		5. : 0.856691690871
		6. : 0.897859098998
		7. : 0.899985188246
		8. : 0.899985188246
		9. : 0.901054065101
spf	0	
		1. : 0.273570149543
		2. : 0.613609499418
		3. : 0.81092620977
		4. : 0.956517226375
		5. : 1.
spf	1	
		1. : 0.270868530688
		2. : 0.606176920707
		3. : 0.801686249811
		4. : 0.951612175575
		5. : 1.
spf	2	
		1. : 0.225446459961
		2. : 0.461092663827
		3. : 0.57064064999
		4. : 0.648884241628
		5. : 0.675001399863
spf	3	
		1. : 0.229918779481
		2. : 0.467063167088
		3. : 0.569000617156
		4. : 0.64804272343
		5. : 0.674828905027
spf	4	
		1. : 0.230040750372
		2. : 0.471999235228
		3. : 0.576005694322
		4. : 0.656289474387
		5. : 0.683006448369
spf	5	
		1. : 0.230435538112
		2. : 0.470040636989
		3. : 0.580900405686
		4. : 0.656722505478
		5. : 0.682880901872
spf	6	
		1. : 0.229842201998
		2. : 0.475530276148
		3. : 0.591758701088
		4. : 0.669121895278
		5. : 0.693238192387
spf	7	
		1. : 0.230672638145
		2. : 0.47252984508
		3. : 0.587655466065
		4. : 0.66558640911
		5. : 0.690447399484
spf	8	
		1. : 0.228226364964
		2. : 0.468950797206
		3. : 0.58774964114
		4. : 0.664937513825
		5. : 0.688682588466
spf	9	
		1. : 0.232189218889
		2. : 0.472334746259
		3. : 0.580118673669
		4. : 0.659728605528
		5. : 0.687380382092
vlb	0	
		1. : 0.20335372676
		2. : 0.399166256997
		3. : 0.631240818765
		4. : 0.835990366739
		5. : 0.942988239141
		6. : 0.988748229897
		7. : 0.994048742609
		8. : 0.995807497478
		9. : 0.999828985173
		10. : 1.
vlb	1	
		1. : 0.200952478108
		2. : 0.39722398266
		3. : 0.63335097184
		4. : 0.841262753821
		5. : 0.945119811459
		6. : 0.989117224488
		7. : 0.992859738003
		8. : 0.994720052742
		9. : 1.
vlb	2	
		1. : 0.197384939863
		2. : 0.370837954606
		3. : 0.542007134493
		4. : 0.71270882674
		5. : 0.830395664392
		6. : 0.884277647588
		7. : 0.886808967656
		8. : 0.886869444547
		9. : 0.886905599664
vlb	3	
		1. : 0.203672438581
		2. : 0.38144617068
		3. : 0.550769383736
		4. : 0.721668113342
		5. : 0.829914776793
		6. : 0.880547717009
		7. : 0.881845923271
		8. : 0.881854009154
vlb	4	
		1. : 0.203414926244
		2. : 0.386966667315
		3. : 0.55992269143
		4. : 0.73144812424
		5. : 0.828219258738
		6. : 0.871628021828
		7. : 0.873414377454
		8. : 0.874982032932
vlb	5	
		1. : 0.203366104751
		2. : 0.384187582632
		3. : 0.558606942443
		4. : 0.728248808883
		5. : 0.840405546111
		6. : 0.880628547646
		7. : 0.880904668927
		8. : 0.881110366356
		9. : 0.885222316804
vlb	6	
		1. : 0.200640177005
		2. : 0.38532452925
		3. : 0.572427207601
		4. : 0.740825996547
		5. : 0.843852296855
		6. : 0.88663515449
		7. : 0.88954326393
		8. : 0.891149919917
		9. : 0.891245826761
vlb	7	
		1. : 0.20130659217
		2. : 0.385814085666
		3. : 0.564332055781
		4. : 0.729654952546
		5. : 0.840165590974
		6. : 0.887901911949
		7. : 0.889341558171
		8. : 0.889405022596
		9. : 0.889881098116
vlb	8	
		1. : 0.20177974549
		2. : 0.382329820091
		3. : 0.561498693328
		4. : 0.72684099894
		5. : 0.832477160323
		6. : 0.885790006357
		7. : 0.887845076154
		8. : 0.890886182216
		9. : 0.891227964334
vlb	9	
		1. : 0.206214686016
		2. : 0.387564806735
		3. : 0.561742726222
		4. : 0.731067609311
		5. : 0.84079770454
		6. : 0.895843485968
		7. : 0.896834383579
		8. : 0.897165699901
		9. : 0.897312336156

