# solver	iter	edge-congestion
		(s8,s10) : 0.0469223535587
		(s8,h8) : 0.0122803935006
		(s9,s3) : 0.31616989378
		(s9,s12) : 0.148749299331
		(s9,h9) : 0.0240468830321
		(s10,s4) : 0.0263512928598
		(s10,s8) : 0.0387299203963
		(s10,s11) : 0.0221820105337
		(s10,h10) : 0.00299726882259
		(s11,s4) : 0.0645639200832
		(s11,s10) : 0.0203418750608
		(s11,h11) : 0.00821539339052
		(s12,s2) : 0.0508459653623
		(s12,s9) : 0.249007017805
		(s12,h12) : 0.0145409067901
		(h1,s1) : 0.000397621984941
		(h2,s2) : 0.0118808701225
		(h3,s3) : 0.011093096541
		(h4,s4) : 0.00907242126895
		(h5,s5) : 0.00467160025753
		(h6,s6) : 0.019155549174
		(h7,s7) : 0.00677879493572
		(h8,s8) : 0.0203180078203
		(h9,s9) : 0.0318356361513
		(h10,s10) : 0.00210499235504
		(h11,s11) : 0.00847021914244
		(h12,s12) : 0.0318500684809
ecmp	4	
		(s1,s2) : 0.00419363957353
		(s1,h1) : 0.00162185217717
		(s2,s1) : 0.0160813554853
		(s2,s5) : 0.097797559175
		(s2,s6) : 0.123858353555
		(s2,s12) : 0.0296648912776
		(s2,h2) : 0.012591499383
		(s3,s6) : 0.180667032697
		(s3,s9) : 0.132160498699
		(s3,h3) : 0.0391984279161
		(s4,s7) : 0.144789199587
		(s4,s10) : 0.0273700011204
		(s4,s11) : 0.062494687224
		(s4,h4) : 0.00749609639305
		(s5,s2) : 0.152934824933
		(s5,s7) : 0.0839161879598
		(s5,s8) : 0.106693719975
		(s5,h5) : 0.00497860442482
		(s6,s2) : 0.104152453572
		(s6,s3) : 0.28132770568
		(s6,s7) : 0.165163678136
		(s6,h6) : 0.0162999451078
		(s7,s4) : 0.125917454876
		(s7,s5) : 0.0681143298999
		(s7,s6) : 0.210078530434
		(s7,h7) : 0.0062835050175
		(s8,s5) : 0.173797039458
		(s8,s10) : 0.0441518670514
		(s8,h8) : 0.0122674348741
		(s9,s3) : 0.316078439939
		(s9,s12) : 0.138213132614
		(s9,h9) : 0.0229202680827
		(s10,s4) : 0.0243877328236
		(s10,s8) : 0.0382598503304
		(s10,s11) : 0.0221595475217
		(s10,h10) : 0.00265072510447
		(s11,s4) : 0.0637753371532
		(s11,s10) : 0.0197897286742
		(s11,h11) : 0.0085001729933
		(s12,s2) : 0.0490376422688
		(s12,s9) : 0.239715196624
		(s12,h12) : 0.0133190420244
		(h1,s1) : 0.00041745088203
		(h2,s2) : 0.0115367004752
		(h3,s3) : 0.0107458510482
		(h4,s4) : 0.00947108186299
		(h5,s5) : 0.00495987481241
		(h6,s6) : 0.0197232111137
		(h7,s7) : 0.00718379325025
		(h8,s8) : 0.0192968894666
		(h9,s9) : 0.0309522421567
		(h10,s10) : 0.00196766752394
		(h11,s11) : 0.00833786666874
		(h12,s12) : 0.0306314269923
ecmp	5	
		(s1,s2) : 0.00367553062058
		(s1,h1) : 0.00068207168883
		(s2,s1) : 0.00676826638603
		(s2,s5) : 0.108780495126
		(s2,s6) : 0.127284500321
		(s2,s12) : 0.0320919968242
		(s2,h2) : 0.0119432927293
		(s3,s6) : 0.172590765159
		(s3,s9) : 0.131575006408
		(s3,h3) : 0.0377145286925
		(s4,s7) : 0.141304143877
		(s4,s10) : 0.0290690760414
		(s4,s11) : 0.0645661704723
		(s4,h4) : 0.00690528248227
		(s5,s2) : 0.160091638253
		(s5,s7) : 0.0951541440257
		(s5,s8) : 0.133576666702
		(s5,h5) : 0.00601980689857
		(s6,s2) : 0.102527575781
		(s6,s3) : 0.287401621969
		(s6,s7) : 0.164956549143
		(s6,h6) : 0.0168144206414
		(s7,s4) : 0.124635330682
		(s7,s5) : 0.0760101151103
		(s7,s6) : 0.214165925716
		(s7,h7) : 0.00632824471847
		(s8,s5) : 0.161855376395
		(s8,s10) : 0.0441771175812
		(s8,h8) : 0.0151244090143
		(s9,s3) : 0.29327835157
		(s9,s12) : 0.136394115225
		(s9,h9) : 0.0222114596919
		(s10,s4) : 0.0214521086245
		(s10,s8) : 0.0420902909306
		(s10,s11) : 0.0232740510679
		(s10,h10) : 0.00273306765876
		(s11,s4) : 0.0643178024924
		(s11,s10) : 0.0223028569518
		(s11,h11) : 0.0088166082966
		(s12,s2) : 0.0468657718899
		(s12,s9) : 0.218183264714
		(s12,h12) : 0.0132876666504
		(h1,s1) : 0.000365882034418
		(h2,s2) : 0.0116681606825
		(h3,s3) : 0.010068195407
		(h4,s4) : 0.00928242457459
		(h5,s5) : 0.00980117794474
		(h6,s6) : 0.0207232675252
		(h7,s7) : 0.0075513831001
		(h8,s8) : 0.0178838454042
		(h9,s9) : 0.0299838991126
		(h10,s10) : 0.00182856988326
		(h11,s11) : 0.00864242370947
		(h12,s12) : 0.0279071037619
ecmp	6	
		(s1,s2) : 0.00369350792561
		(s1,h1) : 0.000626901127601
		(s2,s1) : 0.00622491781123
		(s2,s5) : 0.125703977214
		(s2,s6) : 0.140492666689
		(s2,s12) : 0.0318363628266
		(s2,h2) : 0.0131587372831
		(s3,s6) : 0.183796939135
		(s3,s9) : 0.13811057955
		(s3,h3) : 0.038812963068
		(s4,s7) : 0.153088042747
		(s4,s10) : 0.0347107966303
		(s4,s11) : 0.062233777362
		(s4,h4) : 0.00755274496575
		(s5,s2) : 0.164860612818
		(s5,s7) : 0.097427644838
		(s5,s8) : 0.15567997573
		(s5,h5) : 0.00636525602835
		(s6,s2) : 0.115713381016
		(s6,s3) : 0.308175801387
		(s6,s7) : 0.175691718991
		(s6,h6) : 0.0187490691589
		(s7,s4) : 0.128838102574
		(s7,s5) : 0.0842159196638
		(s7,s6) : 0.226416795859
		(s7,h7) : 0.00633734850439
		(s8,s5) : 0.167134326657
		(s8,s10) : 0.0440737107159
		(s8,h8) : 0.0179138418984
		(s9,s3) : 0.29271472534
		(s9,s12) : 0.131426314296
		(s9,h9) : 0.022172309927
		(s10,s4) : 0.0301782880816
		(s10,s8) : 0.0504017282217
		(s10,s11) : 0.0222928237655
		(s10,h10) : 0.00296691306684
		(s11,s4) : 0.0562181324099
		(s11,s10) : 0.0205491186759
		(s11,h11) : 0.00848041659045
		(s12,s2) : 0.0471163232911
		(s12,s9) : 0.205119671466
		(s12,h12) : 0.0124914052998
		(h1,s1) : 0.000367808686727
		(h2,s2) : 0.0139448842906
		(h3,s3) : 0.0109211547901
		(h4,s4) : 0.0109630023683
		(h5,s5) : 0.0100245357948
		(h6,s6) : 0.0234658001607
		(h7,s7) : 0.00755828265734
		(h8,s8) : 0.0181437419632
		(h9,s9) : 0.0300312917643
		(h10,s10) : 0.00329042467361
		(h11,s11) : 0.00766131608665
		(h12,s12) : 0.0263921454496
ecmp	7	
		(s1,s2) : 0.00444612012076
		(s1,h1) : 0.000675849528632
		(s2,s1) : 0.00670912230374
		(s2,s5) : 0.112612865456
		(s2,s6) : 0.127984920118
		(s2,s12) : 0.0322062092983
		(s2,h2) : 0.0120574660119
		(s3,s6) : 0.180258702514
		(s3,s9) : 0.141658035533
		(s3,h3) : 0.0378245095576
		(s4,s7) : 0.147328943719
		(s4,s10) : 0.03417855993
		(s4,s11) : 0.0595746985179
		(s4,h4) : 0.00806415456992
		(s5,s2) : 0.161305086424
		(s5,s7) : 0.0965919832121
		(s5,s8) : 0.148562490173
		(s5,h5) : 0.00533564968709
		(s6,s2) : 0.10797955182
		(s6,s3) : 0.300972553603
		(s6,s7) : 0.173348252721
		(s6,h6) : 0.0175858079356
		(s7,s4) : 0.130790379505
		(s7,s5) : 0.0800882427633
		(s7,s6) : 0.224476368464
		(s7,h7) : 0.00632973500378
		(s8,s5) : 0.159557366287
		(s8,s10) : 0.0442563432501
		(s8,h8) : 0.0171035661231
		(s9,s3) : 0.291569002669
		(s9,s12) : 0.134859238284
		(s9,h9) : 0.022998886943
		(s10,s4) : 0.0283154429879
		(s10,s8) : 0.0471718353732
		(s10,s11) : 0.0211438388861
		(s10,h10) : 0.00303958253521
		(s11,s4) : 0.0586271968131
		(s11,s10) : 0.0209438286914
		(s11,h11) : 0.00809953995347
		(s12,s2) : 0.0460000202994
		(s12,s9) : 0.211287098222
		(s12,h12) : 0.0130437497138
		(h1,s1) : 0.000442626688296
		(h2,s2) : 0.0116066277893
		(h3,s3) : 0.0107683219116
		(h4,s4) : 0.0103253123073
		(h5,s5) : 0.0103190298129
		(h6,s6) : 0.02237073002
		(h7,s7) : 0.00802575788351
		(h8,s8) : 0.0176256771507
		(h9,s9) : 0.0301229633314
		(h10,s10) : 0.00273400624639
		(h11,s11) : 0.00794008216496
		(h12,s12) : 0.0269355881797
ecmp	8	
		(s1,s2) : 0.00434041200337
		(s1,h1) : 0.000641381886659
		(s2,s1) : 0.00636869922008
		(s2,s5) : 0.116970084575
		(s2,s6) : 0.136640068382
		(s2,s12) : 0.0330377900574
		(s2,h2) : 0.0126004344181
		(s3,s6) : 0.176105600464
		(s3,s9) : 0.130589502283
		(s3,h3) : 0.0381047903561
		(s4,s7) : 0.145676035247
		(s4,s10) : 0.0379866771737
		(s4,s11) : 0.0591628807502
		(s4,h4) : 0.0071280173934
		(s5,s2) : 0.181467545455
		(s5,s7) : 0.108823415282
		(s5,s8) : 0.181210536569
		(s5,h5) : 0.00406507820698
		(s6,s2) : 0.102971918204
		(s6,s3) : 0.298968599859
		(s6,s7) : 0.159312370755
		(s6,h6) : 0.0182378652919
		(s7,s4) : 0.122618913983
		(s7,s5) : 0.0809409805746
		(s7,s6) : 0.233179769145
		(s7,h7) : 0.00601732738259
		(s8,s5) : 0.154113330071
		(s8,s10) : 0.0445053086151
		(s8,h8) : 0.0208342249096
		(s9,s3) : 0.286047527369
		(s9,s12) : 0.135419091366
		(s9,h9) : 0.021420789141
		(s10,s4) : 0.0240983595126
		(s10,s8) : 0.052279655996
		(s10,s11) : 0.0220846802208
		(s10,h10) : 0.00302547984047
		(s11,s4) : 0.0551404833669
		(s11,s10) : 0.0222826154616
		(s11,h11) : 0.00815069820196
		(s12,s2) : 0.0462322628862
		(s12,s9) : 0.199949233982
		(s12,h12) : 0.0128293328563
		(h1,s1) : 0.000432176364505
		(h2,s2) : 0.0120618689482
		(h3,s3) : 0.0102785594794
		(h4,s4) : 0.0111564764997
		(h5,s5) : 0.0155496323507
		(h6,s6) : 0.0196132356377
		(h7,s7) : 0.00820569673453
		(h8,s8) : 0.0170416664821
		(h9,s9) : 0.0302684093064
		(h10,s10) : 0.00236607594426
		(h11,s11) : 0.007726311672
		(h12,s12) : 0.0255010833271
ecmp	9	
		(s1,s2) : 0.00432516837659
		(s1,h1) : 0.0005991525456
		(s2,s1) : 0.00594310828851
		(s2,s5) : 0.0983160979116
		(s2,s6) : 0.129375007223
		(s2,s12) : 0.0304775784325
		(s2,h2) : 0.0122038203188
		(s3,s6) : 0.179894472582
		(s3,s9) : 0.128466754158
		(s3,h3) : 0.0380960964161
		(s4,s7) : 0.136209599859
		(s4,s10) : 0.0304892053867
		(s4,s11) : 0.0634242198658
		(s4,h4) : 0.00745905049669
		(s5,s2) : 0.161186526923
		(s5,s7) : 0.0936349374838
		(s5,s8) : 0.128201053818
		(s5,h5) : 0.00369807373426
		(s6,s2) : 0.0913429422224
		(s6,s3) : 0.281039109514
		(s6,s7) : 0.157885302777
		(s6,h6) : 0.0171374751239
		(s7,s4) : 0.129488439293
		(s7,s5) : 0.0655841182717
		(s7,s6) : 0.216710457685
		(s7,h7) : 0.00566864756431
		(s8,s5) : 0.156914832732
		(s8,s10) : 0.0460603758097
		(s8,h8) : 0.014390568198
		(s9,s3) : 0.309114751279
		(s9,s12) : 0.136748865256
		(s9,h9) : 0.0223860067495
		(s10,s4) : 0.0240454489927
		(s10,s8) : 0.039610428338
		(s10,s11) : 0.0229839204004
		(s10,h10) : 0.00303684192132
		(s11,s4) : 0.0587235869863
		(s11,s10) : 0.0195144795047
		(s11,h11) : 0.00867241321835
		(s12,s2) : 0.0458438131369
		(s12,s9) : 0.222203478181
		(s12,h12) : 0.0130267624566
		(h1,s1) : 0.000430545938699
		(h2,s2) : 0.0116979295979
		(h3,s3) : 0.00992292870865
		(h4,s4) : 0.00917234231
		(h5,s5) : 0.00950471283943
		(h6,s6) : 0.0174053174653
		(h7,s7) : 0.00796311210925
		(h8,s8) : 0.0176291720806
		(h9,s9) : 0.0316796286763
		(h10,s10) : 0.00206314950315
		(h11,s11) : 0.00780701657361
		(h12,s12) : 0.0279787748438
ksp	0	
		(s1,s2) : 0.00777064919345
		(s1,h1) : 0.00213409061539
		(s2,s1) : 0.0213409061539
		(s2,s5) : 0.471397870974
		(s2,s6) : 0.396537044886
		(s2,s12) : 0.401425359099
		(s2,h2) : 0.0246299515697
		(s3,s6) : 0.379292929824
		(s3,s9) : 0.275262266866
		(s3,h3) : 0.0388237962549
		(s4,s7) : 0.203614921901
		(s4,s10) : 0.121668178828
		(s4,s11) : 0.0846529442304
		(s4,h4) : 0.0104171572748
		(s5,s2) : 0.404830187815
		(s5,s7) : 0.4362466506
		(s5,s8) : 0.274734310544
		(s5,h5) : 0.0101579714693
		(s6,s2) : 0.34122713804
		(s6,s3) : 0.496693196906
		(s6,s7) : 0.391589074088
		(s6,h6) : 0.0224298276662
		(s7,s4) : 0.243334354079
		(s7,s5) : 0.355391139255
		(s7,s6) : 0.415865184176
		(s7,h7) : 0.00911785819598
		(s8,s5) : 0.257950364133
		(s8,s10) : 0.125593846897
		(s8,h8) : 0.0293259331143
		(s9,s3) : 0.433040503316
		(s9,s12) : 0.315373245819
		(s9,h9) : 0.0304921227368
		(s10,s4) : 0.0950820950328
		(s10,s8) : 0.153827415654
		(s10,s11) : 0.0528896030955
		(s10,h10) : 0.00486510205677
		(s11,s4) : 0.0722795065885
		(s11,s10) : 0.0639617455225
		(s11,h11) : 0.0100278207872
		(s12,s2) : 0.607516647796
		(s12,s9) : 0.350997907796
		(s12,h12) : 0.0314205893818
		(h1,s1) : 0.000777064919345
		(h2,s2) : 0.0175656073967
		(h3,s3) : 0.0113059459017
		(h4,s4) : 0.0103411662006
		(h5,s5) : 0.0132651489291
		(h6,s6) : 0.026211252681
		(h7,s7) : 0.00743186128804
		(h8,s8) : 0.0248241815975
		(h9,s9) : 0.042707480184
		(h10,s10) : 0.00392263631034
		(h11,s11) : 0.00989769126572
		(h12,s12) : 0.0555921844491
ksp	1	
		(s1,s2) : 0.00779119719653
		(s1,h1) : 0.00303435979041
		(s2,s1) : 0.0303435979041
		(s2,s5) : 0.465690469782
		(s2,s6) : 0.382080161608
		(s2,s12) : 0.391858441118
		(s2,h2) : 0.0229142407406
		(s3,s6) : 0.386119970703
		(s3,s9) : 0.271570260264
		(s3,h3) : 0.0347456726474
		(s4,s7) : 0.192029700229
		(s4,s10) : 0.116782009481
		(s4,s11) : 0.0861498250092
		(s4,h4) : 0.0102213029929
		(s5,s2) : 0.383749419189
		(s5,s7) : 0.404519581647
		(s5,s8) : 0.258552394381
		(s5,h5) : 0.0096856345112
		(s6,s2) : 0.335721348271
		(s6,s3) : 0.465700910355
		(s6,s7) : 0.392615766827
		(s6,h6) : 0.0216284770583
		(s7,s4) : 0.241669804838
		(s7,s5) : 0.353629257188
		(s7,s6) : 0.387817100929
		(s7,h7) : 0.0088729156278
		(s8,s5) : 0.261950672385
		(s8,s10) : 0.119915285176
		(s8,h8) : 0.0275752561785
		(s9,s3) : 0.423061557795
		(s9,s12) : 0.313590395166
		(s9,h9) : 0.0301076835859
		(s10,s4) : 0.0859364214141
		(s10,s8) : 0.141519052447
		(s10,s11) : 0.0547867260422
		(s10,h10) : 0.00488983852109
		(s11,s4) : 0.0696557450563
		(s11,s10) : 0.0579319900064
		(s11,h11) : 0.010861633686
		(s12,s2) : 0.61383726218
		(s12,s9) : 0.338646761649
		(s12,h12) : 0.0321060660274
		(h1,s1) : 0.000779119719653
		(h2,s2) : 0.0158015850982
		(h3,s3) : 0.0116384489291
		(h4,s4) : 0.00999125933405
		(h5,s5) : 0.00624073409732
		(h6,s6) : 0.0254305562795
		(h7,s7) : 0.00826802705307
		(h8,s8) : 0.0257547072518
		(h9,s9) : 0.0427511766907
		(h10,s10) : 0.00365113004509
		(h11,s11) : 0.00952675208709
		(h12,s12) : 0.056809584782
ksp	2	
		(s1,s2) : 0.00680155623194
		(s1,h1) : 0.00281479891982
		(s2,s1) : 0.0281479891982
		(s2,s5) : 0.252537652094
		(s2,s6) : 0.258209408376
		(s2,s12) : 0.0414273191934
		(s2,h2) : 0.021272575726
		(s3,s6) : 0.510867298179
		(s3,s9) : 0.392782155153
		(s3,h3) : 0.0349595696361
		(s4,s7) : 0.199039323675
		(s4,s10) : 0.0934219000092
		(s4,s11) : 0.0738074146524
		(s4,h4) : 0.00957625650957
		(s5,s2) : 0.304550898077
		(s5,s7) : 0.26546631783
		(s5,s8) : 0.20772769678
		(s5,h5) : 0.0116438606039
		(s6,s2) : 0.305730470871
		(s6,s3) : 0.539292840777
		(s6,s7) : 0.319997042252
		(s6,h6) : 0.0207699367272
		(s7,s4) : 0.19175628999
		(s7,s5) : 0.254074613596
		(s7,s6) : 0.347297226226
		(s7,h7) : 0.00760743326014
		(s8,s5) : 0.271987513207
		(s8,s10) : 0.114228549399
		(s8,h8) : 0.0223870544311
		(s9,s3) : 0.601047789293
		(s9,s12) : 0.310404113201
		(s9,h9) : 0.0298032983711
		(s10,s4) : 0.087134424327
		(s10,s8) : 0.117543988702
		(s10,s11) : 0.0498127607612
		(s10,h10) : 0.00311994691039
		(s11,s4) : 0.0676303976226
		(s11,s10) : 0.0540142989974
		(s11,h11) : 0.0086565857551
		(s12,s2) : 0.0625376540341
		(s12,s9) : 0.405323981884
		(s12,h12) : 0.0289608986511
		(h1,s1) : 0.000680155623194
		(h2,s2) : 0.0165235495096
		(h3,s3) : 0.0116102564344
		(h4,s4) : 0.0114795946497
		(h5,s5) : 0.0111451254767
		(h6,s6) : 0.0255819788297
		(h7,s7) : 0.00818718019606
		(h8,s8) : 0.0283512659164
		(h9,s9) : 0.0413800054043
		(h10,s10) : 0.00233006798932
		(h11,s11) : 0.00840631242017
		(h12,s12) : 0.0477513167837
ksp	3	
		(s1,s2) : 0.00550791505878
		(s1,h1) : 0.00294045787356
		(s2,s1) : 0.0294045787356
		(s2,s5) : 0.230993268998
		(s2,s6) : 0.260989991947
		(s2,s12) : 0.0414257593202
		(s2,h2) : 0.0214627112046
		(s3,s6) : 0.515751815466
		(s3,s9) : 0.38730066437
		(s3,h3) : 0.0360682395482
		(s4,s7) : 0.192686468461
		(s4,s10) : 0.0760550704896
		(s4,s11) : 0.0651238173447
		(s4,h4) : 0.0102097104386
		(s5,s2) : 0.302731096367
		(s5,s7) : 0.249120735727
		(s5,s8) : 0.16434210918
		(s5,h5) : 0.00927437954017
		(s6,s2) : 0.286559814374
		(s6,s3) : 0.531343411295
		(s6,s7) : 0.300440139212
		(s6,h6) : 0.0230659550747
		(s7,s4) : 0.17836218616
		(s7,s5) : 0.228589786594
		(s7,s6) : 0.340671757401
		(s7,h7) : 0.00780279808376
		(s8,s5) : 0.279785077093
		(s8,s10) : 0.107117493036
		(s8,h8) : 0.0167838354088
		(s9,s3) : 0.62461925277
		(s9,s12) : 0.316552011718
		(s9,h9) : 0.0301085213827
		(s10,s4) : 0.0833491126254
		(s10,s8) : 0.0956958107084
		(s10,s11) : 0.0453680026526
		(s10,h10) : 0.00302152260945
		(s11,s4) : 0.0656629290863
		(s11,s10) : 0.0497196185655
		(s11,h11) : 0.00803629757323
		(s12,s2) : 0.0639100209199
		(s12,s9) : 0.440829081795
		(s12,h12) : 0.0295776702721
		(h1,s1) : 0.000550791505878
		(h2,s2) : 0.0170549836419
		(h3,s3) : 0.011093096541
		(h4,s4) : 0.0107911466238
		(h5,s5) : 0.00654138924951
		(h6,s6) : 0.0230855509218
		(h7,s7) : 0.00804643679369
		(h8,s8) : 0.0293556472391
		(h9,s9) : 0.0416755912953
		(h10,s10) : 0.00210499235504
		(h11,s11) : 0.00847021914244
		(h12,s12) : 0.051623144226
ksp	4	
		(s1,s2) : 0.00568583832538
		(s1,h1) : 0.00271565323033
		(s2,s1) : 0.0271565323033
		(s2,s5) : 0.222393157186
		(s2,s6) : 0.249044251967
		(s2,s12) : 0.0396028304934
		(s2,h2) : 0.0224967217265
		(s3,s6) : 0.501055499915
		(s3,s9) : 0.365231581422
		(s3,h3) : 0.0370948931469
		(s4,s7) : 0.191964832778
		(s4,s10) : 0.0755016941002
		(s4,s11) : 0.0664175969204
		(s4,h4) : 0.00972918016055
		(s5,s2) : 0.29650127475
		(s5,s7) : 0.241737121181
		(s5,s8) : 0.163446052756
		(s5,h5) : 0.00849277207925
		(s6,s2) : 0.285178087157
		(s6,s3) : 0.519131706468
		(s6,s7) : 0.298402462895
		(s6,h6) : 0.0217065236082
		(s7,s4) : 0.174457956703
		(s7,s5) : 0.229120270552
		(s7,s6) : 0.334436928823
		(s7,h7) : 0.00811990301288
		(s8,s5) : 0.262907405958
		(s8,s10) : 0.104152083683
		(s8,h8) : 0.0166716740136
		(s9,s3) : 0.613704729973
